sample,patient,n_high,n_low,count_threshold,mean_high,mean_low,ratio,degree_high,degree_low,contact_high,contact_low,contact_ratio,radius_um,cutoff,immune_def
LUAD-9 R1,Lung9,19330,11030,2.0,0.00900672529746508,0.040766092475067996,0.22093668415665482,1.1048111743404034,1.485040797824116,0.012942313410645256,0.051003856624319416,0.25375166246691555,10,ge2,no_neutrophil
LUAD-9 R2,Lung9,34539,36954,2.0,0.00497601744887422,0.03144540058811856,0.15824309297412403,1.0551839949043111,1.3375006765167505,0.007531075179293924,0.0420006987867616,0.1793083305001506,10,ge2,no_neutrophil
LUAD-12,Lung12,3723,11007,2.0,0.007673023547318469,0.04779837073377548,0.16052897681503037,0.49422508729519204,0.896429544835105,0.020745582183490676,0.08399052788420602,0.24699906889609838,10,ge2,no_neutrophil
LUAD-13,Lung13,13643,6853,2.0,0.05813115394952234,0.11958023250158081,0.48612678478237503,0.9788169757384739,1.3239457172041442,0.08900048629035275,0.15777499679116927,0.5640975319312074,10,ge2,no_neutrophil
LUAD-5 R1,Lung5,5666,5226,3.0,0.005477114954700553,0.010578517668069906,0.5177582650575537,1.2920931874338157,1.7965939533103712,0.007442046362909672,0.012653543907835508,0.5881392926057104,10,ge3,no_neutrophil
LUAD-5 R2,Lung5,4917,5537,3.0,0.005186089078706528,0.009012100415387393,0.5754584214187985,1.4091925971120602,2.0361206429474445,0.006821829855537719,0.010335542667771333,0.6600359627762749,10,ge3,no_neutrophil
LUAD-5 R3,Lung5,4053,5908,3.0,0.006382103791430216,0.010858158429248477,0.5877703694430197,1.2225511966444609,1.6679079214624237,0.009056956115779646,0.013476890756302522,0.6720360266735949,10,ge3,no_neutrophil
LUSC-6,Lung6,1719,49873,3.0,0.003393445801822765,0.007316918305830141,0.4637807421081711,0.48051192553810357,0.8039219617829286,0.008838383838383838,0.013062595456281021,0.6766177417010941,10,ge3,no_neutrophil
LUAD-9 R1,Lung9,12997,11030,3.0,0.006850298786899541,0.040766092475067996,0.16803913181252514,1.0191582672924522,1.485040797824116,0.010286924706335451,0.051003856624319416,0.2016891542556507,10,ge3,no_neutrophil
LUAD-9 R2,Lung9,20216,36954,3.0,0.0035574132700171477,0.03144540058811856,0.11312984422152006,0.9670557973882073,1.3375006765167505,0.005653825995807127,0.0420006987867616,0.13461266500616373,10,ge3,no_neutrophil
LUAD-12,Lung12,1990,11007,3.0,0.0067839195979899495,0.04779837073377548,0.14192784176210987,0.41557788944723617,0.896429544835105,0.02076923076923077,0.08399052788420602,0.24728063142863416,10,ge3,no_neutrophil
LUAD-13,Lung13,9389,6853,3.0,0.05212305179820356,0.11958023250158081,0.43588351274960524,0.9033975929278943,1.3239457172041442,0.08359810955472041,0.15777499679116927,0.5298565124699114,10,ge3,no_neutrophil
LUAD-5 R1,Lung5,2503,5226,5.0,0.007324543880676522,0.010578517668069906,0.6923979436915678,1.1058729524570516,1.7965939533103712,0.010771641206423814,0.012653543907835508,0.8512746535580159,10,ge5,no_neutrophil
LUAD-5 R2,Lung5,1849,5537,5.0,0.006489994591671174,0.009012100415387393,0.7201422856529718,1.143320713899405,2.0361206429474445,0.009382329945269743,0.010335542667771333,0.9077733261675817,10,ge5,no_neutrophil
LUAD-5 R3,Lung5,1726,5908,5.0,0.0056488991888760135,0.010858158429248477,0.5202446828975757,1.0023174971031286,1.6679079214624237,0.009044526901669759,0.013476890756302522,0.6711137654239758,10,ge5,no_neutrophil
LUSC-6,Lung6,386,49873,5.0,0.0025906735751295338,0.007316918305830141,0.35406621569975405,0.4119170984455959,0.8039219617829286,0.008064516129032258,0.013062595456281021,0.6173747136258831,10,ge5,no_neutrophil
LUAD-9 R1,Lung9,5526,11030,5.0,0.006439256846422969,0.040766092475067996,0.15795619485387602,0.8577633007600435,1.485040797824116,0.010747004933051443,0.051003856624319416,0.21070965304076844,10,ge5,no_neutrophil
LUAD-9 R2,Lung9,7128,36954,5.0,0.0023148148148148147,0.03144540058811856,0.07361378044232811,0.8044332210998878,1.3375006765167505,0.004131196795192789,0.0420006987867616,0.0983601919617328,10,ge5,no_neutrophil
LUAD-12,Lung12,666,11007,5.0,0.003003003003003003,0.04779837073377548,0.06282647205129543,0.3123123123123123,0.896429544835105,0.011494252873563218,0.08399052788420602,0.13685177558843098,10,ge5,no_neutrophil
LUAD-13,Lung13,4249,6853,5.0,0.04576763159959206,0.11958023250158081,0.38273576361366435,0.7728877382913627,1.3239457172041442,0.08119693806541406,0.15777499679116927,0.5146375516830857,10,ge5,no_neutrophil
LUAD-5 R1,Lung5,8576,5226,2.0,0.005357142857142856,0.010578517668069906,0.5064171583616865,1.4071828358208955,1.7965939533103712,0.0070088264138607375,0.012653543907835508,0.5539022478533173,10,pos_top50,no_neutrophil
LUAD-5 R2,Lung5,7904,5537,2.0,0.004164558029689608,0.009012100415387393,0.4621073709497267,1.541751012145749,2.0361206429474445,0.005273416639965823,0.010335542667771333,0.5102215538628255,10,pos_top50,no_neutrophil
LUAD-5 R3,Lung5,6379,5908,2.0,0.005413596697496995,0.010858158429248477,0.49857411206254476,1.328264618278727,1.6679079214624237,0.007338149879586343,0.013476890756302522,0.5444987283995478,10,pos_top50,no_neutrophil
LUSC-6,Lung6,16323,49873,1.0,0.0049725336437337906,0.007316918305830141,0.6795939814951414,0.645040740060038,0.8039219617829286,0.010462318466958836,0.013062595456281021,0.8009371875577861,10,pos_top50,no_neutrophil
LUAD-9 R1,Lung9,19330,11030,2.0,0.00900672529746508,0.040766092475067996,0.22093668415665482,1.1048111743404034,1.485040797824116,0.012942313410645256,0.051003856624319416,0.25375166246691555,10,pos_top50,no_neutrophil
LUAD-9 R2,Lung9,34539,36954,2.0,0.00497601744887422,0.03144540058811856,0.15824309297412403,1.0551839949043111,1.3375006765167505,0.007531075179293924,0.0420006987867616,0.1793083305001506,10,pos_top50,no_neutrophil
LUAD-12,Lung12,3723,11007,2.0,0.007673023547318469,0.04779837073377548,0.16052897681503037,0.49422508729519204,0.896429544835105,0.020745582183490676,0.08399052788420602,0.24699906889609838,10,pos_top50,no_neutrophil
LUAD-13,Lung13,13643,6853,2.0,0.05813115394952234,0.11958023250158081,0.48612678478237503,0.9788169757384739,1.3239457172041442,0.08900048629035275,0.15777499679116927,0.5640975319312074,10,pos_top50,no_neutrophil
LUAD-5 R1,Lung5,3741,5226,4.0,0.006370845584959458,0.010578517668069906,0.6022436965993029,1.2042234696605185,1.7965939533103712,0.00896326939952363,0.012653543907835508,0.7083603980678699,10,pos_top25,no_neutrophil
LUAD-5 R2,Lung5,4917,5537,3.0,0.005186089078706528,0.009012100415387393,0.5754584214187985,1.4091925971120602,2.0361206429474445,0.006821829855537719,0.010335542667771333,0.6600359627762749,10,pos_top25,no_neutrophil
LUAD-5 R3,Lung5,2601,5908,4.0,0.006837113930539536,0.010858158429248477,0.6296752782794633,1.1103421760861207,1.6679079214624237,0.010279383429672447,0.013476890756302522,0.7627414672679788,10,pos_top25,no_neutrophil
LUSC-6,Lung6,4895,49873,2.0,0.004579502894109636,0.007316918305830141,0.6258786421683395,0.5489274770173647,0.8039219617829286,0.010908353609083534,0.013062595456281021,0.8350831690066892,10,pos_top25,no_neutrophil
LUAD-9 R1,Lung9,8450,11030,4.0,0.006305719921104535,0.040766092475067996,0.15468050868404987,0.9333727810650888,1.485040797824116,0.009948344535723175,0.051003856624319416,0.19505082937159018,10,pos_top25,no_neutrophil
LUAD-9 R2,Lung9,20216,36954,3.0,0.0035574132700171477,0.03144540058811856,0.11312984422152006,0.9670557973882073,1.3375006765167505,0.005653825995807127,0.0420006987867616,0.13461266500616373,10,pos_top25,no_neutrophil
LUAD-12,Lung12,1990,11007,3.0,0.0067839195979899495,0.04779837073377548,0.14192784176210987,0.41557788944723617,0.896429544835105,0.02076923076923077,0.08399052788420602,0.24728063142863416,10,pos_top25,no_neutrophil
LUAD-13,Lung13,6377,6853,4.0,0.045039464743087135,0.11958023250158081,0.3766464055210106,0.8265642151481888,1.3239457172041442,0.07640773255298394,0.15777499679116927,0.4842828972078326,10,pos_top25,no_neutrophil
LUAD-5 R1,Lung5,1725,5226,6.0,0.010048309178743962,0.010578517668069906,0.9498787537193117,1.0330434782608695,1.7965939533103712,0.01540740740740741,0.012653543907835508,1.2176357485009883,10,pos_top10,no_neutrophil
LUAD-5 R2,Lung5,1849,5537,5.0,0.006489994591671174,0.009012100415387393,0.7201422856529718,1.143320713899405,2.0361206429474445,0.009382329945269743,0.010335542667771333,0.9077733261675817,10,pos_top10,no_neutrophil
LUAD-5 R3,Lung5,1185,5908,6.0,0.005485232067510549,0.010858158429248477,0.5051714895534267,0.9240506329113924,1.6679079214624237,0.00937950937950938,0.013476890756302522,0.695969830810049,10,pos_top10,no_neutrophil
LUSC-6,Lung6,1719,49873,3.0,0.003393445801822765,0.007316918305830141,0.4637807421081711,0.48051192553810357,0.8039219617829286,0.008838383838383838,0.013062595456281021,0.6766177417010941,10,pos_top10,no_neutrophil
LUAD-9 R1,Lung9,3597,11030,6.0,0.0063710499490316,0.040766092475067996,0.1562830666914679,0.8017792604948568,1.485040797824116,0.011151662611516627,0.051003856624319416,0.21864351736490734,10,pos_top10,no_neutrophil
LUAD-9 R2,Lung9,7128,36954,5.0,0.0023148148148148147,0.03144540058811856,0.07361378044232811,0.8044332210998878,1.3375006765167505,0.004131196795192789,0.0420006987867616,0.0983601919617328,10,pos_top10,no_neutrophil
LUAD-12,Lung12,1131,11007,4.0,0.004199823165340406,0.04779837073377548,0.08786540421497485,0.3801945181255526,0.896429544835105,0.013970588235294118,0.08399052788420602,0.1663352831232915,10,pos_top10,no_neutrophil
LUAD-13,Lung13,2831,6853,6.0,0.04235841281054986,0.11958023250158081,0.3542258776758098,0.7145884846344048,1.3239457172041442,0.08005117935024476,0.15777499679116927,0.5073755726720145,10,pos_top10,no_neutrophil
LUAD-5 R1,Lung5,12611,5226,1.0,0.00460576745169561,0.00738933537441,0.6232992844858333,1.519705019427484,1.7965939533103712,0.005831074523976843,0.0088387884336614,0.6597142320739275,10,ge1,no_granulocyte
LUAD-5 R2,Lung5,12377,5537,1.0,0.003524009587676066,0.0065408464270664025,0.5387696572562092,1.671164256281813,2.0361206429474445,0.004309521457036525,0.0075013808340237504,0.5744970895878235,10,ge1,no_granulocyte
LUAD-5 R3,Lung5,9985,5908,1.0,0.004934067768319146,0.008285375761679079,0.5955152681354344,1.426740110165248,1.6679079214624237,0.006467139231644351,0.01028361344537815,0.6288780948442719,10,ge1,no_granulocyte
LUSC-6,Lung6,16323,49873,1.0,0.004788743899201535,0.007108054458324143,0.6737066981237748,0.645040740060038,0.8039219617829286,0.010075620864483973,0.012689719358533792,0.7939987150076848,10,ge1,no_granulocyte
LUAD-9 R1,Lung9,27834,11030,1.0,0.011476371823429378,0.039913871260199456,0.2875284070696787,1.1937558381835165,1.485040797824116,0.01587877582807244,0.049937613430127044,0.3179722605344387,10,ge1,no_granulocyte
LUAD-9 R2,Lung9,57922,36954,1.0,0.007961569006595075,0.030197903700095615,0.2636464135280313,1.1510997548427195,1.3375006765167505,0.011467114260847941,0.04033445380176143,0.28430072010414,10,ge1,no_granulocyte
LUAD-12,Lung12,7260,11007,1.0,0.011377410468319558,0.04309076042518397,0.26403364331603074,0.6024793388429752,0.896429544835105,0.026568028304921196,0.07571839080459769,0.3508794630023749,10,ge1,no_granulocyte
LUAD-13,Lung13,19177,6853,1.0,0.06260972345344248,0.11588355464759958,0.5402813509115927,1.0596026490066226,1.3239457172041442,0.09176602466116376,0.15289757412398922,0.6001797293837242,10,ge1,no_granulocyte
LUAD-5 R1,Lung5,8576,5226,2.0,0.004193874378109453,0.00738933537441,0.5675577255071214,1.4071828358208955,1.7965939533103712,0.005486905669972032,0.0088387884336614,0.6207757670809101,10,ge2,no_granulocyte
LUAD-5 R2,Lung5,7904,5537,2.0,0.003268387314439945,0.0065408464270664025,0.4996887407285957,1.541751012145749,2.0361206429474445,0.00413863078073267,0.0075013808340237504,0.5517158603601656,10,ge2,no_granulocyte
LUAD-5 R3,Lung5,6379,5908,2.0,0.0046297747818362335,0.008285375761679079,0.5587887520140647,1.328264618278727,1.6679079214624237,0.006275676441422297,0.01028361344537815,0.6102598541607791,10,ge2,no_granulocyte
LUSC-6,Lung6,4895,49873,2.0,0.0042730677562138235,0.007108054458324143,0.6011585562923893,0.5489274770173647,0.8039219617829286,0.010178426601784266,0.012689719358533792,0.8021002131098597,10,ge2,no_granulocyte
LUAD-9 R1,Lung9,19330,11030,2.0,0.008903259182617692,0.039913871260199456,0.22306178031635013,1.1048111743404034,1.485040797824116,0.012793636633957776,0.049937613430127044,0.25619239197040716,10,ge2,no_granulocyte
LUAD-9 R2,Lung9,34539,36954,2.0,0.004845729947788491,0.030197903700095615,0.16046577258848427,1.0551839949043111,1.3375006765167505,0.007333888377663848,0.04033445380176143,0.1818268920588079,10,ge2,no_granulocyte
LUAD-12,Lung12,3723,11007,2.0,0.007180589130629421,0.04309076042518397,0.1666387192933545,0.49422508729519204,0.896429544835105,0.019414185427257324,0.07571839080459769,0.25639986826131117,10,ge2,no_granulocyte
LUAD-13,Lung13,13643,6853,2.0,0.05558161694641941,0.11588355464759958,0.4796333450025968,0.9788169757384739,1.3239457172041442,0.08509707103579844,0.15289757412398922,0.5565625976955703,10,ge2,no_granulocyte
LUAD-5 R1,Lung5,5666,5226,3.0,0.0041534298152723845,0.00738933537441,0.5620843560107074,1.2920931874338157,1.7965939533103712,0.005643485211830535,0.0088387884336614,0.6384908128740858,10,ge3,no_granulocyte
LUAD-5 R2,Lung5,4917,5537,3.0,0.0040505728425191505,0.0065408464270664025,0.6192734973500745,1.4091925971120602,2.0361206429474445,0.0053281612270376305,0.0075013808340237504,0.7102907244584725,10,ge3,no_granulocyte
LUAD-5 R3,Lung5,4053,5908,3.0,0.0056419113413932066,0.008285375761679079,0.6809481553616152,1.2225511966444609,1.6679079214624237,0.008006535947712418,0.01028361344537815,0.7785722392463966,10,ge3,no_granulocyte
LUSC-6,Lung6,1719,49873,3.0,0.002811712235796005,0.007108054458324143,0.39556706441707806,0.48051192553810357,0.8039219617829286,0.007323232323232323,0.012689719358533792,0.5770996281574561,10,ge3,no_granulocyte
LUAD-9 R1,Lung9,12997,11030,3.0,0.0067733579543997335,0.039913871260199456,0.16969934863606828,1.0191582672924522,1.485040797824116,0.010171384556133256,0.049937613430127044,0.20368183133871842,10,ge3,no_granulocyte
LUAD-9 R2,Lung9,20216,36954,3.0,0.003433748845798707,0.030197903700095615,0.11370818583635112,0.9670557973882073,1.3375006765167505,0.005457285115303983,0.04033445380176143,0.13530083095027953,10,ge3,no_granulocyte
LUAD-12,Lung12,1990,11007,3.0,0.006323283082077052,0.04309076042518397,0.14674336260683557,0.41557788944723617,0.896429544835105,0.019358974358974358,0.07571839080459769,0.2556707050065684,10,ge3,no_granulocyte
LUAD-13,Lung13,9389,6853,3.0,0.050246742642098906,0.11588355464759958,0.4335968360212854,0.9033975929278943,1.3239457172041442,0.08058877121056827,0.15289757412398922,0.5270768465248273,10,ge3,no_granulocyte
LUAD-5 R1,Lung5,2503,5226,5.0,0.005926221867092822,0.00738933537441,0.8019966027818841,1.1058729524570516,1.7965939533103712,0.00871523697610654,0.0088387884336614,0.9860216749747817,10,ge5,no_granulocyte
LUAD-5 R2,Lung5,1849,5537,5.0,0.005408328826392645,0.0065408464270664025,0.826854580167586,1.143320713899405,2.0361206429474445,0.007818608287724784,0.0075013808340237504,1.0422892079098554,10,ge5,no_granulocyte
LUAD-5 R3,Lung5,1726,5908,5.0,0.0044901506373117035,0.008285375761679079,0.541936873651431,1.0023174971031286,1.6679079214624237,0.007189239332096475,0.01028361344537815,0.6990966132947748,10,ge5,no_granulocyte
LUSC-6,Lung6,386,49873,5.0,0.0025906735751295338,0.007108054458324143,0.36447013600122774,0.4119170984455959,0.8039219617829286,0.008064516129032258,0.012689719358533792,0.63551571955048,10,ge5,no_granulocyte
LUAD-9 R1,Lung9,5526,11030,5.0,0.006439256846422969,0.039913871260199456,0.16132879731072197,0.8577633007600435,1.485040797824116,0.010747004933051443,0.049937613430127044,0.21520862121472234,10,ge5,no_granulocyte
LUAD-9 R2,Lung9,7128,36954,5.0,0.0023148148148148147,0.030197903700095615,0.0766548180894916,0.8044332210998878,1.3375006765167505,0.004131196795192789,0.04033445380176143,0.1024235214761326,10,ge5,no_granulocyte
LUAD-12,Lung12,666,11007,5.0,0.003003003003003003,0.04309076042518397,0.06969018354217596,0.3123123123123123,0.896429544835105,0.011494252873563218,0.07571839080459769,0.15180265654648958,10,ge5,no_granulocyte
LUAD-13,Lung13,4249,6853,5.0,0.04489683847179728,0.11588355464759958,0.38743062903384345,0.7728877382913627,1.3239457172041442,0.07965205288796103,0.15289757412398922,0.5209504031984759,10,ge5,no_granulocyte
LUAD-5 R1,Lung5,8576,5226,2.0,0.004193874378109453,0.00738933537441,0.5675577255071214,1.4071828358208955,1.7965939533103712,0.005486905669972032,0.0088387884336614,0.6207757670809101,10,pos_top50,no_granulocyte
LUAD-5 R2,Lung5,7904,5537,2.0,0.003268387314439945,0.0065408464270664025,0.4996887407285957,1.541751012145749,2.0361206429474445,0.00413863078073267,0.0075013808340237504,0.5517158603601656,10,pos_top50,no_granulocyte
LUAD-5 R3,Lung5,6379,5908,2.0,0.0046297747818362335,0.008285375761679079,0.5587887520140647,1.328264618278727,1.6679079214624237,0.006275676441422297,0.01028361344537815,0.6102598541607791,10,pos_top50,no_granulocyte
LUSC-6,Lung6,16323,49873,1.0,0.004788743899201535,0.007108054458324143,0.6737066981237748,0.645040740060038,0.8039219617829286,0.010075620864483973,0.012689719358533792,0.7939987150076848,10,pos_top50,no_granulocyte
LUAD-9 R1,Lung9,19330,11030,2.0,0.008903259182617692,0.039913871260199456,0.22306178031635013,1.1048111743404034,1.485040797824116,0.012793636633957776,0.049937613430127044,0.25619239197040716,10,pos_top50,no_granulocyte
LUAD-9 R2,Lung9,34539,36954,2.0,0.004845729947788491,0.030197903700095615,0.16046577258848427,1.0551839949043111,1.3375006765167505,0.007333888377663848,0.04033445380176143,0.1818268920588079,10,pos_top50,no_granulocyte
LUAD-12,Lung12,3723,11007,2.0,0.007180589130629421,0.04309076042518397,0.1666387192933545,0.49422508729519204,0.896429544835105,0.019414185427257324,0.07571839080459769,0.25639986826131117,10,pos_top50,no_granulocyte
LUAD-13,Lung13,13643,6853,2.0,0.05558161694641941,0.11588355464759958,0.4796333450025968,0.9788169757384739,1.3239457172041442,0.08509707103579844,0.15289757412398922,0.5565625976955703,10,pos_top50,no_granulocyte
LUAD-5 R1,Lung5,3741,5226,4.0,0.005078855920876771,0.00738933537441,0.6873224266508936,1.2042234696605185,1.7965939533103712,0.007145543437382475,0.0088387884336614,0.8084301927818051,10,pos_top25,no_granulocyte
LUAD-5 R2,Lung5,4917,5537,3.0,0.0040505728425191505,0.0065408464270664025,0.6192734973500745,1.4091925971120602,2.0361206429474445,0.0053281612270376305,0.0075013808340237504,0.7102907244584725,10,pos_top25,no_granulocyte
LUAD-5 R3,Lung5,2601,5908,4.0,0.00587594514930155,0.008285375761679079,0.7091947689902668,1.1103421760861207,1.6679079214624237,0.008834296724470133,0.01028361344537815,0.8590654220322337,10,pos_top25,no_granulocyte
LUSC-6,Lung6,4895,49873,2.0,0.0042730677562138235,0.007108054458324143,0.6011585562923893,0.5489274770173647,0.8039219617829286,0.010178426601784266,0.012689719358533792,0.8021002131098597,10,pos_top25,no_granulocyte
LUAD-9 R1,Lung9,8450,11030,4.0,0.006305719921104535,0.039913871260199456,0.15798317031182968,0.9333727810650888,1.485040797824116,0.009948344535723175,0.049937613430127044,0.19921545809638957,10,pos_top25,no_granulocyte
LUAD-9 R2,Lung9,20216,36954,3.0,0.003433748845798707,0.030197903700095615,0.11370818583635112,0.9670557973882073,1.3375006765167505,0.005457285115303983,0.04033445380176143,0.13530083095027953,10,pos_top25,no_granulocyte
LUAD-12,Lung12,1990,11007,3.0,0.006323283082077052,0.04309076042518397,0.14674336260683557,0.41557788944723617,0.896429544835105,0.019358974358974358,0.07571839080459769,0.2556707050065684,10,pos_top25,no_granulocyte
LUAD-13,Lung13,6377,6853,4.0,0.04414562751555067,0.11588355464759958,0.38094816516283925,0.8265642151481888,1.3239457172041442,0.07489137181874611,0.15289757412398922,0.48981399638175066,10,pos_top25,no_granulocyte
LUAD-5 R1,Lung5,12611,5226,1.0,0.013124218841449828,0.0289450184972573,0.4534189136100715,1.519705019427484,1.7965939533103712,0.01661575382085371,0.034622720683604176,0.47990895841765,10,ge1,myeloid
LUAD-5 R2,Lung5,12377,5537,1.0,0.014605046995771725,0.02482692191921016,0.5882745772229975,1.671164256281813,2.0361206429474445,0.017860553963705825,0.02847279756973212,0.6272848293169621,10,ge1,myeloid
LUAD-5 R3,Lung5,9985,5908,1.0,0.014308128859956602,0.022748815165876773,0.6289614978022591,1.426740110165248,1.6679079214624237,0.018753828651439573,0.028235294117647053,0.6641980980718183,10,ge1,myeloid
LUSC-6,Lung6,16323,49873,1.0,0.003925953154036227,0.006319384570141492,0.6212556160272303,0.645040740060038,0.8039219617829286,0.008260290452865858,0.011281739213440244,0.7321823609453008,10,ge1,myeloid
LUAD-9 R1,Lung9,27834,11030,1.0,0.008992000191612178,0.04948322756119673,0.18171814238454073,1.1937558381835165,1.485040797824116,0.01244138456695001,0.061910163339382936,0.20095867779815188,10,ge1,myeloid
LUAD-9 R2,Lung9,57922,36954,1.0,0.007466650553042597,0.04093242048673125,0.18241409778009596,1.1510997548427195,1.3375006765167505,0.010754279083260807,0.05467223286466428,0.19670458877876754,10,ge1,myeloid
LUAD-12,Lung12,7260,11007,1.0,0.03824380165289256,0.12088368008237182,0.3163686084575908,0.6024793388429752,0.896429544835105,0.08930524284335799,0.21241485738612173,0.42042841984928314,10,ge1,myeloid
LUAD-13,Lung13,19177,6853,1.0,0.03784481410022423,0.06996692446130648,0.5408957788498105,1.0596026490066226,1.3239457172041442,0.05546851115866708,0.09231485046848928,0.6008622759736872,10,ge1,myeloid
LUAD-5 R1,Lung5,8576,5226,2.0,0.012629375444207534,0.0289450184972573,0.43632293568595354,1.4071828358208955,1.7965939533103712,0.01652319203806618,0.034622720683604176,0.4772355179438816,10,ge2,myeloid
LUAD-5 R2,Lung5,7904,5537,2.0,0.015468960863697706,0.02482692191921016,0.6230720390564564,1.541751012145749,2.0361206429474445,0.01958773897255153,0.02847279756973212,0.6879457111504276,10,ge2,myeloid
LUAD-5 R3,Lung5,6379,5908,2.0,0.014218529550086218,0.022748815165876773,0.6250228614725402,1.328264618278727,1.6679079214624237,0.01927326816829579,0.028235294117647053,0.6825949142938094,10,ge2,myeloid
LUSC-6,Lung6,4895,49873,2.0,0.0035069799114742935,0.006319384570141492,0.5549559253039369,0.5489274770173647,0.8039219617829286,0.00835360908353609,0.011281739213440244,0.740454013826539,10,ge2,myeloid
LUAD-9 R1,Lung9,19330,11030,2.0,0.006247628901534747,0.04948322756119673,0.12625750601672456,1.1048111743404034,1.485040797824116,0.008977599365645753,0.061910163339382936,0.1450101062798332,10,ge2,myeloid
LUAD-9 R2,Lung9,34539,36954,2.0,0.0035636044278448517,0.04093242048673125,0.08706068161788864,1.0551839949043111,1.3375006765167505,0.00539342418532638,0.05467223286466428,0.0986501538848298,10,ge2,myeloid
LUAD-12,Lung12,3723,11007,2.0,0.02494404154355806,0.12088368008237182,0.20634746995260933,0.49422508729519204,0.896429544835105,0.06744129750665699,0.21241485738612173,0.31749802408625355,10,ge2,myeloid
LUAD-13,Lung13,13643,6853,2.0,0.03355689120183732,0.06996692446130648,0.4796107798106111,0.9788169757384739,1.3239457172041442,0.051376575767777655,0.09231485046848928,0.556536413231959,10,ge2,myeloid
LUAD-5 R1,Lung5,5666,5226,3.0,0.014272267325567713,0.0289450184972573,0.49308199015039805,1.2920931874338157,1.7965939533103712,0.019392486011191045,0.034622720683604176,0.5601086693448238,10,ge3,myeloid
LUAD-5 R2,Lung5,4917,5537,3.0,0.0167615754864077,0.02482692191921016,0.6751370766360774,1.4091925971120602,2.0361206429474445,0.022048332441590865,0.02847279756973212,0.7743648086421001,10,ge3,myeloid
LUAD-5 R3,Lung5,4053,5908,3.0,0.017484990541985358,0.022748815165876773,0.7686110425747732,1.2225511966444609,1.6679079214624237,0.02481325863678805,0.028235294117647053,0.8788029100529103,10,ge3,myeloid
LUSC-6,Lung6,1719,49873,3.0,0.002811712235796005,0.006319384570141492,0.4449345034453332,0.48051192553810357,0.8039219617829286,0.007323232323232323,0.011281739213440244,0.6491226383346954,10,ge3,myeloid
LUAD-9 R1,Lung9,12997,11030,3.0,0.004580544228155215,0.04948322756119673,0.09256761237917191,1.0191582672924522,1.485040797824116,0.006878490275370691,0.061910163339382936,0.11110437938378163,10,ge3,myeloid
LUAD-9 R2,Lung9,20216,36954,3.0,0.002209471046036143,0.04093242048673125,0.05397850944955406,0.9670557973882073,1.3375006765167505,0.003511530398322851,0.05467223286466428,0.06422877234619809,10,ge3,myeloid
LUAD-12,Lung12,1990,11007,3.0,0.01842546063651591,0.12088368008237182,0.15242306177277648,0.41557788944723617,0.896429544835105,0.056410256410256404,0.21241485738612173,0.2655664349679431,10,ge3,myeloid
LUAD-13,Lung13,9389,6853,3.0,0.03052508254340185,0.06996692446130648,0.43627875283103246,0.9033975929278943,1.3239457172041442,0.04895797745131533,0.09231485046848928,0.5303369631522789,10,ge3,myeloid
LUAD-5 R1,Lung5,2503,5226,5.0,0.018178186176588094,0.0289450184972573,0.6280246868147822,1.1058729524570516,1.7965939533103712,0.02673325499412456,0.034622720683604176,0.772130394905224,10,ge5,myeloid
LUAD-5 R2,Lung5,1849,5537,5.0,0.02037137191274563,0.02482692191921016,0.8205355452051835,1.143320713899405,2.0361206429474445,0.02945009121709669,0.02847279756973212,1.0343237662183036,10,ge5,myeloid
LUAD-5 R3,Lung5,1726,5908,5.0,0.02100231749710313,0.022748815165876773,0.9232268733101585,1.0023174971031286,1.6679079214624237,0.03362708719851577,0.028235294117647053,1.1909593382807673,10,ge5,myeloid
LUSC-6,Lung6,386,49873,5.0,0.0025906735751295338,0.006319384570141492,0.4099566257401436,0.4119170984455959,0.8039219617829286,0.008064516129032258,0.011281739213440244,0.714829156786817,10,ge5,myeloid
LUAD-9 R1,Lung9,5526,11030,5.0,0.004493907588370129,0.04948322756119673,0.09081678398629997,0.8577633007600435,1.485040797824116,0.007500251686298197,0.061910163339382936,0.1211473412722699,10,ge5,myeloid
LUAD-9 R2,Lung9,7128,36954,5.0,0.0009820426487093155,0.04093242048673125,0.023991804956358657,0.8044332210998878,1.3375006765167505,0.0017526289434151227,0.05467223286466428,0.03205702148206719,10,ge5,myeloid
LUAD-12,Lung12,666,11007,5.0,0.006756756756756757,0.12088368008237182,0.055894697713972714,0.3123123123123123,0.896429544835105,0.02586206896551724,0.21241485738612173,0.12175263672119649,10,ge5,myeloid
LUAD-13,Lung13,4249,6853,5.0,0.025068643602416254,0.06996692446130648,0.35829277612852434,0.7728877382913627,1.3239457172041442,0.044474599860821154,0.09231485046848928,0.48177080540256195,10,ge5,myeloid
LUAD-5 R1,Lung5,8576,5226,2.0,0.012629375444207534,0.0289450184972573,0.43632293568595354,1.4071828358208955,1.7965939533103712,0.01652319203806618,0.034622720683604176,0.4772355179438816,10,pos_top50,myeloid
LUAD-5 R2,Lung5,7904,5537,2.0,0.015468960863697706,0.02482692191921016,0.6230720390564564,1.541751012145749,2.0361206429474445,0.01958773897255153,0.02847279756973212,0.6879457111504276,10,pos_top50,myeloid
LUAD-5 R3,Lung5,6379,5908,2.0,0.014218529550086218,0.022748815165876773,0.6250228614725402,1.328264618278727,1.6679079214624237,0.01927326816829579,0.028235294117647053,0.6825949142938094,10,pos_top50,myeloid
