dataset	patient	n_malignant_cells	CLDN4	IRF1_prior	IRF7_prior	IRF9_prior	STAT1_prior	STAT2_prior	NLRC5_prior	CIITA_prior	RFX5_prior	ELF3_prior	GRHL1_prior	GRHL2_prior	KLF4_prior	OVOL1_prior	OVOL2_prior	IFN_prior_union	MHC_prior_union	TJ_prior_union	ISG_CORE	MHC1_APM	TJ_STRUCT	CTRL_OXPHOS	CTRL_RIBO	cldn4_split	cldn4_median
GSE131907	30	882	1.0362293720245361	0.01828157652605996	0.0037825475017593244	0.004841400161597206	0.012210812564380022	0.014605650689394532		0.049818203143326294	0.04820044443435513	0.01682109625459379	3.90960982093987e-05	0.005666979435452342	0.02104098692768644	0.009910860896082571	0.0	0.012441516099993982	0.04950304515164942	0.019308393101108667	0.012513683634373291	0.07609124656978282	0.005223673121866882	0.05607162405191962	0.6236084232543593	low	1.2918304204940796
GSE131907	31	272	1.1000574827194214	0.015104007474506098	0.006766607505070995	0.004477265043948614	0.011388895529975488	0.014205826008564345		0.06844936250362213	0.034028822875089966	0.02485762209393041	0.39953093306288034	0.014908722109533468	0.02924292365849161	0.013219799414018482	0.0	0.011159421367109127	0.05325529637142213	0.030509315455750582	0.02341531440162272	0.10165229885057471	0.01371516039365938	0.06978532792427317	0.5917889515720082	low	1.2918304204940796
GSE131907	34	2486	1.5813133716583252	0.013508096925209132	0.006399977806752296	0.003725460278710203	0.010652380291212031	0.011924150722975868		0.031152285310051563	0.015935288785161306	0.018713282445354463	0.0	0.005049657391738564	0.020780319633206142	0.012070660834774354	0.0	0.00996580137398734	0.02686924169987948	0.01917203895439222	0.03446507337642522	0.07007517962659861	0.004981921750307469	0.061537252290990475	0.7205393305961661	high	1.2918304204940796
GSE131907	49	122	0.747046172618866	0.0076333661150561035	0.006218202374222725	0.0037356321839080464	0.011011429260759115	0.004532143081464732		0.019537874505370263	0.00503291453162895	0.026883941383658735	0.002826455624646693	0.015234595816845675	0.035450177295852814	0.01918849318510144	0.0	0.010221120283026106	0.014069467998241315	0.03315632747715467	0.005020491803278688	0.04761231796279846	0.016759835018738355	0.12131147540983606	0.7445679055963821	low	1.2918304204940796
GSE131907	51	1315	1.1934641599655151	0.014786510073261719	0.005350727677986103	0.00744504173768629	0.011410471678746103	0.012831789111781245		0.028166850849425912	0.031473923286118505	0.057280309830460605	0.0	0.0036790350072112236	0.02634480374745223	0.006782920326908788	0.0	0.010959578854879665	0.032972335125213054	0.02354337935370508	0.04336829684017307	0.07372867069995692	0.00873650627157904	0.037592762554084176	0.6742641274419825	low	1.2918304204940796
GSE131907	58	497	0.9752354621887207	0.013737122783940297	0.0035523485742038436	0.00792571521080506	0.0104306423808531	0.008398571505662327		0.07874215737776412	0.04417271146344138	0.03515122565632522	0.0	0.0014535488794837992	0.021645547264779904	0.001252727090512423	0.0	0.010019606952433834	0.06571767771379235	0.01890026009983332	0.046173593283840984	0.1303304226012892	0.012678883004283685	0.07473114549365158	0.6764075834316243	low	1.2918304204940796
GSE148071	P1	3900	1.2270216941833496	0.012560802054188922	0.011111626878868257	0.003200854700854701	0.014193647116125084	0.0058826996758031234		0.010726443097132754	0.0028460397592766896	0.02174675236346324	0.0003227232537577366	0.008755968169761274	0.044836106422313324	0.03170498084291188	0.0001945181255526083	0.013008661250265206	0.007451812555260831	0.041648635100983725	0.012034151193633952	0.0667820302303061	0.04897354029537938	0.16614205717653996	0.526691534040672	low	1.3718435764312744
GSE148071	P10	2610	1.1063438653945923	0.00996838220788834	0.019697450125511957	0.011512088783194612	0.014204922652047812	0.005526471279047577		0.02309655927372931	0.0022366273296425573	0.01296990761913473	0.0	0.004817016778966838	0.05220684850886992	0.012736894643355206	0.0	0.012728177638688238	0.01508125247720967	0.04642886494122836	0.043536629673668906	0.08685395944611164	0.037314973845559124	0.13849385652001586	0.5556273946360153	low	1.3718435764312744
GSE148071	P11	62	0.07314463704824448	0.0187556188763771	0.014418798665183538	0.003281423804226919	0.01435321021151155	0.008524131751328637		0.08416097250913715	0.08580322221823532	0.020770942072388124	0.0	0.0007508342602892102	0.048078673273334004	0.05224941292794463	0.0	0.014238887701258123	0.07972438511926833	0.04521428008373259	0.014981924360400444	0.0626754595052704	0.005778024966011618	0.11807563959955505	0.5962527808676308	low	1.3718435764312744
GSE148071	P12	75	2.344403028488159	0.01578491576129743	0.00996551724137931	0.016045977011494253	0.015664983885228596	0.011673052362707536		0.02495894909688013	0.0061772339636633295	0.01945181255526083	0.0	0.021747126436781606	0.04486520376175549	0.020791826309067687	0.0	0.014070413219014815	0.01627075351213282	0.04189700425377863	0.033948275862068965	0.09246852764094145	0.03194550872711792	0.08413793103448276	0.473146551724138	high	1.3718435764312744
GSE148071	P13	77	1.9126218557357788	0.024316142053506247	0.018887147335423196	0.017457829526795043	0.018525967914177037	0.018444917151813702		0.034866611221291026	0.009975008306487728	0.029220779220779227	0.0	0.00994178235557546	0.04495989903513415	0.050878240533412944	0.0	0.017608248204676376	0.02593421903766731	0.04309022500714056	0.0074843260188087795	0.07619474121937175	0.030394254532185562	0.03263173608001195	0.3678907299596955	high	1.3718435764312744
GSE148071	P14	1356	0.37239760160446167	0.012204805737511896	0.008382921371172821	0.0054123012240192584	0.015693760533159275	0.004581948824014737		0.0072161493526308905	0.005564606363675143	0.010502492116773472	0.0	0.008132438205675923	0.04338918634005604	0.014095152522067384	0.0	0.014605988877612544	0.006738604640649193	0.03904459779726191	0.012181810090529956	0.08862030215402202	0.06061607839148273	0.13854134879462923	0.3905002352253077	low	1.3718435764312744
GSE148071	P15	2226	1.3314539194107056	0.021518408078019847	0.01052142392415652	0.022020065887990416	0.01868693461553453	0.02026146068924208		0.013502814919071076	0.01147526402002025	0.03175516740903859	0.0	0.019018960869969327	0.042611048678062334	0.021127875714733232	0.0004569817517117453	0.0179361153656441	0.012358817596293198	0.039475282733444916	0.016611093038386468	0.0890575922409736	0.0736684418098428	0.0656509795416757	0.17829840133841435	low	1.3718435764312744
GSE148071	P16	950	1.717644214630127	0.014132710140964127	0.014786751361161525	0.01386388384754991	0.016514120502762852	0.012519157088122608		0.029685636505055745	0.005311164451729992	0.015413932709758481	0.0	0.011225045372050815	0.0529884507507012	0.009334543254688445	0.0	0.015033903415170522	0.02005041338979633	0.04722165854495048	0.0667513611615245	0.1153798288825512	0.049743899979834645	0.07936479128856623	0.35384528130671505	high	1.3718435764312744
GSE148071	P17	7901	0.7005249857902527	0.022786559727645195	0.024139894993649866	0.016458341516496527	0.01550299116883316	0.009922055067475333		0.05489445122304778	0.008739195936814857	0.011025448546451998	0.0	0.004592391185751259	0.04196633575607866	0.014722904758648816	1.0910884261704106e-05	0.015183522565976127	0.035279641114345575	0.03766708730559683	0.03505759855801754	0.15464266438390187	0.04596448418269314	0.10222320177716483	0.42318873865813583	low	1.3718435764312744
GSE148071	P18	1563	1.2899569272994995	0.015597314008312805	0.023565976129018028	0.00977930740324016	0.012418539971547257	0.008071593335343418		0.0331992284636404	0.014147019116285457	0.01745224021681762	0.0	0.00294085203079842	0.038512967386486484	0.01809934231007763	0.0	0.011742994272983195	0.02555602130689827	0.034840092006832586	0.02293969378074878	0.10589977381293815	0.019629376326267805	0.20431530875637036	0.5346751108610762	low	1.3718435764312744
GSE148071	P19	117	1.66049325466156	0.020242118140086966	0.01964338343648689	0.014534826603792123	0.01907097447013593	0.013962569997052756		0.021157003915624605	0.016366713252141507	0.0230451835226371	0.0	0.01760978485116416	0.0371875251185596	0.032845400661492614	0.0	0.018032431207765362	0.01773586141402233	0.03575680360909794	0.02740937223695844	0.07509157509157509	0.06403706978419622	0.066145986835642	0.24264109932213382	high	1.3718435764312744
GSE148071	P2	272	2.0584166049957275	0.0209469386479202	0.008059710953346857	0.004196247464503042	0.01659075380387459	0.0032565289046653143		0.02821193132425384	0.0075512824707191	0.008398833671399594	0.0	0.008424188640973631	0.03635211137746635	0.004345560063105702	0.0	0.015976314989659797	0.022396889790398916	0.0324059470380604	0.017656566937119672	0.08194786535303777	0.023418131620464275	0.1145579783637593	0.4387360547667343	high	1.3718435764312744
GSE148071	P20	395	2.1398797035217285	0.02115066101421285	0.007675687472719337	0.010021824530772588	0.015914090415294287	0.013389955865948882		0.018828334476523042	0.009842159361315668	0.024006983849847226	0.0	0.026625927542557836	0.04779056386651323	0.024234928949027595	0.0	0.01439750788029067	0.0160958339395703	0.045140347199070646	0.026062854648625053	0.08329072353515828	0.04711188709442747	0.0951113051069402	0.37422522915757317	high	1.3718435764312744
GSE148071	P21	1811	1.3718435764312744	0.017488061072222526	0.01428054608808241	0.01235489378447165	0.015213659884497905	0.017453207410651386		0.10336599271556146	0.04560100829868637	0.026151707733611425	0.0	0.011016965288752642	0.03998518285157406	0.01502736575757768	0.0002760905577029266	0.014357401578610743	0.07380122749227264	0.03652281521513099	0.07645042746434623	0.20005911692729797	0.032557529444370396	0.06184174616170656	0.35789726099126035	high	1.3718435764312744
GSE148071	P22	139	2.349416494369507	0.029796474582261447	0.0407405110394443	0.04203258083188622	0.01806932993863316	0.01915019708371234		0.003769890491547649	0.001976616704411776	0.04172471041734252	0.0	0.002505581741503349	0.04774926140592228	0.10479891948510157	0.0	0.01734036784949217	0.0033931475509247776	0.04849522499838847	0.039909451748945675	0.046549952156501394	0.022473974843114013	0.026932936409493093	0.33251674522451	high	1.3718435764312744
GSE148071	P23	1777	0.621630847454071	0.01630548479508675	0.012254768788931364	0.007558910471607191	0.016893797941707738	0.010115282116960654		0.03378279105483033	0.004743906660498785	0.01577368646528214	0.0	0.004770729435507345	0.04525546737042284	0.018875715021873796	0.0	0.015688765300617063	0.02166486631004513	0.04082064378593275	0.03285588845982186	0.12299331080500428	0.038827331785242246	0.11564822540896125	0.39462395455339294	low	1.3718435764312744
GSE148071	P24	27	1.478697657585144	0.022450532724505326	0.012803320561941252	0.018859088974031504	0.019744952447955783	0.016629416773094933		0.1506568144499179	0.08462077205125036	0.013066116514392377	0.0	0.011366538952745852	0.037437594334146056	0.0028380871292748686	0.0	0.018490091424308356	0.11052930324960977	0.03341679991150531	0.05174010217113666	0.2080216505503862	0.03455371079892152	0.051383567475521495	0.20134897828863346	high	1.3718435764312744
GSE148071	P25	3138	1.1707532405853271	0.01395976394316789	0.029873519263312893	0.018878522816348355	0.015271022047725291	0.011906484350771287		0.020598448385749764	0.004424574858687969	0.01944652949301199	0.0	0.002606536120085273	0.051649014706969476	0.005276440810824671	0.0	0.01439667205176028	0.015014077834675184	0.045179287398200305	0.0805781741060636	0.10963469144058581	0.021288095418334315	0.11795784708028394	0.438892826531285	low	1.3718435764312744
GSE148071	P26	24	2.0142343044281006	0.014431782396472997	0.005028735632183908	0.003304597701149425	0.012530839108981487	0.012152777777777776		0.044258004926108374	0.016059510567296997	0.025530503978779834	0.0	0.02076149425287356	0.0430316091954023	0.018199233716475097	0.0	0.011694715888526963	0.03398786717752235	0.039958367273056385	0.005729166666666667	0.1014983579638752	0.04344934014474244	0.11135057471264369	0.5960847701149424	high	1.3718435764312744
GSE148071	P28	672	1.698474645614624	0.02532661476257957	0.01247819170771757	0.01006516830870279	0.017887224357955728	0.010079564632366356		0.040494700035186494	0.006203155622649505	0.022571089112037385	0.0	0.019719827586206898	0.046714528287804154	0.019302476737821567	0.0	0.016853379189108716	0.027276044517423825	0.043206479577983785	0.03184780377668309	0.10876656697161623	0.046393222039773765	0.075626026272578	0.2823275862068965	high	1.3718435764312744
GSE148071	P29	815	0.5970546007156372	0.018494599662098522	0.004270150200973133	0.0032176856357097523	0.01410237162470387	0.01154478997719954		0.08930989150472966	0.0701495185516286	0.01053196856031635	0.0	0.0001226993865030675	0.041283727907379275	0.02939378981266013	0.0	0.013843521875280661	0.07595703170909433	0.037846913942188365	0.023140469642479376	0.1258706317305852	0.00016845701212106964	0.09325858543121077	0.5961629997884493	low	1.3718435764312744
GSE148071	P3	7447	0.9968166947364807	0.010885902005410744	0.021451938526506852	0.013342023093461997	0.015192750426220076	0.007397872166374179		0.028905414353384607	0.003212467846568103	0.016427760595743076	0.0	0.006452957219523716	0.04985879315185724	0.005626992689591375	5.3249862244921585e-05	0.013923930237718216	0.018819941893338726	0.04399641802159097	0.016718720336353913	0.1095298952223518	0.05338645971763682	0.12843388296452016	0.4278720486842654	low	1.3718435764312744
GSE148071	P30	573	0.9036057591438293	0.013434005940442246	0.010323764819161101	0.01018535235000301	0.015619635844842448	0.009392991113518285		0.04245329653796886	0.002257695675047124	0.023918970840797887	0.0	0.00020761870373713667	0.038036621860416765	0.09548120064458754	0.0	0.014037695524846454	0.026956329862991714	0.03617630933883761	0.0358172353613769	0.09645887602197405	0.0045658283908268866	0.0918356702974865	0.5873822741770476	low	1.3718435764312744
GSE148071	P31	341	1.4528579711914062	0.013073194652422713	0.01246839923146931	0.015220615498702262	0.014644439130427147	0.00867897551712902		0.006600046227409965	0.0017500709488222493	0.03046508552626461	0.0	0.003468500353928607	0.04602496805449581	0.012909967303738161	0.0	0.013203672600831223	0.005225783979955281	0.0408132634447087	0.0033762261098189907	0.05354674987600461	0.0387448830162957	0.16331277176660938	0.46612397613509965	high	1.3718435764312744
GSE148071	P32	164	3.000330924987793	0.020609151237946013	0.01405067283431455	0.014252172694140735	0.015463554460136027	0.01979517101205495		0.08541841883936081	0.04047518923465096	0.024527722067671603	0.00021026072329688813	0.05232338099243062	0.04515922471136938	0.013912251191477428	0.0	0.014716880854083167	0.0680917671245678	0.04389151208916379	0.06740958788898233	0.14840402098602268	0.03945114163785316	0.047953462293243626	0.22035323801513879	high	1.3718435764312744
GSE148071	P33	36	1.86513352394104	0.015706188001889464	0.0062021072796934855	0.005555555555555556	0.01522406187311638	0.009186089825457641		0.01847290640394089	0.017025089605734765	0.017499263188918358	0.0	0.01934865900383142	0.0397161267850923	0.00462962962962963	0.0	0.01392320940506945	0.019316730523627076	0.036240082058708184	0.035871647509578546	0.06702700237182996	0.024744572158365265	0.11369731800766283	0.41537954980842906	high	1.3718435764312744
GSE148071	P34	423	0.9885475635528564	0.014430351617157514	0.01364025434091465	0.004368087823700443	0.013380023994654907	0.005143655516607339		0.08577164052219079	0.022845189164740442	0.013566730001066023	0.0	0.0024618896225646046	0.03571185071551909	0.01066999990942275	0.0	0.012551749629378255	0.06054907928226588	0.03187349196904312	0.03469980435314258	0.16627265563435778	0.012623449242019389	0.13192576288687805	0.5031461441265183	low	1.3718435764312744
GSE148071	P36	155	0.9361674785614014	0.019322839684885795	0.01477753058954394	0.00842417500926956	0.017321148118808603	0.007321406501050551		0.008982202447163516	0.004330977071297858	0.017198596731410967	0.0	0.010878754171301446	0.05539083830518758	0.017402051662340875	0.0	0.016721921691250623	0.007067111605487578	0.04987606526937191	0.009724694104560623	0.06983950421102812	0.06937749763111276	0.10453837597330368	0.29573136818687434	low	1.3718435764312744
GSE148071	P38	43	1.3206080198287964	0.020855532730608254	0.03550521251002405	0.024538893344025665	0.02035406066370704	0.015453755680299384		0.08430232558139535	0.08870321028532994	0.017133427919314045	0.0	0.00809943865276664	0.03752278194940585	0.006370845584959458	0.0	0.019389858135094255	0.08405952062728325	0.03344088805258605	0.0735765838011227	0.13258487035551988	0.02248359024622056	0.0793370756482224	0.19604550922213312	low	1.3718435764312744
GSE148071	P4	789	0.28260937333106995	0.021425924362679333	0.04353830689218128	0.03558119546057136	0.01854077136393356	0.01594329841838692		0.0644272852709984	0.02042827476241028	0.004098126426695982	0.00010926095887417508	0.010965429832612209	0.03645958735115677	0.015056160132861327	0.0005681569861457104	0.01740309976543416	0.04594981765559976	0.0333815458068397	0.0853934487129059	0.1316750641517916	0.05777881373353599	0.04427545416138572	0.34100754993225824	low	1.3718435764312744
GSE148071	P40	101	1.7687283754348755	0.02330263730199189	0.024931717309662003	0.013832935017639695	0.015693581850698118	0.012838568339592578		0.054912695703067844	0.040027973876364274	0.02129238122751267	0.0	0.0012803004438374872	0.04350848877991247	0.01872083760100148	0.0	0.0151024481309189	0.048237927240999956	0.039083775333819015	0.03354387162854216	0.10934172234957489	0.015313025555429106	0.053738477296005456	0.4472302833731648	high	1.3718435764312744
GSE148071	P41	5672	1.3821452856063843	0.012542198190083233	0.010061980205242935	0.00856273203313717	0.013085378368766038	0.004307093999427179		0.012403857511099379	0.005353268245080335	0.011701227678988974	0.0	0.004606719031175527	0.044881997470940134	0.014425571064961172	1.5198677107144595e-05	0.012912053463856734	0.009267815551556615	0.0401737895725682	0.0196426183065026	0.056627665413716666	0.06939592126049497	0.138587009386703	0.5851851654831963	high	1.3718435764312744
GSE148071	P42	243	0.09565450996160507	0.01891653107996991	0.0063963388676032355	0.006780663166359207	0.01613651480787805	0.010177695788594045		0.0923493279815119	0.04684445909263607	0.009641309449738568	0.0	0.0005037604654462892	0.03945263619593122	0.009515475458429906	0.0	0.015308413942249395	0.07213629125080806	0.03484478233324283	0.030919185468993905	0.16647408218289442	0.0015162743273996289	0.13000331110165084	0.47345945083014046	low	1.3718435764312744
GSE148071	P6	1726	2.0195930004119873	0.019474447049241613	0.022344368082470933	0.014451392496104208	0.015920758434488768	0.0097516903965939		0.03560547465879707	0.012762990164171083	0.019170833960860733	0.0	0.0033074279777839935	0.05014012139616487	0.014740746660273573	0.00017980580972549648	0.01482599660987198	0.02633289380802067	0.04468842940962343	0.028126123786310787	0.10614916842191387	0.02443657146577992	0.06815972083483171	0.40906321173133015	high	1.3718435764312744
GSE148071	P7	149	0.5080106854438782	0.026336020644637692	0.047165008099976855	0.03274319216230811	0.017771854575984448	0.014261744966442953		0.08815750322346018	0.03224313368321252	0.010547772061310594	0.0	0.0007289979171488081	0.041195219961709204	0.011057111265396385	0.0	0.0166920835321578	0.06398210290827741	0.036520053137306	0.05544434158759546	0.18653640581435074	0.03399847429007345	0.05293527732777907	0.38179819486230043	low	1.3718435764312744
GSE148071	P8	245	2.2740044593811035	0.015372639372234485	0.001565798733286418	0.003945578231292517	0.016287153177348634	0.008987215575885527		0.041004825575550415	0.013032621279880138	0.021447517999242136	0.0	0.023483462350457427	0.04924764890282131	0.0084916725310814	0.0	0.014760063297474441	0.03088748142935335	0.04510630752436734	0.021384588318085852	0.1107771187292651	0.02634034456694555	0.1101430917194464	0.3443745601688951	high	1.3718435764312744
GSE148071	P9	68	1.541136622428894	0.026902317374753397	0.042051217038539555	0.03485463150777551	0.01759118980868637	0.021382691007437456		0.09702803535207187	0.05726133612510634	0.027383367139959435	0.0	0.002079107505070994	0.033966439240272914	0.013522650439486143	0.0	0.01660461443928352	0.0790117196303809	0.030541757838079574	0.09434584178498986	0.13176132521974307	0.01828375028172188	0.041970926301555106	0.38717038539553755	high	1.3718435764312744
GSE205335	P0031	319	0.9488405585289001	0.015506653853045137	0.009993514214679495	0.006132670341945015	0.012332514250353995	0.009297042962322392		0.07109077010979509	0.03349768638787088	0.02595561394610146	0.0010269160090800994	0.017852124094692466	0.029866550053556862	0.013998486650091879	0.0	0.01162271273663404	0.054358087413973265	0.028197845391475018	0.02353934709761107	0.10985684945256884	0.01591219367675967	0.07644939285842971	0.5708234244946492	low	0.9667482972145081
