Study_ID,GSM_ID,IN_VIVO,Cancer_type,Cell_Line,sub_clone,Condition,ICB,ICB_study,ICB_group,ICB_Baseline_TYPE,Baseline,Cell_treatment,Cell_genotype,Tumor,Mouse_genotype,Mouse_strain,Mouse_treatment,Timepoint,Implantation,Implantation_site,SRX_ID,SampleName,has_expr,Tacstd2,is_control_arm,is_icb_arm
GSE146027,GSM4363098,in_vivo,Gastric adenocarcinoma,YTN16,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813696,SRX7813696,True,1.2501636274110512,True,False
GSE146027,GSM4363099,in_vivo,Gastric adenocarcinoma,YTN16,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813697,SRX7813697,True,2.163338674423407,True,False
GSE146027,GSM4363101,in_vivo,Gastric adenocarcinoma,YTN16,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813699,SRX7813699,True,3.677332108836283,True,False
GSE146027,GSM4363107,in_vivo,Gastric adenocarcinoma,YTN16,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813705,SRX7813705,True,5.300538531296064,True,False
GSE146027,GSM4363108,in_vivo,Gastric adenocarcinoma,YTN16,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813706,SRX7813706,True,1.4921013467563093,True,False
GSE146027,GSM4363109,in_vivo,Gastric adenocarcinoma,YTN16,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813707,SRX7813707,True,5.137898448444572,True,False
GSE146027,GSM4363110,in_vivo,Gastric adenocarcinoma,YTN16,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813708,SRX7813708,True,6.864634127877055,True,False
GSE146027,GSM4363111,in_vivo,Gastric adenocarcinoma,YTN16,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813709,SRX7813709,True,6.608300898759051,True,False
GSE146027,GSM4363112,in_vivo,Gastric adenocarcinoma,YTN16,parental,day10,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6N,no_treatment,day10,subcutaneous,flank,SRX7813710,SRX7813710,True,1.142310828054314,True,False
GSE146027,GSM4363113,in_vivo,Gastric adenocarcinoma,YTN16,parental,day10,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6N,no_treatment,day10,subcutaneous,flank,SRX7813711,SRX7813711,True,1.3740150671602855,True,False
GSE146027,GSM4363114,in_vivo,Gastric adenocarcinoma,YTN16,parental,day10,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6N,no_treatment,day10,subcutaneous,flank,SRX7813712,SRX7813712,True,0.9239219612891502,True,False
GSE146027,GSM4363115,in_vivo,Gastric adenocarcinoma,YTN16,parental,day10,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6N,no_treatment,day10,subcutaneous,flank,SRX7813713,SRX7813713,True,0.8793293619558789,True,False
GSE146027,GSM4363082,in_vivo,Gastric adenocarcinoma,YTN2,parental,day7,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day7,subcutaneous,flank,SRX7813680,SRX7813680,True,4.085193055195226,True,False
GSE146027,GSM4363083,in_vivo,Gastric adenocarcinoma,YTN2,parental,day7,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day7,subcutaneous,flank,SRX7813681,SRX7813681,True,5.028682698082563,True,False
GSE146027,GSM4363084,in_vivo,Gastric adenocarcinoma,YTN2,parental,day7,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day7,subcutaneous,flank,SRX7813682,SRX7813682,True,1.9365067832290053,True,False
GSE146027,GSM4363085,in_vivo,Gastric adenocarcinoma,YTN2,parental,day7,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day7,subcutaneous,flank,SRX7813683,SRX7813683,True,0.977159006848483,True,False
GSE146027,GSM4363086,in_vivo,Gastric adenocarcinoma,YTN2,parental,day7,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day7,subcutaneous,flank,SRX7813684,SRX7813684,True,5.091736683736009,True,False
GSE146027,GSM4363092,in_vivo,Gastric adenocarcinoma,YTN2,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813690,SRX7813690,True,1.539588142904531,True,False
GSE146027,GSM4363093,in_vivo,Gastric adenocarcinoma,YTN2,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813691,SRX7813691,True,1.0557086292672342,True,False
GSE146027,GSM4363094,in_vivo,Gastric adenocarcinoma,YTN2,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813692,SRX7813692,True,1.28147452230276,True,False
GSE146027,GSM4363095,in_vivo,Gastric adenocarcinoma,YTN2,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813693,SRX7813693,True,0.691940563552176,True,False
GSE146027,GSM4363096,in_vivo,Gastric adenocarcinoma,YTN2,parental,day14,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day14,subcutaneous,flank,SRX7813694,SRX7813694,True,3.103894389225177,True,False
GSE146027,GSM4363102,in_vivo,Gastric adenocarcinoma,YTN2,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813700,SRX7813700,True,0.913372372620763,True,False
GSE146027,GSM4363103,in_vivo,Gastric adenocarcinoma,YTN2,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813701,SRX7813701,True,4.98723681239515,True,False
GSE146027,GSM4363104,in_vivo,Gastric adenocarcinoma,YTN2,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813702,SRX7813702,True,7.696235689154103,True,False
GSE146027,GSM4363105,in_vivo,Gastric adenocarcinoma,YTN2,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813703,SRX7813703,True,7.881358050757564,True,False
GSE146027,GSM4363106,in_vivo,Gastric adenocarcinoma,YTN2,parental,day21,0,Baseline,,R,1,,WT,primary,WT,C57BL/6N,no_treatment,day21,subcutaneous,flank,SRX7813704,SRX7813704,True,5.496966552794509,True,False
GSE146834,GSM4407686,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,gemcitabine_abraxane_CD40agonist,1,NR,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4; gemcitabine; abraxane; CD40agonist;,,subcutaneous,unknown,SRX7898133,SRX7898133,True,0.35259809114335877,False,True
GSE146834,GSM4407687,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,gemcitabine_abraxane_CD40agonist,1,NR,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4; gemcitabine; abraxane; CD40agonist;,,subcutaneous,unknown,SRX7898134,SRX7898134,True,0.0,False,True
GSE146834,GSM4407682,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6,control,,subcutaneous,unknown,SRX7898129,SRX7898129,True,0.07628544280891579,True,False
GSE146834,GSM4407683,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6,control,,subcutaneous,unknown,SRX7898130,SRX7898130,True,0.0,True,False
GSE146834,GSM4407684,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6,control,,subcutaneous,unknown,SRX7898131,SRX7898131,True,0.12123692884616906,True,False
GSE146834,GSM4407685,in_vivo,Pancreatic ductal adenocarcinoma,6419c5,parental,,0,Baseline,,NR,1,,WT,primary,WT,C57BL/6,control,,subcutaneous,unknown,SRX7898132,SRX7898132,True,0.0,True,False
GSE147099,GSM4417093,in_vivo,Prostate carcinoma,RM-1,parental,,0,,,,1,,RM1_PKH26_eCFP_luc2,metastasis,WT,C57BL/6,no_treatment,,intracardiac,intracardiac,SRX7924456,SRX7924456,True,0.0,True,False
GSE147099,GSM4417094,in_vivo,Prostate carcinoma,RM-1,parental,,0,,,,1,,RM1_PKH26_eCFP_luc2,metastasis,WT,C57BL/6,no_treatment,,intracardiac,intracardiac,SRX7924457,SRX7924457,True,0.0,True,False
GSE148101,GSM4454143,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,,WT,metastasis,WT,C57BL/6,no_treatment,,intravenous,tail vein,SRX8060407,SRX8060407,True,0.13744202779408501,True,False
GSE148101,GSM4454144,in_vivo,Lung carcinoma,LLC,parental,,0,,,,1,,WT,metastasis,WT,C57BL/6,no_treatment,,intravenous,tail vein,SRX8060408,SRX8060408,True,0.34575431185212613,True,False
GSE148149,GSM4454983,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8062813,SRX8062813,True,0.4574130975865129,True,False
GSE148149,GSM4454984,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8062814,SRX8062814,True,0.40613808754753694,True,False
GSE148149,GSM4454985,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,1,,WT,primary,WT,C57BL/6,no_treatment,,orthotopic,mammary fat pad,SRX8062815,SRX8062815,True,0.3675366606736664,True,False
GSE148149,GSM4454986,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,0,,WT,primary,KO,C57BL/6_Adiponectin-Cre_PD-L1f/f,no_treatment,,orthotopic,mammary fat pad,SRX8062816,SRX8062816,True,0.11134481274322089,True,False
GSE148149,GSM4454987,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,0,,WT,primary,KO,C57BL/6_Adiponectin-Cre_PD-L1f/f,no_treatment,,orthotopic,mammary fat pad,SRX8062817,SRX8062817,True,0.6814711317663292,True,False
GSE148149,GSM4454988,in_vivo,Mammary adenocarcinoma,E0771,parental,,0,,,,0,,WT,primary,KO,C57BL/6_Adiponectin-Cre_PD-L1f/f,no_treatment,,orthotopic,mammary fat pad,SRX8062818,SRX8062818,True,0.24015597062304445,True,False
GSE148856,GSM4484088,in_vivo,Sarcoma,402230,parental,,1,NR,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1,,orthotopic,gastrocnemius,SRX8132364,SRX8132364,True,0.9340521979988162,False,True
GSE148856,GSM4484089,in_vivo,Sarcoma,402230,parental,,1,NR,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1,,orthotopic,gastrocnemius,SRX8132365,SRX8132365,True,0.09698639254800848,False,True
GSE148856,GSM4484090,in_vivo,Sarcoma,402230,parental,,1,NR,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1,,orthotopic,gastrocnemius,SRX8132366,SRX8132366,True,0.9321254409173443,False,True
GSE148856,GSM4484091,in_vivo,Sarcoma,402230,parental,,1,NR,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1,,orthotopic,gastrocnemius,SRX8132367,SRX8132367,True,0.40514173550352356,False,True
GSE148856,GSM4484096,in_vivo,Sarcoma,402230,parental,radiation,1,R,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1; radiation;,,orthotopic,gastrocnemius,SRX8132372,SRX8132372,True,0.5900989584528042,False,True
GSE148856,GSM4484097,in_vivo,Sarcoma,402230,parental,radiation,1,R,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1; radiation;,,orthotopic,gastrocnemius,SRX8132373,SRX8132373,True,0.7251451992877294,False,True
GSE148856,GSM4484098,in_vivo,Sarcoma,402230,parental,radiation,1,R,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1; radiation;,,orthotopic,gastrocnemius,SRX8132374,SRX8132374,True,1.3412639346135447,False,True
GSE148856,GSM4484099,in_vivo,Sarcoma,402230,parental,radiation,1,R,antiPD1,,0,,WT,primary,WT,129/SvJae,antiPD1; radiation;,,orthotopic,gastrocnemius,SRX8132375,SRX8132375,True,1.2275537966933225,False,True
GSE148856,GSM4484084,in_vivo,Sarcoma,402230,parental,,0,Baseline,,NR,1,,WT,primary,WT,129/SvJae,isotype,,orthotopic,gastrocnemius,SRX8132360,SRX8132360,True,0.23302414738819185,True,False
GSE148856,GSM4484085,in_vivo,Sarcoma,402230,parental,,0,Baseline,,NR,1,,WT,primary,WT,129/SvJae,isotype,,orthotopic,gastrocnemius,SRX8132361,SRX8132361,True,0.49612892910878525,True,False
GSE148856,GSM4484086,in_vivo,Sarcoma,402230,parental,,0,Baseline,,NR,1,,WT,primary,WT,129/SvJae,isotype,,orthotopic,gastrocnemius,SRX8132362,SRX8132362,True,0.3694988688943427,True,False
GSE148856,GSM4484087,in_vivo,Sarcoma,402230,parental,,0,Baseline,,NR,1,,WT,primary,WT,129/SvJae,isotype,,orthotopic,gastrocnemius,SRX8132363,SRX8132363,True,0.3174626866247158,True,False
GSE148856,GSM4484092,in_vivo,Sarcoma,402230,parental,radiation,0,Baseline,,R,1,,WT,primary,WT,129/SvJae,isotype; radiation;,,orthotopic,gastrocnemius,SRX8132368,SRX8132368,True,0.3282172130136316,True,False
GSE148856,GSM4484093,in_vivo,Sarcoma,402230,parental,radiation,0,Baseline,,R,1,,WT,primary,WT,129/SvJae,isotype; radiation;,,orthotopic,gastrocnemius,SRX8132369,SRX8132369,True,0.44691363136680123,True,False
GSE148856,GSM4484094,in_vivo,Sarcoma,402230,parental,radiation,0,Baseline,,R,1,,WT,primary,WT,129/SvJae,isotype; radiation;,,orthotopic,gastrocnemius,SRX8132370,SRX8132370,True,1.3785032999891,True,False
GSE148856,GSM4484095,in_vivo,Sarcoma,402230,parental,radiation,0,Baseline,,R,1,,WT,primary,WT,129/SvJae,isotype; radiation;,,orthotopic,gastrocnemius,SRX8132371,SRX8132371,True,0.9879145592170808,True,False
GSE148947,GSM4486539,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,DC-101_800ug,batch_p103,orthotopic,left liver lobe,SRX8142956,SRX8142956,True,0.09118257120778453,False,False
GSE148947,GSM4486540,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,DC-101_800ug,batch_p103,orthotopic,left liver lobe,SRX8142957,SRX8142957,True,0.021687233152731217,False,False
GSE148947,GSM4486541,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,DC-101_800ug,batch_p103,orthotopic,left liver lobe,SRX8142958,SRX8142958,True,0.2790682950836959,False,False
GSE148947,GSM4486548,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,orthotopic,left liver lobe,SRX8142965,SRX8142965,True,0.1479982450338828,False,True
GSE148947,GSM4486549,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,orthotopic,left liver lobe,SRX8142966,SRX8142966,True,0.07382708693354349,False,True
GSE148947,GSM4486550,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,1,NR,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1,,orthotopic,left liver lobe,SRX8142967,SRX8142967,True,0.061918559510228045,False,True
GSE148947,GSM4486551,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,1,R,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1; regorafenib_5;,,orthotopic,left liver lobe,SRX8142968,SRX8142968,True,0.14271926334078788,False,True
GSE148947,GSM4486552,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,1,R,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1; regorafenib_5;,,orthotopic,left liver lobe,SRX8142969,SRX8142969,True,0.05382451201765101,False,True
GSE148947,GSM4486553,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,1,R,antiPD1,,0,,WT,primary,WT,BALB/c,antiPD1; regorafenib_5;,,orthotopic,left liver lobe,SRX8142970,SRX8142970,True,0.060473555799739356,False,True
GSE148947,GSM4486529,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_20,batch_p112,orthotopic,left liver lobe,SRX8142946,SRX8142946,True,0.4788041062487353,False,False
GSE148947,GSM4486530,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_20,batch_p112,orthotopic,left liver lobe,SRX8142947,SRX8142947,True,0.30979668070466665,False,False
GSE148947,GSM4486531,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_20,batch_p112,orthotopic,left liver lobe,SRX8142948,SRX8142948,True,0.22242622122432318,False,False
GSE148947,GSM4486526,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p112,orthotopic,left liver lobe,SRX8142943,SRX8142943,True,0.0,False,False
GSE148947,GSM4486527,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p112,orthotopic,left liver lobe,SRX8142944,SRX8142944,True,0.0,False,False
GSE148947,GSM4486528,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p112,orthotopic,left liver lobe,SRX8142945,SRX8142945,True,0.0,False,False
GSE148947,GSM4486536,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p103,orthotopic,left liver lobe,SRX8142953,SRX8142953,True,0.0,False,False
GSE148947,GSM4486537,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p103,orthotopic,left liver lobe,SRX8142954,SRX8142954,True,0.19668509354771815,False,False
GSE148947,GSM4486538,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,0,,WT,primary,WT,BALB/c,regorafenib_5,batch_p103,orthotopic,left liver lobe,SRX8142955,SRX8142955,True,0.30299629322546856,False,False
GSE148947,GSM4486545,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,0,Baseline,,R,0,,WT,primary,WT,BALB/c,regorafenib_5,,orthotopic,left liver lobe,SRX8142962,SRX8142962,True,0.11503590720054996,False,False
GSE148947,GSM4486546,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,0,Baseline,,R,0,,WT,primary,WT,BALB/c,regorafenib_5,,orthotopic,left liver lobe,SRX8142963,SRX8142963,True,0.0,False,False
GSE148947,GSM4486547,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,regorafenib_5,0,Baseline,,R,0,,WT,primary,WT,BALB/c,regorafenib_5,,orthotopic,left liver lobe,SRX8142964,SRX8142964,True,0.04496618751992369,False,False
GSE148947,GSM4486522,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p112,orthotopic,left liver lobe,SRX8142939,SRX8142939,True,0.07667538165257641,True,False
GSE148947,GSM4486523,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p112,orthotopic,left liver lobe,SRX8142940,SRX8142940,True,0.23029894386253527,True,False
GSE148947,GSM4486524,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p112,orthotopic,left liver lobe,SRX8142941,SRX8142941,True,0.13127338689053508,True,False
GSE148947,GSM4486525,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p112,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p112,orthotopic,left liver lobe,SRX8142942,SRX8142942,True,0.07406968488122118,True,False
GSE148947,GSM4486532,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p103,orthotopic,left liver lobe,SRX8142949,SRX8142949,True,0.08364908997275072,True,False
GSE148947,GSM4486533,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p103,orthotopic,left liver lobe,SRX8142950,SRX8142950,True,0.06183839627160455,True,False
GSE148947,GSM4486534,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p103,orthotopic,left liver lobe,SRX8142951,SRX8142951,True,0.024611876917216165,True,False
GSE148947,GSM4486535,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,batch_p103,0,,,,1,,WT,primary,WT,BALB/c,vehicle,batch_p103,orthotopic,left liver lobe,SRX8142952,SRX8142952,True,0.0,True,False
GSE148947,GSM4486542,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,orthotopic,left liver lobe,SRX8142959,SRX8142959,True,0.1763100053712194,True,False
GSE148947,GSM4486543,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,orthotopic,left liver lobe,SRX8142960,SRX8142960,True,0.046829081303631816,True,False
GSE148947,GSM4486544,in_vivo,Hepatocellular carcinoma,BNL-MEA,parental,,0,Baseline,,NR,1,,WT,primary,WT,BALB/c,vehicle,,orthotopic,left liver lobe,SRX8142961,SRX8142961,True,0.2166646964360714,True,False
GSE149815,GSM4513626,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,ARS1620;,,orthotopic,pancreas,SRX8245631,SRX8245631,True,1.3350698710721676,False,False
GSE149815,GSM4513627,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,ARS1620;,,orthotopic,pancreas,SRX8245632,SRX8245632,True,1.0826637627372877,False,False
GSE149815,GSM4513628,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,ARS1620;,,orthotopic,pancreas,SRX8245633,SRX8245633,True,1.1565914222906715,False,False
GSE149815,GSM4513634,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099;,,orthotopic,pancreas,SRX8245639,SRX8245639,True,1.5208350705476086,False,False
GSE149815,GSM4513635,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099;,,orthotopic,pancreas,SRX8245640,SRX8245640,True,0.5835412271489805,False,False
GSE149815,GSM4513636,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099;,,orthotopic,pancreas,SRX8245641,SRX8245641,True,0.6021984014836794,False,False
GSE149815,GSM4513629,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099; ARS1620;,,orthotopic,pancreas,SRX8245634,SRX8245634,True,0.9353609245251037,False,False
GSE149815,GSM4513630,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099; ARS1620;,,orthotopic,pancreas,SRX8245635,SRX8245635,True,1.0172320992596746,False,False
GSE149815,GSM4513631,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,0,,WT,primary,WT,C57BL/6,SHP099; ARS1620;,,orthotopic,pancreas,SRX8245636,SRX8245636,True,1.024699099233006,False,False
GSE149815,GSM4513632,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,1,,WT,primary,WT,C57BL/6,vehicle,,orthotopic,pancreas,SRX8245637,SRX8245637,True,1.552974094419613,True,False
GSE149815,GSM4513633,in_vivo,Pancreatic ductal adenocarcinoma,KCP,parental,,0,,,,1,,WT,primary,WT,C57BL/6,vehicle,,orthotopic,pancreas,SRX8245638,SRX8245638,True,1.4468157282317504,True,False
GSE149825,GSM4513727,in_vivo,Melanoma,B16,B16F10,,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4;,,subcutaneous,flank,SRX8245764,SRX8245764,True,0.23959464159868796,False,True
GSE149825,GSM4513728,in_vivo,Melanoma,B16,B16F10,,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4;,,subcutaneous,flank,SRX8245765,SRX8245765,True,0.0,False,True
GSE149825,GSM4513729,in_vivo,Melanoma,B16,B16F10,,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4;,,subcutaneous,flank,SRX8245766,SRX8245766,True,0.0,False,True
GSE149825,GSM4513730,in_vivo,Melanoma,B16,B16F10,birinapant,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4; birinapant,,subcutaneous,flank,SRX8245767,SRX8245767,True,1.402387278595775,False,True
GSE149825,GSM4513731,in_vivo,Melanoma,B16,B16F10,birinapant,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4; birinapant,,subcutaneous,flank,SRX8245768,SRX8245768,True,2.8736976143429716,False,True
GSE149825,GSM4513732,in_vivo,Melanoma,B16,B16F10,birinapant,1,R,antiCTLA4&antiPD1,,0,,WT,primary,WT,C57BL/6,antiPD1; antiCTLA4; birinapant,,subcutaneous,flank,SRX8245769,SRX8245769,True,3.5354010065382653,False,True
GSE149825,GSM4513724,in_vivo,Melanoma,B16,B16F10,birinapant,0,Baseline,,R,0,,WT,primary,WT,C57BL/6,birinapant,,subcutaneous,flank,SRX8245761,SRX8245761,True,0.2094104814849435,False,False
GSE149825,GSM4513725,in_vivo,Melanoma,B16,B16F10,birinapant,0,Baseline,,R,0,,WT,primary,WT,C57BL/6,birinapant,,subcutaneous,flank,SRX8245762,SRX8245762,True,0.07698016583631892,False,False
GSE149825,GSM4513726,in_vivo,Melanoma,B16,B16F10,birinapant,0,Baseline,,R,0,,WT,primary,WT,C57BL/6,birinapant,,subcutaneous,flank,SRX8245763,SRX8245763,True,0.0,False,False
GSE149825,GSM4513721,in_vivo,Melanoma,B16,B16F10,,0,Baseline,,R,1,,WT,primary,WT,C57BL/6,vehicle,,subcutaneous,flank,SRX8245758,SRX8245758,True,0.0,True,False
GSE149825,GSM4513722,in_vivo,Melanoma,B16,B16F10,,0,Baseline,,R,1,,WT,primary,WT,C57BL/6,vehicle,,subcutaneous,flank,SRX8245759,SRX8245759,True,0.0,True,False
