atlas_name	level	downloadSource	FileFormat	assayName	Filename	synapseId	CellTotal	diagnosis	organ
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1066/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23626961		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1066/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23626925		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1066/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23626909		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23626916		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23626939		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23626905		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23626924		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627010		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627335		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627060		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23626991		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1080C/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627317		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23626907		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627223		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.10.filtered.csv	syn23626975		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.11.filtered.csv	syn23627230		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23626999		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627064		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23626942		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23626930		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627021		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23626903		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627318		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1108a/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627360		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.-1.filtered.csv	syn23627049		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627115		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627013		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627110		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627277		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627312		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627296		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1124A_LN/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627088		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627066		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627184		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627103		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627413		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627243		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23626977		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627080		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627316		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_LN/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627099		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627441		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627327		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627012		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627072		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23626981		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627444		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1144_T/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627445		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627336		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627283		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627382		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627408		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627345		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627278		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627421		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627314		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627051		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1145/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627008		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627295		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627380		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627323		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627287		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627146		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627281		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627400		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1152/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627324		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627436		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627427		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23626985		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627331		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627341		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627073		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627350		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627144		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.8.filtered.csv	syn23627129		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181B/MAST.clusters_phenographLV/clusters_phenographLV.9.filtered.csv	syn23627348		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627246		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627207		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627388		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.3.filtered.csv	syn23627396		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.4.filtered.csv	syn23627090		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.5.filtered.csv	syn23627306		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.6.filtered.csv	syn23627205		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1181C/MAST.clusters_phenographLV/clusters_phenographLV.7.filtered.csv	syn23627255		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1195A/MAST.clusters_phenographLV/clusters_phenographLV.0.filtered.csv	syn23627434		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1195A/MAST.clusters_phenographLV/clusters_phenographLV.1.filtered.csv	syn23627236		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
HTAN MSK	Level 4	Synapse	csv	scRNA-seq	single_cell_RNAseq_level_4/SCLC/MAST/MAST.individual/RU1195A/MAST.clusters_phenographLV/clusters_phenographLV.2.filtered.csv	syn23627067		Adenocarcinoma NOS | Adenocarcinoma combined with other types of carcinoma | Small cell neuroendocrine carcinoma	Lung
