sample	TACSTD2	CD8A	CD3E	CD2	GZMA	GZMB	PRF1	NKG7	IFNG	CXCL9	CXCL10	CD274	PDCD1	CTLA4	LAG3	TIGIT	HAVCR2	IDO1	FOXP3	MS4A1	CD68	CYT_GZMA_PRF1	purity	LeukocyteFraction_methylation	CIBERSORT_CD8_T	CIBERSORT_Tregs	CIBERSORT_NK_activated	CIBERSORT_Macrophage_M1	CIBERSORT_Macrophage_M2	Wolf_LymphocyteInfiltration	Wolf_MacrophageCSF1	Wolf_IFNgamma	Wolf_TGFbeta	Wolf_WoundHealing_CSR
TCGA-85-8353-01	11.8411	8.4314	8.6547	8.1491	7.3088	7.843	8.3102	7.6504	2.8436	11.2954	8.9648	6.6225	5.9416	6.2315	6.7872	7.4021	8.3997	8.5584	7.124	8.3242	12.3673	7.8095	0.41	0.397189172722544	0.115594978279799	0.0	0.0	0.0552757575706052	0.196532072049173	1.3879	0.6293	0.2874	1.0183	0.1505
TCGA-18-3410-01	13.1078	9.7423	9.5166	9.5404	8.8672	8.415	8.352	8.8562	5.2339	11.275	12.8079	10.6454	6.8235	7.3052	8.1706	7.7736	9.368	8.5378	7.9634	5.6393	11.6375	8.6096	0.65	0.106935471390211	0.179674217279238	0.0405582221069318	0.0360077447199508	0.102416774066932	0.119170220244882	1.6387	0.8213	0.3551	-0.0554	0.2685
TCGA-85-8070-01	13.9257	5.7912	5.901	5.3795	4.9831	5.6725	5.401	5.313	0.7004	7.4799	6.4052	9.0544	3.4595	4.0001	6.6403	4.4347	5.1447	6.0849	4.7506	1.5236	10.2143	5.19205	0.95	0.0639308625541693	0.148580212401676	0.0318067645086314	0.0	0.0	0.0358667218580343	-1.0114	-1.1694	0.0285	-0.3851	0.2
TCGA-NC-A5HQ-01	14.5549	8.1287	8.625	8.3165	7.4208	7.4208	7.3817	7.3857	2.6994	8.3774	7.6119	9.2364	5.7084	7.262	7.4361	7.1314	7.7926	11.4544	6.8413	10.3183	11.3449	7.40125	0.5	0.295435724785452	0.0962006713712868	0.0	0.0275853086875593	0.0139893818689521	0.132999906119144	1.3153	0.2259	0.3123	0.0505	0.2115
TCGA-66-2783-01	14.3169	7.7362	8.0155	7.6004	6.3531	6.3067	7.5574	6.6788	0.0	9.0011	7.917	7.6421	5.2774	4.3328	6.3161	5.9194	8.3762	7.5455	5.5018	7.4801	11.903	6.95525	0.57	0.248965579681521	0.0961481262664521	0.0216703612726199	0.0	0.0580471880368176	0.232853787165059	1.0208	0.2362	0.2024	0.2593	0.288
TCGA-18-3407-01	14.267	7.6186	7.7551	7.2233	6.9175	7.295	7.0162	6.6014	3.1839	7.9257	8.1208	9.1548	4.8134	5.252	6.1484	6.2955	8.3078	7.9509	6.2165	7.2279	11.8053	6.966850000000001	0.29	0.325946192620349	0.17287965073688	0.0464205564150711	0.0	0.0399756726059221	0.258865359097041	0.899	0.2375	0.27	0.656	0.149
TCGA-98-A53A-01	12.1032	8.1582	7.8946	7.6197	7.2285	7.6866	8.1179	6.9927	4.1865	9.5427	7.8615	3.7324	6.7638	5.6766	6.9301	6.6341	6.8585	6.9532	5.3372	6.0204	10.272	7.6732000000000005	0.7	0.242025367653542	0.146079106598744	0.0	0.0153812911345532	0.0553018852929607	0.11343604015496	0.6398	-0.4273	0.0373	0.1797	0.272
TCGA-85-8276-01	12.2039	9.0078	9.5571	9.1639	8.3625	8.6334	8.9523	8.1892	4.9137	12.1449	10.1483	5.7079	6.884	6.9101	8.0841	7.8778	8.8814	9.3303	7.337	8.2025	12.5414	8.657399999999999	0.26	0.425825327496212	0.140175653988536	0.0288348260232954	0.0240507810097932	0.118110155322452	0.178336332861226	1.743	0.7211	0.2704	0.6453	0.2715
TCGA-LA-A446-01	12.4173	6.1552	6.9094	6.4177	6.0036	5.8758	6.5067	6.4387	2.5896	7.4547	6.068	7.6355	5.2406	4.7736	5.7581	5.4758	7.1236	5.8341	4.8372	8.1097	11.2857	6.25515	0.41	0.281146263896233	0.151671917936573	0.0	0.030821229880514	0.0040860543889934	0.264722563080426	0.3344	-0.1501	-0.1433	-0.011	0.227
TCGA-NC-A5HT-01	13.8215	5.638	3.954	4.3787	4.1099	4.1099	4.0184	2.3905	0.7716	7.1471	6.0535	3.5371	2.0644	2.6563	5.6684	2.3905	4.584	4.7638	3.8866	3.8159	8.9305	4.06415	0.73	0.0990288845030303	0.0803807502345491	0.0	0.0477136033128251	0.0714590920992432	0.13184157977217	-1.0519	-1.4844	0.0214	0.2832	0.112
TCGA-58-8386-01	11.6564	7.0678	7.4823	7.05	6.9436	6.6694	7.8635	7.2728	2.0968	10.3972	8.8165	6.8078	5.1793	4.3108	6.4368	5.2274	9.8051	8.2074	4.872	4.6061	13.2132	7.40355	0.35	0.338965229808586	0.0772708889928743	0.0	0.0	0.0615039104729208	0.509246305665943	0.2434	0.8766	0.182	0.6029	0.1415
TCGA-77-A5GF-01	12.8873	8.2249	7.937	7.765	7.0346	7.7137	7.5983	7.0553	2.5231	9.9686	8.9782	10.3136	5.7342	5.3867	7.1739	6.7335	7.8023	7.3522	6.0073	7.4097	11.3269	7.31645	0.56	0.207604086033801	0.149765634712991	0.0040432418304213	0.0214666455509929	0.0828317847065347	0.228200405387191	0.8071	0.0416	0.2258	0.3179	0.175
TCGA-56-7731-01	14.1915	7.3994	8.7314	8.1651	6.3232	8.0002	7.623	7.036	1.1129	8.4473	5.8955	6.0469	5.9141	5.5584	5.6503	6.739	8.9245	9.991	6.228	7.6813	12.1574	6.9731000000000005	0.17	0.508792347246246	0.0614637017178105	0.0186266476068308	0.0	0.0233615607921815	0.246089780822775	1.2846	0.7842	0.336	0.8751	0.169
TCGA-22-4604-01	12.4751	8.5634	8.8916	9.151	7.6176	7.9978	8.0521	7.7855	4.9853	12.8158	11.453	8.322	6.5348	6.3572	7.8483	7.3538	9.5956	9.1314	7.7857	5.844	13.1205	7.834849999999999	0.84	0.0552811301427802	0.0596321720799453	0.0262725241941012	0.0	0.0952251677325147	0.292449597587424	1.2289	0.9524	0.3843	0.6864	0.224
TCGA-56-8304-01	14.6659	7.4711	7.9548	7.5925	7.6616	8.3757	8.0847	7.7312	4.3561	9.8259	9.1287	6.4747	5.3002	5.3002	7.2249	6.3023	7.1364	10.3412	6.1299	6.1747	11.6486	7.87315	0.54	0.38958289924126	0.10945287246257	0.0268697692970892	0.0227786556858285	0.0258582434990486	0.0971554274228483	0.8321	-0.0966	0.1385	-0.0488	0.3995
TCGA-63-A5MN-01	13.7366	10.1428	10.3838	9.9791	8.6899	8.6235	8.6699	8.918	4.9754	12.204	11.4029	9.4502	7.7671	8.3657	8.8192	8.9515	10.3135	11.4593	8.3313	7.8042	13.0312	8.6799	0.2	0.603100577549619	0.151588049508451	0.0106432809792628	0.0308926679890838	0.0954105611722198	0.243877206259813	2.1772	1.3392	0.4918	0.7272	0.0
TCGA-96-8169-01	13.2621	7.4427	7.8341	7.6323	7.0973	7.0102	7.3512	6.9039	2.75	9.0431	9.217	5.6067	5.1286	5.5133	7.0606	5.6944	8.1629	8.7904	6.204	4.647	12.3543	7.22425	0.42	0.360063606717219	0.085700603088033	0.01953595823416	0.0	0.044825931634523	0.222600289586811	0.8242	0.3493	0.4039	0.817	0.0915
TCGA-33-4589-01	14.0204	9.4903	8.0902	8.7551	10.4244	9.3852	9.2968	9.2898	6.2641	13.3715	13.3808	8.6956	5.8628	6.1587	8.7369	7.0071	9.7675	11.8177	4.5582	3.8324	14.1636	9.8606	0.2	0.52296698837955	0.208182254444909	0.0106295331790558	0.0353583580171873	0.192183224150511	0.343974691955799	1.2103	0.4352	0.6033	-0.1004	0.5635
TCGA-37-4130-01	5.7891	11.9444	10.8438	11.5603	12.0846	12.0531	11.1835	11.6747	8.7055	13.9995	12.7104	6.0532	8.2031	9.1731	10.0086	8.9927	10.5949	11.8207	7.0607	8.6063	12.5399	11.63405	0.4	0.349493431377545	0.360719396204853	0.0	0.0767333992759785	0.0983448606048249	0.0859575265531124	2.9288	1.2848	0.3985	-0.5598	0.455
TCGA-NC-A5HJ-01	11.4498	9.6769	9.7534	9.5609	9.4074	9.1606	9.8293	9.3706	5.9339	12.1259	9.7333	10.8032	7.0117	6.9221	8.3188	7.8068	9.599	10.1929	5.8415	8.5459	12.9617	9.61835	0.17	0.378467678626161	0.241854876111751	0.0022173942127491	0.0221087076549201	0.0983056966033423	0.293051035705065	1.8128	1.1575	0.5146	-0.117	0.129
TCGA-85-A4PA-01	8.9376	9.6171	12.3557	11.2119	7.9472	8.6313	9.2847	9.1818	4.3371	9.8001	7.192	6.1851	10.0249	9.7771	8.0086	10.2658	8.9672	9.1201	9.6526	14.63	12.182	8.61595	0.43	0.910951234736294	0.0661708924565549	0.0433588973942036	0.0024754680729095	0.0	0.0582838400422721	3.6639	1.5508	0.2148	-0.5146	-0.0355
TCGA-98-8023-01	12.4945	8.8774	9.5847	9.0567	8.8417	9.319	9.5369	8.6167	5.2552	11.1323	11.9823	5.4238	6.6497	7.2841	9.0364	7.2331	8.7518	8.6042	8.1484	6.849	12.0666	9.1893	0.29	0.450679217367968	0.138546295172983	0.0615050983240113	0.0727643422017162	0.0928308830276039	0.195317357274968	1.7745	0.7681	0.478	0.6577	0.163
TCGA-56-8625-01	12.1195	9.5819	9.8783	9.9366	9.0938	9.4221	9.9405	9.0687	6.1882	13.504	11.0309	7.5617	7.3082	7.8869	8.4815	8.4076	10.1503	9.7496	8.0418	7.2447	13.6147	9.51715	0.37	0.431359177243173	0.100891396396448	0.0425378474892004	0.0170469981753223	0.09025910877529	0.23735985434547	1.8791	1.4082	0.332	0.7107	0.099
TCGA-43-6770-01	12.5122	6.0424	6.8735	6.562	5.7879	6.7458	6.2991	5.5845	1.1446	7.4975	6.1447	8.3174	4.2964	5.3982	5.431	5.8738	8.3053	6.3341	6.3615	4.556	12.6146	6.0435	0.69	0.254355531140408	0.0453689197326715	0.0243980232146688	0.0	0.0050592327208992	0.312311545530736	-0.0049	0.2143	-0.0115	0.732	0.2945
TCGA-60-2703-01	12.7264	6.0277	5.5667	5.6511	5.3815	5.6304	7.317	4.7385	1.2795	6.2056	6.5404	4.9196	3.5493	3.8641	6.0743	5.5	6.9348	7.3553	3.686	6.0743	11.0041	6.34925	0.26	0.531253540909366	0.0481364434944021	0.0	0.0	0.0094892892197591	0.0900291928568181	0.0471	-0.139	0.0839	0.8031	0.271
TCGA-77-A5GB-01	12.8395	7.7013	8.507	8.1926	7.1379	7.8323	7.6166	7.5162	4.5501	11.8159	10.2759	6.3247	5.8838	6.4388	7.0828	7.1106	8.9263	7.204	7.4867	6.6045	11.9124	7.37725	0.28	0.500552015625203	0.0855317848045818	0.0407953618602101	0.0	0.0757177618273876	0.203301431905287	1.0671	0.3878	0.2369	0.5294	0.2445
TCGA-66-2788-01	13.5487	8.8841	8.6382	8.1941	7.9835	7.3547	8.3097	7.5279	3.766	10.8332	10.9272	7.3053	5.851	5.4702	6.9205	7.3443	9.003	10.9099	6.8581	7.2087	12.7598	8.1466	0.41	0.442615155635283	0.111542747712046	0.0280565008918944	0.0	0.101470692442183	0.207511379128566	1.5274	0.774	0.4667	0.8466	0.255
TCGA-39-5029-01	13.9072	9.072	9.1785	8.5694	8.532	8.6912	8.9319	8.5679	4.7788	11.4268	10.6718	4.298	6.5778	5.9468	8.5753	7.3778	8.966	13.7927	7.2903	8.0484	12.4181	8.731950000000001	0.54	0.319673031170469	0.126691481462135	0.0365661182252304	0.0664526577307385	0.0925999574065068	0.128499346410331	1.5057	0.4789	0.3497	0.5597	0.2355
TCGA-18-3415-01	13.1872	9.2117	8.7614	8.5462	9.9112	9.6088	9.4639	8.8308	4.4846	11.3655	11.0749	9.7384	5.7442	6.4258	7.7781	6.8219	8.9057	10.3011	5.8702	6.7846	11.5534	9.68755	0.48	0.0786951640547219	0.10432972009439	0.0	0.0171364707125337	0.134772283165173	0.160739433800556	1.1981	0.4514	0.4787	0.4327	0.312
TCGA-90-A4EE-01	8.9163	10.5939	10.545	10.0576	9.4674	9.7758	10.1558	10.1858	6.3805	13.6862	12.255	7.3238	8.7043	8.6072	9.9422	9.0892	10.1228	9.96	8.2633	8.4103	13.0309	9.811599999999999	0.42	0.470952368189858	0.187531143851455	0.0488926436465054	0.0886147907101511	0.0987166634519643	0.110509067138261	2.2692	1.351	0.5631	0.258	0.2325
TCGA-34-2596-01	10.2267	7.3797	8.845	7.9554	7.6381	6.6028	7.9991	7.0489	1.4931	9.197	7.8252	10.2706	6.0831	5.6853	6.4131	6.6609	8.0553	6.2088	6.5681	9.7625	11.2898	7.8186	0.65	0.278597579736719	0.0625855700303009	0.0	0.0135248672923193	0.0346855909910457	0.289415412985466	1.3346	0.4299	0.134	0.4684	0.206
TCGA-34-5929-01	9.4893	6.4309	8.0654	7.6355	5.39	7.1132	6.5562	5.9956	2.1411	8.9366	12.0204	4.8425	5.1173	5.4241	8.2677	6.5188	8.1706	7.55	6.7241	4.1903	11.1124	5.9731	0.75	0.150110072288807	0.0760911433264486	0.0183556959309617	0.0	0.0708888860512121	0.320837611264233	0.1758	0.0624	0.5524	0.4258	0.2585
TCGA-96-8170-01	14.2886	6.6859	7.7447	7.2166	5.9679	4.4467	6.3963	5.6227	0.5019	6.4522	6.709	4.8521	4.6031	5.3111	5.2493	5.8269	8.3634	7.7996	5.6698	8.4604	12.072	6.1821	0.35	0.378223344639708	0.0513484851363792	0.0136691153936134	0.0	0.0063962342078776	0.287912066943554	0.8209	0.5328	0.1637	0.3315	0.1415
TCGA-46-3766-01	12.4551	9.4286	9.8595	9.9448	9.0241	9.1021	8.7328	8.6171	3.7245	11.912	10.8305	6.1903	6.4564	6.8271	7.1349	8.1722	10.0571	9.7013	7.6275	9.6022	13.0076	8.87845	0.17	0.458005914160906	0.0979575154392028	0.0031437157882122	0.0245648702355854	0.0637448382148238	0.202911600932398	2.238	1.3068	0.2372	0.8766	0.0
TCGA-22-5483-01	11.4251	8.2561	7.4998	7.2121	7.8445	7.3569	7.4827	6.5649	3.4542	12.3614	9.9034	5.5765	4.7845	9.546	6.4677	5.8139	8.8847	9.0371	5.6906	1.8514	12.109	7.663600000000001	0.7	0.111769742474756	0.0817629762788469	0.019024641580439	0.0	0.103825585932601	0.326631599354387	0.5795	0.4902	0.109	0.4593	0.424
TCGA-56-8629-01	13.6912	7.3859	6.9524	6.6391	5.6104	7.6637	7.848	6.1806	1.9855	8.2638	8.5694	4.2671	5.4889	5.5509	6.9864	5.2849	7.3902	7.6137	5.7465	2.4436	12.0787	6.7292000000000005	0.62	0.168097661560274	0.124054972473974	0.0	0.0295362632435062	0.0018457726856604	0.166228758897743	-0.2414	-0.1305	0.2746	0.6862	0.1665
TCGA-63-A5MG-01	14.7101	7.2575	8.3578	7.9476	6.7251	7.5423	7.219	6.3608	1.9556	6.9229	6.3507	5.4465	5.9142	6.2341	6.8016	6.3809	7.9442	12.3877	6.4721	8.1067	12.6085	6.97205	0.31	0.556005193647251	0.054450742422438	0.0	0.0	0.0136471472316422	0.114044446267722	1.2093	0.4188	-0.0131	0.562	0.071
TCGA-77-7140-01	13.6792	5.6567	6.5003	5.9469	7.2758	6.8903	7.0538	6.685	1.9988	10.3201	8.5645	8.4594	3.021	3.0861	5.2512	5.1175	7.3339	6.9173	4.4359	0.0	11.0953	7.1648	0.78	0.0836232946446294	0.0737080722695659	0.0	0.0410034195517875	0.124487766904904	0.454072614529051	-0.9577	-0.5436	-0.0885	0.4104	0.3775
TCGA-77-7465-01	10.3713	9.434	10.0291	9.7156	9.0774	9.7031	8.5151	9.3828	6.3463	12.2564	11.7292	6.5206	6.764	7.5031	8.4684	8.2305	9.1679	9.7967	7.9541	7.4577	11.5652	8.79625	0.68	0.320533176603619	0.176427890881333	0.0530433384640005	0.0389537746306611	0.17482144236149	0.155725577598276	1.5271	0.7505	0.396	0.1421	0.3495
TCGA-94-8491-01	16.1678	7.7144	8.8613	8.0501	8.408	6.9266	7.7956	7.8025	1.0415	7.4476	7.158	6.0112	6.4732	5.5557	6.2099	6.7884	8.0415	7.7644	6.098	9.3414	11.8425	8.1018	0.52	0.316412087338687	0.142705691814483	0.0849133979475288	0.0523782421672283	0.0125930234166577	0.218572749390412	1.5544	0.3432	0.4147	0.1123	0.18
TCGA-43-7657-01	12.531	5.904	5.1725	5.6426	4.513	5.4377	4.6333	4.513	0.7326	7.192	5.7441	3.7268	4.4269	3.2126	5.2991	3.312	7.1656	4.4489	3.5164	1.2161	11.0685	4.57315	0.44	0.235262023742832	0.0180608855650329	0.0047819203148493	0.0036813355136385	0.0227711542831179	0.304296412873552	-0.8436	-0.3408	0.1064	0.7486	0.087
TCGA-NC-A5HF-01	14.1293	3.8533	5.7093	4.9724	6.8715	5.1244	5.6244	4.4546	0.0	3.6958	4.1245	4.9493	2.6962	3.8027	5.2619	4.0827	5.595	4.4215	5.3879	2.6962	11.8336	6.2479499999999994	0.75	0.0938946895521831	0.0174552982927575	0.0	0.0	0.0	0.14100044360837	-1.3124	-0.9865	-0.0856	0.4221	0.193
TCGA-63-A5MB-01	12.018	7.8802	7.721	7.6105	7.8014	7.8291	7.776	7.0148	4.2261	11.4292	9.4883	6.5057	5.4941	6.4639	7.0715	6.71	8.0685	8.893	5.8726	7.3904	11.4201	7.7887	0.65	0.143822834795643	0.126360729867216	0.0	0.0	0.143778298481222	0.241126977791018	0.5438	0.1365	0.0367	0.0788	0.203
TCGA-60-2722-01	13.7687	6.5777	6.5023	6.2225	4.8127	5.8138	6.1677	5.6134	1.6253	9.8544	7.2495	8.3712	4.7207	4.33	6.0962	5.2416	7.6964	5.6931	5.2222	3.327	11.1455	5.4902	0.81	0.026341963311556	0.0917703212981859	0.0	0.0	0.0748460858887712	0.429542991737532	-0.6102	-0.3706	-0.2529	0.1512	0.2375
TCGA-66-2768-01	14.457	8.2471	7.6479	7.7408	7.6038	8.836	8.7125	7.8521	3.5218	10.0256	12.7446	5.847	6.3692	5.5858	7.6705	5.8786	9.1655	10.175	5.993	2.0627	12.4501	8.15815	0.57	0.351609177760982	0.063535968001951	0.0	0.0	0.0015547286549677	0.374340282165966	0.231	0.5368	0.845	0.4353	0.437
TCGA-68-A59I-01	13.5263	8.1636	8.8444	8.2893	7.2916	7.4944	7.9787	7.7601	2.442	8.4195	6.3883	6.0875	6.2918	7.1336	7.4666	7.5971	7.7957	9.236	7.1524	10.0474	12.101	7.635149999999999	0.29	0.519591481070797	0.0879266352345906	0.0127671465151	0.0494310501825096	0.0185413103402026	0.0927012561800151	1.5701	0.5362	0.2497	0.7939	0.0145
TCGA-22-1017-01	12.2597	8.2717	8.3333	8.3177	9.0382	7.8431	8.5085	7.5033	4.4728	10.0687	8.6824	8.9476	6.9269	5.8402	7.1857	6.6726	8.9832	9.5547	6.1149	6.1216	11.8927	8.77335	0.34	0.287329697830712	0.135581710939535	0.0	0.0722501009284444	0.0301316065146767	0.246824770992081	0.9342	0.5245	0.2955	0.0319	0.14
TCGA-77-8131-01	13.4979	9.4043	10.0459	9.7466	8.4852	8.3137	9.1555	8.8241	5.3389	11.4623	11.0338	7.0879	7.4325	6.6837	8.3871	7.6168	10.2377	9.6126	7.6306	8.7564	13.7558	8.820350000000001	0.23	0.574683544240002	0.0805291359078279	0.0717496731484631	0.0087731165239349	0.0375173647543266	0.190410542518529	2.1489	1.4354	0.5268	0.5556	0.0555
TCGA-94-A4VJ-01	14.3908	6.9155	7.4657	7.386	6.9657	6.24	7.2886	6.4189	3.3925	9.7639	9.0138	4.6295	5.5127	5.5715	6.7148	5.9934	7.5376	7.7177	6.4014	2.8431	11.1735	7.12715	0.53	0.215094938366444	0.0867914935942015	0.0369094301798409	0.0720931129541425	0.0573759623778387	0.200416639421423	0.0177	-0.1263	0.2282	0.6822	0.128
TCGA-34-5927-01	11.844	6.2788	7.0643	6.6751	6.1628	6.9158	7.1191	5.9373	3.1554	9.5752	8.3708	3.3987	4.3481	3.8716	6.4325	7.1719	6.6001	7.2386	5.2807	4.206	11.0041	6.64095	0.77	0.148518763284731	0.0625361728842422	0.0	0.0042924372927034	0.0846875257462386	0.298132858836321	0.0499	-0.4745	0.1122	0.3518	0.239
TCGA-60-2697-01	12.8105	9.6688	10.8054	9.8801	8.7806	8.4849	9.2267	9.0739	4.1362	10.4521	8.7579	6.6038	8.1108	7.3761	7.536	8.8931	9.1799	9.4683	7.7965	11.6177	11.8457	9.00365	0.18	0.662047566560603	0.0837760784395312	0.0149074054764753	0.0150260038835472	0.0295940718724818	0.108665107000529	2.76	1.2664	0.4403	0.5311	-0.02
TCGA-85-7844-01	12.5761	7.8233	7.7574	7.507	8.0364	7.3813	8.0451	6.8944	1.8197	9.2204	7.6272	7.6087	4.8808	5.1741	5.7999	5.8561	8.298	7.147	5.6972	6.4897	11.7063	8.04075	0.33	0.33615633023236	0.0545087595071261	0.0115514699634346	0.0	0.0262343557004544	0.256347821549952	0.8187	0.3642	0.1	0.8107	0.15
TCGA-68-7756-01	14.6534	6.6625	7.1261	7.0131	6.1427	6.2522	6.4944	5.2883	1.9208	8.6429	8.2111	6.6492	4.2909	5.1816	5.5201	6.2166	8.1527	8.6044	5.8627	5.7282	12.364	6.31855	0.49	0.331209764423806	0.0609740603061004	0.0143392989174237	0.0	0.0263362988655163	0.240091931747847	0.1953	0.1101	0.1721	0.8214	0.234
TCGA-85-A4JC-01	14.5435	6.3069	8.4415	7.8797	6.6392	6.592	6.9619	6.5334	1.5471	7.3722	8.6071	3.6477	4.9595	5.8264	5.6536	6.563	8.0073	6.6576	6.5902	6.1068	11.6344	6.800549999999999	0.48	0.570218234662673	0.0845834886928993	0.0219045910177468	0.0	0.0639800855494503	0.21363162148588	0.7038	0.326	0.3354	0.6886	0.255
TCGA-77-8007-01	11.2294	8.9352	8.7767	8.5397	7.8111	7.6952	8.487	8.1515	4.9734	10.9992	10.0592	9.5516	6.4237	6.2423	7.7956	7.5972	9.7372	8.372	7.4505	6.1037	13.5254	8.149049999999999	0.21	0.594925053887191	0.104136439399396	0.0415400292495431	0.0	0.0348167800386549	0.410604821268341	1.1475	1.056	0.4084	0.6162	0.12
TCGA-98-8021-01	13.7318	7.2115	7.1782	6.9405	6.311	7.3426	7.5348	6.3007	1.9336	8.6752	8.2011	3.8616	4.9226	3.9165	5.9522	6.4663	7.1032	7.7803	6.2585	6.8088	10.8637	6.9229	0.41	0.265662665687047	0.102097205852799	0.0243446254146135	0.0	0.0219126882148683	0.249614216873416	0.5689	0.0939	0.1425	0.8099	0.0135
TCGA-58-A46J-01	13.4728	7.3788	8.1546	7.5374	6.2922	6.5163	7.0429	6.9355	1.4039	8.3235	7.6422	5.5447	5.3547	5.6191	6.7327	5.971	8.4289	8.7239	5.9759	7.3788	11.5137	6.66755	0.51	0.455254511014028	0.117507488004765	0.0427979687384852	0.0	0.0425244471431987	0.284177232457475	0.8561	0.3572	0.2691	0.1585	0.3825
TCGA-22-5472-01	15.1452	7.1296	7.1545	6.9788	6.175	6.147	7.7207	7.3638	0.0	7.607	6.3573	5.0883	4.1157	2.8593	5.2287	3.9633	8.6502	8.0413	4.0747	1.7795	12.2623	6.94785	0.65	0.205270823459314	0.0625412708142004	0.0	0.0098172468930973	0.0084073291525296	0.497548188791128	-0.3413	0.4899	0.011	0.371	-0.013
TCGA-NC-A5HN-01	13.5148	6.5874	6.6116	6.1487	7.0962	7.1005	6.8284	6.4125	2.2203	9.2464	8.3787	7.863	4.1435	4.6198	6.4928	5.2011	5.973	7.8401	3.7242	5.2327	9.3115	6.9623	0.82	0.0974973517628726	0.181159301098758	0.0	0.00234987321619	0.142324306643039	0.183596563877167	-0.1832	-1.016	0.1982	-0.189	0.3395
TCGA-34-5239-01	12.5677	9.7752	9.8326	9.444	8.3478	9.1978	8.8135	8.5381	4.9055	12.3664	10.8145	7.438	6.7508	6.5111	8.6791	8.0513	9.1632	9.6102	8.0054	5.9652	12.0989	8.580649999999999	0.45	0.307276488106012	0.12087615861036	0.0426264921057108	0.0173430450375332	0.123871580033519	0.133662367180885	1.621	0.8172	0.2999	0.7277	0.1325
TCGA-92-8064-01	12.1674	10.8366	10.2166	9.7071	9.4447	10.4401	11.176	10.2321	6.9434	13.9454	13.0062	10.5905	7.4083	8.0452	10.0308	8.7216	9.7978	11.9352	7.2741	7.0132	13.2329	10.31035	0.31	0.449849083435809	0.268395683671459	0.0112943263386256	0.0483010693904952	0.0827555220086082	0.14302680314448	1.9534	0.9844	0.6332	0.5272	0.0545
TCGA-85-A50Z-01	14.2108	6.9709	7.654	6.8064	9.8674	8.3706	9.1911	7.9944	4.0339	7.8239	7.2959	6.2398	5.0514	4.296	7.2347	5.4088	6.9869	11.7574	4.2412	4.9462	13.6948	9.529250000000001	0.36	0.538443920214598	0.074571669982953	0.0448452692377023	0.157344327023254	0.0295853197015423	0.122526107262533	0.2816	0.0412	0.0089	0.1807	0.2665
TCGA-77-7463-01	12.2859	5.654	6.6686	6.598	6.5859	5.654	5.6306	6.1494	1.5958	8.3117	7.6411	7.4967	3.9971	4.2326	5.1451	4.7271	7.7509	6.2753	4.1313	5.0425	12.0866	6.10825	0.41	0.286240407606545	0.0427520517174282	0.0178252032020061	0.0503660575139372	0.0602621435506814	0.22518856031667	-0.1933	-0.1578	-0.0564	0.141	0.392
TCGA-O2-A52V-01	14.0197	5.5614	7.5053	7.202	6.0564	5.3398	6.5908	6.628	2.4912	8.8171	8.1742	6.8492	5.3547	5.8194	5.8824	6.5066	8.2094	7.5706	6.8009	7.6176	11.6499	6.3236	0.37	0.472810838133209	0.0588690371903649	0.0	0.0	0.0171461964684824	0.18564040241625	0.5279	0.379	0.1129	0.6144	0.28
TCGA-21-5784-01	15.099	8.4675	9.0499	8.2995	9.2147	8.3859	8.3706	8.5345	2.0343	9.7273	8.9872	4.5582	5.3508	5.057	6.9487	6.0254	9.0232	9.5428	6.0498	7.5452	12.7727	8.79265	0.18	0.479272342821399	0.133885356663846	0.0192325004497589	0.0082297716623154	0.0352816551934562	0.261593884900544	1.5504	0.6242	0.3528	0.5177	0.1965
TCGA-85-6175-01	12.5345	8.4344	8.9442	9.1699	7.6849	6.8354	7.9206	7.6039	2.6638	10.6292	9.2386	6.69	6.1022	7.0887	7.8486	7.3741	9.8505	8.4238	8.0104	5.383	12.8538	7.80275	0.3	0.304106023536064	0.106544454773864	0.0494032825688919	0.0251188890656406	0.0395062510212342	0.293165864975057	1.1021	1.0451	0.2641	1.2082	-0.1405
TCGA-39-5039-01	13.9018	8.2966	8.24	7.8062	7.4218	6.5383	7.4274	6.9205	2.3296	7.4988	9.6944	4.5328	4.4466	3.6334	5.4579	4.8673	8.1912	8.6996	4.9539	6.6678	12.8231	7.4246	0.28	0.378777740068742	0.0789524920920247	0.0	0.0	0.0578802415976081	0.244168347346596	0.9496	0.3788	0.3314	0.6604	0.2375
TCGA-39-5024-01	14.286	7.6201	8.9393	7.8826	6.8956	6.3689	6.7003	7.4189	1.943	10.3471	9.8649	5.0995	5.2794	6.0352	6.7121	6.5062	7.2268	11.8464	6.4104	7.1624	10.9579	6.79795	0.32	0.482285730168572	0.0916899333611606	0.0470583231400667	0.0570503355203855	0.140858614447837	0.190429906573573	0.9271	0.0352	0.5008	0.3402	0.3655
TCGA-22-1005-01	12.3967	10.6428	10.7584	10.4732	10.0541	9.8549	10.1196	9.6271	6.4717	12.8688	10.2831	6.1759	8.3666	8.0754	9.038	8.9554	9.5054	11.5774	7.7719	10.6882	12.4069	10.08685	0.12	0.595404950411797	0.12806139715397	0.0596444514860529	0.0371105283663109	0.0776356123791764	0.0452447879653146	2.8136	1.2624	0.5047	0.3497	-0.031
