dataset	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE205335	777	31	31	0	1.0	0.0	0.060792334377765656		T/NK cells	1	31			False		
GSE205335	778	31	31	0	1.0	0.0	0.04480160400271416		T/NK cells	1	31			False		
GSE205335	779	31	0	31	0.0	1.0	2.338266134262085	2.338266134262085	Epithelial cells	1	31			False		
GSE205335	780	31	0	31	0.0	1.0	0.7611873745918274	0.7611873745918274	Epithelial cells	1	31			False		
GSE205335	781	31	0	0	0.0	0.0	0.006599625572562218		B/Plasma cells	1	31			False		
GSE205335	782	31	0	31	0.0	1.0	2.0907251834869385	2.0907251834869385	Epithelial cells	1	31			False		
GSE205335	783	31	31	0	1.0	0.0	0.056416478008031845		T/NK cells	1	31			False		
GSE205335	784	31	20	7	0.6451612903225806	0.22580645161290322	0.0	0.0	T/NK cells	1	31			False		
GSE205335	785	31	0	31	0.0	1.0	1.1317769289016724	1.1317769289016724	Epithelial cells	1	31			False		
GSE205335	786	31	0	31	0.0	1.0	2.705099105834961	2.705099105834961	Epithelial cells	1	31			False		
GSE205335	787	31	0	31	0.0	1.0	2.1089327335357666	2.1089327335357666	Epithelial cells	1	31			False		
GSE205335	788	31	0	31	0.0	1.0	2.8653788566589355	2.8653788566589355	Epithelial cells	1	31			False		
GSE205335	789	31	0	0	0.0	0.0	0.01999782770872116		Myeloid cells	2	31			False		
GSE205335	790	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	791	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	792	31	0	31	0.0	1.0	2.7007415294647217	2.7007415294647217	Epithelial cells	1	31			False		
GSE205335	793	31	0	31	0.0	1.0	2.3625829219818115	2.3625829219818115	Epithelial cells	1	31			False		
GSE205335	794	31	0	0	0.0	0.0	0.0		Fibroblasts	3	31			False		
GSE205335	795	31	0	0	0.0	0.0	0.009688534773886204		B/Plasma cells	1	31			False		
GSE205335	796	31	0	31	0.0	1.0	3.3191840648651123	3.3191840648651123	Epithelial cells	1	31			False		
GSE205335	797	31	0	31	0.0	1.0	0.5937987565994263	0.5937987565994263	Epithelial cells	2	31			False		
GSE205335	798	31	0	31	0.0	1.0	2.447072744369507	2.447072744369507	Epithelial cells	1	31			False		
GSE205335	799	31	31	0	1.0	0.0	0.11733569204807281		T/NK cells	1	31			False		
GSE205335	800	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	801	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	802	31	0	31	0.0	1.0	3.0198113918304443	3.0198113918304443	Epithelial cells	1	31			False		
GSE205335	803	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	804	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	805	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	806	31	0	31	0.0	1.0	2.1707630157470703	2.1707630157470703	Epithelial cells	1	31			False		
GSE205335	807	31	0	31	0.0	1.0	0.7261094450950623	0.7261094450950623	Epithelial cells	1	31			False		
GSE205335	808	31	0	31	0.0	1.0	2.320652961730957	2.320652961730957	Epithelial cells	1	31			False		
GSE205335	809	31	0	31	0.0	1.0	0.6839333772659302	0.6839333772659302	Epithelial cells	1	31			False		
GSE205335	810	31	0	31	0.0	1.0	0.6348329186439514	0.6348329186439514	Epithelial cells	1	31			False		
GSE205335	811	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	812	31	0	0	0.0	0.0	0.011983318254351616		Myeloid cells	3	31			False		
GSE205335	813	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	814	31	0	31	0.0	1.0	0.6204414963722229	0.6204414963722229	Epithelial cells	1	31			False		
GSE205335	815	31	31	0	1.0	0.0	0.056416478008031845		T/NK cells	1	31			False		
GSE205335	816	31	0	0	0.0	0.0	0.009688534773886204		B/Plasma cells	1	31			False		
GSE205335	817	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.3142857142857143	0.5440932944606415	True	0.9648089924796812	0.9551469332637158
GSE205335	818	31	0	31	0.0	1.0	1.9740334749221802	1.9740334749221802	Epithelial cells	1	31			False		
GSE205335	819	31	1	0	0.03225806451612903	0.0	0.0		Myeloid cells	5	31	0.0	1.0	True	1.0	0.9999999999999994
GSE205335	820	31	0	0	0.0	0.0	0.006599625572562218		B/Plasma cells	1	31			False		
GSE205335	821	31	29	0	0.9354838709677419	0.0	0.037051666527986526		T/NK cells	1	31			False		
GSE205335	822	31	0	31	0.0	1.0	0.9745147824287415	0.9745147824287415	Epithelial cells	1	31			False		
GSE205335	823	31	31	0	1.0	0.0	0.08159706741571426		T/NK cells	1	31			False		
GSE205335	824	31	0	0	0.0	0.0	0.009688534773886204		B/Plasma cells	1	31			False		
GSE205335	825	31	0	31	0.0	1.0	2.0213401317596436	2.0213401317596436	Epithelial cells	1	31			False		
GSE205335	826	31	0	0	0.0	0.0	0.006599625572562218		B/Plasma cells	1	31			False		
GSE205335	827	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	828	31	0	0	0.0	0.0	0.0		Fibroblasts	3	31			False		
GSE205335	829	31	0	31	0.0	1.0	2.757988452911377	2.757988452911377	Epithelial cells	1	31			False		
GSE205335	830	31	0	31	0.0	1.0	2.1698060035705566	2.1698060035705566	Epithelial cells	1	31			False		
GSE205335	831	31	0	0	0.0	0.0	0.007810208946466446		Myeloid cells	1	31			False		
GSE205335	832	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	833	31	0	0	0.0	0.0	0.11901742964982986		Fibroblasts	2	31			False		
GSE205335	834	31	0	31	0.0	1.0	3.3821351528167725	3.3821351528167725	Epithelial cells	1	31			False		
GSE205335	835	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	836	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	837	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	838	31	31	0	1.0	0.0	0.052313223481178284		T/NK cells	1	31			False		
GSE205335	839	31	31	0	1.0	0.0	0.05654335767030716		T/NK cells	1	31			False		
GSE205335	840	31	0	31	0.0	1.0	2.0836899280548096	2.0836899280548096	Epithelial cells	1	31			False		
GSE205335	841	31	0	31	0.0	1.0	2.055748701095581	2.055748701095581	Epithelial cells	1	31			False		
GSE205335	842	31	0	0	0.0	0.0	0.11901742964982986		Fibroblasts	2	31			False		
GSE205335	843	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	844	31	0	31	0.0	1.0	2.196873426437378	2.196873426437378	Epithelial cells	1	31			False		
GSE205335	845	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	846	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	847	31	0	31	0.0	1.0	0.6683329939842224	0.6683329939842224	Epithelial cells	1	31			False		
GSE205335	848	31	0	0	0.0	0.0	0.007810208946466446		Myeloid cells	2	31			False		
GSE205335	849	31	0	31	0.0	1.0	0.853422224521637	0.853422224521637	Epithelial cells	1	31			False		
GSE205335	850	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	851	31	0	31	0.0	1.0	0.6877390742301941	0.6877390742301941	Epithelial cells	1	31			False		
GSE205335	852	31	31	0	1.0	0.0	0.04480160400271416		T/NK cells	1	31			False		
GSE205335	853	31	0	0	0.0	0.0	0.017875399440526962		Endothelial cells	6	31	0.028571428571428574	0.9571545189504373	True	0.9930133337814336	0.9908893590244902
GSE205335	854	31	0	0	0.0	0.0	0.009688534773886204		B/Plasma cells	1	31			False		
GSE205335	855	31	0	31	0.0	1.0	0.5163873434066772	0.5163873434066772	Epithelial cells	1	31			False		
GSE205335	856	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	857	31	0	31	0.0	1.0	2.0292091369628906	2.0292091369628906	Epithelial cells	1	31			False		
GSE205335	858	31	0	31	0.0	1.0	1.976526141166687	1.976526141166687	Epithelial cells	1	31			False		
GSE205335	859	31	31	0	1.0	0.0	0.04480160400271416		T/NK cells	1	31			False		
GSE205335	860	31	0	31	0.0	1.0	2.2158329486846924	2.2158329486846924	Epithelial cells	1	31			False		
GSE205335	861	31	31	0	1.0	0.0	0.052313223481178284		T/NK cells	1	31			False		
GSE205335	862	31	0	31	0.0	1.0	2.1310884952545166	2.1310884952545166	Epithelial cells	1	31			False		
GSE205335	863	31	0	31	0.0	1.0	1.0499274730682373	1.0499274730682373	Epithelial cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047
GSE205335	864	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	865	31	0	31	0.0	1.0	2.1279263496398926	2.1279263496398926	Epithelial cells	1	31			False		
GSE205335	866	31	0	30	0.0	0.967741935483871	0.3928186893463135	0.4059126675128937	Epithelial cells	3	31			False		
GSE205335	867	31	0	0	0.0	0.0	0.054098181426525116		B/Plasma cells	1	31			False		
GSE205335	868	31	0	31	0.0	1.0	0.5017533898353577	0.5017533898353577	Epithelial cells	1	31			False		
GSE205335	869	31	0	31	0.0	1.0	1.2770323753356934	1.2770323753356934	Epithelial cells	1	31			False		
GSE205335	870	31	0	31	0.0	1.0	0.6930565237998962	0.6930565237998962	Epithelial cells	3	31			False		
GSE205335	871	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	872	31	0	31	0.0	1.0	3.4028072357177734	3.4028072357177734	Epithelial cells	1	31			False		
GSE205335	873	31	0	0	0.0	0.0	0.007810208946466446		Myeloid cells	2	31			False		
GSE205335	874	31	0	31	0.0	1.0	0.7081403136253357	0.7081403136253357	Epithelial cells	1	31			False		
GSE205335	875	31	0	31	0.0	1.0	0.7471604347229004	0.7471604347229004	Epithelial cells	1	31			False		
GSE205335	876	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	877	31	0	31	0.0	1.0	2.118101119995117	2.118101119995117	Epithelial cells	1	31			False		
GSE205335	878	31	0	31	0.0	1.0	2.0794575214385986	2.0794575214385986	Epithelial cells	1	31			False		
GSE205335	879	31	0	31	0.0	1.0	2.1424098014831543	2.1424098014831543	Epithelial cells	1	31			False		
GSE205335	880	31	0	31	0.0	1.0	2.317312717437744	2.317312717437744	Epithelial cells	1	31			False		
GSE205335	881	31	0	31	0.0	1.0	3.0037710666656494	3.0037710666656494	Epithelial cells	1	31			False		
GSE205335	882	31	0	31	0.0	1.0	2.2211055755615234	2.2211055755615234	Epithelial cells	1	31			False		
GSE205335	883	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	884	31	0	31	0.0	1.0	0.9617167711257935	0.9617167711257935	Epithelial cells	1	31			False		
GSE205335	885	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	886	31	0	0	0.0	0.0	0.04949082434177399		B/Plasma cells	1	31			False		
GSE205335	887	31	0	0	0.0	0.0	0.006599625572562218		B/Plasma cells	1	31			False		
GSE205335	888	31	31	0	1.0	0.0	0.0813923180103302		T/NK cells	1	31			False		
GSE205335	889	31	0	31	0.0	1.0	0.6151100397109985	0.6151100397109985	Epithelial cells	1	31			False		
GSE205335	890	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	891	31	0	31	0.0	1.0	2.261822462081909	2.261822462081909	Epithelial cells	1	31			False		
GSE205335	892	31	0	31	0.0	1.0	0.48540884256362915	0.48540884256362915	Epithelial cells	1	31			False		
GSE205335	893	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	894	31	31	0	1.0	0.0	0.03425804153084755		T/NK cells	1	31			False		
GSE205335	895	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	896	31	0	29	0.0	0.9354838709677419	0.07533839344978333	0.08053414523601532	Epithelial cells	1	31			False		
GSE205335	897	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	898	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	899	31	31	0	1.0	0.0	0.029791006818413734		T/NK cells	1	31			False		
GSE205335	900	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9648089924796812	0.9624091664254047
GSE205335	901	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	902	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	903	31	0	31	0.0	1.0	2.1744065284729004	2.1744065284729004	Epithelial cells	1	31			False		
GSE205335	904	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	1	31			False		
GSE205335	905	31	0	31	0.0	1.0	2.233050584793091	2.233050584793091	Epithelial cells	1	31			False		
GSE205335	906	31	31	0	1.0	0.0	0.027630530297756195		T/NK cells	1	31			False		
GSE205335	907	31	31	0	1.0	0.0	0.03425804153084755		T/NK cells	1	31			False		
GSE205335	908	31	31	0	1.0	0.0	0.026364581659436226		T/NK cells	1	31			False		
GSE205335	909	31	31	0	1.0	0.0	0.060515835881233215		T/NK cells	1	31			False		
GSE205335	910	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	911	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	912	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	913	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	914	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	915	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.14285714285714288	0.7871720116618076	True	0.9648089924796812	0.9624091664254047
GSE205335	916	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	917	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False		
GSE205335	918	31	0	31	0.0	1.0	2.633618116378784	2.633618116378784	Epithelial cells	4	31			False		
GSE205335	919	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	920	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	921	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	922	31	26	0	0.8387096774193549	0.0	0.07633142173290253		T/NK cells	2	31			False		
GSE205335	923	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	924	31	28	0	0.9032258064516129	0.0	0.06468020379543304		T/NK cells	7	31	0.42857142857142866	0.3373683110858243	True	0.9648089924796812	0.9367491602290554
GSE205335	925	31	31	0	1.0	0.0	0.04318759962916374		T/NK cells	1	31			False		
GSE205335	926	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	927	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9648089924796812	0.9367491602290554
GSE205335	928	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	929	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	930	31	0	31	0.0	1.0	2.101933479309082	2.101933479309082	Epithelial cells	1	31			False		
GSE205335	931	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	2	31			False		
GSE205335	932	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	933	31	0	24	0.0	0.7741935483870968	0.0996745154261589	0.12874625623226166	Epithelial cells	1	31			False		
GSE205335	934	31	31	0	1.0	0.0	0.06870213150978088		T/NK cells	2	31			False		
GSE205335	935	31	0	31	0.0	1.0	2.3572914600372314	2.3572914600372314	Epithelial cells	1	31			False		
GSE205335	936	31	2	9	0.06451612903225806	0.2903225806451613	0.36239421367645264	1.1082426309585571	Myeloid cells	8	31	-0.023809523809523815	0.9553740118158806	True	0.9930133337814336	0.9908893590244902
GSE205335	937	31	0	31	0.0	1.0	0.22206366062164307	0.22206366062164307	Epithelial cells	1	31			False		
GSE205335	938	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	939	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	940	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	3	31			False		
GSE205335	941	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	942	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	943	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	944	31	0	31	0.0	1.0	0.03996795788407326	0.03996795788407326	Epithelial cells	1	31			False		
GSE205335	945	31	0	31	0.0	1.0	1.7679448127746582	1.7679448127746582	Epithelial cells	1	31			False		
GSE205335	946	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	947	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	948	31	1	30	0.03225806451612903	0.967741935483871	0.18381419777870178	0.18994134664535522	Epithelial cells	1	31			False		
GSE205335	949	31	0	31	0.0	1.0	2.507019281387329	2.507019281387329	Epithelial cells	1	31			False		
GSE205335	950	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	951	31	26	1	0.8387096774193549	0.03225806451612903	0.0	0.0	T/NK cells	6	31	0.6	0.208	True	0.9648089924796812	0.9367491602290554
GSE205335	952	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	953	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	1	31			False		
GSE205335	954	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	955	31	0	31	0.0	1.0	0.0	0.0	Epithelial cells	1	31			False		
GSE205335	956	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	957	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	958	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	959	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	960	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	961	31	31	0	1.0	0.0	0.030803905799984932		T/NK cells	1	31			False		
GSE205335	962	31	0	0	0.0	0.0	0.05210396647453308		Endothelial cells	7	31	-0.10714285714285716	0.8191508555699912	True	0.9648089924796812	0.9624091664254047
GSE205335	963	31	0	31	0.0	1.0	0.0935477465391159	0.0935477465391159	Epithelial cells	1	31			False		
GSE205335	964	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	965	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	966	31	0	31	0.0	1.0	2.2123546600341797	2.2123546600341797	Epithelial cells	1	31			False		
GSE205335	967	31	2	28	0.06451612903225806	0.9032258064516129	0.27138155698776245	0.300458163022995	Epithelial cells	7	31	0.5714285714285715	0.18020198891152767	True	0.9648089924796812	0.9367491602290554
GSE205335	968	31	0	31	0.0	1.0	2.382312297821045	2.382312297821045	Epithelial cells	1	31			False		
GSE205335	969	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9648089924796812	0.9367491602290554
GSE205335	970	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	971	31	0	31	0.0	1.0	2.4893362522125244	2.4893362522125244	Epithelial cells	1	31			False		
GSE205335	972	31	0	31	0.0	1.0	0.09858209639787674	0.09858209639787674	Epithelial cells	1	31			False		
GSE205335	973	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	974	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	975	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	976	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.6	0.28475697986529386	True	0.9648089924796812	0.9367491602290554
GSE205335	977	31	0	0	0.0	0.0	0.053523894399404526		Myeloid cells	3	31			False		
GSE205335	978	31	29	1	0.9354838709677419	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	979	31	0	31	0.0	1.0	2.3108437061309814	2.3108437061309814	Epithelial cells	1	31			False		
GSE205335	980	31	0	31	0.0	1.0	1.6727180480957031	1.6727180480957031	Epithelial cells	1	31			False		
GSE205335	981	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	1	31			False		
GSE205335	982	31	31	0	1.0	0.0	0.030803905799984932		T/NK cells	1	31			False		
GSE205335	983	31	0	31	0.0	1.0	2.3267273902893066	2.3267273902893066	Epithelial cells	1	31			False		
GSE205335	984	31	0	31	0.0	1.0	2.211867094039917	2.211867094039917	Epithelial cells	1	31			False		
GSE205335	985	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	986	31	0	30	0.0	0.967741935483871	0.14632093906402588	0.15119831264019012	Epithelial cells	1	31			False		
GSE205335	987	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	988	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	989	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	990	31	0	31	0.0	1.0	2.1041901111602783	2.1041901111602783	Epithelial cells	1	31			False		
GSE205335	991	31	0	31	0.0	1.0	2.2278640270233154	2.2278640270233154	Epithelial cells	1	31			False		
GSE205335	992	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	993	31	0	31	0.0	1.0	2.3117387294769287	2.3117387294769287	Epithelial cells	1	31			False		
GSE205335	994	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	995	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.3142857142857143	0.5440932944606415	True	0.9648089924796812	0.9551469332637158
GSE205335	996	31	0	31	0.0	1.0	0.3725956082344055	0.3725956082344055	Epithelial cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9648089924796812	0.9367491602290554
GSE205335	997	31	1	0	0.03225806451612903	0.0	0.0		Mast cells	8	31	0.023809523809523815	0.9553740118158806	True	0.9930133337814336	0.9908893590244902
GSE205335	998	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	999	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1000	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1001	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1002	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	1003	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1004	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9648089924796812	0.9367491602290554
GSE205335	1005	31	31	0	1.0	0.0	0.022688744589686394		T/NK cells	2	31			False		
GSE205335	1006	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1007	31	0	31	0.0	1.0	1.6714528799057007	1.6714528799057007	Epithelial cells	1	31			False		
GSE205335	1008	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1009	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1010	31	31	0	1.0	0.0	0.03323427960276604		T/NK cells	1	31			False		
GSE205335	1011	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1012	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1013	31	0	31	0.0	1.0	2.07778000831604	2.07778000831604	Epithelial cells	4	31			False		
GSE205335	1014	31	31	0	1.0	0.0	0.030113570392131805		T/NK cells	1	31			False		
GSE205335	1015	31	0	31	0.0	1.0	2.5696229934692383	2.5696229934692383	Epithelial cells	1	31			False		
GSE205335	1016	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1017	31	0	31	0.0	1.0	2.5248398780822754	2.5248398780822754	Epithelial cells	1	31			False		
GSE205335	1018	31	31	0	1.0	0.0	0.029352206736803055		T/NK cells	1	31			False		
GSE205335	1019	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1020	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	1021	31	0	0	0.0	0.0	0.011983318254351616		Myeloid cells	3	31			False		
GSE205335	1022	31	30	1	0.967741935483871	0.03225806451612903	0.07597953826189041	0.0	T/NK cells	2	31			False		
GSE205335	1023	31	0	31	0.0	1.0	2.0598936080932617	2.0598936080932617	Epithelial cells	1	31			False		
GSE205335	1024	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1025	31	31	0	1.0	0.0	0.09199260175228119		T/NK cells	1	31			False		
GSE205335	1026	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	1027	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1028	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.2571428571428572	0.6227871720116619	True	0.9648089924796812	0.9551469332637158
GSE205335	1029	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1030	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1031	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1032	31	29	2	0.9354838709677419	0.06451612903225806	0.03255805745720863	0.0	T/NK cells	1	31			False		
GSE205335	1033	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1034	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1035	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1036	31	31	0	1.0	0.0	0.060515835881233215		T/NK cells	1	31			False		
GSE205335	1037	31	0	31	0.0	1.0	2.2725918292999268	2.2725918292999268	Epithelial cells	1	31			False		
GSE205335	1038	31	0	0	0.0	0.0	0.053523894399404526		Myeloid cells	1	31			False		
GSE205335	1039	31	31	0	1.0	0.0	0.027630530297756195		T/NK cells	1	31			False		
GSE205335	1040	31	0	0	0.0	0.0	0.05549776181578636		Myeloid cells	4	31			False		
GSE205335	1041	31	0	0	0.0	0.0	0.0		Mast cells	4	31			False		
GSE205335	1042	31	0	0	0.0	0.0	0.01855590008199215		Myeloid cells	6	31	-0.2571428571428572	0.6227871720116619	True	0.9648089924796812	0.9551469332637158
GSE205335	1043	31	0	31	0.0	1.0	0.24605514109134674	0.24605514109134674	Epithelial cells	1	31			False		
GSE205335	1044	31	31	0	1.0	0.0	0.026364581659436226		T/NK cells	1	31			False		
GSE205335	1045	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1046	31	0	31	0.0	1.0	1.8762787580490112	1.8762787580490112	Epithelial cells	1	31			False		
GSE205335	1047	31	0	31	0.0	1.0	2.224888801574707	2.224888801574707	Epithelial cells	1	31			False		
GSE205335	1048	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1049	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1050	31	1	29	0.03225806451612903	0.9354838709677419	0.40957412123680115	0.4378206133842468	Epithelial cells	6	31	0.6	0.208	True	0.9648089924796812	0.9367491602290554
GSE205335	1051	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	1	31			False		
GSE205335	1052	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
