source	interaction	pathway	ligand	receptor	n_sender_high	n_receiver_high	ligand_mean_high	receptor_mean_high	ligand_frac_high	receptor_frac_high	liana_score_high	cellchat_P_high	pass_expr_prop_high	n_sender_low	n_receiver_low	ligand_mean_low	receptor_mean_low	ligand_frac_low	receptor_frac_low	liana_score_low	cellchat_P_low	pass_expr_prop_low	dataset	donor	delta_liana	delta_cellchat	pass_either
liana	ICAM1_SPN	other	ICAM1	SPN	14	1927	0.4612710475921631	0.2414665073156356	0.6428571428571429	0.161909704203425	0.3513687774538994	0.0729986893974972	True	14	1927	0.2548344433307647	0.2414665073156356	0.2142857142857142	0.161909704203425	0.2481504753232002	0.0225968477839338	True	GSE131907	EFFUSION_11	0.1032183021306991	0.0504018416135633	True
liana	ICAM3_ITGAL+ITGB2	other	ICAM3	ITGAL+ITGB2	14	1927	0.1265395581722259	0.1853854656219482	0.2857142857142857	0.1266216917488324	0.1559625118970871	0.0319768431101051	True	14	1927	0.1375059783458709	0.1853854656219482	0.2142857142857142	0.1266216917488324	0.1614457219839096	0.0294007619749357	True	GSE131907	EFFUSION_11	-0.0054832100868225	0.0025760811351694	True
liana	IGFBP3_TMEM219	other	IGFBP3	TMEM219	14	1927	0.5335729122161865	0.4819297194480896	0.5714285714285714	0.3160352880124546	0.5077513158321381	0.2602075933668468	True	14	1927	1.0404527187347412	0.4819297194480896	0.6428571428571429	0.3160352880124546	0.7611912190914154	0.4139864682498655	True	GSE131907	EFFUSION_11	-0.2534399032592773	-0.1537788748830187	True
liana	IL7_IL2RG+IL7R	other	IL7	IL2RG+IL7R	14	1927	0.0818561092019081	0.7399584054946899	0.1428571428571428	0.372599896211728	0.410907257348299	0.0415762352770434	True	14	1927	0.0	0.7399584054946899	0.0	0.372599896211728	0.3699792027473449	0.0	False	GSE131907	EFFUSION_11	0.040928054600954	0.0415762352770434	True
liana	ITGAV+ITGB1_ADGRE5	other	ITGAV+ITGB1	ADGRE5	14	1927	0.4664325714111328	0.3291328251361847	0.5714285714285714	0.2148417228853139	0.3977826982736587	0.1797734317877474	True	14	1927	0.1780431717634201	0.3291328251361847	0.2857142857142857	0.2148417228853139	0.2535879984498024	0.1183455824206782	True	GSE131907	EFFUSION_11	0.1441946998238563	0.0614278493670691	True
liana	KLRB1_CLEC2D	other	KLRB1	CLEC2D	14	1927	0.0790439024567604	0.6225506067276001	0.2142857142857142	0.376751427088739	0.3507972545921802	0.0566574122511649	True	14	1927	0.0957207158207893	0.6225506067276001	0.2142857142857142	0.376751427088739	0.3591356612741947	0.056208146896895	True	GSE131907	EFFUSION_11	-0.0083384066820144	0.0004492653542699	True
liana	LGALS9_P4HB	other	LGALS9	P4HB	14	1927	0.6441313028335571	0.6391831040382385	0.7857142857142857	0.3938764919564089	0.6416572034358978	0.4078379499595778	True	14	1927	0.6316498517990112	0.6391831040382385	0.6428571428571429	0.3938764919564089	0.6354164779186249	0.3867797869862037	True	GSE131907	EFFUSION_11	0.0062407255172729	0.021058162973374	True
liana	LIPA_RORA	other	LIPA	RORA	14	1927	0.0562531650066375	0.443928599357605	0.1428571428571428	0.2776336274001038	0.2500908821821213	0.0107570186203993	True	14	1927	0.1134930104017257	0.443928599357605	0.1428571428571428	0.2776336274001038	0.2787108048796654	0.0308648069284669	True	GSE131907	EFFUSION_11	-0.028619922697544	-0.0201077883080676	True
liana	LPAR2_ADGRE5	other	LPAR2	ADGRE5	14	1927	0.1256675571203231	0.3291328251361847	0.2857142857142857	0.2148417228853139	0.2274001911282539	0.0276026752478289	True	14	1927	0.0	0.3291328251361847	0.0	0.2148417228853139	0.1645664125680923	0.0	False	GSE131907	EFFUSION_11	0.0628337785601615	0.0276026752478289	True
liana	PLAUR_ITGA4+ITGB1	other	PLAUR	ITGA4+ITGB1	14	1927	0.664456307888031	0.1574145406484604	0.6428571428571429	0.1053450960041515	0.4109354242682457	0.0379320310408416	True	14	1927	0.9349109530448914	0.1574145406484604	0.7142857142857143	0.1053450960041515	0.5461627468466759	0.0597228178960095	True	GSE131907	EFFUSION_11	-0.1352273225784301	-0.0217907868551679	True
liana	PODXL2_SELL	other	PODXL2	SELL	14	1927	0.116882137954235	0.177460178732872	0.2142857142857142	0.108977685521536	0.1471711583435535	0.001485663858844	True	14	1927	0.1102425009012222	0.177460178732872	0.1428571428571428	0.108977685521536	0.1438513398170471	0.0011351028077675	True	GSE131907	EFFUSION_11	0.0033198185265064	0.0003505610510765	True
liana	PPIA_BSG	other	PPIA	BSG	14	1927	2.3797171115875244	0.6026739478111267	1.0	0.3777893098079917	1.4911955296993256	0.6978218837012647	True	14	1927	2.5354251861572266	0.6026739478111267	1.0	0.3777893098079917	1.5690495669841766	0.7135296162336906	True	GSE131907	EFFUSION_11	-0.077854037284851	-0.0157077325324258	True
liana	PTGES_PTGER4	other	PTGES	PTGER4	14	1927	0.2072521597146988	0.1858046054840088	0.3571428571428571	0.1240269849507005	0.1965283825993538	0.0081061510788134	True	14	1927	0.2529444396495819	0.1858046054840088	0.3571428571428571	0.1240269849507005	0.2193745225667953	0.0106929929201829	True	GSE131907	EFFUSION_11	-0.0228461399674415	-0.0025868418413694	True
liana	PTGES2_PTGER4	other	PTGES2	PTGER4	14	1927	0.2527919411659241	0.1858046054840088	0.5	0.1240269849507005	0.2192982733249664	0.0128285603471123	True	14	1927	0.2995295226573944	0.1858046054840088	0.3571428571428571	0.1240269849507005	0.2426670640707016	0.0122923529365753	True	GSE131907	EFFUSION_11	-0.0233687907457351	0.000536207410537	True
liana	PTGES3_PTGER4	other	PTGES3	PTGER4	14	1927	1.025476336479187	0.1858046054840088	0.8571428571428571	0.1240269849507005	0.6056404709815979	0.0562316682735678	True	14	1927	1.173521876335144	0.1858046054840088	0.7857142857142857	0.1240269849507005	0.6796632409095764	0.0619339460892238	True	GSE131907	EFFUSION_11	-0.0740227699279785	-0.0057022778156559	True
liana	PVR_CD96	other	PVR	CD96	14	1927	0.3282339572906494	0.4716736078262329	0.5	0.2932018681888946	0.3999537825584411	0.1690236051480438	True	14	1927	0.0895099267363548	0.4716736078262329	0.1428571428571428	0.2932018681888946	0.2805917672812938	0.033694513541313	True	GSE131907	EFFUSION_11	0.1193620152771473	0.1353290916067308	True
liana	PVR_TIGIT	other	PVR	TIGIT	14	1927	0.3282339572906494	0.2324970662593841	0.5	0.1395952257394914	0.2803655117750168	0.036982438444474	True	14	1927	0.0895099267363548	0.2324970662593841	0.1428571428571428	0.1395952257394914	0.1610034964978695	0.0065402998924928	True	GSE131907	EFFUSION_11	0.1193620152771473	0.0304421385519811	True
liana	SELPLG_SELL	other	SELPLG	SELL	14	1927	0.0273402351886034	0.177460178732872	0.0714285714285714	0.108977685521536	0.1024002069607377	0.0	False	14	1927	0.0890761762857437	0.177460178732872	0.1428571428571428	0.108977685521536	0.1332681775093078	0.000971207785328	True	GSE131907	EFFUSION_11	-0.0308679705485701	-0.000971207785328	True
liana	SEMA4D_PTPRC	other	SEMA4D	PTPRC	14	1927	0.1203076466917991	1.4039027690887451	0.2857142857142857	0.7151011935651271	0.7621052078902721	0.1596479495373266	True	14	1927	0.0397745892405509	1.4039027690887451	0.0714285714285714	0.7151011935651271	0.7218386791646481	0.0	False	GSE131907	EFFUSION_11	0.040266528725624	0.1596479495373266	True
liana	SPP1_ITGA4+ITGB1	other	SPP1	ITGA4+ITGB1	14	1927	0.306702047586441	0.1574145406484604	0.5	0.1053450960041515	0.2320582941174507	0.0197226175420934	True	14	1927	0.5546387434005737	0.1574145406484604	0.6428571428571429	0.1053450960041515	0.356026642024517	0.0351732131229713	True	GSE131907	EFFUSION_11	-0.1239683479070663	-0.0154505955808779	True
liana	TNC_ITGA4+ITGB1	other	TNC	ITGA4+ITGB1	14	1927	0.2404702752828598	0.1574145406484604	0.4285714285714285	0.1053450960041515	0.1989424079656601	0.0142712273612878	True	14	1927	0.4221851229667663	0.1574145406484604	0.5714285714285714	0.1053450960041515	0.2897998318076134	0.0273123646528334	True	GSE131907	EFFUSION_11	-0.0908574238419532	-0.0130411372915456	True
cellchat	CXCL16_CXCR6	CXCL	CXCL16	CXCR6	111	1054	0.3341070711612701	0.2858507931232452	0.4144144144144144	0.1612903225806451	0.3099789321422577	0.0521420407625433	True	110	1054	0.3236813545227051	0.2858507931232452	0.3090909090909091	0.1612903225806451	0.3047660738229751	0.0394557704122546	True	GSE131907	LUNG_T18	0.0052128583192825	0.0126862703502886	True
cellchat	SPP1_CD44	SPP1	SPP1	CD44	111	1054	0.7358106970787048	1.1993250846862793	0.6846846846846847	0.6053130929791272	0.967567890882492	0.606237359652771	True	110	1054	0.803604006767273	1.1993250846862793	0.5545454545454546	0.6053130929791272	1.001464545726776	0.6128602894421918	True	GSE131907	LUNG_T18	-0.033896654844284	-0.0066229297894208	True
cellchat	MDK_NCL	MK	MDK	NCL	111	1054	2.300915479660034	0.7186251878738403	0.918918918918919	0.4060721062618596	1.5097703337669373	0.7445833691179758	True	110	1054	1.976601481437683	0.7186251878738403	0.7818181818181819	0.4060721062618596	1.3476133346557615	0.7106395244592548	True	GSE131907	LUNG_T18	0.1621569991111755	0.033943844658721	True
cellchat	PTN_NCL	PTN	PTN	NCL	111	1054	0.336530476808548	0.7186251878738403	0.2972972972972973	0.4060721062618596	0.5275778323411942	0.178295196918259	True	110	1054	0.3050088286399841	0.7186251878738403	0.2454545454545454	0.4060721062618596	0.5118170082569122	0.1731639980445543	True	GSE131907	LUNG_T18	0.0157608240842819	0.0051311988737047	True
cellchat	LGALS9_CD45	GALECTIN	LGALS9	PTPRC	111	1054	0.4578841626644134	1.230220913887024	0.4864864864864865	0.635673624288425	0.8440525382757187	0.4685253761888543	True	110	1054	0.2063942402601242	1.230220913887024	0.209090909090909	0.635673624288425	0.7183075770735741	0.1789544056935322	True	GSE131907	LUNG_T18	0.1257449612021446	0.2895709704953221	True
cellchat	LGALS9_HAVCR2	GALECTIN	LGALS9	HAVCR2	111	1054	0.4578841626644134	0.1662748157978058	0.4864864864864865	0.1053130929791271	0.3120794892311096	0.004002108267155	True	110	1054	0.2063942402601242	0.1662748157978058	0.209090909090909	0.1053130929791271	0.186334528028965	0.0009924844348812	True	GSE131907	LUNG_T18	0.1257449612021446	0.0030096238322738	True
cellchat	LGALS9_CD44	GALECTIN	LGALS9	CD44	111	1054	0.4578841626644134	1.1993250846862793	0.4864864864864865	0.6053130929791272	0.8286046236753464	0.4591423409694669	True	110	1054	0.2063942402601242	1.1993250846862793	0.209090909090909	0.6053130929791272	0.7028596624732018	0.1734776389231877	True	GSE131907	LUNG_T18	0.1257449612021446	0.2856647020462792	True
cellchat	FN1_CD44	FN1	FN1	CD44	111	1054	0.2441258281469345	1.1993250846862793	0.2702702702702703	0.6053130929791272	0.7217254564166069	0.2530758111431934	True	110	1054	0.2328734844923019	1.1993250846862793	0.2181818181818181	0.6053130929791272	0.7160992845892906	0.1814121286390351	True	GSE131907	LUNG_T18	0.0056261718273162	0.0716636825041583	True
cellchat	COL1A1_CD44	COLLAGEN	COL1A1	CD44	111	1054	1.4087954759597778	1.1993250846862793	0.7297297297297297	0.6053130929791272	1.3040602803230286	0.7577439301612267	True	110	1054	0.912352740764618	1.1993250846862793	0.4909090909090909	0.6053130929791272	1.0558389127254486	0.6437776339676095	True	GSE131907	LUNG_T18	0.2482213675975799	0.1139662961936172	True
cellchat	COL9A2_CD44	COLLAGEN	COL9A2	CD44	111	1054	0.1192974373698234	1.1993250846862793	0.1531531531531531	0.6053130929791272	0.6593112610280514	0.0599897018682615	True	110	1054	0.090560644865036	1.1993250846862793	0.1	0.6053130929791272	0.6449428647756577	0.0	True	GSE131907	LUNG_T18	0.0143683962523937	0.0599897018682615	True
cellchat	LAMA5_CD44	LAMININ	LAMA5	CD44	111	1054	0.3288857638835907	1.1993250846862793	0.3873873873873873	0.6053130929791272	0.764105424284935	0.3553517423053309	True	110	1054	0.2156370282173156	1.1993250846862793	0.2545454545454545	0.6053130929791272	0.7074810564517975	0.2144165757314688	True	GSE131907	LUNG_T18	0.0566243678331375	0.140935166573862	True
cellchat	LAMB2_CD44	LAMININ	LAMB2	CD44	111	1054	0.1910692006349563	1.1993250846862793	0.2792792792792792	0.6053130929791272	0.6951971426606178	0.2102375211254582	True	110	1054	0.1111470311880111	1.1993250846862793	0.1363636363636363	0.6053130929791272	0.6552360579371452	0.0423094491404449	True	GSE131907	LUNG_T18	0.0399610847234725	0.1679280719850132	True
cellchat	LAMB3_CD44	LAMININ	LAMB3	CD44	111	1054	0.5889613032341003	1.1993250846862793	0.5045045045045045	0.6053130929791272	0.8941431939601898	0.5184518938939328	True	110	1054	0.2349359989166259	1.1993250846862793	0.2272727272727272	0.6053130929791272	0.7171305418014526	0.2096652062846565	True	GSE131907	LUNG_T18	0.1770126521587371	0.3087866876092762	True
cellchat	LAMC1_CD44	LAMININ	LAMC1	CD44	111	1054	0.2179574221372604	1.1993250846862793	0.2972972972972973	0.6053130929791272	0.7086412534117699	0.2442045900858069	True	110	1054	0.1081184595823288	1.1993250846862793	0.1636363636363636	0.6053130929791272	0.653721772134304	0.0725137072012605	True	GSE131907	LUNG_T18	0.0549194812774658	0.1716908828845463	True
cellchat	LAMC2_CD44	LAMININ	LAMC2	CD44	111	1054	0.4781184792518616	1.1993250846862793	0.4234234234234234	0.6053130929791272	0.8387217819690704	0.4527056363008738	True	110	1054	0.1494874060153961	1.1993250846862793	0.1545454545454545	0.6053130929791272	0.6744062453508377	0.0854534361749033	True	GSE131907	LUNG_T18	0.1643155366182327	0.3672522001259705	True
cellchat	THBS3_CD47	THBS	THBS3	CD47	111	1054	0.0707357600331306	0.3810519576072693	0.1081081081081081	0.2371916508538899	0.2258938588201999	0.0025373964315169	True	110	1054	0.0077814711257815	0.3810519576072693	0.0181818181818181	0.2371916508538899	0.1944167143665254	0.0	False	GSE131907	LUNG_T18	0.0314771444536745	0.0025373964315169	True
cellchat	APP_CD74	APP	APP	CD74	111	1054	0.778349757194519	2.0609822273254395	0.6666666666666666	0.8149905123339658	1.4196659922599792	0.7527077657841387	True	110	1054	0.3743888735771179	2.0609822273254395	0.3363636363636363	0.8149905123339658	1.217685550451279	0.5317826086424002	True	GSE131907	LUNG_T18	0.2019804418087005	0.2209251571417384	True
cellchat	CD99_CD99	CD99	CD99	CD99	111	1054	1.2899208068847656	1.2616314888000488	0.8108108108108109	0.6413662239089184	1.2757761478424072	0.763335739093708	True	110	1054	0.9407660961151124	1.2616314888000488	0.6	0.6413662239089184	1.1011987924575806	0.685552859425582	True	GSE131907	LUNG_T18	0.1745773553848266	0.077782879668126	True
cellchat	CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	111	1054	0.2704403102397918	1.1485198736190796	0.2792792792792792	0.4240986717267552	0.7094800919294357	0.2280135287150707	True	110	1054	0.2422125935554504	1.1485198736190796	0.2272727272727272	0.4240986717267552	0.695366233587265	0.1740758502757922	True	GSE131907	LUNG_T18	0.0141138583421707	0.0539376784392785	True
cellchat	ICAM1_SPN	ICAM	ICAM1	SPN	111	1054	0.6293080449104309	0.3182759582996368	0.5495495495495496	0.1992409867172675	0.4737920016050339	0.1550683886785399	True	110	1054	0.4155002236366272	0.3182759582996368	0.3272727272727272	0.1992409867172675	0.366888090968132	0.0855184981302546	True	GSE131907	LUNG_T18	0.1069039106369018	0.0695498905482853	True
cellchat	HLA-A_CD8A	MHC-I	HLA-A	CD8A	111	1054	2.2877392768859863	0.5848190188407898	0.9369369369369368	0.2552182163187855	1.436279147863388	0.6394681816120763	True	110	1054	1.712827205657959	0.5848190188407898	0.7	0.2552182163187855	1.1488231122493744	0.5548952270662578	True	GSE131907	LUNG_T18	0.2874560356140136	0.0845729545458184	True
cellchat	HLA-B_CD8A	MHC-I	HLA-B	CD8A	111	1054	1.8954476118087769	0.5848190188407898	0.8918918918918919	0.2552182163187855	1.240133315324783	0.5931045920590007	True	110	1054	1.645642638206482	0.5848190188407898	0.7363636363636363	0.2552182163187855	1.115230828523636	0.548974618809999	True	GSE131907	LUNG_T18	0.1249024868011474	0.0441299732490017	True
cellchat	HLA-C_CD8A	MHC-I	HLA-C	CD8A	111	1054	2.001643657684326	0.5848190188407898	0.9009009009009008	0.2552182163187855	1.293231338262558	0.6073658580746424	True	110	1054	1.760366678237915	0.5848190188407898	0.7454545454545455	0.2552182163187855	1.1725928485393524	0.5673516164994515	True	GSE131907	LUNG_T18	0.1206384897232055	0.0400142415751908	True
cellchat	HLA-E_CD8A	MHC-I	HLA-E	CD8A	111	1054	0.7546259760856628	0.5848190188407898	0.6756756756756757	0.2552182163187855	0.6697224974632263	0.3424867968092687	True	110	1054	0.5560683608055115	0.5848190188407898	0.4090909090909091	0.2552182163187855	0.5704436898231506	0.2448014473966967	True	GSE131907	LUNG_T18	0.0992788076400756	0.0976853494125719	True
cellchat	HLA-F_CD8A	MHC-I	HLA-F	CD8A	111	1054	0.1675333380699157	0.5848190188407898	0.2072072072072072	0.2552182163187855	0.3761761784553528	0.0518968634890646	True	110	1054	0.1867727786302566	0.5848190188407898	0.2	0.2552182163187855	0.3857958987355232	0.0476557254694577	True	GSE131907	LUNG_T18	-0.0096197202801704	0.0042411380196068	True
cellchat	HLA-A_CD8B	MHC-I	HLA-A	CD8B	111	1054	2.2877392768859863	0.3733688592910766	0.9369369369369368	0.1774193548387097	1.3305540680885315	0.4267621911584568	True	110	1054	1.712827205657959	0.3733688592910766	0.7	0.1774193548387097	1.0430980324745178	0.3435168732771708	True	GSE131907	LUNG_T18	0.2874560356140136	0.083245317881286	True
cellchat	HLA-B_CD8B	MHC-I	HLA-B	CD8B	111	1054	1.8954476118087769	0.3733688592910766	0.8918918918918919	0.1774193548387097	1.1344082355499268	0.3795836515305389	True	110	1054	1.645642638206482	0.3733688592910766	0.7363636363636363	0.1774193548387097	1.0095057487487793	0.3381382676638522	True	GSE131907	LUNG_T18	0.1249024868011474	0.0414453838666867	True
cellchat	HLA-C_CD8B	MHC-I	HLA-C	CD8B	111	1054	2.001643657684326	0.3733688592910766	0.9009009009009008	0.1774193548387097	1.1875062584877014	0.3936781444360756	True	110	1054	1.760366678237915	0.3733688592910766	0.7454545454545455	0.1774193548387097	1.0668677687644958	0.3550128334458872	True	GSE131907	LUNG_T18	0.1206384897232055	0.0386653109901884	True
cellchat	HLA-E_CD8B	MHC-I	HLA-E	CD8B	111	1054	0.7546259760856628	0.3733688592910766	0.6756756756756757	0.1774193548387097	0.5639974176883698	0.1794082025677761	True	110	1054	0.5560683608055115	0.3733688592910766	0.4090909090909091	0.1774193548387097	0.464718610048294	0.1197643481520279	True	GSE131907	LUNG_T18	0.0992788076400756	0.0596438544157482	True
cellchat	HLA-F_CD8B	MHC-I	HLA-F	CD8B	111	1054	0.1675333380699157	0.3733688592910766	0.2072072072072072	0.1774193548387097	0.2704510986804962	0.022459296353675	True	110	1054	0.1867727786302566	0.3733688592910766	0.2	0.1774193548387097	0.2800708189606666	0.020571669584722	True	GSE131907	LUNG_T18	-0.0096197202801704	0.001887626768953	True
cellchat	HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	111	1054	0.266536682844162	0.2506590187549591	0.2522522522522522	0.1518026565464895	0.2585978507995605	0.0224472813193675	True	110	1054	0.4184678494930267	0.2506590187549591	0.3272727272727272	0.1518026565464895	0.3345634341239929	0.0397039999714387	True	GSE131907	LUNG_T18	-0.0759655833244323	-0.0172567186520711	True
cellchat	HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	111	1054	0.2611572444438934	0.2506590187549591	0.2792792792792792	0.1518026565464895	0.2559081315994262	0.0228208009357645	True	110	1054	0.2456442713737487	0.2506590187549591	0.2	0.1518026565464895	0.2481516450643539	0.0128712037245329	True	GSE131907	LUNG_T18	0.0077564865350723	0.0099495972112315	True
cellchat	HLA-DQA1_CD4	MHC-II	HLA-DQA1	CD4	111	1054	0.0743204057216644	0.2506590187549591	0.1351351351351351	0.1518026565464895	0.1624897122383117	0.0033185720139722	True	110	1054	0.179469883441925	0.2506590187549591	0.1636363636363636	0.1518026565464895	0.215064451098442	0.0062359264799791	True	GSE131907	LUNG_T18	-0.0525747388601303	-0.0029173544660069	True
cellchat	HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	111	1054	0.1593297272920608	0.2506590187549591	0.2072072072072072	0.1518026565464895	0.2049943730235099	0.0119282470661444	True	110	1054	0.1929632723331451	0.2506590187549591	0.1818181818181818	0.1518026565464895	0.2218111455440521	0.0114226767829063	True	GSE131907	LUNG_T18	-0.0168167725205421	0.000505570283238	True
cellchat	HLA-DQB1_CD4	MHC-II	HLA-DQB1	CD4	111	1054	0.4596360325813293	0.2506590187549591	0.4684684684684684	0.1518026565464895	0.3551475256681442	0.0580932654207267	True	110	1054	0.432019293308258	0.2506590187549591	0.3727272727272727	0.1518026565464895	0.3413391560316086	0.0482376181434548	True	GSE131907	LUNG_T18	0.0138083696365356	0.0098556472772719	True
cellchat	HLA-DRA_CD4	MHC-II	HLA-DRA	CD4	111	1054	0.6880242824554443	0.2506590187549591	0.6216216216216216	0.1518026565464895	0.4693416506052017	0.0911543071023561	True	110	1054	0.6616694927215576	0.2506590187549591	0.4272727272727272	0.1518026565464895	0.4561642557382583	0.0766853907258359	True	GSE131907	LUNG_T18	0.0131773948669433	0.0144689163765201	True
cellchat	HLA-DRB1_CD4	MHC-II	HLA-DRB1	CD4	111	1054	0.7325671315193176	0.2506590187549591	0.6486486486486487	0.1518026565464895	0.4916130751371383	0.1014290636138628	True	110	1054	0.9604910016059875	0.2506590187549591	0.5727272727272728	0.1518026565464895	0.6055750101804733	0.1242356538922385	True	GSE131907	LUNG_T18	-0.1139619350433349	-0.0228065902783757	True
cellchat	CD55_ADGRE5	ADGRE	CD55	ADGRE5	111	1054	0.7373319268226624	0.4307981729507446	0.6576576576576577	0.2495256166982922	0.5840650498867035	0.2766673485263681	True	110	1054	0.3505613505840301	0.4307981729507446	0.3363636363636363	0.2495256166982922	0.3906797617673874	0.1125763101966443	True	GSE131907	LUNG_T18	0.1933852881193161	0.1640910383297237	True
cellchat	APP_SORL1	APP	APP	SORL1	111	1054	0.778349757194519	0.1672156304121017	0.6666666666666666	0.1005692599620493	0.4727826938033104	0.0017004278316709	True	110	1054	0.3743888735771179	0.1672156304121017	0.3363636363636363	0.1005692599620493	0.2708022519946098	0.0006351730318681	True	GSE131907	LUNG_T18	0.2019804418087005	0.0010652547998028	True
cellchat	CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	111	1054	0.0861930325627327	0.2063176780939102	0.1261261261261261	0.1233396584440227	0.1462553553283214	0.001017837978191	True	110	1054	0.0672866702079773	0.2063176780939102	0.1	0.1233396584440227	0.1368021741509437	0.0	True	GSE131907	LUNG_T18	0.0094531811773777	0.001017837978191	True
cellchat	CEACAM5_CEACAM6	CEACAM	CEACAM5	CEACAM6	111	1054	1.2141902446746826	0.2063176780939102	0.6666666666666666	0.1233396584440227	0.7102539613842964	0.0759490174754248	True	110	1054	0.8823169469833374	0.2063176780939102	0.4272727272727272	0.1233396584440227	0.5443173125386238	0.0498959046463736	True	GSE131907	LUNG_T18	0.1659366488456726	0.0260531128290512	True
cellchat	CEACAM6_CEACAM6	CEACAM	CEACAM6	CEACAM6	111	1054	1.784732222557068	0.2063176780939102	0.8018018018018018	0.1233396584440227	0.995524950325489	0.1129872019966462	True	110	1054	1.5168606042861938	0.2063176780939102	0.6454545454545455	0.1233396584440227	0.861589141190052	0.094039547286083	True	GSE131907	LUNG_T18	0.133935809135437	0.0189476547105632	True
cellchat	IGFBP3_TMEM219	IGFBP	IGFBP3	TMEM219	111	1054	1.740036964416504	0.4021387100219726	0.8378378378378378	0.2533206831119544	1.0710878372192385	0.4857371424633956	True	110	1054	0.7118945717811584	0.4021387100219726	0.4	0.2533206831119544	0.5570166409015656	0.2240564557697959	True	GSE131907	LUNG_T18	0.5140711963176727	0.2616806866935997	True
cellchat	LGALS9_P4HB	GALECTIN	LGALS9	P4HB	111	1054	0.4578841626644134	0.5306434631347656	0.4864864864864865	0.3159392789373814	0.4942638128995895	0.2276391217712877	True	110	1054	0.2063942402601242	0.5306434631347656	0.209090909090909	0.3159392789373814	0.3685188516974449	0.0679209738445735	True	GSE131907	LUNG_T18	0.1257449612021446	0.1597181479267142	True
cellchat	PPIA_BSG	CypA	PPIA	BSG	111	1054	2.7217953205108643	0.5309973359107971	0.9369369369369368	0.3168880455407969	1.626396328210831	0.6956596416043053	True	110	1054	3.0852489471435547	0.5309973359107971	0.9636363636363636	0.3168880455407969	1.808123141527176	0.7203186341053772	True	GSE131907	LUNG_T18	-0.1817268133163452	-0.0246589925010719	True
liana	HLA-A_CD8A	MHC_I	HLA-A	CD8A	111	1054	2.2877392768859863	0.5848190188407898	0.9369369369369368	0.2552182163187855	1.436279147863388	0.6394681816120763	True	110	1054	1.712827205657959	0.5848190188407898	0.7	0.2552182163187855	1.1488231122493744	0.5548952270662578	True	GSE131907	LUNG_T18	0.2874560356140136	0.0845729545458184	True
liana	HLA-A_CD8B	MHC_I	HLA-A	CD8B	111	1054	2.2877392768859863	0.3733688592910766	0.9369369369369368	0.1774193548387097	1.3305540680885315	0.4267621911584568	True	110	1054	1.712827205657959	0.3733688592910766	0.7	0.1774193548387097	1.0430980324745178	0.3435168732771708	True	GSE131907	LUNG_T18	0.2874560356140136	0.083245317881286	True
liana	HLA-B_CD8A	MHC_I	HLA-B	CD8A	111	1054	1.8954476118087769	0.5848190188407898	0.8918918918918919	0.2552182163187855	1.240133315324783	0.5931045920590007	True	110	1054	1.645642638206482	0.5848190188407898	0.7363636363636363	0.2552182163187855	1.115230828523636	0.548974618809999	True	GSE131907	LUNG_T18	0.1249024868011474	0.0441299732490017	True
liana	HLA-B_CD8B	MHC_I	HLA-B	CD8B	111	1054	1.8954476118087769	0.3733688592910766	0.8918918918918919	0.1774193548387097	1.1344082355499268	0.3795836515305389	True	110	1054	1.645642638206482	0.3733688592910766	0.7363636363636363	0.1774193548387097	1.0095057487487793	0.3381382676638522	True	GSE131907	LUNG_T18	0.1249024868011474	0.0414453838666867	True
liana	HLA-C_CD8A	MHC_I	HLA-C	CD8A	111	1054	2.001643657684326	0.5848190188407898	0.9009009009009008	0.2552182163187855	1.293231338262558	0.6073658580746424	True	110	1054	1.760366678237915	0.5848190188407898	0.7454545454545455	0.2552182163187855	1.1725928485393524	0.5673516164994515	True	GSE131907	LUNG_T18	0.1206384897232055	0.0400142415751908	True
liana	HLA-C_CD8B	MHC_I	HLA-C	CD8B	111	1054	2.001643657684326	0.3733688592910766	0.9009009009009008	0.1774193548387097	1.1875062584877014	0.3936781444360756	True	110	1054	1.760366678237915	0.3733688592910766	0.7454545454545455	0.1774193548387097	1.0668677687644958	0.3550128334458872	True	GSE131907	LUNG_T18	0.1206384897232055	0.0386653109901884	True
liana	HLA-E_KLRD1	MHC_I	HLA-E	KLRD1	111	1054	0.7546259760856628	0.2073081731796264	0.6756756756756757	0.1015180265654649	0.4809670746326446	0.0033110695768653	True	110	1054	0.5560683608055115	0.2073081731796264	0.4090909090909091	0.1015180265654649	0.3816882669925689	0.0020631234720731	True	GSE131907	LUNG_T18	0.0992788076400756	0.0012479461047921	True
liana	CEACAM5_CD8A	MHC_I_partial	CEACAM5	CD8A	111	1054	1.2141902446746826	0.5848190188407898	0.6666666666666666	0.2552182163187855	0.8995046317577362	0.4615304333780217	True	110	1054	0.8823169469833374	0.5848190188407898	0.4272727272727272	0.2552182163187855	0.7335679829120636	0.3538609578491862	True	GSE131907	LUNG_T18	0.1659366488456726	0.1076694755288354	True
