unit_id	dataset	Sample_Origin	n_high	n_low	AT2_high	AT2_low	barrier_high	barrier_low	malignant_high	malignant_low	pt_high	pt_low	club_high	club_low
GSE131907:LUNG_N08	GSE131907	nLung	69	96	1.0773369855702266	1.8389492226197686	1.029136446623984	0.8976143925586166	0.21130671333200562	0.2725375777998027	59.90237994793454	36.97609313942957	2.1842058045594768	1.1723611364986735
GSE131907:LUNG_N09	GSE131907	nLung	36	73	3.2591155249644053	3.885269021087564	0.8791091533970857	0.6465866199343264	0.15925598883845016	0.11409455334840014	18.720916768401253	7.727121712451642	0.8438804671017206	0.6899394153906441
GSE131907:LUNG_N18	GSE131907	nLung	161	85	0.7377888646197692	1.1738501875813456	1.2044404912421827	0.9905332843090261	0.21000092848872415	0.23247592111035784	62.810513781289046	36.34895664106239	2.174890524832323	1.2965472053429599
GSE131907:LUNG_N19	GSE131907	nLung	29	35	2.6134115562468	3.584151273378795	0.8985984278348502	0.4760265100708513	0.1972461981100993	0.06560444302146287	26.02688090686452	14.890787127335381	0.8940851040783134	0.6948664703213585
GSE131907:LUNG_N20	GSE131907	nLung	57	98	2.234186366987489	2.5132928636473295	0.7635045838892307	0.6033675631023562	0.26751514510196556	0.22766347402879678	29.870706713196967	23.648601624873667	1.5665607844382021	1.2165437667853805
GSE131907:LUNG_N28	GSE131907	nLung	31	53	2.9803710355342377	3.5624589009865417	0.8467371330077287	0.49871700022943766	0.203429707761128	0.05878872778431298	16.350436969445948	13.733842512905023	0.8849565454326368	1.3200765541892638
GSE131907:LUNG_N30	GSE131907	nLung	158	88	0.7559318075062464	1.406683232660395	1.083586340419063	0.7586387366412243	0.1346936110129505	0.1239511562498793	52.614116445245045	37.45180914588474	2.6232932068270536	1.756374561223759
GSE131907:LUNG_N31	GSE131907	nLung	97	115	2.3027179372893185	3.0438124159846156	1.0290657520008202	0.7836549479746211	0.15641987778018546	0.0943921199986236	32.99023951935696	17.945558256344402	1.10906572299434	0.839004040715178
GSE131907:LUNG_N34	GSE131907	nLung	81	102	3.941654252557042	3.9644324032298766	0.7645624619672869	0.5257483366041475	0.03257416375509357	0.014256326828824028	7.076729941701184	9.06081550191464	1.5585389915803638	1.5506031155971431
GSE131907:LUNG_T06	GSE131907	tLung	63	14	0.9736013714863009	1.118135907808456	1.3844487972785995	0.8307634454543337	0.5124927350224794	0.1944754317015652	30.068774538723734	23.691524284152433	0.7735794236808494	1.0520056265251774
GSE131907:LUNG_T09	GSE131907	tLung	14	26	2.4435889925153162	2.967021547259264	1.4248995780133165	0.6837573129133465	0.32744847315157094	0.12329957290528387	18.400095093513876	16.624078916319093	0.7063564568813028	0.6512139015476595
GSE131907:LUNG_T18	GSE131907	tLung	227	28	0.13863719478899064	0.022510464340241804	1.6749137737947264	1.3835333065536564	1.2342451275840052	0.637007221043829	31.714089505574897	25.445512230468825	0.42871911972539756	0.34279910688838994
GSE131907:LUNG_T19	GSE131907	tLung	100	60	1.7263771680772777	2.6516093707104904	0.883012460543965	0.5339611423779147	0.6664740338786542	0.3748568374443662	21.8070405425904	18.502275657462302	0.35130312592358676	0.4527979294425595
GSE131907:LUNG_T20	GSE131907	tLung	216	42	1.0955541631499546	1.0142840915041833	2.1497978450412947	1.5191666683043408	0.6860002925127943	0.3072692553486857	30.87900560771437	21.331037798846896	0.3145703455317984	0.498827388510587
GSE131907:LUNG_T25	GSE131907	tLung	90	46	2.0286576637562286	1.9215856536206564	1.2642450895424573	1.1206303913205264	0.7038195028862753	0.39672659298222435	19.934349468118228	21.669563096516622	0.6692933081738268	0.45504288911589913
GSE131907:LUNG_T28	GSE131907	tLung	217	27	0.7102302178063628	1.8470073955530641	1.6144296612181899	0.8458898724501535	0.5356906684117811	0.2712323672840401	24.585160486979962	15.749600616339073	0.5972145025168091	0.9382730011677849
GSE131907:LUNG_T30	GSE131907	tLung	80	128	2.1143428847352888	2.37390848180154	1.0630056891369537	0.7855218815282892	0.08986295855298139	0.05168548157728186	22.3781145329475	17.60318098790928	1.5678707690356446	1.5582883140706605
GSE131907:LUNG_T31	GSE131907	tLung	72	82	1.21709079428309	2.128381755543089	1.7526446720191622	1.2419297799684406	0.47926537405363057	0.22175487723106344	31.43210846472919	21.811510263175368	0.4791299397759625	0.5110982878723535
GSE131907:LUNG_T34	GSE131907	tLung	183	25	1.704067599931348	1.612156810427261	1.3333270802874577	0.949392550336945	0.7272384610174495	0.4855268526913213	15.986658929100754	18.24157866751809	1.6084772353124823	1.1644324365281238
GSE131907:NS_02	GSE131907	mBrain	27	75	0.258928514597029	0.07213620430628803	0.8958935830358592	0.6193465061248588	0.21493644321509286	0.07086545966405201	41.031824661425375	28.42208380735383	0.02133429962735126	0.07273195367033863
GSE131907:NS_03	GSE131907	mBrain	275	22	0.2699743364229005	0.13699439546393305	2.0645241042260194	1.951752690449203	0.5110640376461126	0.15400428845278585	39.08414825394809	34.190534593789494	0.0009544646132011552	0.0
GSE131907:NS_04	GSE131907	mBrain	124	45	0.6373912783420842	0.4171273237333522	1.431320213335832	1.0401050979012894	1.3360789951796277	0.5962062680837988	40.16602661021095	28.18366839974674	0.0750244689772147	0.018389906690246833
GSE131907:NS_06	GSE131907	mBrain	35	33	0.7116740956770367	0.4263888776352809	1.8297569150341328	1.5253371622623693	0.02947235101979218	0.013586656971031537	26.074052673498603	23.675463920570962	0.006197950478686335	0.045963625546826335
GSE131907:NS_07	GSE131907	mBrain	205	40	0.3082120899254125	0.20764343751927003	1.0904324515789443	0.8043770354428826	0.5013978181319834	0.24728077766512097	34.856004885395876	32.497254049622754	0.0	0.0
GSE131907:NS_12	GSE131907	mBrain	184	50	0.7299429891785295	0.7583156298263263	1.5138934130826012	1.314182361149587	0.49759349687820775	0.3100497845276399	23.05182089910751	23.25587622091321	0.06532514469954145	0.04465066047174173
GSE131907:NS_13	GSE131907	mBrain	136	87	2.9358811238187235	2.901077798146174	1.0467472826558002	0.7340013842020391	0.6019618794847429	0.3829587187396299	23.92791663242446	25.659119494688397	0.18407053156445924	0.08830148621782716
GSE131907:NS_17	GSE131907	mBrain	277	35	0.044032424320914955	0.011354139846478838	1.6048188767088238	1.6230191709672066	0.5180660459978466	0.2087409424929639	52.27171772920144	43.67665781794839	1.8898292647470194	1.8656773230026495
GSE131907:NS_19	GSE131907	mBrain	83	114	0.29480092175415473	0.28077118213138463	1.4124032812298728	1.2483104379192758	0.2530455030555596	0.2638427820147567	28.717315007198938	26.34580982544097	0.03297729012478048	0.009531123986342422
GSE205335:P0031	GSE205335	Lung	61	209	1.0856209516957833	0.8521321375407551	1.7200616279772625	0.6117734199903553	0.4180308755165234	0.15545095273949983	29.236381053822402	33.567547358409705	0.4849644591697604	0.32497256631676913
GSE205335:P1006	GSE205335	Lung	161	97	0.06610899386013185	0.03515466659866348	1.4793256318991383	1.0224299891488278	0.3578892910676234	0.1855191100300419	51.48572533901123	41.231354582238	0.391258997381963	0.10020947831029103
GSE205335:P1015	GSE205335	LN	70	182	0.33322431451006984	0.23913107691226887	1.7196960291388526	1.3126807643045406	0.16631058217242642	0.10354827775892755	35.4229354410105	26.613993234101866	0.0	0.0
GSE205335:P1016	GSE205335	Liver	162	50	0.05414657703363982	0.07659970233034867	0.6218108548209803	0.3325604535333743	0.23508829514887528	0.17361297806923282	90.7484880467689	70.63441511592215	0.044495436723591415	0.07408971295944107
GSE205335:P1017	GSE205335	LN	176	122	0.0404922763670751	0.018860953209077547	1.7433372520601031	0.9981391962153897	0.2593183576554678	0.0642065778752471	37.49209008433522	33.64014301856129	0.07326798655515128	0.04068352665515701
GSE205335:P1018	GSE205335	Bronchus	168	135	0.13457409355180688	0.033197316132820086	2.113138635444146	1.680149579468169	1.1033858536679177	0.5961065690540692	34.740319759841526	33.20188336690018	0.34253937946809654	0.025742731985906993
GSE205335:P1025	GSE205335	LN	211	24	0.023114870416885022	0.005611281699717811	1.3998042997712636	0.8041803422443966	1.1887547294030671	0.6033705748449094	55.48818481499203	41.59515898252976	0.10127241838350305	0.09994223091121483
GSE205335:P1027	GSE205335	LN	254	68	0.8809172615141861	0.660979568660767	1.9474386843898557	1.179636547537481	1.1781774689452347	0.8806831730129142	30.565542086432444	33.70007243601959	0.43134287506073826	0.2713619228064086
GSE205335:P1030	GSE205335	LN	214	115	0.3989057414234331	0.1471157351459664	1.9167717457149995	1.7398453231267828	1.0272962469350102	0.33582723949062865	29.236186436157173	25.544355866888967	0.06461628955970772	0.027410091926193
GSE205335:P1037	GSE205335	LN	38	52	0.0	0.0	0.8498533345118936	0.795742800740477	0.12256112592253682	0.09490778541577535	26.726133676161734	26.514882282067727	0.022630760776296735	0.006004631709198922
GSE205335:P1056	GSE205335	LN	85	176	0.0038785612172994666	0.0016320511033554438	0.9512511382111336	0.48142896653767697	0.5569675372630337	0.12080126468246197	56.696878146637516	45.205424395424956	0.010479489157889562	0.0
GSE205335:P1062	GSE205335	LN	64	100	0.10118938248845709	0.060965258393459607	1.712010236888946	0.45925603486694827	0.18332380102019358	0.40160369874556756	66.69432002694523	50.976686826483835	0.8801650557721382	0.01913488381239747
GSE205335:P1063	GSE205335	LN	37	87	0.19360043402353902	0.05127589076151965	1.3679021773128424	0.21143201876300105	0.2982495436164817	0.3835224831008634	72.01604365911379	53.0243272129405	1.3301482742674118	0.12826104470084
GSE205335:P1072	GSE205335	LN	86	143	0.016273948534327756	0.008625540082799973	1.116289833608993	0.5120683408284937	0.09757676339564263	0.059958641761617824	58.04427855376975	47.150647349682025	0.12417957431147371	0.007319014408848451
GSE205335:P1076	GSE205335	LN	53	174	0.2788137458859769	0.10648010990536137	1.619930225027512	0.7263333848683362	0.4527504156401288	0.19006601443414803	25.12854719439594	33.85708845776126	0.002604058771125398	0.0
GSE205335:P1079	GSE205335	LN	98	174	0.013903000749086786	0.007991568062320185	2.207276593078332	1.832739414731216	0.9839173377371433	0.6219569403569952	47.72965152400955	37.613367659275106	0.007995656948313869	0.0
GSE205335:P1084	GSE205335	LN	185	91	0.28634845915110047	0.07038053246670029	2.086023460193497	0.35233102212854794	0.4821996316058979	0.38255432634669784	50.92304680362317	53.68374928506718	0.27746398115271786	0.040586437296382866
GSE205335:P1089	GSE205335	LN	283	30	0.7259357610204082	0.3192049341963893	1.0006879172509293	0.8886300174917898	0.2723464351524893	0.07040217616390923	33.7919360675362	27.124436597616384	2.066754434947992	1.8455642715571245
GSE205335:P1090	GSE205335	LN	78	200	0.03379415382657468	0.053154172412253065	1.6850608002303749	1.282532167396248	0.1489945975417782	0.0727003799022533	43.36085940329225	32.64005889955644	0.22947973268849617	0.061068101334441155
GSE205335:P1115	GSE205335	Liver	186	37	0.004469768378997276	0.0	0.6386429627464228	0.5921632853479143	0.15909641127552196	0.20375516061967955	69.75423063326244	65.73912834886228	0.00625609676304269	0.01197972086000056
GSE205335:P1119	GSE205335	LN	54	231	0.006818067179313696	0.005394138923501602	1.8911523307512572	0.6749063113786661	0.5407036786757191	0.09932591370417289	39.88926151784897	36.636046720849784	0.008332832229166316	0.0
GSE205335:P4001	GSE205335	Lung	8	106	0.8769644181985377	0.08475354718099166	1.0996385476101862	0.34790620697799957	0.6300244807655162	0.08673548256121014	31.812818738169604	44.54438059987345	0.550231096976776	0.11737599954426982
