unit_id	dataset	Sample	Sample_Origin	patient_id	n_cells	mean_CLDN4	mean_pseudotime	mean_dpt	mean_AT2	mean_barrier_keratin	clock	graph_mode
GSE205335:P1016	GSE205335	P1016	Liver	P1016	350	1.5427516044602416	86.80317039989036	0.5078166127204895	0.06296421611842232	0.5588149550456455	slingshot	harmony_joint
GSE205335:P1017	GSE205335	P1017	LN	P1017	348	1.5474571394659946	36.826125751431384	0.1607111692428589	0.030590135474538024	1.4012308645973213	slingshot	harmony_joint
GSE205335:P1018	GSE205335	P1018	Bronchus	P1018	350	1.3722479050205283	34.526959294720115	0.08765264600515366	0.09761074442671665	1.957157285490447	slingshot	harmony_joint
GSE205335:P1025	GSE205335	P1025	LN	P1025	350	1.747758135074303	54.56186219944133	0.11813971400260925	0.019328992818471606	1.2703617728599845	slingshot	harmony_joint
GSE205335:P1027	GSE205335	P1027	LN	P1027	347	2.161249036614746	31.26170619057904	0.11192844063043594	0.8370013768783476	1.767689474645512	slingshot	harmony_joint
GSE205335:P1030	GSE205335	P1030	LN	P1030	342	1.8286277756613973	27.996345103802366	0.09096422046422958	0.31580496154008914	1.8582902480095087	slingshot	harmony_joint
GSE205335:P1037	GSE205335	P1037	LN	P1037	350	0.9693680230318457	26.487972218813667	0.09109721332788467	0.005177007954873628	0.8176804324664664	slingshot	harmony_joint
GSE205335:P1056	GSE205335	P1056	LN	P1056	347	0.8649174309897129	52.60772816981355	0.2719411551952362	0.0019223881990130724	0.673936582805889	slingshot	harmony_joint
GSE205335:P1062	GSE205335	P1062	LN	P1062	185	1.0191930873995072	60.31849731077208	0.247172012925148	0.08091232000449618	1.010214226546956	slingshot	harmony_joint
GSE205335:P1063	GSE205335	P1063	LN	P1063	138	0.7938774463120406	60.640485122405586	0.23662088811397552	0.10260101718620876	0.6184606090441004	slingshot	harmony_joint
GSE205335:P1072	GSE205335	P1072	LN	P1072	349	0.9832162855173286	54.898773554338824	0.6070975661277771	0.014304115506749156	0.782675197696107	slingshot	harmony_joint
GSE205335:P1076	GSE205335	P1076	LN	P1076	343	0.7348035641482444	29.69358162002056	0.0796857550740242	0.19527791396902713	1.1258673604075426	slingshot	harmony_joint
GSE205335:P1079	GSE205335	P1079	LN	P1079	345	0.9390306603146056	42.513127546466016	0.0955955758690834	0.009886228853236237	2.0163253124762304	slingshot	harmony_joint
GSE205335:P1084	GSE205335	P1084	LN	P1084	305	1.7825547402823811	51.18828456609297	0.13027657568454742	0.24575010781895104	1.5224552535094231	slingshot	harmony_joint
GSE205335:P1089	GSE205335	P1089	LN	P1089	347	2.282627262454982	33.1508500692155	0.10882385075092316	0.7007950869843111	0.9865723844054595	slingshot	harmony_joint
GSE205335:P1090	GSE205335	P1090	LN	P1090	349	0.7934550156321882	35.34875249377587	0.140571728348732	0.04964487393926661	1.4255903239802517	slingshot	harmony_joint
GSE205335:P1115	GSE205335	P1115	Liver	P1115	350	1.6754149679223405	70.10741410895378	0.7221477627754211	0.005670343082082334	0.6232596776048311	slingshot	harmony_joint
GSE205335:P1119	GSE205335	P1119	LN	P1119	348	0.5096077715978191	37.70855418802088	0.08848785609006882	0.006348007210812927	1.0371433947635833	slingshot	harmony_joint
GSE205335:P4001	GSE205335	P4001	Lung	P4001	130	0.29988516758735156	40.49861309755323	0.05739457532763481	0.46353643483343393	0.42397254048745087	slingshot	harmony_joint
