sample	tissue	CLDN4	CD274	HLA-A	HLA-B	HLA-C	CLDN4_log2	CD274_log2	HLA-A_log2	HLA-B_log2	HLA-C_log2	MHC1_HLAabc_meanz	ESTIMATE_StromalScore	ESTIMATE_ImmuneScore	ESTIMATE_Score	ESTIMATE_TumorPurity	purity_in_0_1
GSM773580	primary lung tumor	227.6093	899.762	25593.39	20979.96	26952.81	7.836740284451212	9.815002156216046	14.643540002035724	14.35679307059872	14.718201596111735	1.1247999887585711	6428.664415025149	6299.772931685875	12728.437346711024	-0.784926708524775	False
GSM773581	primary lung tumor	1673.5992	2307.3346	22061.19	17873.45	22734.23	10.70960012568673	11.172636646761912	14.429288386495092	14.125611230140887	14.472641978669552	0.018622294837758745	3737.569341511503	5135.594050729672	8873.163392241175	-0.33034430182141583	False
GSM773582	primary lung tumor	2008.7264	487.6829	16706.54	14975.31	18741.2	10.972783393911941	8.932754812434158	14.028211707738173	13.870394582753404	14.19400268915281	-1.2338305866294386	3257.8667465338503	4145.5309806750865	7403.397727208937	-0.1206292947722678	False
GSM773583	primary lung tumor	331.854	2429.6247	20111.16	17138.61	23520.85	8.378745695406467	11.247111436256858	14.295780411662372	14.065046661843079	14.521713912549606	-0.20092080622741082	5665.383427178964	6966.629789249662	12632.013216428626	-0.7760787562826282	False
GSM773584	primary lung tumor	815.2743	619.712	25200.83	19150.65	25220.67	9.672910225245637	9.277780227063456	14.621240876610655	14.22518107166164	14.622376183405635	0.7167497557122506	5138.754991813484	5438.474007558205	10577.228999371688	-0.5537036622569353	False
GSM773585	primary lung tumor	1545.1294	3348.5117	27751.81	20511.71	25004.71	10.594445352259894	11.709735075953242	14.760346232735564	14.324230483034093	14.60996994835966	1.1227895786746773	5131.211566806056	5494.886368580252	10626.097935386308	-0.5596627481719876	False
GSM773586	primary lung tumor	1321.6121	1026.5289	19609.16	19231.17	19772.45	10.369174289995883	10.004963255990301	14.259313686128204	14.231233933262818	14.271276988788312	-0.34308744076971504	5485.10405022976	4792.6049637135275	10277.709013943288	-0.5165692397890906	False
GSM773587	primary lung tumor	1383.3295	368.3367	21454.32	17312.66	22990.1	10.434971660756386	8.528792816188593	14.38904779818272	14.079623113248967	14.488787872425052	-0.08738310061500869	4241.657348036169	5166.370520920524	9408.027868956693	-0.403354858036799	False
GSM773588	primary lung tumor	216.9458	1020.5671	27259.84	22841.24	25221.41	7.767825591780214	9.996568252960284	14.734542396760926	14.479416513544114	14.622418511239955	1.3618266612134817	6402.680159106579	6203.769316104019	12606.449475210597	-0.7737068610886297	False
GSM773589	primary lung tumor	2151.1629	1363.2158	23955.84	22922.98	26832.19	11.071571566147535	10.413856161402618	14.548150003160899	14.484569922238725	14.711730955713628	1.1690398965526017	4572.164764741472	6481.6023402061455	11053.767104947618	-0.610550628153107	False
GSM773590	primary lung tumor	459.6402	1974.5848	28963.42	24064.89	31079.54	8.847496510175793	10.948064058547278	14.821994155503358	14.554702157302424	14.923723949207373	2.2033385731579744	5092.111507407593	6578.105477781817	11670.21698518941	-0.6796191654031598	False
GSM773591	primary lung tumor	1064.5061	832.2196	19996.9	17054.46	20205.25	10.057323137205096	9.7025529663715	14.287560888616744	14.057946045715617	14.30251398190081	-0.5174808722816069	5689.4055079779455	5498.635234361143	11188.04074233909	-0.6260407515896713	False
GSM773592	primary lung tumor	1743.7722	515.1402	21123.73	13382.0	14467.63	10.768822973026168	9.011619190251443	14.366645281647214	13.708113933494731	13.820640702540183	-1.3373814940820887	4967.978369644854	3526.041992320665	8494.020361965519	-0.27733052911619144	False
GSM773593	primary lung tumor	1744.427	978.0552	21773.0	18448.49	24564.58	10.769364304147818	9.935246392321998	14.41031884220049	14.171293315908818	14.584350681461322	0.21818285525308675	4125.95103007909	5441.683637083872	9567.634667162962	-0.42468023564255325	False
GSM773594	primary lung tumor	377.9935	735.9218	23070.94	17589.18	19465.38	8.566029295167976	9.525367722612051	14.493851697428452	14.102482625507628	14.248697002610458	-0.19953216580965452	5060.887328391804	5043.059033323167	10103.94636171497	-0.49456389547444624	False
GSM773595	primary lung tumor	1027.9706	566.8595	19837.34	19245.25	22013.37	10.00698604644679	9.1493902115345	14.276003690860819	14.232289753490484	14.426157937842838	-0.11832915792921044	4491.491283334547	5077.080851172779	9568.572134507325	-0.42480481532323866	False
GSM773596	primary lung tumor	1131.699	1060.8431	20150.56	16736.14	20107.51	10.1455488193417	10.05235489112929	14.298603906498629	14.030765404431357	14.295518564362776	-0.5471628212604854	5838.903674070692	6132.772495786463	11971.676169857155	-0.7114040700504507	False
GSM773597	primary lung tumor	494.476	1100.1306	20753.82	16651.72	20104.11	8.952671367227765	10.104769875088733	14.341158799506704	14.023470221111245	14.295274609048596	-0.4942054562625695	3834.0178779941475	5373.940818305811	9207.958696299958	-0.3763119431304839	False
GSM773598	primary lung tumor	1498.767	523.1741	26536.16	24964.17	29243.21	10.550522669346762	9.033902260105142	14.695726361668564	14.607629110263996	14.835863396342965	1.8909165623026676	2576.68827576634	3550.7518669037786	6127.440142670119	0.06632327031898114	True
GSM773599	primary lung tumor	200.2697	1066.6785	25827.91	24189.25	28690.93	7.652986188909316	10.06026157187249	14.656699141442248	14.562138058825802	14.808357395678984	1.6775202104269187	4832.096740993893	5642.408143591142	10474.504884585036	-0.5410849437158902	False
GSM773600	primary lung tumor	702.3527	2132.7194	24219.99	20419.0	26554.83	9.458104507720725	11.059154748150693	14.563970213983046	14.317695245765163	14.696741000984362	0.8804733248207176	5993.463075479729	6029.9959524403275	12023.459027920057	-0.7167254088750691	False
GSM773601	primary lung tumor	1189.1807	982.5828	23794.78	20598.72	26129.42	10.216964912987565	9.941902696392669	14.538418124810141	14.330337107377517	14.673442693149116	0.8191031463330086	3098.727419874984	4853.736400246318	7952.463820121302	-0.20015911075663498	False
GSM773602	primary lung tumor	252.9768	865.4713	22041.54	22608.59	23741.39	7.988552907033517	9.759008153778291	14.428002857281822	14.464647210191307	14.535177549053085	0.6574158396259387	5548.8122551642755	5424.890748333943	10973.703003498218	-0.6012009804184316	False
GSM773603	primary lung tumor	1477.3225	677.5466	21316.48	16924.8	21957.61	10.529745316255179	9.40630408763008	14.37974928263803	14.046936404118206	14.422499112873636	-0.23876141532162412	4741.508337260436	4646.210110981768	9387.718448242204	-0.4006251531385652	False
GSM773604	primary lung tumor	576.8004	3806.793	21906.82	18227.58	24981.22	9.174427392427368	11.894739337365028	14.419158311542406	14.153914559865079	14.608614064689146	0.24350432683989662	4348.086045064008	7066.898911089385	11414.984956153394	-0.6516655903311127	False
GSM773605	primary lung tumor	278.1337	1118.9116	27430.52	23053.27	26777.79	8.124812502239859	10.129169142592353	14.74354694470706	14.492746363926328	14.70880315348883	1.5427509071135272	5562.138986822965	6136.193017426896	11698.332004249862	-0.6826407621938269	False
GSM773606	primary lung tumor	449.3322	1967.0051	19616.89	17421.62	20072.9	8.814845827835239	10.942518244025813	14.259882260544236	14.088673971154803	14.293033313343095	-0.526243082613083	5207.616389518907	5522.637792845371	10730.254182364279	-0.5722670930906699	False
GSM773607	primary lung tumor	118.2412	2010.7214	20395.42	15968.97	22049.08	6.897738989046852	10.97421480716698	14.316028330692813	13.963073982161346	14.428496269590472	-0.4382355330402307	5233.354281094058	6475.663976954913	11709.01825804897	-0.683786196027245	False
GSM773608	primary lung tumor	290.5676	538.3991	23548.66	17754.09	24105.71	8.187686601084403	9.075209304179868	14.523418610518938	14.115945052903243	14.557147149919153	0.28223197763051505	5413.19947997883	4669.344443164876	10082.543923143705	-0.491830939285047	False
GSM773609	primary lung tumor	749.5213	884.0881	19077.87	15668.3	18421.09	9.551749206281997	9.789677255260951	14.219688105731805	13.935653110790332	14.169149125104038	-0.9336200259349295	5229.99072987856	5009.3098377890565	10239.300567667617	-0.5117336171635605	False
GSM773610	primary lung tumor	657.2885	1477.5804	22410.57	20895.41	27244.16	9.362576184526587	10.529996978933712	14.451956097200794	14.350967488359403	14.73371234286355	0.808005684123135	4874.785767046218	5655.481589236468	10530.267356282686	-0.5479503023722969	False
GSM773611	primary lung tumor	528.5271	648.2883	22848.22	15510.84	20774.55	9.048560709752756	9.342715402398616	14.47985729663416	13.921082207214772	14.342599050132039	-0.34838981151095805	4352.75552879385	6052.473312591197	10405.228841385047	-0.5325053800128929	False
GSM773612	primary lung tumor	262.3139	1633.9836	22062.6	20567.92	24337.31	8.040639871172985	10.675060449243345	14.429380586544466	14.328178424673899	14.570941373432346	0.47501813396429565	6263.796280287554	6752.821224510385	13016.617504797938	-0.8104262474341177	False
GSM773613	primary lung tumor	597.0076	2204.3358	19850.62	17063.9	19944.01	9.224020009336295	11.106782632104492	14.276969123471885	14.058744339844605	14.283740226311041	-0.5549083465253363	4708.178874333133	6512.4774743478	11220.656348680932	-0.6297668811128581	False
GSM773614	primary lung tumor	1437.806	551.7711	20964.12	16369.8	19987.95	10.490656365478346	9.110538380434718	14.355703467444672	13.998837203978002	14.28691507026238	-0.5153639812462903	4988.962756652056	5054.111121277112	10043.073877929168	-0.48677815295877847	False
GSM773615	primary lung tumor	909.6225	267.5639	18342.44	18784.02	21502.35	9.830709296218803	8.069121582435955	14.162976596757257	14.197295031535813	14.392273813871137	-0.3738021801647231	1762.697681758591	3491.205739195332	5253.903420953923	0.19337120419867443	True
GSM773616	primary lung tumor	587.8387	2111.5982	17485.23	15234.55	14768.84	9.201728681929367	11.044802688475974	14.093931659856636	13.895153961487209	13.850366577185204	-1.4754243238450921	2846.3521046580036	5565.355993599054	8411.708098257059	-0.26570202373646307	False
GSM773617	primary lung tumor	1812.3737	618.842	17078.24	14651.77	16101.91	10.824460550935822	9.275756703877294	14.059956158218283	13.838885801023386	13.975033804734577	-1.4673051460126327	3726.842076512138	5260.766476239582	8987.60855275172	-0.3461530653199836	False
GSM773618	primary lung tumor	784.3435	634.5989	15376.23	12748.72	14789.51	9.61717999964323	9.311972817661411	13.908508024255026	13.638177943571065	13.852384179233582	-1.983559691259991	4213.600485678491	4693.61551197509	8907.21599765358	-0.3350580679402704	False
GSM773619	primary lung tumor	453.0584	503.6404	19042.38	15747.93	22145.21	8.826734055510986	8.979111898559276	14.217001944144137	13.942966193169472	14.434772203293784	-0.5969225077845427	5939.085436636295	5480.546939146752	11419.632375783047	-0.6521828820815233	False
GSM773620	primary lung tumor	589.869	1044.2083	18036.88	14663.02	18482.61	9.2066944995356	10.029574770920695	14.138742167521132	13.839993038207721	14.173958933947869	-1.154056663006501	5102.228861574015	4884.150137801943	9986.378999375958	-0.4794917684975109	False
GSM773621	primary lung tumor	1336.7743	3546.4752	18830.35	15195.24	20178.71	10.385619019672072	11.792576883264452	14.200848808523972	13.89142678187663	14.300617821359026	-0.8582995652525129	5425.487256512753	6184.860491653542	11610.347748166296	-0.6731463541255193	False
GSM773622	primary lung tumor	335.6587	1694.5766	16911.57	15752.73	19238.32	8.395142937492809	10.727560246226176	14.045808284982238	13.943405834536255	14.231770188534506	-1.0776741337667513	5122.898917281114	5310.948209152048	10433.847126433162	-0.5360563672579566	False
GSM773623	primary lung tumor	578.1089	936.5926	19101.98	13481.33	16832.99	9.177690858743988	9.872817373031651	14.22151009089276	13.718782222431619	14.039089544985732	-1.3269286879133644	4289.182670700795	4669.359561890493	8958.542232591288	-0.3421470976203089	False
GSM773624	primary lung tumor	411.857	558.427	18970.95	12086.46	17443.16	8.689498356127915	9.127806075026239	14.211580350905423	13.561223495071866	14.090456507720218	-1.448776665244596	3861.263672465495	4020.2202764513586	7881.4839489168535	-0.18994025510293158	False
GSM773625	primary lung tumor	362.3464	2517.1948	16197.87	13326.4	17381.35	8.505201802088727	11.29817417459892	13.98360555671761	13.702107736647863	14.085335519478424	-1.5999172448234684	6240.856025848226	6268.845657425228	12509.701683273453	-0.7646319014603592	False
GSM773626	primary lung tumor	1365.7577	735.1153	22852.24	19044.9	24916.24	10.416541788036074	9.523787947511018	14.480111096279927	14.217192842554837	14.604856654218258	0.4317552010557231	4543.47879074449	5454.284700384494	9997.763491128982	-0.4809575759903123	False
GSM773627	primary lung tumor	763.3413	376.7395	19109.38	16146.24	20872.22	9.578073176030061	8.56124784322316	14.222068845393073	13.978999969942619	14.349365554062373	-0.6567325518451665	4399.24592555703	5012.263624339872	9411.509549896902	-0.40382245703423825	False
GSM773628	primary lung tumor	1240.0237	1626.1278	22031.16	17107.61	21220.15	10.277314951738724	10.668111854163781	14.42732332118509	14.062434931453488	14.373215219324365	-0.2083097474725231	5165.975207951753	4024.099494039493	9190.074701991245	-0.37387845413139903	False
GSM773629	primary lung tumor	173.0087	1053.5247	20037.58	17720.56	20574.36	7.443015628797464	10.042377172254739	14.290492657566475	14.113217987121972	14.328630052756305	-0.40285484914304065	6748.843697006225	6820.460001492727	13569.303698498952	-0.8552366202475182	False
GSM773630	primary lung tumor	1019.8899	2476.7791	21484.77	17392.07	23579.93	9.99561156881223	11.274831858121166	14.39109386042093	14.086224980559164	14.525332996931168	-0.022507273748590923	2935.014417197841	5488.05107898005	8423.065496177891	-0.26730886322058683	False
GSM773631	primary lung tumor	1145.0624	393.3848	19339.99	14548.33	17258.83	10.162469881740954	8.623460139596029	14.239374022944128	13.828665097773506	14.075130634369632	-1.1399465043049688	3595.637267187784	3813.10698236972	7408.744249557503	-0.12140833404528911	False
GSM773632	primary lung tumor	597.2524	607.9082	17549.08	13736.03	15791.51	9.22461046918773	9.250080931227115	14.099189986451947	13.745782501068357	13.946952865299245	-1.552281200087536	3921.347248926195	3963.349452176912	7884.6967011031065	-0.19040324364160688	False
GSM773633	primary lung tumor	1138.3707	1017.1645	21100.78	18754.67	21588.38	10.15402149618672	9.99175495428944	14.365077079375773	14.195039180187456	14.3980341924435	-0.08110502674753121	3880.220736344453	5116.67009826328	8996.890834607733	-0.3474310405707127	False
GSM773634	primary lung tumor	479.8734	981.4747	19646.89	17183.42	18845.06	8.909513314055584	9.940276446352591	14.26208676837004	14.06881353895564	14.20197532147323	-0.6600144409538616	4351.701239352868	5928.676758633055	10280.377997985923	-0.516904656454792	False
GSM773635	primary lung tumor	551.143	1020.4734	20637.44	18769.37	20733.78	9.108898150026237	9.99643592026749	14.333046305285423	14.196169468285312	14.339765119602932	-0.2038378086313433	5312.928863741503	6467.460707653047	11780.38957139455	-0.6913930354497664	False
GSM773636	primary lung tumor	615.4463	792.9847	20805.29	18305.21	23511.25	9.267831413522048	9.632967396832129	14.344732118492454	14.160045515295488	14.521124983556179	0.006639987877852564	3819.2854614290636	4012.926336283785	7832.211797712849	-0.18283443330298285	False
GSM773637	primary lung tumor	2039.2004	736.5135	18186.26	15088.17	19092.97	10.994495153469849	9.526525647549848	14.15064058981948	13.881225830224077	14.220829477254263	-1.0346645508962637	4508.261550403386	5382.282912318529	9890.544462721915	-0.4670999382984567	False
GSM773638	primary lung tumor	263.882	705.4861	15897.97	13979.59	15392.83	8.049205998778378	9.464517365821072	13.956645684428585	13.771137625249436	13.910064599816739	-1.7320454935156586	4931.329561324183	4411.077847520726	9342.407408844909	-0.39452228723775207	False
GSM773639	primary lung tumor	2263.8122	520.0613	19991.45	17274.75	19554.45	11.145175710491403	9.025309297410422	14.287167659349105	14.076460723899203	14.255283114561687	-0.5502705401863283	3643.1573286170787	3861.4293954923187	7504.586724109397	-0.1353603521273426	False
GSM773640	primary lung tumor	1218.7705	630.3255	24172.16	21428.51	26723.73	10.252394014697751	9.302240214248922	14.56111845912119	14.387311241759333	14.705887752017993	1.008022906727253	5420.203198615248	5139.185658409038	10559.388857024285	-0.5515211169675247	False
GSM773641	primary lung tumor	1288.5816	479.0511	28250.39	30006.54	29913.67	10.332687349135231	8.907044174343357	14.786034231033854	14.873037432065448	14.868565527717331	2.7168689790489347	2704.022899759533	3957.2369855570287	6661.259885316562	-0.011986268523882895	False
GSM773642	primary lung tumor	836.8718	596.6187	22227.96	18041.93	21588.91	9.71058570857634	9.223081481769297	14.440152831830646	14.13914601710234	14.39806960888373	-0.04616009724548143	1990.1987298833412	4474.015093182854	6464.213823066195	0.016936710822535516	True
GSM773643	primary lung tumor	726.1898	919.5975	25615.38	20740.23	28038.86	9.506188153343295	9.84642671451934	14.644778993986012	14.340213831187713	14.775191525695062	1.195757242244822	5221.310941643866	6035.016044130094	11256.32698577396	-0.6338254994589352	False
GSM773644	primary lung tumor	2762.6682	899.1859	24456.37	21289.97	26401.05	11.432368703952502	9.814079157120508	14.577981652917702	14.377954058898654	14.688362332239679	0.9929238616310428	4262.908914906267	6059.951019916895	10322.859934823162	-0.5222327320707247	False
GSM773645	primary lung tumor	1864.617	629.4362	25899.22	21874.76	23333.7	10.86543712459527	9.300206567305437	14.660676731961704	14.417045518971427	14.510189299120869	0.9391608374434878	3160.4801271516867	3024.6554580074408	6185.135585159127	0.05787061835708351	True
GSM773646	primary lung tumor	958.1345	1299.6482	24405.51	20812.61	27147.45	9.905589329186032	10.34501507857863	14.574978391765406	14.345239593417103	14.728582211422632	0.9983954510773091	5614.964358346142	6293.937504083409	11908.901862429551	-0.7048981358832789	False
GSM773647	primary lung tumor	442.252	1088.3588	25553.05	21970.24	28862.93	8.791983330506296	10.08926349466221	14.641264338104767	14.42332867358775	14.816980124475748	1.4057182492362565	4092.798355441025	5848.499498747621	9941.297854188646	-0.47367424658982604	False
GSM773648	primary lung tumor	975.8325	1252.8798	24057.76	20289.97	24032.22	9.931967390518578	10.292183339137368	14.55427466678699	14.308550213630713	14.552742335000765	0.6241817702768093	5329.306559090774	4875.09155059234	10204.398109683114	-0.5073252877768887	False
