regulon	target	n_targets
prior_IFN_union	SKI	996
prior_IFN_union	SKP2	996
prior_IFN_union	SLA	996
prior_IFN_union	SLC12A8	996
prior_IFN_union	SLC1A2	996
prior_IFN_union	SLC1A3	996
prior_IFN_union	SLC25A37	996
prior_IFN_union	SLC2A2	996
prior_IFN_union	SLC44A3	996
prior_IFN_union	SLC6A6	996
prior_IFN_union	SLC7A7	996
prior_IFN_union	SLC8A1	996
prior_IFN_union	SLCO3A1	996
prior_IFN_union	SLPI	996
prior_IFN_union	SLURP1	996
prior_IFN_union	SMAD3	996
prior_IFN_union	SMARCA4	996
prior_IFN_union	SMCO4	996
prior_IFN_union	SMG6	996
prior_IFN_union	SNAP91	996
prior_IFN_union	SNRNP27	996
prior_IFN_union	SNX10	996
prior_IFN_union	SNX30	996
prior_IFN_union	SNX8	996
prior_IFN_union	SOCS1	996
prior_IFN_union	SOCS2	996
prior_IFN_union	SOCS3	996
prior_IFN_union	SOCS4	996
prior_IFN_union	SOCS5	996
prior_IFN_union	SOCS6	996
prior_IFN_union	SOCS7	996
prior_IFN_union	SOD2	996
prior_IFN_union	SP110	996
prior_IFN_union	SPIDR	996
prior_IFN_union	SQOR	996
prior_IFN_union	SRC	996
prior_IFN_union	SRGN	996
prior_IFN_union	ST14	996
prior_IFN_union	ST3GAL1	996
prior_IFN_union	ST3GAL2	996
prior_IFN_union	ST6GAL1	996
prior_IFN_union	STAG1	996
prior_IFN_union	STAT2	996
prior_IFN_union	STAT3	996
prior_IFN_union	STAT6	996
prior_IFN_union	STK10	996
prior_IFN_union	STK40	996
prior_IFN_union	SUB1	996
prior_IFN_union	SUSD1	996
prior_IFN_union	SUSD6	996
prior_IFN_union	SYK	996
prior_IFN_union	TACC1	996
prior_IFN_union	TAF1B	996
prior_IFN_union	TAOK3	996
prior_IFN_union	TAP1	996
prior_IFN_union	TBC1D1	996
prior_IFN_union	TBC1D14	996
prior_IFN_union	TBC1D2B	996
prior_IFN_union	TBX21	996
prior_IFN_union	TBXAS1	996
prior_IFN_union	TCF4	996
prior_IFN_union	TCF7L2	996
prior_IFN_union	TFEB	996
prior_IFN_union	TFF1	996
prior_IFN_union	TG	996
prior_IFN_union	TGFA	996
prior_IFN_union	TGFBI	996
prior_IFN_union	TGM2	996
prior_IFN_union	TH	996
prior_IFN_union	THADA	996
prior_IFN_union	TIAM1	996
prior_IFN_union	TIMP1	996
prior_IFN_union	TIMP3	996
prior_IFN_union	TLE4	996
prior_IFN_union	TLR3	996
prior_IFN_union	TLR8	996
prior_IFN_union	TMX3	996
prior_IFN_union	TNF	996
prior_IFN_union	TNFAIP3	996
prior_IFN_union	TNFAIP8	996
prior_IFN_union	TNFRSF10B	996
prior_IFN_union	TNFRSF1A	996
prior_IFN_union	TNFRSF8	996
prior_IFN_union	TNFSF10	996
prior_IFN_union	TNFSF11	996
prior_IFN_union	TNFSF13B	996
prior_IFN_union	TNFSF8	996
prior_IFN_union	TNIP1	996
prior_IFN_union	TNS1	996
prior_IFN_union	TNS3	996
prior_IFN_union	TP53	996
prior_IFN_union	TP53BP1	996
prior_IFN_union	TP73	996
prior_IFN_union	TPCN1	996
prior_IFN_union	TRAF1	996
prior_IFN_union	TRAF6	996
prior_IFN_union	TRAPPC9	996
prior_IFN_union	TRIM25	996
prior_IFN_union	TRIM63	996
prior_IFN_union	TRIM69	996
prior_IFN_union	TRIO	996
prior_IFN_union	TRIP6	996
prior_IFN_union	TRPS1	996
prior_IFN_union	TSPAN14	996
prior_IFN_union	TTC7A	996
prior_IFN_union	TTC7B	996
prior_IFN_union	TUBA1C	996
prior_IFN_union	TUBGCP5	996
prior_IFN_union	TYK2	996
prior_IFN_union	UBC	996
prior_IFN_union	UBR1	996
prior_IFN_union	UPP1	996
prior_IFN_union	USP10	996
prior_IFN_union	UTP14A	996
prior_IFN_union	UTRN	996
prior_IFN_union	VANGL1	996
prior_IFN_union	VEGFA	996
prior_IFN_union	VEGFC	996
prior_IFN_union	VEGFD	996
prior_IFN_union	VIM	996
prior_IFN_union	VIP	996
prior_IFN_union	VMP1	996
prior_IFN_union	VOPP1	996
prior_IFN_union	VPS33B	996
prior_IFN_union	VPS53	996
prior_IFN_union	VRK2	996
prior_IFN_union	VSIR	996
prior_IFN_union	WIPF1	996
prior_IFN_union	XAF1	996
prior_IFN_union	XXYLT1	996
prior_IFN_union	XYLT1	996
prior_IFN_union	ZBTB7B	996
prior_IFN_union	ZC3HAV1	996
prior_IFN_union	ZCCHC2	996
prior_IFN_union	ZEB2	996
prior_IFN_union	ZFP1	996
prior_IFN_union	ZFP30	996
prior_IFN_union	ZFP36	996
prior_IFN_union	ZFP36L1	996
prior_IFN_union	ZMIZ1	996
prior_IFN_union	ZNF107	996
prior_IFN_union	ZNF112	996
prior_IFN_union	ZNF114	996
prior_IFN_union	ZNF12	996
prior_IFN_union	ZNF124	996
prior_IFN_union	ZNF140	996
prior_IFN_union	ZNF155	996
prior_IFN_union	ZNF157	996
prior_IFN_union	ZNF169	996
prior_IFN_union	ZNF175	996
prior_IFN_union	ZNF181	996
prior_IFN_union	ZNF184	996
prior_IFN_union	ZNF19	996
prior_IFN_union	ZNF200	996
prior_IFN_union	ZNF205	996
prior_IFN_union	ZNF222	996
prior_IFN_union	ZNF226	996
prior_IFN_union	ZNF227	996
prior_IFN_union	ZNF23	996
prior_IFN_union	ZNF230	996
prior_IFN_union	ZNF235	996
prior_IFN_union	ZNF25	996
prior_IFN_union	ZNF251	996
prior_IFN_union	ZNF254	996
prior_IFN_union	ZNF267	996
prior_IFN_union	ZNF268	996
prior_IFN_union	ZNF273	996
prior_IFN_union	ZNF282	996
prior_IFN_union	ZNF302	996
prior_IFN_union	ZNF311	996
prior_IFN_union	ZNF331	996
prior_IFN_union	ZNF333	996
prior_IFN_union	ZNF337	996
prior_IFN_union	ZNF33B	996
prior_IFN_union	ZNF343	996
prior_IFN_union	ZNF354A	996
prior_IFN_union	ZNF365	996
prior_IFN_union	ZNF367	996
prior_IFN_union	ZNF398	996
prior_IFN_union	ZNF41	996
prior_IFN_union	ZNF417	996
prior_IFN_union	ZNF418	996
prior_IFN_union	ZNF419	996
prior_IFN_union	ZNF425	996
prior_IFN_union	ZNF460	996
prior_IFN_union	ZNF490	996
prior_IFN_union	ZNF496	996
prior_IFN_union	ZNF510	996
prior_IFN_union	ZNF519	996
prior_IFN_union	ZNF529	996
prior_IFN_union	ZNF546	996
prior_IFN_union	ZNF550	996
prior_IFN_union	ZNF567	996
prior_IFN_union	ZNF585A	996
prior_IFN_union	ZNF589	996
prior_IFN_union	ZNF596	996
prior_IFN_union	ZNF599	996
prior_IFN_union	ZNF613	996
prior_IFN_union	ZNF619	996
prior_IFN_union	ZNF630	996
prior_IFN_union	ZNF655	996
prior_IFN_union	ZNF669	996
prior_IFN_union	ZNF670	996
prior_IFN_union	ZNF680	996
prior_IFN_union	ZNF689	996
prior_IFN_union	ZNF713	996
prior_IFN_union	ZNF721	996
prior_IFN_union	ZNF746	996
prior_IFN_union	ZNF764	996
prior_IFN_union	ZNF777	996
prior_IFN_union	ZNF778	996
prior_IFN_union	ZNF782	996
prior_IFN_union	ZNF786	996
prior_IFN_union	ZNF79	996
prior_IFN_union	ZNF8	996
prior_IFN_union	ZNF81	996
prior_IFN_union	ZNF84	996
prior_IFN_union	ZNF860	996
prior_IFN_union	ZNF878	996
prior_IFN_union	ZNF879	996
prior_IFN_union	ZSWIM6	996
prior_IFN_union	ANKRD1	996
prior_IFN_union	ATP13A1	996
prior_IFN_union	CBL	996
prior_IFN_union	CMTR1	996
prior_IFN_union	DDX60L	996
prior_IFN_union	DES	996
prior_IFN_union	DGKE	996
prior_IFN_union	DHX58	996
prior_IFN_union	DTX3L	996
prior_IFN_union	EPSTI1	996
prior_IFN_union	FAM111A	996
prior_IFN_union	HGF	996
prior_IFN_union	IGF2	996
prior_IFN_union	IL20RA	996
prior_IFN_union	JUND	996
prior_IFN_union	KRT27	996
prior_IFN_union	ME3	996
prior_IFN_union	MOV10	996
prior_IFN_union	NFKB2	996
prior_IFN_union	PARP10	996
prior_IFN_union	PARP9	996
prior_IFN_union	PIN1P1	996
prior_IFN_union	PSMB8	996
prior_IFN_union	RCAN1	996
prior_IFN_union	SAMD9	996
prior_IFN_union	SAMHD1	996
prior_IFN_union	SCARB2	996
prior_IFN_union	SERPINE1	996
prior_IFN_union	SIRPA	996
prior_IFN_union	SP140L	996
prior_IFN_union	STAT1	996
prior_IFN_union	TAP2	996
prior_IFN_union	TRIM21	996
prior_IFN_union	TRIM56	996
prior_IFN_union	USF1	996
prior_IFN_union	ACHE	996
prior_IFN_union	AGTR2	996
prior_IFN_union	APOL2	996
prior_IFN_union	BBC3	996
prior_IFN_union	BCL2L2	996
prior_IFN_union	BIRC3	996
prior_IFN_union	BIRC5	996
prior_IFN_union	BLMH	996
prior_IFN_union	C1R	996
prior_IFN_union	CAMK4	996
prior_IFN_union	CASP1	996
prior_IFN_union	CASP9	996
prior_IFN_union	CCL4	996
prior_IFN_union	CCNB1	996
prior_IFN_union	CCNE1	996
prior_IFN_union	CD38	996
prior_IFN_union	CD74	996
prior_IFN_union	CD80	996
prior_IFN_union	CDK1	996
prior_IFN_union	CDK2	996
prior_IFN_union	CDK4	996
prior_IFN_union	CEACAM1	996
prior_IFN_union	CSF3	996
prior_IFN_union	CTNND1	996
prior_IFN_union	CTSS	996
prior_IFN_union	CXCL14	996
prior_IFN_union	DDX58	996
prior_IFN_union	DOT1L	996
prior_IFN_union	DST	996
prior_IFN_union	E2F1	996
prior_IFN_union	ERAP2	996
prior_IFN_union	GBP5	996
prior_IFN_union	GPT	996
prior_IFN_union	HLA-G	996
prior_IFN_union	IFNA16	996
prior_IFN_union	IFNL1	996
prior_IFN_union	IGBP1	996
prior_IFN_union	IL18	996
prior_IFN_union	IL23A	996
prior_IFN_union	IL7	996
prior_IFN_union	KAT2B	996
prior_IFN_union	LCK	996
prior_IFN_union	LYZ	996
prior_IFN_union	MAPK8	996
prior_IFN_union	MC1R	996
prior_IFN_union	MKI67	996
prior_IFN_union	MYB	996
prior_IFN_union	NCF1C	996
prior_IFN_union	NOD1	996
prior_IFN_union	NOS3	996
prior_IFN_union	ODC1	996
prior_IFN_union	OGN	996
prior_IFN_union	OPTN	996
prior_IFN_union	PDGFD	996
prior_IFN_union	PIGR	996
prior_IFN_union	POLH	996
prior_IFN_union	POLR2K	996
prior_IFN_union	PRKCG	996
prior_IFN_union	PSMB10	996
prior_IFN_union	RSAD2	996
prior_IFN_union	SELL	996
prior_IFN_union	SERPINB6	996
prior_IFN_union	SLC26A6	996
prior_IFN_union	SP1	996
prior_IFN_union	SPG7	996
prior_IFN_union	TAPBP	996
prior_IFN_union	TAT	996
prior_IFN_union	TERT	996
prior_IFN_union	TLR2	996
prior_IFN_union	TLR7	996
prior_IFN_union	TRAF3IP2	996
prior_IFN_union	TRIM22	996
prior_IFN_union	TRIM28	996
prior_IFN_union	VCAM1	996
prior_IFN_union	ZNFX1	996
prior_IFN_union	ABCA7	996
prior_IFN_union	ABCC2	996
prior_IFN_union	APOBEC3D	996
prior_IFN_union	APOBEC3F	996
prior_IFN_union	CHUK	996
prior_IFN_union	CTNNB1	996
prior_IFN_union	CXCL1	996
prior_IFN_union	DDX3X	996
prior_IFN_union	IFNAR1	996
prior_IFN_union	IKBKE	996
prior_IFN_union	IL2RB	996
prior_IFN_union	IL37	996
prior_IFN_union	IRF5	996
prior_IFN_union	LGALS9	996
prior_IFN_union	MAP2K1	996
prior_IFN_union	MAVS	996
prior_IFN_union	NOTCH1	996
prior_IFN_union	PI3	996
prior_IFN_union	PRKCA	996
prior_IFN_union	PURA	996
prior_IFN_union	SH3PXD2A	996
prior_IFN_union	SV2A	996
prior_IFN_union	TANK	996
prior_IFN_union	TBK1	996
prior_IFN_union	TICAM1	996
prior_IFN_union	TLR4	996
prior_IFN_union	TNFRSF11A	996
prior_IFN_union	TNPO1	996
prior_IFN_union	TP63	996
prior_IFN_union	TSLP	996
prior_IFN_union	USP18	996
prior_IFN_union	ATF4	996
prior_IFN_union	CYSLTR2	996
prior_IFN_union	IFNL2	996
prior_IFN_union	IL33	996
prior_IFN_union	IRF3	996
prior_IFN_union	PPARGC1A	996
prior_IFN_union	KSR1	996
prior_IFN_union	MYOCD	996
prior_IFN_union	NCAM1	996
prior_IFN_union	PDCD1	996
prior_IFN_union	SAMD9L	996
prior_IFN_union	SNCA	996
prior_IFN_union	SP100	996
prior_IFN_union	SST	996
prior_MHC_union	COL1A1	48
prior_MHC_union	COL1A2	48
prior_MHC_union	CREBBP	48
prior_MHC_union	FASLG	48
prior_MHC_union	HLA-A	48
prior_MHC_union	HLA-B	48
prior_MHC_union	HLA-C	48
prior_MHC_union	HLA-DMA	48
prior_MHC_union	HLA-DMB	48
prior_MHC_union	HLA-DOA	48
prior_MHC_union	HLA-DOB	48
prior_MHC_union	HLA-DPB1	48
prior_MHC_union	HLA-DQB1	48
prior_MHC_union	HLA-DRA	48
prior_MHC_union	HLA-DRB1	48
prior_MHC_union	HLA-DRB5	48
prior_MHC_union	HLA-E	48
prior_MHC_union	HLA-F	48
prior_MHC_union	HLA-G	48
prior_MHC_union	IRF1	48
prior_MHC_union	IRF2	48
prior_MHC_union	MMP9	48
prior_MHC_union	PLXNA1	48
prior_MHC_union	PSMC5	48
prior_MHC_union	RAB4B	48
prior_MHC_union	S100A4	48
prior_MHC_union	SIRT1	48
prior_MHC_union	STAT1	48
prior_MHC_union	BTN2A1	48
prior_MHC_union	BTN2A2	48
prior_MHC_union	BTN3A1	48
prior_MHC_union	BTN3A2	48
prior_MHC_union	CD74	48
prior_MHC_union	CIITA	48
prior_MHC_union	CR2	48
prior_MHC_union	HDAC2	48
prior_MHC_union	HLA-DPA1	48
prior_MHC_union	HLA-DQA1	48
prior_MHC_union	HLA-DQA2	48
prior_MHC_union	HLA-DQB2	48
prior_MHC_union	IFNG	48
prior_MHC_union	MR1	48
prior_MHC_union	PSMB8	48
prior_MHC_union	SIN3B	48
prior_MHC_union	TSPAN3	48
prior_MHC_union	ANKRA2	48
prior_MHC_union	ATP9A	48
prior_MHC_union	SMARCA4	48
prior_TJ_union	CYP11A1	167
prior_TJ_union	IGF2	167
prior_TJ_union	CDC42SE1	167
prior_TJ_union	CDH1	167
prior_TJ_union	CLDN3	167
prior_TJ_union	ERBB3	167
prior_TJ_union	LAD1	167
prior_TJ_union	LIPH	167
prior_TJ_union	NKX2-1	167
prior_TJ_union	RAB25	167
prior_TJ_union	TERT	167
prior_TJ_union	ZEB1	167
prior_TJ_union	ANGPT1	167
prior_TJ_union	AR	167
prior_TJ_union	CCL20	167
prior_TJ_union	CCND3	167
prior_TJ_union	CLDN7	167
prior_TJ_union	COL2A1	167
prior_TJ_union	EGR1	167
prior_TJ_union	EHF	167
prior_TJ_union	ERBB2	167
prior_TJ_union	FOLH1	167
prior_TJ_union	GADD45GIP1	167
prior_TJ_union	HP	167
prior_TJ_union	IL1B	167
prior_TJ_union	ITGB6	167
prior_TJ_union	KRT4	167
prior_TJ_union	KRT8	167
prior_TJ_union	LYZ	167
prior_TJ_union	MED23	167
prior_TJ_union	MMP13	167
prior_TJ_union	MMP9	167
prior_TJ_union	NOS2	167
prior_TJ_union	NOTCH3	167
prior_TJ_union	POU5F1	167
prior_TJ_union	PRR9	167
prior_TJ_union	PTGS2	167
prior_TJ_union	SPRR1A	167
prior_TJ_union	SPRR1B	167
prior_TJ_union	SPRR2A	167
prior_TJ_union	SPRR3	167
prior_TJ_union	TGFB1	167
prior_TJ_union	TGFBR2	167
prior_TJ_union	TIMP3	167
prior_TJ_union	ACTA2	167
prior_TJ_union	ACTG2	167
prior_TJ_union	AGRP	167
prior_TJ_union	AGTR1	167
prior_TJ_union	ALPI	167
prior_TJ_union	ALPL	167
prior_TJ_union	AQP3	167
prior_TJ_union	ASS1	167
prior_TJ_union	ATF3	167
prior_TJ_union	BDKRB2	167
prior_TJ_union	BIRC3	167
prior_TJ_union	BIRC5	167
prior_TJ_union	CCL2	167
prior_TJ_union	CCNB1	167
prior_TJ_union	CCND1	167
prior_TJ_union	CCND2	167
prior_TJ_union	CCNE1	167
prior_TJ_union	CD14	167
prior_TJ_union	CD55	167
prior_TJ_union	CD86	167
prior_TJ_union	CDH2	167
prior_TJ_union	CDH5	167
prior_TJ_union	CDK4	167
prior_TJ_union	CDKN1A	167
prior_TJ_union	CDKN1B	167
prior_TJ_union	CDKN1C	167
prior_TJ_union	CDKN2B	167
prior_TJ_union	CDX2	167
prior_TJ_union	CEBPB	167
prior_TJ_union	CIITA	167
prior_TJ_union	CLMP	167
prior_TJ_union	COL8A1	167
prior_TJ_union	CTBP2	167
prior_TJ_union	CTNNB1	167
prior_TJ_union	CXCL10	167
prior_TJ_union	DLK2	167
prior_TJ_union	DMP1	167
prior_TJ_union	EDN1	167
prior_TJ_union	ENG	167
prior_TJ_union	EPCAM	167
prior_TJ_union	F3	167
prior_TJ_union	FOXM1	167
prior_TJ_union	GDF15	167
prior_TJ_union	GHRL	167
prior_TJ_union	GPA33	167
prior_TJ_union	GSTP1	167
prior_TJ_union	HBA1	167
prior_TJ_union	HBA2	167
prior_TJ_union	HDC	167
prior_TJ_union	HMGB1	167
prior_TJ_union	HSP90AA1	167
prior_TJ_union	HSP90AB1	167
prior_TJ_union	HSPA1A	167
prior_TJ_union	HSPA8	167
prior_TJ_union	IAPP	167
prior_TJ_union	ID3	167
prior_TJ_union	IFITM3	167
prior_TJ_union	IL10	167
prior_TJ_union	IL17A	167
prior_TJ_union	IL6	167
prior_TJ_union	ITGAD	167
prior_TJ_union	ITIH3	167
prior_TJ_union	IVL	167
prior_TJ_union	KPNA2	167
prior_TJ_union	KRT19	167
prior_TJ_union	LAMA1	167
prior_TJ_union	LAMA3	167
prior_TJ_union	LAMC1	167
prior_TJ_union	LDLR	167
prior_TJ_union	LEFTY1	167
prior_TJ_union	LXN	167
prior_TJ_union	MAPK7	167
prior_TJ_union	MAPK8	167
prior_TJ_union	MFN2	167
prior_TJ_union	MMP2	167
prior_TJ_union	MSC	167
prior_TJ_union	MTF2	167
prior_TJ_union	MYC	167
prior_TJ_union	MYH10	167
prior_TJ_union	MYOCD	167
prior_TJ_union	NDRG1	167
prior_TJ_union	NOS3	167
prior_TJ_union	NOTCH1	167
prior_TJ_union	NPHS1	167
prior_TJ_union	NPNT	167
prior_TJ_union	ODC1	167
prior_TJ_union	PFKP	167
prior_TJ_union	PLAUR	167
prior_TJ_union	PSG5	167
prior_TJ_union	RARA	167
prior_TJ_union	SCARB1	167
prior_TJ_union	SCN2A	167
prior_TJ_union	SELE	167
prior_TJ_union	SERPINE1	167
prior_TJ_union	SLC19A2	167
prior_TJ_union	SLC39A4	167
prior_TJ_union	SLC46A1	167
prior_TJ_union	SLC4A7	167
prior_TJ_union	SLC5A6	167
prior_TJ_union	SNAI2	167
prior_TJ_union	SOD1	167
prior_TJ_union	SOX2	167
prior_TJ_union	STAR	167
prior_TJ_union	TAGLN	167
prior_TJ_union	TGFBR1	167
prior_TJ_union	THBD	167
prior_TJ_union	TKT	167
prior_TJ_union	TNF	167
prior_TJ_union	TP53	167
prior_TJ_union	TRH	167
prior_TJ_union	VCAM1	167
prior_TJ_union	VDR	167
prior_TJ_union	VEGFA	167
prior_TJ_union	VIM	167
prior_TJ_union	ZNF750	167
prior_TJ_union	CHUK	167
prior_TJ_union	GADD45A	167
prior_TJ_union	GADD45B	167
prior_TJ_union	ID2	167
prior_TJ_union	LEMD3	167
prior_TJ_union	OVOL2	167
prior_TJ_union	SGK1	167
prior_TJ_union	SMAD4	167
prior_CTRL_union	ABCA1	505
prior_CTRL_union	ABCB1	505
prior_CTRL_union	ABCC8	505
prior_CTRL_union	ABCC9	505
prior_CTRL_union	ABCG2	505
prior_CTRL_union	ABL1	505
prior_CTRL_union	ACAN	505
prior_CTRL_union	ACE	505
prior_CTRL_union	ACE2	505
prior_CTRL_union	ACKR3	505
prior_CTRL_union	ADAM17	505
prior_CTRL_union	ADAMTS20	505
prior_CTRL_union	ADM	505
prior_CTRL_union	ADM2	505
prior_CTRL_union	ADORA2B	505
prior_CTRL_union	AFP	505
prior_CTRL_union	AGPAT5	505
prior_CTRL_union	AGT	505
prior_CTRL_union	AGTR1	505
prior_CTRL_union	AKT1	505
prior_CTRL_union	ALAS2	505
prior_CTRL_union	ALDOA	505
prior_CTRL_union	ALOX5AP	505
prior_CTRL_union	ANG	505
prior_CTRL_union	ANGPT1	505
prior_CTRL_union	ANGPT2	505
prior_CTRL_union	ANGPTL4	505
prior_CTRL_union	ANKRD37	505
prior_CTRL_union	APC	505
prior_CTRL_union	APEX1	505
prior_CTRL_union	APH1A	505
prior_CTRL_union	APLN	505
prior_CTRL_union	APP	505
prior_CTRL_union	AQP1	505
prior_CTRL_union	AQP4	505
prior_CTRL_union	AQP5	505
prior_CTRL_union	AQP9	505
prior_CTRL_union	AR	505
prior_CTRL_union	ARC	505
prior_CTRL_union	ARFGEF2	505
prior_CTRL_union	ARID1B	505
prior_CTRL_union	ARNT	505
prior_CTRL_union	ARNT2	505
prior_CTRL_union	ASS1	505
prior_CTRL_union	ATP13A2	505
prior_CTRL_union	ATP5IF1	505
prior_CTRL_union	ATP7A	505
prior_CTRL_union	ATRIP	505
prior_CTRL_union	AURKA	505
prior_CTRL_union	AVP	505
prior_CTRL_union	BACE1	505
prior_CTRL_union	BAX	505
prior_CTRL_union	BCL2	505
prior_CTRL_union	BCL2L1	505
prior_CTRL_union	BCR	505
prior_CTRL_union	BHLHE40	505
prior_CTRL_union	BHLHE41	505
prior_CTRL_union	BID	505
prior_CTRL_union	BIRC3	505
prior_CTRL_union	BIRC5	505
prior_CTRL_union	BMP4	505
prior_CTRL_union	BNIP3	505
prior_CTRL_union	BNIP3L	505
prior_CTRL_union	BRCA1	505
prior_CTRL_union	BSG	505
prior_CTRL_union	BTG2	505
prior_CTRL_union	CA9	505
prior_CTRL_union	CACNA1A	505
prior_CTRL_union	CACNA1C	505
prior_CTRL_union	CAD	505
prior_CTRL_union	CAPG	505
prior_CTRL_union	CARM1	505
prior_CTRL_union	CASP3	505
prior_CTRL_union	CCL2	505
prior_CTRL_union	CCL4	505
prior_CTRL_union	CCL5	505
prior_CTRL_union	CCNA2	505
prior_CTRL_union	CCND1	505
prior_CTRL_union	CCR7	505
prior_CTRL_union	CD151	505
prior_CTRL_union	CD164	505
prior_CTRL_union	CD24	505
prior_CTRL_union	CD274	505
prior_CTRL_union	CD36	505
prior_CTRL_union	CD44	505
prior_CTRL_union	CDC25A	505
prior_CTRL_union	CDH1	505
prior_CTRL_union	CDH13	505
prior_CTRL_union	CDH5	505
prior_CTRL_union	CDKN1A	505
prior_CTRL_union	CDKN1B	505
prior_CTRL_union	CDKN1C	505
prior_CTRL_union	CEACAM5	505
prior_CTRL_union	CEBPA	505
prior_CTRL_union	CFTR	505
prior_CTRL_union	CHKA	505
prior_CTRL_union	CHRNA3	505
prior_CTRL_union	CHSY1	505
prior_CTRL_union	CISH	505
prior_CTRL_union	CITED1	505
prior_CTRL_union	CITED2	505
prior_CTRL_union	CMA1	505
prior_CTRL_union	COL2A1	505
prior_CTRL_union	COX4I1	505
prior_CTRL_union	COX4I2	505
prior_CTRL_union	CP	505
prior_CTRL_union	CREBBP	505
prior_CTRL_union	CSF3	505
prior_CTRL_union	CTF1	505
prior_CTRL_union	CTGF	505
prior_CTRL_union	CTSD	505
prior_CTRL_union	CX3CR1	505
prior_CTRL_union	CXCL12	505
prior_CTRL_union	CXCL6	505
prior_CTRL_union	CXCL8	505
prior_CTRL_union	CXCR1	505
prior_CTRL_union	CXCR2	505
prior_CTRL_union	CXCR4	505
prior_CTRL_union	CYBB	505
prior_CTRL_union	CYGB	505
prior_CTRL_union	CYP19A1	505
prior_CTRL_union	DDIT4	505
prior_CTRL_union	DDX18	505
prior_CTRL_union	DDX3X	505
prior_CTRL_union	DEFB1	505
prior_CTRL_union	DENND1A	505
prior_CTRL_union	DIO3	505
prior_CTRL_union	DLD	505
prior_CTRL_union	DLGAP4	505
prior_CTRL_union	DLL4	505
prior_CTRL_union	DNASE1	505
prior_CTRL_union	DSCAM	505
prior_CTRL_union	E2F3	505
prior_CTRL_union	EBP	505
prior_CTRL_union	EDN1	505
prior_CTRL_union	EDNRB	505
prior_CTRL_union	EEF1A2	505
prior_CTRL_union	EGF	505
prior_CTRL_union	EGFR	505
prior_CTRL_union	EGLN1	505
prior_CTRL_union	EGLN3	505
prior_CTRL_union	EIF4E	505
prior_CTRL_union	EIF4EBP1	505
prior_CTRL_union	ELN	505
prior_CTRL_union	ENG	505
prior_CTRL_union	ENO1	505
prior_CTRL_union	ENO2	505
prior_CTRL_union	EPAS1	505
prior_CTRL_union	EPO	505
prior_CTRL_union	EPOR	505
prior_CTRL_union	ERBB2	505
prior_CTRL_union	ERCC2	505
prior_CTRL_union	ERCC6	505
prior_CTRL_union	ERRFI1	505
prior_CTRL_union	ESR1	505
prior_CTRL_union	ESR2	505
prior_CTRL_union	ESRRG	505
prior_CTRL_union	ETS1	505
prior_CTRL_union	F2	505
prior_CTRL_union	F3	505
prior_CTRL_union	FAM162A	505
prior_CTRL_union	FAM210A	505
prior_CTRL_union	FASN	505
prior_CTRL_union	FBLN5	505
prior_CTRL_union	FCHSD2	505
prior_CTRL_union	FECH	505
prior_CTRL_union	FGF2	505
prior_CTRL_union	FHL1	505
prior_CTRL_union	FLT1	505
prior_CTRL_union	FN1	505
prior_CTRL_union	FOXM1	505
prior_CTRL_union	FOXP3	505
prior_CTRL_union	FSCN1	505
prior_CTRL_union	FURIN	505
prior_CTRL_union	GABRG2	505
prior_CTRL_union	GAPDH	505
prior_CTRL_union	GAST	505
prior_CTRL_union	GATA1	505
prior_CTRL_union	GATA4	505
prior_CTRL_union	GBE1	505
prior_CTRL_union	GCK	505
prior_CTRL_union	GFPT1	505
prior_CTRL_union	GHR	505
prior_CTRL_union	GK	505
prior_CTRL_union	GLB1	505
prior_CTRL_union	GPER1	505
prior_CTRL_union	GPR35	505
prior_CTRL_union	GPX3	505
prior_CTRL_union	GRB10	505
prior_CTRL_union	GRIN1	505
prior_CTRL_union	GSN	505
prior_CTRL_union	GYS1	505
prior_CTRL_union	HBB	505
prior_CTRL_union	HBEGF	505
prior_CTRL_union	HDAC2	505
prior_CTRL_union	HDC	505
prior_CTRL_union	HES1	505
prior_CTRL_union	HEY1	505
prior_CTRL_union	HGF	505
prior_CTRL_union	HGFAC	505
prior_CTRL_union	HIF1AN	505
prior_CTRL_union	HIF3A	505
prior_CTRL_union	HIPK2	505
prior_CTRL_union	HK1	505
prior_CTRL_union	HK2	505
prior_CTRL_union	HMGCR	505
prior_CTRL_union	HMOX1	505
prior_CTRL_union	HMOX2	505
prior_CTRL_union	HP	505
prior_CTRL_union	HS2ST1	505
prior_CTRL_union	HSF1	505
prior_CTRL_union	HSP90AA1	505
prior_CTRL_union	HSP90AB1	505
prior_CTRL_union	HSP90B1	505
prior_CTRL_union	HSPA1A	505
prior_CTRL_union	HSPA1B	505
prior_CTRL_union	HSPA4	505
prior_CTRL_union	ID2	505
prior_CTRL_union	IGF1	505
prior_CTRL_union	IGF2	505
prior_CTRL_union	IGF2BP1	505
prior_CTRL_union	IGFBP1	505
prior_CTRL_union	IGFBP3	505
prior_CTRL_union	IKBKB	505
prior_CTRL_union	IL10	505
prior_CTRL_union	IL11	505
prior_CTRL_union	IL17A	505
prior_CTRL_union	IL1B	505
prior_CTRL_union	IL20	505
prior_CTRL_union	IL6	505
prior_CTRL_union	ILK	505
prior_CTRL_union	INHBA	505
prior_CTRL_union	ITGA5	505
prior_CTRL_union	ITGAM	505
