assay	gate	tac_rule	min_high	min_low	set	n_mice	n_up	n_up_sig	frac_up	frac_up_sig	mean_delta	median_delta	binomial_p_direction	mice
scRNA	epcam_only	count_gt0	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.314756133162401	0.17457790954584584	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	6	6	6	1.0	1.0	0.18144975653635406	0.09563910950952476	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	6	6	6	1.0	1.0	0.36107827751293736	0.1607747697464617	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	6	6	6	1.0	1.0	0.15934994396592692	0.0901021473624411	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	count_gt0	50	50	TJ_TISMO	6	6	6	1.0	1.0	0.3046135977187631	0.1538599036542232	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	median_split_pos	20	20	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.2192961179312473	0.14480463259986853	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.4145665660866205	0.21916898010431196	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	20	20	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.18883436990734462	0.14176004919856605	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.3621142067242364	0.23582730348680636	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	30	30	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.2192961179312473	0.14480463259986853	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	30	30	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.4145665660866205	0.21916898010431196	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	30	30	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.18883436990734462	0.14176004919856605	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.3621142067242364	0.23582730348680636	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	epcam_only	median_split_pos	50	50	CLDN4_TJ_EDGE	6	6	6	1.0	1.0	0.2065498821717909	0.13163929573903882	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	median_split_pos	50	50	TJ_CLAUDIN4	6	6	6	1.0	1.0	0.4033836826837252	0.20767309357225355	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	median_split_pos	50	50	TJ_EPITHELIAL	6	6	6	1.0	1.0	0.18040295035098555	0.12265286532341749	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	epcam_only	median_split_pos	50	50	TJ_TISMO	6	6	6	1.0	1.0	0.34928848164941934	0.20710278410301552	0.015625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE180963_KL
scRNA	locked	count_ge2	20	20	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1932890808893899	0.15963617148094428	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3531732411526242	0.25473417674288956	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	20	20	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.16941658750385255	0.14129490116972843	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.3059590044371035	0.2617251166592651	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	30	30	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1932890808893899	0.15963617148094428	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	30	30	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3531732411526242	0.25473417674288956	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	30	30	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.16941658750385255	0.14129490116972843	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.3059590044371035	0.2617251166592651	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge2	50	50	CLDN4_TJ_EDGE	5	5	5	1.0	1.0	0.13103012940145725	0.12808058544837592	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_ge2	50	50	TJ_CLAUDIN4	5	5	5	1.0	1.0	0.25981435613835685	0.21901372128813557	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_ge2	50	50	TJ_EPITHELIAL	5	5	5	1.0	1.0	0.12072117513595677	0.11421728905522599	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_ge2	50	50	TJ_TISMO	5	5	5	1.0	1.0	0.22392382720317022	0.1950480115848603	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_ge5	20	20	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.23333128957007226	0.18183141121908541	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.41282690189858007	0.33651409935906595	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	20	20	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.2046006965333059	0.15432701874485322	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.3637492521253289	0.3451062344025698	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	30	30	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.23333128957007226	0.18183141121908541	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	30	30	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.41282690189858007	0.33651409935906595	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	30	30	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.2046006965333059	0.15432701874485322	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.3637492521253289	0.3451062344025698	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_ge5	50	50	CLDN4_TJ_EDGE	4	4	4	1.0	1.0	0.16886690230040552	0.16082155359727054	0.0625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4
scRNA	locked	count_ge5	50	50	TJ_CLAUDIN4	4	4	4	1.0	1.0	0.28003404513345326	0.29126460578616775	0.0625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4
scRNA	locked	count_ge5	50	50	TJ_EPITHELIAL	4	4	4	1.0	1.0	0.1601447993208458	0.15202371243320403	0.0625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4
scRNA	locked	count_ge5	50	50	TJ_TISMO	4	4	4	1.0	1.0	0.2717717050323196	0.27064524916768445	0.0625	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4
scRNA	locked	count_gt0	20	20	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1652130108740204	0.10472317669606207	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3039683661966131	0.17299204673390645	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	20	20	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.14387730971689244	0.10375677711356662	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.2607643645089538	0.17451198146893276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	30	30	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1652130108740204	0.10472317669606207	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	30	30	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3039683661966131	0.17299204673390645	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	30	30	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.14387730971689244	0.10375677711356662	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.2607643645089538	0.17451198146893276	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	count_gt0	50	50	CLDN4_TJ_EDGE	5	5	5	1.0	1.0	0.10224228108380347	0.09701809761823782	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_gt0	50	50	TJ_CLAUDIN4	5	5	5	1.0	1.0	0.20887270200570834	0.1711337561789652	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_gt0	50	50	TJ_EPITHELIAL	5	5	5	1.0	1.0	0.09485842192660114	0.08906366485817979	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	count_gt0	50	50	TJ_TISMO	5	5	5	1.0	1.0	0.17699062447406383	0.1541418696905087	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	median_split_pos	20	20	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1899950334675275	0.13219681985806525	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	20	20	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3445863579112105	0.20863284770049106	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	20	20	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.16461509084913223	0.13460912030967975	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	20	20	TJ_TISMO	7	7	7	1.0	1.0	0.3049163139928977	0.2158234118412552	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	30	30	CLDN4_TJ_EDGE	7	7	7	1.0	1.0	0.1899950334675275	0.13219681985806525	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	30	30	TJ_CLAUDIN4	7	7	7	1.0	1.0	0.3445863579112105	0.20863284770049106	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	30	30	TJ_EPITHELIAL	7	7	7	1.0	1.0	0.16461509084913223	0.13460912030967975	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	30	30	TJ_TISMO	7	7	7	1.0	1.0	0.3049163139928977	0.2158234118412552	0.0078125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE165641_KL1;GSE165641_KL2;GSE180963_KL
scRNA	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	5	5	5	1.0	1.0	0.12067233474484866	0.1247320212603577	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	median_split_pos	50	50	TJ_CLAUDIN4	5	5	5	1.0	1.0	0.23139765252380928	0.18995956770161193	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	median_split_pos	50	50	TJ_EPITHELIAL	5	5	5	1.0	1.0	0.11173884291000764	0.10996512346804554	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
scRNA	locked	median_split_pos	50	50	TJ_TISMO	5	5	5	1.0	1.0	0.20867025307674164	0.19013858404558281	0.03125	GSE154977_KP_30w_Cis72_m5;GSE154977_KP_30w_Cis72_m6;GSE154977_KP_30w_ND_m3;GSE154977_KP_30w_ND_m4;GSE180963_KL
