assay	mouse	dataset	genotype	gate	tac_rule	min_high	min_low	set	n_genes	n_high	n_low	mean_high	mean_low	delta	p_greater	up	up_sig
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	30	30	TJ_EPITHELIAL	18	779	2422	0.48681374440609215	0.4062145492819254	0.08059919512416674	2.805715883529025e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	30	30	CLDN4_TJ_EDGE	11	779	2422	0.5084772388366747	0.42195085923039455	0.08652637960628018	6.659520425348208e-27	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	30	30	TJ_CLAUDIN4	4	779	2422	0.9214173816678364	0.7905995587543291	0.1308178229135073	3.930240048735471e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	30	30	TJ_TISMO	6	55	64	0.9668967477055135	0.6457507469325132	0.32114600077300026	8.23977830890923e-07	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	30	30	TJ_EPITHELIAL	18	55	64	0.44808587524792687	0.31155649038271277	0.1365293848652141	1.0723283802086216e-05	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	30	30	CLDN4_TJ_EDGE	11	55	64	0.5272739177850819	0.36068395745971216	0.16658996032536977	7.892166352278332e-06	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	30	30	TJ_CLAUDIN4	3	55	64	1.2436317510437034	0.7792392442876159	0.46439250675608745	2.903912938865647e-06	True	True
scRNA	GSE165641_KL1	GSE165641	KL	locked	median_split_pos	30	30	TJ_TISMO	7	85	38	1.2235277597521537	0.4655026849876047	0.758025074764549	4.752898363351365e-12	True	True
scRNA	GSE165641_KL1	GSE165641	KL	locked	median_split_pos	30	30	TJ_EPITHELIAL	18	85	38	0.6418206223380363	0.23194047858240627	0.40988014375563	1.0078174502768648e-11	True	True
scRNA	GSE165641_KL1	GSE165641	KL	locked	median_split_pos	30	30	CLDN4_TJ_EDGE	11	85	38	0.7654084359367775	0.2695643855457512	0.49584405039102636	1.6091494361721826e-11	True	True
scRNA	GSE165641_KL1	GSE165641	KL	locked	median_split_pos	30	30	TJ_CLAUDIN4	4	85	38	1.3987790400117797	0.49862378186953416	0.9001552581422455	2.21920998117212e-10	True	True
scRNA	GSE165641_KL2	GSE165641	KL	locked	median_split_pos	30	30	TJ_TISMO	7	63	35	1.0965988104776345	0.7635609526756079	0.33303785780202666	0.00011110834816460994	True	True
scRNA	GSE165641_KL2	GSE165641	KL	locked	median_split_pos	30	30	TJ_EPITHELIAL	18	63	35	0.6125632012842035	0.4288319236459459	0.18373127763825758	0.00012480868715373462	True	True
scRNA	GSE165641_KL2	GSE165641	KL	locked	median_split_pos	30	30	CLDN4_TJ_EDGE	11	63	35	0.6959292042224727	0.46516969406505015	0.23075951015742258	7.345655707703494e-05	True	True
scRNA	GSE165641_KL2	GSE165641	KL	locked	median_split_pos	30	30	TJ_CLAUDIN4	4	63	35	1.1912646868114902	0.8363037021943086	0.3549609846171816	0.00014001230080007047	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	locked	median_split_pos	50	50	TJ_TISMO	7	358	1341	0.8721982622005054	0.6820596781549226	0.19013858404558281	8.291926057659526e-27	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	locked	median_split_pos	50	50	TJ_EPITHELIAL	18	358	1341	0.500674965925424	0.3907098424573785	0.10996512346804554	9.832880211244543e-32	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	11	358	1341	0.5467679985206361	0.42203597726027836	0.1247320212603577	1.6211848203753298e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	locked	median_split_pos	50	50	TJ_CLAUDIN4	4	358	1341	1.0280401319496106	0.8194072842491196	0.20863284770049106	3.0465025650425455e-20	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	locked	median_split_pos	50	50	TJ_TISMO	7	182	632	0.9658128141818831	0.7855585815129731	0.18025423266891005	1.7456247051207363e-09	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	locked	median_split_pos	50	50	TJ_EPITHELIAL	18	182	632	0.5428959652939751	0.4459045745110431	0.09699139078293201	8.037399452997535e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	11	182	632	0.581264569672094	0.48794807699792353	0.09331649267417041	3.132423958092201e-07	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	locked	median_split_pos	50	50	TJ_CLAUDIN4	4	182	632	1.117889736742481	0.9547042191951323	0.16318551754734867	5.3915559202289364e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	locked	median_split_pos	50	50	TJ_TISMO	7	167	3563	0.8388564727736577	0.6230330609324025	0.2158234118412552	1.4740609791169083e-19	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	locked	median_split_pos	50	50	TJ_EPITHELIAL	18	167	3563	0.5155564157463977	0.3809472954367179	0.13460912030967975	4.286911330852994e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	11	167	3563	0.5436732624366494	0.4114764425785841	0.13219681985806525	1.8826674061251933e-17	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	locked	median_split_pos	50	50	TJ_CLAUDIN4	4	167	3563	0.9515059726123228	0.7615464049107109	0.18995956770161193	5.6919004066602756e-11	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	50	50	TJ_TISMO	7	779	2422	0.8228689366388404	0.6868799005838805	0.13598903605495993	7.146059775681781e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	50	50	TJ_EPITHELIAL	18	779	2422	0.48681374440609215	0.4062145492819254	0.08059919512416674	2.805715883529025e-35	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	11	779	2422	0.5084772388366747	0.42195085923039455	0.08652637960628018	6.659520425348208e-27	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	locked	median_split_pos	50	50	TJ_CLAUDIN4	4	779	2422	0.9214173816678364	0.7905995587543291	0.1308178229135073	3.930240048735471e-15	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	50	50	TJ_TISMO	6	55	64	0.9668967477055135	0.6457507469325132	0.32114600077300026	8.23977830890923e-07	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	50	50	TJ_EPITHELIAL	18	55	64	0.44808587524792687	0.31155649038271277	0.1365293848652141	1.0723283802086216e-05	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	50	50	CLDN4_TJ_EDGE	11	55	64	0.5272739177850819	0.36068395745971216	0.16658996032536977	7.892166352278332e-06	True	True
scRNA	GSE180963_KL	GSE180963	KL	locked	median_split_pos	50	50	TJ_CLAUDIN4	3	55	64	1.2436317510437034	0.7792392442876159	0.46439250675608745	2.903912938865647e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_TISMO	7	697	1221	0.8383253760005595	0.7094142470292601	0.1289111289712993	5.1409812667111425e-24	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	697	1221	0.48281766511396834	0.40546635827849564	0.0773513068354727	5.976299373179231e-31	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	697	1221	0.5231815667703852	0.4378421968581647	0.08533936991222046	4.267314793381553e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	697	1221	1.000067652868486	0.8518215082875044	0.14824614458098162	8.708316613539846e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_TISMO	7	353	568	0.9457743259692922	0.8126324282066917	0.13314189776260055	7.994536193626949e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	353	568	0.5370457646301591	0.4617580052144996	0.07528775941565946	2.239173720462394e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	353	568	0.5771665198596687	0.5050276228371677	0.07213889702250098	1.500982129183586e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	353	568	1.1053759568964743	0.9893064991121735	0.11606945778430078	1.835210655955228e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_TISMO	7	326	3352	0.810675823486919	0.6360979139410732	0.17457790954584584	2.889056644286861e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	326	3352	0.48992986883479017	0.3870768809453807	0.1028529878894095	1.7927444965819385e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	326	3352	0.5244588467485554	0.4185199976417263	0.10593884910682905	4.14650212563462e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	326	3352	0.9523066961608924	0.7790033012489506	0.1733033949119418	8.808103746392517e-19	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_TISMO	7	1528	2250	0.7837117978545621	0.7011977649501159	0.08251403290444626	1.712756071459851e-18	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	1528	2250	0.4683504737089577	0.4138584281132856	0.05449204559567211	1.2291766413981648e-29	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	1528	2250	0.48631030578324963	0.43061524484052977	0.055695060942719865	2.6774415146011747e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	1528	2250	0.8824940801206949	0.8111019425486473	0.07139213757204754	2.365518329627534e-09	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	20	20	TJ_TISMO	6	110	102	0.9587715466455133	0.42351898628597284	0.5352525603595405	1.8692636138381567e-18	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	110	102	0.44321354098171595	0.22162249050924765	0.2215910504724683	4.647747826837767e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	110	102	0.5207008888812148	0.25585639574843916	0.26484449313277564	3.9291195122746866e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	3	110	102	1.2501424612035075	0.48893442778830803	0.7612080334151994	1.311817782983247e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_TISMO	7	171	52	1.1253095432791873	0.35202548651034093	0.7732840567688464	2.904949926535856e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	171	52	0.6027267296293319	0.17820221604245257	0.42452451358687937	6.61803865230094e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	171	52	0.7110627129898107	0.20632084388873226	0.5047418691010784	6.270920619791868e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	171	52	1.2813676974248378	0.3851172006116848	0.896250496813153	6.855869354886945e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_TISMO	7	125	42	1.033141599128724	0.6575302533044962	0.37561134582422784	2.023931767025075e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_EPITHELIAL	18	125	42	0.5855564744760439	0.37314031403870457	0.2124161604373393	7.762519078466745e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	20	20	CLDN4_TJ_EDGE	11	125	42	0.6620044064963146	0.40015567173448713	0.2618487347618275	5.448973936573172e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	20	20	TJ_CLAUDIN4	4	125	42	1.125848584668604	0.7096008203074982	0.4162477643611058	1.688935913684072e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_TISMO	7	697	1221	0.8383253760005595	0.7094142470292601	0.1289111289712993	5.1409812667111425e-24	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	697	1221	0.48281766511396834	0.40546635827849564	0.0773513068354727	5.976299373179231e-31	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	697	1221	0.5231815667703852	0.4378421968581647	0.08533936991222046	4.267314793381553e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	697	1221	1.000067652868486	0.8518215082875044	0.14824614458098162	8.708316613539846e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_TISMO	7	353	568	0.9457743259692922	0.8126324282066917	0.13314189776260055	7.994536193626949e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	353	568	0.5370457646301591	0.4617580052144996	0.07528775941565946	2.239173720462394e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	353	568	0.5771665198596687	0.5050276228371677	0.07213889702250098	1.500982129183586e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	353	568	1.1053759568964743	0.9893064991121735	0.11606945778430078	1.835210655955228e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_TISMO	7	326	3352	0.810675823486919	0.6360979139410732	0.17457790954584584	2.889056644286861e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	326	3352	0.48992986883479017	0.3870768809453807	0.1028529878894095	1.7927444965819385e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	326	3352	0.5244588467485554	0.4185199976417263	0.10593884910682905	4.14650212563462e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	326	3352	0.9523066961608924	0.7790033012489506	0.1733033949119418	8.808103746392517e-19	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_TISMO	7	1528	2250	0.7837117978545621	0.7011977649501159	0.08251403290444626	1.712756071459851e-18	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	1528	2250	0.4683504737089577	0.4138584281132856	0.05449204559567211	1.2291766413981648e-29	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	1528	2250	0.48631030578324963	0.43061524484052977	0.055695060942719865	2.6774415146011747e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	1528	2250	0.8824940801206949	0.8111019425486473	0.07139213757204754	2.365518329627534e-09	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	30	30	TJ_TISMO	6	110	102	0.9587715466455133	0.42351898628597284	0.5352525603595405	1.8692636138381567e-18	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	110	102	0.44321354098171595	0.22162249050924765	0.2215910504724683	4.647747826837767e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	110	102	0.5207008888812148	0.25585639574843916	0.26484449313277564	3.9291195122746866e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	3	110	102	1.2501424612035075	0.48893442778830803	0.7612080334151994	1.311817782983247e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_TISMO	7	171	52	1.1253095432791873	0.35202548651034093	0.7732840567688464	2.904949926535856e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	171	52	0.6027267296293319	0.17820221604245257	0.42452451358687937	6.61803865230094e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	171	52	0.7110627129898107	0.20632084388873226	0.5047418691010784	6.270920619791868e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	171	52	1.2813676974248378	0.3851172006116848	0.896250496813153	6.855869354886945e-15	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_TISMO	7	125	42	1.033141599128724	0.6575302533044962	0.37561134582422784	2.023931767025075e-06	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_EPITHELIAL	18	125	42	0.5855564744760439	0.37314031403870457	0.2124161604373393	7.762519078466745e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	30	30	CLDN4_TJ_EDGE	11	125	42	0.6620044064963146	0.40015567173448713	0.2618487347618275	5.448973936573172e-07	True	True
scRNA	GSE165641_KL2	GSE165641	KL	epcam_only	count_gt0	30	30	TJ_CLAUDIN4	4	125	42	1.125848584668604	0.7096008203074982	0.4162477643611058	1.688935913684072e-06	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_TISMO	7	697	1221	0.8383253760005595	0.7094142470292601	0.1289111289712993	5.1409812667111425e-24	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	697	1221	0.48281766511396834	0.40546635827849564	0.0773513068354727	5.976299373179231e-31	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	697	1221	0.5231815667703852	0.4378421968581647	0.08533936991222046	4.267314793381553e-26	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	4	697	1221	1.000067652868486	0.8518215082875044	0.14824614458098162	8.708316613539846e-19	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_TISMO	7	353	568	0.9457743259692922	0.8126324282066917	0.13314189776260055	7.994536193626949e-10	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	353	568	0.5370457646301591	0.4617580052144996	0.07528775941565946	2.239173720462394e-12	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	353	568	0.5771665198596687	0.5050276228371677	0.07213889702250098	1.500982129183586e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	4	353	568	1.1053759568964743	0.9893064991121735	0.11606945778430078	1.835210655955228e-05	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_TISMO	7	326	3352	0.810675823486919	0.6360979139410732	0.17457790954584584	2.889056644286861e-29	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	326	3352	0.48992986883479017	0.3870768809453807	0.1028529878894095	1.7927444965819385e-35	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	326	3352	0.5244588467485554	0.4185199976417263	0.10593884910682905	4.14650212563462e-28	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	4	326	3352	0.9523066961608924	0.7790033012489506	0.1733033949119418	8.808103746392517e-19	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_TISMO	7	1528	2250	0.7837117978545621	0.7011977649501159	0.08251403290444626	1.712756071459851e-18	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	1528	2250	0.4683504737089577	0.4138584281132856	0.05449204559567211	1.2291766413981648e-29	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	1528	2250	0.48631030578324963	0.43061524484052977	0.055695060942719865	2.6774415146011747e-21	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	4	1528	2250	0.8824940801206949	0.8111019425486473	0.07139213757204754	2.365518329627534e-09	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	50	50	TJ_TISMO	6	110	102	0.9587715466455133	0.42351898628597284	0.5352525603595405	1.8692636138381567e-18	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	110	102	0.44321354098171595	0.22162249050924765	0.2215910504724683	4.647747826837767e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	110	102	0.5207008888812148	0.25585639574843916	0.26484449313277564	3.9291195122746866e-16	True	True
scRNA	GSE180963_KL	GSE180963	KL	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	3	110	102	1.2501424612035075	0.48893442778830803	0.7612080334151994	1.311817782983247e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	50	50	TJ_TISMO	7	171	52	1.1253095432791873	0.35202548651034093	0.7732840567688464	2.904949926535856e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	50	50	TJ_EPITHELIAL	18	171	52	0.6027267296293319	0.17820221604245257	0.42452451358687937	6.61803865230094e-18	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	50	50	CLDN4_TJ_EDGE	11	171	52	0.7110627129898107	0.20632084388873226	0.5047418691010784	6.270920619791868e-17	True	True
scRNA	GSE165641_KL1	GSE165641	KL	epcam_only	count_gt0	50	50	TJ_CLAUDIN4	4	171	52	1.2813676974248378	0.3851172006116848	0.896250496813153	6.855869354886945e-15	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_TISMO	7	430	1221	0.8807367589735061	0.7094142470292601	0.17132251194424597	8.213312566406956e-30	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	430	1221	0.5073463513461739	0.40546635827849564	0.10187999306767825	2.502648036629987e-38	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	430	1221	0.5525053864800039	0.4378421968581647	0.11466318962183919	1.5543475508239755e-33	True	True
scRNA	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	430	1221	1.0446752788621776	0.8518215082875044	0.19285377057467323	3.261105634443519e-22	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_TISMO	7	230	568	0.9757630717673452	0.8126324282066917	0.16313064356065354	6.247442662531058e-11	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	230	568	0.5517854273713031	0.4617580052144996	0.09002742215680348	3.2886587880036014e-13	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	230	568	0.5904974347189587	0.5050276228371677	0.08546981188179092	1.3878216147321404e-08	True	True
scRNA	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	230	568	1.133578942443342	0.9893064991121735	0.1442724433311685	3.985335508991734e-06	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_TISMO	7	148	3352	0.8847581775916676	0.6360979139410732	0.24866026365059446	7.387656422497953e-26	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	148	3352	0.5385133705034869	0.3870768809453807	0.15143648955810624	1.591870372048877e-32	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	148	3352	0.5711126140595284	0.4185199976417263	0.15259261641780208	5.610067475442461e-24	True	True
scRNA	GSE154977_KP_30w_ND_m3	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	148	3352	1.0162805816536005	0.7790033012489506	0.2372772804046499	7.02475048942908e-16	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_TISMO	7	927	2250	0.8232609092760207	0.7011977649501159	0.12206314432590482	1.1995119726826046e-26	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_EPITHELIAL	18	927	2250	0.49058120901806995	0.4138584281132856	0.07672278090478435	2.233179092534961e-40	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	20	20	CLDN4_TJ_EDGE	11	927	2250	0.5114922574574428	0.43061524484052977	0.08087701261691299	9.676978184572544e-30	True	True
scRNA	GSE154977_KP_30w_ND_m4	GSE154977	KP	epcam_only	count_ge2	20	20	TJ_CLAUDIN4	4	927	2250	0.9286099463689663	0.8111019425486473	0.117508003820319	7.106688837813961e-16	True	True
