symbol	welch_t_KO_minus_WT
Rpusd4	2.072389895729043
Mgarp	2.071971783771909
Diablo	2.0702007364258264
Zc2hc1a	2.0701317704706845
Aif1	2.069978588233287
Padi1	2.0676956232675807
Creb3	2.0664765325474193
P4ha2	2.0655012071587677
Gm25128	2.063826389994623
Gm5879	2.062056289883951
Pex7	2.0613939477651235
Pdgfc	2.059496188335761
Mr1	2.059245721286172
Pot1b	2.0591107349732956
Prdm5	2.057992243010388
6030458C11Rik	2.0568222322843934
Gm22200	2.055710945677926
AI504432	2.052952431351021
Pgr	2.052867490642925
Tra2a	2.0524991420894794
Fam89a	2.0520009067149148
Zfp1001	2.051631950942029
Piwil4	2.051190601607242
Trem2	2.0511627551677694
Tbx21	2.051069960225584
Cd8b1	2.048845463460744
Bzw2	2.0476400183313275
Hoga1	2.047178199903577
Rprl3	2.0459099155733864
Psme2b	2.0422777545668067
2900076A07Rik	2.039736192189024
Frs3	2.0339017267050266
Fbxl3	2.033894831567379
Trbc2	2.032756930776188
1700123O20Rik	2.031618889932545
Zfp638	2.029988996023803
Cabp4	2.0294934030443637
Glipr2	2.0221723505257967
Elmod2	2.0209148068179834
Slc35a5	2.0206409439278796
Gm11110	2.020304517352607
Tead4	2.0194940778436283
Pck2	2.019236245175178
Clec7a	2.018749555465454
Pear1	2.018514703391106
Rbp1	2.0169142806689555
Alpk1	2.0159358187184413
Gm25827	2.015830761370257
Zfp992	2.0146641317935643
Stfa2	2.012126339584269
Pex3	2.010958448998449
Slc37a2	2.0104644647238836
Zgpat	2.010066430541866
Fgd2	2.0096290225595754
Ccl12	2.0093401496621786
Hcst	2.0079062257440086
Zfp503	2.0069516172500843
Ly6g	2.0066883108433364
Ppp2r3c	2.0040671405662014
Rsl1	2.004040240992817
Cd96	2.0006928965775757
Aknaos	2.000535423550487
Gm38426	1.9993023521731743
Apex1	1.9989711045250411
Dpp7	1.9989565807794216
Cdca7l	1.9983926009867141
Gbp5	1.9969800394114605
Rbbp9	1.9945968210684222
Zfp595	1.9931202375072627
Sack1e	1.992245170353289
Tnip3	1.991988712620683
2410002F23Rik	1.9903965207964378
Nt5e	1.9867823767282033
Mcemp1	1.986745880883964
Rnf43	1.9856972166927878
Trbv13-2	1.9820079213920725
Rmc1	1.9817222273275719
Pomt2	1.9808130846009948
Ncr3-ps	1.9788521136062647
Ndrg4	1.9774915883289914
Gbp11	1.9755764958528903
Gpat3	1.9727065597465108
4930431P03Rik	1.9724917191618814
Mettl5	1.972451148820024
Ift56	1.9708165538862903
Pop4	1.9700614644373253
Immp2l	1.9692704955492748
Ngp	1.9688524501622284
Plek	1.9685303729550483
Cars1	1.9660540774723179
Ptges	1.96589249454759
Ifrd1	1.965018942523224
Rhno1	1.9634893132492723
Xpa	1.9613596388149557
1700071M16Rik	1.961341444869835
Ostm1	1.9610422650692492
Abhd6	1.959749837367819
A930019D19Rik	1.9582952803679472
Rbm39	1.9555340069524665
Zfp383	1.9547687529423374
Cryzl1	1.9539735468092474
Fam131a	1.9538022236714987
Tlr1	1.9534057117110637
Hddc3	1.9514245360148808
LTO1	1.9491703423958788
Clybl	1.9490260615704282
Npm2	1.9483121330148
BC049715	1.94413908084311
Gm35154	1.9433060932907227
Rps7	1.942226970334779
Gm4876	1.9395222305174675
D330041H03Rik	1.9385247309909097
2500002B13Rik	1.9375516338625056
Ecscr	1.9374818139927061
Igtp	1.9373684279614967
Plekha5	1.937279899653052
Hspa1a	1.9370419080693955
Cd274	1.9369976556592714
Wdr25	1.9365804663069222
Golga5	1.9362942452809553
AV039307	1.9335374672726922
Cdadc1	1.9335316869645123
Nck1	1.9331510476396678
Ms4a4c	1.9315991558089094
Fndc3a	1.9299126384724943
Bnip3	1.9250873002253968
Gadd45a	1.9243798519506563
A3galt2	1.9242638203174365
Tmem165	1.924257261909312
Fermt2	1.9240632528655934
Gm24888	1.923567847646146
Hacl1	1.9231304369251916
9330151L19Rik	1.9218998773831182
Pts	1.919562908931797
Gbp3	1.9181009499521489
Slfnlnc	1.9170177252953802
Spo11	1.9154272446351603
Adam17	1.914294910265422
Caskin1	1.9142175887844124
Gcc1	1.9135058559429068
Parp9	1.9133782762435514
Pstpip1	1.91255459939821
Cd3d	1.9118301639415392
Jkamp	1.909768051590947
Pank4	1.909623281865124
Tpbg	1.9083251163989798
Cwf19l2	1.9071103821211415
Arid4a	1.9069614467316756
Gm23547	1.9066808073780543
9230105E05Rik	1.9027853969420614
Adgrg5	1.9019846121046535
Gpr171	1.9002728536746831
Yipf1	1.9002725149440467
Ergic2	1.8991148422366377
H2-M3	1.8965298871572185
Sirpb1b	1.8950859864705754
Isca2	1.8941097511761962
Lat	1.8940676426432919
Lmo2	1.894061185820602
Lrif1	1.8940603914585608
Rbm46	1.8937074205403637
Otulinl	1.893298687632482
Iqck	1.892817904953934
Tasl	1.8920300192695798
Gas5	1.8916715269287303
Ccl4	1.8914226821742397
Rwdd2a	1.8905053434962793
Snhg17	1.890262225974869
Vps50	1.8890186078342155
Id2	1.8888811594976036
Uqcrh	1.8875366073462339
Tyw3	1.885719944505474
Dusp2	1.88478288476141
Snora23	1.8829659740129538
Tgfbr1	1.8823027855011545
Erg28	1.8804361059691246
Klrb1b	1.8803661362926842
Gm16573	1.8797853510586002
Plekhh2	1.879427819407087
Ero1b	1.8767230481612225
Sv2a	1.876295973310235
Angpt2	1.8760484385544405
Fcgr3	1.8743382684972048
Tgtp1	1.8736217545432794
Glipr1	1.8722084476124294
Zup1	1.8702790512218785
Icos	1.8687093710755773
Serinc1	1.8682048235439614
Kcnq1ot1	1.8674363164270167
Il7r	1.8668118217839278
Gm18258	1.8664887022552459
Bdnf	1.8642447587056417
Itk	1.8636300915101764
Adamts14	1.8633662748035822
Ctsd	1.8632441595285185
Reep2	1.8607714369319608
Mrpl24	1.860383288167063
4930502E09Rik	1.860311396891189
Gm25323	1.859232911486506
Ctbp2	1.8570763696977093
Plbd1	1.8566728133297925
Rps24	1.854415009062433
Slco4a1	1.854066571607377
Rpl36a	1.853526421134954
Serpinb9b	1.8534419810367924
Ing4	1.8525791743047604
Gm7162	1.852072368567617
Atxn3	1.8520528351328316
Coro1a	1.8516238526514774
Opn1sw	1.8509450242300942
Ppm1j	1.850093154211356
Anxa4	1.849332378303995
Rbm7	1.8485861524699556
Nol10	1.8483069176703542
Zfp175	1.8479928206366194
Mmp8	1.8479876806353774
Gimap9	1.847784575996194
Trpm6	1.847770543349926
Gbp10	1.8475866666975744
Fan1	1.843709458548575
Vegfa	1.843139957181402
Ccdc191	1.8429018743827028
Pinx1	1.842146431564162
Mrps9	1.840761042016176
Tia1	1.8404251274235934
Gm26628	1.8386066219873471
Gm25965	1.8378808887883327
Htra4	1.8366101704562097
Trmt61a	1.8355953119884494
Eva1c	1.8331895157511087
Il1b	1.8330358430190177
Itsn2	1.8326549228000573
Loxl3	1.830943427387924
Zfp128	1.8307700321876064
Eno1b	1.8303120852171877
Rbm3os	1.8294990549006234
Apol8	1.8291922820729047
Aplp1	1.8265819469503297
Ktn1	1.826288781706709
Grin3a	1.8252036023187597
Med4	1.8230934234710425
Tlr12	1.8205142012739706
Ccdc142	1.8203773725312191
Nat8f1	1.8199501837722047
Gm7666	1.8194942198678252
Gm57749	1.819481655880428
Gm25926	1.8179718700018248
Zkscan3	1.817852836719425
Trappc14	1.8167404136265257
Ankrd39	1.8164648353061055
Map2k6	1.8163651975129445
Cd8a	1.8160422895289037
Smim1	1.8158205962711897
Zfp9	1.8156682363279444
Tax1bp1	1.8149783938545487
Rpl37a	1.8147481969908703
Scn5a	1.8145379953466299
Mdp1	1.8140284308851389
Heatr9	1.8139708303123476
Il21r	1.8128351788269066
Mettl25b	1.8112350644584627
Gtf2e1	1.8105947486363203
Zcchc24	1.8104935773932673
Ddx1	1.8092844876001932
Ube2w	1.8089275927888528
Trim30d	1.8087562489139355
Arsk	1.8076736948535364
Pf4	1.8071905463235136
Ilkap	1.8066598312725939
Cmtm8	1.8065288108284692
Tmsb10b	1.805698209914311
Fam162a	1.8052993148676704
Chad	1.8050787531465387
Col7a1	1.804309122695597
Gripap1	1.8040611057599847
C1qc	1.80251240074678
Ptk2b	1.8016471846362034
R74862	1.8011797644343706
Rab19	1.8010690947193504
Gm22748	1.8007622163827373
Insyn2b	1.8004559331711494
Col11a2	1.7997864814121924
5530601H04Rik	1.7988326567596327
Wdcp	1.7982663442043871
Zfp558	1.7978536162106653
Map4k5	1.7977297004768569
Igf2bp3	1.7973152095665488
Eaf1	1.7973149788211713
Pvr	1.7967445514282316
Klhl6	1.796492818951942
BC002059	1.7958269437863672
Flywch1	1.7950502528045083
H2-Q10	1.794550605414988
Ip6k2	1.7945423226924777
Pdcd1lg2	1.794480112063378
Zfp951	1.7937571447292973
Zfp418	1.7933413763324026
Il13ra1	1.7916644385820932
Ctsw	1.7905536330699499
Or8b53	1.7897649579073343
Sirt3	1.7842672666096036
Zfp202	1.7834471183252671
Plxna4	1.7829069365333363
B230307C23Rik	1.7823122918764986
Ankrd24	1.781170008068928
M6pr	1.7789310318750897
Mat2a	1.7784914680368953
Xpc	1.7755099589498609
