unit	interaction_name	pathway_name	lr_class	n	mean	sd	se	median	wilcoxon_p
GSE205335	EFNA5_EPHA4	EPHA	other	1	0.002712293514387472			0.002712293514387472	
GSE205335	EFNB1_EPHA4	EPHB	other	1	0.009104665523705945			0.009104665523705945	
GSE205335	EFNB2_EPHA4	EPHB	other	2	0.014106308622880412	0.01943965275438935	0.013745910286540456	0.014106308622880412	0.5
GSE205335	EFNB3_EPHA4	EPHB	other	1	0.0003603983363399555			0.0003603983363399555	
GSE205335	EFNB3_EPHB6	EPHB	other	2	0.001224257014928515	0.0012956994962452005	0.0009161979001749748	0.001224257014928515	0.5
GSE205335	ENTPD1_ADORA2A	CD39	other	2	-0.007437487559495486	0.010086095616590494	0.0071319466061870495	-0.007437487559495486	0.5
GSE205335	F11R_F11R	JAM	barrier	6	0.022450753292644936	0.02582509753439461	0.010543051919479124	0.009072337107888396	0.03125
GSE205335	F2_F2R	PARs	other	2	0.0011306552790299879	0.0007703345015447946	0.0005447087498242833	0.0011306552790299879	0.5
GSE205335	FASL_FAS	FASLG	attack	1	-0.007068978309667269			-0.007068978309667269	
GSE205335	FN1_CD44	FN1	other	11	0.10364146511128845	0.08809700990645074	0.026562247910174523	0.09399048678786244	0.0029296875
GSE205335	GDF15_TGFBR2	GDF	other	10	0.2676320831917389	0.20009356803943656	0.06327514201544918	0.30067054217107175	0.001953125
GSE205335	GRN_SORT1	GRN	other	1	-0.0008495603427365545			-0.0008495603427365545	
GSE205335	GZMA_F2R	PARs	other	2	-0.007832303099181039	0.011191159629085732	0.00791334486306765	-0.007832303099181039	1.0
GSE205335	HLA-A_CD8A	MHC-I	other	18	0.047766851310063564	0.09506077767480633	0.022406040172907444	0.03818846071849717	0.02081298828125
GSE205335	HLA-A_CD8B	MHC-I	other	17	0.04677390295476228	0.07495667343856371	0.01817966364306635	0.023109980749062092	0.0128631591796875
GSE205335	HLA-B_CD8A	MHC-I	other	18	0.045798919518639125	0.09393296741683056	0.022140212745805306	0.03872973838109667	0.03849029541015625
GSE205335	HLA-B_CD8B	MHC-I	other	17	0.04622890571524819	0.07914228471292836	0.0191948234896535	0.02784661800972721	0.0395355224609375
GSE205335	HLA-B_KIR3DL2	MHC-I	other	2	0.021211924628392317	0.025131817320517044	0.01777087845087913	0.021211924628392317	0.5
GSE205335	HLA-C_CD8A	MHC-I	other	18	0.054558426792429955	0.09282476564282648	0.02187900708269822	0.03621304917444673	0.02081298828125
GSE205335	HLA-C_CD8B	MHC-I	other	17	0.05390335968688289	0.0760771450186965	0.0184514179180893	0.030341369087120776	0.007904052734375
GSE205335	HLA-C_KIR2DL3	MHC-I	other	1	0.09639965781695242			0.09639965781695242	
GSE205335	HLA-DMA_CD4	MHC-II	other	10	0.0001871639890333121	0.019824880311449248	0.00626917761244079	0.002012940264380428	0.6953125
GSE205335	HLA-DMB_CD4	MHC-II	other	7	-0.018918071737811706	0.04563143364140562	0.017247060768929397	0.0005076764891050029	0.9375
GSE205335	HLA-DOA_CD4	MHC-II	other	2	-0.03243824555112648	0.032844245085923214	0.023224388423209244	-0.03243824555112648	0.5
GSE205335	HLA-DOB_CD4	MHC-II	other	2	-0.053090206854195215	0.01649302186546678	0.011662327603329562	-0.053090206854195215	0.5
GSE205335	HLA-DPA1_CD4	MHC-II	other	8	-0.03559250129522318	0.04548443086422395	0.016081174751251724	-0.026319516447510995	0.0546875
GSE205335	HLA-DPB1_CD4	MHC-II	other	8	-0.06706307825351869	0.09003802074056785	0.03183324751513527	-0.03706155952370486	0.0546875
GSE205335	HLA-DQA1_CD4	MHC-II	other	6	-0.0708606777407967	0.10902003895396685	0.04450724452926072	-0.03818863889543009	0.15625
GSE205335	HLA-DQA2_CD4	MHC-II	other	2	-0.004415375473194157	0.00801935771555608	0.005670542221430363	-0.004415375473194157	1.0
GSE205335	HLA-DQB1_CD4	MHC-II	other	7	-0.01596258066093899	0.0800627394688924	0.030260871131034973	0.001360303244970508	0.8125
GSE205335	HLA-DRA_CD4	MHC-II	other	8	-0.006275796069003443	0.04483962049251883	0.01585319985804567	0.0024733886623211783	0.84375
GSE205335	HLA-DRB1_CD4	MHC-II	other	8	0.007616423623879124	0.03959524650153643	0.013999033651994666	0.004953310977383685	0.3828125
GSE205335	HLA-DRB5_CD4	MHC-II	other	8	-0.0270358603668994	0.04744207397934289	0.016773306112173605	-0.00736513917450426	0.3125
GSE205335	HLA-E_CD8A	MHC-I	inhibitory	18	0.11811396566882977	0.1351557620949298	0.031856518631253536	0.11943915703232486	0.0023345947265625
GSE205335	HLA-E_CD8B	MHC-I	inhibitory	17	0.10039644147673786	0.10315726081401899	0.025019310728564115	0.08803547282342936	0.001678466796875
GSE205335	HLA-E_CD94:NKG2A	MHC-I	inhibitory	5	0.1308828582218597	0.10895198064034903	0.0487248069990123	0.09047009868952771	0.0625
GSE205335	HLA-E_CD94:NKG2C	MHC-I	inhibitory	11	0.12643939681391334	0.10788636196363335	0.03252896205725839	0.09491975645175388	0.001953125
GSE205335	HLA-E_KLRC1	MHC-I	inhibitory	5	0.09311934029646275	0.10088868982487338	0.045118793721861644	0.06455012886652017	0.0625
GSE205335	HLA-E_KLRC2	MHC-I	inhibitory	11	0.0922504669936174	0.08667883555184462	0.026134652253671533	0.08830774451767265	0.001953125
GSE205335	HLA-E_KLRK1	MHC-I	inhibitory	19	0.12315854728060695	0.1405970152834078	0.032255167441253584	0.10397120470896176	0.002399444580078125
GSE205335	HLA-F_CD8A	MHC-I	inhibitory	15	0.11036101033768948	0.14544783436458056	0.03755446934906369	0.09176771049158858	0.00836181640625
GSE205335	HLA-F_CD8B	MHC-I	inhibitory	15	0.09028693589919694	0.13262937909630892	0.034244758430522305	0.06288146062205652	0.01025390625
GSE205335	HLA-F_KIR3DL2	MHC-I	inhibitory	1	0.0011705629859608837			0.0011705629859608837	
GSE205335	HLA-G_CD8A	MHC-I	inhibitory	5	0.1328142893109717	0.17374167211615302	0.07769963787523958	0.03395904609023089	0.0625
GSE205335	HLA-G_CD8B	MHC-I	inhibitory	5	0.09397097900992366	0.13365018981989588	0.05977018192860751	0.030719782027704416	0.0625
GSE205335	HSPG2_DAG1	HSPG	other	2	1.9499986273664983e-05	1.3368522104984678e-05	9.452972634876924e-06	1.9499986273664983e-05	0.5
GSE205335	ICAM1_ITGAL	ICAM	other	13	0.1436859073981875	0.15851733589318623	0.04396479866252548	0.11595117709397261	0.00341796875
GSE205335	ICAM1_SPN	ICAM	other	16	0.17241438454677288	0.16053684810101232	0.04013421202525308	0.16026876345477303	0.000579833984375
GSE205335	ICOSL_CTLA4	ICOS	other	2	0.017106869214165286	0.005498567921629051	0.0038880746641987225	0.017106869214165286	0.5
GSE205335	ICOSL_ICOS	ICOS	other	3	0.006858875699656555	0.00707731232232939	0.004086088174435929	0.006245816888481764	0.25
GSE205335	IGF2_IGF1R	IGF	other	1	-0.004472860713315499			-0.004472860713315499	
GSE205335	IGF2_IGF2R	IGF	other	5	0.013491731334193105	0.026973189416259456	0.012062777020946802	0.0022854017699433875	0.4375
GSE205335	IGFBP3_TMEM219	IGFBP	other	13	0.15443261356400087	0.13423778058623517	0.037230861616011954	0.11061465948513835	0.000244140625
GSE205335	IL16_CD4	IL16	other	2	-0.2720068838460865	0.012050292773315725	0.008520843735294796	-0.2720068838460865	0.5
GSE205335	JAG1_NOTCH1	NOTCH	other	10	0.009343768228407852	0.012731782726469602	0.004026143209003248	0.005282039031850385	0.001953125
GSE205335	JAG1_NOTCH2	NOTCH	other	8	0.012416889418668859	0.02462335885381921	0.008705672010562689	0.005058039898655046	0.0078125
GSE205335	JAG2_NOTCH1	NOTCH	other	8	0.0027109891603607837	0.00268206838496282	0.0009482543713066308	0.0011033904061653055	0.0078125
GSE205335	JAG2_NOTCH2	NOTCH	other	7	0.00397555969525207	0.004898249829408793	0.0018513644154400314	0.0022567692160248534	0.015625
GSE205335	JAM3_F11R	JAM	barrier	2	0.006474818197141541	0.00882934563657593	0.006243290173062694	0.006474818197141541	0.5
GSE205335	JAM3_JAM3	JAM	barrier	1	0.0030317396322309415			0.0030317396322309415	
GSE205335	KLK1_F2R	KLK	other	1	0.006013490441891062			0.006013490441891062	
GSE205335	KLK6_F2R	KLK	other	2	0.06288389843623397	0.082166611000946	0.05810056782588608	0.06288389843623397	0.5
GSE205335	KLK8_F2R	KLK	other	4	0.027256595514457343	0.04726656569574922	0.02363328284787461	0.005566027270183099	0.125
GSE205335	LAMA3_CD44	LAMININ	other	11	0.15779008919530563	0.10164405545427962	0.030646835828356617	0.18801710197802154	0.001953125
GSE205335	LAMA4_CD44	LAMININ	other	4	0.023898247127021148	0.04743684291207105	0.023718421456035525	0.017508723740124223	0.625
GSE205335	LAMA4_DAG1	LAMININ	other	1	-0.00026662569968836415			-0.00026662569968836415	
GSE205335	LAMA5_CD44	LAMININ	other	19	0.2568199496834895	0.17645649293819599	0.040481895823641825	0.2580421385702242	3.814697265625e-06
GSE205335	LAMA5_DAG1	LAMININ	other	1	0.0005839870893439395			0.0005839870893439395	
GSE205335	LAMB1_CD44	LAMININ	other	10	0.04161502734380407	0.08539211033496782	0.027003356286690212	0.03618155333570921	0.130859375
GSE205335	LAMB1_DAG1	LAMININ	other	1	7.160769607967625e-06			7.160769607967625e-06	
GSE205335	LAMB2_CD44	LAMININ	other	15	0.1284579859550798	0.1250184432259603	0.03227962323886145	0.10856016168521311	6.103515625e-05
GSE205335	LAMB2_DAG1	LAMININ	other	1	2.4548770236974756e-05			2.4548770236974756e-05	
GSE205335	LAMB3_CD44	LAMININ	other	16	0.33968446057176566	0.21320518547173223	0.05330129636793306	0.38622175139168147	3.0517578125e-05
GSE205335	LAMC1_CD44	LAMININ	other	17	0.15809071971259034	0.12710327846516453	0.03082707308671576	0.16689607908647056	4.57763671875e-05
GSE205335	LAMC1_DAG1	LAMININ	other	1	0.001395030217770849			0.001395030217770849	
GSE205335	LAMC2_CD44	LAMININ	other	15	0.2938155675219278	0.179784909441278	0.046420264011031886	0.23204889697039477	6.103515625e-05
GSE205335	LAMC2_DAG1	LAMININ	other	1	0.0011423375647254621			0.0011423375647254621	
GSE205335	LCK_CD8A_CD8B1	LCK	other	7	-0.08462350372082808	0.16037854831829496	0.060617393497109234	-0.027034584094621034	0.15625
GSE205335	LGALS9_CD44	GALECTIN	inhibitory	17	0.0879383261039917	0.18811732230460224	0.04562515234530801	0.07483140194283219	0.050537109375
GSE205335	LGALS9_CD45	GALECTIN	inhibitory	16	0.1337653939279462	0.22540919124584183	0.05635229781146046	0.1477023407275403	0.02899169921875
GSE205335	LGALS9_HAVCR2	GALECTIN	inhibitory	9	0.04875460406964053	0.09567925913709668	0.03189308637903223	0.013975597304202827	0.109375
GSE205335	LGALS9_P4HB	GALECTIN	inhibitory	17	0.061697337997515464	0.13835373476736612	0.033555709537914175	0.03701051309045381	0.056884765625
GSE205335	LPAR1_ADGRE5	ADGRE	other	8	0.024152360605902104	0.040102988808655	0.014178547666224088	0.008238883959935875	0.015625
GSE205335	LPAR2_ADGRE5	ADGRE	other	19	0.04608432009309718	0.07252111942514414	0.016637485834034092	0.008499285892691331	0.000965118408203125
GSE205335	LPAR3_ADGRE5	ADGRE	other	4	0.08463348743588689	0.0706335372127381	0.03531676860636905	0.06970799576384284	0.125
GSE205335	LRFN4_PTPRF	PTPR	other	1	-0.0014385254800142067			-0.0014385254800142067	
GSE205335	LTA_TNFRSF14	LT	attack	2	-0.11669768209374554	0.074462867119232	0.05265319828660174	-0.11669768209374554	0.5
GSE205335	LTA_TNFRSF1A	LT	attack	2	-0.023027733647381508	0.021345768642925332	0.015093737757051669	-0.023027733647381508	0.5
GSE205335	LTA_TNFRSF1B	LT	attack	2	-0.060072313040318806	0.0320022012857594	0.022628973542057323	-0.060072313040318806	0.5
GSE205335	MDK_NCL	MK	other	21	0.19926326914334394	0.23425069264987614	0.05111769193637586	0.1184601625128392	4.100799560546875e-05
GSE205335	MDK_SDC1	MK	other	1	0.0030689586953600925			0.0030689586953600925	
GSE205335	MDK_SDC2	MK	other	1	-0.0007893040272450198			-0.0007893040272450198	
GSE205335	MDK_SDC4	MK	other	1	0.008552707834421691			0.008552707834421691	
GSE205335	MIF_CD74_CD44	MIF	other	21	0.00044637423905346293	0.01303525194725114	0.002844525178623755	-0.0005730637967577001	0.945744514465332
GSE205335	MIF_CD74_CXCR2	MIF	other	1	-0.05011220750057288			-0.05011220750057288	
GSE205335	MIF_CD74_CXCR4	MIF	other	21	9.959025516564648e-05	0.009897496227053805	0.002159810745286376	-0.000494721456309466	0.9728584289550781
GSE205335	MPZL1_MPZL1	MPZ	other	2	0.0011511377280963532	0.0011499679125873297	0.0008131501091374397	0.0011511377280963532	0.5
GSE205335	NCAM1_NCAM1	NCAM	other	2	0.05519406981121629	0.0874012700559763	0.06180203074089757	0.05519406981121629	1.0
GSE205335	NECTIN2_CD226	NECTIN	barrier|inhibitory	12	0.051843324248356686	0.028804639818395282	0.008315183276530365	0.056850327068098575	0.00048828125
GSE205335	NECTIN2_TIGIT	NECTIN	barrier|inhibitory	18	0.1934358266370485	0.13245225155619655	0.031219295086271012	0.16572302930447658	7.62939453125e-06
GSE205335	NECTIN3_TIGIT	NECTIN	barrier	9	0.032724897584073445	0.03480761234900584	0.011602537449668613	0.045543063594637744	0.02734375
GSE205335	NMU_NMUR1	NMU	other	1	-0.021672451945890205			-0.021672451945890205	
GSE205335	NRXN1_CLSTN1	NRXN	other	2	0.012111448857786977	0.03835230724814328	0.02711917652931209	0.012111448857786977	1.0
GSE205335	NRXN1_CLSTN2	NRXN	other	1	-0.008551999979454272			-0.008551999979454272	
GSE205335	NRXN1_CLSTN3	NRXN	other	1	0.01946276314250288			0.01946276314250288	
GSE205335	NRXN2_CLSTN1	NRXN	other	1	0.0021744539699067172			0.0021744539699067172	
GSE205335	NRXN2_CLSTN3	NRXN	other	1	0.0008297051218635627			0.0008297051218635627	
GSE205335	PECAM1_CD38	PECAM2	other	4	-0.0009597394101947103	0.0009075968625742607	0.00045379843128713035	-0.0008533276664192317	0.25
GSE205335	PECAM1_PECAM1	PECAM1	other	4	-0.00177964092426928	0.0019471419773529712	0.0009735709886764856	-0.0018395301074227962	0.25
GSE205335	PF4V1_CXCR3	CXCL	other	1	0.0020121941779448244			0.0020121941779448244	
GSE205335	PF4_CXCR3	CXCL	other	1	4.058823398065164e-05			4.058823398065164e-05	
GSE205335	PPIA_BSG	CypA	other	21	-0.010490017903806851	0.039018273322322584	0.008514485285048539	-0.010300582059042163	0.2877340316772461
GSE205335	PRSS3_F2R	PARs	other	2	0.05056184110283847	0.0670048785506407	0.04737960399573909	0.05056184110283847	0.5
GSE205335	PTN_NCL	PTN	other	4	0.12085081599021083	0.19844936285852732	0.09922468142926366	0.03862501079486014	0.375
GSE205335	PTN_SDC1	PTN	other	1	0.0051185745687232515			0.0051185745687232515	
GSE205335	PTN_SDC2	PTN	other	1	-0.0006030567497265597			-0.0006030567497265597	
GSE205335	PTN_SDC4	PTN	other	1	0.01593013692337489			0.01593013692337489	
GSE205335	PVR_CD226	PVR	barrier|inhibitory	10	0.017390047896190933	0.013785160737756158	0.004359250584283655	0.014218300597010972	0.001953125
GSE205335	PVR_TIGIT	PVR	barrier|inhibitory	15	0.06796841275689149	0.0726249915730894	0.018751692192068615	0.044942469100559705	6.103515625e-05
GSE205335	Q9HDB5_CLSTN1	NRXN	other	3	0.004495704608126985	0.003396783151054504	0.0019611336666401032	0.004423564894404186	0.25
GSE205335	Q9HDB5_CLSTN3	NRXN	other	2	0.0021342341985173584	0.00264647559742817	0.0018713408411861784	0.0021342341985173584	0.5
GSE205335	RAET1E_KLRK1	MHC-I	other	2	0.018595208104496247	0.02352530378405196	0.016634901835176685	0.018595208104496247	0.5
GSE205335	RAET1G_KLRK1	MHC-I	other	1	0.019844533881681004			0.019844533881681004	
GSE205335	RAET1L_KLRK1	MHC-I	other	2	0.0026188434330196727	0.0004544376831100267	0.00032133596735380325	0.0026188434330196727	0.5
GSE205335	SELPLG_SELL	SELPLG	other	4	-0.2351561447954653	0.322140575311144	0.161070287655572	-0.2122805774948847	0.625
GSE205335	SEMA4D_PLXNB2	SEMA4	other	1	-0.00024954390396254335			-0.00024954390396254335	
GSE205335	SFTPD_ADGRE5	ADGRE	other	5	-0.0007882619202784991	0.01136759676459372	0.005083743821287646	0.003575894331399883	0.625
GSE205335	SIRPG_CD47	SIRP	other	2	-0.291740345718259	0.08105340455735714	0.05731341200076385	-0.291740345718259	0.5
GSE205335	SPP1_CD44	SPP1	other	6	0.05810969355223026	0.053594181358036175	0.021879732918228506	0.03856822698856248	0.03125
GSE205335	TGM2_ADGRG1	ADGRG	other	7	0.10536051207645605	0.10484369997104011	0.0396271938078917	0.08836718614208561	0.03125
GSE205335	THBS1_CD47	THBS	other	12	0.046810659898677165	0.040321663547354704	0.01163986165161938	0.038351756524289835	0.00048828125
GSE205335	THBS3_CD47	THBS	other	14	0.040014196635783573	0.03828734712913761	0.010232723943265415	0.02218567740918699	0.0001220703125
GSE205335	THY1_ADGRE5	ADGRE	other	1	0.11634443468475611			0.11634443468475611	
GSE205335	TNFSF10_TNFRSF10B	TRAIL	attack	7	0.026866762272849714	0.028006374334740056	0.010585414516329172	0.016367919609098083	0.03125
GSE205335	TNFSF14_TNFRSF14	LIGHT	other	4	-0.026391876629647232	0.10705508802064119	0.053527544010320595	-0.03396953838268192	0.875
GSE205335	TNFSF15_TNFRSF25	VEGI	other	7	0.013541792808434705	0.009636620280947639	0.0036423001060784054	0.019147135807448486	0.015625
GSE205335	TNFSF9_TNFRSF9	CD137	other	4	0.04165625089271915	0.049065198022252586	0.024532599011126293	0.026666203353773347	0.125
GSE205335	TNF_TNFRSF1A	TNF	attack	4	-0.011877883540923428	0.01516486716749573	0.007582433583747865	-0.008175340049833684	0.375
GSE205335	TNF_TNFRSF1B	TNF	attack	5	-0.028551160915035657	0.0394288903258257	0.017633135809186018	-0.008362840065971058	0.3125
GSE205335	ULBP2_KLRK1	MHC-I	recruit	8	0.01187436104140073	0.015325559280359015	0.005418403446309142	0.011062460697856593	0.0546875
GSE205335	ULBP3_KLRK1	MHC-I	recruit	1	0.010363355310582155			0.010363355310582155	
GSE207422	ANGPTL4_SDC4	ANGPTL	other	2	0.01690893126372158	0.0005695020117237174	0.00040269873438922126	0.01690893126372158	0.5
GSE207422	APP_CD74	APP	other	11	0.06095328615539746	0.08630747293973869	0.02602268221316956	0.029510820973967733	0.013671875
GSE207422	APP_SORL1	APP	other	10	0.05872687740480018	0.06650663760092274	0.02103124543383123	0.034220629216175094	0.009765625
GSE207422	CADM1_CADM1	CADM	barrier	1	0.0002655269976086457			0.0002655269976086457	
GSE207422	CCL3_CCR1	CCL	recruit	2	0.004424423151971422	0.0013731237909623167	0.0009709451439980334	0.004424423151971422	0.5
GSE207422	CCL3_CCR5	CCL	recruit	5	0.011817530901698323	0.012842746429270867	0.00574345080672847	0.007003685233689917	0.125
GSE207422	CCL4_CCR5	CCL	recruit	7	0.014427633795233126	0.025530390579443944	0.00964958062107927	0.0031201449260362087	0.375
GSE207422	CCL5_CCR1	CCL	recruit	2	0.025014171922365123	0.03820384373517766	0.027014196972535324	0.025014171922365123	1.0
GSE207422	CCL5_CCR5	CCL	recruit	7	0.022349229838518263	0.03432516535747248	0.012973693035291669	0.00943322370203295	0.078125
GSE207422	CCL8_CCR1	CCL	other	1	0.003177326305405589			0.003177326305405589	
GSE207422	CD274_PDCD1	PD-L1	inhibitory	5	0.014454875235177167	0.05857910741217712	0.026197373246977965	0.000922406321958911	0.625
GSE207422	CD55_ADGRE5	ADGRE	other	11	0.08442077648841874	0.11631261447179422	0.035069572780745725	0.07329383858499772	0.0419921875
GSE207422	CD86_CTLA4	CD86	inhibitory	1	-0.004670214551879168			-0.004670214551879168	
GSE207422	CD99_CD99	CD99	other	11	0.10180420701593575	0.11805174164469848	0.03559393935303981	0.07537288308738754	0.0068359375
GSE207422	CDH1_KLRG1	CDH1	barrier|inhibitory	6	0.010670028123816795	0.018350185026366667	0.00749143166670977	0.005074306024101112	0.15625
GSE207422	CLDN1_CLDN1	CLDN	barrier	1	0.0039864606271335645			0.0039864606271335645	
GSE207422	CLEC2B_KLRB1	CLEC	other	5	0.014184734770884833	0.012390420435876116	0.005541164472884314	0.009813242412905689	0.0625
GSE207422	CLEC2C_KLRB1	CLEC	other	4	0.006600912123681683	0.01744667969845356	0.00872333984922678	0.004958537475198068	0.625
GSE207422	CLEC2D_KLRB1	CLEC	other	7	-0.00475570746600665	0.01053024214668781	0.003980057423632412	-0.000593308248412637	0.46875
GSE207422	CNTN1_NOTCH1	CNTN	other	2	-0.004120672417346833	0.009201940305400736	0.00650675439002267	-0.004120672417346833	1.0
GSE207422	COL1A1_CD44	COLLAGEN	other	11	0.07797272995324128	0.11775701389398417	0.03550507559263756	0.09809073938229497	0.0830078125
GSE207422	COL1A1_SDC1	COLLAGEN	other	1	-0.00010302692747841953			-0.00010302692747841953	
GSE207422	COL1A1_SDC4	COLLAGEN	other	2	0.013401962243732335	0.003292491726865888	0.0023281432270674755	0.013401962243732335	0.5
GSE207422	COL1A2_CD44	COLLAGEN	other	2	0.14931518151658854	0.3147948768510431	0.22259359210415672	0.14931518151658854	1.0
GSE207422	COL4A1_CD44	COLLAGEN	other	3	-0.024674059876154498	0.14846037910143023	0.08571363983820464	0.04520614577930837	1.0
GSE207422	COL4A1_SDC4	COLLAGEN	other	2	-0.005745265333060407	0.011275108983344944	0.007972706020740569	-0.005745265333060407	1.0
GSE207422	COL4A2_CD44	COLLAGEN	other	3	-0.10307582484014415	0.143390500353459	0.08278654397830468	-0.13776957010559132	0.5
GSE207422	COL4A2_SDC4	COLLAGEN	other	2	-0.019340285744954028	0.008104628707257755	0.0057308379179011205	-0.019340285744954028	0.5
GSE207422	COL4A3_CD44	COLLAGEN	other	1	-0.05438444267934343			-0.05438444267934343	
GSE207422	COL4A4_CD44	COLLAGEN	other	3	0.10557483775485059	0.11601901591819312	0.06698361007148428	0.08848953068882547	0.5
GSE207422	COL4A5_CD44	COLLAGEN	other	9	0.018472353113894727	0.11569266950361697	0.03856422316787232	0.04709351146573637	0.734375
GSE207422	COL4A5_SDC1	COLLAGEN	other	1	-0.0015641472287647102			-0.0015641472287647102	
GSE207422	COL4A5_SDC4	COLLAGEN	other	1	-0.00981774986283729			-0.00981774986283729	
GSE207422	COL4A6_CD44	COLLAGEN	other	2	-0.0595433078488712	0.013446486334984607	0.00950810167059986	-0.0595433078488712	0.5
GSE207422	COL4A6_SDC1	COLLAGEN	other	1	-0.00034389845862559153			-0.00034389845862559153	
GSE207422	COL4A6_SDC4	COLLAGEN	other	1	-0.004063677626793656			-0.004063677626793656	
GSE207422	COL6A1_CD44	COLLAGEN	other	8	0.0404502022500358	0.07748192769867514	0.027393998247569485	0.037358082830511466	0.1953125
GSE207422	COL6A1_SDC4	COLLAGEN	other	2	0.006974588272985438	0.005830678049369802	0.004122911987624938	0.006974588272985438	0.5
GSE207422	COL6A2_CD44	COLLAGEN	other	4	0.07467544436610811	0.09828280843094589	0.049141404215472945	0.048373566888816236	0.25
GSE207422	COL6A2_SDC4	COLLAGEN	other	2	0.005958764443834296	0.009523295555010912	0.006733986866191921	0.005958764443834296	1.0
GSE207422	COL9A2_CD44	COLLAGEN	other	7	0.057255066002434025	0.10482200496665672	0.039618993866993	0.07873016758731899	0.21875
GSE207422	COL9A2_SDC4	COLLAGEN	other	1	-0.00983961299764862			-0.00983961299764862	
GSE207422	COL9A3_CD44	COLLAGEN	other	2	0.05400880430422975	0.014487005511069111	0.010243859835963853	0.05400880430422975	0.5
GSE207422	CX3CL1_CX3CR1	CX3C	other	3	0.04628179133506516	0.06946038649420001	0.04010297284044183	0.059212926879049235	0.5
GSE207422	CXCL10_CXCR3	CXCL	recruit	4	0.02153152716068529	0.037166685026231085	0.018583342513115542	0.006260815857018889	0.375
GSE207422	CXCL11_CXCR3	CXCL	recruit	2	0.026936104457526568	0.027229873596120273	0.019254428270669165	0.026936104457526568	0.5
GSE207422	CXCL12_CXCR4	CXCL	other	1	0.15607667479951878			0.15607667479951878	
GSE207422	CXCL13_CXCR3	CXCL	other	3	0.01747972359205217	0.018204295865785935	0.010510255118519102	0.013647766923674778	0.25
GSE207422	CXCL16_CXCR6	CXCL	recruit	8	0.09533378019022086	0.07192322882042251	0.025428701411876243	0.10284308843416462	0.0234375
GSE207422	CXCL9_CXCR3	CXCL	recruit	3	0.04246901617384263	0.0645558914156876	0.03727136128662349	0.012691399992177561	0.5
GSE207422	DLL1_NOTCH1	NOTCH	other	2	-0.0006099323925300216	0.0024878270929683194	0.001759159407857514	-0.0006099323925300216	1.0
GSE207422	DLL3_NOTCH1	NOTCH	other	1	0.00022239687248653902			0.00022239687248653902	
GSE207422	FN1_CD44	FN1	other	7	0.049143759100996054	0.15621305424182133	0.059042984723671824	0.013218596591313988	0.6875
GSE207422	FN1_SDC4	FN1	other	1	0.0024919346127216667			0.0024919346127216667	
GSE207422	GDF15_TGFBR2	GDF	other	9	0.08619264451679128	0.07676580567126501	0.02558860189042167	0.0947486607055534	0.01171875
GSE207422	GZMA_F2R	PARs	other	4	0.004709743934291629	0.006958092460440724	0.003479046230220362	0.0037078020184941616	0.25
GSE207422	HLA-A_CD8A	MHC-I	other	11	0.004103955716613494	0.0076678813166309225	0.0023119532058401017	0.004433817682274688	0.1474609375
GSE207422	HLA-A_CD8B	MHC-I	other	10	0.010719778230289573	0.01179964843386486	0.003731376464025165	0.007343711415274248	0.01953125
GSE207422	HLA-B_CD8A	MHC-I	other	11	0.00329634929206553	0.017668737375955562	0.005327324763215749	0.004250136730768461	0.365234375
GSE207422	HLA-B_CD8B	MHC-I	other	10	0.012437785563631537	0.015175321791370513	0.004798858108671736	0.010312668041940937	0.01953125
GSE207422	HLA-C_CD8A	MHC-I	other	11	0.004458888424579088	0.005919073570937579	0.0017846678310280942	0.0033018800821988936	0.0537109375
GSE207422	HLA-C_CD8B	MHC-I	other	10	0.011580193675675404	0.012128232736520807	0.0038352839440022554	0.0067508342994727355	0.009765625
GSE207422	HLA-DMA_CD4	MHC-II	other	10	0.05407722840582672	0.07960946104990563	0.02517472202161613	0.05172859105498717	0.193359375
GSE207422	HLA-DMB_CD4	MHC-II	other	8	-0.004195426673568663	0.06483841372992842	0.022923841014905667	-0.0013570573626516431	0.640625
GSE207422	HLA-DOA_CD4	MHC-II	other	8	0.018654735365770968	0.02722591780000303	0.009625815550204836	0.026950776988810467	0.109375
GSE207422	HLA-DOB_CD4	MHC-II	other	4	0.027140521870691645	0.056242272329123724	0.028121136164561862	0.009386703102772655	0.625
GSE207422	HLA-DPA1_CD4	MHC-II	other	11	0.05170330463444546	0.14248129050041983	0.04295972547595652	-0.004923547524640359	0.6376953125
GSE207422	HLA-DPB1_CD4	MHC-II	other	11	0.031764940562344246	0.10325416397753637	0.031132301814119877	0.017925448520549003	0.6376953125
GSE207422	HLA-DQA1_CD4	MHC-II	other	11	0.009696658328048087	0.09768643279682344	0.029453567699575585	0.019632663211473583	0.6376953125
GSE207422	HLA-DQA2_CD4	MHC-II	other	1	-0.012428212155627871			-0.012428212155627871	
GSE207422	HLA-DQB1_CD4	MHC-II	other	11	0.021066329004621295	0.05755062985449225	0.017352167788725142	0.0069461428345668486	0.2783203125
GSE207422	HLA-DRA_CD4	MHC-II	other	11	0.0651372177769141	0.13570160049903934	0.04091557202781987	0.010038006522848475	0.1474609375
GSE207422	HLA-DRB1_CD4	MHC-II	other	11	0.06802670100255281	0.13138410466119832	0.039613798052543524	0.008261601223859327	0.240234375
GSE207422	HLA-DRB3_CD4	MHC-II	other	7	0.008751941450054762	0.05269874198686814	0.019918252243315854	0.008927308532620304	0.6875
