interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
CCL13_CCR1	CCL	CCL13	CCR1	other	q4q1	0	1	0.0009278844089666886	0.0009278844089666886					
COMP_CD47	THBS	COMP	CD47	other	q4q1	0	1	0.08170682344817963	0.08170682344817963					
THBS4_SDC1	THBS	THBS4	SDC1	other	q4q1	0	1	0.0003645101010649792	0.0003645101010649792					
CXCL1_CXCR1	CXCL	CXCL1	CXCR1	other	q4q1	0	1	0.3242273496993926	0.3242273496993926					
CXCL2_CXCR1	CXCL	CXCL2	CXCR1	other	q4q1	0	1	0.4051560745926287	0.4051560745926287					
CXCL3_CXCR1	CXCL	CXCL3	CXCR1	other	q4q1	0	1	0.17558397937665068	0.17558397937665068					
CXCL5_CXCR1	CXCL	CXCL5	CXCR1	other	q4q1	0	1	-0.39475843516073794	-0.39475843516073794					
CXCL8_CXCR1	CXCL	CXCL8	CXCR1	other	q4q1	0	1	0.3242273496993926	0.3242273496993926					
CXCL1_CXCR2	CXCL	CXCL1	CXCR2	other	q4q1	0	1	0.4832789908453434	0.4832789908453434					
CXCL2_CXCR2	CXCL	CXCL2	CXCR2	other	q4q1	0	1	0.47642178673273416	0.47642178673273416					
CXCL3_CXCR2	CXCL	CXCL3	CXCR2	other	q4q1	0	1	0.2954009515318367	0.2954009515318367					
CXCL5_CXCR2	CXCL	CXCL5	CXCR2	other	q4q1	0	1	-0.5791175573573795	-0.5791175573573795					
CXCL8_CXCR2	CXCL	CXCL8	CXCR2	other	q4q1	0	1	0.44401251153353427	0.44401251153353427					
IL1A_IL1R2	IL1	IL1A	IL1R2	other	q4q1	0	1	0.013834030808965878	0.013834030808965878					
IL1B_IL1R2	IL1	IL1B	IL1R2	other	q4q1	0	1	0.06172162446220176	0.06172162446220176					
CSF3_CSF3R	CSF3	CSF3	CSF3R	other	q4q1	0	1	-0.12915448199412474	-0.12915448199412474					
ANGPTL1_PIRB	ANGPTL	ANGPTL1	LILRB3	other	q4q1	0	1	-0.05589496094816265	-0.05589496094816265					
ANXA1_FPR1	ANNEXIN	ANXA1	FPR1	other	q4q1	0	1	-0.02799027697871248	-0.02799027697871248					
CD99_PILRA	CD99	CD99	PILRA	other	q4q1	0	1	0.030278761936278403	0.030278761936278403					
HLA-G_LILRB2	MHC-I	HLA-G	LILRB2	inhibitory	q4q1	0	1	0.007550716682411023	0.007550716682411023					
GAS6_MERTK	GAS	GAS6	MERTK	other	q4q1	0	1	7.068356039693068e-05	7.068356039693068e-05					
COL9A3_SDC1	COLLAGEN	COL9A3	SDC1	other	q4q1	0	1	0.05400542707339143	0.05400542707339143					
COL9A3_SDC4	COLLAGEN	COL9A3	SDC4	other	q4q1	0	1	0.007862715707793181	0.007862715707793181					
TUB_MERTK	TULP	TUB	MERTK	other	q4q1	0	1	-9.193656994760106e-05	-9.193656994760106e-05					
PROS1_MERTK	PROS	PROS1	MERTK	other	q4q1	0	1	-0.0015524945435915702	-0.0015524945435915702					
CEACAM1_CEACAM5	CEACAM	CEACAM1	CEACAM5	barrier	q4q1	0	1	0.02957402617202333	0.02957402617202333					
HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	inhibitory	q4q1	0	1	-0.00034755259872660345	-0.00034755259872660345					
PRSS2_F2R	PARs	PRSS2	F2R	other	q4q1	0	1	0.011776630010838077	0.011776630010838077					
PRSS1_F2R	PARs	PRSS1	F2R	other	q4q1	0	1	0.13635089560459826	0.13635089560459826					
