interaction_name	pathway_name	ligand	receptor	lr_class	split	k_units	n_patients	mean_delta	median_delta	se	p_meta	p_wilcoxon_patients	i2	units
DLL1_NOTCH2	NOTCH	DLL1	NOTCH2	other	tertile	1	3	0.01426401736000122	0.003180166497668278	0.011374403740665184	0.20982554667146103	0.25	0.0	GSE205335
CCL5_CCR4	CCL	CCL5	CCR4	recruit	tertile	1	4	-0.015649045491481797	-0.0042829293760464435	0.012644902921478894	0.2158728159135409	0.125	0.0	GSE205335
GZMA_F2R	PARs	GZMA	F2R	other	tertile	2	8	0.004646851081772267	0.0027479829731783464	0.0037751184090679232	0.2183545374021474	0.25	44.68500033597982	GSE131907+GSE207422
HLA-DMA_CD4	MHC-II	HLA-DMA	CD4	other	tertile	4	53	0.004016907728657998	0.003170702684678763	0.003263689758838872	0.218402447060292	0.3065470025394741	0.0	GSE131907+GSE205335+GSE207422+GSE325414
PLAU_PLAUR	PLAU	PLAU	PLAUR	other	tertile	1	8	0.11414771884746126	0.015039370239426225	0.09317321330546582	0.22053263166710124	0.0078125	0.0	GSE325414
CEACAM1_CEACAM6	CEACAM	CEACAM1	CEACAM6	barrier	tertile	1	7	0.03756391771453113	0.007941327002463042	0.030785054648101627	0.22238914034246193	0.015625	0.0	GSE325414
DLL3_NOTCH2	NOTCH	DLL3	NOTCH2	other	tertile	1	2	0.0019273424945291699	0.0019273424945291699	0.0015889882722548315	0.22515394984884485	0.5	0.0	GSE205335
THBS1_SDC4	THBS	THBS1	SDC4	other	tertile	1	7	0.01182833951606028	0.000669127285530521	0.00995685873218308	0.23484958001673217	0.578125	0.0	GSE325414
COL6A2_SDC1	COLLAGEN	COL6A2	SDC1	other	tertile	1	7	0.03150486485669594	0.0018465247529354661	0.026829735455873912	0.24029418773748135	0.015625	0.0	GSE325414
OCLN_OCLN	OCLN	OCLN	OCLN	barrier	tertile	1	4	-0.0008888676807962608	-0.0002455455656336726	0.0007600880332331212	0.24223152435471051	0.375	0.0	GSE291670
RETN_CAP1	RESISTIN	RETN	CAP1	other	tertile	2	5	0.008091135842426907	0.011158919973921703	0.006942038765353222	0.24380560787620176	0.0625	96.4972091100081	GSE131907+GSE205335
COL4A5_CD44	COLLAGEN	COL4A5	CD44	other	tertile	4	28	0.038430298950734125	0.0378316507535173	0.03305932413941199	0.2450467354051049	0.2015676274895668	81.00315787520981	GSE205335+GSE207422+GSE291670+GSE325414
ANGPTL4_SDC4	ANGPTL	ANGPTL4	SDC4	other	tertile	2	8	0.006746635672649122	0.004685291601889957	0.005918433800136245	0.25431297110915685	0.1484375	93.67165906616268	GSE207422+GSE325414
HLA-B_KIR3DL2	MHC-I	HLA-B	KIR3DL2	other	tertile	1	4	0.024224221420954338	0.009414286704996031	0.021398298413095724	0.2576079583016867	0.125	0.0	GSE205335
COL6A1_SDC1	COLLAGEN	COL6A1	SDC1	other	tertile	1	9	0.029134790374230043	0.0007290838121860094	0.025777739938495595	0.2583790706481437	0.42578125	0.0	GSE325414
KLK8_F2R	KLK	KLK8	F2R	other	tertile	1	4	0.02545836221652913	0.004225574062030738	0.022698553264951963	0.2620388320138176	0.125	0.0	GSE205335
EFNB3_EPHB6	EPHB	EFNB3	EPHB6	other	tertile	1	2	0.0021919749329774897	0.0021919749329774897	0.0019631128898078376	0.2641734365306464	0.5	0.0	GSE205335
EFNA5_EPHA4	EPHA	EFNA5	EPHA4	other	tertile	1	4	0.02163110327028751	0.003545450238048355	0.019875133123461272	0.27644057784328735	0.25	0.0	GSE291670
LAMA2_CD44	LAMININ	LAMA2	CD44	other	tertile	1	4	0.07808030782842099	0.016006374133889334	0.07184878025242905	0.27715564178645946	0.375	0.0	GSE291670
PRSS3_F2R	PARs	PRSS3	F2R	other	tertile	1	3	0.05082861538152833	0.003906889809664887	0.04692172557186344	0.2786912666305099	0.25	0.0	GSE205335
COL1A2_SDC1	COLLAGEN	COL1A2	SDC1	other	tertile	1	3	0.015632493507963974	0.0023451611151154945	0.014484289532496863	0.28046632571994046	0.5	0.0	GSE325414
COL4A4_SDC1	COLLAGEN	COL4A4	SDC1	other	tertile	1	4	0.010991598239346265	0.0005759926107040878	0.010502896094570939	0.2953162965367281	0.125	0.0	GSE325414
COL6A2_SDC4	COLLAGEN	COL6A2	SDC4	other	tertile	2	4	0.006261415693945591	0.005990393046721977	0.00603492234058891	0.29948871209469263	0.375	0.0	GSE207422+GSE325414
JAM3_F11R	JAM	JAM3	F11R	barrier	tertile	1	2	0.006127016945374138	0.006127016945374138	0.0059227210890863075	0.30090547635794795	0.5	0.0	GSE205335
ICOSL_ICOS	ICOS	ICOSLG	ICOS	other	tertile	2	5	0.004004429167198619	0.001284895795355262	0.003872068552563561	0.30105041533238774	0.0625	66.65505601142473	GSE131907+GSE205335
ENTPD1_ADORA2A	CD39	ENTPD1	ADORA2A	other	tertile	1	2	-0.005770351380247278	-0.005770351380247278	0.005615887395946387	0.3041828159434311	0.5	0.0	GSE205335
TNFSF14_TNFRSF14	LIGHT	TNFSF14	TNFRSF14	other	tertile	2	10	0.0040696971734903225	0.001359094795140754	0.003975670192010409	0.3060003366797738	1.0	0.0	GSE131907+GSE205335
SPP1_CD44	SPP1	SPP1	CD44	other	tertile	4	44	0.028153381877857306	0.016061828596891314	0.02770631363648291	0.30956464231116265	0.1794750311541975	53.8136266563055	GSE131907+GSE205335+GSE207422+GSE325414
COL4A4_SDC4	COLLAGEN	COL4A4	SDC4	other	tertile	2	6	0.002806799028489072	1.1234275901695893e-05	0.0027639333632404435	0.3098632891590908	0.84375	0.0	GSE291670+GSE325414
PECAM1_CD38	PECAM2	PECAM1	CD38	other	tertile	2	9	-0.0005997706039328378	-0.0008370796286996285	0.0005924868319588374	0.311397713488914	0.30078125	0.0	GSE205335+GSE325414
COL1A2_SDC4	COLLAGEN	COL1A2	SDC4	other	tertile	1	2	0.003776949323145612	0.003776949323145612	0.003785398453577499	0.31839188614611036	1.0	0.0	GSE325414
CLEC2B_KLRB1	CLEC	CLEC2B	KLRB1	other	tertile	4	44	0.01045840077769126	0.00964354619301005	0.01055503632256192	0.3217614658296908	0.002835707695680867	63.991749624227545	GSE131907+GSE205335+GSE207422+GSE325414
CD274_PDCD1	PD-L1	CD274	PDCD1	inhibitory	tertile	4	16	0.0025953300598020954	0.002771584810937238	0.00266472060723643	0.33007662831281936	0.009185791015625	15.267811762743241	GSE131907+GSE205335+GSE207422+GSE325414
CLEC2D_KLRB1	CLEC	CLEC2D	KLRB1	other	tertile	4	47	0.002321682048184331	0.0017056896162780655	0.0024225154100078255	0.33787289746996496	0.003991458705089236	17.67451350020328	GSE131907+GSE205335+GSE207422+GSE325414
NCAM1_NCAM1	NCAM	NCAM1	NCAM1	other	tertile	1	2	0.06488027163733581	0.06488027163733581	0.06844159633859911	0.3431470212625821	1.0	0.0	GSE205335
HLA-DOB_CD4	MHC-II	HLA-DOB	CD4	other	tertile	3	12	-0.012210817688455989	-0.0011414766481205334	0.01299228098826127	0.3472936229365833	0.423828125	78.68689487602924	GSE205335+GSE207422+GSE325414
COL9A3_CD44	COLLAGEN	COL9A3	CD44	other	tertile	2	15	0.009424160798905463	0.012640502594043269	0.010130162550258531	0.3522121715281036	0.00836181640625	86.90641718024203	GSE131907+GSE205335
HLA-DMB_CD4	MHC-II	HLA-DMB	CD4	other	tertile	4	46	0.0014927665957408165	0.001107391942855115	0.0016763898932065926	0.37321623151075733	0.7536307561459807	0.0	GSE131907+GSE205335+GSE207422+GSE325414
CLEC2C_KLRB1	CLEC	CD69	KLRB1	other	tertile	3	19	0.014439158919017975	0.008700170454311346	0.01623233893254292	0.3737180935548171	0.14468765258789062	43.56821520592016	GSE131907+GSE205335+GSE207422
CD86_CTLA4	CD86	CD86	CTLA4	inhibitory	tertile	1	4	-0.004897612125087904	0.0006495197311828329	0.005628759415499237	0.3842429853198953	0.625	0.0	GSE205335
THBS1_SDC1	THBS	THBS1	SDC1	other	tertile	1	10	0.012021444526966909	0.0008937838262564101	0.01397232452404503	0.38958213282870524	0.275390625	0.0	GSE325414
PF4_CXCR3	CXCL	PF4	CXCR3	other	tertile	1	4	-0.0020947048961080933	0.00025268136841335504	0.002460586315880156	0.3946009722717835	0.625	0.0	GSE131907
THBS4_CD47	THBS	THBS4	CD47	other	tertile	1	4	-0.006131422471917282	-0.00036139671678774834	0.0074049184063060625	0.40765902560255884	0.875	0.0	GSE325414
COL9A2_SDC4	COLLAGEN	COL9A2	SDC4	other	tertile	1	5	0.009905024966310875	0.00010201010925344808	0.012000546113098002	0.4091552136243086	1.0	0.0	GSE325414
CD70_CD27	CD70	CD70	CD27	other	tertile	2	4	-0.005961543989093615	-0.005730944334141574	0.00733810032516728	0.4165565739128647	0.625	0.0	GSE131907+GSE205335
CCL5_CCR5	CCL	CCL5	CCR5	recruit	tertile	3	13	0.007275996390746784	0.015372862768893079	0.009041109379878481	0.4209535148948309	0.057373046875	77.10803020591543	GSE131907+GSE205335+GSE207422
NRXN2_CLSTN3	NRXN	NRXN2	CLSTN3	other	tertile	1	3	-0.023048871035456435	-0.0016965270523994734	0.029158099207839468	0.42924796287673894	0.75	0.0	GSE207422
NRXN2_CLSTN1	NRXN	NRXN2	CLSTN1	other	tertile	1	3	-0.009601761791751262	-0.004419736517394392	0.01216863452793644	0.43007794633733376	0.5	0.0	GSE207422
SEMA4A_PLXNB2	SEMA4	SEMA4A	PLXNB2	other	tertile	1	2	0.0017372181294108956	0.0017372181294108956	0.002227699704808895	0.43549330571319245	1.0	0.0	GSE325414
DLL1_NOTCH1	NOTCH	DLL1	NOTCH1	other	tertile	2	5	0.0023753685842747107	0.0019174963086998622	0.0032400927036715854	0.4634867822397044	0.0625	38.46136727756155	GSE205335+GSE207422
HLA-DOA_CD4	MHC-II	HLA-DOA	CD4	other	tertile	3	30	-0.006367879520111655	-0.00012344988456574994	0.008952788994381318	0.47691491112810813	0.5561132747679949	0.0	GSE205335+GSE207422+GSE325414
COL4A2_SDC1	COLLAGEN	COL4A2	SDC1	other	tertile	1	4	-0.0035516841647409755	0.001079979182198375	0.005069560299316003	0.4835588082762766	0.875	0.0	GSE325414
HLA-G_CD8B	MHC-I	HLA-G	CD8B	inhibitory	tertile	4	13	0.009453664763413201	0.006900106458862453	0.013596191071821582	0.48685657177301334	0.10986328125	14.48490258488236	GSE131907+GSE205335+GSE207422+GSE325414
JAG2_NOTCH1	NOTCH	JAG2	NOTCH1	other	tertile	2	14	0.001596019107758946	0.0008112619373014307	0.002329690314543951	0.493294830305234	0.0352783203125	33.9756010590323	GSE205335+GSE207422
CXCL10_CXCR3	CXCL	CXCL10	CXCR3	recruit	tertile	3	14	0.0021600925630067855	0.0004285410513824304	0.003238030435074472	0.5047077749539379	0.5830078125	0.0	GSE131907+GSE205335+GSE207422
HLA-G_CD8A	MHC-I	HLA-G	CD8A	inhibitory	tertile	4	17	0.018933963349633466	0.013657596115899211	0.029645761017358576	0.5230353247512798	0.0638275146484375	50.72778679539888	GSE131907+GSE205335+GSE207422+GSE325414
COL4A1_SDC4	COLLAGEN	COL4A1	SDC4	other	tertile	2	5	-0.0036621181467523557	-8.33479146124652e-05	0.005851412426360249	0.5314120233222952	0.625	0.0	GSE207422+GSE291670
KLK6_F2R	KLK	KLK6	F2R	other	tertile	3	9	0.013386682223511906	0.003988414243685862	0.021496227339084507	0.5334516742413452	0.07421875	49.19356572596	GSE205335+GSE207422+GSE325414
CCL5_CCR1	CCL	CCL5	CCR1	recruit	tertile	3	6	0.0029388074014996325	0.0041320895277732654	0.004826269897066944	0.5425781349267319	0.21875	66.37678261462769	GSE131907+GSE205335+GSE207422
COL4A3_SDC1	COLLAGEN	COL4A3	SDC1	other	tertile	1	3	-0.00022167388850202047	-0.0005104645153002005	0.0003870259784691299	0.5668056503613543	0.75	0.0	GSE325414
SELPLG_SELL	SELPLG	SELPLG	SELL	other	tertile	2	9	-0.06656968641368613	0.0019261168223560817	0.11678352299429358	0.5686598202130082	0.5703125	56.024308200287685	GSE131907+GSE205335
COL4A5_SDC1	COLLAGEN	COL4A5	SDC1	other	tertile	1	5	-0.0075783790778031525	-0.00041972579668238556	0.013559636410856554	0.5762350890210123	0.4375	0.0	GSE325414
CXCL11_CXCR3	CXCL	CXCL11	CXCR3	recruit	tertile	1	2	0.012680194493808701	0.012680194493808701	0.022878183210109305	0.5794089168810943	1.0	0.0	GSE207422
COL4A6_CD44	COLLAGEN	COL4A6	CD44	other	tertile	3	7	0.022882623989906342	0.03599092338533658	0.042025266976094655	0.5860996400051345	0.375	92.37015109431994	GSE205335+GSE207422+GSE325414
CADM1_CADM1	CADM	CADM1	CADM1	barrier	tertile	2	13	-0.003515192790711237	0.00013238208059008558	0.006482146433498385	0.5876198483717869	0.83935546875	9.109461096165822	GSE291670+GSE325414
HLA-DRB5_CD4	MHC-II	HLA-DRB5	CD4	other	tertile	4	35	0.004282798951552119	0.004765483774644186	0.01004095335975504	0.6697194350918704	0.36783619777997956	40.175434876628835	GSE131907+GSE205335+GSE207422+GSE325414
MIF_CD74_CD44	MIF	MIF	CD74_CD44	other	tertile	4	58	-0.003948625492569738	-0.0045300291077768895	0.009633559186489086	0.6818922827187108	0.15315857828394128	55.80185576458848	GSE131907+GSE205335+GSE207422+GSE325414
NRXN1_CLSTN1	NRXN	NRXN1	CLSTN1	other	tertile	1	3	0.008974719486898514	2.030621687000626e-05	0.022730631858400126	0.6929688690726006	0.75	0.0	GSE205335
CNTN1_NOTCH1	CNTN	CNTN1	NOTCH1	other	tertile	2	4	0.003450608760941072	0.003647018431681144	0.008844602671690497	0.6964350763440755	0.625	71.8624280138676	GSE205335+GSE207422
TNC_SDC1	TENASCIN	TNC	SDC1	other	tertile	1	11	0.0027419407819903137	-0.0002136912798650515	0.007202012642713942	0.7034120026587338	0.9658203125	0.0	GSE325414
MIF_CD74_CXCR4	MIF	MIF	CD74_CXCR4	other	tertile	4	58	-0.004090815689354727	-0.003949428352169937	0.011428735219904559	0.7203872853787698	0.174215655875389	61.05665667010156	GSE131907+GSE205335+GSE207422+GSE325414
WNT5B_FZD6	ncWNT	WNT5B	FZD6	other	tertile	1	2	-0.00020623527562086037	-0.00020623527562086037	0.0006012626304340315	0.7315957157850529	1.0	0.0	GSE291670
HLA-DQA2_CD4	MHC-II	HLA-DQA2	CD4	other	tertile	3	14	0.001010386940797418	0.0027229745606231785	0.0030353459939624797	0.7392296006143462	0.7608642578125	0.0	GSE131907+GSE205335+GSE325414
COL4A3_CD44	COLLAGEN	COL4A3	CD44	other	tertile	5	20	0.0030459383101035056	-0.0006408221271465413	0.009367539534564779	0.7450608566565271	0.39806292572561963	45.6371795636767	GSE131907+GSE205335+GSE207422+GSE291670+GSE325414
HLA-DRB3_CD4	MHC-II	HLA-DRB3	CD4	other	tertile	1	8	-0.0049089053565562	0.007186576219919005	0.015554734224948708	0.752314373971174	0.9453125	0.0	GSE207422
COL4A5_SDC4	COLLAGEN	COL4A5	SDC4	other	tertile	2	5	0.002813731188807433	0.00031028581685578125	0.00972225267221946	0.7722665381800146	1.0	59.45175760863195	GSE207422+GSE291670
TNFSF12_TNFRSF12A	TWEAK	TNFSF12	TNFRSF12A	other	tertile	1	3	-0.00030720910304578053	0.0005073115704116817	0.001151518255757127	0.7896338313310093	1.0	0.0	GSE131907
PTN_SDC1	PTN	PTN	SDC1	other	tertile	1	6	0.0011743208975092696	7.729399961760577e-05	0.004940587800999658	0.8121227047096742	0.84375	0.0	GSE325414
HLA-DPA1_CD4	MHC-II	HLA-DPA1	CD4	other	tertile	4	51	-0.002209581678592199	-0.006765441355624693	0.00988878006707	0.8231905053754499	0.1625198806974485	36.153011448795816	GSE131907+GSE205335+GSE207422+GSE325414
COL4A1_CD44	COLLAGEN	COL4A1	CD44	other	tertile	4	14	-0.004226810207011951	0.001396376431719091	0.020267776995556173	0.8348008824947525	0.71484375	52.888536400442185	GSE131907+GSE207422+GSE291670+GSE325414
FN1_SDC1	FN1	FN1	SDC1	other	tertile	1	9	-0.0007802592747556008	-0.00033682727271030333	0.004178743862565985	0.8518793821702468	0.734375	0.0	GSE325414
TNF_TNFRSF1A	TNF	TNF	TNFRSF1A	attack	tertile	2	8	-0.0013240585665283532	5.835438503172494e-05	0.007178290927072975	0.8536579562280588	1.0	78.77621461143649	GSE131907+GSE205335
CCL13_CCR1	CCL	CCL13	CCR1	other	tertile	1	2	7.394701675365775e-05	7.394701675365775e-05	0.000571720141737132	0.8970876065068074	1.0	0.0	GSE131907
CCL20_CCR6	CCL	CCL20	CCR6	other	tertile	3	10	0.0003932992128485209	0.001164883181266509	0.00343645360863081	0.9088817496317814	0.921875	82.74920072306149	GSE131907+GSE205335+GSE325414
CCL4_CCR5	CCL	CCL4	CCR5	recruit	tertile	3	14	-0.0012647575804992609	0.0015172478059843689	0.01185641236852543	0.9150485033474789	0.463134765625	54.87649384141194	GSE131907+GSE205335+GSE207422
MPZL1_MPZL1	MPZ	MPZL1	MPZL1	other	tertile	2	5	0.00022443024814448108	0.0002673667006204575	0.00240497547576779	0.9256500252514677	0.625	23.655035682330787	GSE205335+GSE291670
AREG_EGFR	EGF	AREG	EGFR	other	tertile	1	3	-0.002016824826831192	-0.002617137953744423	0.021669058197672123	0.9258448129272387	0.75	0.0	GSE291670
TNF_TNFRSF1B	TNF	TNF	TNFRSF1B	attack	tertile	4	16	0.0005990731259394638	0.001502880836090568	0.009787345957534364	0.9511928055624022	0.3634879469815159	31.30102711522958	GSE131907+GSE205335+GSE207422+GSE325414
TNC_SDC4	TENASCIN	TNC	SDC4	other	tertile	2	8	0.0005939644092894413	0.000630969111805907	0.01120647971594682	0.9577304157582075	0.3828125	47.720174712934	GSE207422+GSE325414
HLA-DPB1_CD4	MHC-II	HLA-DPB1	CD4	other	tertile	4	51	-0.0003633456920093672	-0.01118276261299933	0.009678426575564617	0.9700530007394481	0.148875760400945	26.2752462818734	GSE131907+GSE205335+GSE207422+GSE325414
HBEGF_EGFR	EGF	HBEGF	EGFR	other	tertile	1	2	-4.2599477615189304e-05	-4.2599477615189304e-05	0.0012798093791554345	0.9734466783276486	1.0	0.0	GSE291670
HBEGF_ERBB4	EGF	HBEGF	ERBB4	other	tertile	1	2	-5.746525141762612e-05	-5.746525141762612e-05	0.0021503317079992097	0.9786799497948218	1.0	0.0	GSE291670
CLDN1_CLDN1	CLDN	CLDN1	CLDN1	barrier	tertile	0	3	0.026625971568546125	0.016889336553158822	0.016376020615126934		0.25		
PTN_SDC4	PTN	PTN	SDC4	other	tertile	0	3	-0.0026053934754564517	0.0002486000433275992	0.011206922158045637		1.0		
COL3A1_ADGRG1	ADGRG	COL3A1	ADGRG1	other	tertile	0	2	0.0036023832876471372	0.0036023832876471372	0.002680510542652326		0.5		
COL4A6_SDC1	COLLAGEN	COL4A6	SDC1	other	tertile	0	2	0.0002021800153884537	0.0002021800153884537	0.0004868466139212157		1.0		
CCL8_CCR1	CCL	CCL8	CCR1	other	tertile	0	2	0.0003497197776774469	0.0003497197776774469	0.0020277719856994034		1.0		
LAMA1_CD44	LAMININ	LAMA1	CD44	other	tertile	0	2	0.10108041749144821	0.10108041749144821	0.16167663854840528		1.0		
THBS3_SDC4	THBS	THBS3	SDC4	other	tertile	0	2	0.0004929803445107934	0.0004929803445107934	0.0001826945276550122		0.5		
CD86_CD28	CD86	CD86	CD28	inhibitory	tertile	0	2	-0.0025838713756918567	-0.0025838713756918567	0.014008640532542343		1.0		
SIGLEC1_SPN	SN	SIGLEC1	SPN	other	tertile	0	2	-0.0351649399443819	-0.0351649399443819	0.040096917940042484		1.0		
THY1_ADGRE5	ADGRE	THY1	ADGRE5	other	tertile	0	2	0.04656729358043239	0.04656729358043239	0.041316177991537154		0.5		
MIF_CD74_CXCR2	MIF	MIF	CD74_CXCR2	other	tertile	0	2	0.04599974041230026	0.04599974041230026	0.09296853403739858		1.0		
AGRN_DAG1	AGRN	AGRN	DAG1	other	tertile	0	2	-0.0007325266363062938	-0.0007325266363062938	0.0018076946968207548		1.0		
LAMA5_DAG1	LAMININ	LAMA5	DAG1	other	tertile	0	2	0.002110582288871555	0.002110582288871555	0.0015655760066266393		0.5		
LAMB2_DAG1	LAMININ	LAMB2	DAG1	other	tertile	0	2	0.001034611527690532	0.001034611527690532	0.0010211841992529408		0.5		
LAMC1_DAG1	LAMININ	LAMC1	DAG1	other	tertile	0	2	0.020791239250365662	0.020791239250365662	0.019291263728342178		0.5		
LAMC2_DAG1	LAMININ	LAMC2	DAG1	other	tertile	0	2	0.004800981318734486	0.004800981318734486	0.003648862896834711		0.5		
HLA-F_LILRB1	MHC-I	HLA-F	LILRB1	inhibitory	tertile	0	2	-4.091972619324613e-05	-4.091972619324613e-05	0.00027818312172039704		1.0		
SEMA4D_PLXNB2	SEMA4	SEMA4D	PLXNB2	other	tertile	0	2	0.00014952293445612128	0.00014952293445612128	0.0006808436816314445		1.0		
CCL15_CCR1	CCL	CCL15	CCR1	other	tertile	0	2	0.004838396173381425	0.004838396173381425	0.0035423297517307357		0.5		
PDCD1LG2_PDCD1	PDL2	PDCD1LG2	PDCD1	inhibitory	tertile	0	1	0.009574707276299397	0.009574707276299397					
COL4A6_SDC4	COLLAGEN	COL4A6	SDC4	other	tertile	0	1	-0.0033987479161898065	-0.0033987479161898065					
CCL21_CCR7	CCL	CCL21	CCR7	other	tertile	0	1	0.016639709924943857	0.016639709924943857					
CXCL13_CXCR5	CXCL	CXCL13	CXCR5	other	tertile	0	1	0.0004847487507070542	0.0004847487507070542					
DLK1_NOTCH1	NOTCH	DLK1	NOTCH1	other	tertile	0	1	0.0005307081587530042	0.0005307081587530042					
NRXN1_CLSTN3	NRXN	NRXN1	CLSTN3	other	tertile	0	1	0.015775376043166298	0.015775376043166298					
ULBP3_KLRK1	MHC-I	ULBP3	KLRK1	recruit	tertile	0	1	0.00918003236758043	0.00918003236758043					
DLL4_NOTCH2	NOTCH	DLL4	NOTCH2	other	tertile	0	1	4.665554359815994e-05	4.665554359815994e-05					
LAMB1_DAG1	LAMININ	LAMB1	DAG1	other	tertile	0	1	-3.060381484729942e-07	-3.060381484729942e-07					
CD46_JAG1	CD46	CD46	JAG1	other	tertile	0	1	0.00370428243069542	0.00370428243069542					
RAET1G_KLRK1	MHC-I	RAET1G	KLRK1	other	tertile	0	1	0.01772012212366351	0.01772012212366351					
FASL_FAS	FASLG	FASLG	FAS	attack	tertile	0	1	-0.0020459797197246183	-0.0020459797197246183					
CD80_CD28	CD80	CD80	CD28	inhibitory	tertile	0	1	-0.03110530066359484	-0.03110530066359484					
CD80_CTLA4	CD80	CD80	CTLA4	inhibitory	tertile	0	1	-0.019840401870217673	-0.019840401870217673					
EFNA1_EPHA1	EPHA	EFNA1	EPHA1	other	tertile	0	1	0.021112438754400914	0.021112438754400914					
EFNA4_EPHA1	EPHA	EFNA4	EPHA1	other	tertile	0	1	0.002324985700327219	0.002324985700327219					
EFNA5_EPHA1	EPHA	EFNA5	EPHA1	other	tertile	0	1	0.004134463503685985	0.004134463503685985					
EFNB3_EPHA4	EPHB	EFNB3	EPHA4	other	tertile	0	1	0.00026774929178379083	0.00026774929178379083					
NMU_NMUR1	NMU	NMU	NMUR1	other	tertile	0	1	-0.021082985551172113	-0.021082985551172113					
LAMA4_DAG1	LAMININ	LAMA4	DAG1	other	tertile	0	1	8.223810503412961e-05	8.223810503412961e-05					
HLA-C_KIR2DL3	MHC-I	HLA-C	KIR2DL3	other	tertile	0	1	0.10858225571880267	0.10858225571880267					
EFNA4_EPHA4	EPHA	EFNA4	EPHA4	other	tertile	0	1	0.0012801036744315402	0.0012801036744315402					
EFNB1_EPHA4	EPHB	EFNB1	EPHA4	other	tertile	0	1	0.009213181080976454	0.009213181080976454					
KLK1_F2R	KLK	KLK1	F2R	other	tertile	0	1	0.004650182261318933	0.004650182261318933					
IGF2_IGF1R	IGF	IGF2	IGF1R	other	tertile	0	1	-0.0038963563062470036	-0.0038963563062470036					
MDK_SDC2	MK	MDK	SDC2	other	tertile	0	1	-0.0007954674487629723	-0.0007954674487629723					
PTN_SDC2	PTN	PTN	SDC2	other	tertile	0	1	-0.0004066882560338665	-0.0004066882560338665					
GRN_SORT1	GRN	GRN	SORT1	other	tertile	0	1	-0.0005436360331173189	-0.0005436360331173189					
CDH2_CDH2	CDH	CDH2	CDH2	other	tertile	0	1	0.0052288276395811295	0.0052288276395811295					
EFNA1_EPHA7	EPHA	EFNA1	EPHA7	other	tertile	0	1	0.00017704437373287517	0.00017704437373287517					
JAM3_JAM3	JAM	JAM3	JAM3	barrier	tertile	0	1	0.0028832836132019514	0.0028832836132019514					
C1QL1_ADGRB3	ADGRB	C1QL1	ADGRB3	other	tertile	0	1	-0.002299375161051093	-0.002299375161051093					
NRXN1_CLSTN2	NRXN	NRXN1	CLSTN2	other	tertile	0	1	-0.007857673869253595	-0.007857673869253595					
LRFN4_PTPRF	PTPR	LRFN4	PTPRF	other	tertile	0	1	-0.000146878067746865	-0.000146878067746865					
F2_F2R	PARs	F2	F2R	other	tertile	0	1	0.0012298147583609375	0.0012298147583609375					
NRG2_ERBB4	NRG	NRG2	ERBB4	other	tertile	0	1	-0.08218470383999937	-0.08218470383999937					
SEMA4A_PLXNB1	SEMA4	SEMA4A	PLXNB1	other	tertile	0	1	0.004778865266033362	0.004778865266033362					
GJA1_GJA1	GAP	GJA1	GJA1	other	tertile	0	1	0.0053331279347917536	0.0053331279347917536					
NRG4_ERBB4	NRG	NRG4	ERBB4	other	tertile	0	1	0.008763986619353044	0.008763986619353044					
NEGR1_NEGR1	NEGR	NEGR1	NEGR1	other	tertile	0	1	0.000662135120371947	0.000662135120371947					
WNT5A_FZD6	ncWNT	WNT5A	FZD6	other	tertile	0	1	-0.0001113051245527972	-0.0001113051245527972					
IGF1_IGF1R	IGF	IGF1	IGF1R	other	tertile	0	1	-0.04470974745700379	-0.04470974745700379					
NRXN3_NLGN1	NRXN	NRXN3	NLGN1	other	tertile	0	1	-0.0014659052930710015	-0.0014659052930710015					
SEMA6A_PLXNA2	SEMA6	SEMA6A	PLXNA2	other	tertile	0	1	0.0028731239202855093	0.0028731239202855093					
FLRT3_ADGRL2	ADGRL	FLRT3	ADGRL2	other	tertile	0	1	-0.002881009356884203	-0.002881009356884203					
TENM3_ADGRL2	ADGRL	TENM3	ADGRL2	other	tertile	0	1	0.015825473211675534	0.015825473211675534					
BDNF_SORT1	NT	BDNF	SORT1	other	tertile	0	1	-0.012766402475249978	-0.012766402475249978					
NTN1_DCC	Netrin	NTN1	DCC	other	tertile	0	1	0.007145622073159391	0.007145622073159391					
SLIT2_ROBO2	SLIT	SLIT2	ROBO2	other	tertile	0	1	0.00037547721046899546	0.00037547721046899546					
EGF_EGFR	EGF	EGF	EGFR	other	tertile	0	1	0.076252171791892	0.076252171791892					
BTC_EGFR	EGF	BTC	EGFR	other	tertile	0	1	-0.03785133104127588	-0.03785133104127588					
BTC_ERBB4	EGF	BTC	ERBB4	other	tertile	0	1	-0.023765321919380984	-0.023765321919380984					
SEMA3C_PLXND1	SEMA3	SEMA3C	PLXND1	other	tertile	0	1	0.02000432253331331	0.02000432253331331					
LAMA3_DAG1	LAMININ	LAMA3	DAG1	other	tertile	0	1	-0.016765239753041894	-0.016765239753041894					
LAMB3_DAG1	LAMININ	LAMB3	DAG1	other	tertile	0	1	0.038528788109262184	0.038528788109262184					
CD99_CD99L2	CD99	CD99	CD99L2	other	tertile	0	1	0.031446649007291674	0.031446649007291674					
CCL7_CCR1	CCL	CCL7	CCR1	other	tertile	0	1	0.00043225084555184633	0.00043225084555184633					
COMP_CD47	THBS	COMP	CD47	other	tertile	0	1	0.0340802578311638	0.0340802578311638					
