gate	mouse	dataset	genotype	treatment	digest	n_cells	n_epi	frac_epi	n_tnk	frac_tnk	frac_cd3	frac_cd8	pct_gt0	pct_ge2	pct_ge5	pct_log1	IFN	APM	IFN_APM	MHC_published
epcam_krt_ptprc_neg_sftpc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	19	0.007618283881315156	256	0.10264635124298316	0.08219727345629511	0.03608660785886127	47.368421052631575	36.84210526315789	21.052631578947366	36.84210526315789	0.05194762721657753	0.49035924673080444	0.271153436973691	0.36062130331993103
epcam_krt_ptprc_neg_sftpc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	4	0.0005973715651135006	3638	0.5433094384707288	0.4873058542413381	0.10289725209080047	0.0	0.0	0.0	0.0	0.08514085412025452	1.149604320526123	0.6173725873231888	0.9535039663314819
epcam_krt_ptprc_neg_sftpc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	5	0.0006610259122157589	3849	0.5088577472236911	0.42292437863564253	0.1225542041248017	0.0	0.0	0.0	0.0	0.3162616789340973	1.2059348821640015	0.7610982805490494	1.0801897048950195
epcam_sftpc_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	1918	0.9288135593220339	1	0.00048426150121065375	0.0	0.0	58.811261730969754	38.946819603753916	19.81230448383733	22.99270072992701	0.048085879534482956	0.4957979619503021	0.27194192074239254	0.4855206608772278
epcam_sftpc_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	921	0.9219219219219219	0	0.0	0.0	0.0	66.77524429967427	51.357220412595005	31.596091205211724	41.585233441910965	0.07755237817764282	0.5808538198471069	0.3292030990123749	0.5335034728050232
epcam_sftpc_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3678	0.932319391634981	0	0.0	0.0	0.0	37.52039151712888	19.711799891245242	7.99347471451876	11.881457313757476	0.038388531655073166	0.37535181641578674	0.20687017403542995	0.4428080916404724
epcam_sftpc_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3778	0.9426147704590818	0	0.0	0.0	0.0	61.22286924298571	41.74166225516146	18.951826363155106	27.236633139227106	0.05257072299718857	0.5380158424377441	0.29529328271746635	0.44990625977516174
epcam_sftpc_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	62	0.014765420338175756	98	0.02333889021195523	0.020004763038818766	0.006668254346272922	70.96774193548387	64.51612903225806	53.2258064516129	56.451612903225815	0.13473720848560333	0.6306017637252808	0.38266948610544205	0.5040510892868042
epcam_sftpc_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	146	0.05854049719326383	253	0.10144346431435446	0.08139534883720931	0.03528468323977546	50.0	41.0958904109589	28.08219178082192	23.28767123287671	0.08483879268169403	0.7213704586029053	0.40310462564229965	0.6577608585357666
epcam_sftpc_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	44	0.006571087216248507	3630	0.5421146953405018	0.4859617682198327	0.1027479091995221	2.272727272727273	0.0	0.0	0.0	0.1480254977941513	1.1237701177597046	0.635897807776928	0.9354164600372314
epcam_sftpc_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	203	0.026837652035959808	3814	0.5042305658381808	0.41948704389212055	0.12202538339502908	8.374384236453201	5.911330049261084	2.4630541871921183	2.4630541871921183	0.24460579454898834	1.6155600547790527	0.9300829246640205	1.64744234085083
nkx21_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	1890	0.9152542372881356	1	0.00048426150121065375	0.0	0.0	57.407407407407405	37.46031746031746	18.941798941798943	21.26984126984127	0.04788140207529068	0.49620819091796875	0.2720447964966297	0.49050068855285645
nkx21_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	887	0.8878878878878879	0	0.0	0.0	0.0	64.26155580608793	49.83089064261556	30.214205186020294	39.346110484780155	0.07637280225753784	0.5812683701515198	0.3288205862045288	0.5431807637214661
nkx21_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3638	0.9221799746514575	1	0.00025348542458808617	0.0	0.0	36.50357339197361	18.884002199010443	7.586586036283673	10.995052226498075	0.038768790662288666	0.36938175559043884	0.20407527312636375	0.43609508872032166
nkx21_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3604	0.8992015968063872	0	0.0	0.0	0.0	60.84905660377359	40.899001109877915	18.53496115427303	25.99889012208657	0.053398098796606064	0.5352990627288818	0.29434858076274395	0.44902053475379944
nkx21_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	161	0.038342462491069304	98	0.02333889021195523	0.020004763038818766	0.006430102405334604	73.29192546583852	66.45962732919256	52.17391304347826	60.86956521739131	0.1538786143064499	0.5812737941741943	0.3675762042403221	0.39278581738471985
nkx21_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	150	0.060144346431435444	254	0.10184442662389735	0.0817963111467522	0.03528468323977546	50.0	41.333333333333336	28.000000000000004	24.666666666666668	0.08588580042123795	0.714995801448822	0.40044080093503	0.6338049173355103
nkx21_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	13	0.001941457586618877	3635	0.5428614097968937	0.48670848267622463	0.10289725209080047	7.6923076923076925	0.0	0.0	0.0	0.1482575237751007	1.1229974031448364	0.6356274634599686	0.9098086953163147
nkx21_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	155	0.020491803278688523	3821	0.5051560021152829	0.42014806980433633	0.12189317821258594	9.032258064516128	6.451612903225806	1.935483870967742	1.935483870967742	0.2641312777996063	1.6564059257507324	0.9602686017751694	1.7176600694656372
epcam_cdh1_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	1708	0.8271186440677966	1	0.00048426150121065375	0.0	0.00048426150121065375	62.41217798594848	41.80327868852459	21.48711943793911	23.711943793911008	0.049917735159397125	0.4993916451931	0.27465469017624855	0.48286810517311096
epcam_cdh1_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	797	0.7977977977977978	1	0.001001001001001001	0.001001001001001001	0.0	70.63989962358845	55.70890840652447	34.88080301129234	44.165621079046424	0.08431535214185715	0.6019284725189209	0.343121912330389	0.5453534722328186
epcam_cdh1_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3004	0.761470215462611	0	0.0	0.0	0.0	40.84553928095872	22.569906790945407	9.287616511318241	12.18375499334221	0.04003065824508667	0.3819340765476227	0.21098236739635468	0.44226589798927307
epcam_cdh1_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3326	0.8298403193612774	0	0.0	0.0	0.0	64.22128683102825	45.12928442573662	20.535177390258568	28.472639807576666	0.05399924889206886	0.5460312366485596	0.3000152427703142	0.44990572333335876
epcam_cdh1_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	153	0.03643724696356275	97	0.02310073827101691	0.020004763038818766	0.006430102405334604	76.47058823529412	70.58823529411765	55.55555555555556	62.745098039215684	0.1561357080936432	0.6028620004653931	0.3794988542795181	0.4074186086654663
epcam_cdh1_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	149	0.05974338412189254	253	0.10144346431435446	0.08139534883720931	0.035685645549318364	54.36241610738255	44.966442953020135	30.201342281879196	27.516778523489933	0.08370371907949448	0.6884392499923706	0.38607148453593254	0.6079117059707642
epcam_cdh1_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	13	0.001941457586618877	3637	0.5431600955794504	0.48700716845878134	0.10289725209080047	7.6923076923076925	0.0	0.0	0.0	0.1397426426410675	1.1410348415374756	0.6403887420892715	0.8392728567123413
epcam_cdh1_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	142	0.01877313590692755	3823	0.5054204124801692	0.42014806980433633	0.12215758857747223	11.971830985915492	8.450704225352112	3.5211267605633805	3.5211267605633805	0.27105453610420227	1.6767408847808838	0.973897710442543	1.727200984954834
krt19_epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	0	0.0	5	0.002421307506053269	0.00048426150121065375	0.0014527845036319612								
krt19_epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	0	0.0	1	0.001001001001001001	0.001001001001001001	0.001001001001001001								
krt19_epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	0	0.0	7	0.0017743979721166034	0.0010139416983523447	0.0								
krt19_epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	0	0.0	6	0.0014970059880239522	0.000998003992015968	0.000499001996007984								
krt19_epcam_ptprc_neg_sftpc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	119	0.02834008097165992	98	0.02333889021195523	0.020004763038818766	0.006430102405334604	68.90756302521008	57.98319327731093	44.537815126050425	58.82352941176471	0.17459267377853394	0.5599736571311951	0.3672831654548645	0.3406400978565216
krt19_epcam_ptprc_neg_sftpc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	19	0.007618283881315156	256	0.10264635124298316	0.08219727345629511	0.03608660785886127	47.368421052631575	36.84210526315789	21.052631578947366	36.84210526315789	0.05194762721657753	0.49035924673080444	0.271153436973691	0.36062130331993103
krt19_epcam_ptprc_neg_sftpc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	2	0.0002986857825567503	3639	0.5434587813620072	0.4873058542413381	0.10289725209080047	0.0	0.0	0.0	0.0	0.04293912276625633	1.172690987586975	0.6078150551766157	0.8044305443763733
krt19_epcam_ptprc_neg_sftpc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	3	0.0003966155473294553	3849	0.5088577472236911	0.42292437863564253	0.1225542041248017	0.0	0.0	0.0	0.0	0.4224439561367035	1.3733667135238647	0.8979053348302841	1.093076229095459
broad_lung_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	2059	0.9970944309927361	1	0.00048426150121065375	0.0	0.0	56.04662457503643	36.571151044196206	18.50412821758135	22.19524040796503	0.04690997302532196	0.4861508905887604	0.26653043180704117	0.4778845012187958
broad_lung_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	995	0.995995995995996	0	0.0	0.0	0.0	63.417085427135675	48.743718592964825	29.64824120603015	39.89949748743719	0.0767199695110321	0.5743685364723206	0.32554425299167633	0.5310893058776855
broad_lung_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3916	0.9926489226869455	0	0.0	0.0	0.0	35.87844739530133	18.74361593462717	7.533197139938713	11.72114402451481	0.03843645006418228	0.365085631608963	0.20176104083657265	0.4305597245693207
broad_lung_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3980	0.9930139720558883	0	0.0	0.0	0.0	59.798994974874375	40.47738693467336	18.140703517587937	27.08542713567839	0.05225489288568497	0.529055655002594	0.2906552739441395	0.44195353984832764
broad_lung_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	385	0.09168849726125268	96	0.02286258633007859	0.019766611097880447	0.006430102405334604	36.36363636363637	30.129870129870127	23.116883116883116	30.38961038961039	0.1162388026714325	0.563736617565155	0.33998771011829376	0.41506054997444153
broad_lung_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	525	0.21050521251002405	249	0.09983961507618284	0.08019246190858059	0.03488372093023256	15.619047619047619	12.761904761904763	8.571428571428571	7.809523809523809	0.1204104870557785	0.9039393663406372	0.5121749266982079	0.8556671738624573
broad_lung_ptprc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	896	0.13381123058542413	3419	0.5106033452807647	0.4584826762246117	0.09543010752688172	0.11160714285714285	0.0	0.0	0.0	0.18462999165058136	1.2640353441238403	0.7243326678872108	0.9862891435623169
broad_lung_ptprc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	1094	0.14463246959280804	3618	0.4783183500793231	0.39687995769434165	0.11819143310417768	1.5539305301645339	1.0968921389396709	0.4570383912248629	0.4570383912248629	0.2582210898399353	1.5108072757720947	0.884514182806015	1.4198143482208252
epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	0	0.0	5	0.002421307506053269	0.00048426150121065375	0.0014527845036319612								
epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	0	0.0	1	0.001001001001001001	0.001001001001001001	0.001001001001001001								
epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	0	0.0	7	0.0017743979721166034	0.0010139416983523447	0.0								
epcam_ptprc_neg_sftpc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	0	0.0	6	0.0014970059880239522	0.000998003992015968	0.000499001996007984								
epcam_ptprc_neg_sftpc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	161	0.038342462491069304	98	0.02333889021195523	0.020004763038818766	0.006430102405334604	55.90062111801242	47.20496894409938	34.78260869565217	47.20496894409938	0.1490936428308487	0.5278725028038025	0.3384830728173256	0.3305584788322449
epcam_ptprc_neg_sftpc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	21	0.008420208500400962	256	0.10264635124298316	0.08219727345629511	0.03608660785886127	42.857142857142854	33.33333333333333	19.047619047619047	33.33333333333333	0.0513836145401001	0.5406765937805176	0.29603010416030884	0.4862106740474701
epcam_ptprc_neg_sftpc_neg	GSE180963_K	GSE180963	K	untreated	mixed	6696	9	0.0013440860215053765	3638	0.5433094384707288	0.4873058542413381	0.10289725209080047	0.0	0.0	0.0	0.0	0.0702873170375824	1.052898645401001	0.5615929812192917	0.9374884366989136
epcam_ptprc_neg_sftpc_neg	GSE180963_KL	GSE180963	KL	untreated	mixed	7564	9	0.001189846641988366	3848	0.508725542041248	0.42279217345319936	0.1225542041248017	0.0	0.0	0.0	0.0	0.2543986141681671	1.0911084413528442	0.6727535277605057	0.98063725233078
epcam_struct2_ptprc_neg	GSE154977_KP_30w_Cis72_m5	GSE154977	KP	Cis72	AT2_lineage_FACS	2065	1913	0.9263922518159806	1	0.00048426150121065375	0.0	0.0	58.96497647673811	39.04861474124412	19.86408782017773	23.05279665446942	0.047849223017692566	0.495523065328598	0.2716861441731453	0.48501259088516235
epcam_struct2_ptprc_neg	GSE154977_KP_30w_Cis72_m6	GSE154977	KP	Cis72	AT2_lineage_FACS	999	915	0.9159159159159159	0	0.0	0.0	0.0	67.21311475409836	51.693989071038246	31.80327868852459	41.857923497267755	0.07806092500686646	0.5830972194671631	0.33057907223701477	0.535367488861084
epcam_struct2_ptprc_neg	GSE154977_KP_30w_ND_m3	GSE154977	KP	ND	AT2_lineage_FACS	3945	3637	0.9219264892268695	0	0.0	0.0	0.0	37.77838878196316	19.934011547979104	8.083585372559803	11.850426175419301	0.038524284958839417	0.37715551257133484	0.20783989876508713	0.444784015417099
epcam_struct2_ptprc_neg	GSE154977_KP_30w_ND_m4	GSE154977	KP	ND	AT2_lineage_FACS	4008	3774	0.9416167664670658	0	0.0	0.0	0.0	61.23476417594065	41.78590355060943	18.97191308956015	27.265500794912562	0.05261165648698807	0.5382640361785889	0.29543784633278847	0.4501645267009735
epcam_struct2_ptprc_neg	GSE165641_KL1	GSE165641	KL	untreated	mixed	4199	183	0.043581805191712314	98	0.02333889021195523	0.020004763038818766	0.006430102405334604	69.94535519125684	62.295081967213115	48.08743169398907	58.46994535519126	0.1513129621744156	0.5833665728569031	0.36733976751565933	0.3957177698612213
epcam_struct2_ptprc_neg	GSE165641_KL2	GSE165641	KL	untreated	mixed	2494	157	0.06295108259823577	253	0.10144346431435446	0.08139534883720931	0.03528468323977546	52.22929936305732	42.675159235668794	28.662420382165603	26.11464968152866	0.08230273425579071	0.6832366585731506	0.3827696964144707	0.606443464756012
