malig_family	tnk_family	score_family	k	cohorts	n_patients	rho_TAC	p_TAC	I2_TAC	rho_CLDN	p_CLDN	I2_CLDN	stouffer_z_TAC	stouffer_p_TAC	stouffer_z_CLDN	stouffer_p_CLDN	both_negative	is_full_family	n_family_units
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE291670+GSE325414	54	-0.20734821343056017	0.1727123067565156	0.0	-0.18480676047447103	0.2593212011423085	8.544573221951065	-1.3891763298916124	0.16477913754503604	-1.1666828663064315	0.24333846459872976	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	72	-0.1740656284707925	0.173142039409645	0.0	-0.003032269548461693	0.9812610655669074	0.0	-1.3746971739619245	0.16922534775023113	-0.027399262541215892	0.9781412864359321	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	72	-0.1740656284707925	0.173142039409645	0.0	-0.003032269548461693	0.9812610655669074	0.0	-1.3746971739619245	0.16922534775023113	-0.027399262541215892	0.9781412864359321	True	False	8
author	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE325414	72	-0.1740656284707925	0.173142039409645	0.0	-0.003032269548461693	0.9812610655669074	0.0	-1.3746971739619245	0.16922534775023113	-0.027399262541215892	0.9781412864359321	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE291670+GSE253013+GSE131907	63	-0.3624516354204827	0.19250930216938378	65.52096798286017	-0.258608527433936	0.058792645865999554	0.0	-0.9035376564838092	0.366240612068102	-1.9032289024911813	0.05701068336178568	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE291670+GSE253013+GSE131907	63	-0.3624516354204827	0.19250930216938378	65.52096798286017	-0.258608527433936	0.058792645865999554	0.0	-0.9035376564838092	0.366240612068102	-1.9032289024911813	0.05701068336178568	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE325414	62	-0.19389731252642597	0.21035848862290496	14.807660360453207	-0.11022450597219108	0.4338710805296918	0.0	-1.2958183906407286	0.19503806054718964	-0.7990209843845835	0.4242782443706421	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE253013+GSE131907	81	-0.25141188760745387	0.23452137568595455	62.6730501834191	-0.08905128449044812	0.45828110168835057	0.0	-0.9748866185810536	0.3296165044991155	-0.7515734111157341	0.452307638085244	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_Real+GSE253013+GSE131907	81	-0.25141188760745387	0.23452137568595455	62.6730501834191	-0.08905128449044812	0.45828110168835057	0.0	-0.9748866185810536	0.3296165044991155	-0.7515734111157341	0.452307638085244	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE325414	65	-0.16080577430219428	0.23762897338913513	0.0	-0.08048054817570172	0.5570847232063376	0.0	-1.1932668136764673	0.2327648951498279	-0.5969266853355967	0.5505563299862931	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE253013	49	-0.35049078513982546	0.24475982554086606	66.80308935904681	-0.2716898014922984	0.09003952489080833	0.0	-1.0704716020287162	0.2844070848257132	-1.7128117099712903	0.08674718512890962	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE291670	58	-0.16228776393918562	0.26678024016278634	0.0	-0.07612648181307514	0.7064927123071836	38.976141572859824	-1.1373848870603758	0.2553774223100054	-0.08121559413679742	0.9352704981558624	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE325414	72	-0.14169914727709224	0.26914539786822156	0.0	-0.0850668328007443	0.632863232412346	40.9949221917609	-1.128499743001096	0.259108925344233	-0.346976111395532	0.7286092655356449	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE253013+GSE131907	74	-0.24722660817626912	0.269943212589992	62.32820026401953	-0.16388976738903005	0.19284354483991362	0.0	-0.7793707546229107	0.4357613462141856	-1.3178162744543958	0.1875651585882364	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE253013+GSE131907+GSE325414	82	-0.22279742687207993	0.2888658537579546	62.350250185543565	-0.17780940972597262	0.13267341702568025	0.0	-0.7354239461861202	0.4620813425627319	-1.5208872845858223	0.12828812538649986	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE253013+GSE131907+GSE325414	82	-0.22279742687207993	0.2888658537579546	62.350250185543565	-0.17780940972597262	0.13267341702568025	0.0	-0.7354239461861202	0.4620813425627319	-1.5208872845858223	0.12828812538649986	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE253013	67	-0.24606537775613524	0.2919247545392678	64.44940591114715	-0.05407165179046133	0.6881274144658186	0.0	-1.0998750246550402	0.27138657793760235	-0.4139440897442028	0.6789150534851738	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE253013+GSE131907	68	-0.2546875045399191	0.2939508980919726	62.330493347455786	-0.18454922190642936	0.16239943890480457	0.0	-0.6849633536190957	0.4933670461829167	-1.4148571637629108	0.15711037970274117	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE253013+GSE131907	68	-0.2546875045399191	0.2939508980919726	62.330493347455786	-0.18454922190642936	0.16239943890480457	0.0	-0.6849633536190957	0.4933670461829167	-1.4148571637629108	0.15711037970274117	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	66	-0.13904202065919083	0.30375803101380483	0.0	-0.10393577992262895	0.5873924356317994	40.89186209602577	-1.0519668935489002	0.29281473909752165	-0.39450273333685126	0.6932099095886533	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE325414	66	-0.13904202065919083	0.30375803101380483	0.0	-0.10393577992262895	0.5873924356317994	40.89186209602577	-1.0519668935489002	0.29281473909752165	-0.39450273333685126	0.6932099095886533	True	False	8
primary_mixed	tnk	mean	4	GSE241934_Real+GSE291670+GSE253013+GSE131907	75	-0.22662253063769547	0.3078220040012718	57.79048628842375	-0.19913645489354487	0.32057198658200037	48.7538727361064	-0.6526191952487086	0.5140018075592407	-1.1250484270824117	0.26056851369704404	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_Real+GSE291670+GSE253013+GSE131907	75	-0.22662253063769547	0.3078220040012718	57.79048628842375	-0.19913645489354487	0.32057198658200037	48.7538727361064	-0.6526191952487086	0.5140018075592407	-1.1250484270824117	0.26056851369704404	True	False	8
author	tnk	mean	4	GSE131907+GSE207422+GSE241934_Real+GSE325414	82	-0.12072972230189614	0.31008279887409496	0.0	-0.10444123049056543	0.41962295189469134	14.01985195374976	-1.0220976236284562	0.3067346977982164	-0.8639146972478827	0.38763475241738155	True	False	6
author	tnk	mean	4	GSE131907+GSE207422+GSE241934_IIT+GSE241934_Real	68	-0.13251581922626487	0.3185101461580103	0.0	-0.09309028966343064	0.5228442894750165	13.967861684619093	-1.0054742686795513	0.3146685335956666	-0.6803394814421355	0.4962895308864811	True	False	6
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE291670+GSE253013+GSE131907	68	-0.22176273858673987	0.346730266932716	56.70527804001579	-0.23829294043146132	0.10988698181500943	12.370934911544422	-0.4301248017621432	0.6671048594305792	-1.7456506291991916	0.08087167890382897	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE253013+GSE325414	68	-0.21829777986676518	0.3502088873556013	64.62822380330287	-0.1662350293036407	0.2092459020755677	0.0	-0.8300964767047713	0.40648423897593	-1.276374193576138	0.20182327424284519	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE253013	54	-0.2427565268293994	0.3620495713320788	64.51050651977751	-0.17139915402010786	0.2619190649424964	0.0	-0.8000121697580856	0.42370374624888363	-1.144109255669353	0.2525783296671289	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE291670+GSE253013+GSE131907	62	-0.23281761524828423	0.36694767326094047	56.38595926043374	-0.25774890688984964	0.062236147760390555	0.0	-0.31222783701672663	0.7548673779463472	-1.8773089568108126	0.06047576133866591	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE291670+GSE253013+GSE131907	62	-0.23281761524828423	0.36694767326094047	56.38595926043374	-0.25774890688984964	0.062236147760390555	0.0	-0.31222783701672663	0.7548673779463472	-1.8773089568108126	0.06047576133866591	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE291670+GSE253013	61	-0.22543567233271647	0.36703195192858384	60.72776306692623	-0.20204305450477797	0.34725521948612537	47.596148778112486	-0.7484113312373841	0.4542120898642421	-0.8223784219268276	0.4108615563230613	True	False	8
primary_mixed	tnk	mean	4	GSE291670+GSE253013+GSE131907+GSE325414	76	-0.19102531675109494	0.38057660628442225	56.44595456762326	-0.23699100484881525	0.059514320617479806	2.600473140168629	-0.40437325101492655	0.6859382671758241	-1.9264266725192212	0.05405111965214878	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE291670+GSE253013+GSE131907+GSE325414	76	-0.19102531675109494	0.38057660628442225	56.44595456762326	-0.23699100484881525	0.059514320617479806	2.600473140168629	-0.40437325101492655	0.6859382671758241	-1.9264266725192212	0.05405111965214878	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_IIT+GSE291670+GSE325414	59	-0.11865487970170661	0.41375300979931495	0.0	-0.1594225819346725	0.3254000382872382	14.614419226770234	-0.8415099201875625	0.4000623299377358	-1.025788155380578	0.30499145037615094	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE291670+GSE131907	78	-0.13923933710167063	0.4232671733192557	39.083003788002614	-0.14728745472951202	0.4307402277396368	46.24080734128372	-0.5790590662883126	0.562549318831191	-0.9386409781054282	0.3479151061270236	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_Real+GSE291670+GSE131907	78	-0.13923933710167063	0.4232671733192557	39.083003788002614	-0.14728745472951202	0.4307402277396368	46.24080734128372	-0.5790590662883126	0.562549318831191	-0.9386409781054282	0.3479151061270236	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_Real+GSE253013+GSE131907	86	-0.14197292110116647	0.42637479287169666	52.17185547105038	-0.07619373051657907	0.5113634941436874	0.0	-0.5654548131775878	0.571764450976542	-0.6642991989697004	0.5064988336254296	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE291670+GSE253013	48	-0.22401356940934536	0.43411783589136266	59.99292328723639	-0.27086684695024144	0.0955552923902689	0.0	-0.377776542098913	0.7055966012995303	-1.683572139671024	0.09226438677653612	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE291670+GSE253013+GSE325414	62	-0.19180235858146175	0.4376153840302941	59.99889534018129	-0.2407927377566137	0.08936838291518195	2.6711381380165395	-0.4658222972898566	0.6413427035283352	-1.7307523568381036	0.08349594266064969	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	80	-0.14190657283396277	0.45712007504364993	51.89813718097119	-0.08582059686549477	0.4780515211844508	0.0	-0.46727533823397416	0.640302898479991	-0.718614088109583	0.47237873061172064	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE253013+GSE131907	80	-0.14190657283396277	0.45712007504364993	51.89813718097119	-0.08582059686549477	0.4780515211844508	0.0	-0.46727533823397416	0.640302898479991	-0.718614088109583	0.47237873061172064	True	False	8
primary_mixed	tnk	mean	4	GSE241934_Real+GSE253013+GSE131907+GSE325414	94	-0.12420841669077759	0.45821158057514544	51.92063827836321	-0.09696300247943061	0.37842354802074507	0.0	-0.53895586735869	0.5899173067994198	-0.8903738381519491	0.3732651852775948	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_Real+GSE253013+GSE131907+GSE325414	94	-0.12420841669077759	0.45821158057514544	51.92063827836321	-0.09696300247943061	0.37842354802074507	0.0	-0.53895586735869	0.5899173067994198	-0.8903738381519491	0.3732651852775948	True	False	8
author	tnk	mean	4	GSE131907+GSE207422+GSE241934_IIT+GSE325414	69	-0.09682085117057752	0.46338860316391894	0.0	-0.19919871992705007	0.12743461805726516	0.0	-0.7389913289914025	0.4599122626506431	-1.532856504203492	0.12531121486192293	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE291670	64	-0.14237290831148974	0.47902698034997027	45.39403669824101	-0.1422024010000433	0.4736596627111104	44.062234704032	-0.6605332684891653	0.5089116764622779	-0.6174380718403522	0.5369458166842318	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE291670+GSE131907	71	-0.12353397552511573	0.4957817159824198	36.28070739883295	-0.20079663197662373	0.16734922142673037	13.243697466310406	-0.35711509613920284	0.7210056435516341	-1.5308931545274511	0.1257958013518234	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_IIT+GSE253013+GSE131907	73	-0.12862712733830187	0.5181407025000886	49.849907125148604	-0.16157110230260358	0.20299436153037798	0.0	-0.24224656562987398	0.8085891151717972	-1.287961599965605	0.19775933059321915	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE253013+GSE325414	80	-0.12138350539919233	0.521568467123134	56.10635200911971	-0.07035432841019788	0.5611617947132678	0.0	-0.5989815013468194	0.5491852204437244	-0.5929428404165015	0.5532194062564759	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE253013+GSE131907+GSE325414	87	-0.11071352957377231	0.5237600704544354	50.01211159083638	-0.15954265982964247	0.16344285426631522	0.0	-0.33708110036560723	0.7360557642828613	-1.4082884934019078	0.15904566148192467	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE253013	66	-0.13624836119587336	0.5280592907436933	56.106357442820475	-0.0493335682216768	0.7167387949954862	0.0	-0.5323729438470511	0.5944677204063955	-0.3745946800240141	0.7079619301516238	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE291670+GSE131907	65	-0.12344810647954194	0.5286725314548488	35.31649205736508	-0.2232802799120178	0.11502944849722278	4.159503733239796	-0.2379192145933198	0.8119437522795729	-1.6442525485030726	0.10012404652534636	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE291670+GSE131907	65	-0.12344810647954194	0.5286725314548488	35.31649205736508	-0.2232802799120178	0.11502944849722278	4.159503733239796	-0.2379192145933198	0.8119437522795729	-1.6442525485030726	0.10012404652534636	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE241934_Real+GSE131907	89	-0.08302412911534264	0.5435682212494857	26.242166156375983	-0.056955058107754926	0.6168497258833393	0.0	-0.5001182741877778	0.6169917994334667	-0.502597832979259	0.6152470531578074	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE291670+GSE131907+GSE325414	79	-0.10141419384028243	0.5443491680098389	35.60049728654717	-0.20876507059025526	0.0962456480941982	4.760629853915466	-0.3370996832677177	0.7360417561847655	-1.7234655701133437	0.08480436621480941	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE291670+GSE131907+GSE325414	79	-0.10141419384028243	0.5443491680098389	35.60049728654717	-0.20876507059025526	0.0962456480941982	4.760629853915466	-0.3370996832677177	0.7360417561847655	-1.7234655701133437	0.08480436621480941	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE253013+GSE131907	79	-0.1467441748621416	0.5463776477916993	70.03137026022065	-0.2031865219121391	0.0916754409955217	0.0	0.12937015096365306	0.8970647652519398	-1.7055929479743883	0.08808389328027968	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE253013+GSE131907+GSE325414	81	-0.10797396327547693	0.5591691326636814	49.37827394854276	-0.17597100183091133	0.1396489878259082	0.0	-0.2297242437860044	0.8183060548520349	-1.4936828861740714	0.1352585236906397	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE253013+GSE131907+GSE325414	81	-0.10797396327547693	0.5591691326636814	49.37827394854276	-0.17597100183091133	0.1396489878259082	0.0	-0.2297242437860044	0.8183060548520349	-1.4936828861740714	0.1352585236906397	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_Real+GSE131907+GSE325414	97	-0.07208230575816396	0.5745770773447564	25.48632677409571	-0.07885980898205071	0.4662682169426231	0.0	-0.4777618667070808	0.6328197052414808	-0.7330555597507489	0.46352454336545557	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_Real+GSE131907+GSE325414	97	-0.07208230575816396	0.5745770773447564	25.48632677409571	-0.07885980898205071	0.4662682169426231	0.0	-0.4777618667070808	0.6328197052414808	-0.7330555597507489	0.46352454336545557	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE291670	51	-0.1244301240779133	0.5840533445439827	43.1888084395325	-0.2229887898990451	0.17055110258522033	4.300750455534789	-0.28678200885990907	0.7742792394303797	-1.4086782960831226	0.1589303154501479	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE325414	65	-0.10617939298652802	0.5883447328547889	43.29104755206587	-0.20538180757647273	0.1432771993564049	4.735946811011341	-0.3871033423930053	0.6986797032793586	-1.501904194914431	0.13312185310905267	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907	83	-0.07646512522147218	0.594947736840386	25.333567782434535	-0.06457476348324905	0.5858396080776667	0.0	-0.40084084204569015	0.6885373069534131	-0.5484834716299488	0.5833599752665626	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE241934_Real+GSE131907	83	-0.07646512522147218	0.594947736840386	25.333567782434535	-0.06457476348324905	0.5858396080776667	0.0	-0.40084084204569015	0.6885373069534131	-0.5484834716299488	0.5833599752665626	True	False	8
author	tnk	mean	4	GSE131907+GSE241934_IIT+GSE241934_Real+GSE325414	81	-0.06161176747910211	0.6083467140434256	0.0	-0.1012367801374559	0.4389397639632725	14.277384672160775	-0.5184677941545753	0.6041319247519659	-0.8319667528505298	0.40542771112273446	True	False	6
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE325414	83	-0.07547154350765715	0.6142338097650157	35.343163302348	-0.04971976698603344	0.6750027895330415	0.0	-0.5297344498445422	0.5962960590791242	-0.4254959049975061	0.6704752061685406	True	False	8
author	tnk	mean	4	GSE205335+GSE207422+GSE241934_Real+GSE325414	83	-0.07547154350765715	0.6142338097650157	35.343163302348	-0.04971976698603344	0.6750027895330415	0.0	-0.5297344498445422	0.5962960590791242	-0.4254959049975061	0.6704752061685406	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE253013+GSE325414	67	-0.10348542330918672	0.6235850713080663	54.357280838769086	-0.16370800160412569	0.22053194903265927	0.0	-0.2652447791199985	0.7908209011174903	-1.2451548893396307	0.21307482090657437	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE241934_Real	69	-0.07900296534436961	0.6409285810297418	35.31290194360021	-0.024682398716268105	0.8521421645623294	0.0	-0.45516495017761277	0.6489905741095078	-0.19185291983269634	0.8478574168083985	True	False	8
author	tnk	mean	4	GSE205335+GSE207422+GSE241934_IIT+GSE241934_Real	69	-0.07900296534436961	0.6409285810297418	35.31290194360021	-0.024682398716268105	0.8521421645623294	0.0	-0.45516495017761277	0.6489905741095078	-0.19185291983269634	0.8478574168083985	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE291670+GSE253013+GSE131907	73	-0.10639606405838871	0.668778677671455	63.854133583979255	-0.26462919791467115	0.03424287575307891	0.0	0.5091965896090966	0.6106144333326031	-2.1315115491285965	0.033047022012966755	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE131907+GSE325414	90	-0.05063826270903192	0.6967684116187571	20.17759198638767	-0.13770679805005376	0.22096361786339125	0.0	-0.27667209475199334	0.7820319008856571	-1.2332644166533706	0.21747712906820826	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE205335_NSCLC+GSE241934_IIT+GSE131907	76	-0.05078750861032305	0.7275242675053236	19.513753281692484	-0.13486047773680143	0.277701673282566	0.0	-0.1770374974266935	0.8594789360667291	-1.0943827462639755	0.2737871478787154	True	False	8
author	tnk	pct	4	GSE131907+GSE205335+GSE241934_IIT+GSE241934_Real	78	-0.036503010538199515	0.7667080175493307	0.0	-0.2820641290422947	0.05640109487543986	32.148529410150616	-0.3035084985170904	0.7615023718593202	-2.387628960546794	0.016957452210432416	True	True	4
primary_mixed	tnk	mean	4	GSE207422+GSE241934_IIT+GSE131907+GSE325414	84	-0.04006028046529794	0.7669136373217554	18.212983646478055	-0.1517455002986745	0.19441616442473575	0.0	-0.16882489110922472	0.8659343790716434	-1.308527285970226	0.19069452592186342	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE207422+GSE241934_IIT+GSE131907+GSE325414	84	-0.04006028046529794	0.7669136373217554	18.212983646478055	-0.1517455002986745	0.19441616442473575	0.0	-0.16882489110922472	0.8659343790716434	-1.308527285970226	0.19069452592186342	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_IIT+GSE325414	70	-0.04475556953847221	0.7826392622537561	30.620756892782346	-0.1341299441236539	0.30409279821966284	0.0	-0.1958306435343707	0.8447427243561998	-1.0412700060371607	0.2977502531144599	True	False	8
author	tnk	mean	4	GSE205335+GSE207422+GSE241934_IIT+GSE325414	70	-0.04475556953847221	0.7826392622537561	30.620756892782346	-0.1341299441236539	0.30409279821966284	0.0	-0.1958306435343707	0.8447427243561998	-1.0412700060371607	0.2977502531144599	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE253013+GSE131907	91	-0.0485503985212599	0.8033223559242599	62.39550470537728	-0.1159479590091558	0.30056435469440934	0.0	0.2623126189895994	0.7930804340169739	-1.0462082162481685	0.29546491032078936	True	False	8
author	tnk	mean	4	GSE131907+GSE205335+GSE207422+GSE241934_Real	79	-0.03659075548502942	0.8172383549025781	38.6703749799093	-0.1274914375363004	0.3446310209615546	17.546202136352257	-0.16365131464711874	0.870005645981295	-1.034073078674263	0.30110200070251814	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE241934_Real+GSE291670+GSE325414	77	-0.02467995607024572	0.8547242443765409	12.1112774231086	-0.13630331331062387	0.43636464332111913	44.24864928621177	-0.19170928137941892	0.8479699353533986	-0.7779520130189956	0.43659730340304703	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_Real+GSE291670+GSE131907	83	-0.01880969875065312	0.8740533382080944	0.0	-0.12484876740522712	0.48331999709577167	47.191573295459285	-0.17451717687046334	0.8614590327095578	-0.8422631567208384	0.39964066902431217	True	False	8
primary_mixed	tnk	mean	4	GSE241934_Real+GSE291670+GSE131907+GSE325414	91	-0.017226632031026	0.8782967020777106	0.0	-0.1421617576590254	0.3873934357205292	46.18060613501934	-0.16727071046392206	0.8671570490917346	-1.062667545364634	0.287932743766405	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_Real+GSE291670+GSE131907+GSE325414	91	-0.017226632031026	0.8782967020777106	0.0	-0.1421617576590254	0.3873934357205292	46.18060613501934	-0.16727071046392206	0.8671570490917346	-1.062667545364634	0.287932743766405	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_Real+GSE131907+GSE325414	102	-0.01246176030642617	0.905886403328227	0.0	-0.06884047418093167	0.5130392178012868	0.0	-0.12342965768818269	0.9017668731893039	-0.6566910673197672	0.5113795792810991	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE253013+GSE131907	78	-0.019448055130631157	0.9257100628832391	57.628947062362535	-0.2016664241505017	0.0966905235578345	0.0	0.6528410326982765	0.5138587674250074	-1.6794216413057934	0.09306989849993705	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE291670	63	-0.013555386745905574	0.9290501102525779	10.876714040375271	-0.13860303339778898	0.49182775537530654	44.08861044115062	-0.0725916172915685	0.9421310975541676	-0.579045949059316	0.5625581694227598	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE291670+GSE131907	76	-0.017527529765849335	0.9296221930751474	49.546566413455686	-0.23426844797247515	0.056183668388460714	0.0	0.5565823350317368	0.5778128258611323	-1.9179247108966413	0.055120558408944025	True	False	8
primary_mixed	tnk	mean	4	GSE205335+GSE253013+GSE131907+GSE325414	92	-0.01636439424662438	0.929813486540934	59.16427478096672	-0.19281561543880904	0.08073151532931974	0.0	0.4781276625948801	0.6325593443954265	-1.7643158116230149	0.0776788233520532	True	False	8
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	77	-0.005127993307131205	0.9670220019610077	0.0	-0.14405028962714653	0.4485754686809532	46.39052119298712	-0.0569980282757354	0.9545467657976037	-0.9064906543074326	0.3646762092948367	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE291670+GSE131907	77	-0.005127993307131205	0.9670220019610077	0.0	-0.14405028962714653	0.4485754686809532	46.39052119298712	-0.0569980282757354	0.9545467657976037	-0.9064906543074326	0.3646762092948367	True	False	8
author	tnk	mean	4	GSE131907+GSE205335+GSE207422+GSE325414	80	-0.005723355903877174	0.9694782151499903	32.34600854013782	-0.21510569444181185	0.07155313783091062	0.0	0.07342457109476633	0.9414682654576834	-1.8124531148612673	0.06991621214522122	True	False	6
primary_mixed	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	82	-0.0026240599525105017	0.9824842416769297	0.0	-0.04600107440638849	0.7001304172547353	0.0	-0.02615835697718428	0.9791310308246267	-0.39061244315415633	0.6960837266591267	True	False	8
author	tnk	mean	4	GSE205335+GSE241934_IIT+GSE241934_Real+GSE325414	82	-0.0026240599525105017	0.9824842416769297	0.0	-0.04600107440638849	0.7001304172547353	0.0	-0.02615835697718428	0.9791310308246267	-0.39061244315415633	0.6960837266591267	True	False	6
primary_mixed	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	96	-0.0014201518054161814	0.9896150955675934	0.0	-0.07611871072009566	0.48455728108613605	0.0	-0.017455409662535545	0.986073305355209	-0.7027973675409832	0.48218203799873316	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE241934_IIT+GSE241934_Real+GSE131907+GSE325414	96	-0.0014201518054161814	0.9896150955675934	0.0	-0.07611871072009566	0.48455728108613605	0.0	-0.017455409662535545	0.986073305355209	-0.7027973675409832	0.48218203799873316	True	False	8
primary_nsclc_swap	tnk	mean	4	GSE205335_NSCLC+GSE241934_IIT+GSE241934_Real+GSE131907	88	-0.001235530999253003	0.991406059800527	0.0	-0.053627758447804645	0.6398096790003697	0.0	-0.016489800448308303	0.9868436390463435	-0.4695089385813399	0.6387058971907362	True	False	8
primary_mixed	tnk	mean	4	GSE207422+GSE205335+GSE241934_Real+GSE131907	94	-0.0003643699852364829	0.9981529659612913	46.959117938627735	-0.0965552858401248	0.38044440749062325	0.0	0.3100024674995622	0.7565590799399513	-0.8828627613790591	0.3773104256520664	True	False	8
