family	name	genes	fourth	prespec_module	score_kind	detail	rho	p	I2	ci_lo	ci_hi	k	N	n_neg	abs_rho	rho_GSE123902	rho_GSE131907	rho_GSE205335	rho_GSE189357
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	rmean_pct_umi	k=10	-0.030767950264013296	0.8227068958741456	0.0	-0.2913166117053139	0.23403026950701997	4	65	2	0.030767950264013296	-0.32231527262058657	-0.11107503021679686	0.18310263713574476	0.03333333333333333
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_umi	k=12	-0.01749784617711249	0.8986244128284587	0.0	-0.27911895929737185	0.24654144866218494	4	65	3	0.01749784617711249	-0.20329670329670327	-0.11818181818181818	0.17560700169395824	-0.016666666666666666
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	rmean_pct_umi	k=12	-0.01642210057346514	0.9048273934739984	0.0	-0.2781264390124985	0.24755182992399313	4	65	2	0.01642210057346514	-0.2865024645516325	-0.07472386242804482	0.17575592638647106	0.00836827408755723
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_umi	k=15	0.005822955233927398	0.9661860198605676	0.0	-0.2574763481160523	0.2683173290136535	4	65	2	0.005822955233927398	-0.18131868131868134	-0.06883116883116883	0.17108977978543197	0.016666666666666666
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	rmean_pct_umi	k=15	-0.010670621589642902	0.9380776348566736	0.0	-0.2728104265080879	0.25294411473415435	4	65	3	0.010670621589642902	-0.2558461842645392	-0.059798533458950164	0.16831404229496094	-0.016666666666666666
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=0.25	-0.3952215908005089	0.006591763468938354	0.17336033628863665	-0.6166089174520266	-0.11590791675291719	4	65	4	0.3952215908005089	-0.7087912087912087	-0.35844155844155845	-0.14737436476566912	-0.4666666666666666
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=0.5	-0.36168462058584483	0.011734445528012808	0.13958143356495967	-0.5872505737567735	-0.08398813968485694	4	65	4	0.36168462058584483	-0.6648351648351648	-0.36103896103896105	-0.08752117447769624	-0.4666666666666666
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=1	-0.3486660882832871	0.012900346433344485	0.09951793455596485	-0.5722010630346719	-0.07690742058044532	4	65	4	0.3486660882832871	-0.6318681318681317	-0.374025974025974	-0.06380575945793338	-0.48333333333333334
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=2	-0.3385740154872369	0.010284897210506468	0.0	-0.5523159376843261	-0.08306250927399128	4	65	4	0.3385740154872369	-0.5549450549450549	-0.43506493506493504	-0.07848673066064371	-0.39999999999999997
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=3	-0.313751409219449	0.01808568645933298	0.0	-0.5327145933739846	-0.055417486826533205	4	65	4	0.313751409219449	-0.4340659340659341	-0.4896103896103896	-0.05590062111801244	-0.3
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=5	-0.33064743519093703	0.03438539483636883	0.24866519013168648	-0.5795955678041289	-0.02525113232604094	4	65	4	0.33064743519093703	-0.32417582417582413	-0.6077922077922078	-0.06380575945793338	-0.18333333333333335
module	zmean pct CP10k>=8 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=8	-0.3034689477480115	0.15129750185537882	0.5708095171699875	-0.6299408374966622	0.11414635293534883	4	65	4	0.3034689477480115	-0.1758241758241758	-0.6844155844155844	-0.017504234895539244	-0.11666666666666665
module	zmean pct CP10k>=10 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=10	-0.22621409808660234	0.27946523759862607	0.5487474938968518	-0.5698973033894434	0.18483026670204813	4	65	3	0.22621409808660234	-0.027472527472527472	-0.6272727272727273	0.05815923207227556	-0.13333333333333333
module	zmean pct CP10k>=15 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_cp	t=15	-0.11739056590595501	0.586888537570906	0.5657166627492167	-0.49552158479889985	0.2981464890984577	4	65	1	0.11739056590595501	0.13736263736263735	-0.5714285714285714	0.11914172783738003	0.03333333333333333
module	zmean pct cohort-q70 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_q	q=0.70	-0.3492815932781887	0.01514553063607589	0.13757510252377664	-0.5776055306402997	-0.07027263924498905	4	65	4	0.3492815932781887	-0.4340659340659341	-0.5753246753246753	-0.05477131564088086	-0.2833333333333333
module	zmean pct cohort-q75 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_q	q=0.75	-0.34020975029075046	0.03687099998183414	0.30662979211523467	-0.5960946216264413	-0.02158886254551134	4	65	4	0.34020975029075046	-0.4340659340659341	-0.6	-0.03557312252964427	-0.16666666666666669
module	zmean pct cohort-q80 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_q	q=0.80	-0.3087079821438601	0.031951099092413206	0.12414553149988859	-0.5446249106605684	-0.027518904230729318	4	65	4	0.3087079821438601	-0.3516483516483516	-0.5623376623376624	-0.042348955392433656	-0.16666666666666669
module	zmean pct cohort-q90 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_pct_q	q=0.90	-0.23043667392834843	0.15697528163292004	0.2761409559856154	-0.5076849814746005	0.0900600790481731	4	65	3	0.23043667392834843	-0.1758241758241758	-0.548051948051948	0.033314511575381144	-0.08333333333333334
module	zmean mean-log1p ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_mean_log1p	mean	-0.23478220649177153	0.12657369482029115	0.19859311421382797	-0.4976507680616623	0.06758613954132157	4	65	3	0.23478220649177153	-0.5274725274725275	-0.2545454545454545	0.0942970073404856	-0.4666666666666666
module	rmean mean-log1p ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	rmean_mean_log1p	mean	-0.2812438620622338	0.07168149552116981	0.23249543143303364	-0.5395764012418179	0.025487788599805647	4	65	3	0.2812438620622338	-0.626212257725988	-0.2351412920378975	0.010734464990019765	-0.435150252552976
module	PC1 mean-log1p ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	pc1_mean_log1p	PC1	-0.28532426494264024	0.07239026698211817	0.2564387080614226	-0.5466690857084545	0.02667456468958016	4	65	3	0.28532426494264024	-0.6153846153846153	-0.2545454545454545	0.028797289666854884	-0.4666666666666666
module	zmean mean-cp ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	zmean_mean_cp	mean	-0.36970425202340634	0.010919935582332174	0.16037162284906906	-0.596003842530715	-0.08899846061820194	4	65	4	0.36970425202340634	-0.6043956043956044	-0.509090909090909	-0.06041784302653869	-0.31666666666666665
module	PC1 pct UMI>=1 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	pc1_pct_umi	k=1	-0.4297094091005215	0.0008213336812322818	0.0	-0.622310391592997	-0.18804865786229297	4	65	4	0.4297094091005215	-0.7087912087912087	-0.3701298701298701	-0.2806324110671937	-0.4666666666666666
module	joint UMI>=1 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=1	-0.09971801209155416	0.7016549219463248	0.6993350372809892	-0.5454923378886277	0.39003429058901684	4	65	3	0.09971801209155416	-0.3131868131868132	-0.274025974025974	0.5042348955392434	-0.48333333333333334
module	any3 UMI>=1 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=1	-0.38445937536541064	0.003630825139584836	0.022959625234558294	-0.590471354312414	-0.13141026836794426	4	65	4	0.38445937536541064	-0.6648351648351648	-0.40259740259740256	-0.1326933935629588	-0.48333333333333334
module	joint UMI>=2 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=2	0.023577266108331944	0.9026824222588583	0.45391811319024145	-0.3402926634045636	0.3813058333493254	4	65	3	0.023577266108331944	-0.19780219780219782	-0.1586477284161413	0.4522868435911915	-0.21666666666666667
module	any3 UMI>=2 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=2	-0.25136814222844905	0.06147528311408696	0.0	-0.4823938130836596	0.012353379630334798	4	65	3	0.25136814222844905	-0.4835164835164835	-0.312987012987013	0.03444381705251271	-0.48333333333333334
module	joint UMI>=3 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=3	0.07867330492404877	0.6655613403863658	0.39296096666394115	-0.2716474035469824	0.41058453186401295	4	65	3	0.07867330492404877	-0.09890109890109891	-0.1417426426013066	0.4703557312252965	-0.11666666666666665
module	any3 UMI>=3 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=3	-0.21198027761035995	0.11711488856185773	0.0	-0.4498168070542997	0.053930440510576286	4	65	3	0.21198027761035995	-0.4175824175824176	-0.27801235633209975	0.06380575945793338	-0.4666666666666666
module	joint UMI>=4 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=4	0.12431489010391138	0.41030066223328	0.15363248377923075	-0.1708150560748131	0.3989744860106079	4	65	3	0.12431489010391138	-0.07692307692307691	-0.03381017162966946	0.4455110107284021	-0.09999999999999999
module	any3 UMI>=4 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=4	-0.1502377125129411	0.2704227836168702	0.0	-0.3974444812458871	0.11730059431556443	4	65	3	0.1502377125129411	-0.32967032967032966	-0.24293603100047967	0.1259175607001694	-0.39999999999999997
module	joint UMI>=5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=5	0.17583352063280344	0.1958278324689734	0.0	-0.0912918115642604	0.41935300146448756	4	65	1	0.17583352063280344	-0.0879120879120879	0.08062425542459639	0.417278373800113	0.06666666666666667
module	any3 UMI>=5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=5	-0.09365881894268593	0.4940694055226992	0.0	-0.3479951375440928	0.17351894139797402	4	65	3	0.09365881894268593	-0.23076923076923078	-0.24553427732134045	0.17786561264822137	-0.25
module	joint UMI>=6 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=6	0.17032172671430848	0.2105100305423333	0.0	-0.09692349451372868	0.4146590701471215	4	65	1	0.17032172671430848	-0.2145806706734845	0.15734733719961558	0.3675889328063242	0.18333333333333335
module	any3 UMI>=6 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=6	-0.06449857881845389	0.6382053470188058	0.0	-0.3219445001674644	0.2018289733445082	4	65	3	0.06449857881845389	-0.1868131868131868	-0.18317636562068257	0.1575381140598532	-0.19999999999999998
module	joint UMI>=8 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=8	0.17508480253557812	0.19777866470952687	0.0	-0.09205781949029901	0.41871614454690326	4	65	1	0.17508480253557812	-0.26186383917522005	0.18335516153013054	0.3462298923718492	0.3
module	any3 UMI>=8 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=8	0.004039769253683891	0.9765374984475893	0.0	-0.2591405944866468	0.2666616909596669	4	65	3	0.004039769253683891	-0.16483516483516483	-0.07534914330496163	0.1993224167137211	-0.09999999999999999
module	joint UMI>=10 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=10	0.18353369586678203	0.17654854269165576	0.0	-0.08339543323649602	0.4258888638182501	4	65	1	0.18353369586678203	-0.21477497599659237	0.1885567263962335	0.3451002679269165	0.2833333333333333
module	any3 UMI>=10 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=10	0.07189850272433328	0.6000464296782017	0.0	-0.19468669648107897	0.3285924258097644	4	65	2	0.07189850272433328	-0.13186813186813187	-0.010392985283442981	0.23884810841332585	0.11666666666666665
module	joint UMI>=12 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=12	0.18021272721788045	0.184689173860191	0.0	-0.08680513721537848	0.42307314417885944	4	65	1	0.18021272721788045	-0.25685270565420143	0.20286102977801676	0.34991542996512187	0.26666666666666666
module	any3 UMI>=12 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=12	0.10261863161629048	0.4534269811334741	0.0	-0.16473077085828156	0.35592137780018746	4	65	1	0.10261863161629048	-0.19337311703844046	0.031178955850328947	0.30321852060982496	0.15
module	joint UMI>=15 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_umi	k=15	0.1952282874904248	0.14993393079264056	0.0	-0.07133840106235162	0.4357670197178572	4	65	1	0.1952282874904248	-0.20047040441303524	0.1937582912623365	0.34765426402027455	0.33473096350228926
module	any3 UMI>=15 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	any3_umi	k=15	0.11973050321516358	0.38111018616003023	0.0	-0.1478279261139378	0.3709586897205646	4	65	1	0.11973050321516358	-0.12434340715592189	0.0714517738236705	0.2682858056714981	0.18333333333333335
module	joint CP10k>=0.25 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=0.25	-0.09571508467140803	0.7132545282725651	0.699538459088249	-0.5427690259790241	0.39360157066818374	4	65	3	0.09571508467140803	-0.3131868131868132	-0.26493506493506497	0.5076228119706382	-0.48333333333333334
module	joint CP10k>=0.5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=0.5	-0.08116805971114521	0.7703791424777046	0.7361460203841792	-0.5563983296837162	0.4340753279777827	4	65	3	0.08116805971114521	-0.2802197802197803	-0.2857142857142857	0.5516657255787691	-0.48333333333333334
module	joint CP10k>=1 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=1	-0.07268922490928977	0.7648664746008531	0.6539990685004893	-0.5005178858531446	0.38367470678426197	4	65	3	0.07268922490928977	-0.23076923076923078	-0.26103896103896107	0.48390739695087526	-0.4666666666666666
module	joint CP10k>=2 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=2	-0.0001924744373458363	0.9991732156719926	0.41348560519511735	-0.3489571013349948	0.3486189826851008	4	65	3	0.0001924744373458363	-0.12087912087912088	-0.22207792207792207	0.4116318464144552	-0.26666666666666666
module	joint CP10k>=3 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=3	0.02551010824347541	0.8526355673557064	0.0	-0.23899792505228024	0.28649380591818197	4	65	3	0.02551010824347541	-0.027472527472527472	-0.12483755678647186	0.28289102202145683	-0.26666666666666666
module	joint CP10k>=5 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=5	0.11067919308012705	0.5026291567672299	0.2760624784956799	-0.21060216993993303	0.4103818677485601	4	65	1	0.11067919308012705	0.4122962574248145	-0.2652798081712527	0.25698956122217187	0.13333333333333333
module	joint CP10k>=8 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=8	-0.009666254276201644	0.9553852768643087	0.3287105720325373	-0.3348901054078664	0.3176155383561348	4	65	1	0.009666254276201644	0.12261305401082104	-0.40218536985588815	0.16199112049760486	0.30125786715206027
module	joint CP10k>=10 ELF3+TACSTD2+CLDN4+EPCAM	ELF3,TACSTD2,CLDN4,EPCAM	EPCAM	0	joint_cp	t=10	0.014695974890123644	0.9270037049533599	0.23206062459420984	-0.2910641242218482	0.3177321344467006	4	65	1	0.014695974890123644	0.3086066999241838	-0.349286674005099	0.12127767928907406	0.18646746349572288
module	zmean pct UMI>=1 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=1	-0.4458457270126088	0.009886150549420401	0.41421789819727634	-0.6878204011464626	-0.11469237447050173	4	65	4	0.4458457270126088	-0.7637362637362637	-0.3922077922077922	-0.13043478260869568	-0.5166666666666667
module	rmean pct UMI>=1 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=1	-0.44470160167265943	0.002229425795882303	0.19630159258824326	-0.6552887580890955	-0.1699747092325555	4	65	4	0.44470160167265943	-0.7455302788783884	-0.39259037183919454	-0.21412432795881536	-0.5020964452534339
module	zmean pct UMI>=2 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=2	-0.4155828011901807	0.020226298625858077	0.4408833459861408	-0.6727230562004808	-0.0688715786019004	4	65	4	0.4155828011901807	-0.7417582417582418	-0.3948051948051948	-0.06041784302653869	-0.48333333333333334
module	rmean pct UMI>=2 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=2	-0.3607498822246332	0.005958711530110128	0.0	-0.5696296369299223	-0.10809698781555979	4	65	4	0.3607498822246332	-0.6483516483516483	-0.3633410891690559	-0.11937788610248909	-0.48333333333333334
module	zmean pct UMI>=3 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=3	-0.3510504525173207	0.036863455460031634	0.3488331060123481	-0.611257466946037	-0.02235251680805449	4	65	3	0.3510504525173207	-0.6648351648351648	-0.3571428571428571	0.003952569169960475	-0.48333333333333334
module	rmean pct UMI>=3 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=3	-0.3108779114210625	0.02202891157087778	0.035089336708608754	-0.5347097012071971	-0.04628330342608199	4	65	4	0.3108779114210625	-0.5919920264397218	-0.33409180649891723	-0.0356133636313452	-0.48333333333333334
module	zmean pct UMI>=4 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=4	-0.3218764779418589	0.05138608717074799	0.31799250671304224	-0.584645889163502	0.0020142802773939965	4	65	3	0.3218764779418589	-0.6153846153846153	-0.348051948051948	0.04121964991530209	-0.5
module	rmean pct UMI>=4 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=4	-0.28081225988212793	0.03566071568516278	0.0	-0.5063361266738079	-0.019334533496120975	4	65	4	0.28081225988212793	-0.5371921210343109	-0.31880346999854015	-0.007907371114528366	-0.4874121679532904
module	zmean pct UMI>=5 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=5	-0.26465877680015454	0.11272192385211445	0.3152784706002865	-0.541403183625145	0.0638286290390669	4	65	3	0.26465877680015454	-0.5604395604395606	-0.2909090909090909	0.10559006211180126	-0.48333333333333334
module	rmean pct UMI>=5 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=5	-0.24063156266626293	0.0739597806753257	0.0	-0.4735766876818369	0.02377783791771305	4	65	3	0.24063156266626293	-0.5096438071351155	-0.25617706965557246	0.027683620237419392	-0.4874121679532904
module	zmean pct UMI>=6 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=6	-0.21538210763300314	0.11117145758359408	0.0	-0.4526555931149272	0.05037554760788711	4	65	3	0.21538210763300314	-0.45604395604395603	-0.26103896103896107	0.06832298136645965	-0.48333333333333334
module	rmean pct UMI>=6 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=6	-0.2152973695889987	0.11131666610173299	0.0	-0.4525849386045884	0.050464180235579366	4	65	3	0.2152973695889987	-0.46703296703296704	-0.257875947345429	0.07009614429026673	-0.47699162299076214
module	zmean pct UMI>=8 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=8	-0.12029956938026005	0.37882898440714174	0.0	-0.3714565117957339	0.14726311299033432	4	65	3	0.12029956938026005	-0.40659340659340654	-0.17012987012987013	0.12704686617730096	-0.2333333333333333
module	rmean pct UMI>=8 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=8	-0.09046365302444737	0.5090031019840449	0.0	-0.3451597318971921	0.17664263899665975	4	65	3	0.09046365302444737	-0.3636377434693797	-0.12678814361126048	0.17976269261536149	-0.34454998079456733
module	zmean pct UMI>=10 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=10	-0.0721439572328393	0.5987978868187358	0.0	-0.3288125016556295	0.19444930269674363	4	65	3	0.0721439572328393	-0.3681318681318681	-0.11818181818181818	0.1552795031055901	-0.13333333333333333
module	rmean pct UMI>=10 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=10	-0.04930488964931295	0.7194183219701478	0.0	-0.30821478945447534	0.2164054040060005	4	65	3	0.04930488964931295	-0.40165099895293255	-0.08771931676335695	0.19881390230814175	-0.10041928905068676
module	zmean pct UMI>=12 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=12	-0.05424309308981753	0.692633552710122	0.0	-0.3126890377847134	0.2116807782830711	4	65	3	0.05424309308981753	-0.3681318681318681	-0.09220779220779221	0.1643139469226426	-0.08333333333333334
module	rmean pct UMI>=12 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=12	-0.006998332689604838	0.9593657910386065	0.0	-0.26940778665765724	0.25637851423815794	4	65	3	0.006998332689604838	-0.3057862842810693	-0.06430659644130345	0.20984193105221838	-0.016666666666666666
module	zmean pct UMI>=15 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_umi	k=15	0.0016971189869132762	0.9901422078628047	0.0	-0.26132461588124817	0.26448424777312174	4	65	2	0.0016971189869132762	-0.3516483516483516	-0.024675324675324677	0.21287408243929987	0.016666666666666666
module	rmean pct UMI>=15 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	rmean_pct_umi	k=15	0.010620353766043035	0.9383687822768546	0.0	-0.25299117112032904	0.2727638939823792	4	65	2	0.010620353766043035	-0.32507010401050607	-0.040312127712298196	0.23559325793885488	0.016666666666666666
module	zmean pct CP10k>=0.25 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=0.25	-0.40962962952472953	0.0051231365631598065	0.18827927211684298	-0.6290670770773293	-0.12972626427119582	4	65	4	0.40962962952472953	-0.7032967032967032	-0.3922077922077922	-0.13833992094861663	-0.5166666666666667
module	zmean pct CP10k>=0.5 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=0.5	-0.39842384389711	0.013459291441729795	0.3133010993179449	-0.6388771287381935	-0.08705283904006399	4	65	4	0.39842384389711	-0.7032967032967032	-0.3818181818181818	-0.07961603613777528	-0.5166666666666667
module	zmean pct CP10k>=1 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=1	-0.3822939553686469	0.023369314099194752	0.3621971797248747	-0.6356822190993277	-0.054538453439256854	4	65	4	0.3822939553686469	-0.6758241758241759	-0.40389610389610386	-0.017504234895539244	-0.5166666666666667
module	zmean pct CP10k>=2 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=2	-0.3719525645288311	0.030855748849987118	0.3839742092444754	-0.6323821198252606	-0.03598318334868407	4	65	4	0.3719525645288311	-0.6758241758241759	-0.4701298701298702	-0.009599096555618296	-0.31666666666666665
module	zmean pct CP10k>=3 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=3	-0.3455639256903888	0.039591918965412747	0.34515116205063195	-0.6066705545633225	-0.017156989485235617	4	65	3	0.3455639256903888	-0.6208791208791209	-0.49610389610389616	0.006211180124223602	-0.2333333333333333
module	zmean pct CP10k>=5 ELF3+TACSTD2+CLDN4+KRT8	ELF3,TACSTD2,CLDN4,KRT8	KRT8	0	zmean_pct_cp	t=5	-0.2658495140952412	0.14031633793362122	0.40732260266157194	-0.5611058534092307	0.08942154095479994	4	65	3	0.2658495140952412	-0.42857142857142855	-0.5415584415584416	0.08977978543195936	-0.08333333333333334
