gene	n_ensembl_ids	mean_raw_WT	mean_raw_KO	mean_CPM_WT	mean_CPM_KO	log2FC	ci95_low	ci95_high	df_welch	cohens_d	t_stat	p_welch	p_mannwhitney	q_welch_BH	n_WT	n_KO	contrast	log2_scale
Slc45a3	1	370.05333333333334	633.26	14.474126674214352	28.35359526020008	0.9346284695252969	-0.0637183133850483	1.932975252435642	2.216115769130349	2.9998624937785014	3.674066204135202	0.057006052723789724	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Sec11c	1	1478.6666666666667	836.0	58.11760365385937	36.91133044886988	-0.6518094694053982	-1.3350235166481514	0.031404577837355174	3.999018016955316	-2.1629645391942285	-2.649079726380003	0.0570510352001643	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
H6pd	1	2441.0	1629.3333333333333	95.61419616315834	72.36175163403628	-0.40830858107011636	-0.8412625115635834	0.024645349423350782	2.6639459100847698	-2.635056832927978	-3.227272341953905	0.057052732462217384	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kdm4d	1	19.333333333333332	0.6666666666666666	0.7565134217149109	0.029085631865173555	-3.021033282907758	-6.226128884753129	0.1840623189376127	2.630317882863698	-2.6559701685890413	-3.2528858425484826	0.0570603244301856	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Elovl7	1	3358.0	4851.0	131.73758333511336	214.9664015639089	0.6886859656696505	-0.038726734445004074	1.4160986657843049	2.9911890802949075	2.464221895041672	3.0180431279231508	0.05706206371621918	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hnrnpr	1	3818.33	3040.0	149.21361238005372	133.563088588794	-0.1609918322205104	-0.32980751496906824	0.00782385052804746	3.9423937514812897	-2.1744100713504184	-2.6630975831886436	0.05706538807386633	0.1	0.3232049197666202	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ywhaz	1	26203.309999999998	26174.36	1024.297027553678	1157.070527886348	0.1764656788446235	-0.00858192629374363	0.36151328398299065	3.986963107952156	2.1646142428080823	2.6511001924203867	0.05710880527358943	0.1	0.32331677946228976	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zmpste24	1	456.3333333333333	605.3333333333334	17.79296572319149	26.599022545564452	0.594554361260327	-0.04082841597714815	1.2299371384978022	2.2695453574025803	2.9401525511649003	3.600936758148108	0.0571865875794622	0.1	0.3236025920879718	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cdk7	1	2325.0	2507.6666666666665	90.78170438281946	110.20481990377453	0.2813516811593342	-0.015905341619101176	0.5786087039377695	3.07714086358818	2.4249064047937074	2.96989168287571	0.05722327858160601	0.1	0.3236025920879718	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Stmn1	1	1766.0666666666666	4096.443333333334	68.73758765214977	179.81920275520272	1.3134388678987818	-0.07258990626343675	2.699467642061	3.2069074516446743	2.374887233134934	2.9086309589153716	0.057230353743103715	0.1	0.3236025920879718	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slc12a2	1	2141.0	4121.0	84.14013302512636	180.71973345367678	1.0511734825243693	-0.05982508129723274	2.1621720463459715	3.1335105519456903	2.400323937058599	2.9397844315909865	0.057352094554995174	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Patj	1	1830.6666666666667	1260.6666666666667	71.62483994126838	55.76319805321109	-0.35466541432485243	-0.7297041583592807	0.020373329709575838	3.099907734064527	-2.4130984149761527	-2.955429907905215	0.057375547481699665	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lacc1	1	15.666666666666666	65.0	0.6100125294438229	2.8070944651592593	2.0470425090141675	-0.10671455176566447	4.2007995697939995	3.757686053782356	2.2105520816050395	2.7073623248897736	0.05741708503719978	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dnm2	1	7353.4766666666665	5955.316666666667	287.726745049197	262.88861621080883	-0.131532710862718	-0.2732093094692223	0.0101438877437863	2.032171132022175	-3.212583296002047	-3.934594915696794	0.05742834840593221	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm43118	1	143.91666666666666	196.18999999999997	5.60422263037927	8.609584988580282	0.6331293187153904	-0.04197422285691754	1.3082328602876983	2.497576801176022	2.739126156397861	3.3547307121428367	0.05743079310293138	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
AU022754	1	46.333333333333336	63.666666666666664	1.8103183991734453	2.8037452879413665	0.6311918883942864	-0.03570586003403953	1.2980896368226125	3.2331632928975655	2.3619814065417963	2.8928246139843568	0.057440595312261415	0.1	0.32398677644954715	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Trpm4	1	1543.6666666666667	1937.0	60.261956949818945	86.14304545212626	0.5217309679087538	-0.026836563945756176	1.0702984997632639	3.9282335083107203	2.1716794839810465	2.659753310312119	0.0574777742733589	0.1	0.3240136673573683	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Myo7a	1	340.0	508.3333333333333	13.358192389847593	22.09382982396571	0.7230579025487387	-0.03724011141137562	1.483355916508853	3.9337869726758092	2.17030723162528	2.658072651277139	0.05749279918558384	0.1	0.3240136673573683	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tuba8	1	34.666666666666664	2.5233333333333334	1.3402058547792024	0.11943947892561048	-3.793257983286667	-7.827660219378786	0.24114425280545237	2.7193586195295745	-2.5921628499363973	-3.174738156271408	0.05754146505837954	0.07652250047505922	0.32406258387532644	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Eif4b	1	9829.333333333334	7208.0	385.0989324898121	317.5016337585972	-0.2804634397166943	-0.5754004898601895	0.014473610426800954	3.979010462499966	-2.160202355908748	-2.645696756567267	0.05754961097515419	0.1	0.32406258387532644	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Map7	1	1294.3333333333333	783.3333333333334	50.7256206499686	34.710393141821264	-0.5570137164014799	-1.1470042884442935	0.03297685564133368	3.0756202912385935	-2.419446468749964	-2.9632046542080093	0.05757264410112124	0.1	0.32406258387532644	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dcaf5	1	1455.0	841.3333333333334	57.070845491803084	37.395110071924535	-0.6224715402908423	-1.281846046531133	0.03690296594944842	3.1047169721275667	-2.406881615363867	-2.947815914463599	0.05762610190497122	0.1	0.3242298921432503	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mrpl27	1	2331.0	2586.0	91.05100997638645	113.25702631395774	0.31100037784961465	-0.016310679739941103	0.6383114354391703	3.9703555430401023	2.160347619700849	2.6458746676516416	0.05766826173659771	0.1	0.32433352144242955	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rnf26rt	1	231.85333333333332	318.33666666666664	9.04852788264776	14.02281285566147	0.646757759334398	-0.04299085345002829	1.3365063721188244	2.6582021337832153	2.6236900831460948	3.2133509734541517	0.05777717101624109	0.1	0.3247509227674349	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gnai3	1	4959.333333333333	3798.0	194.26303980935245	167.397425099807	-0.21338483283801857	-0.4385992552804855	0.011829589604448354	3.681136223912029	-2.2232869119886014	-2.7229592430900826	0.057820102820952665	0.1	0.3247509227674349	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nup37	1	548.6666666666666	339.3333333333333	21.402679653055966	14.898546931024091	-0.5103835122501525	-1.0567141846213586	0.03594716012105348	2.4606233976862026	-2.7581240827950544	-3.377998325064874	0.057825181809807266	0.1	0.3247509227674349	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Kctd5	1	2490.3333333333335	3246.6666666666665	97.2591644155234	144.6398719223843	0.5607263463799139	-0.036624347583074646	1.1580770403429024	2.763792184585513	2.5614205209667924	3.1370866465312512	0.057837566436803246	0.1	0.3247509227674349	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp27	1	355.6666666666667	227.66666666666666	13.922174910926847	10.039614797464495	-0.4599260608702629	-0.9566497724901428	0.036797650749617106	2.0884390189244497	-3.1243463580084176	-3.8265271784217996	0.05788451705456728	0.1	0.32480525189367	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm36371	1	77.33333333333333	22.333333333333332	3.059289070057486	1.0052850536420668	-1.4991063564289178	-3.082800285725331	0.08458757286749563	3.6197812411196018	-2.2377609889346117	-2.740686294597836	0.05789479455099088	0.1	0.32480525189367	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hdac11	1	877.59	565.0333333333333	34.26571303504455	24.929982577836014	-0.4495018000849331	-0.9259381044458106	0.026934504275944404	3.3087993072328126	-2.3270706063902655	-2.850067790542593	0.05800006862693808	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mrpl57	1	793.6666666666666	891.6666666666666	31.0503034928166	39.26336876474505	0.3336441535195025	-0.0270011101133249	0.69428941715233	2.099059712012967	3.1074327849119574	3.8058123665150028	0.05800992117290666	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rpl31-ps8	1	70.65666666666665	43.69333333333333	2.765866888070366	1.936218915565994	-0.5200583888013508	-1.0775709962017967	0.037454218599095146	2.473026651417692	-2.7439769914175964	-3.3606717474552235	0.058035569540149934	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Csde1	1	11163.333333333334	7703.666666666667	437.89301491276365	339.89777712841646	-0.3597629062243968	-0.7466371046098165	0.027111292161022926	2.3219900451566855	-2.868974818416547	-3.513762195007282	0.05804305095689296	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Abhd11os	1	0.20333333333333334	11.513333333333334	0.008213253812232922	0.5315910031182834	3.171142664842948	-0.24304611176567548	6.585331441451571	2.269464967163353	2.91846487455319	3.574374887445517	0.05804532322742137	0.07652250047505922	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Fkrp	1	928.6666666666666	1016.0	36.299673649056054	45.023125496961846	0.3120619383055452	-0.017135780062888628	0.641259656673979	3.995898803378823	2.1498257392293456	2.6329880485067725	0.058065217128274546	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Daam2	1	952.6666666666666	1897.6666666666667	37.260382072239686	85.35108715393062	1.1449344107510164	-0.0916883877945891	2.3815572092966217	2.1553423061509203	3.037988454757785	3.720760779311456	0.05809044349525003	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Notch2	1	2373.3166666666666	1470.3233333333335	93.0387227297295	64.14267710124102	-0.5382582148338884	-1.1065335070998117	0.030017077432034966	3.929355945857327	-2.1625246978099484	-2.64854103290038	0.05812892750728082	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Tmem63a	1	3971.0	2708.0	155.07165494378992	119.92347894529648	-0.37302591768946414	-0.7683632786244909	0.022311443245562612	3.4229645044546517	-2.289017111038887	-2.8034619672724683	0.05813719414744021	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ovol1	1	1419.51	1756.75	55.742032783863294	77.00531828089608	0.4706336200405872	-0.027571634361127084	0.9688388744423014	3.5678886286170646	2.2477689644220717	2.752943511249116	0.05814468956012117	0.1	0.32487304870380995	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Arsg	1	585.0	204.66666666666666	22.874263271690968	9.198807527628935	-1.3955588897687479	-2.885002325228153	0.09388454569065718	2.8143189344076665	-2.52811205023089	-3.0962922678235576	0.058175420983960016	0.1	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Met	1	4120.666666666667	2731.3333333333335	161.67169191891153	120.86465012817148	-0.41213964065006614	-0.8493681711950636	0.025088889894931354	3.361189550064398	-2.306979988132294	-2.825461908868056	0.05820351257884366	0.1	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm5113	2	58.333333333333336	89.33333333333333	2.2680353496449226	3.9302561885807026	0.8135992794057305	-0.05946580887351516	1.6866643676849762	2.510237651005366	2.71197672488468	3.32147958513587	0.05824524297592261	0.1	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Purg	1	65.0	27.333333333333332	2.5621517555420743	1.2143162896085387	-1.032947849220128	-2.125956542296457	0.06006084385620114	3.7353905551239586	-2.2035891307059607	-2.6988344864863754	0.058276305710973184	0.2	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rab34	1	1983.3333333333333	2790.3333333333335	77.45100127357844	123.71787922005312	0.6532385786669508	-0.04358544498501138	1.3500626023189128	2.909741039489076	2.4792360698890836	3.0364316615656946	0.05828002388112185	0.1	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slc30a4	1	531.3333333333334	819.0	20.78945813450076	35.53198477501337	0.7407586211048223	-0.05088758144611105	1.5324048236557557	2.781164997353219	2.543323558376142	3.1149224844105867	0.058290042160109926	0.1	0.3248879094040235	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Galnt15	1	1063.3333333333333	398.3333333333333	41.89200739126288	17.984335104473562	-1.2547296291592858	-2.5845053371708664	0.07504607885229464	3.6364652812313696	-2.226052376970532	-2.7263462321437157	0.0584044768613465	0.1	0.3253075289610427	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mbnl2	1	2272.6666666666665	3001.6666666666665	89.20674676657855	133.22380962740104	0.5742274794259927	-0.03365852908519773	1.1821134879371833	3.8219314571924228	2.181364878129979	2.67161544712343	0.05844227376965894	0.1	0.3253075289610427	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Aurka	1	45.333333333333336	471.0	1.7732528176522653	20.552614011282888	3.120913007512315	-0.25278267208933913	6.494608687113969	2.245924656101589	2.9315866748634973	3.5904457450789904	0.058449368624093126	0.1	0.3253075289610427	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cdk2ap2	1	7975.333333333333	8691.666666666666	311.378907879516	381.19692692344887	0.2907790080106256	-0.016723296727078674	0.59828131274833	3.9963527751306125	2.144442805751723	2.626395328337012	0.058460580016057376	0.1	0.3253075289610427	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Smim12	1	1435.3333333333333	984.3333333333334	55.99489326050823	43.08075857644898	-0.37838831867848377	-0.7789202341064785	0.02214359674951094	3.887412187381211	-2.1663131659416806	-2.6531809398151496	0.05849934587467576	0.1	0.3253907019519322	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Cnep1r1	1	915.3333333333334	756.6666666666666	35.78454037138177	33.32185528325905	-0.10330208591163625	-0.21346173671016877	0.006857564886896275	3.1230256418118123	-2.3832864177506843	-2.9189178171973826	0.05860026697002311	0.1	0.3255649366727706	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Eya1	1	166.0	78.0	6.527187611685377	3.3715156624059617	-0.9479929608742088	-1.9516512776729849	0.05566535592456723	3.981703014013698	-2.145112973251448	-2.627216112545274	0.05862905134647214	0.1	0.3255649366727706	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nlrp4f	1	19.0	0.0	0.7393373247988454	0.0	-3.698051435226461	-7.730680420961125	0.3345775505082025	2.0	-3.2216276624607127	-3.945671957132031	0.05863993675357396	0.06360256962075367	0.3255649366727706	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Arhgef19	1	1740.3333333333333	1231.6666666666667	67.9923151079452	54.47461468820788	-0.3232240586171802	-0.666307978775809	0.019859861541448698	3.635845287623055	-2.2227970079061175	-2.722359235577587	0.05864098720651853	0.2	0.3255649366727706	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Atp5pd	1	3451.3333333333335	4123.993333333333	134.76208226831224	181.79849861476922	0.44037017832388337	-0.03895301800152434	0.919693374649291	2.060925891056394	3.1378694073070883	3.8430894636959216	0.05864982864736757	0.1	0.3255649366727706	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Dnajc5b	1	14.333333333333334	1.6666666666666667	0.5612860675145989	0.07790553544354872	-2.5673926419210797	-5.366938075284895	0.23215279144273548	2.0162801176743943	-3.1969759532239155	-3.9154799026732268	0.058692415350085646	0.1	0.32557147944791365	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rnf113a2	1	598.0	381.0	23.37897142258248	16.899484785575723	-0.47466848170834375	-0.984467997217767	0.035131033801079514	2.6806933333075014	-2.5908836696010162	-3.1731714867160647	0.05873820347980714	0.1	0.32557147944791365	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Crip2	1	9168.666666666666	6366.333333333333	357.74744498344734	279.58762581004254	-0.3511161106668901	-0.7277898335721636	0.025557612238383487	2.7524262256108756	-2.550189072363622	-3.12333098745622	0.058741090548288834	0.1	0.32557147944791365	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Lrrc59	1	5306.596666666667	8460.963333333333	207.3314781151254	368.66884418494834	0.794828685791428	-0.06464094443057489	1.6542983160134308	2.3385342007329726	2.8373009518436874	3.47496978936503	0.05874633605439625	0.1	0.32557147944791365	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Nhlrc2	1	1100.6666666666667	650.0	43.066822211068065	28.301178083589324	-0.6275728355537584	-1.3132279760549201	0.058082304947403296	2.0021779238131865	-3.2121545481267644	-3.934069808935422	0.058852049286267055	0.1	0.3258398949835607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Camsap1	1	862.3333333333334	1142.0	33.846094829633856	49.74448422819358	0.5477465212266903	-0.03292043258639743	1.128413475039778	3.994098716660722	2.139681266375342	2.620563657405861	0.05885255524157773	0.1	0.3258398949835607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp963	1	325.32666666666665	167.18666666666667	12.796875221854712	7.26193760653459	-0.8145947844879471	-1.6785902345306534	0.04940066555475919	3.930535940652015	-2.152319761858356	-2.636042589930788	0.05886632463358669	0.2	0.3258398949835607	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Acot1	1	1934.5866666666668	2423.0433333333335	75.57184766996636	106.60449649927311	0.4953020430773307	-0.030360414223703724	1.0209645003783652	3.9418783002558055	2.1485049426644145	2.631370409687722	0.05897765618562935	0.1	0.3262292268793242	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm49392	1	63.826666666666675	175.91666666666666	2.5305052107872745	7.717529829983054	1.7410428438739505	-0.12218872215716314	3.604274409905064	3.0548878568693105	2.4035583578627624	2.9437457718828077	0.05899000710523165	0.1	0.3262292268793242	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Slc25a17	1	2733.3333333333335	2955.3333333333335	106.91483954411717	130.5521458230448	0.28554300976555425	-0.024113496049698646	0.5951995155808072	2.311156466765719	2.855461309635987	3.497211594433786	0.059013641728972686	0.1	0.3262292268793242	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
9030407P20Rik	1	91.0	54.0	3.576244902246344	2.36888127070379	-0.5747191593558449	-1.1911892052229596	0.04175088651126968	2.905269065541352	-2.4677785733454445	-3.0223991514348856	0.05903218277180949	0.1	0.3262292268793242	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Atosb	1	309.0	418.3333333333333	12.051261707309344	18.563868231957827	0.6179613336621497	-0.0387845057398819	1.2747071730641812	3.8308987373946684	2.1707332615517956	2.6585944292446984	0.05907161628523208	0.1	0.3262941131671122	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Hint1	1	3674.0	4175.0	143.61490337671248	183.47677059148123	0.3497051071527526	-0.02163375306262133	0.7210439673681266	3.967190210870962	2.1418689926267285	2.623243063912255	0.059091694310477685	0.1	0.3262941131671122	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Mcee	1	304.3333333333333	349.6666666666667	11.903485204393052	15.435222863519705	0.3656152664370538	-0.03311770214591503	0.7643482350200226	2.1661269786401594	2.9957702318726795	3.669054227353656	0.05922143691769822	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm12854	1	35.34666666666667	20.2	1.3786185875182955	0.8899314440875644	-0.59225080372335	-1.2404626626638378	0.05596105521713768	2.051338992991617	-3.134044335158253	-3.8384047261989322	0.059223672602729455	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ggps1	1	1232.3333333333333	1309.6666666666667	48.23419886218577	57.4499193858448	0.2471579335280385	-0.021791385682177478	0.5161072527382544	2.2493020809689903	2.9086711639740455	3.562380090641816	0.05923280550224976	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
3110040N11Rik	1	413.0	443.3333333333333	16.16993048182182	19.610501127375468	0.2801667712456961	-0.0179736457143303	0.5783071882057225	3.7930602649819254	2.1769208887755616	2.666172693953089	0.05923404353592612	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rsl1d1	1	6433.333333333333	7227.666666666667	251.46691557327054	317.5891909119857	0.3291830377231726	-0.02368700414768532	0.6820530795940305	3.0631510514790765	2.3960027283996554	2.9344920534477326	0.059240713017762535	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm20463	1	229.92999999999998	267.00333333333333	9.020336765668848	11.775230500607057	0.38012548159706316	-0.023849116542349003	0.7841000797364753	3.9998987302370868	2.133146701187556	2.6125604822053456	0.05926187726608692	0.1	0.3264421392467796	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ramac	1	1715.1666666666667	1721.9333333333334	67.07742857512348	76.01306286949682	0.17797323079149585	-0.014858185917740324	0.37080464750073205	2.455021039903912	2.7294411981983515	3.3428691092583454	0.059310740916976565	0.1	0.32657961776171573	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Vps13b	1	1084.6133333333335	1281.12	42.551061904002104	56.657328973889015	0.4209550385992529	-0.030047723857515973	0.8719578010560217	3.2018173001882237	2.341104538549796	2.8672557769804357	0.059408132271370886	0.1	0.3269722532238842	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rpl18-ps1	1	96.03333333333335	62.11000000000001	3.7534612796922846	2.752543302968387	-0.4486702343652089	-0.9361697324892793	0.03882926375886142	2.3860260946833662	-2.780285498460566	-3.4051404052439853	0.059465819246378004	0.1	0.3269722532238842	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zcchc14	1	890.3333333333334	606.6666666666666	34.81745153074622	26.494650601406885	-0.40514501021647575	-0.8393006390699114	0.029010618636959862	3.221436558482136	-2.3332055950700386	-2.8575815864641902	0.059472576841527944	0.1	0.3269722532238842	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pcdh1	1	2705.3333333333335	1823.3333333333333	106.01456492607828	80.9273195169648	-0.3931284878054999	-0.8143369205830859	0.028079944972086046	3.238948737785402	-2.3270880800286555	-2.8500891912915955	0.059477787077179725	0.1	0.3269722532238842	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Zfp397	1	1011.0	762.6666666666666	39.62812801801358	33.60924991500238	-0.23534566507059296	-0.48857045853173575	0.017879128390549837	2.9509976972529417	-2.437836196812238	-2.985727379338565	0.059553758927563046	0.1	0.32725820623871227	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Commd3	1	2313.6666666666665	2394.0	90.37012113777753	105.90597880190045	0.23093884004468812	-0.015458558112365378	0.47733623820174165	3.7833913259427447	2.1735783749128053	2.6620789672421226	0.05963762042778179	0.1	0.32756258549570266	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Plod1	1	4997.666666666667	1965.6666666666667	197.03635520264962	88.23437840339602	-1.170487203126095	-2.4179204896088664	0.07694608335667619	3.945364291406583	-2.138791579055811	-2.619474017424123	0.05965710509576958	0.1	0.32756258549570266	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
6230400D17Rik	1	70.66666666666667	23.0	2.7356926738693943	1.010642250721366	-1.3574858571729802	-2.8053284396492257	0.0903567253032651	3.9088049986569398	-2.145182433163166	-2.627301183215917	0.059738276124108654	0.1	0.32771467328364406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Gm19705	1	76.0	40.333333333333336	2.969301106239898	1.7836965941109195	-0.7380720382985615	-1.5294367810819445	0.053292704484821596	3.339289661887375	-2.2899513105260394	-2.8046061233032153	0.05975331571750328	0.1	0.32771467328364406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ncoa1	1	812.3333333333334	571.0	31.752408200065144	24.96981267243595	-0.35429709740027704	-0.7352201623722716	0.026625967571717535	3.1137756796198817	-2.367629599232671	-2.899742209015137	0.05976213804597309	0.1	0.32771467328364406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Ube2d-ps	2	597.0	714.0	23.33542119647961	31.303747678834004	0.41127837989158245	-0.036670381253291306	0.8592271410364563	2.3921286023208235	2.76822801852473	3.3903730685306637	0.059780760253483715	0.1	0.32771467328364406	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Spg21	1	3497.0	3633.6666666666665	136.79319816759053	160.89327377624952	0.23280766261002306	-0.019805960579697912	0.48542128579974403	2.579276170481254	2.631617577980686	3.2230601320958003	0.05983112854889566	0.1	0.3278592246716661	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
2210408F21Rik	1	448.6666666666667	196.33333333333334	17.536865811536156	8.779198217220019	-1.040543141047925	-2.183321959588768	0.10223567749291829	2.1274590790625196	-3.021998525610586	-3.7011771955945094	0.05988802714798276	0.1	0.3280394301798687	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Pdzk1ip1	1	1941.6666666666667	848.6666666666666	76.04594542642296	38.0059995503916	-1.0487176689237874	-2.19113926093785	0.09370392309027542	2.459451574177137	-2.7111657776255713	-3.320486381639308	0.06000185551814511	0.1	0.328439844741009	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Rpl13	1	54837.026666666665	40458.043333333335	2145.47148766129	1775.5977081994022	-0.27966809833864836	-0.5859343361459286	0.026598139468631876	2.256399097526371	-2.882790577296567	-3.5306829748399684	0.06000921253741004	0.1	0.328439844741009	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
Impdh2-ps	1	43.79666666666666	29.666666666666668	1.716418345742204	1.3172202895722536	-0.3699328871540519	-0.7650759606186196	0.025210186310515748	3.986413747791344	-2.125181353646883	-2.602804963656055	0.060075379053433714	0.1	0.32854586395314767	3	3	Cldn-null minus WT	log2(median-of-ratios normalized expected count + 1)
