contrast	filter	gene	limma_logFC	limma_t	limma_p	limma_q	edger_logFC	edger_p	edger_q	deseq2_logFC	deseq2_wald	deseq2_p	deseq2_q
drop_WT3	cpmfilter_ge10_in2	Dclre1c	0.872043090383668	2.21871703038159	0.0602848056439206	0.275477393071522	0.934245625296467	0.0502275319961805	0.265702704857799	0.934201446393428	2.13823514399433	0.032497663374208	0.180535229200492
drop_WT3	cpmfilter_ge10_in2	Cgas	1.79174305435876	2.57986809437653	0.0350675680258032	0.217287670177792	1.86410361043272	0.0204773333309357	0.186979000545436	1.87139125853847	2.704548714408	0.00683972400860769	0.0642341343449367
drop_WT3	cpmfilter_ge10_in2	Sting1	-2.10943268477571	-4.29078625432988	0.00324006282012532	0.0830136920668505	-1.88219514956967	0.0104351790783348	0.141401955353896	-1.88338023354402	-3.1244341708814	0.00178147378681129	0.0246964716334092
drop_WT3	cpmfilter_ge10_in2	Tbk1	-0.185720469093218	-0.85454852702934	0.419842054471726	0.688361519494044	-0.159939169013579	0.490905812789332	0.759810696979612	-0.15969419076129	-0.635142769465466	0.525335304958642	0.817394438150667
drop_WT3	cpmfilter_ge10_in2	Irf3	0.00643292851611693	0.0372545337572651	0.9712761285518	0.988965435962594	0.0128988106978564	0.942972469648096	0.978644780366114	0.0131203792627198	0.064265132524727	0.948759116256059	0.98496964437592
drop_WT3	cpmfilter_ge10_in2	Stat1	-0.138195948759085	-0.396395438522022	0.703096970193623	0.865701219453983	-0.147233622196249	0.694536987731114	0.876223752336927	-0.147337820724303	-0.369591448094817	0.711686924050878	0.909914233509921
drop_WT3	cpmfilter_ge10_in2	Isg15	-0.22854568788323	-0.564066430570074	0.589538329098271	0.805315136757627	-0.172915725001321	0.711586165288052	0.882156816848351	-0.17441272505124	-0.345104993807278	0.73001543930923	0.916381146013037
drop_WT3	cpmfilter_ge10_in2	Ifitm3	0.979601842329437	4.84002395046284	0.00164801542420009	0.0630333198851043	0.991855025368061	0.00117794788081454	0.0576861962918393	0.991924663923966	4.60903195661657	4.04548155169707e-06	0.000167397122995222
drop_WT3	cpmfilter_ge10_in2	B2m	0.0282662704749111	0.103661911547985	0.920216254360201	0.969885746894087	0.10024541177058	0.739569825828696	0.895113492999794	0.100075155022664	0.327119721786811	0.743577335847927	0.920628013162664
drop_WT3	cpmfilter_ge10_in2	H2-K1	0.136640576771742	0.767994722258191	0.466498784179131	0.72121673233898	0.154625513832261	0.425967728013852	0.716469428963809	0.154358750248864	0.732752841035371	0.463709188982483	0.778358816909135
drop_WT3	cpmfilter_ge10_in2	Tap1	-0.0103837368203334	-0.0257643793305033	0.980132506848912	0.992147088522523	0.124637327892191	0.781765053807962	0.913193914946916	0.124572388291779	0.27172467867277	0.785833724167292	0.936022287465489
drop_WT3	cpmfilter_ge10_in2	Psmb8	-5.17240312500356	-7.32973290662035	0.000126298080573985	0.0203480007658151	-4.88357453379422	9.06560813112359e-05	0.019046145329019	-4.88218919217319	-8.21040223118218	2.20448746840072e-16	6.54397312630692e-14
drop_WT3	cpmfilter_ge10_in2	Cd274	-0.699493014142781	-1.09203445861974	0.309394199236236	0.591670523382096	-0.439998273670801	0.549756950269191	0.798498288967886	-0.439491894410447	-0.596730551659302	0.550687291421885	0.832431291646017
drop_KO1	cpmfilter_ge10_in2	Prkdc	-0.219976600463921	-0.582120651044715	0.575123339977292	0.748128364370536	-0.290680117906986	0.450209805321212	0.667791332089321	-0.286381021417831	-0.715901711557291	0.474052041544625	0.71660363042819
drop_KO1	cpmfilter_ge10_in2	Lig4	-0.0829601478282097	-0.154525757794384	0.880688231649151	0.93735065968418	-0.167653408086974	0.758297959277802	0.875331433889659	-0.166614887552785	-0.312771419102146	0.754454330960463	0.890490191052405
drop_KO1	cpmfilter_ge10_in2	Xrcc4	-0.0847892802782073	-0.392738060410851	0.703875525545143	0.832977525022069	-0.0821912889531981	0.710318078774016	0.846597034446427	-0.0776648945656694	-0.317421961991838	0.750923444940039	0.889239916010423
drop_KO1	cpmfilter_ge10_in2	Xrcc5	0.108096779210936	0.683511434836043	0.511913010283095	0.703726815236171	0.100861105828951	0.531107714969925	0.727132532386372	0.104953582453888	0.589091665327653	0.555799784174995	0.773572975137135
drop_KO1	cpmfilter_ge10_in2	Xrcc6	0.349101204187699	2.24506549959298	0.0521241325925557	0.176143178650409	0.368114587105418	0.0484994991813223	0.173670907852471	0.372951506954867	2.08123298536509	0.0374125857213474	0.13595316307464
drop_KO1	cpmfilter_ge10_in2	Nhej1	-0.189641136935155	-0.52546822719832	0.612265677107986	0.772671470731044	-0.225783711446241	0.542080060105908	0.735416420238421	-0.221578627177802	-0.547720833952912	0.583883604412861	0.791504576458298
drop_KO1	cpmfilter_ge10_in2	Polm	1.14218807576499	6.1107342867842	0.000195761082945987	0.00706837889535527	1.12965217941811	0.000440447786860795	0.0119660785098327	1.13461986808235	5.11364957450085	3.15993323503761e-07	7.88377535064648e-06
drop_KO1	cpmfilter_ge10_in2	Poll	-0.270221865357822	-1.35420410503305	0.209487845810516	0.414359866665798	-0.249033868824332	0.234995510786158	0.458419651877013	-0.244114857804147	-1.08833053013792	0.276449217277706	0.527899345730883
drop_KO1	cpmfilter_ge10_in2	Dclre1c	0.362006866287899	0.997673697524229	0.345132386535296	0.559629030160499	0.316976669885307	0.416812823208673	0.639836698367876	0.320340818964006	0.725769550055455	0.46798005680254	0.711808125787179
drop_KO1	cpmfilter_ge10_in2	Cgas	1.9814825285357	3.84928081898067	0.00409485289367032	0.0393925421478558	2.01522271319311	0.00444208979970602	0.0424950650497973	2.02525816070624	3.26969574808774	0.00107663216962505	0.00875249109156452
drop_KO1	cpmfilter_ge10_in2	Sting1	-2.55506001758722	-4.55671734767637	0.00146216552935421	0.0223586090456421	-2.28350132771437	0.00293994898887289	0.0346616455832209	-2.2757962496007	-4.25670588762362	2.07460984793673e-05	0.000318299794415025
drop_KO1	cpmfilter_ge10_in2	Tbk1	-0.260328867648091	-1.37792921237174	0.202317493984887	0.404321639637745	-0.224180312999595	0.287871814073623	0.516224084016449	-0.218685390674128	-1.02984953259211	0.303080644593448	0.556884507446419
drop_KO1	cpmfilter_ge10_in2	Irf3	-0.0508359477106783	-0.299307911499634	0.771667630879452	0.87640673005029	-0.0389079374209886	0.823742455792953	0.912268391185509	-0.0343329474117967	-0.1773376094788	0.859243210838132	0.941963686769954
drop_KO1	cpmfilter_ge10_in2	Stat1	-0.315238576652003	-1.09607598021363	0.302192472234028	0.517920448298365	-0.37161001502994	0.226353965931607	0.447531708566345	-0.367260257763492	-1.17235161551586	0.241055916635331	0.484189901517518
drop_KO1	cpmfilter_ge10_in2	Isg15	-0.331837636341572	-0.829183498804968	0.428962427387798	0.638553367225961	-0.318001436606939	0.458063968982364	0.675095184665385	-0.313817637481174	-0.64736908857012	0.517393096908061	0.749804184547741
drop_KO1	cpmfilter_ge10_in2	Ifitm3	0.87899878443995	4.80142051772713	0.00104139532436227	0.0186456370162601	0.893328515747463	0.00104014103961564	0.0192706453795097	0.897965100628022	4.30356773400236	1.68069432777317e-05	0.000264959918852039
drop_KO1	cpmfilter_ge10_in2	B2m	-0.115666100822225	-0.713996588063331	0.493768158452262	0.69066761621061	-0.132844348737236	0.43870608694349	0.658035196640716	-0.127990602608589	-0.720289614993204	0.471346697469831	0.714837332530416
drop_KO1	cpmfilter_ge10_in2	H2-K1	-0.0184996506947708	-0.138862291011283	0.892691157905552	0.944931496706523	-0.020416179171491	0.878378776717208	0.941305974706225	-0.0162128198883399	-0.113055370188168	0.909986657495986	0.964650414913427
drop_KO1	cpmfilter_ge10_in2	Tap1	-0.472438066022451	-1.96750958009853	0.0814610842776135	0.230273980676655	-0.488458530199287	0.06229690824946	0.20236190872054	-0.484743623699256	-1.86922403550159	0.0615916516350189	0.194286469716981
drop_KO1	cpmfilter_ge10_in2	Psmb8	-5.58856515615195	-6.43534321161869	0.000134007581361615	0.00550914863225678	-5.39503604901693	5.50523035672153e-06	0.00128271867311612	-5.39331097609563	-12.2432197670375	1.82640741556197e-34	1.00430490966922e-31
drop_KO1	cpmfilter_ge10_in2	Cd274	-0.871895343518607	-1.43645138073582	0.185526395977395	0.382645715394603	-1.03039067362986	0.112727202249474	0.287934011394188	-1.02414073647433	-1.65867799224306	0.0971806964081599	0.262412695643876
drop_KO2	cpmfilter_ge10_in2	Prkdc	-0.178030420411735	-0.451129148483591	0.663630392422792	0.842006027193445	-0.260435098181969	0.508866295143592	0.751783039470061	-0.251348456811739	-0.602153835961482	0.547071741442798	0.808915670203157
drop_KO2	cpmfilter_ge10_in2	Lig4	-0.457673990081508	-0.845661278620637	0.421817013991208	0.676894581698023	-0.599975902712989	0.260789798773315	0.538932017779212	-0.590302248314138	-1.12918675549614	0.258819059679107	0.560507211741877
drop_KO2	cpmfilter_ge10_in2	Xrcc4	0.127038639151631	0.603846750278073	0.562333366345404	0.781598631206874	0.114064906771953	0.59327428725148	0.807750526360378	0.12332637085262	0.507341405104904	0.611915291282763	0.847081125694953
drop_KO2	cpmfilter_ge10_in2	Xrcc5	-0.175406867304341	-0.865128467812421	0.41165007481435	0.668214061631205	-0.166329699364458	0.430471585699258	0.690782671798198	-0.156937106126364	-0.673729947904317	0.500483018447721	0.775225400546277
drop_KO2	cpmfilter_ge10_in2	Xrcc6	0.36838483468106	2.24455557999634	0.0543613855621049	0.250040350066886	0.375313809963443	0.0526588436037252	0.243690246350935	0.384705985354791	2.02502961548791	0.0428643232975863	0.198862675359883
drop_KO2	cpmfilter_ge10_in2	Nhej1	-0.246577981095026	-0.631051021052542	0.545253009636404	0.76971578108863	-0.287882507222513	0.475035286323637	0.725893227720352	-0.27903588043355	-0.645033441030136	0.518905514839705	0.789543079537206
drop_KO2	cpmfilter_ge10_in2	Polm	1.09892259310635	5.33270416915235	0.00065317856646311	0.0300349421572183	1.08340611244537	0.00102831008939779	0.0369648988336558	1.09308676594041	4.46443013036941	8.02821407496384e-06	0.000235218039908188
drop_KO2	cpmfilter_ge10_in2	Poll	-0.260220617059792	-1.23518564671758	0.251100970903929	0.517314324451101	-0.254524445773598	0.247424736598261	0.524084983117958	-0.244990747480474	-1.02901832180729	0.303471065325801	0.610797724035856
drop_KO2	cpmfilter_ge10_in2	Dclre1c	0.631989598535606	1.52999654424463	0.163767936249634	0.416730362993091	0.668234808701381	0.158947821457675	0.41342213049625	0.677886334456598	1.37924139201827	0.167820339909738	0.440538478837641
drop_KO2	cpmfilter_ge10_in2	Cgas	1.62292327252896	2.58755238412453	0.0316863707898943	0.194107516025863	1.73386664065901	0.0247276649183648	0.168951708549549	1.74881018333566	2.37529359615623	0.0175349963797553	0.108688257815189
drop_KO2	cpmfilter_ge10_in2	Sting1	-1.70893586803673	-4.22526536588006	0.0027612603982631	0.0617640085148002	-1.73677207314269	0.00126626142360251	0.0403348585772847	-1.72900752381681	-4.50956395417501	6.49610094251932e-06	0.000197551069734114
drop_KO2	cpmfilter_ge10_in2	Tbk1	0.0364899881977868	0.244789919406184	0.812655552166661	0.91979399270843	0.0296792785789262	0.845258244070521	0.941140758190321	0.0391337147866433	0.231124231433888	0.817218290736853	0.944100906724234
drop_KO2	cpmfilter_ge10_in2	Irf3	-0.0253983956456212	-0.143390581213667	0.889455480979785	0.953146976288213	-0.0260412703559728	0.884403735925896	0.956564413135826	-0.0167156264180864	-0.0823291871709062	0.934384945191513	0.980969184294444
drop_KO2	cpmfilter_ge10_in2	Stat1	-0.00473417626261934	-0.0138863742791649	0.989253763974043	0.996134732750041	0.0141815878916414	0.968327796562925	0.987978201301327	0.0241619429192913	0.0636819353345871	0.949223489061393	0.985094702333738
drop_KO2	cpmfilter_ge10_in2	Isg15	0.076416057673098	0.196977011010587	0.848657775910867	0.935530711285667	0.0857719254336377	0.840865618358128	0.939012556107471	0.0953760673485617	0.203115610417568	0.839044670694798	0.950693994805882
drop_KO2	cpmfilter_ge10_in2	Ifitm3	1.02455462513423	5.88382607683514	0.000339923600139763	0.0223432194378581	1.02369240379955	0.000359843621611217	0.0219843475373597	1.03318027954349	5.25581833586968	1.47367703879885e-07	7.35435017457714e-06
drop_KO2	cpmfilter_ge10_in2	B2m	0.34847970338424	1.35404459712499	0.21198398655053	0.473967821627654	0.396571794459828	0.171341531332841	0.430137649323499	0.406454550593905	1.47956053452301	0.138990565230268	0.396738879796459
drop_KO2	cpmfilter_ge10_in2	H2-K1	0.140312024825508	0.813847111786661	0.438807058489951	0.68987943290011	0.162764826119867	0.371088927604431	0.642440689780172	0.172277644021736	0.862548992683948	0.388385485187952	0.689428514684124
drop_KO2	cpmfilter_ge10_in2	Tap1	0.126224650877141	0.347781258350621	0.736795232358983	0.883377717551389	0.262241928948233	0.49513996864237	0.740861269301323	0.272186344228841	0.687526043115661	0.491751295122967	0.768481262302742
drop_KO2	cpmfilter_ge10_in2	Psmb8	-4.3727896275207	-6.97943013958994	0.000103914378784967	0.0126404419336285	-4.37667506524378	3.29039875480405e-06	0.00220994642160824	-4.37250414619108	-11.8886884952813	1.35517831396074e-32	1.08605584408242e-29
drop_KO2	cpmfilter_ge10_in2	Cd274	0.252847846389916	0.405834071275225	0.695286063776771	0.860370075435263	0.260983819387376	0.693763029863889	0.867856718287175	0.271608650292696	0.402921199851856	0.68700619502849	0.888698480921777
drop_KO3	cpmfilter_ge10_in2	Prkdc	-0.314945777100191	-0.789033125123863	0.452321091212138	0.708644923598224	-0.395505866354887	0.328292872496772	0.62831044284598	-0.384043722597378	-0.921268823079635	0.35691009407324	0.687128300937131
drop_KO3	cpmfilter_ge10_in2	Lig4	0.181129412000049	0.366992267469655	0.722923893317526	0.875252690391757	0.0182020804270246	0.970997643378383	0.990240424598788	0.0300172265782021	0.0588945664261551	0.953036085905034	0.986424654235367
drop_KO3	cpmfilter_ge10_in2	Xrcc4	-0.0501918184211719	-0.213006946071303	0.836526840431874	0.928690751630265	-0.034797137646689	0.884808277501008	0.955360358693768	-0.0232531609358118	-0.0863285930192523	0.931205209374444	0.979934810896543
drop_KO3	cpmfilter_ge10_in2	Xrcc5	-0.118855049792941	-0.550753687032538	0.596497967206058	0.805521063812874	-0.117118913014581	0.60384749421563	0.826060963921501	-0.105153721746365	-0.423403018875824	0.672001242678292	0.893635302460636
drop_KO3	cpmfilter_ge10_in2	Xrcc6	0.16898585153756	1.14484552601438	0.284616940873727	0.563687795284124	0.167153600772192	0.286611546669568	0.587480883157027	0.178881201074373	1.06422224013296	0.287228034270418	0.618197432682497
drop_KO3	cpmfilter_ge10_in2	Nhej1	-0.428365050044553	-1.10566123904145	0.300283378919772	0.578158316061036	-0.490019241270541	0.227878438606983	0.525234345057352	-0.479021847962101	-1.14033527913832	0.254146645306707	0.580569968643548
drop_KO3	cpmfilter_ge10_in2	Polm	0.992943119076862	4.99235653545543	0.000990151930217438	0.0393756129338151	0.969888710092342	0.00178768846721614	0.0526370675078814	0.982179356044796	4.12282739420636	3.74250135950431e-05	0.000965241751010501
drop_KO3	cpmfilter_ge10_in2	Poll	-0.475413306908329	-2.36728312916885	0.0447286428777581	0.231342112515656	-0.481060305236012	0.0328160124248303	0.209637109468352	-0.469155827795105	-2.20028433685588	0.027786727867233	0.158925257634975
drop_KO3	cpmfilter_ge10_in2	Dclre1c	0.776295398701114	2.05664306940776	0.0729220180284847	0.29060790280826	0.784930418949674	0.0838688175592935	0.321532284361851	0.796515731484687	1.76022443204321	0.0783697610258148	0.301350093538308
drop_KO3	cpmfilter_ge10_in2	Cgas	1.41913538778824	2.46128200542316	0.0385683822284092	0.21617515218791	1.43922249634335	0.0450473876786547	0.241349162959321	1.45650887857706	2.02392439825395	0.0429779311259803	0.209261956344775
drop_KO3	cpmfilter_ge10_in2	Sting1	-2.6709369238089	-4.70887596257547	0.00142875645773166	0.0471501770376154	-2.43454079449711	0.00233854495472526	0.0594538676306799	-2.4237522682864	-4.56195198561851	5.06802383698385e-06	0.000179685672008412
drop_KO3	cpmfilter_ge10_in2	Tbk1	-0.276826935190613	-1.37981350072685	0.204130729649821	0.478782519918837	-0.240975665952006	0.279608357470927	0.581465030745467	-0.229057047929861	-0.994036261366175	0.320205214101957	0.651351645446208
drop_KO3	cpmfilter_ge10_in2	Irf3	-0.191511134088297	-1.11042754036292	0.298341805720426	0.576069225484092	-0.195497996044372	0.277319749227341	0.57871153073428	-0.183878917746027	-0.945759641360891	0.344271194741204	0.675786132052083
drop_KO3	cpmfilter_ge10_in2	Stat1	0.0759876686731584	0.239683561895025	0.816463995961914	0.920037629180219	0.0855832821974815	0.797976668740382	0.920719057510648	0.0981968032029887	0.275402399957471	0.783007100454101	0.935286883026962
drop_KO3	cpmfilter_ge10_in2	Isg15	-0.153746128098685	-0.358094816356904	0.729324370612085	0.878120365844894	-0.0768361879943681	0.869908496965352	0.949186042692771	-0.0661663443665924	-0.127828160509244	0.898284964011587	0.968255239004332
drop_KO3	cpmfilter_ge10_in2	Ifitm3	0.864501492961515	4.42876826334	0.00207648046383111	0.0561903694654545	0.880732930394364	0.00183852130052265	0.0536730867329176	0.892358604969437	4.02799987016053	5.62533747439778e-05	0.00136369709339597
drop_KO3	cpmfilter_ge10_in2	B2m	0.297565453100119	1.08822006637371	0.307473643198573	0.584694461586271	0.366447908567752	0.232042623310582	0.529682878729071	0.378940649733841	1.30477492696927	0.191969499192822	0.500118234179986
drop_KO3	cpmfilter_ge10_in2	H2-K1	0.199399372411	1.24713276727799	0.246822097612253	0.526125450303087	0.217900165322645	0.208706385443595	0.504005696639068	0.229567746079927	1.2487019707403	0.211774099799944	0.527359786452818
drop_KO3	cpmfilter_ge10_in2	Tap1	0.107424301762597	0.29779639266883	0.773271327124505	0.89953843827684	0.269768893118605	0.481309877403303	0.749864065839755	0.282446961805925	0.723571583836277	0.469328792082166	0.776330362406197
drop_KO3	cpmfilter_ge10_in2	Psmb8	-5.32407755881628	-6.22165896586135	0.000229653514453467	0.0199435181760508	-4.88002900519489	9.07516289762929e-05	0.0124900015432998	-4.85393815230874	-9.03477565187458	1.64339180273562e-19	6.09431862846905e-17
drop_KO3	cpmfilter_ge10_in2	Cd274	-0.16470606653953	-0.225355401555804	0.827223093193538	0.925089813462492	0.110705111002111	0.885200434753462	0.955360358693768	0.125727930040968	0.168924795244042	0.865855795680776	0.960731632907644
