donor	cohort_id	matrix	compartment	CLDN4	PRKDC	LIG4	STING1	HLA-A	HLA-B	HLA-C	PTPRC	EPCAM	n_aliquots	NHEJ_mean	MHC_I
GTEX-11OF3	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0902	5.4932	1.3397	5.0635	9.2444	9.9597	9.6425	1.5216	4.6	1	3.4164499999999998	9.615533333333333
GTEX-11P7K	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5623	4.9383	1.0222	5.0032	8.273	9.3577	8.2364	0.7146	3.8239	1	2.98025	8.622366666666666
GTEX-11P81	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5156	5.07	1.412	4.9141	9.2294	9.8286	8.8722	2.1444	3.9204	1	3.241	9.310066666666666
GTEX-11P82	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.386	5.149	0.9789	5.2713	8.6449	9.0959	7.8217	1.2696	2.3337	1	3.06395	8.520833333333334
GTEX-11TT1	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.917	5.0562	0.6239	5.1611	9.4308	10.1029	8.423	0.9716	2.8562	1	2.8400499999999997	9.3189
GTEX-11TTK	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.7988	5.0374	0.1903	6.297	9.2994	10.0688	9.3603	3.0446	3.794	1	2.61385	9.576166666666667
GTEX-11TUW	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3785	5.1367	0.7748	6.2256	9.4126	9.7215	8.8266	1.8957	3.3264	1	2.95575	9.320233333333332
GTEX-11UD1	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1804	4.6894	-0.8339	5.3331	9.018	9.6661	8.7249	-0.9686	4.1002	1	1.92775	9.136333333333333
GTEX-11VI4	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2031	5.2438	1.3051	5.197	8.2572	9.2463	8.7239	1.1447	2.1147	1	3.27445	8.742466666666667
GTEX-11WQC	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3411	5.4761	1.2636	5.3295	8.9275	9.7939	9.1259	2.4571	4.6	1	3.36985	9.282433333333335
GTEX-11XUK	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8316	5.5589	1.3679	4.8017	8.8545	9.3036	9.0214	1.1897	2.9948	1	3.4634	9.059833333333332
GTEX-11ZTS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.544	5.3209	0.7058	4.7176	8.4592	9.4483	8.8781	1.3397	3.2587	1	3.01335	8.928533333333332
GTEX-11ZTT	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9107	5.4575	1.642	5.0841	8.6409	9.3723	8.7697	1.9895	4.7777	1	3.5497499999999995	8.927633333333333
GTEX-11ZU8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8328	5.426	0.7579	5.3761	8.9602	9.7419	8.6385	1.6281	3.8837	1	3.09195	9.113533333333335
GTEX-11ZVC	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8943	5.1792	0.9568	5.9019	9.7599	10.5501	10.0351	2.6255	3.991	1	3.068	10.115033333333335
GTEX-1211K	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4662	4.8714	0.099	5.1514	9.5002	10.1062	8.8813	0.7748	3.2389	1	2.4852000000000003	9.4959
GTEX-12126	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1034	4.9146	0.3573	4.4732	8.1962	9.2726	8.1684	-0.1504	3.449	1	2.6359500000000002	8.545733333333333
GTEX-1212Z	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9601	5.4493	1.5366	4.2563	9.2817	10.1535	9.1234	0.9038	2.3677	1	3.49295	9.519533333333333
GTEX-12584	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2214	5.3067	0.8647	5.9093	9.3758	9.997	8.7316	2.496	3.3134	1	3.0857	9.368133333333333
GTEX-12696	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.7655	5.1273	0.1388	4.8172	9.2762	10.0794	9.9057	2.128	2.5213	1	2.63305	9.753766666666666
GTEX-1269C	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4819	5.1962	1.0847	4.8724	9.5708	10.0006	9.3112	0.9493	2.4518	1	3.14045	9.627533333333334
GTEX-12C56	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2936	5.2285	1.0779	5.4941	8.3612	9.3069	7.902	1.7273	3.2526	1	3.1532	8.523366666666668
GTEX-12KS4	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9267	5.4047	1.1447	5.5901	9.1182	9.4887	9.0424	2.4252	3.0654	1	3.2747	9.216433333333333
GTEX-12WS9	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8248	4.7619	-0.2159	5.1819	9.798	10.3651	9.4114	0.8568	1.9786	1	2.2729999999999997	9.858166666666667
GTEX-12WSA	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.639	5.3488	1.1897	3.9929	8.7356	9.5412	8.7918	-0.5973	3.5473	1	3.26925	9.022866666666667
GTEX-12WSB	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0034	5.1248	2.4252	5.8488	10.383	10.8427	10.1628	2.7357	2.7139	1	3.7749999999999995	10.462833333333334
GTEX-12WSC	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9064	5.4967	1.7316	5.0519	9.0153	9.7191	8.9433	2.2753	1.7009	1	3.61415	9.225900000000001
GTEX-12WSD	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4136	5.0471	0.3685	5.4803	8.6164	9.733	8.7315	1.0007	4.852	1	2.7078	9.026966666666668
GTEX-12WSJ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	8.052	5.1198	0.7493	5.0981	9.0805	10.2696	9.2079	1.3454	2.1345	1	2.9345499999999998	9.519333333333334
GTEX-12WSK	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	8.1343	5.0313	0.517	4.5796	9.4292	10.212	9.4949	0.6699	4.1644	1	2.77415	9.712033333333332
GTEX-12WSL	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8861	6.0262	1.5514	6.2538	8.9216	10.1252	9.8262	2.2175	3.1939	1	3.7888	9.624333333333333
GTEX-12WSN	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9542	5.5753	1.2516	5.336	9.7543	10.7325	9.1223	2.945	2.824	1	3.41345	9.8697
GTEX-12ZZX	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4715	5.0131	1.0503	5.0211	8.5613	9.2974	8.8525	1.0222	3.97	1	3.0317	8.903733333333333
GTEX-12ZZY	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3165	5.4912	1.3791	4.6212	9.017	9.5788	8.7552	1.5366	3.3842	1	3.43515	9.116999999999999
GTEX-12ZZZ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3585	5.5671	1.2085	4.5349	8.833	10.1067	9.2265	1.4652	2.6873	1	3.3878	9.388733333333334
GTEX-13111	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8641	5.0211	-0.0277	2.8661	9.7794	10.0798	9.1459	1.4065	0.537	1	2.4966999999999997	9.668366666666666
GTEX-13112	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9717	5.3702	0.9935	5.1478	9.4597	10.09	9.172	2.2573	2.167	1	3.18185	9.5739
GTEX-13113	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.5555	5.4732	0.1776	5.528	9.8618	10.1329	9.0443	2.824	3.1987	1	2.8254	9.679666666666668
GTEX-1313W	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2165	5.1351	0.4125	4.845	9.3242	9.695	9.0571	1.4547	3.1028	1	2.7738	9.358766666666666
GTEX-131XF	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2044	4.9594	0.3573	4.8968	9.2821	9.8584	8.6747	1.9226	3.2944	1	2.65835	9.271733333333332
GTEX-131XH	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3813	5.3263	0.6332	4.5571	9.4017	9.7733	8.9231	1.4388	3.7741	1	2.97975	9.366033333333334
GTEX-131YS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5382	5.3618	0.4125	4.4906	9.1652	9.4241	8.8342	0.8488	3.7909	1	2.8871499999999997	9.141166666666667
GTEX-132NY	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.519	4.8846	0.4016	5.821	8.8382	10.3498	9.1782	1.6281	3.0481	1	2.6431	9.455400000000001
GTEX-133LE	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1311	5.4209	1.4228	4.0357	8.4592	9.3749	7.8403	1.0363	2.3019	1	3.42185	8.558133333333332
GTEX-1399R	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8061	5.104	0.5763	3.9079	9.0349	9.8209	8.0016	0.3573	3.4477	1	2.84015	8.952466666666668
GTEX-1399T	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.168	5.4377	1.5612	4.613	8.4457	9.8754	8.103	0.7999	2.9338	1	3.4994500000000004	8.808033333333334
GTEX-139D8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.432	4.9355	1.0915	4.7698	8.6517	9.3656	8.2381	1.177	3.0757	1	3.0135	8.7518
GTEX-139T4	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0195	5.2111	1.6093	6.3635	8.7383	9.9439	8.8098	2.7117	4.582	1	3.4102	9.164
GTEX-139T8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	8.0027	4.9218	0.6332	5.2072	8.9747	9.5016	8.7099	1.6875	4.3896	1	2.7775	9.062066666666666
GTEX-139TS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8893	5.0423	-0.2498	4.588	9.6315	10.5371	9.5496	1.2023	2.6873	1	2.39625	9.906066666666668
GTEX-139TT	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.627	5.4423	1.0573	5.5021	8.6965	9.4216	8.3424	2.9186	3.4817	1	3.2498	8.820166666666665
GTEX-139TU	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0483	5.7436	1.0293	5.3565	8.7912	9.4431	8.6484	0.7321	3.0002	1	3.38645	8.9609
GTEX-139UW	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1511	5.5996	0.1648	4.2714	9.4248	10.7342	9.7149	0.8327	1.9675	1	2.8821999999999997	9.957966666666666
GTEX-13CF3	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2749	5.4861	0.7146	5.3456	8.9395	9.8683	9.1315	1.4228	2.7249	1	3.10035	9.3131
GTEX-13FH7	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1895	5.3002	0.517	5.5466	8.256	9.1692	8.5838	0.044	3.9719	1	2.9086000000000003	8.669666666666666
GTEX-13FHP	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5869	5.2235	0.8164	4.4156	8.9043	9.6906	9.1997	0.6145	3.1892	1	3.0199499999999997	9.264866666666666
GTEX-13FTW	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.7117	4.8929	0.5859	3.8866	8.4469	9.3547	8.6189	0.6608	2.9562	1	2.7394	8.806833333333334
GTEX-13FTY	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8263	5.4572	0.434	5.1914	8.9293	9.8864	8.3451	1.46	2.6579	1	2.9456	9.053600000000001
GTEX-13FXS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.7025	4.9603	-0.2845	4.1458	8.8373	9.8091	8.4417	1.5115	2.8055	1	2.3379000000000003	9.029366666666666
GTEX-13G51	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.7751	5.5062	0.8408	5.5583	9.0182	9.503	8.7699	1.3109	3.97	1	3.1734999999999998	9.097033333333334
GTEX-13IVO	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8621	5.2773	1.0222	5.1567	9.561	10.419	9.422	1.0007	3.5959	1	3.14975	9.800666666666666
GTEX-13N11	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9437	5.4192	1.5165	5.6935	9.2975	10.367	9.3065	2.1925	2.167	1	3.46785	9.657
GTEX-13N1W	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3477	5.4845	1.105	6.3865	9.1898	10.2488	9.3005	2.3479	2.6828	1	3.2947499999999996	9.5797
GTEX-13N2G	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2439	5.4719	2.3898	4.5199	9.1767	9.7132	9.0264	2.5036	4.1595	1	3.93085	9.305433333333333
GTEX-13NYB	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0528	4.944	0.8408	3.6589	8.9172	9.5608	7.6402	1.3454	2.2144	1	2.8924	8.706066666666667
GTEX-13NYC	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8518	5.3078	1.787	6.6298	9.6337	10.6695	8.8002	2.4623	4.2825	1	3.5474	9.701133333333333
GTEX-13NZ8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2358	4.5186	0.4657	4.7893	9.4039	9.8979	9.111	0.3907	2.9148	1	2.49215	9.470933333333333
GTEX-13NZB	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1309	4.9199	1.0293	4.4634	8.5066	9.6472	8.6681	1.2023	1.2875	1	2.9746	8.940633333333333
GTEX-13O1R	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0971	5.3306	0.7832	6.4714	8.9965	9.6158	9.1592	2.9013	4.5423	1	3.0568999999999997	9.257166666666665
GTEX-13O21	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1293	4.8645	0.2522	4.7544	8.3754	9.4273	8.8322	0.4125	3.6451	1	2.55835	8.878300000000001
GTEX-13O3P	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5433	5.1543	1.3283	5.3013	8.8478	10.0896	8.4489	1.6281	2.3308	1	3.2413	9.128766666666666
GTEX-13O3Q	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8685	5.067	0.8246	5.0896	8.6906	9.7734	8.9799	0.7321	4.0207	1	2.9458	9.147966666666667
GTEX-13OVH	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.919	5.3924	0.6332	4.5602	9.7118	10.6005	9.3019	1.1641	3.0978	1	3.0128000000000004	9.8714
GTEX-13OVI	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8277	5.0423	0.7579	5.9734	9.3311	9.7837	8.5238	1.3623	3.8944	1	2.9001	9.212866666666665
GTEX-13OVJ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3145	5.1086	0.2154	6.4286	9.4524	10.029	9.2176	3.7182	2.2019	1	2.662	9.566333333333333
GTEX-13OVL	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8107	5.5466	1.3225	5.6144	8.9536	9.5063	8.0779	1.9149	3.4765	1	3.4345499999999998	8.845933333333333
GTEX-13OW5	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4145	5.3768	1.1447	4.3681	9.4895	10.1209	8.408	-0.2671	2.6738	1	3.2607500000000003	9.339466666666667
GTEX-13OW6	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0647	5.8289	1.2023	4.7236	8.8275	9.5811	9.2909	0.6608	3.7496	1	3.5156	9.233166666666667
GTEX-13OW7	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9868	5.2586	0.4447	6.0633	8.9778	9.6933	8.4441	1.642	3.7656	1	2.8516500000000002	9.038400000000001
GTEX-13OW8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.094	5.4169	1.2875	5.0584	8.7492	9.7217	7.9995	1.9073	2.0707	1	3.3522	8.823466666666667
GTEX-13PDP	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1544	4.9472	1.0363	4.5632	9.3007	10.3335	9.4295	0.4447	3.034	1	2.9917499999999997	9.6879
GTEX-13PVQ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.5992	3.2572	0.2998	4.8832	9.1852	9.3464	8.6233	0.2762	1.9786	1	1.7785	9.051633333333333
GTEX-13PVR	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4751	5.0414	0.1388	4.4236	9.3195	9.7392	9.3973	0.2642	3.2065	1	2.5901	9.485333333333335
GTEX-13RTJ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.7579	5.5644	1.0363	5.9898	8.7675	9.5985	8.1584	1.6234	3.6748	1	3.30035	8.841466666666667
GTEX-13S7M	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8999	5.4771	0.9419	4.6171	9.0262	9.5343	8.5836	1.3397	3.0446	1	3.2095000000000002	9.048033333333333
GTEX-13SLW	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8701	5.2713	0.8883	4.6428	8.7807	9.9942	8.2745	1.2023	3.0127	1	3.0798	9.016466666666666
GTEX-13SLX	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0882	5.5699	1.3454	5.2407	9.3514	10.0896	9.5486	2.3564	2.7465	1	3.4576499999999997	9.663200000000002
GTEX-13U4I	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2757	5.2803	0.7233	5.8435	9.3028	10.7636	9.5245	1.7995	4.2833	1	3.0018000000000002	9.863633333333334
GTEX-13VXT	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4987	5.3796	0.7999	5.3284	8.6195	9.0624	8.6085	2.3077	4.2396	1	3.08975	8.763466666666666
GTEX-13VXU	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1229	5.2664	0.4447	5.3541	9.2887	10.0547	8.6161	1.1706	2.5996	1	2.85555	9.319833333333333
GTEX-13W3W	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.6879	5.5398	1.2023	4.7159	8.3126	9.2654	8.7295	0.8246	4.6927	1	3.37105	8.769166666666665
GTEX-13W46	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1233	4.9458	1.2394	5.4159	8.9976	9.7521	8.9438	2.0569	3.3633	1	3.0926	9.231166666666667
GTEX-13X6I	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.96	5.6625	1.674	5.5571	9.3589	10.3712	9.6036	1.9149	3.3633	1	3.6682499999999996	9.7779
GTEX-13X6J	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0708	5.0321	0.5568	4.6171	8.7225	9.7756	8.2244	0.8408	3.6737	1	2.79445	8.9075
GTEX-13YAN	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.6496	5.178	-0.0725	5.4499	10.0232	10.2532	8.6601	2.3366	3.9682	1	2.55275	9.6455
GTEX-144GN	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3074	5.4479	1.0151	6.4775	8.4623	9.1945	8.8738	3.0688	3.9299	1	3.2314999999999996	8.843533333333333
GTEX-145LS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4474	5.365	1.177	3.8054	9.2261	10.0442	8.8695	0.099	1.4335	1	3.271	9.379933333333334
GTEX-145LT	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.843	4.7437	1.5612	4.756	8.9839	9.6644	8.7265	0.7832	2.9984	1	3.15245	9.124933333333333
GTEX-145LV	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.689	5.516	0.605	5.0709	8.1733	9.1511	7.8344	0.7407	3.5349	1	3.0605	8.386266666666666
GTEX-145ME	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2941	5.3622	0.3685	4.1907	9.0478	9.3188	8.3539	0.517	2.7336	1	2.86535	8.906833333333333
GTEX-145MF	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.7263	5.3927	0.9642	4.4771	9.304	10.2189	9.0265	1.3167	2.8681	1	3.1784499999999998	9.516466666666666
GTEX-145MI	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.1003	5.7101	1.0915	4.7165	9.0423	10.2036	9.5685	1.7185	3.8279	1	3.4008	9.6048
GTEX-145MN	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.7409	4.927	-0.5543	4.839	8.8416	9.6182	8.3107	0.4657	2.2113	1	2.18635	8.9235
GTEX-146FH	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9088	5.4784	0.8408	6.3073	9.1924	9.9752	8.9142	1.674	4.7377	1	3.1595999999999997	9.3606
GTEX-146FQ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4338	5.3158	0.4657	5.3498	9.036	9.606	9.2248	0.9038	3.5035	1	2.89075	9.288933333333333
GTEX-146FR	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.7435	5.3806	2.2206	4.9463	8.2243	9.1726	8.6726	2.1734	3.3003	1	3.8006	8.689833333333333
GTEX-14753	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.9907	4.7971	0.5763	4.6628	9.5889	10.2888	9.4024	1.7229	2.3164	1	2.6867	9.760033333333334
GTEX-147F3	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.4874	5.323	2.3222	5.2064	8.3199	9.2827	8.2554	0.7748	2.7805	1	3.8226000000000004	8.619333333333335
GTEX-147F4	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.702	5.3342	0.6239	5.6097	9.0052	9.7245	9.1596	0.7916	4.0304	1	2.97905	9.296433333333333
GTEX-147GR	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4079	5.3402	1.5013	5.516	9.0646	10.2472	9.5406	2.4649	3.9108	1	3.42075	9.617466666666665
GTEX-148VI	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.6822	5.4067	0.7664	5.4864	9.0702	10.0222	9.0806	1.9415	4.14	1	3.08655	9.391
GTEX-14A5H	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.2715	5.4098	1.5998	5.4954	8.4901	9.4133	8.0976	0.5271	3.6961	1	3.5048	8.667
GTEX-14A6H	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3138	5.4456	1.2815	6.5598	8.8988	10.369	8.8093	2.5288	3.9459	1	3.36355	9.359033333333334
GTEX-14BMV	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8361	5.8012	1.5165	4.8475	9.2227	9.7262	8.5287	1.0151	2.8602	1	3.6588499999999997	9.1592
GTEX-14C5O	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.4494	5.1273	1.3791	4.9468	9.1639	9.9493	7.9638	2.2051	3.1129	1	3.2532	9.025666666666666
GTEX-14DAQ	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.5112	5.5236	1.8242	5.1918	8.9851	9.8894	9.024	2.1444	4.3206	1	3.6739	9.2995
GTEX-14DAR	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3974	5.0972	0.3796	4.764	8.5716	9.1491	8.6021	0.6608	3.7603	1	2.7384	8.774266666666668
GTEX-14E6C	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	8.0588	3.6018	-0.6643	6.0297	10.2558	10.9427	9.857	0.8164	4.1103	1	1.46875	10.351833333333333
GTEX-14E6E	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.8987	5.9984	1.8564	4.4196	8.0671	9.5528	8.6029	0.8961	2.9802	1	3.9274	8.740933333333333
GTEX-N7MS	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	6.3758	5.447	2.7508	5.8667	8.3686	9.016	8.145	1.4494	5.404	1	4.0989	8.509866666666666
GTEX-NFK9	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3947	5.3205	0.4552	4.3695	8.8619	9.4678	8.3209	1.4911	2.5363	1	2.88785	8.883533333333334
GTEX-NPJ8	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3847	4.9919	0.1388	6.0609	9.5648	10.0485	8.893	0.4552	2.1894	1	2.56535	9.5021
GTEX-O5YT	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.0877	5.6338	0.7579	4.4732	8.2919	9.564	8.7677	-0.1345	3.3407	1	3.19585	8.874533333333332
GTEX-O5YW	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8355	5.0679	0.3346	4.9837	8.7422	9.8261	9.1736	0.9716	3.991	1	2.70125	9.247300000000001
GTEX-OHPL	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3111	5.8056	1.0711	4.7022	8.9464	9.7477	8.7353	0.7999	3.0961	1	3.43835	9.143133333333333
GTEX-OHPM	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.8937	5.1764	1.46	4.784	8.4787	9.4966	9.0667	0.5955	4.6364	1	3.3182	9.014000000000001
GTEX-OIZG	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3049	4.9561	1.2636	4.6195	8.9781	10.0419	8.5321	0.3115	3.4156	1	3.1098500000000002	9.184033333333334
GTEX-OIZH	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.6153	5.0764	1.0293	3.6961	8.9327	9.7894	8.0841	-0.3201	2.4035	1	3.05285	8.9354
GTEX-OOBK	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.3348	5.9853	1.6875	6.1208	8.7427	9.6979	8.2957	2.2082	2.6208	1	3.8364	8.9121
GTEX-OXRK	GTEx-Skin - Sun Exposed (Lower Leg)	Toil	GTEx_normal	7.42545	5.2763	1.46735	5.0984	8.0415	9.511099999999999	8.2705	0.51105	3.8863	2	3.371825	8.6077
