cohort_id	matrix	compartment	in_lung_primary	label	disease	predictor	endpoint	in_primary_endpoint_set	n	rho	p	rho_ci95_lo	rho_ci95_hi	n_partial_ptprc	rho_partial_ptprc	p_partial_ptprc	rho_partial_ptprc_ci95_lo	rho_partial_ptprc_ci95_hi	n_partial_epcam	rho_partial_epcam	p_partial_epcam	rho_partial_epcam_ci95_lo	rho_partial_epcam_ci95_hi	n_partial_ptprc_epcam	rho_partial_ptprc_epcam	p_partial_ptprc_epcam	rho_partial_ptprc_epcam_ci95_lo	rho_partial_ptprc_epcam_ci95_hi	rho_CLDN4_vs_PTPRC	p_CLDN4_vs_PTPRC	n_CLDN4_vs_PTPRC	rho_CLDN4_vs_EPCAM	p_CLDN4_vs_EPCAM	n_CLDN4_vs_EPCAM	rho_endpoint_vs_PTPRC	p_endpoint_vs_PTPRC	rho_endpoint_vs_EPCAM	p_endpoint_vs_EPCAM	frac_cldn4_floor	frac_endpoint_floor	n_donors_collapsed	n_donors_with_replicates	q_lung	q_tcga	q_gtex	q_lung_adjacent	q_hiseqv2	q_lung_partial_ptprc	q_lung_partial_epcam
TCGA-KIRP	Toil	TCGA_solid_primary	False	TCGA-KIRP primary tumor	Kidney Papillary Cell Carcinoma	CLDN4	HLA-B	True	288	0.12639381020545493	0.03201268242557782	0.010974712602425515	0.2384892562461514	288	0.11086667264978119	0.0606840797079874	-0.00497813573989034	0.22377514807107865	288	0.21237856911566244	0.00029048241065440165	0.09903281721609639	0.32028389344438507	288	0.20654566012503983	0.0004386109460801704	0.09278495410923289	0.3149834070067645	0.062198468593590996	0.29281269014773376	288	0.46842659438139445	4.101485778059208e-17	288	0.40749532903716607	6.009301904889613e-13	-0.12747440384481507	0.030561588898821452	0.0	0.0	288	0		0.067325641389875					
TCGA-KIRP	Toil	TCGA_solid_primary	False	TCGA-KIRP primary tumor	Kidney Papillary Cell Carcinoma	CLDN4	HLA-C	True	288	0.17121003340147462	0.0035632270324154197	0.056753673383784335	0.281224484933144	288	0.15982208292089586	0.006663617755967896	0.044871492716355134	0.2705957926131706	288	0.18588803896850112	0.0015614569689999004	0.07164918539689512	0.29531313311065643	288	0.17657118745946038	0.0027301610174144345	0.06185447491454871	0.28668354990555867	0.062198468593590996	0.29281269014773376	288	0.46842659438139445	4.101485778059208e-17	288	0.36201234867567383	2.4055553891556304e-10	0.014934715408007667	0.8007609971340346	0.0	0.0	288	0		0.010238004431165432					
TCGA-KIRP	Toil	TCGA_solid_primary	False	TCGA-KIRP primary tumor	Kidney Papillary Cell Carcinoma	CLDN4	NHEJ_mean	False	288	0.2882607493827046	6.467389177142762e-07	0.1786328396785313	0.39081924241844823	288	0.287302172704354	7.393454164954242e-07	0.17742308526137743	0.3901065352427988	288	0.10182016496936427	0.08508893838049832	-0.01412728705675848	0.215065699578714	288	0.08462400322413023	0.15346006498292422	-0.03167029127651501	0.19865763284858504	0.062198468593590996	0.29281269014773376	288	0.46842659438139445	4.101485778059208e-17	288	0.39061548663940304	6.190161203766798e-12	0.44323151261694643	2.7371919302409377e-15	0.0	0.0	288	0							
TCGA-KIRP	Toil	TCGA_solid_primary	False	TCGA-KIRP primary tumor	Kidney Papillary Cell Carcinoma	CLDN4	MHC_I	False	288	0.15847135908162288	0.007045183195191972	0.04369220478096976	0.26912154328849497	288	0.1461094520631686	0.013221016321597397	0.030850431266452743	0.2575337426854822	288	0.21922142012916335	0.00018163896608715274	0.1061343784868855	0.3267098902229132	288	0.2125538454447399	0.00029423378036851604	0.0990112928697927	0.32063282260856374	0.062198468593590996	0.29281269014773376	288	0.46842659438139445	4.101485778059208e-17	288	0.36566410176713826	1.5376361507523148e-10	-0.07403458351512249	0.21032793587352236	0.0	0.0	288	0							
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	PRKDC	True	369	0.2554731249959996	6.572061830051343e-07	0.157488678952834	0.3484762764823518	369	0.1965620182940328	0.000147660349200982	0.0962656360097266	0.292906953377996	369	0.1643025878772263	0.0015633103343121232	0.06313219506508806	0.26213044944093694	369	0.13326984112056656	0.010594898403475298	0.03132707216939423	0.23246846720245398	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.45142262770653785	6.303415331274022e-20	0.28873107017400557	1.6207263034328153e-08	0.0	0.0	369	0		5.734337552992661e-06					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	LIG4	True	369	0.10014040484064775	0.054613128720231004	-0.0019717832754718436	0.20018582711340768	369	0.01797598616637755	0.731076563644821	-0.08440994479051164	0.11998629822080445	369	0.06763640010901914	0.1954721128410987	-0.03483528010379853	0.16870072571964304	369	0.022601754629195146	0.6660573131814703	-0.0799533968128919	0.12468342859265927	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.45885033674826997	1.2973154012785432e-20	0.09949430333722166	0.05620032334849562	0.0	0.0	369	0		0.10037007440474888					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	STING1	True	369	0.2561287810243747	6.138513525724823e-07	0.15817276480147746	0.3490924931951687	369	0.18131052553123855	0.0004734956038789062	0.08057318066545727	0.2783813919378091	369	0.15562396142862503	0.002758089947264146	0.05425634538335045	0.2538166599253925	369	0.11516293760740372	0.027382396649930404	0.01294539442513203	0.21499842741224065	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.7316794686980161	4.6854792606155974e-63	0.3135692454874793	7.318174062981224e-10	0.0	0.0	369	0		5.734337552992661e-06					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	HLA-A	True	369	0.22385059734978924	1.4206440000934533e-05	0.12460623930156102	0.318660170696699	369	0.16770547736812022	0.0012417917095454347	0.06661678919941329	0.2653863279978514	369	0.2515742885798109	1.0162963374662752e-06	0.15328578008060156	0.3449338682215355	369	0.2296184898334454	8.856451195938072e-06	0.13031144154232246	0.3243641200552884	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.392557821777637	4.809016479851297e-15	-0.022765254353790027	0.6629244882150426	0.0	0.0	369	0		8.78216290966862e-05					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	HLA-B	True	369	0.15227867663725728	0.0033638236764778093	0.050979192027510514	0.2504766856025645	369	0.09307008372928255	0.07455506238405465	-0.009248725302716148	0.1934601923866685	369	0.1924848327136034	0.0002034186796473878	0.09206567931972436	0.28902818152200865	369	0.1651452046440356	0.0014996026149159427	0.06385456652444521	0.26306795301220487	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.36459110873852724	4.823729616136751e-13	-0.06634839209764488	0.20351942383453883	0.0	0.0	369	0		0.009945217826108306					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	HLA-C	True	369	0.14927966002769597	0.004053608386850155	0.047917912116174466	0.24759822732805914	369	0.1015695832435837	0.051552580225958024	-0.000668165511931166	0.2017059718763772	369	0.18491313208428142	0.0003624984159796449	0.0842754491249917	0.2818165340449507	369	0.16068199898069377	0.0020163667246750525	0.05928705457322676	0.25879522513345915	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.29238818540537903	1.0460891266807044e-08	-0.056170421212727986	0.28184338640690626	0.0	0.0	369	0		0.011327891930375776					
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	NHEJ_mean	False	369	0.19950823527944983	0.00011418642848200128	0.09944165331001462	0.2955798354019041	369	0.12432804938115505	0.01702457351514646	0.022381713650611954	0.2237154022602144	369	0.12208721653375784	0.019137507788047937	0.02010736726378639	0.22155281009545447	369	0.08135969069275174	0.11973406675157754	-0.021186930763677732	0.18221224021347954	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.5148302342287316	2.3053093334097772e-26	0.23566053150965396	4.7362769927071135e-06	0.0	0.0	369	0							
TCGA-LIHC	Toil	TCGA_solid_primary	False	TCGA-LIHC primary tumor	Liver Hepatocellular Carcinoma	CLDN4	MHC_I	False	369	0.18750622111952558	0.0002925252076588991	0.08708117705398903	0.2841586329942371	369	0.1292906412453404	0.01305691000473857	0.027422284099710124	0.22850123988926385	369	0.22559167794275933	1.2462959434789478e-05	0.12627302875424945	0.3204325389308837	369	0.20106488029650016	0.00010515069627486338	0.10076885031429211	0.2973153843411706	0.1840279376329848	0.00038019522081537163	369	0.38111759550403407	3.341950350557488e-14	369	0.38019741880981567	3.893160006214033e-14	-0.05444495208920461	0.2969117940144201	0.0	0.0	369	0							
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	PRKDC	True	513	0.17146646967267304	9.496847989866454e-05	0.08617423492376154	0.2542635704235673	513	0.16939938256006035	0.0001173617132448192	0.08397612131515171	0.25235098987798255	513	0.06176960975807328	0.16283393237724023	-0.02502030282425907	0.14763534732758526	513	0.060448222538622254	0.17245672422460503	-0.026431172351463573	0.14642129530728826	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	-0.033411437073713496	0.4501786117597234	0.3065607607463456	1.2646047775839832e-12	0.0	0.0	513	0	0.0004273581595439904	0.00045054813719366436				0.0005608050448524394	0.24425089856586035
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	LIG4	True	513	0.05105384429003768	0.24838691102752386	-0.03567524653224128	0.13701965757902534	513	0.07963090039807919	0.07181370181604067	-0.007073899248659422	0.16514728873436238	513	0.007141825064497463	0.8719294764329794	-0.07956340153011274	0.09373979744699142	513	-0.0020538562367770205	0.9630596586309804	-0.08877884759906504	0.08470204129209914	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.30166445014893695	2.97035449700882e-12	0.11646340347157301	0.008280967262164946	0.0	0.0	513	0	0.4097279763013817	0.349460045007406				0.18466380466981885	0.8719294764329794
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	STING1	True	513	0.3159332845840874	2.3577937122416125e-13	0.2358115024435475	0.3917889598949235	513	0.35757641567091636	6.891865474492458e-17	0.2795836465894914	0.43088106230747464	513	0.3565711824838794	8.524020243068547e-17	0.27852123142284163	0.42994236769347793	513	0.36572452423736485	1.2868111764601774e-17	0.28812394176803147	0.43855300920868356	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.2977074128170073	5.8540740587034504e-12	-0.03502327145056986	0.42861290098313776	0.0	0.0	513	0	4.244028682034903e-12	9.619798345945779e-12				1.2405357854086424e-15	1.5343236437523386e-15
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	HLA-A	True	513	0.1562873867612853	0.00038078721708466616	0.0706721693779565	0.2396167801908478	513	0.1944514583595104	9.35583917602627e-06	0.10964299862279606	0.27644917023430365	513	0.18438166107938153	2.693675206146003e-05	0.09931246705562287	0.2667751737078598	513	0.18635483966627153	2.2403248866320308e-05	0.10125070612777666	0.2687513966858473	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.3282081124796973	2.3855738006302708e-14	-0.036616379032099196	0.40789861567467917	0.0	0.0	513	0	0.0013708339815047981	0.0014385294867642945				8.420255258423643e-05	0.00012121538427657014
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	HLA-B	True	513	0.10149953591776921	0.02149092875597915	0.015060458291763265	0.18643277217339577	513	0.168761114308371	0.0001246233433005421	0.08332366676366441	0.25173567752696413	513	0.1872971895475281	1.9945668964993954e-05	0.10230160153549281	0.2695778139279022	513	0.20094423925693236	4.693070485056541e-06	0.11622931626998988	0.28275658109472174	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.5185886640152234	1.178418347157569e-36	-0.17996317784941515	4.137724819840147e-05	0.0	0.0	513	0	0.055262388229660675	0.04926010636201962				0.0005608050448524394	0.00011967401378996374
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	HLA-C	True	513	0.09862264387915448	0.02549933605452112	0.012155008905333168	0.18362627405387405	513	0.14602462708639843	0.0009201630501945704	0.06012951418564658	0.22977308582586842	513	0.14596966867122446	0.0009243205539231326	0.06007356165339713	0.22971989452394787	513	0.14825099387636118	0.0007747931951642449	0.06231147514775361	0.23200831125503177	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.4145192108512302	1.013973341401511e-22	-0.09338896795006887	0.034457464852141115	0.0	0.0	513	0	0.05737350612267252	0.05779849505691454				0.0033125869807004533	0.0023768242815166265
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	NHEJ_mean	False	513	0.1564835230082975	0.0003743041566927947	0.07087221565051302	0.23980628063231985	513	0.17058752213147096	0.00010489176154045558	0.08519086386483535	0.2534962182825888	513	0.05420098695918157	0.22082743730635512	-0.03260815457082903	0.14019848336325608	513	0.049422776812662814	0.2647806976663807	-0.03747870090628416	0.13558234673974226	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.14412751073849747	0.0010620164471068986	0.28385155357186936	5.8085005367983964e-11	0.0	0.0	513	0							
TCGA-LUAD	Toil	TCGA_solid_primary	True	TCGA-LUAD primary tumor	Lung Adenocarcinoma	CLDN4	MHC_I	False	513	0.12858111550168358	0.0035306140830075757	0.04248259509297239	0.21278393524732814	513	0.18705181699367382	2.0460145348027505e-05	0.10204997508937336	0.2693419958206375	513	0.1888293862180607	1.700053499053912e-05	0.1038730958711796	0.271050125939065	513	0.19799273891324023	6.499784461198229e-06	0.11319596448155815	0.2799260819590227	-0.08159473612798998	0.06479756712045116	513	0.38208396843871945	2.8155529517539788e-19	513	0.4567275598437394	8.411742400974372e-28	-0.11704721768517473	0.007960950363495247	0.0	0.0	513	0							
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	PRKDC	True	498	-0.028034484443874297	0.5325187810163365	-0.11561633753411099	0.05997991423366501	498	-0.03744254502112522	0.40489238258760996	-0.12498601368449154	0.05067943600228129	498	-0.07816773782287233	0.08169956918846363	-0.16498848118321432	0.009855098801620226	498	-0.07727801680970037	0.08556111885545614	-0.16420457164098393	0.010839511451823276	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	-0.17051871144594122	0.00013143289503487267	0.1563864150437468	0.00046054988178923694	0.0	0.0	498	0	0.6390225372196039	0.6352855633177349				0.6073385738814149	0.16339913837692727
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	LIG4	True	498	0.029351277494342368	0.5134369552945902	-0.05866667414677244	0.11691640065982582	498	0.043135310266776465	0.3372252474968129	-0.04499046254383281	0.13059491746921417	498	0.026684135546806348	0.5528529658344561	-0.06141508634529792	0.11437078706475143	498	0.02451134519145927	0.5860299848255078	-0.06366983673151695	0.1123127441342687	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.24107445861787302	5.128003033817122e-08	0.013110860113893253	0.7703950998793209	0.0	0.0	498	0	0.6390225372196039	0.6223449749157972				0.6070054454942632	0.5853737285306005
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	STING1	True	498	0.035086551653109414	0.43464875487951554	-0.05294331968681029	0.12257530998078874	498	0.0605309858595156	0.17788844000419105	-0.027570882089518862	0.147699711812557	498	0.1639778122043598	0.00024130692390505408	0.0771352286919674	0.24835100508050154	498	0.17053384270452174	0.00013542554930614107	0.08374748676784312	0.2547526512159108	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.3955002960764517	4.2806051170523873e-20	-0.37631281249025744	3.3645137418047023e-18	0.0	0.0	498	0	0.6018213529100984	0.5406606463135437				0.4002489900094299	0.0007239207717151622
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	HLA-A	True	498	0.017963084675982583	0.6892393302058248	-0.07001407284177998	0.10566296127865378	498	0.049556718491557634	0.27016255597793587	-0.03856646402787721	0.1369150184394638	498	0.08397323450089328	0.06139384939267211	-0.004011474095458394	0.17066778435049249	498	0.08863251849590648	0.04851338577902033	0.0005933710241863675	0.17530827094818074	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.4882554474730371	3.4025630290534493e-31	-0.2069482752464324	3.2062609359962462e-06	0.0	0.0	498	0	0.7297828202179322	0.7518974511336272				0.5403251119558717	0.13813616113351224
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	HLA-B	True	498	-0.025512984591516	0.5700300178249226	-0.11312603575600667	0.06249376058254677	498	0.00872048486300886	0.8462351850967262	-0.07929541594885325	0.09660147083718004	498	0.055856930834265114	0.21383783139130458	-0.03225662311633462	0.1431089312056977	498	0.061122835141876386	0.17411282005533837	-0.02706660124266185	0.14836817187031584	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.6253175672150568	2.176301309932854e-55	-0.2631255475668143	2.4838060552782675e-09	0.0	0.0	498	0	0.6412837700530379	0.6634848968206196				0.8945971728418347	0.274934354645963
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	HLA-C	True	498	-0.006280143810979299	0.8888209024860312	-0.09409487121088787	0.0816315521004554	498	0.02249520744958566	0.6168657020370082	-0.06558964647134467	0.11023218595803728	498	0.06067360150974921	0.17686680017457101	-0.02742784897855345	0.14783972755023783	498	0.0625555576492518	0.164217563398715	-0.025629377284307434	0.14977443370837748	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.49847378256662117	1.2233506252685168e-32	-0.2149629104668602	1.2869754711670347e-06	0.0	0.0	498	0	0.8888209024860312	0.9020868861052257				0.7961697536258795	0.244892492549406
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	NHEJ_mean	False	498	-0.016264747172503473	0.7172963291917088	-0.10398279274328348	0.07170437800314976	498	-0.014513432681144424	0.7468789385856541	-0.1023378756584216	0.073535517983548	498	-0.046775845323913184	0.2979957095500493	-0.13417889048385825	0.0413493534390541	498	-0.047525342231047624	0.29080099827970934	-0.1350042204974161	0.04068868975511702	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.03443690746946814	0.44320797243067	0.09649479727079613	0.0313198945678326	0.0	0.0	498	0							
TCGA-LUSC	Toil	TCGA_solid_primary	True	TCGA-LUSC primary tumor	Lung Squamous Cell Carcinoma	CLDN4	MHC_I	False	498	-0.009399373846311206	0.8342662486045094	-0.09718575933432783	0.07853213555671118	498	0.024641852841173362	0.5836554981783476	-0.06345074915884404	0.11235342107610512	498	0.06570810551091069	0.14353414396599007	-0.02237629555440571	0.15278021375473227	498	0.07087611718774021	0.11491372745338785	-0.017275463043345537	0.15793435292934824	-0.051668311777848745	0.24977463946266298	498	0.29278822641182517	2.6646488195842844e-11	498	0.5724455395444423	1.0742477739051001e-44	-0.24039729802095497	5.602375125351428e-08	0.0	0.0	498	0							
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	PRKDC	True	87	0.203569949089898	0.05860233211984558	-0.007395431990615039	0.3971862005552749	87	0.1945708574535508	0.07262646526492225	-0.018048509695563153	0.39035393078531544	87	0.18255256332071965	0.09250705726627863	-0.030502547510779517	0.3797401499501592	87	0.16644933001568515	0.127881932036159	-0.048391407161370914	0.36656959101896835	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.19766710712170227	0.0664758256412486	0.149675332422267	0.16645206178141456	0.0	0.0	87	0		0.10673996207543301					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	LIG4	True	87	0.2382258736696946	0.026284731256093794	0.029034632948745826	0.42742513631501644	87	0.23218111372964503	0.03146506134406394	0.02135638640225792	0.42323599726006267	87	0.2430163735344721	0.02415994806561774	0.03283151969448288	0.4326166232922677	87	0.22536263878903515	0.03810393346816175	0.01285603379805929	0.4183913014478194	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.424923679774001	4.090794002867782e-05	-0.006716638962170717	0.95076734500248	0.0	0.0	87	0		0.058924012925748726					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	STING1	True	87	0.27778385600068534	0.009187339709011618	0.07130817881982159	0.46143158536498013	87	0.27345326055859254	0.01084829478380416	0.06536505960600578	0.4587495517765024	87	0.2637580828534199	0.01413480356453057	0.054953789387889626	0.45045997634382523	87	0.247924819178128	0.02215192147772615	0.03674214525666245	0.4379102709104579	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.38206414515298337	0.0002605347843152348	0.11421879587078643	0.29215544904384116	0.0	0.0	87	0		0.023427716257979625					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	HLA-A	True	87	-0.0706421689642479	0.5155701017684791	-0.27716601142976705	0.14212093558332892	87	-0.10363952813464465	0.3423105586320999	-0.3087354338352369	0.11066586745482569	87	-0.037292919077168356	0.7331801965517566	-0.2472148848318127	0.17597284302107818	87	-0.07627935913082655	0.48776994789778877	-0.2847738820505951	0.13910616840077364	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.37542089843694737	0.00033961145997794546	-0.201306868426538	0.061525915298593324	0.0	0.0	87	0		0.6223449749157972					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	HLA-B	True	87	-0.05927708256269751	0.5854902858465855	-0.26659644837721824	0.153285183053944	87	-0.09415094097999183	0.3885438756235147	-0.3000409671018407	0.1201205772488955	87	-0.0073481158454777	0.9464643848468977	-0.21888266245553006	0.20484612751090284	87	-0.04652531963096975	0.6724263995283788	-0.2571000839881042	0.16826724512288413	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.39971567998009133	0.0001252791422462375	-0.30425233385033146	0.0041689515575689656	0.0	0.0	87	0		0.6672626721380079					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	HLA-C	True	87	-0.10093691411160438	0.3522477602298934	-0.30509811440818757	0.11209471718109475	87	-0.1394871359830536	0.20023086560279701	-0.34127641477494153	0.0745926891494408	87	-0.05733697492234024	0.6000196607917402	-0.26598108122694697	0.15643881073243146	87	-0.10067992871468086	0.3592412551789976	-0.3072120648453668	0.11490981050977615	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.3981756131830953	0.0001337636744252352	-0.27044145595352964	0.011295464576250042	0.0	0.0	87	0		0.46360350378644033					
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	NHEJ_mean	False	87	0.3118426594350027	0.003278951392598102	0.10830913771697356	0.4902845554128438	87	0.30930312992469056	0.003757859716867522	0.10426037656332739	0.48912432471722	87	0.3004385837764913	0.004944508802035412	0.09458405982156591	0.48165397067470694	87	0.28757433271555805	0.007615181911702358	0.07931115225077458	0.47178328253273577	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.3644764000748634	0.000519234397148498	0.10110454970003227	0.3514444873339924	0.0	0.0	87	0							
TCGA-MESO	Toil	TCGA_solid_primary	False	TCGA-MESO primary tumor	Mesothelioma	CLDN4	MHC_I	False	87	-0.07646597827506643	0.48146834727258403	-0.2825628708296034	0.136378988743121	87	-0.11427908028248372	0.29477232916683666	-0.31844394512001417	0.10001796808043498	87	-0.030453288807427654	0.7807481560881914	-0.24077505743202543	0.18260022430002795	87	-0.07317631221160989	0.5056947861807078	-0.2819039245974197	0.1421649228940844	0.06712449297309718	0.5367485646094744	87	0.17216581318925595	0.11081055150364495	87	0.4100860706012833	7.990700627413771e-05	-0.276702392103153	0.009474368920164268	0.0	0.0	87	0							
TCGA-OV	Toil	TCGA_solid_primary	False	TCGA-OV primary tumor	Ovarian Serous Cystadenocarcinoma	CLDN4	PRKDC	True	419	0.1476168631902991	0.00245180626630925	0.05255971079926033	0.2400229553067297	419	0.13923741167256556	0.004343195804904436	0.0439087276886921	0.23205342919115726	419	0.011734766691317391	0.810944561959294	-0.08427517211748252	0.1075288222158554	419	-0.010362681719226462	0.8329009979540146	-0.1062870529254493	0.08575279405819071	0.05217511207505063	0.28663468478717574	419	0.3078752613390518	1.1922451149102762e-10	419	0.24641438551003325	3.257908622376292e-07	0.4470309460117783	5.622971426083199e-22	0.002386634844868735	0.002386634844868735	419	0		0.0075783102776831365					
TCGA-OV	Toil	TCGA_solid_primary	False	TCGA-OV primary tumor	Ovarian Serous Cystadenocarcinoma	CLDN4	LIG4	True	419	0.20048954602419267	3.569624634919006e-05	0.10673924606555282	0.29070639149150296	419	0.1938767480712692	6.61095949265409e-05	0.09981784763387822	0.2845013290608277	419	0.14914517219066284	0.0022336614788541214	0.05400261056899468	0.24160404433759494	419	0.13555643529771202	0.005560356163843327	0.04004761464515515	0.22861063614969293	0.05217511207505063	0.28663468478717574	419	0.3078752613390518	1.1922451149102762e-10	419	0.24344282732934922	4.550630306040047e-07	0.1995725515983037	3.881754976916354e-05	0.002386634844868735	0.002386634844868735	419	0		0.00019681173662796682					
TCGA-OV	Toil	TCGA_solid_primary	False	TCGA-OV primary tumor	Ovarian Serous Cystadenocarcinoma	CLDN4	STING1	True	419	0.22309191155075875	4.003946936807067e-06	0.13007139766387987	0.3122195009623161	419	0.2181015478786721	6.794348043103151e-06	0.12479712375346882	0.30758224827141795	419	0.189646276935163	9.572656591208091e-05	0.09546774572344499	0.2804598138030139	419	0.17633558631001706	0.00029636231738305196	0.0816887242485262	0.26783041229872173	0.05217511207505063	0.28663468478717574	419	0.3078752613390518	1.1922451149102762e-10	419	0.31791286098285715	2.7071614302045076e-11	0.1447241365092486	0.002985508436596725	0.002386634844868735	0.002386634844868735	419	0		2.816569569340144e-05					
