geo	dcc	IL7R	FCER1G	C1QB	TACSTD2	CD2	TRAC	CD14	GZMK	PRF1	CD68	AIF1	C1QA	IFNG	MS4A1	CD8A	CD3D	GZMA	NKG7	CD52	PTPRC	LYZ	CD79A	CXCL9	CD3E	GZMB	CLDN4	CXCL13	CCL5	CXCL10	_aligned	title	spotid	tissue	cell type	treatment	IL7R_cpm	FCER1G_cpm	C1QB_cpm	TACSTD2_cpm	CD2_cpm	TRAC_cpm	CD14_cpm	GZMK_cpm	PRF1_cpm	CD68_cpm	AIF1_cpm	C1QA_cpm	IFNG_cpm	MS4A1_cpm	CD8A_cpm	CD3D_cpm	GZMA_cpm	NKG7_cpm	CD52_cpm	PTPRC_cpm	LYZ_cpm	CD79A_cpm	CXCL9_cpm	CD3E_cpm	GZMB_cpm	CLDN4_cpm	CXCL13_cpm	CCL5_cpm	CXCL10_cpm
GSM8382079	GSM8382079_DSP-1001660003044-C-G09.dcc.gz	108.0	146.0	538.0	150.0	155.0	159.0	156.0	92.0	114.0	233.0	148.0	299.0	107.0	87.0	275.0	96.0	126.0	193.0	110.0	127.0	209.0	85.0	395.0	117.0	177.0	359.0	96.0	266.0	101.0	15139802.0	45_DSP-1001660003044-C-G09	45	Lung Cancer	CK	Immunotherapy	7.133514691935865	9.643455046505892	35.53547133575459	9.90765929435537	10.237914604167214	10.502118852016691	10.303965666129583	6.076697700537959	7.529821063710081	15.389897437232005	9.77555717043063	19.749267526748365	7.0674636299734965	5.746442390726114	18.16404203965151	6.340901948387436	8.32243380725851	12.747854958737241	7.265616815860604	8.38848486922088	13.804671950135146	5.614340266801375	26.090169475135806	7.727974249597188	11.691037967339335	23.712331244490514	6.340901948387436	17.569582481990185	6.6711572581992815
GSM8382082	GSM8382082_DSP-1001660003044-C-G12.dcc.gz	85.0	174.0	338.0	619.0	133.0	105.0	143.0	75.0	102.0	387.0	141.0	157.0	116.0	60.0	273.0	104.0	95.0	119.0	108.0	132.0	177.0	124.0	257.0	80.0	143.0	1000.0	89.0	168.0	78.0	21303761.0	46_DSP-1001660003044-C-G12	46	Lung Cancer	CK	Immunotherapy	3.9899058199160233	8.167571913710448	15.865743142724893	29.05590238268257	6.243029106456837	4.928707189308029	6.712429791152839	3.5205051352200205	4.787886983899228	18.165806497735307	6.618549654213639	7.369590749727243	5.445047942473632	2.8164041081760165	12.814638692200875	4.881767120838428	4.459306504612026	5.585868147882433	5.06952739471683	6.196089037987236	8.308392119119247	5.820568490230434	12.06359759668727	3.7552054775680217	6.712429791152839	46.94006846960027	4.177666093794424	7.885931502892846	3.6613253406288213
GSM8382085	GSM8382085_DSP-1001660003044-C-H03.dcc.gz	101.0	246.0	650.0	752.0	190.0	211.0	154.0	122.0	204.0	1107.0	185.0	278.0	154.0	81.0	434.0	160.0	184.0	227.0	154.0	147.0	286.0	145.0	453.0	155.0	267.0	856.0	172.0	452.0	165.0	34310205.0	48_DSP-1001660003044-C-H03	48	Lung Cancer	CK	Immunotherapy	2.9437305897764237	7.169878466188121	18.944800825293814	21.91767726249377	5.5377110104705	6.149773806364608	4.488460503223458	3.5557933856705315	5.945752874399905	32.26445309784654	5.391981773352855	8.102545583741048	4.488460503223458	2.3608136413058447	12.649297781811562	4.663335587764632	5.362835925929326	6.616107365141072	4.488460503223458	4.284439571258756	8.335712363129279	4.226147876411697	13.203068882858615	4.517606350646987	7.7819412620822295	24.94884539454078	5.013085756846978	13.173923035435083	4.809064824882276
GSM8382087	GSM8382087_DSP-1001660003044-C-H05.dcc.gz	59.0	136.0	392.0	251.0	90.0	79.0	111.0	72.0	76.0	300.0	106.0	203.0	67.0	55.0	157.0	66.0	62.0	75.0	67.0	82.0	184.0	80.0	273.0	80.0	84.0	859.0	50.0	116.0	64.0	15217756.0	49_DSP-1001660003044-C-H05	49	Lung Cancer	CK	Immunotherapy	3.8770499408717027	8.936928677263586	25.75938265799504	16.493890426420297	5.914143977600903	5.191304158116347	7.29411090570778	4.731315182080722	4.994166025529651	19.713813258669674	6.965547351396619	13.339680305033147	4.402751627769561	3.6141990974227736	10.316895605370464	4.3370389169073285	4.074188073458399	4.9284533146674185	4.402751627769561	5.388442290703045	12.091138798650734	5.25701686897858	17.939570065389404	5.25701686897858	5.5198677124275095	56.4472186306575	3.2856355431116127	7.622674460018941	4.205613495182864
GSM8382089	GSM8382089_DSP-1001660003044-C-H07.dcc.gz	73.0	121.0	310.0	207.0	120.0	89.0	131.0	74.0	103.0	553.0	120.0	139.0	109.0	80.0	256.0	95.0	101.0	114.0	88.0	76.0	135.0	108.0	309.0	112.0	202.0	127.0	101.0	147.0	104.0	16456047.0	51_DSP-1001660003044-C-H07	51	Lung Cancer	CK	Immunotherapy	4.436059279607065	7.352920175787053	18.838059954495755	12.578962614776197	7.29215224044997	5.408346245000394	7.960599529157883	4.4968272149441475	6.259097339719558	33.60466824140694	7.29215224044997	8.446743011854549	6.623704951742056	4.861434826966646	15.556591446293268	5.772953857022892	6.137561469045391	6.927544628427471	5.3475783096633105	4.618363085618314	8.203671270506216	6.562937016404972	18.777292019158672	6.806008757753305	12.275122938090782	7.717527787809551	6.137561469045391	8.932886494551214	6.31986527505664
GSM8382092	GSM8382092_DSP-1001660003044-C-H10.dcc.gz	77.0	144.0	388.0	970.0	93.0	97.0	141.0	58.0	85.0	425.0	144.0	170.0	83.0	43.0	180.0	74.0	82.0	77.0	87.0	96.0	467.0	79.0	219.0	71.0	122.0	1776.0	94.0	101.0	103.0	19625129.0	53_DSP-1001660003044-C-H10	53	Lung Cancer	CK	Immunotherapy	3.923541088570679	7.337531386417893	19.770570680070435	49.42642670017609	4.738822353728223	4.942642670017609	7.1846661492008534	2.9553945861960957	4.33118172114945	21.655908605747253	7.337531386417893	8.6623634422989	4.229271563004757	2.1910684001108987	9.171914233022367	3.7706758513536394	4.178316483932411	3.923541088570679	4.433091879294144	4.891687590945262	23.796021926785805	4.025451246715372	11.15916231684388	3.6178106141366	6.216519646826271	90.49622043248735	4.789777432800569	5.146462986306994	5.248373144451688
GSM8382094	GSM8382094_DSP-1001660003044-C-H12.dcc.gz	194.0	225.0	530.0	1340.0	261.0	208.0	250.0	215.0	211.0	779.0	210.0	209.0	266.0	170.0	524.0	219.0	211.0	185.0	198.0	175.0	291.0	234.0	564.0	221.0	251.0	2385.0	230.0	233.0	234.0	46291663.0	55_DSP-1001660003044-C-H12	55	Lung Cancer	CK	Immunotherapy	4.190819413854284	4.860486433593885	11.449145821354485	28.94689698229247	5.638164262968907	4.493249680833458	5.400540481770983	4.644464814323046	4.558056166614709	16.828084141198385	4.536454004687625	4.5148518427605415	5.746175072604326	3.6723675276042687	11.319532849791981	4.730873462031381	4.558056166614709	3.996399956510528	4.277228061562619	3.7803783372396884	6.2862291207814245	5.054905890937641	12.18361932687534	4.774077785885549	5.422142643698067	51.52115619609518	4.968497243229304	5.033303729010557	5.054905890937641
GSM8382096	GSM8382096_DSP-1001660003045-D-A02.dcc.gz	29.0	31.0	89.0	207.0	42.0	34.0	46.0	35.0	31.0	131.0	33.0	37.0	56.0	22.0	94.0	38.0	34.0	36.0	34.0	23.0	53.0	31.0	79.0	24.0	36.0	390.0	35.0	35.0	31.0	8192109.0	55_DSP-1001660003045-D-A02	55	Lung Cancer	CK	Immunotherapy	3.539991960556189	3.784129337146271	10.864113258258648	25.268218477073486	5.126884908391722	4.150335402031394	5.6151596615718855	4.272404090326435	3.784129337146271	15.99099816665037	4.028266713736353	4.516541466916517	6.835846544522296	2.685511142490902	11.474456699733853	4.638610155211558	4.150335402031394	4.394472778621476	4.150335402031394	2.8075798307859428	6.469640479637173	3.784129337146271	9.643426375308238	2.929648519080984	4.394472778621476	47.606788435065994	4.272404090326435	4.272404090326435	3.784129337146271
GSM8382097	GSM8382097_DSP-1001660003045-D-A03.dcc.gz	286.0	321.0	868.0	675.0	381.0	257.0	431.0	294.0	432.0	799.0	339.0	429.0	257.0	129.0	773.0	277.0	311.0	212.0	203.0	255.0	356.0	357.0	625.0	277.0	372.0	2245.0	210.0	468.0	236.0	66593788.0	58_DSP-1001660003045-D-A03	58	Lung Cancer	CK	Immunotherapy	4.2946948745429525	4.820269422126881	13.034248780081409	10.136080560547178	5.7212543608421855	3.859218820830556	6.47207514310494	4.414826199704994	6.487091558750194	11.998116100558809	5.0905649037414715	6.442042311814429	3.859218820830556	1.9371176182379055	11.607689293782178	4.159547133735657	4.67010526567433	3.183480116794077	3.0483323759867815	3.8291859895400457	5.345843969710808	5.360860385356063	9.385259778284425	4.159547133735657	5.58610662003489	33.711853123597656	3.1534472855035665	7.0276825219793775	3.5438740922801992
GSM8382099	GSM8382099_DSP-1001660003045-D-A05.dcc.gz	168.0	214.0	527.0	179.0	260.0	177.0	224.0	209.0	181.0	318.0	221.0	223.0	235.0	134.0	418.0	180.0	217.0	185.0	165.0	151.0	275.0	197.0	631.0	219.0	266.0	327.0	181.0	204.0	212.0	36978551.0	63_DSP-1001660003045-D-A05	63	Lung Cancer	CK	Immunotherapy	4.543174230921055	5.787138603673249	14.251504879139262	4.840643972231362	7.031102976425442	4.786558564720397	6.057565641228074	5.651925084895836	4.894729379742327	8.599579794243425	5.9764375299616255	6.030522937472591	6.35503538253838	3.6237223032346506	11.303850169791671	4.867686675986844	5.868266714939695	5.0029001947642575	4.462046119654607	4.083448267077853	7.436743532757679	5.3274126398300465	17.063946069709438	5.92235212245066	7.193359198958336	8.842964128042766	4.894729379742327	5.516711566118423	5.733053196162284
GSM8382101	GSM8382101_DSP-1001660003045-D-A07.dcc.gz	286.0	451.0	920.0	250.0	282.0	238.0	584.0	176.0	263.0	1982.0	355.0	517.0	288.0	176.0	577.0	225.0	311.0	329.0	266.0	260.0	1169.0	283.0	612.0	267.0	275.0	469.0	191.0	466.0	254.0	63589106.0	66_DSP-1001660003045-D-A07	66	Lung Cancer	CK	Immunotherapy	4.4976257411135805	7.09240982252526	14.467886999386343	3.9314910324419405	4.434721884594509	3.7427794628847275	9.183963051784373	2.7677696868391264	4.135928566128921	31.168860905199704	5.582717266067555	8.130323455089934	4.529077669373115	2.7677696868391264	9.073881302876	3.5383419291977467	4.890774844357774	5.1738421986935945	4.183106458518225	4.088750673739618	18.383652067698517	4.450447848724276	9.62429004741787	4.1988324226479925	4.324640135686135	7.3754771768610805	3.0036591487856428	7.328299284471777	3.9943948889610117
GSM8382104	GSM8382104_DSP-1001660003045-D-A10.dcc.gz	15.0	17.0	39.0	96.0	17.0	21.0	20.0	13.0	16.0	21.0	11.0	17.0	21.0	14.0	33.0	14.0	17.0	7.0	13.0	23.0	19.0	30.0	42.0	17.0	20.0	42.0	14.0	24.0	17.0	3345555.0	67_DSP-1001660003045-D-A10	67	Lung Cancer	CK	Immunotherapy	4.483561023507311	5.081369159974952	11.657258661119007	28.694790550446786	5.081369159974952	6.2769854329102355	5.978081364676414	3.885752887039669	4.782465091741131	6.2769854329102355	3.2879447505720276	5.081369159974952	6.2769854329102355	4.18465695527349	9.863834251716083	4.18465695527349	5.081369159974952	2.092328477636745	3.885752887039669	6.874793569377876	5.679177296442593	8.967122047014621	12.553970865820471	5.081369159974952	5.978081364676414	12.553970865820471	4.18465695527349	7.1736976376116965	5.081369159974952
GSM8382107	GSM8382107_DSP-1001660003045-D-B01.dcc.gz	38.0	50.0	149.0	137.0	50.0	48.0	54.0	42.0	61.0	80.0	62.0	72.0	55.0	58.0	150.0	45.0	43.0	61.0	47.0	53.0	76.0	59.0	152.0	54.0	63.0	208.0	92.0	66.0	66.0	16768186.0	69_DSP-1001660003045-D-B01	69	Lung Cancer	CK	Immunotherapy	2.266196236134308	2.9818371528083003	8.885874715368734	8.170233798694742	2.9818371528083003	2.862563666695968	3.220384125032964	2.5047432083589722	3.637841326426126	4.770939444493281	3.697478069482292	4.293845500043952	3.2800208680891303	3.458931097257628	8.945511458424901	2.68365343752747	2.5643799514151384	3.637841326426126	2.8029269236398022	3.1607473819767984	4.532392472268616	3.518567840313794	9.064784944537232	3.220384125032964	3.7571148125384584	12.404442555682529	5.486580361167272	3.9360250417069564	3.9360250417069564
GSM8382110	GSM8382110_DSP-1001660003045-D-B04.dcc.gz	30.0	23.0	66.0	29.0	36.0	22.0	33.0	33.0	31.0	41.0	36.0	25.0	34.0	26.0	86.0	35.0	35.0	37.0	27.0	29.0	33.0	35.0	85.0	37.0	34.0	33.0	44.0	31.0	43.0	4093513.0	70_DSP-1001660003045-D-B04	70	Lung Cancer	CK	Immunotherapy	7.328668554368827	5.6186458916827675	16.12307081961142	7.084379602556533	8.794402265242592	5.374356939870474	8.06153540980571	8.06153540980571	7.572957506181121	10.015847024304064	8.794402265242592	6.107223795307356	8.305824361618004	6.35151274711965	21.008849855857303	8.550113313430298	8.550113313430298	9.038691217054888	6.595801698931944	7.084379602556533	8.06153540980571	8.550113313430298	20.76456090404501	9.038691217054888	8.305824361618004	8.06153540980571	10.748713879740947	7.572957506181121	10.504424927928651
GSM8382113	GSM8382113_DSP-1001660003045-D-B07.dcc.gz	99.0	416.0	1698.0	120.0	188.0	213.0	757.0	114.0	152.0	1620.0	277.0	841.0	161.0	122.0	407.0	170.0	150.0	239.0	128.0	163.0	324.0	171.0	659.0	138.0	196.0	1147.0	110.0	268.0	172.0	49067165.0	71_DSP-1001660003045-D-B07	71	Lung Cancer	CK	Immunotherapy	2.0176425517960945	8.47817476310278	34.605626797472404	2.445627335510417	3.831482825632987	4.340988520530991	15.42783244151155	2.3233459687348965	3.097794624979862	33.01596902939063	5.64532309946988	17.13977157636884	3.2812166751431433	2.4863877911022576	8.294752712939498	3.464638725306424	3.0570341693880216	4.870874443224914	2.6086691578777783	3.3219771307349832	6.603193805878127	3.4850189531023448	13.430570117511374	2.81247143583698	3.9945246480003482	23.376121281920405	2.2418250575512157	5.461901049306598	3.505399180898265
GSM8382114	GSM8382114_DSP-1001660003045-D-B08.dcc.gz	90.0	132.0	328.0	620.0	137.0	90.0	187.0	90.0	90.0	267.0	119.0	157.0	135.0	85.0	264.0	97.0	104.0	99.0	88.0	91.0	162.0	130.0	353.0	112.0	164.0	217.0	87.0	132.0	116.0	23638724.0	72_DSP-1001660003045-D-B08	72	Lung Cancer	CK	Immunotherapy	3.807312103648234	5.584057752017411	13.875537444406897	26.228150047354504	5.7955750911089785	3.807312103648234	7.9107484820246645	3.807312103648234	3.807312103648234	11.29502590748976	5.034112670379332	6.641644447475254	5.710968155472351	3.5957947645566652	11.168115504034821	4.10343637837643	4.399560653104626	4.188043314013058	3.7227051680116063	3.849615571466548	6.8531617865668215	5.499450816380783	14.93312413986474	4.737988395651136	6.937768722203448	9.179852516574075	3.680401700193293	5.584057752017411	4.907202266924391
GSM8382116	GSM8382116_DSP-1001660003045-D-B10.dcc.gz	57.0	111.0	247.0	542.0	63.0	54.0	89.0	51.0	59.0	234.0	61.0	117.0	62.0	48.0	130.0	46.0	63.0	53.0	53.0	45.0	151.0	62.0	209.0	49.0	70.0	352.0	55.0	75.0	56.0	12370023.0	77_DSP-1001660003045-D-B10	77	Lung Cancer	CK	Immunotherapy	4.607913825220859	8.973305870166934	19.967626575957052	43.815601636310625	5.092957385770422	4.365392044946077	7.194812814818533	4.1228702646712945	4.769595012070713	18.916698861432998	4.9312761989205685	9.458349430716499	5.012116792345495	3.8803484843965124	10.509277145240555	3.7186672975466575	5.092957385770422	4.28455145152115	4.28455145152115	3.6378267041217307	12.20692960716403	5.012116792345495	16.895684025809814	3.9611890778214396	5.658841539744913	28.455888885574424	4.446232638371003	6.063044506869551	4.527073231795931
GSM8382118	GSM8382118_DSP-1001660003045-D-B12.dcc.gz	13.0	24.0	32.0	20.0	14.0	22.0	21.0	22.0	25.0	22.0	22.0	24.0	23.0	16.0	38.0	18.0	15.0	22.0	19.0	19.0	21.0	28.0	38.0	11.0	21.0	18.0	11.0	21.0	17.0	2979679.0	79_DSP-1001660003045-D-B12	79	Lung Cancer	CK	Immunotherapy	4.36288606927122	8.054558897116099	10.739411862821465	6.712132414263416	4.698492689984391	7.383345655689757	7.047739034976586	7.383345655689757	8.390165517829269	7.383345655689757	7.383345655689757	8.054558897116099	7.718952276402928	5.369705931410732	12.75305158710049	6.040919172837074	5.034099310697561	7.383345655689757	6.376525793550245	6.376525793550245	7.047739034976586	9.396985379968783	12.75305158710049	3.6916728278448785	7.047739034976586	6.040919172837074	3.6916728278448785	7.047739034976586	5.705312552123903
GSM8382121	GSM8382121_DSP-1001660003045-D-C03.dcc.gz	5.0	18.0	86.0	7.0	17.0	17.0	17.0	9.0	14.0	53.0	14.0	51.0	12.0	11.0	24.0	12.0	8.0	11.0	6.0	12.0	47.0	10.0	28.0	11.0	7.0	10.0	10.0	13.0	12.0	2163202.0	8_DSP-1001660003045-D-C03	8	Lung Cancer	CK	Immunotherapy	2.311388395535877	8.320998223929157	39.75588040321708	3.235943753750228	7.858720544821981	7.858720544821981	7.858720544821981	4.160499111964579	6.471887507500456	24.500716992680296	6.471887507500456	23.576161634465947	5.547332149286104	5.085054470178929	11.094664298572209	5.547332149286104	3.698221432857403	5.085054470178929	2.773666074643052	5.547332149286104	21.727050918037243	4.622776791071754	12.943775015000911	5.085054470178929	3.235943753750228	4.622776791071754	4.622776791071754	6.0096098283932795	5.547332149286104
GSM8382124	GSM8382124_DSP-1001660003045-D-C06.dcc.gz	57.0	75.0	176.0	336.0	61.0	64.0	78.0	54.0	55.0	295.0	71.0	44.0	69.0	48.0	153.0	61.0	63.0	69.0	50.0	40.0	284.0	51.0	160.0	73.0	56.0	359.0	47.0	62.0	76.0	13896260.0	80_DSP-1001660003045-D-C06	80	Lung Cancer	CK	Immunotherapy	4.101823080454741	5.3971356321772905	12.665278283509377	24.17916763215426	4.389670314170862	4.605555739457955	5.613021057464382	3.885937655167649	3.9578994635966795	21.22873348656401	5.109288398461168	3.166319570877344	4.965364781603108	3.4541668045934664	11.010156689641674	4.389670314170862	4.533593931028925	4.965364781603108	3.598090421451527	2.8784723371612215	20.437153593844673	3.670052229880558	11.513889348644886	5.25321201531923	4.02986127202571	25.834289226021966	3.3822049961644356	4.4616321225998945	5.469097440606322
GSM8382127	GSM8382127_DSP-1001660003045-D-C09.dcc.gz	56.0	108.0	339.0	669.0	86.0	73.0	160.0	65.0	70.0	164.0	126.0	189.0	93.0	67.0	162.0	77.0	76.0	70.0	71.0	64.0	177.0	87.0	440.0	92.0	119.0	171.0	90.0	90.0	74.0	16732113.0	81_DSP-1001660003045-D-C09	81	Lung Cancer	CK	Immunotherapy	3.3468576264097667	6.454653993790265	20.260441702730553	39.98299557264525	5.139817069129284	4.362867977284161	9.562450361170761	3.8847454592256216	4.183572033012208	9.801511620200031	7.530429659421975	11.295644489132963	5.558174272430506	4.004276088740256	9.681980990685396	4.6019292363134285	4.542163921556112	4.183572033012208	4.2433373477695255	3.824980144468305	10.578460712045155	5.199582383886602	26.296738493219596	5.498408957673188	7.112072456120754	10.219868823501251	5.378878328158553	5.378878328158553	4.4226332920414775
GSM8382130	GSM8382130_DSP-1001660003045-D-C12.dcc.gz	159.0	161.0	556.0	222.0	196.0	119.0	179.0	126.0	140.0	422.0	181.0	242.0	167.0	115.0	327.0	165.0	121.0	132.0	127.0	114.0	302.0	155.0	379.0	163.0	213.0	1658.0	134.0	142.0	156.0	46637774.0	86_DSP-1001660003045-D-C12	86	Lung Cancer	CK	Immunotherapy	3.409253623468393	3.452137316845354	11.921666758795135	4.760089964842662	4.20260195094217	2.5515797559291746	3.8380905572380017	2.7016726827485376	3.0018585363872643	9.048459302538754	3.880974250614963	5.18892689861227	3.5807883969762364	2.4658123691752527	7.01148386713311	3.5379047035992754	2.594463449306135	2.8303237628794204	2.723114529437018	2.4443705224867722	6.475437699921098	3.323486236714471	8.126459894934094	3.4950210102223145	4.567113344646338	35.5505818095006	2.8732074562563814	3.044742229764225	3.3449280834029516
GSM8382132	GSM8382132_DSP-1001660003045-D-D02.dcc.gz	32.0	36.0	135.0	141.0	45.0	30.0	41.0	27.0	33.0	78.0	47.0	74.0	23.0	19.0	73.0	33.0	17.0	35.0	31.0	32.0	47.0	40.0	85.0	32.0	51.0	64.0	39.0	33.0	27.0	7744176.0	87_DSP-1001660003045-D-D02	87	Lung Cancer	CK	Immunotherapy	4.132137492742933	4.6486546793358	17.43245504750925	18.20723082739855	5.81081834916975	3.8738788994465	5.294301162576883	3.48649100950185	4.261266789391151	10.072085138560901	6.069076942466184	9.555567951968033	2.969973822908983	2.4534566363161168	9.426438655319817	4.261266789391151	2.1951980430196834	4.519525382687584	4.003008196094717	4.132137492742933	6.069076942466184	5.1651718659286665	10.975990215098417	4.132137492742933	6.58559412905905	8.264274985485866	5.0360425692804505	4.261266789391151	3.48649100950185
GSM8382134	GSM8382134_DSP-1001660003045-D-D04.dcc.gz	68.0	73.0	187.0	78.0	81.0	82.0	101.0	53.0	86.0	116.0	74.0	74.0	82.0	55.0	163.0	76.0	79.0	80.0	69.0	82.0	82.0	84.0	209.0	76.0	104.0	223.0	65.0	83.0	68.0	13258228.0	88_DSP-1001660003045-D-D04	88	Lung Cancer	CK	Immunotherapy	5.128890527452085	5.506014830941209	14.104448950493234	5.8831391344303325	6.1094137165238065	6.184838577221631	7.617910930480303	3.997517616984713	6.48653802001293	8.749283840947674	5.581439691639034	5.581439691639034	6.184838577221631	4.148367338380362	12.294252293745439	5.7322894130346835	5.9585639951281575	6.033988855825982	5.20431538814991	6.184838577221631	6.184838577221631	6.335688298617281	15.76379588584538	5.7322894130346835	7.844185512573776	16.819743935614927	4.902615945358611	6.260263437919456	5.128890527452085
GSM8382136	GSM8382136_DSP-1001660003045-D-D06.dcc.gz	101.0	114.0	303.0	458.0	137.0	89.0	144.0	83.0	124.0	300.0	117.0	132.0	106.0	78.0	256.0	113.0	112.0	104.0	110.0	81.0	196.0	132.0	293.0	111.0	128.0	670.0	122.0	179.0	119.0	26592130.0	9_DSP-1001660003045-D-D06	9	Lung Cancer	CK	Immunotherapy	3.798116209570275	4.286982652386251	11.394348628710825	17.223140831516695	5.15190020506067	3.3468548777401437	5.415135981961581	3.1212242118250777	4.663033762244694	11.281533295753292	4.399797985343784	4.963874650131449	3.9861417644994965	2.933198656895856	9.626908412376144	4.249377541400407	4.2117724304145625	3.9109315425278077	4.136562208442874	3.046013989853389	7.370601753225484	4.963874650131449	11.018297518852382	4.174167319428719	4.813454206188072	25.195424360515688	4.587823540273005	6.731314866466131	4.475008207315472
GSM8382139	GSM8382139_DSP-1001660003045-D-D09.dcc.gz	135.0	402.0	2002.0	118.0	215.0	228.0	1192.0	156.0	165.0	1079.0	432.0	1096.0	197.0	136.0	334.0	163.0	153.0	179.0	152.0	210.0	339.0	339.0	565.0	171.0	174.0	709.0	148.0	263.0	185.0	40897896.0	90_DSP-1001660003045-D-D09	90	Lung Cancer	CK	Immunotherapy	3.3009033031919293	9.82935650283819	48.95117342955736	2.8852339983455386	5.256994149527888	5.574858912057481	29.14575361040578	3.8143771503551185	4.034437370567914	26.382775289956236	10.562890570214174	26.79844459480263	4.816873709102297	3.325354438771129	8.166679283452625	3.985535099409515	3.74102374361752	4.3767532686767066	3.7165726080383203	5.1347384716318905	8.288934961348623	8.288934961348623	13.814891602247704	4.18114418404311	4.254497590780709	17.33585512565243	3.6187680657215227	6.430648657329463	4.523460082151903
GSM8382141	GSM8382141_DSP-1001660003045-D-D11.dcc.gz	15.0	50.0	146.0	168.0	28.0	34.0	89.0	17.0	34.0	118.0	39.0	69.0	25.0	30.0	67.0	17.0	30.0	20.0	27.0	30.0	41.0	46.0	72.0	25.0	34.0	215.0	48.0	24.0	25.0	8204975.0	93_DSP-1001660003045-D-D11	93	Lung Cancer	CK	Immunotherapy	1.8281591351588518	6.093863783862839	17.79408224887949	20.475382313779143	3.41256371896319	4.143827373026731	10.847077535275854	2.0719136865133656	4.143827373026731	14.3815185299163	4.753213751413015	8.409532021730719	3.0469318919314197	3.6563182703177035	8.165777470376204	2.0719136865133656	3.6563182703177035	2.437545513545136	3.2906864432859333	3.6563182703177035	4.996968302767528	5.606354681153812	8.775163848762489	3.0469318919314197	4.143827373026731	26.20361427061021	5.850109232508325	2.9250546162541626	3.0469318919314197
GSM8382142	GSM8382142_DSP-1001660003045-D-D12.dcc.gz	151.0	152.0	382.0	1182.0	164.0	112.0	152.0	120.0	146.0	402.0	131.0	114.0	148.0	115.0	363.0	123.0	149.0	125.0	100.0	97.0	181.0	158.0	355.0	139.0	132.0	797.0	132.0	158.0	140.0	44172226.0	94_DSP-1001660003045-D-D12	94	Lung Cancer	CK	Immunotherapy	3.4184376399776637	3.4410762998450655	8.647968069347467	26.758895963268866	3.7127402182538862	2.5355299051489957	3.4410762998450655	2.71663918408821	3.3052443406406553	9.100741266695502	2.9656644426296292	2.580807224883799	3.3505216603754584	2.603445884751201	8.217833531866834	2.784555163690415	3.37316032024286	2.829832483425218	2.263865986740175	2.1959500071379696	4.097597435999716	3.576908259049476	8.03672425292762	3.1467737215688425	2.9883031024970306	18.04301191431919	2.9883031024970306	3.576908259049476	3.1694123814362443
GSM8382145	GSM8382145_DSP-1001660003045-D-E03.dcc.gz	26.0	12.0	31.0	18.0	16.0	16.0	12.0	12.0	16.0	33.0	15.0	19.0	14.0	19.0	45.0	10.0	12.0	14.0	15.0	22.0	49.0	22.0	54.0	12.0	18.0	13.0	12.0	29.0	11.0	2407841.0	96_DSP-1001660003045-D-E03	96	Lung Cancer	CK	Immunotherapy	10.798055187198823	4.983717778707149	12.874604261660133	7.475576668060723	6.644957038276198	6.644957038276198	4.983717778707149	4.983717778707149	6.644957038276198	13.70522389144466	6.229647223383936	7.890886482952985	5.8143374084916735	7.890886482952985	18.68894167015181	4.153098148922624	4.983717778707149	5.8143374084916735	6.229647223383936	9.136815927629774	20.350180929720857	9.136815927629774	22.42673000418217	4.983717778707149	7.475576668060723	5.399027593599412	4.983717778707149	12.04398463187561	4.568407963814887
GSM8382148	GSM8382148_DSP-1001660003045-D-E06.dcc.gz	32.0	39.0	59.0	586.0	28.0	23.0	55.0	27.0	25.0	31.0	33.0	24.0	32.0	21.0	72.0	39.0	39.0	26.0	22.0	30.0	34.0	41.0	85.0	39.0	38.0	66.0	24.0	39.0	32.0	6374207.0	98_DSP-1001660003045-D-E06	98	Lung Cancer	CK	Immunotherapy	5.020232320663574	6.118408140808731	9.256053341223465	91.9330043721517	4.392703280580628	3.608291980476944	8.62852430114052	4.235821020559891	3.9220565005184174	4.863350060642837	5.177114580684311	3.765174240497681	5.020232320663574	3.2945274604354706	11.295522721493043	6.118408140808731	6.118408140808731	4.078938760539154	3.4514097204562075	4.706467800622101	5.333996840705048	6.432172660850204	13.33499210176262	6.118408140808731	5.9615258807879945	10.354229161368622	3.765174240497681	6.118408140808731	5.020232320663574
GSM8382150	GSM8382150_DSP-1001660003045-D-E08.dcc.gz	56.0	88.0	185.0	414.0	76.0	53.0	87.0	64.0	64.0	259.0	80.0	76.0	68.0	69.0	153.0	67.0	61.0	54.0	44.0	48.0	74.0	75.0	173.0	73.0	117.0	537.0	61.0	71.0	77.0	23768559.0	99_DSP-1001660003045-D-E08	99	Lung Cancer	CK	Immunotherapy	2.3560536421244556	3.702370009052715	7.783391496304005	17.417967997134365	3.1975013714546177	2.229836482724931	3.6602976225862074	2.6926327338565206	2.6926327338565206	10.896748094825606	3.36579091732065	3.1975013714546177	2.8609222797225526	2.902994666189061	6.437075129375743	2.8188498932560444	2.566415574456996	2.271908869191439	1.8511850045263576	2.01947455039239	3.1133565985216016	3.15542898498811	7.278522858705907	3.0712842120550934	4.922469216581451	22.592871532514863	2.566415574456996	2.987139439122077	3.2395737579211263
