section	patient	gene	neighborhood	radius	index_definition	n_index	pct_detected	spearman_rho	spearman_p	partial_rho_epi	partial_p_epi	partial_rho_epi_imm	partial_p_epi_imm	hot_minus_cold_median	mannwhitney_p
P10_T4	P10	TACSTD2	immune_broad	1	tumor_including_immune_rich	1211	0.6325	-0.08146922106809949	0.004555801343221537	-0.034334017654652486	0.2327017380546153	-0.022410094243715862	0.43627083124323135	-0.22725865277608626	0.018101402093050424
P10_T4	P10	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	978	0.6462	-0.041623076661505255	0.19340325474931716	-0.009483622891157499	0.7671867293456704	-0.006467799763889108	0.8400701923390368	-0.13015381886631783	0.14530250122857746
P10_T4	P10	TACSTD2	immune_broad	2	tumor_including_immune_rich	1228	0.6352	-0.0695921574224779	0.014720621148973611	-0.02876896175692034	0.3139748546335901	-0.016886877583270545	0.5547074503600082	-0.26322556465121427	0.022553495938002117
P10_T4	P10	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	983	0.647	-0.07806668668484362	0.01435581980276702	-0.019996564029216807	0.5313842209611593	-0.018022963807961548	0.5728753560008918	-0.26121949227237495	0.03941724816128687
P10_T4	P10	TACSTD2	immune_broad	3	tumor_including_immune_rich	1233	0.6358	-0.10286236274892607	0.00029705356136043814	-0.04094786885910829	0.15088631467920793	-0.031994824580214916	0.26198802786844183	-0.301489145419058	0.0013301334658331028
P10_T4	P10	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	977	0.6459	-0.060151443299990656	0.06018325517799328	-0.02280328067338558	0.47672684358798717	-0.020046501406577523	0.5318321536701435	-0.14771555877973874	0.06656700041064105
P10_T4	P10	TACSTD2	immune_broad	k6	tumor_including_immune_rich	1226	0.6346	-0.07277242785273214	0.010807715622509049	-0.027697865666454897	0.33273409553481376	-0.013151447842817245	0.6457584692666927	-0.21002459278152696	0.03200223998725859
P10_T4	P10	TACSTD2	t_effector	1	index_tumor_not_immune_rich	963	0.6438	-0.06187982811626231	0.05490648118556649	-0.02910772798332363	0.36714918982730027	-0.027777696048553836	0.38970426035361233	-0.1413594263827147	0.14992173053603297
P10_T4	P10	TACSTD2	t_effector	1	tumor_including_immune_rich	1211	0.6325	-0.057001762805398024	0.04734591009854458	-0.02168639441898603	0.4510465790642647	-0.01336564130658264	0.642452583720651	-0.19082707540472632	0.07115256961115077
P10_T4	P10	TACSTD2	t_effector	2	index_tumor_not_immune_rich	978	0.6462	-0.03439901686381021	0.2825079602897287	-0.02107473901329734	0.51056198580593	-0.0195421286632046	0.5419999492743464	-0.13979738317223322	0.1569394573730102
P10_T4	P10	TACSTD2	t_effector	2	tumor_including_immune_rich	1228	0.6352	-0.04631725808881531	0.10473793302725416	-0.024544935767142905	0.39032569648761484	-0.01737524245726994	0.5433155179533141	-0.22281475137261264	0.07268405058690097
P10_T4	P10	TACSTD2	t_effector	3	index_tumor_not_immune_rich	983	0.647	-0.03056177066268823	0.33846508474157716	0.002208026425513199	0.9449063484871064	0.0034169045782801327	0.9148806427892561	-0.22619559705421755	0.1741843818701858
P10_T4	P10	TACSTD2	t_effector	3	tumor_including_immune_rich	1233	0.6358	-0.04485122394190456	0.11546314684146088	-0.011677027994130248	0.6822021640327723	-0.0065443817158462045	0.8185713944784352	-0.2675681879807428	0.040853528253117104
P10_T4	P10	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	977	0.6459	-0.051479556489633066	0.10781265185615126	-0.021728513979140097	0.4977522785543107	-0.019800118921926017	0.5368878738349608	-0.0690750530883153	0.35689298552451076
P10_T4	P10	TACSTD2	t_effector	k6	tumor_including_immune_rich	1226	0.6346	-0.052834869169667426	0.06440299554816833	-0.019566415874101212	0.4938546131285217	-0.010010814888097174	0.7264239510243805	-0.16889159666460696	0.07506016613127696
P11_T1	P11	CLDN4	immune_broad	1	index_tumor_not_immune_rich	456	0.5592	-0.0685902452480469	0.14363453346098287	-0.04144468322775366	0.3777808438696079	-0.06392303840639972	0.17393695983878354	0.31176847192837415	0.2513445969843846
P11_T1	P11	CLDN4	immune_broad	1	tumor_including_immune_rich	539	0.5547	-0.08022612513653339	0.06271078092651668	-0.040787809918803805	0.3450374591202183	-0.07759503227824226	0.07239129666586218	-0.1970048328660684	0.14827879522193693
P11_T1	P11	CLDN4	immune_broad	2	index_tumor_not_immune_rich	460	0.5565	-0.07270154116245944	0.11944842040221797	-0.07520675271558276	0.10758638809758463	-0.0968179308716653	0.0383401081001884	-0.2175447230259968	0.17453638893476664
P11_T1	P11	CLDN4	immune_broad	2	tumor_including_immune_rich	549	0.5464	-0.10986604697527846	0.009989887984102204	-0.09393079162649429	0.027898862379439372	-0.11711033140959913	0.006103738819970978	-0.5822279819573946	0.0049152009153449255
P11_T1	P11	CLDN4	immune_broad	3	index_tumor_not_immune_rich	461	0.5575	-0.10605968990811945	0.02275980675261375	-0.09503265152471166	0.04162093666680113	-0.11358262434239004	0.014905175298622725	-1.126688075832246	0.03729553657434592
P11_T1	P11	CLDN4	immune_broad	3	tumor_including_immune_rich	550	0.5473	-0.12875845049572057	0.0024831627889648146	-0.1113201525303625	0.009041324760488405	-0.1336631906608492	0.0017132026050747816	-1.1559344294764669	0.005885837350590367
P11_T1	P11	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	460	0.5565	-0.06282657985341132	0.17857907381252341	-0.03486323578189249	0.4562053503085918	-0.05834378316623261	0.21266850583800448	0.09442286363064767	0.2835817139176179
P11_T1	P11	CLDN4	immune_broad	k6	tumor_including_immune_rich	548	0.5474	-0.0697690880107774	0.10278240514773818	-0.033681676266833514	0.431768415823457	-0.06447892742021573	0.1323833992025385	0.2223028441578634	0.14984168092516878
P11_T1	P11	CLDN4	t_effector	1	index_tumor_not_immune_rich	456	0.5592	0.0821774215778905	0.07960561655200064	0.05445929955448037	0.24632510374864192	0.04305321241705792	0.3600645188599038	1.0646344995814176	0.021983097427739257
P11_T1	P11	CLDN4	t_effector	1	tumor_including_immune_rich	539	0.5547	0.08818514115466329	0.040699867125826183	0.0723911471810598	0.09346507036530549	0.05574499554530445	0.19712490856886072	1.0824981282489237	0.015405105291093029
P11_T1	P11	CLDN4	t_effector	2	index_tumor_not_immune_rich	460	0.5565	-0.0023641529900846813	0.9596701256565336	-0.01771973992913251	0.7049646194251175	-0.03241055282405167	0.4889985787473146	0.3728009997410904	0.9855042281041403
P11_T1	P11	CLDN4	t_effector	2	tumor_including_immune_rich	549	0.5464	-0.03244960524631128	0.4479809206982424	-0.026765837143782032	0.5318047062043092	-0.0421434561830304	0.32519673523147713	0.023522904050316318	0.4615044220707528
P11_T1	P11	CLDN4	t_effector	3	index_tumor_not_immune_rich	461	0.5575	-0.03959369255857751	0.3963615204961685	-0.05273659549066787	0.2589897439649972	-0.06459574399646772	0.1670984543585758	-0.05691864698605231	0.8641888966740582
P11_T1	P11	CLDN4	t_effector	3	tumor_including_immune_rich	550	0.5473	-0.06040078963671417	0.15718783172319062	-0.06857295856250259	0.10850629235483243	-0.08142288902541119	0.056796658038430904	-0.17903233202875046	0.6950268019980879
P11_T1	P11	CLDN4	t_effector	k6	index_tumor_not_immune_rich	460	0.5565	0.08858618675959923	0.057626754056997964	0.05768901618456098	0.2173507257272999	0.04529096284261736	0.3334857674223553	1.0938945126990403	0.01736650890101215
P11_T1	P11	CLDN4	t_effector	k6	tumor_including_immune_rich	548	0.5474	0.0795808713621994	0.0626538553640847	0.057320923622770484	0.18068217702638772	0.04200445445743975	0.3272410857824431	1.0822614828477286	0.01829873356293222
P11_T1	P11	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	456	0.739	-0.04608125150287277	0.3261752001798522	-0.021426183905797116	0.6485113153434545	-0.011941420700215635	0.7996912112978267	0.007150718098975384	0.6145531878707841
P11_T1	P11	TACSTD2	immune_broad	1	tumor_including_immune_rich	539	0.7161	-0.08284170766043	0.054590174814708334	-0.046828988605698424	0.2782500597992685	-0.0159936455504408	0.7115427519121693	-0.05691871797226389	0.1707431430745473
P11_T1	P11	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	460	0.7348	-0.080736607857756	0.08368020267266646	-0.0827011036689982	0.0767248273078596	-0.0794977634265613	0.08924993412189941	-0.14371451769538668	0.18665547758296708
P11_T1	P11	TACSTD2	immune_broad	2	tumor_including_immune_rich	549	0.7104	-0.12189417730479965	0.004233276211490878	-0.10761869894430541	0.011706791862672344	-0.09128648677415105	0.03279486827186265	-0.26661705990794426	0.013855835882317355
P11_T1	P11	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	461	0.7354	-0.13092849476476145	0.004867839442585237	-0.12193494778513744	0.008847976696002497	-0.11863120316704096	0.010970201791518216	-0.2737307177628061	0.009089272836118949
P11_T1	P11	TACSTD2	immune_broad	3	tumor_including_immune_rich	550	0.7109	-0.1665475685622039	8.693092830918309e-05	-0.1522180598517714	0.00034447275562632417	-0.13643293353202254	0.0013671293269567689	-0.42444240824184853	0.0011529591344258208
P11_T1	P11	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	460	0.7348	-0.03493753695999318	0.45475205420975673	-0.009302803371356192	0.8424451979316414	-0.0005355579960719661	0.9908802808201532	0.0008253914523124184	0.5658006629041178
P11_T1	P11	TACSTD2	immune_broad	k6	tumor_including_immune_rich	548	0.7117	-0.0683978665107068	0.10973834409568897	-0.03552372726182471	0.4069962429393466	-0.008832509287322595	0.8368556576938521	-0.06927160019964851	0.1458322736079709
P11_T1	P11	TACSTD2	t_effector	1	index_tumor_not_immune_rich	456	0.739	0.08274934065921456	0.0775266619084928	0.05868488170232493	0.21150967850473076	0.06643009734741613	0.15762526555142978	0.2238260505028764	0.06842877340973479
P11_T1	P11	TACSTD2	t_effector	1	tumor_including_immune_rich	539	0.7161	0.07801972025465588	0.07031294606601783	0.06271323819729223	0.1463155180270811	0.08518648929731805	0.04849142619726427	0.2139693437299588	0.07035033108963239
P11_T1	P11	TACSTD2	t_effector	2	index_tumor_not_immune_rich	460	0.7348	-0.01564988469489334	0.7378062173621386	-0.029416902327796743	0.5295758059074543	-0.025371489662066225	0.5881099414282344	-0.02382274658595307	0.49557146504827265
P11_T1	P11	TACSTD2	t_effector	2	tumor_including_immune_rich	549	0.7104	-0.04381445593626693	0.30547749081238684	-0.039111260374221656	0.360806086998314	-0.02407784690273017	0.5741659756875892	-0.09433659423280183	0.19848136647132242
P11_T1	P11	TACSTD2	t_effector	3	index_tumor_not_immune_rich	461	0.7354	-0.08700703026873598	0.06195893075763099	-0.10017150061161412	0.031713823371942326	-0.09681850648941792	0.03812719389655601	-0.1473459301338056	0.08538688563199989
P11_T1	P11	TACSTD2	t_effector	3	tumor_including_immune_rich	550	0.7109	-0.10138822657740812	0.01738385809678738	-0.11047525203088396	0.00958221938382491	-0.09808593093355575	0.02165133212565713	-0.18805490419187176	0.04832547948552198
P11_T1	P11	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	460	0.7348	0.09501101910531967	0.04166761566062765	0.06848168840048859	0.1429507113166454	0.0758636946509703	0.1049201711485231	0.24783405595283048	0.04480003854587321
P11_T1	P11	TACSTD2	t_effector	k6	tumor_including_immune_rich	548	0.7117	0.08755144937972398	0.04048338982897582	0.0675560171590728	0.11452170437672139	0.0880694455045569	0.03966990747518392	0.2549832477392464	0.03015249487913942
P11_T2	P11	CLDN4	immune_broad	1	index_tumor_not_immune_rich	490	0.5714	-0.12013107822862021	0.00776617546789614	-0.10440877719108535	0.020930658656683112	-0.08941701480267686	0.048361642770084874	-0.3211165201909867	0.024368085694136697
P11_T2	P11	CLDN4	immune_broad	1	tumor_including_immune_rich	567	0.5556	-0.1282066778199495	0.0022228369547755414	-0.10152656804723378	0.0156791279073832	-0.06514360193920739	0.12194533821232564	-0.2541076754385897	0.025321017877965406
P11_T2	P11	CLDN4	immune_broad	2	index_tumor_not_immune_rich	496	0.5665	-0.046163474689993544	0.30486213910618204	-0.036728263261885885	0.41486542558607553	-0.015722040599697458	0.7274075579071442	0.706725042030309	0.6441748282402526
P11_T2	P11	CLDN4	immune_broad	2	tumor_including_immune_rich	576	0.5503	-0.06023295368449355	0.14880602120704756	-0.0391217720101566	0.34905479946316587	-0.0025175420624243203	0.9520085837900528	0.5387977973794689	0.3736738829831442
P11_T2	P11	CLDN4	immune_broad	3	index_tumor_not_immune_rich	498	0.5643	-0.05289611991182928	0.2386834357980903	-0.05583153516899171	0.21404647555841497	-0.04364912261257292	0.33198578020812014	-0.09389364938564526	0.1951567440436568
P11_T2	P11	CLDN4	immune_broad	3	tumor_including_immune_rich	580	0.5483	-0.06823924801594806	0.1006340477620336	-0.05956770016879385	0.15228215493258862	-0.03413498641151805	0.41271629540984206	0.05900642063359718	0.26189330944319134
P11_T2	P11	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	495	0.5677	-0.12801760488592384	0.004334167702889305	-0.11665189487132517	0.00945869057041671	-0.10128198321597759	0.024518726011678354	-0.3612129049823337	0.017495445378195917
P11_T2	P11	CLDN4	immune_broad	k6	tumor_including_immune_rich	575	0.5513	-0.14040375673165617	0.0007350105272491023	-0.11651593893549403	0.005190556132718088	-0.08253799906068991	0.04829053821143912	-0.75781320089972	0.006990346254187258
P11_T2	P11	CLDN4	t_effector	1	index_tumor_not_immune_rich	490	0.5714	0.058673884087703805	0.19476821009976356	0.03871914261906714	0.39291725267171496	0.05525428337506667	0.22306907345680527	0.9129559444043865	0.384555383689444
P11_T2	P11	CLDN4	t_effector	1	tumor_including_immune_rich	567	0.5556	0.04397060998428964	0.2959246874684965	0.03739688863891636	0.37451709842428454	0.07229531182984894	0.08600085486418849	0.8959208639274561	0.5043887357790511
P11_T2	P11	CLDN4	t_effector	2	index_tumor_not_immune_rich	496	0.5665	0.05204374039847402	0.24730143052046336	0.026695431799257326	0.5534891196125513	0.04322804187418054	0.33765673741974744	0.9882238165276902	0.3939272740945601
P11_T2	P11	CLDN4	t_effector	2	tumor_including_immune_rich	576	0.5503	0.04376330040399897	0.2943898862425538	0.03347004025148438	0.42309614260405687	0.06255987906207464	0.13438609538777582	0.9263966259135585	0.37289074813938194
P11_T2	P11	CLDN4	t_effector	3	index_tumor_not_immune_rich	498	0.5643	0.05950333509936064	0.18493600659848783	0.03747790025843523	0.40444862410773563	0.04934537307528406	0.2726986060020602	0.5488712605488444	0.2258855620733896
P11_T2	P11	CLDN4	t_effector	3	tumor_including_immune_rich	580	0.5483	0.04882106203864916	0.24042287360669956	0.03598139275933197	0.38747354284245183	0.06066862825227991	0.1451833721650124	0.9101847557396049	0.36837608614153927
P11_T2	P11	CLDN4	t_effector	k6	index_tumor_not_immune_rich	495	0.5677	0.04435117819568851	0.3247511418704743	0.029179596484763485	0.5176036267082551	0.04607350767044196	0.3072813112359354	0.9081046203002519	0.46412136203756826
P11_T2	P11	CLDN4	t_effector	k6	tumor_including_immune_rich	575	0.5513	0.033583188071004764	0.4215292996164066	0.03119810453802094	0.4556639728261028	0.06431579391379215	0.1241012952650609	0.8494019608174957	0.7767979451071989
P11_T2	P11	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	490	0.749	-0.006153635311867832	0.8919241223570684	0.017424843951296683	0.7007082161097561	0.02051751459972095	0.6511739222122348	0.07812842147976129	0.5947719854537448
P11_T2	P11	TACSTD2	immune_broad	1	tumor_including_immune_rich	567	0.7425	-0.04753851607230774	0.2584270307585339	-0.014101379499177105	0.73780806614387	0.004189033061226909	0.9208587147297669	0.005639478949873489	0.6835670778112279
P11_T2	P11	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	496	0.744	-0.048797151748816124	0.2780685403033989	-0.039330512078312375	0.38256810949984416	-0.04074996760340588	0.36610449392371525	0.0054205601197403475	0.6802510077655004
P11_T2	P11	TACSTD2	immune_broad	2	tumor_including_immune_rich	576	0.7378	-0.09480050403375058	0.02288217515165424	-0.07534004722664459	0.07103934591134564	-0.06632156796856495	0.11245920872403238	-0.11858745554522221	0.12282186353943023
P11_T2	P11	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	498	0.741	-0.052164994118901145	0.24524545394478736	-0.0552024107801918	0.21926200749468983	-0.05783163916299382	0.19851342493427496	-0.10718049368471316	0.21324952301968525
P11_T2	P11	TACSTD2	immune_broad	3	tumor_including_immune_rich	580	0.7362	-0.08873449026250722	0.03262928198143823	-0.08112931414359757	0.05103729058677398	-0.07531815402960756	0.07038545738538518	-0.12938555321115475	0.08443088026103561
P11_T2	P11	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	495	0.7455	-0.005286001857443428	0.9066147133486008	0.0131105826557545	0.771302528883965	0.014655936113828646	0.7454793047698334	0.10268508860544356	0.4902272614629962
P11_T2	P11	TACSTD2	immune_broad	k6	tumor_including_immune_rich	575	0.7409	-0.05204547102306111	0.21271467974419922	-0.022658806065696077	0.5879889636747766	-0.008723314292326508	0.8349466342341516	-0.011203741672701106	0.4741152124448138
P11_T2	P11	TACSTD2	t_effector	1	index_tumor_not_immune_rich	490	0.749	0.1418719649086519	0.0016417353662350734	0.1257495202057033	0.005357934012229474	0.1311066236276874	0.0037156386179655683	0.267221595595005	0.0014125582786619095
P11_T2	P11	TACSTD2	t_effector	1	tumor_including_immune_rich	567	0.7425	0.11388664546739918	0.006633694154384148	0.111321708979902	0.008029753210951122	0.13079685996693186	0.001836243041230183	0.16173433264091952	0.006796971474956319
P11_T2	P11	TACSTD2	t_effector	2	index_tumor_not_immune_rich	496	0.744	0.10511435411720281	0.01920172428864068	0.08229896201735498	0.06732299663106671	0.08575380623859369	0.05682494894362504	0.12956924365464229	0.04383185821439386
P11_T2	P11	TACSTD2	t_effector	2	tumor_including_immune_rich	576	0.7378	0.07298136368076574	0.08010414100681351	0.06415735857555849	0.12437290014039903	0.0771939645281004	0.06457878958730927	0.09769691597337848	0.07476929961891046
P11_T2	P11	TACSTD2	t_effector	3	index_tumor_not_immune_rich	498	0.741	0.07176769719963515	0.1096872883682365	0.04997697247366179	0.2661162117739755	0.050180708453512045	0.26465311903355127	0.09668257804662028	0.06816942733831989
P11_T2	P11	TACSTD2	t_effector	3	tumor_including_immune_rich	580	0.7362	0.056146183801596895	0.17691098184355272	0.04354518983245686	0.29554512056699866	0.05290302867617455	0.20408064249466656	0.08131688042020935	0.10661751183046093
P11_T2	P11	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	495	0.7455	0.1471651635701925	0.0010240413388220343	0.1374252782113892	0.0022043126052022264	0.1423271656618217	0.0015333447574680979	0.2590857479126627	0.0010637540177903491
P11_T2	P11	TACSTD2	t_effector	k6	tumor_including_immune_rich	575	0.7409	0.11520093723048533	0.005681415949635493	0.11725511612629824	0.004910947408488913	0.1341413809365589	0.0012884323597708125	0.16426759368746802	0.012432774062580821
P11_T3	P11	CLDN4	immune_broad	1	index_tumor_not_immune_rich	668	0.1647	0.1507702907095978	9.159267172480784e-05	0.1270922392609789	0.0010035863061989621	0.1030073733897477	0.007804904551938379	0.0	0.0004882654655027766
P11_T3	P11	CLDN4	immune_broad	1	tumor_including_immune_rich	833	0.1693	0.11881647835931262	0.0005897609446750623	0.11231541620818447	0.0011742003672490329	0.07986799398168899	0.021302831289872464	0.0	0.0002914814999135489
P11_T3	P11	CLDN4	immune_broad	2	index_tumor_not_immune_rich	677	0.1625	0.028112713589950385	0.46522907513234685	0.03580242210855016	0.3526620241109065	0.004902994281631799	0.8988231063792228	0.0	0.3803260483634119
P11_T3	P11	CLDN4	immune_broad	2	tumor_including_immune_rich	847	0.1688	0.014547600101026946	0.67245594662442	0.03762167049445603	0.27437802599594785	-0.0077383905206010765	0.8222774335608742	0.0	0.6097337981261293
P11_T3	P11	CLDN4	immune_broad	3	index_tumor_not_immune_rich	679	0.162	0.01597513447073943	0.6777512880303168	0.00732191351658642	0.8490725551926636	-0.020136301369337254	0.600963286171044	0.0	0.17596375699037448
P11_T3	P11	CLDN4	immune_broad	3	tumor_including_immune_rich	849	0.1684	-0.0018997712687077385	0.9559207501733062	0.003309189650034164	0.9233433239091916	-0.040194244598705305	0.24259368104361959	0.0	0.4076659075382205
P11_T3	P11	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	674	0.1632	0.15045690001762269	8.81163369687344e-05	0.13003391591272911	0.0007209971230737969	0.1060878325347877	0.005909467832724803	0.0	7.615546724010218e-05
P11_T3	P11	CLDN4	immune_broad	k6	tumor_including_immune_rich	843	0.1696	0.12598364528464154	0.00024535525939024246	0.12387813859987576	0.00031438613708284095	0.08937446301770104	0.009508868597674134	0.0	0.00023923035692875502
P11_T3	P11	CLDN4	t_effector	1	index_tumor_not_immune_rich	668	0.1647	0.21980935860588416	9.420706179552057e-09	0.17791989560175428	3.776131520867225e-06	0.15874920488755154	3.8673489013358806e-05	0.0	1.4658992442409644e-06
P11_T3	P11	CLDN4	t_effector	1	tumor_including_immune_rich	833	0.1693	0.20269592734077402	3.5748981713765738e-09	0.17530014805122904	3.613286368349548e-07	0.1528252363445908	9.649154316385105e-06	0.0	1.3668530747344059e-08
P11_T3	P11	CLDN4	t_effector	2	index_tumor_not_immune_rich	677	0.1625	0.15358759527904817	6.003405741996321e-05	0.12509079742005896	0.001117459945731984	0.10080425902400136	0.008772477432436967	0.0	0.004882545428138047
P11_T3	P11	CLDN4	t_effector	2	tumor_including_immune_rich	847	0.1688	0.132606804551646	0.0001085244282687129	0.12125353790678295	0.00040835454089852534	0.09205457863172992	0.007414065659138742	0.0	0.005207030558135929
P11_T3	P11	CLDN4	t_effector	3	index_tumor_not_immune_rich	679	0.162	0.10951581494838472	0.004275818547579782	0.08647709958549246	0.024335364996416767	0.0644612461300429	0.09376260334616181	0.0	0.006652834972681419
P11_T3	P11	CLDN4	t_effector	3	tumor_including_immune_rich	849	0.1684	0.10336382185497721	0.0025662604512735796	0.09213669745153262	0.007256971055671478	0.0659997253582916	0.054849738494138094	0.0	0.0023969357731054627
P11_T3	P11	CLDN4	t_effector	k6	index_tumor_not_immune_rich	674	0.1632	0.22663053292264515	2.675845799063928e-09	0.18609089748322666	1.1669701701871617e-06	0.1660946556047453	1.5064371258090714e-05	0.0	4.0971472155304476e-07
P11_T3	P11	CLDN4	t_effector	k6	tumor_including_immune_rich	843	0.1696	0.21157186307888026	5.500224141805309e-10	0.18668236070888683	4.842447304812896e-08	0.16216890500710368	2.2760519995134885e-06	0.0	2.515407812169952e-08
P11_T3	P11	TACSTD2	immune_broad	1	index_tumor_not_immune_rich	668	0.3024	0.08830215315941858	0.022464782526784736	0.06292997439109112	0.10441585911427982	0.0357994513067497	0.3563013190784506	0.0	0.007010158462703202
P11_T3	P11	TACSTD2	immune_broad	1	tumor_including_immune_rich	833	0.2953	0.03601738258736731	0.29913030801116236	0.02551609140929316	0.46233355696478656	0.004472819187873511	0.8975595584267732	0.0	0.10647449697584542
P11_T3	P11	TACSTD2	immune_broad	2	index_tumor_not_immune_rich	677	0.2999	0.07201132119009107	0.06111702193698038	0.08122192389581318	0.034742145182460826	0.05030517723409993	0.19176653867347196	0.0	0.02813721594398944
P11_T3	P11	TACSTD2	immune_broad	2	tumor_including_immune_rich	847	0.2916	0.017077934128813043	0.6196645494302075	0.04127103800326027	0.23047011386011496	0.01914785737803059	0.5783244401856673	0.0	0.3992965097258365
P11_T3	P11	TACSTD2	immune_broad	3	index_tumor_not_immune_rich	679	0.299	0.014573869415083119	0.7046277917092811	0.006236717636735672	0.8712300374074081	-0.023029777121680896	0.549713873391397	0.0	0.2420868826102759
P11_T3	P11	TACSTD2	immune_broad	3	tumor_including_immune_rich	849	0.2909	-0.03778221743873828	0.2714829045012973	-0.034131857167635254	0.3208279819750202	-0.05983563887902488	0.08178875705207692	0.0	0.9657578759927573
P11_T3	P11	TACSTD2	immune_broad	k6	index_tumor_not_immune_rich	674	0.3012	0.09024314370243634	0.019114913216440207	0.06769252193475363	0.07928588471857759	0.039954257933820195	0.30103449956885947	0.0	0.0044050427789961676
P11_T3	P11	TACSTD2	immune_broad	k6	tumor_including_immune_rich	843	0.293	0.032819268244146035	0.3412327734702603	0.026266478968173735	0.44654975455315515	0.005357730266487246	0.8767076402310747	0.0	0.22832847421048563
P11_T3	P11	TACSTD2	t_effector	1	index_tumor_not_immune_rich	668	0.3024	0.20078254490013578	1.667566053024385e-07	0.16025472415095665	3.2114139436607556e-05	0.14001965862257246	0.00028944677864813344	0.0	6.220797235390586e-06
P11_T3	P11	TACSTD2	t_effector	1	tumor_including_immune_rich	833	0.2953	0.17859084618466653	2.1202973998912133e-07	0.1497504446085665	1.4414552832835602e-05	0.1387728605948398	5.9741499722899396e-05	0.0	6.889990823135487e-07
P11_T3	P11	TACSTD2	t_effector	2	index_tumor_not_immune_rich	677	0.2999	0.21977207154681683	7.53584186088801e-09	0.19567615241557693	2.9312395382369376e-07	0.17228346087183444	6.748820212841426e-06	0.0	1.4155181482443184e-07
P11_T3	P11	TACSTD2	t_effector	2	tumor_including_immune_rich	847	0.2916	0.1800365697426358	1.3270182059343986e-07	0.17088504483407058	5.737567921802588e-07	0.16034533749564192	2.8064068272904372e-06	0.0	1.2734048685454961e-07
P11_T3	P11	TACSTD2	t_effector	3	index_tumor_not_immune_rich	679	0.299	0.15727506785582687	3.8498932806275917e-05	0.137391912498079	0.00033335600431865246	0.1153696248946314	0.0026442633621487697	0.0	7.482780158420042e-05
P11_T3	P11	TACSTD2	t_effector	3	tumor_including_immune_rich	849	0.2909	0.12258897026106215	0.000343334027294473	0.11206213230136924	0.0010800990274883885	0.10001603459829318	0.003570547104013991	0.0	0.0004930072170080357
P11_T3	P11	TACSTD2	t_effector	k6	index_tumor_not_immune_rich	674	0.3012	0.20851187852104172	4.671083268824456e-08	0.16858727277478858	1.0980247579937295e-05	0.14677459661852707	0.00013429432052794544	0.0	2.7967383954648706e-06
P11_T3	P11	TACSTD2	t_effector	k6	tumor_including_immune_rich	843	0.293	0.17941345272855175	1.5708829779548393e-07	0.15208037506952618	9.327579033956681e-06	0.1413043425475853	3.915978894249979e-05	0.0	8.556023494666941e-07
P11_T4	P11	CLDN4	immune_broad	1	index_tumor_not_immune_rich	651	0.0937	0.0071145091969005815	0.8562278508009007	0.009867694724409579	0.8017370115958934	-0.002872868714626149	0.9417689013242223	0.0	0.9032109847847379
P11_T4	P11	CLDN4	immune_broad	1	tumor_including_immune_rich	840	0.0905	0.015579805416650267	0.6520611745977026	0.022770779122469643	0.5101083514384914	0.013441291868260822	0.6976176760832318	0.0	0.7847130476457038
P11_T4	P11	CLDN4	immune_broad	2	index_tumor_not_immune_rich	659	0.091	0.0028968045147197015	0.9408330776863092	0.010139103661033922	0.7951758179807142	-0.0027528021730728364	0.9438548955310803	0.0	0.6238269502456715
P11_T4	P11	CLDN4	immune_broad	2	tumor_including_immune_rich	852	0.088	-0.01811221717230623	0.5975372646604866	-0.005975150166706537	0.8618247078426141	-0.016677846312707936	0.6272814125081237	0.0	0.6814577364659623
P11_T4	P11	CLDN4	immune_broad	3	index_tumor_not_immune_rich	662	0.0921	-0.03981700105225348	0.3063383144884555	-0.025791804313455447	0.5079966772441801	-0.035414228634892374	0.3636836502235513	0.0	0.1488272989422872
P11_T4	P11	CLDN4	immune_broad	3	tumor_including_immune_rich	857	0.0887	-0.08275124460529232	0.015387518267725947	-0.06547033713127813	0.055524076419131554	-0.07692564151320545	0.024488438065105287	0.0	0.008176567057060907
P11_T4	P11	CLDN4	immune_broad	k6	index_tumor_not_immune_rich	660	0.0924	0.00719196104395579	0.8536863572621346	0.008032221772880046	0.8369416793440854	-0.005818950032016983	0.8815675884765435	0.0	0.8894595266258603
P11_T4	P11	CLDN4	immune_broad	k6	tumor_including_immune_rich	854	0.089	0.013529448982817436	0.6929802921482034	0.01968578362540268	0.5658603780138303	0.009639888468047168	0.7787314856011602	0.0	0.7791291362215318
