sample	CLDN4	CXCL9	CXCL10	CXCL13	CXCL11	CD8A	CD274	GEP18	IFN_compact	CHEMO3	epithelial
Case37	5.614739286570712	4.652945330905459	5.16176678107865	3.6610654798069477	3.537544571964575	2.4076246755666086	1.2845141332442453	-0.3456847432713499	0.33946333777158005	0.9381947839594371	0.13914447563309762
Case38	7.621597701837493	0.0	0.0	0.0	0.0	0.6959938131099002	1.7106136023826763	-0.5395878022089985	-1.0076438564666956	-1.1385387567109786	0.6764661318656208
Case39	5.735007610959306	0.0	0.0	1.8261925362366016	0.4425454561053042	3.1788739581697953	2.003242417488684	-0.20424584299400703	-0.14589108344376756	-0.7929189739524903	0.11069602060524876
Case40	5.823545575430345	0.0	0.0	1.0384361816561083	0.9433587626778102	0.9107326619029126	1.4792305612063361	-0.5594027393391683	-0.6755194114948242	-0.9420074050649117	0.1359144862545711
Case41	5.805602013598014	3.6470842126289535	3.2536867827322706	3.574828123587443	1.6187085123137877	3.036503333738988	3.2992446577960726	0.6069525872662229	0.45665149729167753	0.5176740153516404	0.2887855257078706
Case42	5.479392260250552	4.4054478437075355	3.854394677753101	1.5988415781332854	1.4693650537048435	1.9388503370060637	0.7407117333991009	-0.26791627369259075	-0.026172425590158213	0.3373527806508352	0.6185614965444762
Case43	5.266336799420134	4.693821456698804	5.691757475041292	2.6523717631163715	3.6946573655470862	2.778839354681497	2.552622992009278	0.3138482133409227	0.9231304165514077	0.823709581517043	-0.014774209308749509
Case44	5.491692787974502	4.050588761508845	4.353958388894692	1.224657734120738	1.4372277389129098	1.7250867246302268	4.960326357123217	0.1843306824002365	0.11211711665125923	0.27943081665668984	-1.2494687496307164
Case45	0.0	0.0	0.9560566524124029	0.0	0.0	0.6424705373158217	0.8423754882062879	-1.1490998211339216	-1.296492425341933	-1.0117731888533328	-1.1364792966912922
Case46	6.9220907842706865	0.0	0.0	0.0	0.0	0.0	1.8832297890327316	-1.2108979962952648	-1.16592704339849	-1.1385387567109786	0.48171843294363437
Case47	7.624685810525398	7.00660098497903	7.719854241769238	4.696995336954973	4.146980997223229	5.36670688163668	4.588504773767815	1.6644820423853768	1.8392851485888717	1.8272410194542168	0.9507102950860957
Case48	3.7457751494857963	0.0	0.0	2.1200200956159985	0.0	4.230279881258967	1.258217389536018	-0.013132716638854788	-0.9477386720500872	-0.7373100415830467	-0.2591963517087569
Case49	6.66773604238286	5.584060534426763	4.690864027085262	5.885403534479636	1.8567865462880808	4.793271654498083	2.36513259345253	1.1092802655934955	1.200560080730034	1.43669582819157	0.7558829554911741
Case50	0.0	7.40058062234221	5.695938152505295	4.654320963944978	3.7580899342018124	5.260063304088201	3.6781846112601806	1.4425488791484309	1.9412502879090774	1.610033230243914	-0.21280942241591969
Case51	5.236683944559009	0.0	0.0	0.0	0.0	2.1836453053946556	2.360645202460216	-0.7836351485727826	-1.4086534700017639	-1.1385387567109786	0.028539902360786185
Case52	5.998759650910368	0.0	0.0	1.12366619645382	0.8968530728967068	0.7689253355637512	1.952706307630224	-0.8290878806841049	-0.7700556962200539	-0.9258770252641089	-0.1355141429203848
Case53	6.497803945864427	0.0	0.0	3.487614971917238	0.0	0.8836208162856714	1.0765590951316044	-0.48591626642394253	-0.9892595485770396	-0.4784830917024361	0.7727665878682295
Case54	4.7846610166587515	0.0	0.0	0.0	0.0	0.0	0.0	-1.7675577971175744	-1.818801159107144	-1.1385387567109786	-0.22085169267168273
Case55	0.0	0.0	0.0	0.0	0.13224779829843977	1.2708279155536644	0.0	-0.9328781758022227	-1.103712976797841	-1.1385387567109786	-0.45831380046648773
Case56	5.79737620064405	3.555570777896172	3.2720231890610485	2.865720900423239	1.2424500736777015	2.5096958419333872	2.6697071215896244	-0.03825664492841268	0.01946747789767421	0.37214523523076154	-0.14304946261612966
Case57	5.493711372639175	3.4322913382477807	1.557287542278308	3.9542893844839293	1.837943241891027	4.798828178091108	2.215678596607928	0.6412769301391859	0.5065557477595085	0.3322724088292632	-2.675839276767088
Case58	7.922061042825665	1.829037688669135	1.9278964537288208	0.0	0.07313470463021537	1.5699770933245687	3.0666058842044364	0.23605135853765402	-0.254040141136517	-0.6079696851610795	0.22803742275983496
Case59	5.708959704413067	0.0	0.0	0.9664304673062981	0.5849625007211562	3.580627910457265	1.7794698572951695	0.16275350667470267	-0.30902231630598365	-0.9556349929873974	-0.4999439266777656
Case60	6.4386920661850855	3.550285049088411	4.279099802133753	0.0	0.44890095114512774	3.8011586560936985	0.8694766339654015	0.40930728163390095	0.06821609453062183	-0.037476753450528554	0.412680874539459
Case61	7.539026945857672	0.0	0.0	4.092714863522645	0.0	2.8133194549222047	0.6424705373158217	-0.17680440584094256	-0.9205616650688776	-0.3639636809973481	0.5052140845004147
Case62	6.029982866215715	6.589164236699772	6.632646291671766	4.093222110539024	4.1746461020481	3.417650017160688	3.2916035580305647	1.0877145199230047	1.2930625349506435	1.506067428040475	0.6892400415897943
Case63	3.4900566244643114	1.7718855785153658	0.0	0.0	0.0	0.0	2.674234647793698	-0.7606791136014288	-0.7952563947645732	-0.8721847804830332	0.10493098889403635
Case64	7.061884179701249	6.437261035589254	5.426801471613381	0.0	3.540771246089236	2.487486349348536	1.9593992347721212	0.5779292947039562	1.204840709332192	0.5486764006798479	0.7495314112252212
Case65	4.153075699055925	5.409526712810983	6.351981610452563	4.9821722022424675	5.295465902206946	4.369815424283912	3.254291686322218	1.190118915689497	1.615470223861518	1.4597676975016338	0.784806647334089
Case66	5.894648024494772	3.942702160781868	5.536767852065071	1.3339961181964526	2.4562804815107255	1.65901117119815	4.479877248671057	0.05918412418216493	0.20885024029108534	0.44073731051691073	0.06417911120872581
Case67	0.0	4.193377510564362	4.208595291827679	3.481944702733267	2.461266608488791	3.0440443327060214	5.569430330274841	-0.12341857154642558	0.4271253641397844	0.7088285914787055	0.6555571725403843
Case68	0.0	3.709400929293297	5.971014660427464	1.8159852272010442	3.560470409166513	2.7178683127326626	2.5195419045784364	0.4699483395600288	0.3089587694353292	0.5544644541013829	0.4592792984878784
Case69	0.0	0.0	0.8647309223147511	0.0	0.0	1.9474791459666747	0.0	-0.6103914702581792	-1.409281414304696	-1.0238822600120672	-1.090948793232032
Case70	6.268490537216221	4.909677113254291	6.180943479686777	4.22079426697096	3.0308657345138066	2.8585778489073967	2.9992784720825405	0.29027480372807263	1.1838675281926745	1.2178547027198563	-0.17233094416608885
Case71	7.461020986237196	0.0	0.0	3.924859998957002	0.23020301336642146	2.8034337114644177	2.6322682154995127	0.14545652906882922	-0.6355553602009469	-0.3957313947925691	0.759267329232808
Case72	5.49981400396757	3.19203631255154	3.3718376173304208	1.3901173536663305	0.6040713236688608	4.221026366991445	1.7013272574129406	0.40607756772783743	0.3183499009501438	0.0514641408754826	-1.2505059049422265
Case73	6.136847604192881	0.0	0.0	1.7242136867573583	0.9122666280664498	1.3379964635150159	2.747602230274943	-0.4514338757871745	-0.4588094916201796	-0.8122191885265849	-0.2562778763428536
Case74	5.7940778981985686	0.31614574229335635	1.9252399054874105	1.084744620868468	0.8968530728967068	1.4499574836280036	2.8541951762605766	-0.6543588245683252	-0.6481874583053842	-0.6304478218813542	0.9733721315037273
Case75	5.969749128288659	1.9003355086409828	2.026445980303801	0.0	1.1388144689022819	2.3402774047662542	4.949161371378237	0.1924362829621472	0.23869806757316772	-0.5841851408657206	0.8289949682009097
Case76	3.5872449613976514	0.0	0.0	0.0	2.750177705593057	2.3299846497584205	0.0	-1.1592727029251224	-0.7658517469781367	-1.1385387567109786	0.1923883878364141
Case77	5.49981400396757	5.945420425315088	6.583895112753985	1.5464623581670918	3.068498846299809	3.2592724870375944	3.43616183931445	0.4380001885128503	0.7870407625855786	0.9208421371928018	-0.6797367863769925
Case78	9.156763170067073	5.365097589751472	6.2374681167192465	1.0028825085331214	4.277092082504313	3.039664828884844	1.4065366702051718	0.7306014925406744	0.8329033164080779	0.6847968578677296	1.1959276299845816
Case79	6.402790381315107	0.17632277264046287	3.517527670337266	1.1453513855726198	1.1276332797258737	1.8114710305298358	2.8541951762605766	-0.16599895560596714	-0.22419721207139795	-0.4288712876807545	1.0474065467960385
Case80	8.491660724165794	0.0	4.892731014983141	0.0	1.7965977540483058	1.9474791459666747	0.717210299019596	-0.18518954707731497	-0.20669894527854252	-0.4898012327117085	0.5775446008373973
Case81	6.463753224587391	2.998737089235151	4.336569041769115	3.538414002087416	2.1953475983222193	3.5223068928713888	2.464145456691186	0.5940108030512087	0.6851137743217175	0.5569029762299843	0.3339932970763839
Case82	7.801132782564687	4.548806499083631	6.458168707872448	3.036679154230448	3.843481425432457	4.075874866975128	3.854394677753101	0.9410226448480289	1.2812148217175363	0.9762635532510752	0.9715840185339386
Case83	5.637030547965031	0.0	0.0	0.9664304673062981	0.3080113145521776	0.5310694927259542	3.966061255521586	-0.41534623593921605	-0.32276985580551676	-0.9556349929873974	-1.4182906538365823
Case84	5.372708378840232	2.312374746775151	5.394994228732095	3.504747496499568	1.6663021281730948	3.292487291620764	2.3790663992809042	0.1646873110523227	0.34718672810856177	0.5876945915122417	-0.08364841984669817
Case85	5.137831371732459	0.0	0.0	3.78251340814103	0.888304895208487	2.2711268267825155	1.564134243458237	-0.37049816430225196	-0.5393699510246437	-0.42267148835773827	-0.8099942148408014
Case86	6.526475764585599	5.390495729393015	5.097989959862643	5.908620791747401	3.0588359800977463	3.8564877794956787	2.8933622107638715	1.0591968668919565	1.0583151501223724	1.4659744301633808	-0.22788170871443614
Case87	5.464929601129852	2.755314904045098	4.4986976507855925	1.4962066659234843	2.6724253419714956	1.6507645591169025	1.6626612554750941	0.01856136639291454	0.005127908380051699	0.15530605626183	-2.654683112155385
Case88	5.45450493755737	0.0	0.0	1.4350951516200972	0.8968530728967068	2.7411433549553164	1.1896664466500502	-0.16726916133458133	-0.7065884994797871	-0.8669369049353471	-2.2209314888431555
Case89	4.16976469308714	0.5230600617952494	2.84799690655495	0.0	0.0	0.0	0.0	-1.094359945391023	-0.9991785867176983	-0.6822892310184795	-0.14004798584806866
Case90	6.046731140154192	0.0	0.0	0.9789277763813988	0.5250665920782109	1.9107326619029126	2.3479490656017328	-0.2103027335218106	-0.6607519529309323	-0.953269789339975	0.3759537293329405
Case91	5.950608384239739	2.2360333320058343	2.303926836480695	1.695102985640479	1.113700499164728	1.7999162029890141	2.861161365753398	-0.1419712710174507	-0.18068346025347787	-0.17612032528609411	0.3780759685840497
Case92	6.154980086770396	1.8302553241676829	4.8126522414937964	2.993674361750585	1.9168587646997541	2.8057051848385113	4.676436675757535	0.1943570526804117	0.22266409901340375	0.3412831366715549	0.7842375392957099
Case93	0.0	0.0	2.028569152196771	0.0	0.018634174139050975	0.726831217032493	2.21816118709516	-0.6055201047381997	-0.8489366036511512	-0.8695664945883763	0.013534499826904911
Case94	7.8044021061905235	1.0179219079972623	1.595503660502742	0.0	0.0	1.4249220882106879	3.1953475983222193	-0.1055223197541171	-0.22296793737252676	-0.7739711641447814	0.6469893493586413
Case95	6.696285996057829	4.016585460434449	3.4389581478975493	0.8147554828098739	0.343692069179019	3.945607703181372	1.258217389536018	-0.006796776384903879	-0.05785798100821943	0.07542066510914062	-0.20123641448395524
Case96	6.193101483469204	0.0	0.0	1.8024000401148392	0.3080113145521776	2.613767368144477	0.2078928516413329	-0.5189554248527073	-0.8623940833025611	-0.7974218711978333	0.30397740050853506
Case97	5.946169390959886	0.0	0.0	5.96139181179108	1.0731347046302153	1.5215533305450948	2.1583370271671005	-0.4609379121253834	-0.3719259456842734	-0.010303424430263775	0.7090052302826289
Case98	5.595891493782196	0.0	2.7676547982373463	2.5185351389821804	1.1276332797258737	2.0558897581962827	2.5876050200595317	-0.31133093263024714	-0.5114366909055627	-0.29491907985102045	-0.09866083490875101
Case99	5.614739286570712	3.7455600466017107	3.5727684284490078	2.323370069061269	1.0867837661420667	2.5582676340557358	1.5612039207699202	0.2144624915647578	0.22780584015829097	0.3379376014660423	0.16075363659448938
Case100	6.0522637214489325	2.371001191541668	5.3649925735523	1.8196681834964554	1.8855743643714262	2.2842179831783613	4.312156888313374	0.41085344083043	0.48487101713623043	0.27361636012250673	1.0535153992185298
Case101	5.678832500795538	6.30219108195258	7.040826692740913	4.449759442715172	4.095249317019024	3.6830226650636826	5.432892614292882	0.9497698675628771	1.4501823468556703	1.5845276517375388	0.03298123184934923
Case102	5.644375466525237	2.533314156566792	2.1269728562577654	1.1615652563970318	1.7281382034189274	2.5626698261027023	2.7640488541862767	0.11854195730643886	0.07608876763547866	-0.255870847351555	-0.03983729367067297
Case103	5.471154937589367	2.661749599810705	2.315566230318949	4.624744289074316	1.4372277389129098	3.225429187559199	2.8143453349632197	0.4747353518148614	0.2132249387964768	0.4438728531158637	-2.5913194999687024
Case104	6.097189387235113	7.561677448885212	6.6711942828808715	3.7178683127326626	4.260552640353582	4.907852071845964	5.899828176683502	1.4653714152554105	1.5316980773144626	1.5863306972196993	0.2602979115366746
Case105	6.307556030482957	2.6964390206557534	3.6911991349124564	4.326896826636041	1.3712800540226537	2.758942716872358	2.3890160596885095	0.2182885303760374	0.25623628192066233	0.5751157885495289	0.43515649269271184
Case106	5.807251868731306	4.721919445551544	6.004815964332258	2.3161457422933562	2.756382855119765	3.8791175913576956	2.350497247084133	0.5304968602731344	0.8266432405075992	0.8058092826975578	0.1375491636522186
Case107	5.578727424289723	1.9354597478052895	2.1667154449664223	1.8127035765602841	0.6040713236688608	4.3112851253334945	2.9900472195737944	0.6293328063510911	0.12866740309007946	-0.21723965683878943	-0.3526177304774222
Case108	4.86235219953202	3.7225753154101904	4.445461867178357	1.0813396274519387	1.6635723354175227	2.133892270197556	2.7897292513757694	0.051381286555216274	0.33061187057211233	0.2151317491577658	0.35625158319820527
Case109	5.694852341274738	0.2714256760929345	0.0	2.922388165003844	1.192194165283345	2.270528942380718	2.751249464828804	-0.4503934112145159	-0.6788470648518528	-0.5446548994537855	0.19465296684180397
Case110	5.678832500795538	2.338281778465197	5.725086724630227	2.1740867785504	2.503348735167504	3.3299846497584205	3.1409422173770856	0.6032529680344593	0.4869272097380469	0.38351975656211956	0.9485890638395176
Case111	5.607211933915222	4.1257337468103925	3.7491051495694623	1.7061989874297772	1.426533138116673	3.5795422249369033	4.103665482765696	0.7754403243585402	0.43375021506952505	0.30166308893140714	-0.140727279757647
Case112	5.833219012359909	5.1457182087172235	5.414034026479193	4.725032175238373	3.682685652399299	2.776735686999212	3.330414983852853	0.6538813733490358	0.772797436911352	1.2470813802730207	0.6323367178186542
Case113	6.575297201675216	4.178794301871794	6.039160332533351	2.040191071838295	2.3857071246579338	2.483622330323494	4.698551882310377	0.3913507972229414	0.6342009119244834	0.6764928730845202	1.0473442792817178
Case114	4.778786800356923	3.3854310371935203	7.862042181213555	6.186936279555191	5.691394578538085	3.854095415167919	4.295355692891673	1.231322837882233	1.4921950112404572	1.5837331023650718	-1.7316771030071092
Case115	6.11715476192161	1.9061209529971	1.4750848829487828	1.4573316254850135	1.1276332797258737	2.3115031154682697	3.131095551641694	-0.07296018064407796	-0.1528874428795155	-0.38061132921490914	0.17293165665063895
Case116	6.965980477846814	0.0	0.0	0.0	0.0	1.0820212693455022	2.8375396343794033	-0.8927391022272134	-0.7555001442356565	-1.1385387567109786	0.38619985282291136
Case117	5.717703837438534	2.047189363712453	3.2099211908638408	4.581712779570341	0.8655229591399637	3.536425962787879	4.070818637533277	0.18761142699632505	0.03158426434263669	0.46193111842513707	-0.2794242307202238
Case118	6.328495420665916	7.106034182520036	5.221915737982514	6.090578242301005	4.067380578019059	3.728355919414344	4.999503988322802	1.107224572871918	1.2937732736868504	1.7747264826423148	0.7792488119123453
Case119	5.545721311130395	0.0	0.0	1.0558897581962827	0.5048745893984644	0.9803909560614715	1.7428685510244426	-1.0904655984761835	-1.0323525022750863	-0.9387041929377803	0.14302120680466923
Case120	5.8105202237568605	4.4054478437075355	6.038260575175349	3.341985747228616	2.760859636821907	4.219633206435974	3.458906906850866	0.9113930837700921	0.8269232592668787	0.9568184608644078	-0.4506363265101304
Case121	5.6240716426072925	0.0	0.0	0.9789277763813988	0.5646220524369807	0.7372541043243298	0.3115031154682697	-1.0953140188055597	-1.0919084447023564	-0.953269789339975	-0.7141976554488587
Case122	5.629648044187436	3.686388468847624	4.160597545880555	2.718306821867008	1.813114191346289	3.827310943949667	3.2904244038652997	0.5795455528586845	0.46840792515133683	0.4817288526000509	0.6675393993065388
Case123	5.729851828137525	0.0	5.038523976881505	1.2756030793368496	1.415758666522498	2.0003606286835147	2.3600832959133315	-0.23879340088604273	-0.24760727458910253	-0.22905338117465987	-0.35079109679186915
Case124	5.8571599177929095	1.478195257939166	3.7138057721652284	1.4308204965197713	1.5801454844233804	1.7882680828668374	1.7428685510244426	-0.15465003615893178	-0.10074760753782613	-0.15311881208317882	0.48027600472135745
Case125	5.941693225661369	0.0	0.0	1.2454956628199207	0.3080113145521776	0.7924389300646378	0.25096157353321874	-1.1827281808480352	-1.0927281422106598	-0.9028199418167046	-0.006095023786536327
Case126	5.966845717652737	3.2398562581944788	4.390805235737671	1.8399595874895318	1.5997938521222421	2.0908534304511135	3.813935070481317	-0.05794008592281705	0.32218726608073456	0.27889541914814825	0.25356571715298004
Case127	6.564058008403771	4.143311779045095	5.298841573112032	1.996388746447621	1.8567865462880808	4.36646210516427	3.5972927910377988	1.2468163711693099	0.8121873227560912	0.5647087336086402	-0.1359043499053726
Case128	5.551577538492862	4.122507072685731	4.044394119358453	3.495950936942776	1.4478436443620852	3.0844044829343473	2.127633279725874	0.190460591686603	0.16432093334527986	0.6790541804121717	-0.13859861230079049
Case129	5.712458217153396	4.757289992378773	5.502203284499242	1.7350888704781762	2.7348721682560804	3.313971371059019	2.7024359142268084	0.10848866777749783	0.6357979204124007	0.6345146905434619	0.4250611204105718
Case130	5.505890929729957	7.327543662294272	7.217754179927272	3.403540417745252	4.830559572534257	5.785524396769741	4.341203008032134	1.4317610958365308	1.801979650817593	1.5641159242452136	-1.5525503787879795
Case131	6.427522370682554	0.0	0.0	2.0721058004804194	1.6373783948722949	1.3276873641760472	3.694434503873531	-0.23614266200339218	-0.46229788236331815	-0.746378158962341	0.7787381625466495
Case132	5.7504457200546	2.5430008774024255	0.25338423580007446	2.5943096729804087	1.415758666522498	1.7294440068336632	4.249597036058996	-0.1487545348658338	-0.2615299997213783	-0.2316808247958827	0.644576489306406
Case133	5.519950702504634	0.9833128710671207	0.0	2.228972569760161	1.0593552776164212	2.9141817950022695	2.3308451896234152	0.09392152138463045	-0.3248019474790096	-0.5688761333892939	-0.3701848098839735
Case134	5.735007610959306	0.0	0.9752633216784935	1.8761731144374603	1.140778655782796	1.4547023281636882	4.602349978247077	-0.1592687304910527	-0.5216531070000215	-0.6541475773267232	0.3371777153707374
Case135	5.865052739719271	4.598960646762156	5.252400519859857	2.2135028199839164	2.477418292634925	3.618121167502154	3.334139178838237	0.7673861075568499	0.544570362523273	0.6681355833963036	0.31846752637811265
Case136	0.0	0.0	0.0	0.0	0.045442970761167115	2.4905701304462013	1.9467308601403095	-0.31755085924321613	-0.8532781510993591	-1.1385387567109786	-0.9296101253336922
Case137	5.800692861561554	0.4027221768456047	2.945982185997463	3.3875004064809846	1.6092821799165693	1.819259430117637	1.873813198359087	-0.2877513917643055	-0.35687097643262566	-0.046278348631557185	0.17746731943015323
Case138	7.847652472094996	3.8998523393940645	4.079378111118652	3.254594043033141	0.7689253355637512	3.9806651371222994	4.207190069274157	1.054442905123708	0.9592538996985598	0.6045443125598143	0.3235155061201574
Case139	6.897313042625101	2.20006486151431	4.544670842481559	1.4483723946120535	2.747817028911667	1.2116352533271495	2.0576235584781313	-0.48084978883851953	-0.02086639620850564	0.06888228389944628	0.9090633752722482
Case140	5.997314991915606	3.6156517047922963	4.770194754951317	2.063502942306158	1.415758666522498	2.874600266049579	3.80683958179819	0.4758455249274837	0.44930923942211615	0.4279970766545636	0.5807379666121077
Case141	6.468501861735322	5.513553909487381	6.650305028920028	3.576884882348737	4.312665173558394	2.537544571964575	7.217414919553212	0.5391118324122806	1.1375354445350088	1.2490001297939963	0.9264739307105617
Case142	5.489639266229822	3.541267017585829	4.564683016963639	1.8127035765602841	1.6562675347942892	2.896271848807375	3.6228132442972067	0.4407065554738245	0.31890399561116833	0.3421006180096034	-1.2777872414949676
Case143	6.557869552069669	6.986581590975394	6.679817861729766	4.966845717652737	4.206486944392614	4.557471360210759	4.566145393275924	1.4380888372069751	1.6041823718350645	1.7374021230112977	0.8331563142982139
Case144	8.057753509541037	0.2963105607080923	4.585623584461443	0.0	1.5950261840658537	2.7638364588909514	1.5806279104572651	0.16392163214600344	0.13511283354612036	-0.4859791594556737	0.582666211913063
Case145	6.025759704770209	3.531693360861466	3.65901117119815	1.4308204965197713	1.325961996171852	2.351345641722454	2.1554254317471973	0.010192771715752613	0.06777178121027227	0.14830248447075292	0.5263523414834497
