dataset,gene,log2fc,p,fdr,detected,present
synov_siELF3_TNF16,PAXX,0.04091318263212973,0.7011577214247717,0.8650379782088935,True,True
synov_siELF3_TNF16,DCLRE1C,0.3115573791146633,0.16739191612924673,0.4875983863343794,True,True
synov_siELF3_TNF16,APLF,0.07299337550487917,0.8192197490701179,0.9211805480861378,True,True
synov_siELF3_TNF16,PNKP,0.1320305561641798,0.722593685461182,0.8750264143663353,True,True
synov_siELF3_TNF16,APTX,-0.2973766050810758,0.11875327693046435,0.43874858508611064,True,True
synov_siELF3_TNF16,POLL,-0.033016970504818444,0.8796317319369423,0.949671250834518,True,True
synov_siELF3_TNF16,POLM,-0.12628362298332918,0.46445691687349666,0.723598729472401,True,True
synov_siELF3_TNF16,CGAS,0.3220503180542208,0.4890615987323664,0.7408496339043796,True,True
synov_siELF3_TNF16,STING1,-0.8292924618205648,0.008741730934244307,0.250961476665568,True,True
synov_siELF3_TNF16,TBK1,-0.1697288323308992,0.29228657113691164,0.5983909230686858,True,True
synov_siELF3_TNF16,IKBKE,-0.5568786392296416,0.0454790414700876,0.3457673831909822,True,True
synov_siELF3_TNF16,IRF3,-0.10722488213605508,0.24862348776746637,0.5651422378873203,True,True
synov_siELF3_TNF16,IRF7,-0.8231168268250189,0.11109537801451795,0.43066190212254396,True,True
synov_siELF3_TNF16,IFI16,-0.7010805788284167,0.022014701841197224,0.286258768791367,True,True
synov_siELF3_TNF16,DDX41,-0.45445695968893496,0.0689106241684152,0.37982001415310646,True,True
synov_siELF3_TNF16,ZBP1,-0.005981146622912575,0.9882875998865287,,False,True
synov_siELF3_TNF16,TREX1,-1.2811703038881994,0.01943036677875336,0.2839905922960788,True,True
synov_siELF3_TNF16,ENPP1,0.30362355048871204,0.5335957532571857,0.7686820471610775,True,True
synov_siELF3_TNF16,IFNB1,-0.0654267012674618,0.3910022189557705,,False,True
synov_siELF3_TNF16,IFNL1,,,,False,False
synov_siELF3_TNF16,ISG15,-2.083347141592529,0.014984199164869066,0.2686269823212231,True,True
synov_siELF3_TNF16,MX1,-1.7740120941204784,0.04596075769117932,0.3457673831909822,True,True
synov_siELF3_TNF16,OAS1,-1.461796288669718,0.03088557465348363,0.31225243188557295,True,True
synov_siELF3_TNF16,OAS2,-0.02323288253012512,0.9063020470885331,0.9615519715243137,True,True
synov_siELF3_TNF16,IFIT1,-1.9496136183669275,0.037995070207617145,0.33022139398298345,True,True
synov_siELF3_TNF16,IFI27,-1.5153890922920912,0.039814300170804284,0.3337284550567492,True,True
synov_siELF3_TNF16,STAT1,-0.9228140467423258,0.024746384688034598,0.2954571799799019,True,True
synov_siELF3_TNF16,STAT2,-0.35113122985156364,0.03967979890209457,0.33363222866498043,True,True
synov_siELF3_TNF16,IRF9,-0.5879823505762856,0.07479691257375358,0.3875758872012436,True,True
synov_siELF3_TNF16,IRF1,-0.6276567319720034,0.002474466955159767,0.21558269813186912,True,True
synov_siELF3_TNF16,CXCL10,-1.838337429474938,0.0049640501678276236,0.2304749629920051,True,True
synov_siELF3_TNF16,DDX58,,,,False,False
synov_siELF3_TNF16,B2M,-0.2708382373318212,0.12044170173181447,0.4411667912427209,True,True
synov_siELF3_TNF16,TAP1,-0.9953952887995332,0.005340669093479761,0.23376992906960808,True,True
synov_siELF3_TNF16,HLA-A,-0.29330667652229403,0.03906281566719179,0.3327971777308111,True,True
synov_siELF3_TNF16,HLA-B,-0.32216567827625076,0.030872317370676694,0.31225243188557295,True,True
synov_siELF3_TNF16,CD274,-0.17428853401269634,0.8286533374354882,0.9265267775039061,True,True
synov_siELF3_TNF_IL17_16,ELF3,-0.8596819262038503,0.21114284405545955,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,CLDN4,0.49774762202462847,0.13687808848920874,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,TACSTD2,-0.12817667994671897,0.8007279657027957,0.9189497821181543,True,True
synov_siELF3_TNF_IL17_16,AURKA,1.4381775278424358,0.06325988841057117,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,CDC25B,0.1744295944445741,0.7269772628327295,0.8901718448872292,True,True
synov_siELF3_TNF_IL17_16,ITGB6,0.5289463482811666,0.19534783294808147,,False,True
synov_siELF3_TNF_IL17_16,YWHAB,-0.4242008406121271,0.4414303548234633,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,XRCC6,0.7478861177156656,0.4593831134240356,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,XRCC5,0.46761059190670906,0.3087351560633262,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,PRKDC,0.16422562987816272,0.1466855100592628,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,XRCC4,0.5625621068219041,0.2502055455149589,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,LIG4,0.8536050507591101,0.4920111188004314,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,NHEJ1,0.3308178905113242,0.6021550212961362,0.8499108768116654,True,True
synov_siELF3_TNF_IL17_16,PAXX,-0.2755032122741703,0.29262822915382036,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,DCLRE1C,0.4643079212096044,0.23269874367586285,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,APLF,0.7818561178582333,0.20887504778064045,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,PNKP,-0.07942163707186123,0.8509394297633907,0.9376164259379448,True,True
synov_siELF3_TNF_IL17_16,APTX,0.296930567640777,0.5636737713042559,0.8451670512713503,True,True
synov_siELF3_TNF_IL17_16,POLL,0.7829265685529111,0.28023583094277543,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,POLM,0.046116316073377295,0.733592278793248,0.8919464203180895,True,True
synov_siELF3_TNF_IL17_16,CGAS,0.41266100626749475,0.6207977931366468,0.8553652972632011,True,True
synov_siELF3_TNF_IL17_16,STING1,-0.003587080852054688,0.9937890250026769,0.9981003100643371,True,True
synov_siELF3_TNF_IL17_16,TBK1,0.9959917143204421,0.431514307748402,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IKBKE,0.07506549502021838,0.8780306313120649,0.9497856431764078,True,True
synov_siELF3_TNF_IL17_16,IRF3,0.26186655181896007,0.08024902521073642,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IRF7,-0.3234106937045249,0.5966734202310308,0.8490169156191463,True,True
synov_siELF3_TNF_IL17_16,IFI16,-0.025906216867909688,0.8959338001430919,0.9564260355631403,True,True
synov_siELF3_TNF_IL17_16,DDX41,0.6518339452257633,0.17668252007336954,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,ZBP1,-0.1500895429744934,0.6778231217752297,0.8714491343478109,True,True
synov_siELF3_TNF_IL17_16,TREX1,-0.952053020514852,0.09297567554997407,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,ENPP1,-0.3095602445229468,0.2860872980367512,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IFNB1,0.0,,,False,True
synov_siELF3_TNF_IL17_16,IFNL1,,,,False,False
synov_siELF3_TNF_IL17_16,ISG15,-2.235229198206986,0.08499686708694916,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,MX1,-0.6124035214397244,0.6493090252477447,0.8608134189542141,True,True
synov_siELF3_TNF_IL17_16,OAS1,-0.6122918294341547,0.40167619627169104,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,OAS2,0.7941720083246867,0.4868738920872829,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IFIT1,-0.6140268648129501,0.4933569029974139,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IFI27,-1.6151414848672347,0.16476554927782533,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,STAT1,0.06816011514295657,0.9537810531327154,0.9822143575104818,True,True
synov_siELF3_TNF_IL17_16,STAT2,-0.349058801620461,0.22548964388696413,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,IRF9,0.16830652557826506,0.7901313851040249,0.9159297384170506,True,True
synov_siELF3_TNF_IL17_16,IRF1,-0.18491471650534339,0.7412158640230797,0.8947972672625639,True,True
synov_siELF3_TNF_IL17_16,CXCL10,-1.695822231006846,0.05517617769904451,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,DDX58,,,,False,False
synov_siELF3_TNF_IL17_16,B2M,-0.10403142875795386,0.6172558829323865,0.8537164480846633,True,True
synov_siELF3_TNF_IL17_16,TAP1,0.008051204873294656,0.9934216409239329,0.9979493653170932,True,True
synov_siELF3_TNF_IL17_16,HLA-A,-0.12073248535623844,0.3481379681339243,0.8447834310404777,True,True
synov_siELF3_TNF_IL17_16,HLA-B,-0.04974117831295999,0.788087773266837,0.9154582971856673,True,True
synov_siELF3_TNF_IL17_16,CD274,0.0745031033296369,0.87979239365156,0.9510661588422497,True,True
mTEC_KO_TNFa_IFNg,Elf3,-2.4521215853982237,0.0024050060950954947,0.054360895833335914,True,True
mTEC_KO_TNFa_IFNg,Cldn4,-0.307778745220455,0.014867598337768115,0.11232049763098781,True,True
mTEC_KO_TNFa_IFNg,Tacstd2,-0.7789315338188869,0.005606165601499809,0.07335649368759882,True,True
mTEC_KO_TNFa_IFNg,Aurka,0.047885095082493834,0.7937149448002065,0.8879192430956794,True,True
mTEC_KO_TNFa_IFNg,Cdc25b,-0.27986023713050656,0.12629117422346064,0.321731415300414,True,True
mTEC_KO_TNFa_IFNg,Itgb6,0.19509548917896247,0.7501522232171449,0.8570392027488327,True,True
mTEC_KO_TNFa_IFNg,Ywhab,0.10373707546381894,0.07166425114268467,0.23800369477712036,True,True
mTEC_KO_TNFa_IFNg,Xrcc6,-0.14357169502505318,0.2993975214241377,0.5102450102881183,True,True
mTEC_KO_TNFa_IFNg,Xrcc5,-0.5339589915756946,0.00796018793519419,0.08497678159239114,True,True
mTEC_KO_TNFa_IFNg,Prkdc,-0.40129699632200855,0.006569681839308755,0.07968667148237678,True,True
mTEC_KO_TNFa_IFNg,Xrcc4,-0.30155134348485735,0.06485633392837621,0.22603746920474116,True,True
mTEC_KO_TNFa_IFNg,Lig4,-0.251935069954353,0.030792628777149424,0.15618317590083694,True,True
mTEC_KO_TNFa_IFNg,Nhej1,0.27800830302407875,0.2705352356895511,0.4825997702096387,True,True
mTEC_KO_TNFa_IFNg,Paxx,-0.24635076876836903,0.2691288131059982,0.4809450633597881,True,True
mTEC_KO_TNFa_IFNg,Dclre1c,0.19113869307905684,0.5163206832708087,0.6983609743612695,True,True
mTEC_KO_TNFa_IFNg,Aplf,0.2760858297916706,0.12353684387793012,0.3180097961251493,True,True
mTEC_KO_TNFa_IFNg,Pnkp,0.2421934128813943,0.27347054526174175,0.4854232072575109,True,True
mTEC_KO_TNFa_IFNg,Aptx,-0.06596771668356993,0.7024814998090095,0.8262338009503534,True,True
mTEC_KO_TNFa_IFNg,Poll,0.06465176838676046,0.5983898735553923,0.7571177038646865,True,True
mTEC_KO_TNFa_IFNg,Polm,-0.5679908020145974,0.2761874216320518,0.487405934611708,True,True
mTEC_KO_TNFa_IFNg,Cgas,-0.021647405386512553,0.9195362898395261,0.9599509509692431,True,True
mTEC_KO_TNFa_IFNg,Sting1,-0.6437763910638998,0.007601692825753776,0.08361862108329153,True,True
mTEC_KO_TNFa_IFNg,Tbk1,-0.04125065051665189,0.7559693093638433,0.8612433055381595,True,True
mTEC_KO_TNFa_IFNg,Ikbke,1.0162099507676334,0.005740618950198556,0.07415187955950321,True,True
mTEC_KO_TNFa_IFNg,Irf3,-0.5611624498179983,0.06779398164592745,0.23076630040952814,True,True
mTEC_KO_TNFa_IFNg,Irf7,-0.5115270178392939,0.08203200707697839,0.25597785508278226,True,True
mTEC_KO_TNFa_IFNg,Ifi16,,,,False,False
mTEC_KO_TNFa_IFNg,Ddx41,0.05251884118903405,0.6612576344319915,0.8002473651925672,True,True
mTEC_KO_TNFa_IFNg,Zbp1,-0.1898455791569451,0.320724517164187,,False,True
mTEC_KO_TNFa_IFNg,Trex1,0.09179583794382928,0.7461327310375676,0.8544826422129993,True,True
mTEC_KO_TNFa_IFNg,Enpp1,0.0007074478049839961,0.997866543850561,0.9985791020795317,True,True
mTEC_KO_TNFa_IFNg,Ifnb1,0.0,,,False,True
mTEC_KO_TNFa_IFNg,Ifnl1,,,,False,False
mTEC_KO_TNFa_IFNg,Isg15,-0.5406819288679472,0.21503705729159536,0.4251153315067132,True,True
mTEC_KO_TNFa_IFNg,Mx1,-0.18238682266959055,0.10843559090992443,,False,True
mTEC_KO_TNFa_IFNg,Oas1,,,,False,False
mTEC_KO_TNFa_IFNg,Oas2,0.056641667147437416,0.5350043603301526,,False,True
mTEC_KO_TNFa_IFNg,Ifit1,-0.08362735182260073,0.8173085523606787,,False,True
mTEC_KO_TNFa_IFNg,Ifi27,-1.1141680568896195,0.01537444966510475,0.11393841227222526,True,True
mTEC_KO_TNFa_IFNg,Stat1,-0.31686494875605575,0.09803729975818774,0.2815935066225134,True,True
mTEC_KO_TNFa_IFNg,Stat2,-0.27745205085390845,0.2751922509457205,0.4866146257638396,True,True
mTEC_KO_TNFa_IFNg,Irf9,-0.3760997949802105,0.01804275698941752,0.12251854437140945,True,True
mTEC_KO_TNFa_IFNg,Irf1,0.30411098320240626,0.035327170031437594,0.16624411041657705,True,True
mTEC_KO_TNFa_IFNg,Cxcl10,-0.49140145671767854,0.006738585735706189,0.08005165946551274,True,True
mTEC_KO_TNFa_IFNg,Ddx58,0.12890947029868283,0.14492591463605414,0.34602872714316446,True,True
mTEC_KO_TNFa_IFNg,B2m,-0.13619862783439984,0.17134864912148895,0.3776165954921293,True,True
mTEC_KO_TNFa_IFNg,Tap1,0.3900324702661413,0.05454972921820842,0.20762083249972105,True,True
mTEC_KO_TNFa_IFNg,HLA-A,,,,False,False
mTEC_KO_TNFa_IFNg,HLA-B,,,,False,False
mTEC_KO_TNFa_IFNg,Cd274,-0.40890612681124094,0.061240593341233045,0.21927073967400101,True,True
