sampleID	plateID	mouseID	timesimple	typeID	cldn4	tnk_score	ifn_mhc_score	bio_mouse	genotype	n_genes_tnk	n_genes_ifn_mhc
KP_12w_ND_m5_T0_P1_S34	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	1.7359353579258727	2.013989066483584	-0.10225926882703451	KP_12w_ND_m5	KP	16	30
KP_12w_ND_m2_T0_P1_S32	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	10.174183783445148	-0.07560951238340928	-0.29889372069372666	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P4_S120	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	4.522209075474479	-0.07560951238340928	-0.10859204229277666	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T9_P2_S245	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	6.088532785455373	-0.07560951238340928	0.30572122474042646	KP_30w_ND_m3	KP	16	30
T_0w_ND_f2_T0_P1_S45	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.6830738950904915	T_0w_ND_f2	T_early	16	30
K_12w_ND_m2_T0_P2_S294	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	0.4883529006019749	1.6955077214996135	K_12w_ND_m2	K	16	30
KP_30w_ND_m3_T1_P1_S15	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	5.613993733352411	-0.07560951238340928	0.1014379857104423	KP_30w_ND_m3	KP	16	30
KP_12w_ND_m2_T0_P1_S43	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	9.067883280119618	-0.07560951238340928	-0.027768678264004608	KP_12w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P1_S173	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.23875165324110592	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T4_P4_S287	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.23469761210566162	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T7_P1_S342	KP_30w_ND_m3_T7_P1	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5320086880812114	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P2_S321	KP_30w_ND_m2_T1_P2	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	9.364904873903814	0.2631130051594385	-0.30753156946573884	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P1_S26	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	8.075693995392959	-0.07560951238340928	0.2082343847249813	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P5_S77	KP_30w_ND_m1_T2_P5	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	0.11847504394635326	-0.5847804262240394	KP_30w_ND_m1	KP	16	30
K_30w_ND_m2_T0_P2_S268	K_30w_ND_m2_T0_P2	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.33769499552583515	K_30w_ND_m2	K	16	30
KP_30w_ND_m2_T1_P4_S281	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.00262514544503852	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T1_P1_S84	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	5.82162890392464	-0.07560951238340928	-0.11365794545967439	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S260	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.7636008075609855	0.17758745678650806	-0.3003549253141548	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T1_P4_S220	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	9.982337251382448	-0.07560951238340928	-0.4946988864783862	KP_30w_ND_m2	KP	16	30
K_12w_ND_m1_T0_P1_S52	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	8.105430123619682	-0.07560951238340928	-0.11019222666897335	K_12w_ND_m1	K	16	30
KP_30w_ND_m1_T4_P4_S211	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	4.4998131429263175	-0.07560951238340928	-0.4554019492497681	KP_30w_ND_m1	KP	16	30
K_30w_ND_m1_T0_P3_S337	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.09268130600938204	K_30w_ND_m1	K	16	30
K_12w_ND_m2_T0_P1_S252	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	9.889781963332881	-0.07560951238340928	-0.07055621414579344	K_12w_ND_m2	K	16	30
KP_12w_ND_m2_T0_P1_S51	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.32433774826865425	KP_12w_ND_m2	KP	16	30
K_12w_ND_m3_T0_P2_S197	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.4004702233979477	K_12w_ND_m3	K	16	30
KP_12w_ND_m2_T0_P1_S18	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	2.5875906112971605	-0.07560951238340928	0.384626637290565	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P2_S246	KP_30w_ND_m1_T1_P2	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5901056670415213	KP_30w_ND_m1	KP	16	30
T_0w_ND_f2_T0_P1_S83	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.1362181929706656	T_0w_ND_f2	T_early	16	30
KP_12w_ND_m2_T0_P1_S25	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	7.865258395570057	-0.07560951238340928	-0.028797093222927787	KP_12w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P1_S153	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.0826888430924238	K_30w_ND_m3	K	16	30
K_30w_ND_m1_T0_P3_S325	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	0.03130670974616656	0.2898007038026242	K_30w_ND_m1	K	16	30
KP_12w_ND_m4_T0_P1_S234	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	10.440703720402094	-0.07560951238340928	2.534443233759592	KP_12w_ND_m4	KP	16	30
K_2w_ND_m3_T0_P1_S234	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.47607177347027907	K_2w_ND_m3	K	16	30
KP_12w_ND_m4_T0_P1_S208	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.692921352499071	KP_12w_ND_m4	KP	16	30
KP_30w_ND_m1_T2_P4_S127	KP_30w_ND_m1_T2_P4	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	4.372717386929366	-0.07560951238340928	-0.02595053727622646	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m1_T1_P5_S55	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	1.2897050003420008	-0.07560951238340928	-0.37391450649081853	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m6_T0_P2_S320	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	5.495354195763832	-0.07560951238340928	0.01834333717517552	KP_12w_ND_m6	KP	16	30
KP_30w_ND_m1_T3_P3_S247	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6818079352265183	KP_30w_ND_m1	KP	16	30
K_30w_ND_m1_T0_P2_S302	K_30w_ND_m1_T0_P2	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.22575617662266773	K_30w_ND_m1	K	16	30
KP_30w_ND_m1_T2_P2_S03	KP_30w_ND_m1_T2_P2	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	5.979455058571788	-0.07560951238340928	-0.5359963751604734	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T1_P2_S209	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.0914532509776626	KP_30w_ND_m3	KP	16	30
KP_12w_ND_m4_T0_P1_S267	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.16155692134416225	KP_12w_ND_m4	KP	16	30
KP_12w_ND_m6_T0_P2_S336	KP_12w_ND_m6_T0_P2	KP_12w_ND_m6	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.13868820452780542	KP_12w_ND_m6	KP	16	30
KP_12w_ND_m2_T0_P3_S330	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	8.516981279780483	-0.07560951238340928	-0.04562448682575699	KP_12w_ND_m2	KP	16	30
K_12w_ND_m1_T0_P4_S159	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	6.3733534660395375	-0.07560951238340928	0.616884568148674	K_12w_ND_m1	K	16	30
KP_30w_ND_m2_T1_P4_S258	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	4.2900746520890936	-0.07560951238340928	-0.12281077587529818	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P3_S299	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	4.804036553747798	-0.07560951238340928	-0.07765123248818187	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P2_S212	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	7.270976365336334	0.11694374195460434	-0.4365894812596431	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m1_T0_P2_S159	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.2688100236565015	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P2_S267	KP_30w_ND_m2_T2_P2	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	7.329201394880008	-0.07560951238340928	-0.33014478160056865	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P1_S303	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	8.051410266254296	-0.07560951238340928	-0.09671724390627977	KP_30w_ND_m2	KP	16	30
K_12w_ND_m1_T0_P1_S55	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	8.885586064614813	-0.07560951238340928	0.09655435311815484	K_12w_ND_m1	K	16	30
KP_12w_ND_m1_T0_P2_S164	KP_12w_ND_m1_T0_P2	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.1332136290978098	KP_12w_ND_m1	KP	16	30
K_2w_ND_m3_T0_P1_S278	K_2w_ND_m3_T0_P1	K_2w_ND_m3	02_KorKP_early_ND	02_K_2w_ND	0.0	5.801786147752187	0.507300165766395	K_2w_ND_m3	K	16	30
KP_30w_ND_m2_T3_P1_S330	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.10968724547812843	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T9_P2_S195	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	9.111907450202052	-0.07560951238340928	-0.37760715992924826	KP_30w_ND_m3	KP	16	30
K_12w_ND_m1_T0_P1_S68	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	7.724448080465137	-0.07560951238340928	0.0894895587130913	K_12w_ND_m1	K	16	30
T_0w_ND_f2_T0_P1_S71	T_0w_ND_f2_T0_P1	T_0w_ND_f2	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.2222346985280927	T_0w_ND_f2	T_early	16	30
KP_12w_ND_m4_T0_P1_S197	KP_12w_ND_m4_T0_P1	KP_12w_ND_m4	06_KP_12w_ND	06_KP_12w_ND	7.670859141788849	-0.07560951238340928	0.08524450947026452	KP_12w_ND_m4	KP	16	30
KP_12w_ND_m2_T0_P3_S362	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	0.14697608182880853	KP_12w_ND_m2	KP	16	30
KP_12w_ND_m3_T0_P1_S118	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	6.385001955806917	-0.07560951238340928	-0.1785616550611007	KP_12w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P5_S44	KP_30w_ND_m2_T1_P5	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	8.467000744417447	-0.07560951238340928	-0.013674271021659457	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T4_P1_S92	KP_30w_ND_m2_T4_P1	KP_30w_ND_m2_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6649855034002032	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T1_P2_S272	KP_30w_ND_m1_T1_P2	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.4180808724369417	KP_30w_ND_m1	KP	16	30
KP_12w_ND_m5_T0_P1_S54	KP_12w_ND_m5_T0_P1	KP_12w_ND_m5	06_KP_12w_ND	06_KP_12w_ND	2.0610985134200512	-0.07560951238340928	-0.2234956058193329	KP_12w_ND_m5	KP	16	30
KP_30w_ND_m1_T1_P5_S62	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.06615610941483227	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T1_P0_S184	KP_30w_ND_m2_T1_P0	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	6.132139852646291	0.09624772759294857	-0.35108816652252683	KP_30w_ND_m2	KP	16	30
K_30w_ND_m1_T0_P3_S346	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.20208138812181467	K_30w_ND_m1	K	16	30
KP_30w_ND_m2_T1_P5_S18	KP_30w_ND_m2_T1_P5	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	7.66842601577374	-0.07560951238340928	-0.3002102348686927	KP_30w_ND_m2	KP	16	30
K_30w_ND_m2_T0_P3_S54	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.03580992739553355	K_30w_ND_m2	K	16	30
K_30w_ND_m1_T0_P2_S330	K_30w_ND_m1_T0_P2	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.1960520318912211	K_30w_ND_m1	K	16	30
K_12w_ND_m2_T0_P1_S228	K_12w_ND_m2_T0_P1	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.011760077625080882	K_12w_ND_m2	K	16	30
K_12w_ND_m3_T0_P2_S201	K_12w_ND_m3_T0_P2	K_12w_ND_m3	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.6145317311866682	K_12w_ND_m3	K	16	30
KP_30w_ND_m2_T5_P4_S234	KP_30w_ND_m2_T5_P4	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	8.57400541348373	-0.07560951238340928	-0.4011511972098462	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T4_P3_S148	KP_30w_ND_m1_T4_P3	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.6194202584665415	KP_30w_ND_m1	KP	16	30
T_0w_ND_f1_T0_P1_S21	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.3804466068459034	T_0w_ND_f1	T_early	16	30
K_30w_ND_m1_T0_P3_S336	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	6.997229121055695	-0.07560951238340928	-0.257818539027442	K_30w_ND_m1	K	16	30
KP_30w_ND_m2_T3_P1_S329	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	4.92908155191829	-0.07560951238340928	0.13929447573295756	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m1_T0_P1_S32	KP_12w_ND_m1_T0_P1	KP_12w_ND_m1	06_KP_12w_ND	06_KP_12w_ND	0.0	-0.07560951238340928	-0.24501723114617066	KP_12w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P1_S333	KP_30w_ND_m2_T2_P1	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.20702203992915794	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m2_T2_P4_S352	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.3806090998990961	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T4_P3_S178	KP_30w_ND_m1_T4_P3	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	4.845366441417127	-0.07560951238340928	-0.20936940702626536	KP_30w_ND_m1	KP	16	30
T_0w_ND_f1_T0_P1_S96	T_0w_ND_f1_T0_P1	T_0w_ND_f1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	1.5886078890699233	T_0w_ND_f1	T_early	16	30
KP_30w_ND_m1_T4_P4_S251	KP_30w_ND_m1_T4_P4	KP_30w_ND_m1_T4	08_KP_30w_ND	08_KP_30w_ND	3.792226978704378	-0.07560951238340928	0.2496010601267837	KP_30w_ND_m1	KP	16	30
K_12w_ND_m1_T0_P1_S44	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	7.749742499337322	-0.07560951238340928	-0.11004937946014269	K_12w_ND_m1	K	16	30
KP_30w_ND_m1_T1_P5_S74	KP_30w_ND_m1_T1_P5	KP_30w_ND_m1_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	0.33934079652406485	-0.6484195779791414	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T3_P1_S338	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	5.669604195347218	-0.07560951238340928	0.13234466999124903	KP_30w_ND_m2	KP	16	30
K_30w_ND_m3_T0_P2_S233	K_30w_ND_m3_T0_P2	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	3.2743468066180617	0.1599515766083759	-0.5742556618958906	K_30w_ND_m3	K	16	30
KP_30w_ND_m1_T3_P4_S295	KP_30w_ND_m1_T3_P4	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.5172109803966699	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T2_P4_S345	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.08143618701322335	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P1_S92	KP_12w_ND_m2_T0_P1	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	0.0	0.28421883008049525	0.011890812027756685	KP_12w_ND_m2	KP	16	30
KP_30w_ND_m1_T3_P3_S269	KP_30w_ND_m1_T3_P3	KP_30w_ND_m1_T3	08_KP_30w_ND	08_KP_30w_ND	3.1790009389911127	-0.07560951238340928	-0.43753986700280934	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m2_T1_P2_S330	KP_30w_ND_m2_T1_P2	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	10.963776133027903	-0.07560951238340928	-0.41026235023757224	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m3_T1_P2_S205	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	8.413201799505579	-0.07560951238340928	-0.26163257137769663	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m3_T7_P3_S306	KP_30w_ND_m3_T7_P3	KP_30w_ND_m3_T7	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.029449910224739802	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m3_T9_P2_S243	KP_30w_ND_m3_T9_P2	KP_30w_ND_m3_T9	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	0.2111952282367747	KP_30w_ND_m3	KP	16	30
KP_12w_ND_m3_T0_P1_S192	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	6.651396157313158	-0.07560951238340928	-0.22365756113950253	KP_12w_ND_m3	KP	16	30
T_4w_ND_m1_T0_P3_S92	T_4w_ND_m1_T0_P3	T_4w_ND_m1	01_T_early_ND	01_T_early_ND	0.0	-0.07560951238340928	0.5921768896858931	T_4w_ND_m1	T_early	16	30
K_12w_ND_m1_T0_P1_S74	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	9.647861750753096	-0.07560951238340928	0.3878577291484133	K_12w_ND_m1	K	16	30
K_12w_ND_m1_T0_P4_S140	K_12w_ND_m1_T0_P4	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	0.0	-0.07560951238340928	0.04009985364522693	K_12w_ND_m1	K	16	30
KP_12w_ND_m2_T0_P3_S351	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	5.437612538459413	-0.07560951238340928	0.017787402741343543	KP_12w_ND_m2	KP	16	30
K_2w_ND_m5_T0_P1_S316	K_2w_ND_m5_T0_P1	K_2w_ND_m5	02_KorKP_early_ND	02_K_2w_ND	0.0	-0.07560951238340928	0.26287412594738513	K_2w_ND_m5	K	16	30
KP_30w_ND_m3_T1_P1_S70	KP_30w_ND_m3_T1_P1	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	4.915997848077018	-0.07560951238340928	0.08565151179155756	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T5_P4_S233	KP_30w_ND_m2_T5_P4	KP_30w_ND_m2_T5	08_KP_30w_ND	08_KP_30w_ND	3.575878142473737	-0.07560951238340928	-0.050839099740852184	KP_30w_ND_m2	KP	16	30
K_30w_ND_m1_T0_P2_S294	K_30w_ND_m1_T0_P2	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	-0.2712374264630007	K_30w_ND_m1	K	16	30
K_30w_ND_m2_T0_P3_S73	K_30w_ND_m2_T0_P3	K_30w_ND_m2	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.15294168910302633	K_30w_ND_m2	K	16	30
KP_30w_ND_m2_T3_P1_S299	KP_30w_ND_m2_T3_P1	KP_30w_ND_m2_T3	08_KP_30w_ND	08_KP_30w_ND	8.73240545278834	-0.07560951238340928	-0.0761432523596025	KP_30w_ND_m2	KP	16	30
KP_12w_ND_m2_T0_P3_S341	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	3.2825228783320677	-0.07560951238340928	1.4337962848532941	KP_12w_ND_m2	KP	16	30
KP_12w_ND_m3_T0_P1_S152	KP_12w_ND_m3_T0_P1	KP_12w_ND_m3	06_KP_12w_ND	06_KP_12w_ND	4.555909786355339	-0.07560951238340928	-0.24845445515300543	KP_12w_ND_m3	KP	16	30
K_12w_ND_m1_T0_P1_S51	K_12w_ND_m1_T0_P1	K_12w_ND_m1	04_K_12w_ND	04_K_12w_ND	10.606569806953845	-0.07560951238340928	0.0519026015581509	K_12w_ND_m1	K	16	30
KP_30w_ND_m3_T1_P2_S262	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	0.0	-0.07560951238340928	-0.685648586435042	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T2_P4_S324	KP_30w_ND_m2_T2_P4	KP_30w_ND_m2_T2	08_KP_30w_ND	08_KP_30w_ND	5.583099279817991	-0.07560951238340928	-0.3388072190755583	KP_30w_ND_m2	KP	16	30
KP_30w_ND_m1_T2_P1_S230	KP_30w_ND_m1_T2_P1	KP_30w_ND_m1_T2	08_KP_30w_ND	08_KP_30w_ND	0.0	0.3176935609655227	-0.7754842363451633	KP_30w_ND_m1	KP	16	30
KP_30w_ND_m3_T1_P2_S203	KP_30w_ND_m3_T1_P2	KP_30w_ND_m3_T1	08_KP_30w_ND	08_KP_30w_ND	3.4177396491981744	-0.07560951238340928	-0.28734998756882557	KP_30w_ND_m3	KP	16	30
KP_30w_ND_m2_T1_P4_S276	KP_30w_ND_m2_T1_P4	KP_30w_ND_m2_T1	08_KP_30w_ND	08_KP_30w_ND	5.850905609904735	0.4403879038190416	-0.3591503042906528	KP_30w_ND_m2	KP	16	30
K_30w_ND_m1_T0_P3_S378	K_30w_ND_m1_T0_P3	K_30w_ND_m1	05_K_30w_ND	05_K_30w_ND	0.0	-0.07560951238340928	0.00838453708359818	K_30w_ND_m1	K	16	30
K_30w_ND_m3_T0_P1_S114	K_30w_ND_m3_T0_P1	K_30w_ND_m3	05_K_30w_ND	05_K_30w_ND	2.044708706947215	-0.07560951238340928	0.43521722867571044	K_30w_ND_m3	K	16	30
KP_12w_ND_m2_T0_P3_S327	KP_12w_ND_m2_T0_P3	KP_12w_ND_m2	06_KP_12w_ND	06_KP_12w_ND	8.87354936788387	-0.07560951238340928	-0.06682969619684671	KP_12w_ND_m2	KP	16	30
K_12w_ND_m2_T0_P2_S357	K_12w_ND_m2_T0_P2	K_12w_ND_m2	04_K_12w_ND	04_K_12w_ND	8.259410223726539	-0.07560951238340928	0.1955043935580256	K_12w_ND_m2	K	16	30
