	GEP_Tcell_inflamed	IFNG_6gene	CD8_Tcell	Cytotoxic_effector	CYT_cytolytic	TLS_12chemokine	TGFB_exclusion	Immune_general
C3L-00923	0.5946787930109498	0.692117637506529	1.1447480477561158	0.7824433212145316	0.8422936167935571	0.5360083467434045	0.19207256303678324	1.3174310623558978
C3N-03486	0.6989706874466375	1.1655819077552108	-0.059662923703527194	0.5059655828410458	0.7511724426158539	0.5584289296858769	-0.6236658165711731	0.35626443246866624
C3N-04127	0.13076931567963934	-0.07667312789520676	0.2114826012019546	-0.16315734154924252	0.13030262703086382	0.3274691742973664	0.6585222638536072	0.4116284210992262
C3L-02951	0.2533715971653584	-0.18944531847086962	-0.668400082032548	-0.2710814330952151	-0.43864728537108205	0.5173511839854693	0.8027389797089629	0.31527641488439884
C3L-02629	0.7353552685714517	0.51418153489994	1.3133374377052691	0.671501016578045	0.9392285924563093	0.2891814010813533	0.6926262453980199	1.3847575464744635
C3L-04013	-1.3722038352656512	-0.8638264111839841	-0.5800469840636017	-1.2832213388683134	-1.617983724542147	-0.8881806211636398	-1.029379732903785	-1.3775883106192046
C3N-00221	-1.2913535442304176	-1.368598679805243	-1.183103397023608	-1.7905137142832477	-2.120016470731268	-1.472270342772531	-0.551409091069049	-1.5547293415466474
C3L-00568	0.5832150929511204	0.4995622095009888	1.0939170481604983	0.11583833995856714	0.3813536705296724	0.6209374339845514	0.3959268322770493	0.5437025047771544
C3N-04155	-0.9554945367179342	-1.0212513543757125	-1.3319933757003994	-0.9365555477217327	-0.9862914761768445	-0.8308530132877885	-0.5144257774485382	-1.3970138286543186
C3N-01025	-1.0727072551182608	-1.3974595189805943	-0.6186240374729943	-1.0951446064544827	-1.5833886142855516	-0.7311026093790952	-1.0579628971598156	-0.9089825108939229
C3L-02552	0.47784517168881924	-0.3349111205575166	0.6594363124676336	0.31803492026512054	0.2754514103519151	-0.08647697983439571	1.3496115165242406	0.788578377297854
C3N-02375	-0.04351672184122251	0.07758775823271101	-0.016497664591647532	-0.08154395371570942	0.1123346423976493	-0.2754188917997324	-1.180791028609015	0.02018111834115545
C3L-02660	0.07643835875252673	-0.15677807024195775	0.48878861851563693	-0.16110402313309038	0.02568993578487459	0.6002643567377436	0.47146184154651244	0.5419212315584819
C3L-01884	0.22074032977519706	0.7996749705848298	0.1446345487045876	0.5154388363576081	0.6735743345331197	0.49008087824111674	0.11620586122167857	0.07586092147563687
C3N-02300	0.10984581197181656	-0.048701616791851844	0.43323487603435024	0.2746249409491497	0.3076074587652137	0.22726879345988915	0.45194258117155317	0.31997586972674597
C3L-01285	-1.2870170194089878	-0.7333611686341114	-1.566360855974228	-1.191760677479031	-1.4157821170927343	-0.5223415009284619	-1.4819102035199065	-1.5180700635163087
C3L-02627	0.2849208016527867	0.8318396779902862	0.009730195675645129	0.1918577457663531	0.2688169821763168	-0.14987115544652388	-0.29111521831545095	-0.07565817219757731
C3L-00993	-0.9746059941605064	-0.4804542077673896	-1.1296062746408404	-0.9721942437260741	-0.9287373565830781	-0.9198825286967107	-0.2145530372612209	-1.041384783725105
C3N-02425	-0.9366907422923746	-0.589751997335276	-0.8081794566195094	-0.5256379654973048	-0.33769702109969335	-0.8931271366887245	-0.9336432967785392	-1.0052523103842916
C3L-02170	0.1374703471668053	0.08914400873033564	0.7177580638337274	-0.053171206025045825	0.10132740104911797	0.6185927064778554	1.0046763255204088	0.7582639873144374
C3N-00555	-0.4367715492742675	-0.6770385959139377	-0.006838729264508968	-0.7506983104633337	-0.5638815405272911	-0.5655038829240429	-0.6966066214198876	-0.14141778328124788
C3N-01893	0.8089470248133189	0.5808378476957061	1.0096293782874992	0.843407365708837	0.9733443161746969	0.5241603624211834	0.5957076062342749	0.9816059309923844
C3N-03093	1.1553147806142412	0.9629345034331576	0.7650895161187626	1.5986403010009997	1.9046889903171773	0.9234746801992246	0.7602612979245794	1.1534891752730163
C3L-01455	1.1521043230359942	1.6166737956907353	1.4507823828832713	1.6540650986561667	2.067762514456338	0.9836243477032834	0.8841906428344153	1.1206439812004307
C3N-03848	0.5737102903330633	0.24479976838221762	0.6257787609491586	0.4055439355605995	0.5302942791635793	0.47788364146704493	0.8190999427480744	1.2586545109742278
C3L-02968	0.5850422275145559	0.5025014620624311	0.8480204853615515	0.81213511733785	0.7283890130068018	0.908899035837145	-0.19702869444280216	0.9315165360598868
C3N-03204	-0.776561845990782	-0.46348393145216943	-1.023100930474799	-1.0121530532909402	-0.7320785023637699	-0.5995026924760799	-0.12753718614348006	-1.0060047018004943
C3L-00445	-0.5230123177315809	-0.3075222833008817	-0.3561758725359083	-1.0487129829189765	-1.0167606676320942	-0.08078190053996798	0.5580707562267597	-0.6137799118111602
C3N-02283	-1.7993772301186028	-1.3904813653358772	-0.6715505941458187	-1.2977655917389408	-1.6248935965553843	-1.5436665586389797	-1.0681271567849293	-1.8087790621203415
C3N-02289	0.01220048937638845	-0.4209058732799553	0.35341153838247497	0.03648019045405208	0.17042247104806235	0.15863045481871252	0.8049289550794013	0.3304168359955591
C3L-03962	-1.3822267541836721	-1.1438762891575178	0.09300654788109235	-1.8900425429309562	-1.899359725051886	-1.1225286965366212	-0.2134490131608894	-1.3380499721936752
C3L-03272	0.025410126682363317	-0.013990490244411666	0.23658444655086575	-0.33728465848852934	-0.52724211073422	-0.42027531039452964	0.44728846571336095	0.37712774039650043
C3N-01411	-0.7396214160210799	-0.346221464679306	-0.09851665046603718	-0.5629000879439364	-0.5391696450683627	-0.510693726820476	0.05915266953061812	-0.5978659548849063
C3L-00415	-0.26755985557446665	-0.5235829873313997	-0.27746211490010586	-0.16066863878309692	-0.3212682756475097	-0.6473952013454357	-0.9168362275080589	0.16122160142084507
C3N-03882	-1.5198758409803401	-0.9574651000675075	-2.196367747424184	-2.363718528249286	-2.493327177729236	-1.4694400860724695	-1.1057411530705574	-1.889361337234265
C3L-01000	0.692109521019134	0.7912131307301916	1.270847263267154	0.8078963681857615	0.7332546274694349	0.5436036390129879	-0.15729772588017518	0.7939611060482883
C3L-02650	0.3100069187592117	0.36248171193574147	0.0881873724069589	0.21366494320679388	0.11973982261187976	0.27555741757542973	0.06389105898644215	0.4561793224581664
C3L-02358	-0.5848553172131754	-0.7255022050003218	-0.5722260150652958	-0.4821617850427344	-0.3724448578215094	-0.630269629926849	0.5729878848002025	-0.5332122846428864
C3L-02168	-0.2548711936546171	-0.18863443616184994	-0.42304128195256246	-0.43772222037918457	-0.734046388866532	-0.20199149135395464	0.11126457549071016	-0.2826947356865433
C3L-02625	1.0762050180555522	1.5205250169649975	0.8043585323282402	0.7839403445567097	0.6546990587875898	0.604021103476088	0.03216234325400643	1.293637561853336
C3N-01028	0.34367590162493833	0.09174344000907537	0.449422145175748	0.5833224908361797	0.5995227027179661	0.48064431878391956	0.0035432473823467183	0.8438682780646186
C3N-02435	-0.2036306337066321	-0.1354314879755112	-0.3311586059066707	-0.32323743001500954	-0.17114828844502483	-0.8301357231873111	0.39676537447595783	-0.5650880237871282
C3N-03441	-0.04432538728761773	-0.16257616296991503	0.07996710663758133	-0.28552513205391844	-0.20792203930694136	0.3509843077279859	-0.05642525158821606	0.3336239206168298
C3L-04071	1.0088407906497905	1.1592957604237293	0.7803456051940526	1.300883910340764	1.7249095364382154	1.183535040112044	0.9162794238328907	1.0610441666997317
C3N-01020	0.7381769119891545	0.5034414326452714	0.7002742541567472	1.2484896566220505	0.968934335388265	1.6531516902368546	0.15236494200842457	0.6686430982458331
C3N-00497	1.3209851056184467	1.464588232513526	1.7780933768977116	1.5688723689003687	1.5351562168617021	1.4288665408629913	-0.20584226464925595	1.7030073459181077
C3N-01194	1.0248859618774084	0.7255642736878009	1.6264973864271184	1.2293284555669095	1.3202887231550964	0.6632749518861493	-0.27101587852394077	1.2400786360724982
C3L-02648	0.10249352479632406	0.4723498745578459	0.007921237230095265	-0.2754949205526465	0.2059944148135468	0.20017922129685317	0.22793275545871672	-0.08499596299027218
C3L-03678	-0.09244104544212031	0.03744136169904289	0.02220421883446481	-0.1179383782908265	-0.029998181606030915	-0.5517703811108355	-0.6054984194426893	-0.4386230136054101
C3L-02891	0.538736587515914	0.6165543151876267	0.24486276936612697	0.393942961157477	0.3456883016054441	0.39695033194766965	0.10050873962780765	0.9572449392364024
C3L-00927	-0.19860613308698113	0.1001727112053793	-0.9804355869939457	0.5056921306562989	0.679388808696694	-0.19312715855218676	-0.49147401791061673	-0.8290112015044026
C3N-03886	-1.0519928289127618	-0.8862587705967518	-0.8448579900011518	-0.7725723907206685	-1.4794368900459625	-0.9522721963735776	-0.9682846250559586	-0.9246819093333338
C3L-04014	-0.03598408120642307	-0.12536522263075153	0.3121103915056433	0.2650251675870897	0.46441304617804335	-0.006619289295320195	-0.31254395936578044	-0.23438351444426686
C3N-03076	-0.43230763780787057	-0.6269593130518594	-0.2504085899208162	-0.9922981783803522	-1.0988187610533418	-0.48925451083909377	-0.09493505799330663	-0.32294095127515965
C3N-03425	-0.05976752638369219	0.14644030951530437	-0.80178889043752	-0.2969601014236219	-0.07626447821929855	0.12962602070556054	0.08317070681244959	-0.19217780437926396
C3L-02163	-0.7463388939931938	-0.9954865742535732	-1.1167195278118525	-0.568358569293936	-0.9911652668026023	-1.0655423946725389	-0.175076807079795	-1.4380747593403829
C3N-04124	0.6695763409114093	0.8390943151103004	-0.09975421481930528	0.1956564776001568	0.035831076766068545	0.5732362918887258	0.07229364221286749	0.4305008865384867
C3L-00904	0.6130875686868165	0.6970299222384114	1.0123470378404409	0.7257425208796596	1.119187298302544	0.6330954333693816	0.26767959384313394	0.4953173418708601
C3N-00211	-0.5264870729902754	-0.6512142056264	-1.4124153932696994	-0.7921675859813764	-0.4478748941036423	-0.29812457604486353	0.8686961021898254	-1.4055978577585413
C3N-01892	0.5901231136040687	0.45090232988858253	0.7843158639829088	0.5599438749342149	0.7005909707664986	0.3867991390080148	0.7166530179287366	0.6548877683871235
C3L-00603	0.2684804978424129	0.4842259226338477	1.2114123898276323	0.6007469824501889	0.5896484337823693	0.3360667494403438	-0.29682270806918826	0.4726830074734756
C3L-03965	-0.44965538105594516	-0.42479883286904446	-0.46758256738454546	-0.47302631169757287	-0.691133981573221	-0.15352563926462337	0.03772076783328485	-0.4563417452762408
C3N-03851	-0.05744885760271327	0.26109538008046723	0.16144136830243097	0.20420038718376168	0.3459186787160681	0.2735876264087597	-1.317249186987432	-0.24528372111320038
C3L-02349	0.4329244979695999	0.3257776024652845	0.38594295031272075	0.31861478215180267	0.3652950618145871	-0.04138607959552214	-0.6526225615342341	0.16869093856349773
