	GEP_Tcell_inflamed	IFNG_6gene	CD8_Tcell	Cytotoxic_effector	CYT_cytolytic	TLS_12chemokine	TGFB_exclusion	Immune_general
C3L-04391	-0.0703147674513299	0.01843761663589777	-0.894068786081786	-0.6945031031783757	-1.3542082206593669	0.552746187791792	1.3887442709481919	-0.8071149427638571
C3L-02619	-0.3673765233606716	-0.6210587043529802	-0.3081715285630713	-0.3469203834379446	-0.4890461060754189	-0.31468461998789726	0.7596970196686678	-0.12991270973792546
C3N-02494	0.08774714957648709	-0.1348888429631702	0.6322576569662742	0.2687311629655302	0.06737444881022314	0.2637624107917498	-0.36522863930108435	0.8274980035421117
C3N-03880	0.8632760605862277	1.0305387084323965	1.2052795856741398	1.2338849912098049	1.1620613660355648	0.264419874629534	-0.5773526489349964	1.230456933629541
C3N-03092	0.8645674230142119	1.1835728696718064	0.4845829055247941	0.9241030815001994	1.104352709891748	0.30008847001113736	-0.3672101915923985	0.6412627252353331
C3L-02669	0.2774658524781023	0.004985505235970744	-0.3338635151134992	-0.7149084124732119	-0.7167504009478648	-0.8545215601302588	0.5737961244630824	-0.05650933820140157
C3N-03877	-0.6724083757674196	-1.2534090393087955	-0.5698120281362402	-1.3487312656153643	-1.8304187052675056	-0.8402740726129221	-0.16721372597663745	-0.7958206064167694
C3N-01846	-0.5868381220323037	-0.7169553562080186	-0.5332214671625554	-1.3245111997426438	-1.5754109533792278	-0.6214037712317689	0.41784204071722164	-0.6412466027765369
C3L-02964	0.646458316622789	1.059960873740375	0.4708705617288877	0.5196051222117366	0.4121161067061916	0.22480737489517552	0.10583453856204154	0.75766451378925
C3N-00247	1.6573355649547599	1.7727219649879544	1.9173262190221434	2.366975675446916	2.5688897066207543	0.8698192777501966	0.5058312971142268	1.605815691670239
C3N-02288	-0.3277336610511912	-1.1422536253993776	0.2796221163257441	-0.344265100790372	-0.6714621308806529	0.6045321594972951	-0.21496940693625835	0.1167158150599556
C3L-01606	0.4334536206532538	0.36668839947694676	0.062283268999374655	1.486978381493016	1.5422178285189023	0.21645085068808764	-0.04543649677617656	0.6682109421142592
C3L-02164	0.4066977246671947	0.04367888948058094	1.1581890049952952	0.6308565858231583	0.7387113571244817	0.264614417721897	0.1558728063989869	1.2005830339223924
C3N-02374	-0.45734824365021315	0.011466568665188142	-0.4216029564919731	-0.4144770061798515	-0.45973403992200423	-0.46285824349961363	-0.30102738103602444	-0.7705027570284603
C3N-02675	1.135756112456825	1.627169527938353	1.1774717097305925	1.057238271827485	1.012036913438653	2.5658423708647478	0.3467067638259332	1.5584196791454121
C3N-02523	-0.5279662343877987	-0.6961031082500757	-1.4199908288968637	-0.976846113339932	-0.9492758597616227	-0.19888952950474406	0.27270408758716996	-0.47865810407758763
C3L-02130	-0.17307442881454574	-0.4006896854027692	0.2364668214952818	0.0893335949890313	0.44808388270724886	0.08455930622527141	0.1681342713480317	-0.16546526860539695
C3N-02426	0.16235429681722735	0.45359288644255746	0.9103264932365626	-0.37413127492187626	-0.1509932936099837	0.3841780301621226	0.7680092355851847	0.40452683467391065
C3N-02284	-1.0235853475026442	-1.360325304486469	-1.4545270298889554	0.058184217333356575	0.39976076773447355	-0.8128942506223643	-0.7801839153123002	-1.5778383029061396
C3L-00923	-0.21660574709018254	0.12973771662944608	-0.19855690136029006	0.31785710398242417	-0.14921980451600797	-0.06989117282951333	-0.7753682335527419	1.46466297234426
C3N-03486	0.5391756027520475	0.9943313508978472	-0.22017815985936626	0.6327500080156357	0.2593150681322448	0.1019160767688176	-0.40620390590926686	0.3160547306363665
C3N-04127	-0.0826381741224775	0.06602205197564406	-0.20971799299678734	-0.16670243324356643	-0.02470784407802204	0.2823056431773292	0.4542273922108595	0.3788587543533133
C3L-02951	-0.17622420288451202	-0.18675353452118543	-0.832954917973852	-0.375952135343986	-0.7006023286109867	0.33813988063215944	0.356535301596012	0.07375843626167958
C3L-02629	0.12880531759117106	0.18387430880524783	1.1264646401025933	0.33933609080280164	0.3409836063396321	0.09221246563893477	0.07449021332806573	1.243798773849051
C3L-04013	-0.5124157528240335	-0.4628089341218078	-0.8286841481129394	-0.9543996561263162	-0.8958451872263163	-0.2774778637433422	-0.5419855996772128	-0.9259913612078348
C3N-00221	-0.9236621001920059	-1.3532918433484498	-1.146165607146393	-0.9689072069038486	-0.8779663466114329	-1.7242666657960908	-0.7247854174947249	-1.491975995944594
C3L-00568	0.36279633635724245	-0.2721632961454605	1.3607157177436715	-0.0954437723053966	0.07201644852141784	0.03169857386884197	0.5261397853940526	0.5435958606768054
C3N-04155	-0.3729391243709891	-0.42598037164670954	-0.8391843714904696	-0.47387179920717015	-0.48824646626253654	-0.5791143786190915	0.06874756659419039	-0.9062531057019094
C3N-01025	-0.7562764202996545	-1.3924419681989997	-0.8532273370732655	-0.7438694481297555	-0.6604688807358844	-0.7821410046808072	-0.8555839047655641	-0.5867218732286704
C3L-02552	0.2849064517460739	-0.1651773316942724	1.0498006222061869	0.17700592253009964	0.341122621024883	0.3846729260152809	0.7619994430209364	0.7990063117297543
C3N-02375	0.059968106711318574	-0.46699642698097205	0.29384412528245063	0.06062176542127273	0.2634206762832817	-0.8699709941154727	-1.013748289204203	0.1687131753750611
C3L-02660	-0.1393414838117658	-0.4121305598842456	0.3192668052419183	-0.6686716175041229	-0.5568012161691086	0.2616038974047645	0.12083806218740555	0.45969047302570215
C3L-01884	0.45678658240552433	0.8167960626658062	0.3265055737798741	0.349811353437929	0.19690545817465968	0.4279840626967409	0.23905798692531874	0.14616226588164058
C3N-02300	0.23433082511053985	-0.4904026965436864	0.5068002033591971	0.0886771670966001	0.07421945838130717	0.05471301581300291	0.30743329688719284	0.31846756869681164
C3L-01285	-0.5629748976811823	-0.42242581900342363	-0.7764536355677663	-0.8532371623940553	-0.664900593067451	-0.38855157427660064	-0.8186325960693145	-0.908233393063758
C3L-02627	0.42929285611978557	0.9345294142593275	0.05931259029616141	0.134818458757646	0.4311435627551051	-0.29360587505880703	-0.2093959028807122	-0.08740005546457304
C3L-00993	-0.7418653659263199	-0.5659289304139803	-0.6615453903066413	-0.45314069083773356	-0.3583513352128957	-0.6745444862356	0.3563892412054075	-0.744612528120302
C3N-02425	-0.6844742264589928	-0.42695273925801247	-0.42750285472697147	-0.8783553575646108	-0.5012122834307274	-0.7502294043816209	-0.7274661468367837	-0.8421098125311515
C3L-02170	-0.29126189715611633	-0.1235987614966946	0.8300503670270476	-1.0709333634508145	-0.0417090278725694	-0.13922915208729156	0.3316946312146085	0.4940259426247101
C3N-00555	-0.6069549252656148	-0.951874918732468	-0.3258680594613635	-0.8996336485163967	-0.813492608944818	-0.7969774517506248	-0.6315651315634061	-0.4416576050508232
C3N-01893	0.39256210430007116	-0.14910681125823214	0.462506844903413	0.15802009850113283	0.19837373343796888	-0.16366035545963584	0.23043587195888116	0.5570833562267882
C3N-03093	0.7105681203803891	0.26726076084288847	0.4873839181442106	1.6963383116599249	1.2885290556735116	-0.042427494716798755	0.40077186346188115	1.1187984167139278
C3L-01455	0.9415914456677951	1.5983728425798538	1.35480082952778	1.249828771862428	1.5911849754278387	1.0293459232157642	0.47434286050094016	1.0847038314150312
C3N-03848	0.4762145394822554	-0.03530203493526396	0.7350632322360432	0.595806819917643	0.8682164236291203	0.11087541504285557	0.4163430872696214	2.0246370403416365
C3L-02968	0.31126208675047085	0.7808504391542376	0.6219123261787713	0.8939279969014462	0.5586096904652018	1.069096395982333	0.08487036551401535	0.8986586729453807
C3N-03204	-0.5824601309164724	-0.5794726767786335	-0.7788958861110802	-0.9865284747875572	-1.1148801663190424	-0.26098587942822365	0.16612090237904187	-1.0294040293010958
C3L-00445	-0.9091599727267133	-0.6325821669392144	-1.2091225652462594	-1.2693297672503465	-1.5076136986222555	-0.4673639375187961	0.1809820723910108	-1.2574312866109056
C3N-02283	-1.4969434625622795	-1.6925631146306288	-1.0388916690091605	-1.6001742683212117	-1.5538723764257214	-1.474301880153956	-0.9386025271051053	-2.0863259684395032
C3N-02289	-0.4068034629096879	-0.7275210411182025	0.49634612309002885	-0.12037789879716856	0.25579431819786613	0.0026275244613843843	0.6946913442232024	-0.23954647899646697
C3L-03962	-0.7339661020250118	1.0553609431761073	-0.5503318141767292	-1.1245969417568302	-1.2121134246598422	1.299508842893189	0.6443728016865694	-1.0360110613980849
C3L-03272	0.21081088771496306	0.17863904316256132	1.1475046085933598	-0.19482641594354166	-0.12110396031379086	-0.48836132291455236	1.2344646459733295	0.7441580429843777
C3N-01411	-0.8818049960996213	-0.2263293739696821	0.3788325864107723	-0.6069312070050787	-0.6268830911161289	-0.3272316196781101	0.07861785424067025	-0.6205043147371815
C3L-00415	-0.3728930585855523	-0.7456033352738497	-0.26299928683175655	-0.34006201363972816	-0.6005751059266604	-0.7290436208985297	0.1886092226658496	0.2676777106156973
C3N-03882	-0.885079723028575	-0.21791382876666193	-2.407333171496976	-2.135689126330844	-1.8978666563131121	-1.4881486510689257	-0.7499002743157116	-1.9422989777314765
C3L-01000	0.7052441065391246	1.1694633635697609	0.252249776878762	0.9757194915189186	1.0639551793900355	0.2593717606793339	-0.5968700502894527	0.20098192393567238
C3L-02650	0.37038686732692977	-0.10474806772035905	-0.31331009833557716	-0.03670984228674527	0.07700776683015362	-0.22423214664012678	0.22260189738559874	0.37489701996741787
C3L-02358	-0.5755653515116562	-0.3815334084319766	-1.047250108653654	-1.027651495061953	-0.7321716182586515	0.016119506300095475	0.6439758079670311	-0.6013703973199294
C3L-02168	-0.4044158513301341	-0.4455981676152324	-0.7787683766102446	-0.7316262052083482	-0.7730566325053259	-0.7099622500832978	0.3931619936765951	-0.7466296327564146
C3L-02625	0.9131172978869925	1.094751581622535	1.0936459135813212	0.36438153955087504	0.4139345866726976	-0.16608061307443825	-0.31516173091831445	1.161851822087895
C3N-01028	0.34224667360488875	0.10200870689717531	0.4489473779465786	0.9712648020697704	1.547383701245606	0.23325209653078333	-0.48156803731288306	1.0515112135385178
C3N-02435	-0.022909471435892646	0.02891698222126443	-0.6075229103385931	-0.3980046547521513	-0.18875129692728645	-0.09224866761260601	0.48831951486012337	-0.4444964641163328
C3N-03441	0.10541094759970135	0.5219419286695888	0.23749189317946423	0.10940443624324363	0.19705237911602796	0.42748527983078405	0.049638325276081204	0.46992687809332867
C3L-04071	1.0018588461502949	0.6802040536685097	0.8779178396993481	1.4371046027461798	1.7153074779149695	0.5368347557490909	0.65282440807817	0.8869415781688317
C3N-01020	0.24473931449304942	0.2564707754074397	0.2140002507472893	0.8987330754784352	0.6546924420207556	1.3344368957684387	0.480548151675451	0.3348213706054848
C3N-00497	0.9132823392481089	0.8414566761567979	2.1501554718445286	1.2075348355885047	1.1426303116347207	0.5970821031459786	-0.14907411008306748	1.6443869347383229
C3N-01194	0.8352429897814427	0.42252215806697146	2.0663783951701906	0.9499008730870743	1.3507733442810923	0.3860938362218971	-0.3031178047570549	1.2304876595048346
C3L-02648	0.2064804635716508	0.7531903175215069	0.5203185347015767	0.3028263229396503	0.4688393892263437	0.9098484962460541	0.14703036361700747	0.16409971050099936
C3L-03678	-0.02738611576041346	0.391861752456247	-0.19596257211189583	0.4556714030563288	0.6591733052696949	-0.16567114300835192	-0.33274605733276325	-0.506847082863011
C3L-02891	0.19603621406874686	0.2226875928440509	0.5619163805443226	0.3535710616920976	0.326657165475692	0.036785242406857606	0.04147842333293457	1.0489470197042503
C3L-00927	-0.2998260652187427	-0.02632625834603073	-1.359722730187868	1.3102541718382434	-0.22011967684283928	-0.7990841822992912	-0.5302048244192695	-0.9696252642745873
C3N-03886	-0.6197655501982721	-0.46083928986429845	-1.075956075340092	-0.8519796431513399	-1.0009575051421036	-0.17653685871467442	-0.8026370000144704	-1.0565828334345995
C3L-04014	-0.05099172122995888	0.17468687654505585	-0.789645903579126	0.5619896989863182	0.4660950213060645	-0.049314255518054684	-0.4478869585390906	-0.449430632390448
C3N-03076	-0.5985953522348938	-0.9829882026901717	-0.8799268322181154	-0.5433770009644023	-1.0218537664382892	-0.45754112267147673	-0.14234502453274248	-0.5444630941959392
C3N-03425	0.06857714606043402	0.04340227601918453	-0.3851966997727391	0.10586798023464092	-0.22226161903917915	-0.6545134960288792	-0.274231174761193	-0.08385099925423943
C3L-02163	-0.35409236074519196	-0.3938167021184368	-0.9050349296945811	-0.24031342645242226	-0.605425574187635	-0.05869734284681638	-0.28391614299567197	-0.6994327800608012
C3N-04124	0.5730857187119464	0.46160229707542905	-0.37162347545005153	-0.13693637323988905	-0.48353997510967844	0.07728160836850495	-0.22501261755031043	0.11846952283002384
C3L-00904	0.49926648172992216	0.3519070901744033	0.6921581705640069	0.5511335582694751	0.5218334431207333	0.6043519525319053	-0.013175223510923059	-0.0011542136931561864
C3N-00211	-0.10988236023204134	-0.304106852707366	-0.4873117427195104	-0.2663104173190124	-0.5489490258133616	-0.5882369599555884	0.8718629138835351	-0.8895465202542969
C3N-01892	0.3107979367424475	0.4767769011822461	0.956607412337415	0.1515339687031714	0.41877868660572326	0.5931943063660164	0.9057061736617472	0.4895274784671186
C3L-00603	0.03983487895997869	0.574547928290453	1.0958458230822317	-0.24277629792325447	0.059966031048688286	0.4881862685238696	-0.04846761343394964	0.30474077238209013
C3L-03965	-0.1104318947455607	-0.30283146638078945	0.0600738592447774	-0.14522067121447294	-0.042615950548289816	-0.22396631264974082	0.05721204167458532	-0.20055718010439247
C3N-03851	0.11321303156532563	0.11910795115823511	0.44432367736072054	0.061263934828166194	0.2851863600603448	-0.3000705542624427	-1.046116981532158	-0.45258308320117296
C3L-02349	0.22415845782484858	0.36488113955777635	-0.2564675253718498	0.03878375250968056	0.0716419246994083	-0.04987002936491384	-0.692112460141623	-0.2453419903038157
