spec_id	model	kind	cohort	rho	p	n	c	c_prime	a	b	partial_ols
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xy	GSE123902	0.03846153846153846	0.9007243023389339	13					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xy	GSE131907	0.18057811929982182	0.4334428127239708	21					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xy	GSE205335	0.27611518915866745	0.2135538738968803	22					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xy	GSE189357	-0.3	0.43284532670948234	9					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_my	GSE123902	-0.010989010989010988	0.971577682777073	13					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_my	GSE131907	-0.4663852145945037	0.03307585120779391	21					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_my	GSE205335	-0.08639186900056467	0.7022561610479264	22					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_my	GSE189357	-0.13333333333333333	0.7323675052362973	9					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xm	GSE123902	0.30769230769230765	0.30644705251252896	13					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xm	GSE131907	0.2699805068226121	0.23657713842100325	21					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xm	GSE205335	0.3935629587803502	0.06996155472662648	22					
pct_cp_ge5|pct_cp_ge5|identity	identity	rho_xm	GSE189357	0.5333333333333333	0.13922686754397814	9					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_xy	GSE123902	0.04397889519424508		13					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_xy	GSE131907	0.3598461754912272		21					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_xy	GSE205335	0.33860591883989605		22					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_xy	GSE189357	-0.27302232090534867		9					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_my	GSE123902	-0.024004801440480162		13					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_my	GSE131907	-0.5439469032659812		21					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_my	GSE205335	-0.220766759351602		22					
pct_cp_ge5|pct_cp_ge5|identity	identity	partial_my	GSE189357	0.03304656754092802		9					
pct_cp_ge5|pct_cp_ge5|identity	identity	ols	GSE123902	-0.2093325566976514		13	-0.33236503923256794	-0.40193986265203985	0.26136181601709424	0.2662011784266075	False
pct_cp_ge5|pct_cp_ge5|identity	identity	ols	GSE131907	-0.7783832749808676		21	0.06998639499781788	0.12446263434032398	0.14384226015301574	-0.3787220757276453	False
pct_cp_ge5|pct_cp_ge5|identity	identity	ols	GSE205335	-0.8129064905362873		22	0.1498986280120423	0.27175219564551595	0.5135776462122716	-0.23726415768319722	False
pct_cp_ge5|pct_cp_ge5|identity	identity	ols	GSE189357	0.28414392296357016		9	-0.6269319172465977	-0.44879302284907674	0.9123722188331131	-0.19524804758451872	True
pct_cp_ge5|pct_cp_ge5|z	z	rho_xy	GSE123902	0.03846153846153846	0.9007243023389339	13					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xy	GSE131907	0.18057811929982182	0.4334428127239708	21					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xy	GSE205335	0.27611518915866745	0.2135538738968803	22					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xy	GSE189357	-0.3	0.43284532670948234	9					
pct_cp_ge5|pct_cp_ge5|z	z	rho_my	GSE123902	-0.010989010989010988	0.971577682777073	13					
pct_cp_ge5|pct_cp_ge5|z	z	rho_my	GSE131907	-0.4663852145945037	0.03307585120779391	21					
pct_cp_ge5|pct_cp_ge5|z	z	rho_my	GSE205335	-0.08639186900056467	0.7022561610479264	22					
pct_cp_ge5|pct_cp_ge5|z	z	rho_my	GSE189357	-0.13333333333333333	0.7323675052362973	9					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xm	GSE123902	0.30769230769230765	0.30644705251252896	13					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xm	GSE131907	0.2699805068226121	0.23657713842100325	21					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xm	GSE205335	0.3935629587803502	0.06996155472662648	22					
pct_cp_ge5|pct_cp_ge5|z	z	rho_xm	GSE189357	0.5333333333333333	0.13922686754397814	9					
pct_cp_ge5|pct_cp_ge5|z	z	partial_xy	GSE123902	0.04397889519424508		13					
pct_cp_ge5|pct_cp_ge5|z	z	partial_xy	GSE131907	0.3598461754912272		21					
pct_cp_ge5|pct_cp_ge5|z	z	partial_xy	GSE205335	0.33860591883989605		22					
pct_cp_ge5|pct_cp_ge5|z	z	partial_xy	GSE189357	-0.27302232090534867		9					
pct_cp_ge5|pct_cp_ge5|z	z	partial_my	GSE123902	-0.024004801440480162		13					
pct_cp_ge5|pct_cp_ge5|z	z	partial_my	GSE131907	-0.5439469032659812		21					
pct_cp_ge5|pct_cp_ge5|z	z	partial_my	GSE205335	-0.220766759351602		22					
pct_cp_ge5|pct_cp_ge5|z	z	partial_my	GSE189357	0.03304656754092802		9					
pct_cp_ge5|pct_cp_ge5|z	z	ols	GSE123902	-0.20933255669765322		13	-0.16276227517736422	-0.1968337183741689	0.3042279628373697	0.1119931346186547	False
pct_cp_ge5|pct_cp_ge5|z	z	ols	GSE131907	-0.7783832749808672		21	0.07382743928676685	0.13129348326225163	0.12935862021382044	-0.4442382261073712	False
pct_cp_ge5|pct_cp_ge5|z	z	ols	GSE205335	-0.8129064905362876		22	0.15513905788931406	0.2812526049832223	0.5628581591315955	-0.22405919688271425	False
pct_cp_ge5|pct_cp_ge5|z	z	ols	GSE189357	0.28414392296357005		9	-0.617478135989415	-0.4420254760851498	0.7758870129999355	-0.2261317137219305	True
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xy	GSE123902	0.03846153846153846	0.9007243023389339	13					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xy	GSE131907	0.18057811929982182	0.4334428127239708	21					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xy	GSE205335	0.27611518915866745	0.2135538738968803	22					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xy	GSE189357	-0.3	0.43284532670948234	9					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_my	GSE123902	-0.010989010989010988	0.971577682777073	13					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_my	GSE131907	-0.4663852145945037	0.03307585120779391	21					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_my	GSE205335	-0.08639186900056467	0.7022561610479264	22					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_my	GSE189357	-0.13333333333333333	0.7323675052362973	9					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xm	GSE123902	0.30769230769230765	0.30644705251252896	13					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xm	GSE131907	0.2699805068226121	0.23657713842100325	21					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xm	GSE205335	0.3935629587803502	0.06996155472662648	22					
pct_cp_ge5|pct_cp_ge5|rank	rank	rho_xm	GSE189357	0.5333333333333333	0.13922686754397814	9					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_xy	GSE123902	0.04397889519424508		13					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_xy	GSE131907	0.3598461754912272		21					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_xy	GSE205335	0.33860591883989605		22					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_xy	GSE189357	-0.27302232090534867		9					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_my	GSE123902	-0.024004801440480162		13					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_my	GSE131907	-0.5439469032659812		21					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_my	GSE205335	-0.220766759351602		22					
pct_cp_ge5|pct_cp_ge5|rank	rank	partial_my	GSE189357	0.03304656754092802		9					
pct_cp_ge5|pct_cp_ge5|rank	rank	ols	GSE123902	-0.2016806722689073		13	0.038461538461538415	0.04621848739495809	0.3076923076923078	-0.02521008403361337	False
pct_cp_ge5|pct_cp_ge5|rank	rank	ols	GSE131907	-0.8307286308661365		21	0.18063677712800524	0.3306969196756244	0.269980506822612	-0.5558184341294491	False
pct_cp_ge5|pct_cp_ge5|rank	rank	ols	GSE205335	-0.32898880168909644		22	0.27611518915866756	0.36695399436813547	0.39356295878035014	-0.23081136876035613	False
pct_cp_ge5|pct_cp_ge5|rank	rank	ols	GSE189357	-0.06625258799171822		9	-0.3	-0.3198757763975154	0.5333333333333333	0.0372670807453415	False
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xy	GSE123902	0.03846153846153846	0.9007243023389339	13					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xy	GSE131907	0.18057811929982182	0.4334428127239708	21					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xy	GSE205335	0.27611518915866745	0.2135538738968803	22					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xy	GSE189357	-0.3	0.43284532670948234	9					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_my	GSE123902	-0.010989010989010988	0.971577682777073	13					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_my	GSE131907	-0.4663852145945037	0.03307585120779391	21					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_my	GSE205335	-0.08639186900056467	0.7022561610479264	22					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_my	GSE189357	-0.13333333333333333	0.7323675052362973	9					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xm	GSE123902	0.30769230769230765	0.30644705251252896	13					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xm	GSE131907	0.2699805068226121	0.23657713842100325	21					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xm	GSE205335	0.3935629587803502	0.06996155472662648	22					
pct_cp_ge5|pct_cp_ge5|logit	logit	rho_xm	GSE189357	0.5333333333333333	0.13922686754397814	9					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_xy	GSE123902	0.04397889519424508		13					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_xy	GSE131907	0.3598461754912272		21					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_xy	GSE205335	0.33860591883989605		22					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_xy	GSE189357	-0.27302232090534867		9					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_my	GSE123902	-0.024004801440480162		13					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_my	GSE131907	-0.5439469032659812		21					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_my	GSE205335	-0.220766759351602		22					
pct_cp_ge5|pct_cp_ge5|logit	logit	partial_my	GSE189357	0.03304656754092802		9					
pct_cp_ge5|pct_cp_ge5|logit	logit	ols	GSE123902	0.3352646248272095		13	0.11407086446762543	0.0758269388881715	0.29178279851354394	0.13106984295950092	False
pct_cp_ge5|pct_cp_ge5|logit	logit	ols	GSE131907	2.6974610461901074		21	-0.045227301463879946	0.0767715824592331	0.614277234123912	-0.1986055760264483	False
pct_cp_ge5|pct_cp_ge5|logit	logit	ols	GSE205335	-0.24902283453227492		22	0.3021754412117992	0.3774240261084022	0.23134747256904525	-0.3252621870513205	False
pct_cp_ge5|pct_cp_ge5|logit	logit	ols	GSE189357	0.37739699113401926		9	-0.5065173449043031	-0.31535922298022667	0.8635891756803333	-0.22135307772180257	True
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xy	GSE123902	0.4340659340659341	0.1383423778882126	13					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xy	GSE131907	0.1417426426013066	0.5399558305685535	21					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xy	GSE205335	0.16996047430830044	0.44954166436454235	22					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xy	GSE189357	-0.26666666666666666	0.48792227483870076	9					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_my	GSE123902	0.6318681318681317	0.020516042572872477	13					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_my	GSE131907	-0.45079573666933936	0.04027239204835869	21					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_my	GSE205335	0.005081874647092039	0.9820931607488158	22					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_my	GSE189357	0.0	1.0	9					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xm	GSE123902	0.5439560439560439	0.05464653454086549	13					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xm	GSE131907	0.2965855070008698	0.19171937785897855	21					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xm	GSE205335	0.5923207227555054	0.003678418163808978	22					
pct_cp_ge10|pct_cp_ge10|identity	identity	rho_xm	GSE189357	0.3666666666666667	0.3317398014330152	9					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_xy	GSE123902	0.1389309113854651		13					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_xy	GSE131907	0.3231127064121687		21					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_xy	GSE205335	0.2072136755094059		22					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_xy	GSE189357	-0.2866297455600075		9					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_my	GSE123902	0.5235262848242731		13					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_my	GSE131907	-0.5213171718710243		21					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_my	GSE205335	-0.12039249603699557		22					
pct_cp_ge10|pct_cp_ge10|identity	identity	partial_my	GSE189357	0.10904626742796047		9					
pct_cp_ge10|pct_cp_ge10|identity	identity	ols	GSE123902	0.624947930216286		13	0.666639620125849	0.2500245693280291	0.18074863552629636	2.304941609018171	False
pct_cp_ge10|pct_cp_ge10|identity	identity	ols	GSE131907	-0.5255025497037776		21	-0.10334863401584257	-0.15765860469957083	-0.07107888933524395	-0.7640801817762596	False
pct_cp_ge10|pct_cp_ge10|identity	identity	ols	GSE205335	-5.568981485371697		22	-0.03612796340584534	-0.23732392271718442	0.6968126899967867	0.2887375075104713	False
pct_cp_ge10|pct_cp_ge10|identity	identity	ols	GSE189357	0.3268714265060149		9	-0.8287466877403823	-0.5578530757065494	0.707734792049415	-0.38276147375685254	True
pct_cp_ge10|pct_cp_ge10|z	z	rho_xy	GSE123902	0.4340659340659341	0.1383423778882126	13					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xy	GSE131907	0.1417426426013066	0.5399558305685535	21					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xy	GSE205335	0.16996047430830044	0.44954166436454235	22					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xy	GSE189357	-0.26666666666666666	0.48792227483870076	9					
pct_cp_ge10|pct_cp_ge10|z	z	rho_my	GSE123902	0.6318681318681317	0.020516042572872477	13					
pct_cp_ge10|pct_cp_ge10|z	z	rho_my	GSE131907	-0.45079573666933936	0.04027239204835869	21					
pct_cp_ge10|pct_cp_ge10|z	z	rho_my	GSE205335	0.005081874647092039	0.9820931607488158	22					
pct_cp_ge10|pct_cp_ge10|z	z	rho_my	GSE189357	0.0	1.0	9					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xm	GSE123902	0.5439560439560439	0.05464653454086549	13					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xm	GSE131907	0.2965855070008698	0.19171937785897855	21					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xm	GSE205335	0.5923207227555054	0.003678418163808978	22					
pct_cp_ge10|pct_cp_ge10|z	z	rho_xm	GSE189357	0.3666666666666667	0.3317398014330152	9					
pct_cp_ge10|pct_cp_ge10|z	z	partial_xy	GSE123902	0.1389309113854651		13					
pct_cp_ge10|pct_cp_ge10|z	z	partial_xy	GSE131907	0.3231127064121687		21					
pct_cp_ge10|pct_cp_ge10|z	z	partial_xy	GSE205335	0.2072136755094059		22					
pct_cp_ge10|pct_cp_ge10|z	z	partial_xy	GSE189357	-0.2866297455600075		9					
pct_cp_ge10|pct_cp_ge10|z	z	partial_my	GSE123902	0.5235262848242731		13					
pct_cp_ge10|pct_cp_ge10|z	z	partial_my	GSE131907	-0.5213171718710243		21					
pct_cp_ge10|pct_cp_ge10|z	z	partial_my	GSE205335	-0.12039249603699557		22					
pct_cp_ge10|pct_cp_ge10|z	z	partial_my	GSE189357	0.10904626742796047		9					
pct_cp_ge10|pct_cp_ge10|z	z	ols	GSE123902	0.6249479302162861		13	0.13039976595068736	0.04890670211911735	0.23084720695425529	0.35301732651120565	False
pct_cp_ge10|pct_cp_ge10|z	z	ols	GSE131907	-0.5255025497037773		21	-0.06561962614735822	-0.10010290699840359	-0.0721948246486236	-0.47764200576533744	False
pct_cp_ge10|pct_cp_ge10|z	z	ols	GSE205335	-5.568981485371697		22	-0.025432533929285545	-0.16706584450756423	0.6760888783182362	0.20948918865606847	False
pct_cp_ge10|pct_cp_ge10|z	z	ols	GSE189357	0.32687142650601486		9	-0.5020089698746132	-0.33791658177288314	0.5873039703398231	-0.2793994190210965	True
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xy	GSE123902	0.4340659340659341	0.1383423778882126	13					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xy	GSE131907	0.1417426426013066	0.5399558305685535	21					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xy	GSE205335	0.16996047430830044	0.44954166436454235	22					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xy	GSE189357	-0.26666666666666666	0.48792227483870076	9					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_my	GSE123902	0.6318681318681317	0.020516042572872477	13					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_my	GSE131907	-0.45079573666933936	0.04027239204835869	21					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_my	GSE205335	0.005081874647092039	0.9820931607488158	22					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_my	GSE189357	0.0	1.0	9					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xm	GSE123902	0.5439560439560439	0.05464653454086549	13					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xm	GSE131907	0.2965855070008698	0.19171937785897855	21					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xm	GSE205335	0.5923207227555054	0.003678418163808978	22					
pct_cp_ge10|pct_cp_ge10|rank	rank	rho_xm	GSE189357	0.3666666666666667	0.3317398014330152	9					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_xy	GSE123902	0.1389309113854651		13					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_xy	GSE131907	0.3231127064121687		21					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_xy	GSE205335	0.2072136755094059		22					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_xy	GSE189357	-0.2866297455600075		9					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_my	GSE123902	0.5235262848242731		13					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_my	GSE131907	-0.5213171718710243		21					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_my	GSE205335	-0.12039249603699557		22					
pct_cp_ge10|pct_cp_ge10|rank	rank	partial_my	GSE189357	0.10904626742796047		9					
pct_cp_ge10|pct_cp_ge10|rank	rank	ols	GSE123902	0.7043576802819189		13	0.4340659340659341	0.1283282596578489	0.543956043956044	0.5620631994168848	False
pct_cp_ge10|pct_cp_ge10|rank	rank	ols	GSE131907	-1.1306757323150016		21	0.1419270833333332	0.30240059221658216	0.2968749999999998	-0.5405423457119962	False
pct_cp_ge10|pct_cp_ge10|rank	rank	ols	GSE205335	-0.5131789113660216		22	0.16996047430830058	0.2571806054890866	0.5923207227555053	-0.14725152747490244	False
pct_cp_ge10|pct_cp_ge10|rank	rank	ols	GSE189357	-0.1553273427471116		9	-0.2666666666666665	-0.3080872913992296	0.3666666666666667	0.11296534017971745	False
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xy	GSE123902	0.4340659340659341	0.1383423778882126	13					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xy	GSE131907	0.1417426426013066	0.5399558305685535	21					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xy	GSE205335	0.16996047430830044	0.44954166436454235	22					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xy	GSE189357	-0.26666666666666666	0.48792227483870076	9					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_my	GSE123902	0.6318681318681317	0.020516042572872477	13					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_my	GSE131907	-0.45079573666933936	0.04027239204835869	21					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_my	GSE205335	0.005081874647092039	0.9820931607488158	22					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_my	GSE189357	0.0	1.0	9					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xm	GSE123902	0.5439560439560439	0.05464653454086549	13					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xm	GSE131907	0.2965855070008698	0.19171937785897855	21					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xm	GSE205335	0.5923207227555054	0.003678418163808978	22					
pct_cp_ge10|pct_cp_ge10|logit	logit	rho_xm	GSE189357	0.3666666666666667	0.3317398014330152	9					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_xy	GSE123902	0.1389309113854651		13					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_xy	GSE131907	0.3231127064121687		21					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_xy	GSE205335	0.2072136755094059		22					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_xy	GSE189357	-0.2866297455600075		9					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_my	GSE123902	0.5235262848242731		13					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_my	GSE131907	-0.5213171718710243		21					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_my	GSE205335	-0.12039249603699557		22					
pct_cp_ge10|pct_cp_ge10|logit	logit	partial_my	GSE189357	0.10904626742796047		9					
pct_cp_ge10|pct_cp_ge10|logit	logit	ols	GSE123902	1.1386126295891088		13	0.26276538828831253	-0.036422601435646	0.4349609703280565	0.6878501983713735	False
pct_cp_ge10|pct_cp_ge10|logit	logit	ols	GSE131907	11.301116478498487		21	-0.015726752095813933	0.1620031051674497	0.5343405683207655	-0.33261531652332255	False
pct_cp_ge10|pct_cp_ge10|logit	logit	ols	GSE205335	0.32691495021388034		22	0.060067522169751	0.0404305511501559	0.26150706710538196	0.07509155005620559	False
pct_cp_ge10|pct_cp_ge10|logit	logit	ols	GSE189357	0.3357693397584018		9	-0.2873371849710229	-0.19085816808526487	0.5737511148839199	-0.16815482250570885	True
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xy	GSE123902	-0.32417582417582413	0.27988186889314004	13					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xy	GSE131907	0.032467532467532464	0.8888886581323973	21					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xy	GSE205335	0.20835686053077357	0.3521105235596147	22					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_my	GSE131907	-0.3637544849205044	0.10502791842699541	21					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_my	GSE205335	-0.2207792207792208	0.3234691059087893	22					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xm	GSE123902	0.32417582417582413	0.27988186889314004	13					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xm	GSE131907	0.6248782401670092	0.00245701609810031	21					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xm	GSE205335	0.2252964426877471	0.3134123757420363	22					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_xy	GSE123902	-0.1552684822894928		13					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_xy	GSE131907	0.3572001630830128		21					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_xy	GSE205335	0.27161067474346445		22					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_xy	GSE189357	0.0754247418983721		9					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_my	GSE123902	-0.6193367742806059		13					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_my	GSE131907	-0.49216649313131494		21					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_my	GSE205335	-0.28095204620077857		22					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	partial_my	GSE189357	-0.2790714809632643		9					
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	ols	GSE123902	0.494267609629784		13	-0.40768743067426305	-0.20618073883878696	0.34897566470451047	-0.5774233341058289	True
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	ols	GSE131907	-24.045123623333208		21	0.011537556283086581	0.28895952342106807	0.6291764416942686	-0.44092872643312886	False
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	ols	GSE205335	-0.09138475854404259		22	0.25882442465235866	0.28247703220451525	0.07706159609483769	-0.3069311920693661	False
pct_gt_cohort_median|pct_gt_cohort_median|identity	identity	ols	GSE189357	1.6915527767495235		9	-0.6427251945249525	0.44447839296060876	1.0291685222572846	-1.0563902451087288	False
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xy	GSE123902	-0.32417582417582413	0.27988186889314004	13					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xy	GSE131907	0.032467532467532464	0.8888886581323973	21					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xy	GSE205335	0.20835686053077357	0.3521105235596147	22					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xy	GSE189357	-0.41666666666666663	0.26458604674749636	9					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_my	GSE123902	-0.6593406593406593	0.0142255785114567	13					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_my	GSE131907	-0.3637544849205044	0.10502791842699541	21					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_my	GSE205335	-0.2207792207792208	0.3234691059087893	22					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_my	GSE189357	-0.48333333333333334	0.18746985521554216	9					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xm	GSE123902	0.32417582417582413	0.27988186889314004	13					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xm	GSE131907	0.6248782401670092	0.00245701609810031	21					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xm	GSE205335	0.2252964426877471	0.3134123757420363	22					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	rho_xm	GSE189357	0.9166666666666666	0.0005066190663052083	9					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	partial_xy	GSE123902	-0.1552684822894928		13					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	partial_xy	GSE131907	0.3572001630830128		21					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	partial_xy	GSE205335	0.27161067474346445		22					
pct_gt_cohort_median|pct_gt_cohort_median|z	z	partial_xy	GSE189357	0.0754247418983721		9					
