stem	cell_line	gse_id	cancer_type	cancer_group	is_lung	is_llc	n_baseline	n_icb	Tacstd2_mean_naive	Tacstd2_mean_icb	Tacstd2_delta_mean	Tacstd2_delta_median	treatments	Cldn4_mean_naive	Cldn4_mean_icb	Cldn4_delta_mean	Cldn4_delta_median	IFN_gamma_mean_naive	IFN_gamma_mean_icb	IFN_gamma_delta_mean	IFN_gamma_delta_median	IFN_alpha_mean_naive	IFN_alpha_mean_icb	IFN_alpha_delta_mean	IFN_alpha_delta_median	NHEJ_GO_mean_naive	NHEJ_GO_mean_icb	NHEJ_GO_delta_mean	NHEJ_GO_delta_median	NHEJ_Reactome_mean_naive	NHEJ_Reactome_mean_icb	NHEJ_Reactome_delta_mean	NHEJ_Reactome_delta_median	NHEJ_Reactome_no_histone_mean_naive	NHEJ_Reactome_no_histone_mean_icb	NHEJ_Reactome_no_histone_delta_mean	NHEJ_Reactome_no_histone_delta_median	NHEJ_WP_mean_naive	NHEJ_WP_mean_icb	NHEJ_WP_delta_mean	NHEJ_WP_delta_median	NHEJ_core_mean_naive	NHEJ_core_mean_icb	NHEJ_core_delta_mean	NHEJ_core_delta_median
E0771_GSE174053_high.fat.diet_antiPD1	E0771	GSE174053	Mammary adenocarcinoma	Mammary	False	False	8	8	0.5992002718011491	0.6090158168355533	0.009815545034404183	0.22469472336903	antiPD1; high.fat.diet;;isotype; high.fat.diet;	0.8743712081873632	0.8382443371357469	-0.03612687105161638	0.48980154554890853	0.49510768735376454	0.47600792600374287	-0.01909976135002167	-0.03605983987547845	0.6535250110332551	0.5950999989251444	-0.058425012108110685	-0.003871336864702757	0.10107671740632304	0.22454153022227374	0.1234648128159507	0.05641651302422934	0.12113570405123478	0.24312611325968503	0.12199040920845025	-0.012264665740727432	0.19579546657810692	0.3267690065901116	0.13097354001200467	0.04264459727623554	-0.07376419642264961	0.06880293302684157	0.14256712944949118	-0.045948354488562854	-0.05481310234280525	0.10126030337739897	0.15607340572020423	0.01244040998176442
EMT6_GSE107801_antiPDL1	EMT6	GSE107801	Mammary carcinoma	Mammary	False	False	10	10	0.14814397911812333	0.1931169513953266	0.04497297227720329	0.049663291301378906	antiPDL1;;isotype	0.21473811868799192	0.45843769101455345	0.24369957232656153	0.05804497252804447	-1.0714397320930713	-0.9544253405759153	0.11701439151715598	0.13803791923187192	-1.0528461203101185	-0.9358200698413548	0.11702605046876369	0.11287710593756839	-1.2585876630512507	-1.404028602962459	-0.1454409399112082	-0.09676291970016226					-1.1557901591534785	-1.2444816112093169	-0.0886914520558384	-0.08133682044150503	-1.476358422083967	-1.1675400761831594	0.3088183459008076	0.3285022264610644	-1.630943924724193	-1.5652972017544553	0.06564672296973773	0.005751857245870129
EMT6_GSE107801_antiTGFb_trap_antiPDL1	EMT6	GSE107801	Mammary carcinoma	Mammary	False	False	10	10	0.09675844901627804	0.7434342386994304	0.6466757896831523	0.23487591576650557	M7824 (anti_PDL1_TGFb_Trap);anti_PDL1(mut)_TGFb_Trap_control	0.23495080701674637	0.97220228367741	0.7372514766606637	0.8529830848504258	-0.950520832280227	-0.801611232386066	0.14890959989416097	0.16150482980929326	-0.9156289550252279	-0.7860371942827077	0.1295917607425202	0.1459550136219896	-1.3784287238431827	-1.5764964241771537	-0.19806770033397103	-0.18565574987627054					-1.2869943057141817	-1.45604244020227	-0.1690481344880883	-0.09856905534516147	-1.4931759948380283	-1.5103452475967312	-0.017169252758702847	-0.004905755049414928	-1.6681688781948185	-1.7841344539762818	-0.11596557578146327	-0.05646590581863031
KPB25L_GSE124821_UV_day3_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	3	1.9996642373180524	3.03820159527341	1.0385373579553576	1.4106676019104847	antiPD1; antiCTLA4;;no_treatment	4.99337729084064	5.239179754576163	0.24580246373552317	-0.0419651152949152	0.29622935592450217	0.18199610650063133	-0.11423324942387084	-0.1223796457496712	0.2617180326259634	0.20446283898777393	-0.057255193638189456	-0.06631278186917533	0.027445429713131526	0.28187004787641906	0.25442461816328754	0.5168418166866183	-0.1865334251982275	-0.0025192056845275887	0.1840142195136999	0.32268320670040673	-0.1988613503030513	0.022665195396500287	0.22152654569955157	0.5014587024593926	-0.43375425749079866	-0.10423741145504124	0.3295168460357574	0.61559996989741	0.09807370519912315	0.3121562189831512	0.21408251378402807	0.4797307451987594
KPB25L_GSE124821_UV_day7_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	6	1.9267391105229015	2.2441641278254143	0.3174250173025128	0.8086773878334272	antiPD1; antiCTLA4;;no_treatment	3.7428033598192023	3.538554653467775	-0.20424870635142733	0.9189208654976873	0.604092987818534	0.4961940378909768	-0.10789894992755722	-0.06537643815616356	0.5784733676622994	0.4327861721191211	-0.14568719554317827	-0.051971269373226714	0.44203782925058843	-0.30043384944295665	-0.742471678693545	-0.7185368856980597	0.21320738626170968	-0.38281740940682507	-0.5960247956685347	-0.583927370608588	0.34233867047886996	-0.6124976514198482	-0.9548363218987181	-0.8743045003098107	0.35180346125296114	-0.7627019843666715	-1.1145054456196326	-0.9718697132841553	0.5281514627590951	-0.22005935106637672	-0.7482108138254718	-0.7415593997764448
KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	6	4	3.376535004092348	2.034580232234338	-1.3419547718580098	-1.8102420482002701	antiPD1; antiCTLA4;;no_treatment	6.758494650473035	5.6035902436552	-1.1549044068178356	-1.5491618534576297	-0.13848946979495855	-0.2082873769797047	-0.06979790718474616	-0.26761848948696443	-0.18915574329493334	-0.12790496554077035	0.06125077775416299	-0.19349803864056153	0.41581441791027846	-0.13404215256772367	-0.5498565704780021	-0.6844602281783395	0.2832862015817088	-0.2310470870181623	-0.514333288599871	-0.4855383272574516	0.25769608339675076	-0.3573066292176996	-0.6150027126144504	-0.8269224010519838	0.27953276957884987	-0.736542022764352	-1.0160747923432019	-1.1903964628136887	0.46636009623312913	-0.09635697613933765	-0.5627170723724668	-0.5328133550274058
KPB25L_GSE124821_day3_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	5	5	3.029181049806108	3.091029893253914	0.06184884344780617	-0.05938705705839986	antiPD1; antiCTLA4;;no_treatment	6.488255875465209	5.035062679020874	-1.4531931964443352	-2.46815434241611	0.09516684704806158	0.5733027790255122	0.47813593197745063	0.7684211301678021	0.05996401427931715	0.5191265503736329	0.45916253609431573	0.7852192455829018	0.6616792570650938	0.06597459571806416	-0.5957046613470296	-0.8026496751162016	0.27966817006314876	-0.12707289705293964	-0.4067410671160884	-0.6082182820455243	0.4732045992335081	-0.20734408347201408	-0.6805486827055222	-0.8992520579561463	0.4639944855223149	-0.44027386904475796	-0.9042683545670729	-1.2531703894207042	0.6886324948526386	0.133503922351262	-0.5551285725013766	-0.7824250325070498
KPB25L_GSE124821_day7_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	2.992719406727982	2.7426183942685527	-0.2501010124594294	-0.03483726920015462	antiPD1; antiCTLA4;;no_treatment	6.60477798042025	6.220481558311325	-0.38429642210892556	-0.5784730129205347	-0.013072440388001753	0.13468011164590726	0.14775255203390902	0.0949728520949401	0.04517360614645237	0.21892972628071028	0.1737561201342579	0.009212252593109677	0.05034432196564638	-0.05335412938034523	-0.10369845134599161	-0.0878036097399989	-0.12150878203772385	-0.28529319635275363	-0.16378441431502977	-0.06001066289974777	-0.2512759560051309	-0.3940464676063665	-0.1427705116012356	-0.06217235786299047	-0.22182477499183312	-0.5301047412183975	-0.30827996622656434	-0.16325775120920405	0.20757698739764044	0.051840607239172026	-0.1557363801584684	0.06395676952415157
KPB25L_GSE124821_end_antiCTLA4&antiPD1	KPB25L	GSE124821	Mammary cancer, NOS	Mammary	False	False	6	3	3.4126520817840915	3.78826684370036	0.3756147619162684	0.7029321247912304	antiPD1; antiCTLA4;;no_treatment	7.042788403929737	6.677427960786484	-0.36536044314325267	-0.1851554122739394	-0.04109445137076368	-0.16052182492746503	-0.11942737355670136	-0.16922460391751648	-0.09590083012056556	-0.26071911033399087	-0.16481828021342532	-0.22424262928732877	0.624687316053521	0.6325939845879701	0.007906668534449102	-0.08374573619549419	0.274395411629249	0.3099651784813396	0.03556976685209057	0.026786701841487515	0.4532936060782778	0.5287090293338199	0.07541542325554212	-0.025504167699171465	0.4388557423776976	0.4873456652386013	0.0484899228609037	-0.1428318318800137	0.6081728268553322	0.5967559143388944	-0.011416912516437838	-0.06141323402651211
LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	LLC	GSE155972	Lung carcinoma	Lung	True	True	10	7	0.2803433444414772	1.0049725029774121	0.724629158535935	0.1212711364998045	antiPD1; antiCTL4;;no_treatment	0.26720103590172417	0.6008010386252159	0.3336000027234918	0.0010257989214829955	0.3492254512532479	0.5532503810570601	0.20402492980381226	0.09764570854391774	0.38863201284333415	0.4636659900691754	0.07503397722584126	0.021338055768046427	0.1771750977766247	-0.2008424270633629	-0.37801752483998763	-0.1705145928112029	0.44259309203079367	-0.02927820289265732	-0.471871294923451	-0.1989813480888935	0.24859010056411068	-0.33447184677740766	-0.5830619473415184	-0.3543442494351331	0.3111356240097111	-0.5233351856997995	-0.8344708097095106	-0.4442314344634025	0.15080442718168918	-0.30943005849051514	-0.4602344856722043	-0.3132540414581755
LLC_GSE155972_antiCTLA4&antiPD1	LLC	GSE155972	Lung carcinoma	Lung	True	True	10	6	0.15694832791755048	0.28954265590410805	0.13259432798655757	0.21893488156085375	antiPD1; antiCTL4;;no_treatment	0.12803456322983156	0.20872810220200655	0.08069353897217499	0.10772055026971213	0.19066563683147505	0.4950893475609028	0.30442371072942775	0.24920968113231778	0.24585239161573996	0.4319537755282261	0.18610138391248615	0.1369217915289963	0.16517931030172334	0.10470163240733416	-0.06047767789438918	-0.0785486470265302	0.3369875338258858	0.4027791190305052	0.06579158520461936	0.11148538741124334	0.2630365073631607	0.10696191399320902	-0.15607459336995166	-0.20560118643360664	0.362539985435771	0.17102374868914139	-0.1915162367466296	-0.25430626656826266	0.08575675310876647	0.04390399139364425	-0.04185276171512222	0.03567136696854288
MC38_GSE172162_antiPD1	MC38	GSE172162	Colorectal carcinoma	Colorectal	False	False	4	4	0.015763892114444476	0.035893998652544695	0.02013010653810022	0.03181089454898895	antiPD1;isotype	0.00729893102448615	0.0	-0.00729893102448615	0.0	-1.1326279824747032	-0.8186054679191178	0.3140225145555854	0.3093372426238614	-1.207390107567834	-0.7115501913353333	0.4958399162325007	0.4881097403163567	-0.5342515240129936	-0.6466487982377543	-0.11239727422476076	-0.11702337247353711	-0.5467616871639873	-0.6028376867596769	-0.05607599959568954	-0.06523004722672843	-0.35165264843456195	-0.5001369633156381	-0.1484843148810761	-0.15590758371228675	-0.5793156795701366	-0.7260772030725763	-0.14676152350243965	-0.11696564471181903	-0.9606832518362401	-0.9479600683577304	0.012723183478509759	-0.021594796462656163
MC38_GSE172162_exercise_antiPD1	MC38	GSE172162	Colorectal carcinoma	Colorectal	False	False	4	4	0.012811111085799826	0.0	-0.012811111085799826	0.0	antiPD1; exercise;exercise	0.01227009468723	0.008352666095568225	-0.003917428591661776	0.0	-1.1015019968840045	-0.9500704703868719	0.15143152649713265	0.09802471509396016	-1.0894482156562144	-0.9356364956107303	0.15381172004548416	0.08628438009461759	-0.5542449513468509	-0.5193545076810724	0.03489044366577854	0.06449326922302379	-0.5199595486402055	-0.4732675521402799	0.04669199649992567	0.008407415502221127	-0.44019730938749835	-0.34295267615267006	0.09724463323482829	0.1240461651926345	-0.32373528489982967	-0.2935590471726106	0.030176237727219057	0.02495339072347247	-0.7543876367713475	-0.6744545803751257	0.07993305639622172	0.07152598106971841
MC38_GSE93017_antiPDL1	MC38	GSE93017	Colorectal carcinoma	Colorectal	False	False	3	3	0.0	0.09954429880361666	0.09954429880361666	0.14928913405771	antiPDL1;isotype	0.08786849771900233	0.0806197927224359	-0.007248704996566435	0.0991324192003727	-0.5136990141605223	-0.28452721577595264	0.2291717983845697	0.329681831260613	-0.6205209403624523	-0.42234711871046704	0.19817382165198527	0.33680290828574694	-0.6833531144063104	-0.7908732067425129	-0.10752009233620252	-0.0687842760360261	-0.16295305333213286	-0.3099650390668606	-0.14701198573472776	-0.017601600307539322	-0.5647972785900474	-0.7768389594931452	-0.21204168090309783	-0.1442762273678233	-0.8430032034398902	-1.155025538718933	-0.3120223352790428	-0.3827909262699516	-0.9642543523683628	-1.0541515379405806	-0.08989718557221782	-0.012701094667360802
T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.24153950286932843	0.3745505974293625	0.13301109456003404	0.11109507910928756	antiPD1; antiCTLA4;;no_treatment	0.43886252111421586	0.5133300696725511	0.07446754855833526	0.14671582380048354	0.28518789571799696	0.5968906673406547	0.3117027716226577	0.3576554570989343	0.23029114952534482	0.5456482419125694	0.31535709238722465	0.36021898165496835	0.20347197945527784	-0.24740510065420765	-0.45087708010948546	-0.3900568781684	0.1490230375730568	-0.2591013080609981	-0.4081243456340549	-0.35043485049729356	0.20252986723632654	-0.34965866487474845	-0.552188532111075	-0.5021560792378845	0.2634068705618588	-0.31569848880638396	-0.5791053593682427	-0.4701777986872915	0.14609090356643983	-0.27631482474554214	-0.422405728311982	-0.36070161090381525
T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.10494176922714632	0.3964290828959	0.2914873136687537	0.3519200685905104	antiPD1; antiCTLA4;;no_treatment	0.0687192597445351	0.21920802218765834	0.15048876244312323	0.127233112409915	0.400308993166215	0.6078827889791205	0.20757379581290553	0.2407302355297905	0.3177015564175012	0.4414042373917981	0.12370268097429693	0.17132898901063903	0.6664821593807723	-0.2717079215715028	-0.9381900809522751	-0.9309307102208559	0.5620568600307876	-0.3550988595662097	-0.9171557195969973	-0.890566374391083	0.7662853149511865	-0.4135614272813898	-1.1798467422325762	-1.1327933294747559	1.067958202497203	-0.39496576540301587	-1.4629239679002188	-1.3236960899643582	0.6047608187351864	-0.2830924742339566	-0.887853292969143	-0.8734695774159729
T11_GSE124821_Apobec_end_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.09251530525424052	0.34444681183323594	0.25193150657899543	0.2617785434142094	antiPD1; antiCTLA4;;no_treatment	0.21360330766742103	0.6973077323139635	0.48370442464654245	0.3981406022689957	-0.2505534817469749	-0.18863128318257574	0.06192219856439915	0.11747699064041126	-0.34608446532818016	-0.3208575529132003	0.025226912414979874	0.07208274567638184	0.37242528897444976	0.35104819399664344	-0.02137709497780632	0.017661953565938193	0.47845968527829114	0.44926495726798993	-0.029194728010301207	-0.03843516416017145	0.4753387684178032	0.449901853378429	-0.02543691503937423	-0.0025994488716132857	0.5965593192229385	0.5324821341771125	-0.06407718504582594	0.048559380929114604	0.3168845884576902	0.33362095682773496	0.016736368370044774	0.12449452374253411
T11_GSE124821_UV_day3_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	3	0.1026740683924566	0.30399366698476965	0.20131959859231305	0.2461615952011038	antiPD1; antiCTLA4;;no_treatment	0.1460028748812642	0.3650869964384477	0.21908412155718351	0.27506246322879413	0.053648545575843476	0.05876798746463724	0.005119441888793763	0.047662498793406005	0.056458703828998105	0.132827928410963	0.07636922458196489	0.18413554463048248	0.20565921763862072	-0.19416571132501015	-0.39982492896363087	-0.7614523274550388	0.18718936305692985	-0.1227021008124662	-0.30989146386939603	-0.5317065153430185	0.052139291416345664	-0.4944556860505833	-0.546594977466929	-1.0094781428209032	0.24337835503188762	-0.7382188576268583	-0.981597212658746	-1.5990729107170285	0.2476865201351106	-0.22722326123438796	-0.4749097813694986	-0.9017280072852625
T11_GSE124821_UV_day7_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.4073534407815702	0.4466060453700176	0.03925260458844737	0.1995897900869735	antiPD1; antiCTLA4;;no_treatment	0.48075480872890597	0.7730771214372438	0.29232231270833786	0.4458891661959805	-0.13051161596036662	0.6415738664260506	0.7720854823864173	0.6854529656711377	-0.07477640174099931	0.6501689273928377	0.724945329133837	0.6446296568599904	-0.09699345540065629	-0.1964491667710669	-0.09945571137041062	-0.22134043677921508	0.03163648213355582	-0.2962189792472555	-0.3278554613808113	-0.3321270622904937	-0.2702381366159322	-0.44587417529416745	-0.17563603867823524	-0.22968486711202762	-0.22498079096641255	-0.4130158988214965	-0.18803510785508393	-0.26063212228704835	-0.018264300238995362	-0.21711356542972876	-0.1988492651907334	-0.26565659650199674
T11_GSE124821_UV_end_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	5	0.2852555138013886	0.2595699589686632	-0.025685554832725388	-0.05330716054093354	antiPD1; antiCTLA4;;no_treatment	0.553389462325364	0.408287305294665	-0.145102157030699	-0.29968660609329756	-0.26457753017714075	0.11516783841458489	0.37974536859172564	0.465789563712665	-0.28865335076516363	0.09255212166549369	0.38120547243065733	0.500584827497389	0.29030898814901823	0.4990965017270373	0.20878751357801906	0.1894900440255658	0.2708047809293486	0.29287002011909996	0.02206523918975134	-0.02217166983900226	0.23797814434166303	0.4008218522899593	0.16284370794829628	0.10454558442980211	0.34008783947920634	0.47810351318235333	0.138015673703147	0.10108492025171323	0.3049645123888673	0.5181800941037558	0.21321558171488847	0.2396701289351656
T11_GSE124821_day3_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.163628713206281	0.08027609274528794	-0.08335262046099307	-0.011495205197750644	antiPD1; antiCTLA4;;no_treatment	0.38341037208189027	0.10824127226688234	-0.2751690998150079	-0.07489951254726379	0.04897278518339322	0.2337084952152168	0.1847357100318236	0.04969946974448339	-0.015567698512806144	0.17252334273938202	0.18809104125218817	0.01727714481953245	0.40789960065374453	0.42204955306837083	0.014149952414626299	0.13188353928783836	0.38298278899015087	0.3746266560210578	-0.008356132969093044	0.039982421739963414	0.3056672389558835	0.3283141246699697	0.022646885714086185	0.1178214401753585	0.4339312509610719	0.47015958765617505	0.03622833669510317	0.24658305140717562	0.47572461883678435	0.43143164492983394	-0.04429297390695042	0.11755619652524785
T11_GSE124821_day7_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	4	4	0.2016015812206086	0.277320336994813	0.07571875577420442	0.12662203172556252	antiPD1; antiCTLA4;;no_treatment	0.29420518717486	0.7654152631990858	0.4712100760242258	0.530812767339851	-0.01884213845146117	-0.11645107458643474	-0.09760893613497357	-0.0776551283828498	-0.15156536068743398	-0.23611836954512705	-0.08455300885769307	-0.0573567954514351	0.6006911897222885	0.5799474276912902	-0.02074376203099837	-0.08045119876384454	0.5080677635792151	0.47984058889042536	-0.02822717468878977	-0.06584106603718676	0.5964861385371314	0.5637497405861718	-0.03273639795095962	-0.07068765099006136	0.7619514546347684	0.7370320124464753	-0.024919442188293117	-0.06460378174151693	0.6522668347828414	0.619630280042704	-0.03263655474013738	-0.04831161794957617
T11_GSE124821_end_antiCTLA4&antiPD1	T11	GSE124821	Mammary cancer, NOS	Mammary	False	False	5	5	0.11854036639830576	0.11108386059021384	-0.007456505808091915	0.0016814368123995033	antiPD1; antiCTLA4;;no_treatment	0.2905390590170265	0.20306492981144392	-0.08747412920558256	-0.016030078826143497	-0.11130655769125566	-0.024191934382004666	0.087114623309251	0.06449011605117463	-0.15966037054960855	-0.08470277750201775	0.0749575930475908	-0.009120653847177751	0.7570059483747545	0.598312376421789	-0.15869357195296552	-0.1609312354502056	0.6768741600878196	0.5194781974930536	-0.15739596259476607	-0.1482919647273902	0.7613315103146044	0.5755056673829171	-0.18582584293168736	-0.10878490330077073	0.944270820143446	0.6966286257373149	-0.2476421944061311	-0.08770330690337214	0.7661062108507004	0.5587173681142622	-0.2073888427364382	-0.1194767254170882
YTN16_GSE146027_anti_IL17_day10_antiPD1	YTN16	GSE146027	Gastric adenocarcinoma	Gastric	False	False	4	4	1.2627168801482025	1.4053435272237125	0.14262664707550998	0.21137814740885008	antiPD1; antiIL17;anti_IL17	0.9864255019440428	1.2754117868132027	0.2889862848691599	0.40699651114665547	0.8085687079326502	0.9380524563634688	0.12948374843081856	0.07027585553474491	0.7381580593782572	0.8658198747051833	0.1276618153269261	0.080902525717374	0.5238350764227503	0.34102400663372723	-0.18281106978902306	-0.18719599242938956	0.13762745295198922	0.08124083171708947	-0.05638662123489975	-0.03505782351767506	0.4799157886947982	0.31171739977792845	-0.16819838891686972	-0.13684879449277676	0.5010668607365044	0.3820148063681311	-0.1190520543683733	-0.11172629578574234	0.7575878610777478	0.5764678556320444	-0.1811200054457034	-0.14306781227847476
YTN16_GSE146027_day10_antiPD1	YTN16	GSE146027	Gastric adenocarcinoma	Gastric	False	False	4	4	1.0798943046149072	1.212621240319013	0.13272693570410588	0.24366929252759983	antiPD1;no_treatment	1.5323433375286375	1.0878747763168306	-0.4444685612118069	-0.465234237796915	0.8579114263046467	1.0118426325799308	0.15393120627528412	0.19001616462516013	0.8017693099312488	0.9191694668310233	0.11740015689977445	0.1691217822474752	0.4462860866044307	0.378698887974091	-0.06758719863033968	-0.08744520457641092	0.1601370253474151	0.06846421261718172	-0.0916728127302334	-0.06836705477257574	0.4379013060306608	0.3141219457114988	-0.12377936031916198	-0.1336156075875618	0.4881629696419658	0.28597989803895285	-0.20218307160301296	-0.1720156878189732	0.692633189816603	0.5457336707923153	-0.14689951902428777	-0.134380640335642
YTN16_GSE146027_day14_antiCTLA4	YTN16	GSE146027	Gastric adenocarcinoma	Gastric	False	False	4	5	3.053852539184915	5.657948923475284	2.604096384290369	2.7586826618299956	antiCTLA4;no_treatment	2.1198041382353887	3.9712919617959037	1.851487823560515	1.83954150396184	1.3270976233556984	1.2107588832668437	-0.1163387400888547	-0.08694037125474408	1.3451332487660057	1.0834130509366253	-0.2617201978293804	-0.2457650271923839	0.3813244273894172	0.6899249605680962	0.30860053317867897	0.3216098187168335	0.0017439321402821645	0.1514695141149813	0.14972558197469915	0.10475237301358642	0.2084054910594049	0.5266172444000571	0.3182117533406522	0.26723240530394243	0.5271323225797467	0.5866082897189246	0.05947596713917791	0.08477953548445039	0.8157705670264723	0.9087863535748039	0.09301578654833154	0.09365152851334646
YTN16_GSE146027_day21_antiCTLA4	YTN16	GSE146027	Gastric adenocarcinoma	Gastric	False	False	3	5	3.9768461088323135	4.93775214581499	0.9609060369826765	-0.3244723193118304	antiCTLA4;no_treatment	5.807305537664896	4.344375541065988	-1.4629299965989082	-1.4595528649912994	1.169830022051498	0.9395859362904512	-0.23024408576104693	-0.30618497349015505	1.2054191481742327	0.8705827866504677	-0.33483636152376495	-0.4113400973560588	0.7152800767064814	0.5408673724957441	-0.1744127042107373	-0.18491979564445693	0.3589215748359649	0.0336050710870844	-0.3253165037488805	-0.29870706643393036	0.636668603043514	0.3164721357065329	-0.32019646733698115	-0.37470204432657805	0.8508580421373848	0.5082670778744822	-0.3425909642629026	-0.26947939501517626	0.9367339690565082	0.9130742137150392	-0.023659755341469024	0.048804354679488404
YTN16_GSE146027_day7_antiCTLA4	YTN16	GSE146027	Gastric adenocarcinoma	Gastric	False	False	4	5	2.3768808529397325	5.586954268432	3.210073415492267	3.221486951519365	antiCTLA4;no_treatment	1.6592985325519836	3.70220475052385	2.0429062179718662	2.036656795248885	1.1811958610046909	0.9008009305716709	-0.28039493043302	-0.33002161005610176	1.1425017419062364	0.8498575816615844	-0.292644160244652	-0.3426908219288105	0.6061641576434162	0.5612550733164327	-0.044909084326983595	-0.16380505218259211	0.12201285514017382	0.1119918649501613	-0.010020990190012527	-0.0545579385579395	0.4598348360208851	0.3983291382021849	-0.06150569781870019	-0.12906303215587916	0.7366089447228154	0.47709149009888685	-0.2595174546239285	-0.4180938650833854	0.9460533557777675	0.9198398794880266	-0.02621347628974091	-0.13985289177941385
YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	YUMM1.7	GSE103725	Melanoma	Melanoma	False	False	3	4	0.06187295047089236	0.12016964543363072	0.05829669496273836	0.016770809698213845	BRAFi;BRAFi; antiPDL2;	0.07508670675454167	0.0536043475666061	-0.02148235918793557	0.0338198692588792	-0.18767681361133634	-0.026864092833148945	0.1608127207781874	0.41061484218376	-0.3744393515958227	-0.28620207264970055	0.08823727894612216	0.42727843870693744	0.18411307990738504	0.003993085600520488	-0.18011999430686454	-0.1935205353224669	0.2509310351428495	-0.10444609134458818	-0.3553771264874377	-0.1913754575603992	0.22401661813257726	-0.035354995087589845	-0.2593716132201671	-0.1999700732404167	0.27801017877100415	-0.10485541608273971	-0.38286559485374383	-0.29599873018729306	0.1049599508373254	-0.07131091527885262	-0.17627086611617804	-0.21141973162725147
p53-2225L_GSE124821_day3_antiCTLA4&antiPD1	p53-2225L	GSE124821	Mammary cancer, NOS	Mammary	False	False	8	5	3.898453633121589	3.78174653612252	-0.11670709699906867	-0.477469513729345	antiPD1; antiCTLA4;;no_treatment	6.989574430276287	7.509093416883822	0.5195189866075349	0.6853468074993705	-0.7392620636567038	-0.7463451253962156	-0.007083061739511787	0.13703910468053493	-0.8466888008065996	-0.8829754212740053	-0.03628662046740572	0.14447563707035405	0.23844135020025786	0.6374540007557689	0.399012650555511	0.13351504967972694	-0.0547942083782668	0.19915030866273836	0.2539445170410052	0.13715936142219987	0.12687309294445887	0.5762226236545767	0.4493495307101178	0.18225887507537475	-0.11287686776534962	0.30540357009326835	0.41828043785861796	0.1111507065774096	0.0651616837884293	0.4583318510565492	0.39317016726811993	0.0873055649682658
p53-2225L_GSE124821_end_antiCTLA4&antiPD1	p53-2225L	GSE124821	Mammary cancer, NOS	Mammary	False	False	6	3	3.394043055323935	3.2997633084773565	-0.09427974684657858	-0.0805180853797749	antiPD1; antiCTLA4;;no_treatment	7.1924304029985	7.094858643919037	-0.09757175907946358	0.24684710020200562	-0.8026917074157476	-0.822726048628479	-0.0200343412127314	0.05548641542313326	-0.9507483251967098	-0.9741442435230346	-0.023395918326324816	0.0558664042003274	0.6788463267774327	0.5903094330327875	-0.08853689374464524	-0.05841205490591661	0.24610602591015104	0.17008648029275567	-0.07601954561739538	-0.07589583105108405	0.6246932437146507	0.5246391655903458	-0.10005407812430489	-0.0823525366214587	0.14113150264811405	-0.08739118834032683	-0.22852269098844089	-0.2704126376423711	0.408123147829748	0.25577433325188276	-0.15234881457786525	-0.22661940681221263
p53-2336R_GSE124821_day3_antiCTLA4&antiPD1	p53-2336R	GSE124821	Mammary cancer, NOS	Mammary	False	False	3	5	0.0	0.17639883432466702	0.17639883432466702	0.0	antiPD1; antiCTLA4;;no_treatment	1.3966837133176833	1.7834035121096161	0.38671979879193286	0.30062469500693	-0.825382496248099	-0.6782251771035179	0.14715731914458108	0.1767154046424343	-1.051117530244465	-0.8563395464002049	0.19477798384426015	0.1918905161552643	0.39146950515334983	0.3324650003282379	-0.059004504825111936	-0.029740798171894844	0.3710532647314812	0.35887997102613706	-0.012173293705344146	-0.08957025940621116	0.3080527210633572	0.24412183432652737	-0.06393088673682981	-0.04833891431351667	0.006622542735220917	0.0044109257800223015	-0.002211616955198615	0.03443161234692504	-0.07334448546556162	-0.06731559149021586	0.006028893975345756	0.03769431246364448
