CellLineName,CCLEName,OncotreePrimaryDisease,OncotreeSubtype,group,TACSTD2,CLDN4,CD274,IFNG,MHC1,IMMUNE,ISG
NCI-H838,NCIH838_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-1.89744275080729,-2.52590355835083,-1.76564161669017,-0.37035752240556324,-0.679276608877944,-0.4312089851306158,-0.5892530511441386
PC-14,PC14_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,3.32487029580832,3.62802327698463,0.155900016310208,0.05520116893684003,0.5672216800535266,0.3512418159890977,-0.019362974860097994
SW 1573,SW1573_LUNG,Non-Small Cell Lung Cancer,Lung Adenocarcinoma,LUAD,-0.83930017148715,0.831708353025961,0.186576861742317,0.17399003901040724,0.5293465852398135,0.4469171010329458,0.7112816515143163
EBC-1,EBC1_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,2.35288341451137,3.70914297576777,0.506264001085926,-0.15172450377781735,0.5168399007871094,0.21489748442266352,-0.028770928690542034
HCC-95,HCC95_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,1.65996246468271,0.159743518456201,1.39221003535395,0.30653825294148485,0.7615998345180106,0.837547888912671,0.37194514075281493
LK-2,LK2_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,-0.552712789456478,-2.24264941636874,-0.312219400082246,-0.538751227572839,-1.4188055103828061,-0.5795638615141944,-0.6884056238456441
LUDLU-1,LUDLU1_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,1.6576758653625,1.09732336115942,0.091401734944101,-0.057390632338102536,1.3411650170958818,0.33567109820666247,0.005188618544827766
NCI-H2170,NCIH2170_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,-0.116836720531755,1.43351888686291,-1.42825135121945,-0.05229527261330966,-0.3920614544349709,-0.5593596205735523,-0.17994117364180906
NCI-H520,NCIH520_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,-2.61515514580385,-1.89315199122283,-2.41791857923772,-0.435039756077972,-0.6380204950045105,-1.2127031227885474,-0.5259879168788293
RERF-LC-Sq1,RERFLCSQ1_LUNG,Non-Small Cell Lung Cancer,Lung Squamous Cell Carcinoma,LUSC,-2.3115335708691,-1.47787413312702,2.35869283733624,-0.08421153688245978,1.5896949168650556,1.2852261991073222,0.1864582438149708
COR-L47,CORL47_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-1.83301114565456,-1.59425174221189,,-0.2389020804510217,-0.9003232862929096,,-0.38919493682020123
COR-L88,CORL88_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-1.72973617467559,2.81733527015499,,-0.2039108362974719,-0.5094223489719273,,-0.7440532271342717
DMS 273,DMS273_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-1.24638140571614,-1.3415908617903,-0.148383014942392,0.1345989437168649,0.7097036598859745,-0.05039889908726819,0.10367816731922573
NCI-H1048,NCIH1048_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-1.13920343347137,-0.822462624743977,-0.951035939903835,-0.04298656927327999,0.1223987077644079,-0.395953339169549,-0.2580609927773227
NCI-H146,NCIH146_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-2.08231363308606,-2.7852227248516,,-0.520432686987691,-0.985134491893203,,-0.9284984834915873
SBC-5,SBC5_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-2.34135061053231,-2.4884112980203,-3.55809230738087,-0.9190795269748302,-1.1546855947330625,-1.5512915372423806,-1.1526120684667045
SHP-77,SHP77_LUNG,Lung Neuroendocrine Tumor,Small Cell Lung Cancer,SCLC_NET,-1.71128617969788,0.832697129545896,-0.879493011746528,-0.062124882997306716,-0.6014630245635091,-1.242685676671676,-0.03573947192722912
IA-LM,IALM_LUNG,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,other_NSCLC,-1.25170740133634,1.44201520116742,2.15608039720717,-0.016941182809186096,-0.348981468219786,0.6790667912948113,-0.014599445073918024
NCI-H1299,NCIH1299_LUNG,Non-Small Cell Lung Cancer,Large Cell Lung Carcinoma,other_NSCLC,-0.834182839388835,-1.26831048249319,-0.667259625878717,0.052247508721694536,0.3647600905601147,-0.24614230180822222,-0.0845867385626599
NCI-H1650,NCIH1650_LUNG,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,other_NSCLC,2.28243773514674,1.584797934609,1.46364866270592,1.0666789657110127,1.1969799935974506,0.8270697060925489,2.0675437914145443
NCI-H2110,NCIH2110_LUNG,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,other_NSCLC,1.38376982126725,-0.687148129330744,0.21098631613153,-0.030859230249303128,-0.82944960530463,0.12219333812180616,0.06588033251543066
NCI-H2172,NCIH2172_LUNG,Non-Small Cell Lung Cancer,Non-Small Cell Lung Cancer,other_NSCLC,-0.414957089414946,-2.02076147165257,,-0.416227848237226,0.7294567072576268,,-0.6555249312356237
NCI-H647,NCIH647_LUNG,Non-Small Cell Lung Cancer,Lung Adenosquamous Carcinoma,other_NSCLC,1.03568725879343,-0.390832839409234,2.33508275879521,0.2890681643240255,-0.33323705855871893,0.9634395932147728,0.3765438572975945
DMS 114,DMS114_LUNG,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,other_lung,-1.32058734772584,-1.79906692198814,-0.661627818330814,-0.19869671097007313,-0.5364402621283403,-0.30378766479384683,-0.3208690652571938
SW 1271,SW1271_LUNG,SMARCA4-deficient undifferentiated tumor,SMARCA4-deficient undifferentiated tumor,other_lung,-1.2723361866078,-4.59299576257199,-1.43951314586708,0.4406901341623382,0.974885115398258,-0.08115252056134886,1.1186547332969679
