name	tf	n_targets_nocldn4	ifn_overlap	ifn_overlap_p	nes	contains_CLDN4	ifn_overlap_fdr
SOX4(+)	SOX4	52	1	0.5047490126950968	3.472410882684947	False	0.746792398899763
SOX9(+)	SOX9	36	4	0.0013176505597433377	4.446479612302881	False	0.008547835682437551
SP3(+)	SP3	20	1	0.2366024952389919	4.277919435512473	False	0.41000295407852705
SP4(+)	SP4	9	0	1.0	3.173779086606784	False	1.0
SP5(+)	SP5	12	0	1.0	3.690115195079287	False	1.0
SPDEF(+)	SPDEF	75	7	6.41984620306679e-05	5.347981353692434	False	0.0006847753154513651
SREBF1(+)	SREBF1	5	0	1.0	3.801697803878036	False	1.0
SRF(+)	SRF	14	1	0.17216845289165253	3.615625156028736	False	0.32506431777304545
STAT1(+)	STAT1	207	63	6.250881588935287e-70	15.217770213115031	False	1.5814730420006276e-67
STAT2(+)	STAT2	79	21	6.144243990907764e-22	7.355528230324945	False	5.181645765665548e-20
STAT3(+)	STAT3	16	3	0.0011670881221173496	4.0557178265247344	False	0.00809277335743169
STAT6(+)	STAT6	21	2	0.03174524387834967	3.1267167378564555	False	0.10430580131457749
TAF1(+)	TAF1	13	1	0.1609152918878918	3.774336595052073	False	0.3107753347147834
TAF6(+)	TAF6	9	1	0.1143600005542117	3.384154526471048	False	0.25833107268049604
TBL1XR1(+)	TBL1XR1	38	2	0.09178326240382784	3.792471799663018	False	0.22991252859572717
TBP(+)	TBP	14	1	0.17216845289165253	3.4629693236104533	False	0.32506431777304545
TCF7(+)	TCF7	11	0	1.0	3.20554221616804	False	1.0
TCF7L1(+)	TCF7L1	15	2	0.016726741503138905	3.909359763598606	False	0.0682558967789378
TCF7L2(+)	TCF7L2	22	1	0.2569514583598992	4.320974800220685	False	0.43339145976703
TEAD4(+)	TEAD4	38	1	0.4014612864704684	4.246039906172533	False	0.61186569564475
TEF(+)	TEF	5	1	0.06523515239370513	3.7397669739658954	False	0.1737315111116568
TFAP2A(+)	TFAP2A	11	2	0.00907495819871871	3.837477987498439	False	0.04174480771410606
TFAP2C(+)	TFAP2C	24	1	0.2767606176897945	4.071643743547601	False	0.4546781576332338
TFAP4(+)	TFAP4	18	2	0.023741763672861547	3.785650021743548	False	0.08342591957269405
TFDP1(+)	TFDP1	9	1	0.1143600005542117	3.082380551266924	False	0.25833107268049604
THAP1(+)	THAP1	25	3	0.004386944864494287	6.450194088713724	False	0.02412819675471858
THAP11(+)	THAP11	23	0	1.0	5.368719209387744	False	1.0
THRA(+)	THRA	6	0	1.0	4.0876025829524085	False	1.0
THRB(+)	THRB	17	2	0.021289054524233474	3.699587005897712	False	0.07849788568683509
TP53(+)	TP53	8	0	1.0	3.759399761661128	False	1.0
USF2(+)	USF2	16	0	1.0	3.207505818366183	False	1.0
VDR(+)	VDR	6	0	1.0	3.0414493643331992	False	1.0
WRNIP1(+)	WRNIP1	9	1	0.1143600005542117	3.1058813350279317	False	0.25833107268049604
XBP1(+)	XBP1	86	1	0.6875989082454426	4.566080283487874	False	1.0
YY1(+)	YY1	182	6	0.03601276548664908	5.143426045471083	False	0.11248431689039774
ZBED1(+)	ZBED1	8	1	0.10232506749749797	3.3543331068744973	False	0.24422869883836779
ZBTB14(+)	ZBTB14	31	3	0.008084185670977939	4.159605238079828	False	0.03787590693995219
ZBTB17(+)	ZBTB17	4	1	0.05253608055185488	3.140479931622794	False	0.1476847597735476
ZBTB25(+)	ZBTB25	12	0	1.0	3.1494706167364392	False	1.0
ZBTB33(+)	ZBTB33	10	1	0.12623437197914525	3.036260298470466	False	0.26838063958591385
ZBTB4(+)	ZBTB4	5	0	1.0	3.4127335534855185	False	1.0
ZBTB5(+)	ZBTB5	12	1	0.1495099281143473	3.253120761748462	False	0.2932248977746501
ZBTB7A(+)	ZBTB7A	41	4	0.0021503245871563395	3.524685453557531	False	0.012364366376148954
ZBTB7B(+)	ZBTB7B	31	1	0.34204410618271147	5.108074918746517	False	0.5408572429014125
ZBTB8A(+)	ZBTB8A	11	1	0.13795031335718788	4.239856343028108	False	0.28375145755584175
ZFP62(+)	ZFP62	7	0	1.0	3.7733308298682817	False	1.0
ZFP91(+)	ZFP91	5	0	1.0	3.373998263919056	False	1.0
ZFX(+)	ZFX	13	1	0.1609152918878918	4.086310140375633	False	0.3107753347147834
ZNF12(+)	ZNF12	5	0	1.0	3.264837436706965	False	1.0
ZNF131(+)	ZNF131	4	0	1.0	3.952738485305898	False	1.0
ZNF133(+)	ZNF133	9	0	1.0	3.195664568489212	False	1.0
ZNF134(+)	ZNF134	5	0	1.0	3.081380397133081	False	1.0
ZNF148(+)	ZNF148	55	3	0.03738709499817181	3.392920218168787	False	0.11535286627484717
ZNF189(+)	ZNF189	10	0	1.0	3.034651303975723	False	1.0
ZNF200(+)	ZNF200	12	0	1.0	4.016686877525516	False	1.0
ZNF217(+)	ZNF217	4	2	0.0010531722186940778	3.9873070043574983	False	0.00783684033322358
ZNF224(+)	ZNF224	4	0	1.0	3.327916609347637	False	1.0
ZNF254(+)	ZNF254	10	2	0.00749065772980955	3.3806482592005507	False	0.0357572906724871
ZNF282(+)	ZNF282	12	0	1.0	3.083001641573818	False	1.0
ZNF331(+)	ZNF331	15	2	0.016726741503138905	3.5644941487977984	False	0.0682558967789378
ZNF354A(+)	ZNF354A	16	0	1.0	3.1631843834245505	False	1.0
ZNF37A(+)	ZNF37A	8	1	0.10232506749749797	3.0304193357472724	False	0.24422869883836779
ZNF384(+)	ZNF384	13	0	1.0	4.0539463120881	False	1.0
ZNF398(+)	ZNF398	22	2	0.034617246196648015	4.350441477573082	False	0.10947704109689935
ZNF426(+)	ZNF426	7	0	1.0	3.2585665874436858	False	1.0
ZNF467(+)	ZNF467	12	0	1.0	4.424508966131535	False	1.0
ZNF518A(+)	ZNF518A	7	0	1.0	3.116077893924264	False	1.0
ZNF528(+)	ZNF528	10	1	0.12623437197914525	3.473638935979876	False	0.26838063958591385
ZNF529(+)	ZNF529	4	0	1.0	3.006025140659683	False	1.0
ZNF580(+)	ZNF580	63	2	0.20664940364021736	6.084951112022601	False	0.37613164835233803
ZNF672(+)	ZNF672	7	0	1.0	3.404936453444297	False	1.0
ZNF692(+)	ZNF692	7	0	1.0	3.4764660937723737	False	1.0
ZNF704(+)	ZNF704	10	1	0.12623437197914525	3.464130170280484	False	0.26838063958591385
ZNF740(+)	ZNF740	5	0	1.0	3.327866758568852	False	1.0
ZNF778(+)	ZNF778	8	1	0.10232506749749797	3.857308526200972	False	0.24422869883836779
ZNF785(+)	ZNF785	4	1	0.05253608055185488	3.9700138117036254	False	0.1476847597735476
ZNF787(+)	ZNF787	7	0	1.0	3.633462366794911	False	1.0
ZNF844(+)	ZNF844	10	1	0.12623437197914525	4.129562706997798	False	0.26838063958591385
ZNF891(+)	ZNF891	9	0	1.0	3.7031361310052007	False	1.0
ZSCAN29(+)	ZSCAN29	3	1	0.03966535346856468	3.403896008978387	False	0.11946826699460553
ZSCAN30(+)	ZSCAN30	3	0	1.0	3.0079419164075363	False	1.0
