ModelID,CellLineName,CCLEName,group,is_NSCLC,TACSTD2,CLDN4,EPCAM,TJ_EPITHELIAL,TJ_TISMO,CLDN4_TJ_EDGE,IFNG,MHC1,IMMUNE,ISG,CD274
ACH-000530,DMS 114,DMS114_LUNG,other_lung,False,0.3448284969974411,0.9855004303048848,4.344118334521428,-0.29464296142652385,-0.7042812937669561,-0.4418948472979,-0.14285376164448987,-0.22603888200303685,0.35779628681593106,-0.07655935824176496,0.0565835283663675
ACH-000012,HCC-827,HCC827_LUNG,LUAD,True,8.326968711587892,8.083532513265412,8.358079723348917,0.535008094910743,0.7300069032859845,0.7748046729394797,0.10889462509370183,0.051899875099872955,0.300331283457511,0.1863167832103672,4.327687364176047
ACH-003120,NCI-H1607,NCIH1607_LUNG,SCLC_NET,False,4.954661620837898,6.050719347751264,8.306198431292895,0.15341793556552036,0.3035282765673863,0.27333984663094113,-0.32715480393082896,-1.3379924509045402,0.554916711459113,-0.5949946996738992,2.488000770834068
ACH-002074,Lu-143,LU143_LUNG,SCLC_NET,False,0.0,6.180108068712015,8.339003729855097,0.231837782551964,0.07679702056383587,0.29075667113952525,-0.32040591874321106,-0.34856060390687604,-0.5965144128746546,-1.0163829335208474,0.4436066514756145
ACH-000945,NCI-H650,NCIH650_LUNG,LUAD,True,4.558879853475442,1.15704371014558,3.1342209397606338,-0.8159403958154766,-0.8694135779619449,-0.8800246373265431,0.18041533870148735,0.6599016433939979,0.31583463791873,0.022879509367246274,3.864928972289788
ACH-000662,COR-L23,CORL23_LUNG,other_NSCLC,True,7.484863164322325,7.970911158577129,8.634593268445757,0.43556137809776946,0.5164738647030588,0.4701531327227698,-0.08289779800836912,0.4847196548857271,0.47091041422965907,0.19306881531892361,5.07724299893246
ACH-000282,NCI-H1755,NCIH1755_LUNG,LUAD,True,4.305970520984387,7.779325391448742,5.34801990922869,-0.23875332588848222,-0.10620267808898366,-0.15804131812765473,0.07918342128429101,0.11769417343417972,-0.10775579992053978,0.04998671459088897,2.021479727410452
ACH-000261,RERF-LC-AI,RERFLCAI_LUNG,LUSC,True,4.621172752683435,3.125981653854716,2.538538163629804,-0.528521354748829,-0.620241487051669,-0.4505986272420524,0.0024184351411380774,0.6041340296165725,0.22862077805859893,-0.013191236283190931,2.994579724215748
ACH-000681,A549,A549_LUNG,LUAD,True,0.2016338611696504,2.204766750654613,2.9523335663696857,-0.737403120071796,-0.8364489297230164,-0.6392446548591705,-0.23063703407780436,-1.0081225079334333,-0.2566123429288831,-0.5135493551694175,1.7865963618908067
ACH-000866,NCI-H1048,NCIH1048_LUNG,SCLC_NET,False,0.1243281350022017,2.780310099043376,7.138527801422274,0.48767526989983234,-0.05524747598819918,0.35496623887314627,0.13846228374753214,0.4409761803946108,0.29775569831175897,-0.004665134161816424,1.1953475983222193
ACH-000586,NCI-H1876,NCIH1876_LUNG,SCLC_NET,False,1.1243281350022014,6.044175512639209,8.402841532551294,0.6953783455793591,0.51585982323843,0.588376829304896,-0.08182308981397948,0.15789248495081498,-0.43031874956092275,0.001481196027095985,0.933572638261024
ACH-000394,NCI-H2081,NCIH2081_LUNG,SCLC_NET,False,0.3895668117627256,6.338602690352632,8.563539503172189,0.29224594546339133,0.4294215571586633,0.2419422301146179,-0.2843800883775324,-0.4314686223723484,-0.5509702218391321,-0.5919367249980353,1.7570232465074596
ACH-000379,NCI-H1781,NCIH1781_LUNG,LUAD,True,8.715447262875877,9.610046680169242,8.987718780204565,1.1135572179221418,1.2452822298768649,1.2217971810699375,0.511761127583993,0.6133693881573024,0.13662239344696855,0.7469222320593734,2.3978029618624896
ACH-000901,HCC-1359,HCC1359_LUNG,other_NSCLC,True,0.6507645591169022,2.867896463992655,0.8559896973084807,-0.7276115360252313,-1.0998390719024116,-0.7928572553738081,0.05780407321054012,0.028083219586476735,0.41122513961506363,-0.09175593197646949,3.4449320489421824
ACH-000816,NCI-H524,NCIH524_LUNG,SCLC_NET,False,0.3561438102252753,4.606442228131607,5.192194165283345,-0.5466558600544595,-0.952903558260679,-0.8930056493246348,-0.5767357469997795,-1.3411502722672342,-0.6597527150616163,-0.958761170783617,0.3448284969974411
ACH-000511,Calu-1,CALU1_LUNG,LUSC,True,6.24412594328373,6.3466023752989855,4.0522419811811385,-0.5740047686973008,-0.6462771283087683,-0.17507151680843802,0.32663692810121653,0.3435863545236747,0.5725387536649107,0.6427429878733849,4.544732655932624
ACH-002077,Lu-165,LU165_LUNG,SCLC_NET,False,0.1505596765753814,5.033863451866284,7.623515741490549,0.05307708567422942,0.009582485598081891,0.16170691756728964,0.14302805969619667,1.0521408638562955,-0.20323196380999578,0.22631408067085806,1.9818526532897407
ACH-000975,HCC2450,HCC2450_LUNG,LUSC,True,4.129283016944966,1.1826922975161902,3.070389327891398,-1.0284412983515852,-1.4843035400259807,-0.661171346589398,-0.0380409232186434,0.2810579461500027,0.5888117003413058,0.14651694898141285,5.830863756751758
ACH-000109,NCI-H3255,NCIH3255_LUNG,LUAD,True,9.574479999326677,10.91513244895065,8.848685528878226,1.1867837883687091,1.3936940972879712,1.4358463728863498,0.4815353644920332,0.4326645759253837,0.2648641101130666,0.44681585653050765,3.840966704487421
ACH-000712,HCC-1833,HCC1833_LUNG,LUAD,True,0.5849625007211562,8.312746845558241,8.744800207852558,0.7584295962492777,0.947006826480386,0.7080427065583934,-0.17718743293174044,0.9871742949537373,-0.1925348998624355,-0.4449255027018117,1.4222330006830477
ACH-000523,NCI-H1184,NCIH1184_LUNG,SCLC_NET,False,0.2387868595871165,0.8953026213333066,3.150559676575381,-0.3825323911714673,-0.874586069168849,-0.9026087354814457,-0.38851772869958495,-0.9777177820784382,-0.6551491609907626,-0.615275379026979,0.5360529002402097
ACH-000890,SW 1271,SW1271_LUNG,other_lung,False,0.4854268271702416,2.130930869826449,0.6959938131099002,-0.6611237143664686,-1.0089107654855993,-0.6939517750065828,0.05451986320728465,0.5522161907620126,-0.25153729785326573,0.3903137097326578,0.3785116232537298
ACH-000562,HCC-78,HCC78_LUNG,LUAD,True,9.636479618780534,8.728600810643192,8.839802161931408,0.7743399145407518,0.8679113654229027,0.8632247158009289,0.660849149913569,1.6055313731394625,1.3382936909583665,1.125657240082276,5.750338520244706
ACH-000399,NCI-H2196,NCIH2196_LUNG,SCLC_NET,False,5.420549772116318,7.545968369105292,8.691603953045512,0.5503875338376258,0.6143760376236125,0.44031568213641753,0.3271975577332475,1.051812633337633,0.4847802664790827,0.6562232990476418,3.912649864897204
ACH-000066,HCC4006,HCC4006_LUNG,LUAD,True,7.941282410432874,7.705701496845794,8.593054921669879,0.8704740522575471,0.7343544266970766,1.0186515778005978,0.9410953083320536,0.9532291541971156,1.1453482940334496,1.5585815667962826,6.089371028076838
ACH-000314,HCC-2108,HCC2108_LUNG,LUAD,True,0.6780719051126377,4.928844036712568,2.713695814843359,-0.7284721129370717,-0.4985487463040075,-0.7965816381787166,0.4234198392711707,0.23968018183412998,-0.28891435342233857,0.39076473469572925,0.8639384504239714
ACH-000893,NCI-H1651,NCIH1651_LUNG,LUAD,True,0.1890338243900171,6.492333914544719,1.5945485495503542,-0.06309788410730323,0.08862110040624949,0.12606094101725615,0.5256706859419297,0.8981725777536842,0.009652545724376365,0.6876808820525344,0.9927684307689242
ACH-002650,ETCC-016,ETCC016_LUNG,LUAD,True,8.676944359106912,7.795455272044121,7.642484978057139,0.30232136547491995,0.46762536331118937,0.2357606802330612,0.1038503628580341,-1.3789285029465197,-0.31587988416758545,0.38278519839619346,0.6870606883398922
ACH-000187,COR-L311,CORL311_LUNG,SCLC_NET,False,0.1634987322828795,6.727239777484807,7.965322548367254,0.13606279807012178,0.20664031466204152,0.21552568749864118,-0.5548472250760607,0.2335056546087666,-0.43207240927839247,-0.6294519224765703,0.01435529297707
ACH-000924,NCI-H2172,NCIH2172_LUNG,other_NSCLC,True,6.455656002220498,2.957914598632985,1.584962500721156,-0.8550521711150759,-0.7988320567712712,-1.0052391220598609,-0.28314970242636023,-0.029667943699044408,-0.35084084675856514,-0.5853477526394045,0.4436066514756145
ACH-002034,T3M-11,T3M11_LUNG,other_NSCLC,True,0.0840642647884745,0.6507645591169022,7.1626934322112366,-0.710219932651067,-0.5975223370110163,-0.8544829149152029,-0.7477480780390648,-2.493254263761803,-0.504408633805924,-1.1252610228482913,0.0565835283663675
ACH-000639,NCI-H211,NCIH211_LUNG,SCLC_NET,False,0.963474123974886,1.6690267655096307,9.405290406263102,-0.09354017923893918,-0.4985594632882694,-0.049558298991012543,-0.3736334349755546,-1.4788102673265489,-0.7118117365249123,-0.6307144452300242,0.3103401206121505
ACH-000590,NCI-H2073,NCIH2073_LUNG,LUAD,True,6.330737650206952,6.471187460386985,8.638870286246128,-0.0005274692937158013,0.043561942850369,-0.09651119008686618,-0.2633560241920358,-0.49614419497917317,-0.2978269312300519,-0.24078320617904547,1.3895668117627256
ACH-000553,Sq-1,SQ1_LUNG,LUSC,True,9.11097913063484,8.568070117946721,9.405460608152774,0.6716576090097346,1.7273604864344203,0.8212523039166965,0.14939510261009087,0.9299940416612471,0.3358487061660097,0.33613636737205826,4.237257770900372
ACH-000339,HCC-461,HCC461_LUNG,LUAD,True,4.007195501404204,3.4329594072761065,3.382667252745041,-0.7882521137508225,-0.8886799936550805,-0.724041050459343,0.02368870258892452,0.42759549887688353,0.1805718209179135,0.07621438293776747,4.510329019490572
ACH-000789,NCI-H810,NCIH810_LUNG,other_NSCLC,True,0.4436066514756145,6.785419772149728,8.700231622118293,0.4197137224062265,0.5306749697232891,0.5547191673314773,-0.439822863210065,-1.052138297293094,-0.4650544439287857,-0.9713992704020203,0.2016338611696504
ACH-002170,NCI-H1688,NCIH1688_LUNG,SCLC_NET,False,1.1505596765753812,6.019479533703628,8.800996938924023,0.6342627985511995,0.6572646260177334,0.8236362792506103,-0.13249392787465544,1.0863098873062857,-0.23079833633407562,0.031239759273224473,1.613531652917927
ACH-000670,SBC-5,SBC5_LUNG,SCLC_NET,False,0.3219280948873623,1.807354922057604,1.250961573533219,-0.6820258783333027,-0.9463655832349833,-1.077357906593468,-0.48347062093657467,-0.3665367630645788,-0.40330199297485475,-0.2363122582370007,0.1634987322828795
ACH-000744,NCI-H1623,NCIH1623_LUNG,LUAD,True,6.357727932310624,8.588864518190148,7.67008968093448,0.3271972454327964,0.2404780106659858,0.38190489544580775,-0.16543563049046575,-0.3614387328144703,-0.19262545268661288,-0.2560709316759479,1.01435529297707
ACH-000525,NCI-H2171,NCIH2171_LUNG,SCLC_NET,False,0.1505596765753814,7.073498932290183,7.922197848396367,-0.1385022672507901,-0.10719793664961363,-0.5555000481060058,-0.5004066016268994,-1.4868410588087664,-0.6787690178402727,-1.1695072907686188,0.2016338611696504
ACH-003154,ABM-T0795,,other_lung,False,2.996388746447621,0.1890338243900171,1.883620816285672,-0.8047419836404757,-1.2521908375596225,-0.7102480282229181,-0.07722196361867842,-0.11962743654706719,-0.33371347801987067,-0.05746660820361367,1.0565835283663676
ACH-000853,NCI-H661,NCIH661_LUNG,other_NSCLC,True,0.8237493603082727,2.097610796626422,6.017253838968937,-0.20123861950339517,-0.3575892028927375,-0.43174814924682714,-0.21070680525502075,-0.6181797681255149,-0.3554052320026297,-0.12592057564847944,0.0976107966264223
ACH-000675,NCI-H1734,NCIH1734_LUNG,LUAD,True,1.4698859762744636,7.9066501263953795,8.396604781181859,0.707187656130857,0.7112993271475102,0.6211596609215541,0.5053980182837629,0.21902530175644624,0.7767872852234551,0.5262410067109853,3.922197848396367
ACH-002490,NCI-H1882,NCIH1882_LUNG,SCLC_NET,False,4.304511041809953,5.090853430451113,8.631540867341485,0.4287324954041132,0.3310720227958982,0.39895314861942643,0.1108715728687205,0.6525971458314144,2.257044809601369,0.32682052445017656,2.4672794804599825
ACH-000891,HCC-1438,HCC1438_LUNG,other_NSCLC,True,6.668884984266247,1.599317793698226,0.8875252707415875,-0.5596660820268168,-0.7489698514083072,-0.7154006157294936,0.9066258643917329,0.9517912436082554,0.4741593850251132,2.0626367673249844,2.063502942306158
ACH-000851,MOR/CPR,MORCPR_LUNG,LUAD,True,6.603181229013857,7.696202521253611,8.499128346499322,0.2593433453061115,0.44720570295326223,0.29072910063127977,-0.5168284866685027,0.4242750766763355,-0.4002002882177259,-0.6836253342403573,0.0976107966264223
ACH-000506,NCI-H146,NCIH146_LUNG,SCLC_NET,False,0.9560566524124028,2.111031312388744,8.604367899893749,0.22609795896715523,0.04073379510279614,0.004615302149265082,-0.5480035776235868,-0.4923321006264101,-0.7327799399678065,-1.1369180579608502,0.1890338243900171
ACH-000603,BEN,BEN_LUNG,other_NSCLC,True,0.5753123306874368,8.753350480643723,8.833237990736135,0.850173947937464,0.9566078290957342,0.7850249272105416,-0.3974741919765065,0.8284604123763464,-0.23002267568086496,-0.4369746381769017,0.8237493603082727
ACH-001386,SCLC-22H,SCLC22H_LUNG,SCLC_NET,False,0.2016338611696504,6.463851292611099,9.045268215138533,-0.10510640920697374,-0.038269035438454446,-0.021874293644875444,-0.3422783272985086,-1.5952705949135002,-0.7449131464084172,-0.70080800757009,0.4646682670034443
ACH-000129,NCI-H1341,NCIH1341_LUNG,other_lung,False,0.2986583155645151,4.563768278452033,3.3950627995175777,-1.2213146907529648,-0.9795117442435731,-1.628036628279387,-0.19730123840195138,-0.12098246205017088,-0.3695406640673403,-0.47767941148118653,0.3673710656485294
ACH-000434,NCI-H1915,NCIH1915_LUNG,other_NSCLC,True,1.7907720378619998,1.6182386555954549,6.00786824333334,-1.0971562066798484,-1.1143021114518135,-1.0826745608824047,-0.37426975969778764,-1.0059018436666627,0.09794965674031433,-0.583318631741869,5.422905742612183
ACH-000514,NCI-H1092,NCIH1092_LUNG,SCLC_NET,False,0.3334237337251918,5.560409266362118,6.945677926114088,-0.11616380000325728,-0.25670030613271017,-0.23450141117918086,-0.45324890462993955,-1.3197841987849281,-0.639572318183137,-0.7344590489250469,1.1176950426697545
ACH-000414,NCI-H1944,NCIH1944_LUNG,LUAD,True,0.7048719644563528,5.127633279725874,5.053545817727984,-0.3547410573529673,-0.4254781713099698,-0.5779942512762173,0.04309516944393106,-0.12344282825367683,-0.2970883132942942,0.06983486974319877,0.5160151470036647
ACH-003071,NCI-H748,NCIH748_LUNG,SCLC_NET,False,0.879705766282288,4.993221467368938,7.723148957047578,-0.030902775243917022,0.08674560794538869,0.030964449444148282,-0.43307936014554343,-1.0792329083493504,-0.40778304848935504,-0.8182352216864427,1.0
ACH-000665,SK-MES-1,SKMES1_LUNG,LUSC,True,7.525207571284386,7.105908508571158,4.433627167084783,-0.3925992267041807,-0.5990532671338643,-0.49452780129609886,0.6217037101532409,0.9572304571119923,1.156353385757931,0.9651887640849842,3.743084055549586
ACH-002522,SNU-2292,SNU2292_LUNG,LUAD,True,3.428946344769483,1.5459683691052926,1.4329594072761065,-0.9376121898524113,-1.2958882964786456,-0.8568206487857633,1.0666703260623067,1.106409233113126,0.9957823346519336,1.0976425257657467,2.6016965164809576
ACH-000803,COLO 668,COLO668_LUNG,SCLC_NET,False,1.4750848829487828,7.3474884972117955,8.8140055929926,0.7022758882132902,0.5851962502809817,0.7634775746960948,0.09164419000035806,0.8456958289060901,-0.368761515699578,0.07331258035395499,1.1953475983222193
ACH-001549,Lu-135,LU135_LUNG,SCLC_NET,False,0.1505596765753814,7.003152448666922,2.702657543390911,-0.8627911896585787,-0.8565588563954212,-1.0684808469612113,-0.5395416039440061,-0.02361390818566099,-0.6262964841823212,-0.8807970411517178,1.713695814843359
ACH-000706,EKVX,EKVX_LUNG,LUAD,True,1.613531652917927,1.6780719051126378,5.319762427669248,-0.25349820862697164,-0.028983812033361946,-0.47280178670530404,-0.16078328407312684,-0.07434201714713251,-0.36844987962529213,-0.3497656630680399,0.6690267655096305
ACH-000737,NCI-H1385,NCIH1385_LUNG,LUSC,True,0.5160151470036647,7.925584109389362,10.33973867952789,-0.07204257557817502,0.5494893939625266,-0.12714359832680117,-0.43166997988069356,0.030726596408436377,-0.6661256162867667,-1.1090313502539524,1.0772429989324606
ACH-003121,NCI-H2679,NCIH2679_LUNG,SCLC_NET,False,0.7398481026993275,5.414135532984451,7.931860310469373,-0.19540070082200517,0.015515955953760248,-0.2726590510412161,-0.6321246589607733,-0.2623937764740197,-0.44340077328643324,-1.00523157225161,0.1763227726404628
ACH-000251,NCI-H2887,NCIH2887_LUNG,other_NSCLC,True,0.3673710656485294,9.220378327695228,5.526068811667588,-0.5159978773721021,-0.7683033920692066,-0.2852864240291433,0.14510580403294693,0.6168284627775502,-0.3036539630904265,0.4399449497621637,0.1890338243900171
ACH-002526,SNU-1327,SNU1327_LUNG,LUAD,True,7.847809043407229,6.617798025902778,9.232876569360682,0.07294711140870883,0.21138895735337385,0.039279301729262285,-0.41242038407581244,-0.5035113634533882,-0.35540713473343655,-0.41051261917450543,1.4854268271702415
ACH-000951,NCI-H2342,NCIH2342_LUNG,LUAD,True,7.909533114946893,8.997687581487513,8.632268215499513,0.7715809027998242,0.9578022182883352,0.6888445091073365,-0.09759008211954988,-1.3396560835742928,-0.3099971440113284,-0.14183789092454163,0.9411063109464316
ACH-000826,CAL-12T,CAL12T_LUNG,other_NSCLC,True,9.267582613736998,8.59245703726808,8.429574122091468,0.6278252094812736,0.6687990872751363,0.64726394128014,0.07407025694880051,-0.1084138000222998,0.25618747552412535,0.28510386751042943,4.924099885640741
ACH-000669,SW 900,SW900_LUNG,LUSC,True,6.709290635723358,8.359793477311143,7.480184323698703,0.3916245855129453,0.4537047691826755,0.47508930271536765,0.847394722441974,1.0160084528176805,0.9084494818374811,1.5726418199280616,4.888499735514123
ACH-002051,Lu-134-A,LU134A_LUNG,SCLC_NET,False,2.0840642647884744,6.302501844112321,7.196725060786028,-0.2171626993974857,-0.1498145271745672,-0.44331510054749346,-0.5112367502518183,-0.18382866975812379,-0.6423549537591191,-0.8891221228031949,0.6135316529179271
ACH-000589,NCI-H1437,NCIH1437_LUNG,LUAD,True,6.179909090014935,7.278356528010724,8.452241240430817,0.24764989409290208,0.28077246253462956,0.24123582071047983,-0.16778673260332233,0.05294224100546654,-0.34135316219060513,-0.15488084812634445,1.263034405833794
