exposure	control	feature	family	n	n_unique_x	n_unique_y	n_unique_z	rho	partial	beta	semipartial	rho_xz	rho_yz	delta	analytic_p	rho_lo	rho_hi	partial_lo	partial_hi	beta_lo	beta_hi	delta_lo	delta_hi	n_boot	loo_partial_min	loo_partial_max	loo_influence_id	loo_partial_at_influence	loo_rho_min	loo_rho_max	unit
Tacstd2	Cldn4	T CD8_xCell	CD8	22	19	16	16	0.11951327408671412	0.14444557234190716	0.28507635860596875	0.14423519016684283	0.8625611483555753	0.05395219996206353	-0.02493229825519304	0.5321742691025071	-0.32044784753443367	0.5234562438803376	-0.39566569501970444	0.506139734384513	-1.0129240783254383	0.8587203445218462	-0.41411883571369035	0.502539801193807	2000	0.003269297222441435	0.2255069169475178	GSE107801	0.003269297222441435	0.058536613223855866	0.2840405948145246	study
Tacstd2	Cldn4	CD8 T_mMCPcounter	CD8	22	19	22	16	0.6664805874598844	0.43270141457121314	0.7068641358492943	0.35763990937342294	0.8625611483555753	0.562895354622794	0.23377917288867123	0.050091947528030374	0.3957017320348217	0.804383877581504	-0.1941658186886387	0.7219901226080921	-0.3328533301340451	1.305280409700881	-0.07208250727929551	0.8110807921170483	2000	0.2368214429813326	0.4801437313586553	GSE148856	0.2368214429813326	0.635891304881091	0.714010302561282	study
Cldn4	Tacstd2	Granulocytes_mMCPcounter	granulocyte	22	16	16	19	0.8518950437317786	0.42590803360755414	0.4291941421316911	0.21715199047572953	0.8625611483555753	0.8602594508282755	0.42598701012422446	0.05421985588071589	0.6215026052347253	0.9561283104064895	0.033098946637695754	0.7794980125549535	0.028146330958601497	1.0791841851544146	0.12029089589950157	0.7248555038245102	2000	0.3518376295319517	0.5581012662498097	GSE148856	0.5581012662498097	0.8288409703504043	0.8935309973045821	study
Cldn4	Tacstd2	Neutrophils_mMCPcounter	granulocyte	22	16	7	19	0.6199425063572813	0.24154681869675076	0.37975517063102143	0.1921382029735948	0.8625611483555753	0.6060203847196839	0.37839568766053056	0.2914946869322784	0.13740878445245736	0.8269361051656481	-0.16215973775026948	0.6099683605478912	-0.293404934668085	1.0655851309244702	0.08384840011781095	0.7041074645118109	1996	0.145169869545056	0.4035673514608502	GSE103725	0.4035673514608502	0.553240342164989	0.7365912287947267	study
Cldn4	Tacstd2	Neutrophil_TIMER	granulocyte	22	16	22	19	0.30583407136997887	0.047177616367340885	0.08807271906551457	0.04456064138409866	0.8625611483555753	0.32842713740589036	0.258656455002638	0.839080969395811	-0.1564219757351945	0.6762985888804242	-0.46181320731638353	0.5028744279125422	-1.004520357411433	0.9185073268629181	-0.20148600679578002	0.7945813573028051	2000	-0.19486435935939705	0.12641097875246884	GSE148856	-0.19486435935939705	0.19976970673762867	0.4167381299493577	study
Cldn4	Tacstd2	Neutrophils_CIBERSORT_abs	granulocyte	22	16	17	19	0.5436206127793336	0.10182368258583799	0.1637048162195196	0.08282691491540518	0.8625611483555753	0.5816562707499122	0.44179693019349564	0.66052602009674	0.1694726100110984	0.8117163954929425	-0.39483844870668255	0.6103696325464555	-0.659201226553767	1.0613596203512612	0.05139357114800453	0.817957345708792	2000	-0.037032365979131655	0.2340707546013656	GSE151829	-0.037032365979131655	0.5051301771730631	0.6551735466451448	study
Cldn4	Tacstd2	Neutrophil_quanTIseq	granulocyte	22	16	22	19	0.583552064884181	0.3317076012727864	0.5643028482596374	0.28551062258698134	0.8625611483555753	0.50906206297913	0.25184446361139456	0.1418431001744902	0.15767473185905648	0.8447802063718315	-0.08186903872232425	0.7546525005204935	-0.12445548127653579	1.412266642641813	-0.047569694254671564	0.5132605418246909	2000	0.24877680594870455	0.42730814439499387	GSE137818	0.42730814439499387	0.5333685682511754	0.674718877060865	study
Cldn4	Tacstd2	Neutrophil_xCell	granulocyte	22	16	18	19	0.45898283313718446	0.0030235641533296253	0.005065325780909718	0.0025628159095300368	0.8625611483555753	0.5306130122480737	0.45595926898385486	0.9896220152271394	-0.02648147187613349	0.7964250893924706	-0.33325535657144884	0.48553050428938477	-0.6430643911841436	0.9011934084619186	0.03500494488788564	0.7899132892463283	2000	-0.0648130700614786	0.12659571020656973	GSE103725	0.12659571020656973	0.378864113663122	0.571552223522691	study
Cldn4	Tacstd2	T CD8_TIMER	CD8	22	16	22	19	0.3735421772267472	0.08048318859960632	0.1465044425262917	0.07412433718249525	0.8625611483555753	0.38958253540560783	0.29305898862714086	0.7287418872554842	-0.07726738828060727	0.7285451051997759	-0.37601600105178	0.5344706469480569	-0.7620406702485215	1.0022694993705585	-0.12875052724976388	0.6944999968576389	2000	0.010562867918860842	0.20347417743656432	GSE107801	0.20347417743656432	0.2910552018693927	0.49611682136828306	study
Cldn4	Tacstd2	T CD8_CIBERSORT_abs	CD8	22	16	22	19	0.5938804200148745	-0.12611491881308728	-0.16809462449252133	-0.08504795083065705	0.8625611483555753	0.7383948054780707	0.7199953388279619	0.585942298015893	0.20928127883412093	0.8184152646237283	-0.5221630348640948	0.37584278156459977	-0.7126527791142002	0.6046442503462156	0.24289805835234182	1.044795568540169	2000	-0.2880446307257661	0.050155220905479476	GSE107801	0.050155220905479476	0.5424210580293227	0.6733958988705495	study
Cldn4	Tacstd2	T CD8_EPIC	CD8	22	16	22	19	0.3253431866168443	0.0749201283240915	0.13947955075223092	0.0705700733147798	0.8625611483555753	0.3357884353132637	0.2504230582927528	0.7468784495162384	-0.17882051353657083	0.7611418204546962	-0.44290521814460565	0.6218457167702381	-0.8899692043111949	1.1621702563933356	-0.28498097304773373	0.8393201761516833	2000	-0.1967556214189701	0.23581224419586463	GSE151829	-0.1967556214189701	0.23945905244709131	0.4815640612748134	study
Cldn4	Tacstd2	T CD8_quanTIseq	CD8	22	16	16	19	0.6081632653061225	0.14700067216570734	0.22355435291561135	0.11310795733144763	0.8625611483555753	0.6387210638256761	0.4611625931404152	0.5248666251472394	0.24985469108529915	0.8611980681870985	-0.30998610144207916	0.6920039445506551	-0.4251611898193863	1.2400228766789325	0.06006962966463722	0.8063687889775115	2000	0.052809147835915296	0.28433933671738537	GSE107801	0.28433933671738537	0.5687331536388139	0.7126305024260283	study
Cldn4	Tacstd2	T CD8_xCell	CD8	22	16	16	19	0.05395219996206354	-0.09781548548286141	-0.19194359128612654	-0.09711440305271819	0.8625611483555753	0.11951327408671411	0.15176768544492494	0.6731612601927577	-0.3448676270830474	0.5005993022368734	-0.4566864794751685	0.4604984829908593	-0.8141907016978478	1.1849058565640813	-0.35164597319084034	0.49298942800361517	2000	-0.16993020542970635	0.03969227581508394	GSE107801	0.03969227581508394	-0.017083851515289423	0.1958007721666824	study
Cldn4	Tacstd2	CD8 T_mMCPcounter	CD8	22	16	22	19	0.562895354622794	-0.03177341714223569	-0.04681818612674425	-0.023687793727545297	0.8625611483555753	0.6664805874598843	0.5946687717650297	0.8912503650183382	0.19135636779631085	0.8149813687186928	-0.4682967169047399	0.5711209436964495	-0.721123335015825	1.0837351064242733	0.1448413440233437	0.8836384606407481	2000	-0.12816958213343702	0.1467348135704894	GSE148856	0.1467348135704894	0.5235157006110674	0.6389984659223487	study
Tacstd2	Cldn4	Granulocytes_mMCPcounter	granulocyte	14	12	12	12	0.8492239467849225	0.6248512046226079	0.6466138694283685	0.40244777998108766	0.7827050997782706	0.7649667405764968	0.22437274216231462	0.022410143288404894	0.5209160309492389	0.9898218515594157	-0.35138846530601214	0.9667337487002354	-0.4748107534531561	1.1236942577302822	0.0010424189083555941	1.1704649876118562	1974	0.4461742847768607	0.8260625363490509	GSE174053	0.8260625363490509	0.811111111111111	0.9333333333333332	study_n_ge_8
Tacstd2	Cldn4	Neutrophils_mMCPcounter	granulocyte	14	12	5	12	0.7272244612778208	0.32295009238909334	0.3353015923374975	0.20868927785239588	0.7827050997782706	0.7631709175387017	0.4042743688887275	0.28180961073772565	0.452210550543076	0.8449592852977392	-0.037817739598713714	0.6163136412118904	-0.052711795413338425	0.4812683383988829	0.03347096780780989	0.7453790619947137	1946	0.24626466139828226	0.3880903404728993	GSE151829	0.24626466139828226	0.6725037594933305	0.7760356497547944	study_n_ge_8
Tacstd2	Cldn4	Neutrophil_TIMER	granulocyte	14	12	14	12	0.16997958160129364	-0.007470474102186174	-0.01170068896602045	-0.007282423902826077	0.7827050997782706	0.22296023041208649	0.17745005570347983	0.9806762527532024	-0.5498162569816907	0.7823201945536883	-0.548117218397623	0.6317187966249906	-0.857162276449599	1.1111162515612876	-0.3900236020181571	0.6920335267622112	1974	-0.16839703443048107	0.28899841278764743	GSE148856	0.28899841278764743	-0.03867462340768808	0.3259718258647996	study_n_ge_8
Tacstd2	Cldn4	Neutrophils_CIBERSORT_abs	granulocyte	14	12	12	12	0.5388026607538803	0.31380159858957946	0.4456036145801604	0.27734045605589974	0.7827050997782706	0.4678492239467849	0.22500106216430082	0.2964399665388392	-0.00909817444974408	0.8198059957917007	-0.5354323899429233	0.8179146342194751	-1.0798411630784484	1.7762814234885065	-0.1972707322440408	0.9718191010417686	1974	0.037946098238529215	0.5173718503438292	GSE148856	0.037946098238529215	0.46556473829201106	0.6639061303092922	study_n_ge_8
Tacstd2	Cldn4	Neutrophil_quanTIseq	granulocyte	14	12	14	12	0.5011086366687488	0.27576333947358456	0.3970652808512125	0.2471305493762531	0.7827050997782706	0.4437129337903899	0.22534529719516427	0.36179117410068334	-0.12520833333333334	0.8930364598518975	-0.17496724605552613	0.756256380780211	-0.3230129166397267	1.0672963647316998	-0.19575506273253243	0.6099092670612595	1974	0.13644296060444874	0.3861765530273402	GSE153239	0.13644296060444874	0.38239375927710695	0.6408937593274026	study_n_ge_8
Tacstd2	Cldn4	Neutrophil_xCell	granulocyte	14	12	12	12	0.7933745248254568	0.6041798584579364	0.7397510393543663	0.460415678664695	0.7827050997782706	0.647517369843618	0.18919466636752036	0.028744932775259347	0.3871930803571429	0.9302125979083445	-0.2509004652986884	0.9289767158840512	-0.369473930984777	1.6709113660289172	-0.08531720792451476	0.9417937522465841	1973	0.45421901961419714	0.7602851076223852	GSE153239	0.7602851076223852	0.7468943965979538	0.8464803161443476	study_n_ge_8
Tacstd2	Cldn4	T CD8_TIMER	CD8	14	12	14	12	0.13024409499319903	0.2064878918874036	0.33176381154625245	0.20648738876091194	0.7827050997782706	0.0022075270337830345	-0.07624379689420457	0.4985083783316625	-0.5659955257270693	0.6607331769010499	-0.46010539199635747	0.7043186119172373	-0.9986085762368845	1.608995128614494	-0.643660635189745	0.4761011510339409	1974	0.005177821082761383	0.3617704357373746	GSE107801	0.005177821082761383	-0.08839913921757277	0.2762473100549149	study_n_ge_8
Tacstd2	Cldn4	T CD8_CIBERSORT_abs	CD8	14	12	14	12	0.7218613400470524	0.5889018570734432	0.8063619514638806	0.5018738269792187	0.7827050997782706	0.5231839070065792	0.13295948297360916	0.03420783512003271	0.23975479326985788	0.9197231517576037	-0.18350863492123504	0.9213949490277333	-0.36062741727745773	2.1992990978204943	-0.17646372105824873	0.7472443207799293	1974	0.3943255391257316	0.8325667266507886	GSE153239	0.8325667266507886	0.6740033886538936	0.8287419301647448	study_n_ge_8
Tacstd2	Cldn4	T CD8_EPIC	CD8	14	12	14	12	0.41722260938499356	0.17744478861734816	0.26080153375665177	0.16232098202411752	0.7827050997782706	0.40397744718229534	0.2397778207676454	0.5619447937103715	-0.26204964975784617	0.9149267012547381	-0.6776116485699543	0.8733920704043322	-1.4030187628800568	1.3477546895129817	-0.22446334626879114	1.0523499323333092	1974	-0.23703227825267809	0.5213476568270129	GSE148856	-0.23703227825267809	0.28729720245711154	0.646418705528501	study_n_ge_8
Tacstd2	Cldn4	T CD8_quanTIseq	CD8	14	12	11	12	0.6272462065508069	0.41678116659677483	0.5728531626261236	0.3565396513344783	0.7827050997782706	0.5178687541629438	0.21046503995403204	0.1565514762569712	0.06340691517326508	0.9014268388885327	-0.41502296654305687	0.8783467866064838	-0.8138049751409506	1.7892471224387838	-0.15141134788502766	0.9420755557026255	1974	0.1376701904637283	0.6599605778420655	GSE148856	0.1376701904637283	0.5714487486348921	0.7423231293541491	study_n_ge_8
Tacstd2	Cldn4	T CD8_xCell	CD8	14	12	12	12	0.08609355431753833	0.1577784753380093	0.2534728084863583	0.15775963659902084	0.7827050997782706	-0.015452689236481243	-0.07168492102047096	0.6066914582135459	-0.5175230218726858	0.5860129828296001	-0.49270311844809284	0.7109443930707694	-1.0502885741856793	2.014625820869687	-0.6418004651964235	0.4441313357274162	1974	-0.08563933160300555	0.35805766886048196	GSE107801	-0.08563933160300555	-0.06602482174568754	0.19889806323953876	study_n_ge_8
Tacstd2	Cldn4	CD8 T_mMCPcounter	CD8	14	12	14	12	0.6512204749659951	0.5448923521701187	0.7845779473845941	0.4883156209225527	0.7827050997782706	0.4437129337903899	0.10632812279587645	0.054148601008427374	0.12043711963484947	0.850107959915913	-0.2602763858966018	0.8981072619237496	-0.5901364765118459	2.3372869311869047	-0.2617602544369905	0.8363088843289715	1974	0.2723676194373503	0.6593866252128235	GSE148856	0.2723676194373503	0.5859702929929769	0.740342790947172	study_n_ge_8
Cldn4	Tacstd2	Granulocytes_mMCPcounter	granulocyte	14	12	12	12	0.7649667405764968	0.30511703779130067	0.258858767387552	0.16111181833426744	0.7827050997782706	0.8492239467849225	0.45984970278519616	0.31072198676960094	0.33672285046273276	0.9601825695474162	-0.33245131446049936	0.7830379817158882	-0.2430335259945108	1.4321710699739214	0.0393326373086984	1.123990968121491	1948	0.07231636685146609	0.4162015624115519	GSE174053	0.07231636685146609	0.7055555555555554	0.8277777777777776	study_n_ge_8
Cldn4	Tacstd2	Neutrophils_mMCPcounter	granulocyte	14	12	5	12	0.7631709175387016	0.45403555297720855	0.5007286512523677	0.3116498788490082	0.7827050997782706	0.7272244612778207	0.30913536456149304	0.11911204842367917	0.4552903401673028	0.8718371826749437	0.10790519876408135	0.735445673037122	0.30211148196415655	0.858614004355829	0.020474789068039748	0.650280584774811	1945	0.32145142346797395	0.5117196612438119	GSE148856	0.32145142346797395	0.7136012114623673	0.7760356497547944	study_n_ge_8
Cldn4	Tacstd2	Neutrophil_TIMER	granulocyte	14	12	14	12	0.2229602304120865	0.14660223641130996	0.23211841933671004	0.14446881975692988	0.7827050997782706	0.16997958160129364	0.07635799400077656	0.6327085947007545	-0.477204179352737	0.7646194776316403	-0.4153472000853139	0.6294039734796459	-0.8543229896316374	1.036056629134983	-0.4724520122283884	0.7056043954061358	1956	-0.1488923159797554	0.2891300379500401	GSE148856	-0.1488923159797554	0.027624731005491492	0.3922711802779792	study_n_ge_8
Cldn4	Tacstd2	Neutrophils_CIBERSORT_abs	granulocyte	14	12	12	12	0.4678492239467849	0.08797169577683402	0.11907300233526223	0.07411017256384073	0.7827050997782706	0.5388026607538803	0.3798775281699509	0.7750465036285145	-0.05869541059033966	0.8647482410348231	-0.6090817712843424	0.788023656305972	-1.2925044556362417	1.3912892617373223	-0.1428063551977831	0.9998616501306096	1959	-0.1392451550339097	0.2819869172695833	GSE153239	-0.1392451550339097	0.39118457300275483	0.6417759259656491	study_n_ge_8
Cldn4	Tacstd2	Neutrophil_quanTIseq	granulocyte	14	12	14	12	0.44371293379038995	0.09560302930560018	0.13292791352325456	0.08273336874485056	0.7827050997782706	0.5011086366687488	0.3481099044847898	0.756042889905888	-0.21906794179296998	0.9090084889078253	-0.35057643532225563	0.7708575964289582	-0.5623615338049076	0.8234719241077223	-0.08505699647408634	0.7885401941839347	1959	-0.021881037887108764	0.22645261089155944	GSE130472	0.22645261089155944	0.3108668690526121	0.5856442973164196	study_n_ge_8
Cldn4	Tacstd2	Neutrophil_xCell	granulocyte	14	12	12	12	0.647517369843618	0.07004771377559528	0.06851045877467928	0.04264041237428166	0.7827050997782706	0.7933745248254568	0.5774696560680227	0.8201204439118857	0.1272650663942799	0.8976852226108075	-0.6981449839370297	0.7241251849067223	-0.9004140712475698	0.9660826950224205	0.03728448872778388	1.2189556317798087	1959	-0.2505038570170157	0.24334710135008406	GSE153239	-0.2505038570170157	0.5643202107628984	0.7330630188831768	study_n_ge_8
Cldn4	Tacstd2	T CD8_TIMER	CD8	14	12	14	12	0.0022075270337830345	-0.16162148176821153	-0.25746570018534587	-0.16024478341683215	0.7827050997782706	0.13024409499319903	0.16382900880199458	0.597841142958704	-0.6162655821636664	0.60048658193959	-0.6989501562570624	0.4539502490217497	-1.8806516974309915	0.9252828730156893	-0.4502466611911229	0.6826653732506397	1959	-0.3444716647088999	0.005177821082761383	GSE174053	-0.3444716647088999	-0.24862257904942345	0.13812365502745744	study_n_ge_8
Cldn4	Tacstd2	T CD8_CIBERSORT_abs	CD8	14	12	14	12	0.5231839070065792	-0.09709490510994635	-0.10795970467135814	-0.06719333674486706	0.7827050997782706	0.7218613400470523	0.6202788121165256	0.7523421812795714	-0.062361583002915416	0.842365843991701	-0.7541225871310672	0.49512227308814916	-1.7289173439469057	0.8150772166333317	0.06554985004425949	1.2766580495789432	1959	-0.5176272589378892	0.1338479298126474	GSE153239	-0.5176272589378892	0.4309458036856673	0.6187939745230093	study_n_ge_8
Cldn4	Tacstd2	T CD8_EPIC	CD8	14	12	14	12	0.40397744718229534	0.13686463434282625	0.19984675668096913	0.12438317110917817	0.7827050997782706	0.41722260938499356	0.2671128128394691	0.6556996642466174	-0.28055188367481826	0.8458918273583942	-0.5781064752709844	0.8380995890720192	-0.8384822666054623	1.7490091107406636	-0.32446605576947984	1.0138310330536975	1959	-0.2657754719336316	0.4636245914416014	GSE151829	-0.2657754719336316	0.30387204106040644	0.629843866925206	study_n_ge_8
Cldn4	Tacstd2	T CD8_quanTIseq	CD8	14	12	11	12	0.5178687541629438	0.05553567442811544	0.06949366235136573	0.04325235114549404	0.7827050997782706	0.6272462065508069	0.4623330797348283	0.856997289847442	-0.06052196238113897	0.8942172804164281	-0.7199668828244322	0.7305393870013648	-1.221711584091435	1.2220538091383346	-0.027521802671819143	1.2446206990032223	1959	-0.2497741189677481	0.2537780746226548	GSE153239	-0.2497741189677481	0.4173816840519555	0.6666666666666666	study_n_ge_8
Cldn4	Tacstd2	T CD8_xCell	CD8	14	12	12	12	-0.015452689236481243	-0.1335929367107867	-0.2138471490938748	-0.133096913748845	0.7827050997782706	0.08609355431753833	0.11814024747430546	0.663488668534884	-0.5495608108108108	0.5362701537416655	-0.6856319389901022	0.49937442851984254	-2.383907660518306	1.0115461540961006	-0.4673949291052078	0.6611517258715502	1959	-0.35518701543612397	0.07363005874136938	GSE151829	-0.35518701543612397	-0.187070328279448	0.13259870882635916	study_n_ge_8
Cldn4	Tacstd2	CD8 T_mMCPcounter	CD8	14	12	14	12	0.44371293379038995	-0.1397351575111947	-0.17038022680109968	-0.10604341674482541	0.7827050997782706	0.6512204749659952	0.5834480913015847	0.6488920145369522	-0.1560197304209857	0.8350512756334693	-0.7711424006168266	0.6037001679881308	-2.0951423313294937	1.0951580333603252	0.00629102561055064	1.2013211449177494	1959	-0.38868731491662895	0.11951023782071513	GSE148856	0.11951023782071513	0.34938134840426316	0.5856442973164196	study_n_ge_8
Tacstd2	Cldn4	Granulocytes_mMCPcounter	granulocyte	294	240	210	243	0.5101675660926835	0.286175280184879	0.45964612201056615	0.2566745479313919	0.8295599010357259	0.4422054936192256	0.22399228590780457	6.287278186775713e-07	0.32868423083604126	0.7313336042237069	0.20147253299337262	0.4317767297671874	0.2919290321170624	0.6661408649010518	0.048847315695846494	0.4234554193971073	2000	0.2620390931933025	0.3392699541294755	GSE124821	0.3392699541294755	0.47707653481129714	0.6348737159765999	mouse
Tacstd2	Cldn4	Neutrophils_mMCPcounter	granulocyte	294	240	133	243	0.5268835970849229	0.014442842797932627	0.020136640402453648	0.011244657193121543	0.8295599010357259	0.6275669549549449	0.5124407542869903	0.8055446681159403	0.27516823783773026	0.6155346229005788	-0.14891039265933972	0.28480441906267523	-0.20669669693559936	0.47399583863498834	0.15629123024842614	0.6682419728131613	2000	-0.010171175016423346	0.19454237884518505	GSE124821	0.19454237884518505	0.48596332656294844	0.5407245563581757	mouse
Tacstd2	Cldn4	Neutrophil_TIMER	granulocyte	294	240	294	243	-0.004516713495234689	0.11279929803835462	0.20133225456615564	0.1124275022679037	0.8295599010357259	-0.08112521466505299	-0.11731601153358931	0.05376572117662469	-0.24926473243635816	0.5069786563615224	-0.1359179493251413	0.2672609097954344	-0.2589969193341605	0.43602162079019496	-0.39737408745466946	0.3849317339738303	2000	0.06469238776687315	0.1559665063857849	GSE124821	0.06469238776687315	-0.09638452861961633	0.2278608402906204	mouse
Tacstd2	Cldn4	Neutrophils_CIBERSORT_abs	granulocyte	294	240	193	243	0.35796933003641135	0.3037714926961747	0.5290601710011539	0.29543658418400537	0.8295599010357259	0.23264420158912483	0.05419783734023664	1.1369657015032595e-07	0.22659689432976726	0.5787219675263443	0.15571175968008283	0.39169569558492406	0.25796396825588475	0.6863154271789801	-0.062412607644777254	0.31444310341606496	2000	0.2672741372561032	0.3192130292568456	GSE124821	0.2672741372561032	0.33327219673801384	0.469171424810748	mouse
Tacstd2	Cldn4	Neutrophil_quanTIseq	granulocyte	294	240	274	243	0.37201557363750043	0.08303612405371298	0.13646894741948998	0.07620668098395325	0.8295599010357259	0.3971508395931667	0.28897944958378746	0.15627159133617818	0.08988824712874253	0.6220272992723567	-0.04089625232663129	0.39711832458353347	-0.07189561508734589	0.7299100034170424	-0.04851988435002016	0.41003368393217016	2000	0.03415870060476851	0.24909148553490448	GSE124821	0.24909148553490448	0.3186450728500748	0.45108078223426906	mouse
Tacstd2	Cldn4	Neutrophil_xCell	granulocyte	294	240	198	243	0.2510665475189203	0.09882857833703751	0.17189260513915006	0.09598787981469457	0.8295599010357259	0.23803611108678252	0.15223796918188282	0.09130039955490435	0.022846442088495556	0.5704731134475319	-0.02531981684877503	0.3297360561475276	-0.04710221176091863	0.5235638529559563	-0.015661357551968253	0.426268684377289	2000	0.06910035650876598	0.22269158953280122	GSE124821	0.22269158953280122	0.2001869415569674	0.4432663971503221	mouse
Tacstd2	Cldn4	T CD8_TIMER	CD8	294	240	294	243	-0.005094242603189908	0.06928469156909796	0.12390071665656478	0.06918835798525079	0.8295599010357259	-0.05271499856781944	-0.07437893417228787	0.23708087931336458	-0.18847635139114097	0.3922216859005176	-0.06370701229598877	0.2141838607266386	-0.12794356723387462	0.3383149963670886	-0.2228512556635197	0.2326683366257148	2000	0.04613833144845164	0.10139170044096696	GSE146027	0.10139170044096696	-0.04890760447219155	0.15236173970978026	mouse
