ligand	pearson	pearson_p	auroc	aupr	n_background	n_geneset
LRFN3	-0.08142863399901484	0.21460201244345645	0.2982944657152802	0.07532690932248556	234	13
SEMA3A	-0.08153536340036459	0.21399972836681402	0.3007309432648799	0.06538903666577907	234	13
RARRES1	-0.08194816175627676	0.21168167290786813	0.29411764705882354	0.04460596336355649	234	13
NPNT	-0.08241523133682935	0.20908066613738424	0.3069961712495649	0.06568844756617065	234	13
ZNRF3	-0.08255962975398787	0.20828121800003763	0.3400626522798469	0.06312627071206982	234	13
COL28A1	-0.08261653990979505	0.20796674594539633	0.30455969369996516	0.07286741305341976	234	13
S100A10	-0.08304605255860908	0.20560438908871986	0.29376957883745214	0.07893254524684053	234	13
ZP3	-0.0834425060883478	0.20344111013919083	0.342847198050818	0.06283729553930749	234	13
PLAU	-0.08406412748273506	0.20008240909180355	0.30142707970762267	0.044239373837322696	234	13
CP	-0.08439104654963946	0.1983322492022869	0.292725374173338	0.07234860019388714	234	13
MFGE8	-0.08460432596331617	0.19719647011286298	0.316045945005221	0.06962603861646152	234	13
BMP2	-0.08522335352974572	0.1939267596093182	0.25374173337974243	0.03933989735494471	234	13
BMP3	-0.08562728388727052	0.19181462269598085	0.3212669683257919	0.05098770128531878	234	13
COL8A1	-0.08566220285224643	0.19163282519182845	0.2774103724329968	0.08453607034485565	234	13
WNT5B	-0.08579564915342726	0.1909392280595518	0.2558301427079708	0.044012755684534	234	13
WNT7B	-0.08585229137618006	0.19064538149536997	0.2714932126696833	0.044093970523234445	234	13
TGFB2	-0.08618942310303157	0.18890326212540334	0.2659241211277411	0.04229979293021963	234	13
SORL1	-0.08631629576527376	0.18825068029139055	0.3017751479289941	0.06902284178028649	234	13
WNT10A	-0.08676658518940211	0.18594791301051372	0.2516533240515141	0.04337081088098219	234	13
GJB2	-0.08750598811505429	0.182211614396067	0.26905673512008355	0.061208246638645616	234	13
GSTP1	-0.08751660612712489	0.18215836609811398	0.2930734423947094	0.07874873116404513	234	13
PLA2G10	-0.08764702807926134	0.18150524785012467	0.30978071702053606	0.06409431695555931	234	13
LGALS3BP	-0.08798845651969307	0.17980364429542006	0.28750435085276715	0.05624161070327682	234	13
ADAM28	-0.08806415667169573	0.1794279720314146	0.2861120779672816	0.06707264536830786	234	13
TCN2	-0.0882740175681139	0.17838954077556893	0.3007309432648799	0.07695824129672474	234	13
ALOX5AP	-0.0890286948327087	0.17469196776442797	0.29342151061608074	0.07498901330940234	234	13
MMP14	-0.08948357262507889	0.1724909047380015	0.29759832927253743	0.07683730644387136	234	13
NT5E	-0.08963977742729846	0.17173983414763982	0.2965541246084233	0.07691471657050467	234	13
DSC2	-0.09048890725241414	0.16769950459163402	0.2916811695092238	0.07119924200071384	234	13
LGALS3	-0.0905820418071119	0.16726070473729923	0.29063696484510965	0.07227142956046667	234	13
ZDHHC5	-0.09068168635745914	0.16679218291734804	0.33553776540201885	0.061021683325737375	234	13
MELTF	-0.0907831315624316	0.16631620203989342	0.28471980508179606	0.07640089034909713	234	13
APOO	-0.09081565408434393	0.16616382139248156	0.30804037591367905	0.06286097689263792	234	13
NECTIN1	-0.09124322267457077	0.16417018673526748	0.2781065088757397	0.07809643251403922	234	13
BMP1	-0.09124745093041006	0.1641505613383279	0.3202227636616777	0.052831188247589575	234	13
TGOLN2	-0.09224942841190724	0.15954924374668017	0.29446571528019494	0.07516140314123182	234	13
CFD	-0.0925527713770396	0.15817551598637214	0.31117298990602155	0.06375279643385913	234	13
LIN7C	-0.09275921185000482	0.15724572523349753	0.29725026105116603	0.07260293892139383	234	13
RGMA	-0.09298302309840242	0.15624235393426747	0.3003828750435086	0.055838200689406786	234	13
IGFBP7	-0.09318699634158678	0.15533212819250403	0.34180299338670384	0.06722412767156517	234	13
MSMB	-0.09330189069121311	0.1548211789241858	0.32057083188304913	0.06792488421701977	234	13
TNFSF13B	-0.09354114519213838	0.15376125651559028	0.2843717368604247	0.041599759073357515	234	13
APOD	-0.09381963327685978	0.15253443817290963	0.2502610511660286	0.040648325068642674	234	13
FGFRL1	-0.09422022774363625	0.15078270624487045	0.2861120779672816	0.06437027736320407	234	13
AZGP1	-0.09520656552917009	0.14653458771898442	0.2687086668987122	0.08685595916831984	234	13
EMC1	-0.09529927549736558	0.14614001444720795	0.2982944657152802	0.06876204605298779	234	13
F12	-0.09558116187527575	0.1449452687853432	0.2728854855551688	0.06941064142494119	234	13
TSPAN3	-0.09570783660506058	0.14441079851255104	0.33031674208144796	0.06771659698805402	234	13
ARMH4	-0.09578447854850235	0.144088157688407	0.311521058127393	0.059854397186837105	234	13
NUCB2	-0.09649356990907998	0.1411290733406801	0.2836756004176819	0.07197081910364639	234	13
TGFBI	-0.09670391855362273	0.1402602611184662	0.2669683257918552	0.090465208086515	234	13
THBS1	-0.09671315196311522	0.1402222178245028	0.2906369648451097	0.07653450372829447	234	13
ANTXR1	-0.09676099945564487	0.14002520392584067	0.3076923076923077	0.07016605482856017	234	13
BTN2A1	-0.09774277474816913	0.13602926000307752	0.3139575356769927	0.06338528679558059	234	13
ANPEP	-0.09775799799335907	0.13596799560109732	0.3045596936999652	0.05897922957641467	234	13
COL21A1	-0.09793883940348375	0.13524183600122586	0.2794987817612252	0.06794836086605147	234	13
VSIR	-0.09802350104603673	0.13490290615351466	0.2770623042116255	0.049540732434775574	234	13
SEMA3B	-0.09819307648145109	0.13422599890718656	0.28959276018099545	0.06067671620374015	234	13
CMTM8	-0.09824180989740053	0.13403194953587252	0.2906369648451097	0.04085722621929533	234	13
SLITRK6	-0.09878108335005026	0.13189900776684646	0.28402366863905326	0.06569842938246574	234	13
TCTN1	-0.09886212882706837	0.13158072698554474	0.29133310128785245	0.060718801933407285	234	13
CD55	-0.0990889208540839	0.1306932152429016	0.28680821441002435	0.07850286817711674	234	13
NLGN2	-0.09909826694584682	0.1306567401381992	0.2829794639749391	0.07199085073391412	234	13
SEMA4B	-0.09941580179744205	0.12942214872192265	0.3000348068221371	0.061544262901448446	234	13
ST14	-0.09946864001472573	0.129217587451584	0.31186912634876435	0.06912711455153944	234	13
SPINT1	-0.10009085306276552	0.1268274413396612	0.30281935259310827	0.06086657228350646	234	13
LIPH	-0.10087818835717481	0.12385217477389072	0.2798468499825967	0.06544719291025305	234	13
GDF15	-0.1013599147310213	0.12205863974009344	0.2934215106160808	0.06222116517617168	234	13
CEACAM6	-0.10418871868323293	0.11193057994128366	0.2791507135398538	0.06796505945740464	234	13
DSG2	-0.10444751753431766	0.11103789683522375	0.28750435085276715	0.0635987555258511	234	13
PIP	-0.10566176574190503	0.10692389465939545	0.27497389488339713	0.08890395991469631	234	13
ROBO1	-0.10606681218498681	0.10557856553354977	0.2788026453184824	0.057282612709716435	234	13
CFH	-0.10707871332379569	0.10227589645527836	0.26592412112774105	0.07952346837740285	234	13
SERPINA1	-0.10716117733318214	0.10201038872680722	0.28715628263139575	0.06324110321820192	234	13
SCGB3A2	-0.10832239443973259	0.09832922848567525	0.2798468499825966	0.06583700797470066	234	13
GPI	-0.10836804967699855	0.09818667985370075	0.28646014618865295	0.05934330815606916	234	13
CDCP1	-0.10847778949826924	0.09784471175068102	0.2857640097459102	0.05020972790686487	234	13
PVR	-0.10927308237829733	0.09539461473365964	0.2645318482422555	0.06946894108957902	234	13
TCTN3	-0.10949768015891904	0.09471159760887318	0.2885485555168813	0.05848544645138454	234	13
PRRG4	-0.11022055925823002	0.09253967241200606	0.3637312913331013	0.044305417820627024	234	13
EXOC3-AS1	-0.1111866344259982	0.08969929342314725	0.28089105464671077	0.044606146864480736	234	13
NECTIN4	-0.11126708681498564	0.08946593419505948	0.2627915071353985	0.07232287582181043	234	13
IGFBP3	-0.11344384836847189	0.08333434673728635	0.28054298642533937	0.05701723655021974	234	13
CIB1	-0.11368693654452927	0.08267112358916937	0.2979463974939088	0.06003488777943927	234	13
CKLF	-0.11597229605480394	0.0766415932364536	0.30316742081447967	0.049981134189884105	234	13
LTBP1	-0.11635738179129292	0.07566158386122453	0.2840236686390532	0.05052276290279917	234	13
RPS19	-0.11649954629828699	0.07530236558837086	0.28471980508179606	0.05421897432350356	234	13
PODXL	-0.11756214134822628	0.07266102457972269	0.2882004872955099	0.05191921921582266	234	13
SPINK1	-0.11770241759451223	0.0723180329878081	0.2843717368604246	0.054701346026260686	234	13
MPZL3	-0.11785453966137313	0.07194756684095864	0.2704490080055691	0.055915150592932526	234	13
SECTM1	-0.11827620739045357	0.07092873818202841	0.3150017403411069	0.04677000826170248	234	13
SEMA4C	-0.11986918628252216	0.06718536511115189	0.2996867386007657	0.05178139258222956	234	13
CA12	-0.12080486771141193	0.065062961683559	0.26696832579185525	0.05858548120783388	234	13
CPAMD8	-0.12123368136460204	0.06410881275575349	0.273929690219283	0.05633878375097706	234	13
MUC4	-0.12184390595946867	0.06277082646945358	0.30455969369996516	0.04304253805694162	234	13
FLRT3	-0.12279645385562293	0.060728175851799765	0.2735816219979116	0.05518820321457629	234	13
CDH3	-0.1253172906111803	0.05558522878893025	0.2857640097459102	0.05101242973430434	234	13
CDH1	-0.1288035174076152	0.04907161567136704	0.24991298294465714	0.05426638300506344	234	13
LTBP3	-0.12898204818267428	0.048755951702259465	0.2951618517229377	0.04420735083981853	234	13
LRIG2	-0.12953171696740823	0.04779468827827999	0.30316742081447967	0.041754732156290136	234	13
VGF	-0.13184633890580666	0.04391879066054943	0.2781065088757397	0.04791040680569173	234	13
GRN	-0.13764768544923753	0.03534739968917423	0.2523494604942569	0.050576126203596375	234	13
PTPRK	-0.13858840096477165	0.0341008101465787	0.2450400278454577	0.04663915334283897	234	13
IGFBP4	-0.13943382028681323	0.03301255130173561	0.3101287852419074	0.04492315163269984	234	13
LRCH4	-0.13956002012631566	0.03285266275567868	0.2565262791507135	0.052483343695276574	234	13
FBLN1	-0.1403493466127678	0.03186749946156307	0.28402366863905326	0.041718510669757305	234	13
HHLA2	-0.14154910098022086	0.03041831723742137	0.2920292377305952	0.04066098964973875	234	13
ADGRE5	-0.14352326445012495	0.02815615400898475	0.25443786982248523	0.04229474683575677	234	13
DKK1	-0.14450926909510697	0.027081304528013345	0.17473024712843718	0.034484885044686456	234	13
MMP15	-0.14480344638903692	0.026767514867074644	0.2857640097459102	0.0427778205069677	234	13
CTHRC1	-0.14498029516632926	0.026580381198400425	0.29202923773059525	0.040468614863044025	234	13
PTDSS1	-0.14503060214388197	0.02652735409781093	0.26766446223459794	0.0491391377916302	234	13
PSAP	-0.1604323517167858	0.014012743526533193	0.2485207100591716	0.0428700489451769	234	13
MMP7	-0.16065262661239954	0.013879987261954062	0.23355377654020187	0.0451617301133433	234	13
PTPRM	-0.16068934411719704	0.013857965799040483	0.2405151409676297	0.043334232134519486	234	13
NECTIN2	-0.1654126496301826	0.011268547660497464	0.22763661677688826	0.043883743056273336	234	13
EFEMP1	-0.17008047976020366	0.009138761978634138	0.23459798120431602	0.03798380451447229	234	13
