cohort	patient	ligand	mean_high	mean_low	frac_high	frac_low
GSE205335	P1018	PCDHA4	0.05226035416126251	0.0024974101688712835	0.1747159090909091	0.0063025210084033615
GSE205335	P1018	PCDHA5	0.010583329945802689	0.0038544130511581898	0.045454545454545456	0.01050420168067227
GSE205335	P1018	PCDHA6	0.0029215095564723015	0.00021130921959411353	0.011363636363636364	0.0021008403361344537
GSE205335	P1018	PCDHA7	0.0055772652849555016	0.0004456659371498972	0.02130681818181818	0.0021008403361344537
GSE205335	P1018	PCDHA8	0.003612557891756296	0.0	0.008522727272727272	0.0
GSE205335	P1018	PCDHA9	0.008067703805863857	0.00023031828459352255	0.03551136363636364	0.0021008403361344537
GSE205335	P1018	PCDHB3	0.003120417008176446	0.0	0.011363636363636364	0.0
GSE205335	P1018	PCDHGB6	0.003777133533731103	0.0	0.014204545454545454	0.0
GSE205335	P1018	PCSK9	0.09821097552776337	0.10133298486471176	0.21164772727272727	0.13445378151260504
GSE205335	P1018	PDCD1LG2	0.01032928004860878	0.0025876848958432674	0.03551136363636364	0.01680672268907563
GSE205335	P1018	PDGFA	0.3192497491836548	0.05962149053812027	0.5582386363636364	0.10084033613445378
GSE205335	P1018	PDGFB	0.04660753905773163	0.01730220951139927	0.15767045454545456	0.04411764705882353
GSE205335	P1018	PDGFC	0.10472356528043747	0.030009062960743904	0.33238636363636365	0.04831932773109244
GSE205335	P1018	PDGFD	0.06186634674668312	0.006982407532632351	0.18039772727272727	0.01050420168067227
GSE205335	P1018	PDPN	0.014666729606688023	0.006683746352791786	0.056818181818181816	0.01050420168067227
GSE205335	P1018	PDYN	0.0	0.0	0.0	0.0
GSE205335	P1018	PECAM1	0.051796913146972656	0.07202287763357162	0.18892045454545456	0.10294117647058823
GSE205335	P1018	PENK	0.010577662847936153	0.00149611197412014	0.026988636363636364	0.0021008403361344537
GSE205335	P1018	PF4	0.002521691843867302	0.015435312874615192	0.014204545454545454	0.01680672268907563
GSE205335	P1018	PF4V1	0.02021460421383381	0.008537031710147858	0.07102272727272728	0.0063025210084033615
GSE205335	P1018	PGF	0.0766545757651329	0.017892703413963318	0.15767045454545456	0.01680672268907563
GSE205335	P1018	PGLYRP1	0.0	0.0	0.0	0.0
GSE205335	P1018	PI16	0.0	0.0	0.0	0.0
GSE205335	P1018	PIGA	0.17788979411125183	0.05412463843822479	0.48011363636363635	0.09663865546218488
GSE205335	P1018	PIP	0.08098561316728592	0.00633199280127883	0.13352272727272727	0.008403361344537815
GSE205335	P1018	PLA2G10	0.06520550698041916	0.01729867234826088	0.2002840909090909	0.025210084033613446
GSE205335	P1018	PLA2G2A	0.0	0.0	0.0	0.0
GSE205335	P1018	PLAT	1.0526742935180664	0.14208294451236725	0.6221590909090909	0.0861344537815126
GSE205335	P1018	PLAU	0.781685471534729	0.1543877124786377	0.7485795454545454	0.17647058823529413
GSE205335	P1018	PLB1	0.02633969858288765	0.013851658441126347	0.11221590909090909	0.03991596638655462
GSE205335	P1018	PLEKHO2	0.03953854367136955	0.016251754015684128	0.14772727272727273	0.03571428571428571
GSE205335	P1018	PLG	0.0	0.0	0.0	0.0
GSE205335	P1018	PLTP	0.402843177318573	0.11330844461917877	0.5482954545454546	0.13025210084033614
GSE205335	P1018	PLXNA1	0.1935267299413681	0.04343007504940033	0.5142045454545454	0.08403361344537816
GSE205335	P1018	PLXNA2	0.07519786059856415	0.01684354990720749	0.22727272727272727	0.02100840336134454
GSE205335	P1018	PMCH	0.0	0.0	0.0	0.0
GSE205335	P1018	PNOC	0.00046153695438988507	0.0	0.002840909090909091	0.0
GSE205335	P1018	PODXL	0.06382312625646591	0.027313435450196266	0.2315340909090909	0.06512605042016807
GSE205335	P1018	PODXL2	0.6078224778175354	0.3095567226409912	0.8068181818181818	0.29831932773109243
GSE205335	P1018	POMC	0.0012705476256087422	0.004929686896502972	0.007102272727272727	0.01050420168067227
GSE205335	P1018	POMZP3	0.04733242094516754	0.01433306559920311	0.16619318181818182	0.031512605042016806
GSE205335	P1018	POSTN	0.0017910904716700315	0.010962331667542458	0.002840909090909091	0.004201680672268907
GSE205335	P1018	PPBP	0.0031960592605173588	0.026084374636411667	0.017045454545454544	0.025210084033613446
GSE205335	P1018	PPY	0.0	0.0	0.0	0.0
GSE205335	P1018	PRG4	0.0	0.0	0.0	0.0
GSE205335	P1018	PRL	0.0	0.0	0.0	0.0
GSE205335	P1018	PRLH	0.0005603614263236523	0.00023031828459352255	0.002840909090909091	0.0021008403361344537
GSE205335	P1018	PRND	0.0	0.0	0.0	0.0
GSE205335	P1018	PRNP	0.3316459655761719	0.16353197395801544	0.6434659090909091	0.2184873949579832
GSE205335	P1018	PROC	0.007238868158310652	0.0	0.029829545454545456	0.0
GSE205335	P1018	PROK1	0.001173401135019958	0.0	0.004261363636363636	0.0
GSE205335	P1018	PROK2	0.0013166781282052398	0.00029243712197057903	0.002840909090909091	0.0021008403361344537
GSE205335	P1018	PROS1	0.05979631096124649	0.013629738241434097	0.17897727272727273	0.02100840336134454
GSE205335	P1018	PRRG4	0.2870588004589081	0.08113250881433487	0.6164772727272727	0.1323529411764706
GSE205335	P1018	PRSS1	0.0	0.0	0.0	0.0
GSE205335	P1018	PRSS2	0.0	0.0	0.0	0.0
GSE205335	P1018	PRSS3	0.010438638739287853	0.004453463014215231	0.022727272727272728	0.004201680672268907
GSE205335	P1018	PRSS55	0.0	0.0	0.0	0.0
GSE205335	P1018	PSAP	1.3410115242004395	0.9285574555397034	0.9176136363636364	0.4957983193277311
GSE205335	P1018	PSEN1	0.2405467927455902	0.07528740167617798	0.6136363636363636	0.1407563025210084
GSE205335	P1018	PSG4	0.0	0.0	0.0	0.0
GSE205335	P1018	PSG5	0.0	0.0	0.0	0.0
GSE205335	P1018	PSG6	0.0	0.0	0.0	0.0
GSE205335	P1018	PSG7	0.0	0.0	0.0	0.0
GSE205335	P1018	PSG9	0.0	0.0	0.0	0.0
GSE205335	P1018	PSPN	0.008968884125351906	0.0035543302074074745	0.041193181818181816	0.0063025210084033615
GSE205335	P1018	PTDSS1	0.12476632744073868	0.07735170423984528	0.3934659090909091	0.11764705882352941
GSE205335	P1018	PTGFRN	0.19619932770729065	0.0646386370062828	0.5184659090909091	0.12394957983193278
GSE205335	P1018	PTGS2	0.8485233783721924	0.08634401857852936	0.6619318181818182	0.09663865546218488
GSE205335	P1018	PTH	0.0	0.0	0.0	0.0
GSE205335	P1018	PTH2	0.0	0.0	0.0	0.0
GSE205335	P1018	PTHLH	0.027041178196668625	0.0007212289492599666	0.06676136363636363	0.004201680672268907
GSE205335	P1018	PTN	0.311789333820343	0.05368814617395401	0.40767045454545453	0.04831932773109244
GSE205335	P1018	PTPRC	0.08123299479484558	0.15614676475524902	0.11079545454545454	0.09033613445378151
GSE205335	P1018	PTPRK	0.4394662082195282	0.08892270177602768	0.7684659090909091	0.14705882352941177
GSE205335	P1018	PTPRM	0.12957444787025452	0.08031343668699265	0.3181818181818182	0.1407563025210084
GSE205335	P1018	PTPRZ1	0.04100915417075157	0.009237960912287235	0.09232954545454546	0.008403361344537815
GSE205335	P1018	PVR	0.2135092169046402	0.09271062910556793	0.5440340909090909	0.13445378151260504
GSE205335	P1018	PYY	0.0	0.0	0.0	0.0
GSE205335	P1018	PZP	0.005240699276328087	0.0	0.004261363636363636	0.0
GSE205335	P1018	QRFP	0.0	0.0	0.0	0.0
GSE205335	P1018	RAET1E	0.006368111353367567	0.0033905410673469305	0.026988636363636364	0.0063025210084033615
GSE205335	P1018	RAET1G	0.01383273210376501	0.02337297797203064	0.061079545454545456	0.03571428571428571
GSE205335	P1018	RARRES1	0.2043505609035492	0.20632559061050415	0.3068181818181818	0.1638655462184874
GSE205335	P1018	RARRES2	0.06367804855108261	0.009998345747590065	0.13636363636363635	0.0063025210084033615
GSE205335	P1018	RBP3	0.0	0.0	0.0	0.0
GSE205335	P1018	RBP4	0.010652866214513779	0.011059668846428394	0.03409090909090909	0.029411764705882353
GSE205335	P1018	RECK	0.04089752957224846	0.009045308455824852	0.14488636363636365	0.025210084033613446
GSE205335	P1018	RELN	0.0013384944759309292	0.0	0.005681818181818182	0.0
GSE205335	P1018	REN	0.008588219992816448	0.0013890062691643834	0.026988636363636364	0.0063025210084033615
GSE205335	P1018	RET	0.0010518924100324512	0.0013605555286630988	0.002840909090909091	0.0021008403361344537
GSE205335	P1018	RETN	0.002433082787320018	0.0	0.005681818181818182	0.0
GSE205335	P1018	RGMA	0.08018699288368225	0.04765153303742409	0.2684659090909091	0.09243697478991597
GSE205335	P1018	RLN1	0.00324592599645257	0.00048467976739630103	0.017045454545454544	0.0021008403361344537
GSE205335	P1018	RLN2	0.01444065198302269	0.006060005631297827	0.06960227272727272	0.01050420168067227
GSE205335	P1018	RLN3	0.0008198590367101133	0.00036574789555743337	0.004261363636363636	0.004201680672268907
GSE205335	P1018	ROBO1	0.059756550937891006	0.016204124316573143	0.18323863636363635	0.046218487394957986
GSE205335	P1018	RPS19	3.213590145111084	3.278731107711792	0.9928977272727273	0.957983193277311
GSE205335	P1018	RSPO1	0.0	0.0	0.0	0.0
GSE205335	P1018	RSPO2	0.0	0.0	0.0	0.0
GSE205335	P1018	RSPO3	0.001233666087500751	0.0003402356815058738	0.007102272727272727	0.004201680672268907
GSE205335	P1018	RSPO4	0.0	0.0	0.0	0.0
GSE205335	P1018	RTN4	0.7941979765892029	0.3618674576282501	0.8778409090909091	0.32983193277310924
GSE205335	P1018	S100A10	2.933307409286499	3.060640335083008	0.9857954545454546	0.930672268907563
GSE205335	P1018	S100A12	0.029895002022385597	0.06978414207696915	0.12215909090909091	0.1092436974789916
GSE205335	P1018	S100A4	1.2019681930541992	1.0185227394104004	0.8082386363636364	0.5210084033613446
GSE205335	P1018	S100A8	0.4302865266799927	1.0065261125564575	0.2585227272727273	0.3865546218487395
GSE205335	P1018	S100A9	2.213517665863037	3.4366073608398438	0.8849431818181818	0.8319327731092437
GSE205335	P1018	S100B	0.0037195184268057346	0.008845152333378792	0.004261363636363636	0.004201680672268907
GSE205335	P1018	SAA1	0.2669287919998169	0.24525465071201324	0.3366477272727273	0.19117647058823528
GSE205335	P1018	SARAF	0.7572908997535706	0.6692248582839966	0.8636363636363636	0.48739495798319327
GSE205335	P1018	SCGB1A1	0.012962782755494118	0.03029407002031803	0.009943181818181818	0.0063025210084033615
GSE205335	P1018	SCGB3A1	0.8212171792984009	0.1882794350385666	0.43323863636363635	0.07773109243697479
GSE205335	P1018	SCGB3A2	0.0042318557389080524	0.020384840667247772	0.011363636363636364	0.004201680672268907
GSE205335	P1018	SCT	0.001726185786537826	0.0011897896183654666	0.005681818181818182	0.004201680672268907
GSE205335	P1018	SCUBE2	0.023419199511408806	0.005183550529181957	0.07102272727272728	0.01050420168067227
GSE205335	P1018	SDC2	0.07243974506855011	0.00809386745095253	0.20738636363636365	0.01050420168067227
GSE205335	P1018	SDC4	1.0308102369308472	0.3259778618812561	0.9019886363636364	0.28991596638655465
GSE205335	P1018	SDK2	0.0012897573178634048	0.0010710937203839421	0.007102272727272727	0.0063025210084033615
GSE205335	P1018	SECTM1	0.3169323205947876	0.20437365770339966	0.5440340909090909	0.22478991596638656
GSE205335	P1018	SELE	0.0005417458596639335	0.0	0.0014204545454545455	0.0
GSE205335	P1018	SELL	0.022784465923905373	0.027548717334866524	0.06534090909090909	0.023109243697478993
GSE205335	P1018	SELP	0.0	0.0	0.0	0.0
GSE205335	P1018	SELPLG	0.024023961275815964	0.03994988277554512	0.07102272727272728	0.04831932773109244
GSE205335	P1018	SEMA3A	0.22787809371948242	0.05439849942922592	0.5411931818181818	0.11764705882352941
GSE205335	P1018	SEMA3B	0.7185998558998108	0.761476993560791	0.7116477272727273	0.41386554621848737
GSE205335	P1018	SEMA3C	0.15939781069755554	0.05373319238424301	0.40767045454545453	0.10294117647058823
GSE205335	P1018	SEMA3D	0.0003153648867737502	0.0	0.002840909090909091	0.0
GSE205335	P1018	SEMA3E	0.013166049495339394	0.00418424466624856	0.048295454545454544	0.0063025210084033615
GSE205335	P1018	SEMA3F	0.09491479396820068	0.06716305762529373	0.2883522727272727	0.10504201680672269
GSE205335	P1018	SEMA3G	0.0012826136080548167	0.0	0.007102272727272727	0.0
GSE205335	P1018	SEMA4A	0.093631811439991	0.03376714885234833	0.2627840909090909	0.04831932773109244
GSE205335	P1018	SEMA4B	0.45618438720703125	0.09133954346179962	0.7485795454545454	0.14495798319327732
GSE205335	P1018	SEMA4C	0.1710081249475479	0.051290787756443024	0.4758522727272727	0.09033613445378151
GSE205335	P1018	SEMA4D	0.08106128871440887	0.048120491206645966	0.2741477272727273	0.07563025210084033
GSE205335	P1018	SEMA4F	0.028845293447375298	0.004427727311849594	0.11505681818181818	0.025210084033613446
GSE205335	P1018	SEMA4G	0.01747448556125164	0.027091389521956444	0.08380681818181818	0.058823529411764705
GSE205335	P1018	SEMA5A	0.10972321778535843	0.00646607531234622	0.22585227272727273	0.014705882352941176
GSE205335	P1018	SEMA5B	0.018743913620710373	0.0	0.052556818181818184	0.0
GSE205335	P1018	SEMA6A	0.014661417342722416	0.00885600596666336	0.048295454545454544	0.0063025210084033615
GSE205335	P1018	SEMA6B	0.010218333452939987	0.01005264837294817	0.04261363636363636	0.02100840336134454
GSE205335	P1018	SEMA6C	0.022445233538746834	0.0012642723741009831	0.08948863636363637	0.004201680672268907
GSE205335	P1018	SEMA6D	0.007050728425383568	0.0014736552257090807	0.019886363636363636	0.004201680672268907
GSE205335	P1018	SEMA7A	0.06333479285240173	0.013009671121835709	0.171875	0.023109243697478993
GSE205335	P1018	SERPINA1	0.8148723840713501	1.5933973789215088	0.43607954545454547	0.5903361344537815
GSE205335	P1018	SERPINA5	0.0028486528899520636	0.00549036031588912	0.015625	0.012605042016806723
GSE205335	P1018	SERPINC1	0.0	0.0	0.0	0.0
GSE205335	P1018	SERPINE1	0.18817657232284546	0.028597014024853706	0.3025568181818182	0.03991596638655462
GSE205335	P1018	SERPINE2	0.03155035153031349	0.009556785225868225	0.06818181818181818	0.008403361344537815
GSE205335	P1018	SERPINF1	0.07775172591209412	0.03135303035378456	0.14488636363636365	0.023109243697478993
GSE205335	P1018	SERPING1	0.3513784110546112	0.5734013319015503	0.48863636363636365	0.39285714285714285
GSE205335	P1018	SFRP1	0.007362921256572008	0.0031282585114240646	0.024147727272727272	0.0021008403361344537
GSE205335	P1018	SFRP2	0.002464273711666465	0.008231168612837791	0.007102272727272727	0.0021008403361344537
GSE205335	P1018	SFTPA1	0.0009050738299265504	0.0	0.002840909090909091	0.0
GSE205335	P1018	SFTPA2	0.003732649376615882	0.0005655947607010603	0.011363636363636364	0.0021008403361344537
GSE205335	P1018	SFTPD	0.010611262172460556	0.016768962144851685	0.048295454545454544	0.0273109243697479
GSE205335	P1018	SHBG	0.0010992902098223567	0.00018252208246849477	0.004261363636363636	0.0021008403361344537
GSE205335	P1018	SHH	0.04080916941165924	0.0035476097837090492	0.13920454545454544	0.01680672268907563
GSE205335	P1018	SHISA4	0.15984207391738892	0.06720703095197678	0.4318181818181818	0.0861344537815126
GSE205335	P1018	SIGLEC1	0.0005154294776730239	0.003652652259916067	0.002840909090909091	0.0063025210084033615
GSE205335	P1018	SIGLEC12	0.00026132541825063527	0.00033954967511817813	0.0014204545454545455	0.0021008403361344537
GSE205335	P1018	SIGLEC14	0.00033108561183325946	0.0	0.0014204545454545455	0.0
GSE205335	P1018	SIGLEC15	0.008178130723536015	0.008364931680262089	0.029829545454545456	0.01050420168067227
GSE205335	P1018	SIGLEC5	0.000359551515430212	0.0	0.0014204545454545455	0.0
GSE205335	P1018	SIGLEC6	0.001001243945211172	0.0	0.002840909090909091	0.0
GSE205335	P1018	SIGLEC7	0.0003907679347321391	0.0	0.002840909090909091	0.0
GSE205335	P1018	SIGLEC8	0.000360174773959443	0.0	0.0014204545454545455	0.0
GSE205335	P1018	SIGLEC9	0.0009551430703140795	0.0	0.004261363636363636	0.0
GSE205335	P1018	SIRPA	0.01875959523022175	0.013126663863658905	0.0625	0.029411764705882353
GSE205335	P1018	SIRPB2	0.0010763522004708648	0.0	0.007102272727272727	0.0
GSE205335	P1018	SIRPG	0.013977047987282276	0.03160152584314346	0.03125	0.04201680672268908
GSE205335	P1018	SLAMF6	0.006143693346530199	0.009971034713089466	0.015625	0.014705882352941176
GSE205335	P1018	SLAMF7	0.038741614669561386	0.012351807206869125	0.13636363636363635	0.014705882352941176
GSE205335	P1018	SLC6A8	0.1292845755815506	0.04714541882276535	0.3096590909090909	0.06932773109243698
GSE205335	P1018	SLIT1	0.004449338186532259	0.0002809037978295237	0.008522727272727272	0.0021008403361344537
GSE205335	P1018	SLIT2	0.019116533920168877	0.0015259593492373824	0.04971590909090909	0.004201680672268907
GSE205335	P1018	SLIT3	0.0	0.0	0.0	0.0
GSE205335	P1018	SLITRK1	0.0	0.0	0.0	0.0
GSE205335	P1018	SLITRK2	0.0	0.0	0.0	0.0
GSE205335	P1018	SLITRK3	0.0	0.0	0.0	0.0
GSE205335	P1018	SLITRK4	0.000891317380592227	0.0	0.002840909090909091	0.0
GSE205335	P1018	SLITRK5	0.005872458219528198	0.0	0.022727272727272728	0.0
GSE205335	P1018	SLITRK6	0.10856766998767853	0.012832514941692352	0.24573863636363635	0.025210084033613446
GSE205335	P1018	SLPI	1.8564835786819458	1.8323359489440918	0.9360795454545454	0.7016806722689075
GSE205335	P1018	SLURP1	0.0017663412727415562	0.0	0.002840909090909091	0.0
GSE205335	P1018	SLURP2	0.012183942832052708	0.006477490998804569	0.028409090909090908	0.004201680672268907
GSE205335	P1018	SNX14	0.22015129029750824	0.07949607819318771	0.5752840909090909	0.15126050420168066
GSE205335	P1018	SORL1	0.2130933254957199	0.07054000347852707	0.5085227272727273	0.1134453781512605
GSE205335	P1018	SOST	0.0	0.0013211703626438975	0.0	0.0021008403361344537
GSE205335	P1018	SOSTDC1	0.0010102756787091494	0.004224469885230064	0.004261363636363636	0.004201680672268907
GSE205335	P1018	SPAG11B	0.0	0.0	0.0	0.0
GSE205335	P1018	SPARC	0.1054389700293541	0.032751113176345825	0.1690340909090909	0.025210084033613446
GSE205335	P1018	SPINK1	0.011855660937726498	0.004393400624394417	0.03551136363636364	0.004201680672268907
GSE205335	P1018	SPINT1	1.150370478630066	0.6650943756103516	0.9019886363636364	0.42016806722689076
GSE205335	P1018	SPN	0.020163357257843018	0.047199785709381104	0.05823863636363636	0.0546218487394958
GSE205335	P1018	SPON1	0.002737492322921753	0.0006408480694517493	0.008522727272727272	0.0021008403361344537
GSE205335	P1018	SPON2	0.2301403433084488	0.03943736478686333	0.3465909090909091	0.0546218487394958
GSE205335	P1018	SPP1	0.08025434613227844	0.13086576759815216	0.13068181818181818	0.10084033613445378
GSE205335	P1018	SPX	0.0018486790359020233	0.00609971396625042	0.009943181818181818	0.014705882352941176
GSE205335	P1018	SST	0.0	0.0	0.0	0.0
GSE205335	P1018	ST14	0.8469247221946716	0.19511263072490692	0.8792613636363636	0.22478991596638656
GSE205335	P1018	ST6GAL1	0.22341986000537872	0.03404553234577179	0.4872159090909091	0.0546218487394958
GSE205335	P1018	STX1A	0.1899588704109192	0.025880277156829834	0.4559659090909091	0.0546218487394958
GSE205335	P1018	SYT1	0.01791928894817829	0.0	0.048295454545454544	0.0
GSE205335	P1018	TAC1	0.0	0.0	0.0	0.0
GSE205335	P1018	TAC3	0.0004484701785258949	0.0	0.0014204545454545455	0.0
GSE205335	P1018	TAC4	0.0	0.0	0.0	0.0
GSE205335	P1018	TAFA4	0.0	0.0	0.0	0.0
GSE205335	P1018	TARM1	0.0	0.0	0.0	0.0
GSE205335	P1018	TCN1	0.018366146832704544	0.0048360503278672695	0.03409090909090909	0.004201680672268907
GSE205335	P1018	TCN2	0.14413928985595703	0.08784297108650208	0.41051136363636365	0.11764705882352941
GSE205335	P1018	TCTN1	0.16144973039627075	0.0694669857621193	0.4502840909090909	0.11974789915966387
GSE205335	P1018	TCTN3	0.14457613229751587	0.08899476379156113	0.44886363636363635	0.15126050420168066
GSE205335	P1018	TDGF1	0.00022468707174994051	0.0	0.0014204545454545455	0.0
GSE205335	P1018	TEX101	0.0	0.0	0.0	0.0
GSE205335	P1018	TF	0.006818125024437904	0.0009851257782429457	0.014204545454545454	0.004201680672268907
GSE205335	P1018	TFF1	0.5294758677482605	1.2672842741012573	0.31392045454545453	0.5357142857142857
GSE205335	P1018	TFF2	0.00062369933584705	0.00021130921959411353	0.002840909090909091	0.0021008403361344537
GSE205335	P1018	TFPI	0.7316776514053345	0.6725529432296753	0.7698863636363636	0.38235294117647056
GSE205335	P1018	TG	0.0021433094516396523	0.00010537859634496272	0.008522727272727272	0.0021008403361344537
GSE205335	P1018	TGFA	0.11855532974004745	0.03680500015616417	0.3678977272727273	0.09243697478991597
GSE205335	P1018	TGFB1	0.19254399836063385	0.186365008354187	0.4133522727272727	0.14915966386554622
GSE205335	P1018	TGFB2	0.13481085002422333	0.045660581439733505	0.3494318181818182	0.06722689075630252
GSE205335	P1018	TGFB3	0.01487612072378397	0.0034758883994072676	0.07244318181818182	0.02100840336134454
GSE205335	P1018	TGFBI	0.6600687503814697	0.3851945400238037	0.7642045454545454	0.3277310924369748
GSE205335	P1018	TGM2	1.091237187385559	1.629480242729187	0.7571022727272727	0.6890756302521008
GSE205335	P1018	TGOLN2	0.5937231183052063	0.2993423640727997	0.8011363636363636	0.296218487394958
GSE205335	P1018	THBS1	0.1764582246541977	0.04301176220178604	0.36363636363636365	0.08823529411764706
GSE205335	P1018	THBS2	0.007851825095713139	0.0020230209920555353	0.022727272727272728	0.0021008403361344537
GSE205335	P1018	THBS4	0.007464785594493151	0.0	0.02556818181818182	0.0
GSE205335	P1018	THPO	0.002269075019285083	0.0	0.01278409090909091	0.0
GSE205335	P1018	THY1	0.001479042344726622	0.00578560633584857	0.007102272727272727	0.004201680672268907
GSE205335	P1018	TIGIT	0.02002605050802231	0.061335690319538116	0.036931818181818184	0.04831932773109244
GSE205335	P1018	TIMD4	0.0007477836916223168	0.000528064847458154	0.005681818181818182	0.0021008403361344537
GSE205335	P1018	TIMP1	1.5529601573944092	1.6834449768066406	0.9161931818181818	0.6827731092436975
GSE205335	P1018	TIMP2	0.7761512398719788	0.6417503952980042	0.8252840909090909	0.43487394957983194
GSE205335	P1018	TIMP3	0.11261287331581116	0.03554658964276314	0.2741477272727273	0.031512605042016806
GSE205335	P1018	TMEM190	0.014530356973409653	0.009062714874744415	0.008522727272727272	0.004201680672268907
GSE205335	P1018	TMPRSS6	0.030032169073820114	0.010661519132554531	0.09517045454545454	0.014705882352941176
GSE205335	P1018	TNC	0.7237195372581482	0.09968537837266922	0.5625	0.09033613445378151
GSE205335	P1018	TNF	0.05784468352794647	0.05316939577460289	0.10653409090909091	0.03361344537815126
GSE205335	P1018	TNFRSF14	0.36601096391677856	0.20840223133563995	0.6960227272727273	0.24789915966386555
GSE205335	P1018	TNFSF10	0.8471343517303467	0.20198744535446167	0.8096590909090909	0.19117647058823528
GSE205335	P1018	TNFSF11	0.006803503260016441	0.0053135366179049015	0.028409090909090908	0.0021008403361344537
GSE205335	P1018	TNFSF12	0.12938813865184784	0.19034723937511444	0.3650568181818182	0.22899159663865545
GSE205335	P1018	TNFSF13	0.1844497174024582	0.24234896898269653	0.4275568181818182	0.2647058823529412
GSE205335	P1018	TNFSF13B	0.0793684795498848	0.0871514081954956	0.21306818181818182	0.1407563025210084
GSE205335	P1018	TNFSF14	0.030573569238185883	0.029584139585494995	0.109375	0.06302521008403361
GSE205335	P1018	TNFSF15	0.051331475377082825	0.008819201029837132	0.1846590909090909	0.03571428571428571
GSE205335	P1018	TNFSF18	0.0	0.0	0.0	0.0
GSE205335	P1018	TNFSF4	0.0031094751320779324	0.012402628548443317	0.009943181818181818	0.014705882352941176
GSE205335	P1018	TNFSF8	0.003383039031177759	0.02168014831840992	0.011363636363636364	0.018907563025210083
GSE205335	P1018	TNFSF9	0.14106358587741852	0.06642001122236252	0.37357954545454547	0.09873949579831932
GSE205335	P1018	TNN	0.0	0.0	0.0	0.0
GSE205335	P1018	TNR	0.0002587004273664206	0.0	0.0014204545454545455	0.0
GSE205335	P1018	TNXB	0.034854497760534286	0.0032028446439653635	0.09517045454545454	0.012605042016806723
GSE205335	P1018	TPH1	0.003233889350667596	0.0	0.014204545454545454	0.0
GSE205335	P1018	TPO	0.0002786536642815918	0.0	0.0014204545454545455	0.0
GSE205335	P1018	TPSAB1	0.013874908909201622	0.020782502368092537	0.018465909090909092	0.01680672268907563
GSE205335	P1018	TPSB2	0.0122298002243042	0.011940148659050465	0.01278409090909091	0.01050420168067227
GSE205335	P1018	TPSG1	0.0	0.0	0.0	0.0
GSE205335	P1018	TRAF2	0.23772679269313812	0.10963638871908188	0.5610795454545454	0.14915966386554622
GSE205335	P1018	TREML1	0.0	0.0	0.0	0.0
GSE205335	P1018	TREML4	0.0004199547984171659	0.0010593417100608349	0.0014204545454545455	0.0021008403361344537
GSE205335	P1018	TRH	0.0004554963961709291	0.0	0.002840909090909091	0.0
GSE205335	P1018	TSHB	0.0	0.0	0.0	0.0
GSE205335	P1018	TSLP	0.0028798284474760294	0.0	0.009943181818181818	0.0
GSE205335	P1018	TSPAN3	1.083416223526001	0.4177629351615906	0.8991477272727273	0.3550420168067227
GSE205335	P1018	TSPAN33	0.04403572902083397	0.07145372033119202	0.16193181818181818	0.11554621848739496
GSE205335	P1018	TSPAN5	0.20382040739059448	0.05207201838493347	0.44886363636363635	0.06932773109243698
GSE205335	P1018	TTR	0.0	0.0	0.0	0.0
GSE205335	P1018	TYROBP	0.04807266220450401	0.047709111124277115	0.0625	0.03571428571428571
GSE205335	P1018	UCN	0.015976769849658012	0.005582503043115139	0.05823863636363636	0.004201680672268907
GSE205335	P1018	UCN2	0.009497766382992268	0.0	0.024147727272727272	0.0
GSE205335	P1018	UCN3	0.0	0.0	0.0	0.0
GSE205335	P1018	ULBP2	0.08313778042793274	0.12714523077011108	0.25	0.1722689075630252
GSE205335	P1018	ULBP3	0.039117004722356796	0.008011892437934875	0.1590909090909091	0.031512605042016806
GSE205335	P1018	UTS2	0.046112772077322006	0.057620033621788025	0.19744318181818182	0.08823529411764706
GSE205335	P1018	UTS2B	0.0010367064969614148	0.0	0.005681818181818182	0.0
GSE205335	P1018	UXS1	0.27025505900382996	0.14551611244678497	0.6576704545454546	0.2184873949579832
GSE205335	P1018	VCAM1	0.007716276217252016	0.011227399110794067	0.019886363636363636	0.012605042016806723
GSE205335	P1018	VCAN	0.20029492676258087	0.03256826847791672	0.3096590909090909	0.031512605042016806
GSE205335	P1018	VEGFA	0.9950649738311768	0.19255082309246063	0.8764204545454546	0.19327731092436976
GSE205335	P1018	VEGFB	0.5842867493629456	0.3991333246231079	0.8125	0.3760504201680672
GSE205335	P1018	VEGFC	0.05054335296154022	0.006231349892914295	0.125	0.01050420168067227
GSE205335	P1018	VEGFD	0.000488036050228402	0.0	0.002840909090909091	0.0
GSE205335	P1018	VGF	0.014310549944639206	0.004787370562553406	0.06818181818181818	0.01680672268907563
GSE205335	P1018	VIP	0.001283869263716042	0.0	0.0014204545454545455	0.0
GSE205335	P1018	VSIG10	0.07974142581224442	0.03182259947061539	0.27698863636363635	0.0819327731092437
GSE205335	P1018	VSIG4	0.0033771267626434565	0.009000667370855808	0.008522727272727272	0.008403361344537815
GSE205335	P1018	VSIR	0.16252002120018005	0.09016894549131393	0.4034090909090909	0.1407563025210084
GSE205335	P1018	VSTM1	0.0	0.0	0.0	0.0
GSE205335	P1018	VSTM4	0.007287831977009773	0.0005362085648812354	0.029829545454545456	0.0021008403361344537
GSE205335	P1018	VTCN1	0.03162509948015213	0.006873900070786476	0.10653409090909091	0.014705882352941176
