ligand	n_patients	n_cohorts	median_delta	mean_delta	paired_p	frac_patients_expressed_high	paired_fdr
NPTX2	60	3	0.0	0.008213641481052036	0.2794450137640345	0.16666666666666666	0.4342481033134217
NPW	60	3	-0.0011231459211558104	-0.009228251182745832	0.11913609516734432	0.31666666666666665	0.22815325917464177
NPY	50	2	0.0	0.001487052686570678	0.9358520318812181	0.02	0.9632585513333812
NRG1	60	3	0.0	0.0031097842460440007	0.11487695639181787	0.06666666666666667	0.22356365672672202
NRG2	60	3	0.0	0.0013670287611603272	0.4855243052645164	0.08333333333333333	0.6327170608408911
NRG3	60	3	0.0	-0.00014491861511487514	0.3742593192802244	0.0	0.5243140522155547
NRG4	60	3	0.0001695361570455134	0.006535838934845136	0.009583853950691517	0.11666666666666667	0.029670221427658967
NRP1	60	3	0.014361356385052204	0.0362826971715549	0.0002393069842694115	0.7166666666666667	0.0012709859831197634
NRTN	60	3	0.00012095971032977104	0.0014941794661960254	0.406834957285095	0.05	0.5556203130922155
NRXN1	60	3	0.0	0.0020449408320322012	0.5266812848042953	0.05	0.6690360955547554
NRXN2	60	3	0.0	-0.004606049373978749	0.009206650427370634	0.016666666666666666	0.028725710863467122
NRXN3	60	3	0.0013167536817491055	0.009572398758124715	0.002248634677809934	0.2	0.008927303787318508
NT5E	60	3	0.02210279181599617	0.04528196186123144	3.0442758673007298e-06	0.7833333333333333	2.6749335745767442e-05
NTF3	60	3	0.0	0.001385374745344355	0.5460878490645904	0.06666666666666667	0.6840408591532343
NTF4	50	2	0.0009154612198472023	0.0039008098043268546	0.049043046754970364	0.14	0.11270469398497997
NTM	60	3	0.0	0.004354091743880417	0.27246372349830206	0.08333333333333333	0.42561326742545225
NTN1	60	3	0.00541053235065192	0.017433444137956635	0.00011417800780502077	0.31666666666666665	0.0006655742406195112
NTN3	50	2	0.0	0.00016414202662417665	0.6566419342620566	0.02	0.7596946034297376
NTN4	60	3	0.019126676488667727	0.050641802900160356	7.64900353749632e-05	0.8	0.0004736041050418705
NTNG1	60	3	0.0	0.003764811987154341	0.00723749486912432	0.08333333333333333	0.02369535991398236
NTNG2	60	3	0.0	0.0006849735206439315	0.335600291128763	0.016666666666666666	0.4867018785180483
NTS	60	3	0.0	-0.021399471819919805	0.8652111727549715	0.2	0.915573440810781
NUCB2	60	3	0.04892610013484955	0.1017641025284926	0.0014716709159195921	1.0	0.006214299450614532
NXPH1	50	2	0.0	0.0009798903085174971	0.09953968814740126	0.0	0.19958041499353105
NXPH2	50	2	0.0	-0.00015140930001507512	0.3739447986092539	0.0	0.5243140522155547
NXPH3	60	3	0.0	0.00031283355031822186	0.9931795603343961	0.0	1.0
NYX	50	2	0.0	-8.87314768624492e-05	0.916511907863894	0.0	0.9507219877581192
OBP2A	50	2	0.0	0.00018116972409188748	0.27332167829229814	0.0	0.42568040702877125
OCLN	60	3	0.11500376462936401	0.13276742308711012	1.994566564292453e-11	0.9666666666666667	5.272270100332204e-09
OGN	60	3	0.0	-0.0010193060617893935	0.009467354390313695	0.0	0.02938568440629835
OLFM2	60	3	0.0023732070112600923	0.006839102916031455	0.02008431204197025	0.23333333333333334	0.055451035806094714
OMG	60	3	0.0	0.04930882182185693	0.22935196912560185	0.13333333333333333	0.3698726087788046
OPCML	50	2	0.0	0.003291073119326029	0.7353166906373405	0.02	0.815123789713935
ORM1	60	3	0.0	-0.004818726125571023	0.13512653665630434	0.1	0.24884845480310802
OSM	60	3	0.0	-0.000642427150766404	0.9348080852983798	0.03333333333333333	0.9632585513333812
OSTN	50	2	0.0	7.169603122747503e-05	0.06788915486182899	0.0	0.14697018126790878
OXT	60	3	0.0	0.0045172243456666665	0.23593767831556445	0.13333333333333333	0.37693252083836837
PAEP	50	2	0.0	0.021411314100550954	0.004272989014000572	0.18	0.014974257688359777
PAM	60	3	0.07383909076452255	0.07485480767985185	1.9435909920095752e-07	0.9833333333333333	2.5245556907080894e-06
PAPLN	60	3	0.0033166997600346804	0.007010494161901685	0.0037374723072366492	0.1	0.013412250471915304
PATJ	31	2	0.08986459672451019	0.08748859587696291	2.2230669856071472e-05	1.0	0.00016100394229094187
PCDH15	60	3	0.0	-0.00031664130632028293	0.5146697234497355	0.016666666666666666	0.657786437991908
PCDHA1	60	3	0.0	-0.00027176970167298956	0.9584199496651095	0.0	0.9798526433145259
PCDHA10	60	3	0.0	0.0007789922679269996	0.1751110121160112	0.05	0.30459630200674437
PCDHA11	50	2	0.0	0.0007766136943246238	0.05521337554271477	0.0	0.12402252589012058
PCDHA12	50	2	0.0017858666833490133	0.011109591569111217	0.0002917855632446799	0.2	0.0015063045319534526
PCDHA13	50	2	0.0	0.00019732917193323373	0.33947890807294845	0.0	0.4899484240907891
PCDHA2	50	2	0.0	0.0001637866604141891	0.1730709208049953	0.0	0.3019266428641889
PCDHA3	50	2	0.0	0.0004321204409643542	0.022909099354356588	0.0	0.061244683956277676
PCDHA4	60	3	0.0	0.004160650138025327	0.0040538926529722335	0.03333333333333333	0.014375079288729433
PCDHA5	60	3	0.0	0.0010239083814667538	0.024047926156015694	0.0	0.06400283241968542
PCDHA6	50	2	0.0	0.0008461248617095407	0.03863248475560448	0.0	0.09421595772030072
PCDHA7	50	2	0.0	0.0012130968108249362	0.052033421360799366	0.0	0.11889089584350906
PCDHA8	50	2	0.0	6.800437142373994e-05	0.39802471950693785	0.0	0.5442099997835135
PCDHA9	60	3	0.0	0.0007735535259901856	0.11580410335886271	0.0	0.22356365672672202
PCDHB3	50	2	0.0	0.002136820196756162	0.132861236687201	0.04	0.24671423150619734
PCDHGB6	60	3	0.0013447568635456264	0.004674204106170994	3.509207282435615e-05	0.03333333333333333	0.00023692105663901473
PCSK9	60	3	0.0	0.0009395335839750866	0.9831145784838135	0.16666666666666666	0.9956117977018281
PDCD1LG2	60	3	0.0	1.5531943063251674e-06	0.12785701738475236	0.016666666666666666	0.24006138993103
PDGFA	60	3	0.029442235827445984	0.060858494221853715	1.7095162297710897e-06	0.8666666666666667	1.716699071072649e-05
PDGFB	60	3	0.002708942105527967	0.013179736391127033	0.0003584348401735208	0.2833333333333333	0.0018072980337863179
PDGFC	60	3	0.00993724912405014	0.023621472233207895	6.363144643046134e-05	0.6333333333333333	0.0004044658430021346
PDGFD	60	3	0.0	-0.001152270797562475	0.3616451100155419	0.08333333333333333	0.5132611715778772
PDPN	60	3	0.0	0.009700827731770308	0.6967223703115555	0.15	0.7825030380848766
PDYN	50	2	0.0	-1.9864324713125825e-07	0.31731050786291415	0.0	0.4669779025815054
PECAM1	60	3	-0.000981366501946468	-0.008635497754100167	0.08123192570478906	0.18333333333333332	0.16947351639855834
PENK	50	2	0.0	0.0038227726180048195	0.5699338801555559	0.04	0.7014675015430366
PF4	60	3	0.0	-0.0036140700639710607	0.0036922889414401344	0.03333333333333333	0.013330167024232509
PF4V1	60	3	0.0	0.00012723172306626415	0.38686641984360415	0.0	0.5353900095192355
PGF	60	3	0.001794340438209474	0.010228512624356275	0.00936903098370809	0.2833333333333333	0.02915622923315408
PGLYRP1	60	3	0.0	0.00010226668588681302	0.7670968684102772	0.0	0.8403467383350871
PI16	60	3	0.0	-0.0004925879544316558	0.1887500729032935	0.0	0.3190330086554961
PIGA	60	3	0.017241593450307846	0.02789260760570566	2.3680817959610822e-07	0.8666666666666667	3.0104869640143546e-06
PIP	60	3	0.0010889230179600418	0.03723067835089751	0.00011587214767343331	0.26666666666666666	0.0006721709537366642
PLA2G10	60	3	0.02550180722028017	0.055909371518161305	2.9799474642333015e-06	0.6333333333333333	2.6526681520404598e-05
PLA2G2A	50	2	0.0	0.0008000275107769994	0.7412506037181041	0.02	0.8194213426856007
PLAT	60	3	0.014516535215079784	0.05883762057928834	0.00013932785484701725	0.4666666666666667	0.0007888208022685328
PLAU	60	3	0.04905880568549037	0.11393259549998523	1.7585786537412937e-07	0.6833333333333333	2.4155189554262594e-06
PLB1	60	3	0.0003452020027907565	0.0015093152028081628	0.13347364753475777	0.016666666666666666	0.24699725189041602
PLEKHO2	60	3	0.0001510242000222206	-0.0002957281549849237	0.6450355930199204	0.15	0.757932678130585
PLG	60	3	0.0	0.000761932134385764	0.1625717591562893	0.0	0.2861167189864001
PLTP	60	3	0.013894709758460522	0.06082980237988522	0.0003666185303362848	0.65	0.001840794721646472
PLXNA1	60	3	0.038101669400930405	0.050831705890595914	3.095892266318487e-08	0.8833333333333333	5.440575379780282e-07
PLXNA2	60	3	0.011950735235586762	0.026013057611999103	0.000342496662286232	0.65	0.0017565815941289582
PMCH	50	2	0.0	0.0002338706122827716	0.6204162095825689	0.0	0.7384435960669022
PNOC	60	3	0.0	-0.001521163567667827	0.029613896312068358	0.0	0.07529490658068444
PODXL	60	3	0.004400439560413361	0.013600688379180307	0.0013024573288736648	0.43333333333333335	0.005659769120014653
PODXL2	60	3	0.018321365118026733	0.04155373252481998	3.197351933498106e-05	0.7	0.000219588250605186
POMC	60	3	0.0	-0.00035617497875743237	0.25686387716823267	0.03333333333333333	0.40548524863413216
POMZP3	60	3	0.0017387280240654945	0.00389994786043341	0.15995106475278986	0.2833333333333333	0.28233607441592895
POSTN	60	3	0.0	-0.0024671538563173574	0.8957490884718665	0.0	0.9381421215809645
PPBP	50	2	0.0	-0.00708356134564383	0.21360259557966188	0.02	0.3501441724522578
PPY	50	2	0.0	-0.00010031812445959076	0.8657723749926214	0.0	0.915573440810781
PRG4	60	3	0.0	-0.0008359759032221821	0.0028538533855484325	0.0	0.010792262011804991
PRL	50	2	0.0	0.0011143355281092227	0.22491588401596185	0.04	0.3646872203515257
PRLH	50	2	0.0	0.000579932205437217	0.9861344018198014	0.0	0.9978243947287575
PRND	60	3	0.0	-0.00033818505786863774	0.3454475304692257	0.0	0.49616562369077494
PRNP	60	3	0.028219538740813732	0.06779977052162091	1.0568701044684289e-06	0.8833333333333333	1.1078594516138355e-05
PROC	60	3	0.00036208344681654125	0.004505486799947296	0.023352239676554643	0.11666666666666667	0.062290014315809814
PROK1	50	2	0.0	0.00013696860740310512	0.005847075797320481	0.0	0.01985015789147152
PROK2	60	3	0.0	-0.0019645233454260356	0.0014353518469266877	0.0	0.006082430698856
PROS1	60	3	0.001144809415563941	0.022558972637246672	0.30967643060190797	0.4666666666666667	0.464320369597591
PRRG4	60	3	0.07518813014030457	0.09441214501857757	3.3927971884776736e-09	1.0	9.65331581007338e-08
PRSS1	50	2	0.0	-0.0018257737247040495	0.836138661741041	0.04	0.8945261421490994
PRSS2	50	2	0.0	0.0027829443803057074	0.37026127045291435	0.02	0.5242443343498017
PRSS3	50	2	0.0001325424382230267	0.010394421918899752	0.09275679283326249	0.18	0.18819077663115225
PRSS55	50	2	0.0	-0.00013169488462153823	0.17971249487899976	0.0	0.30723380741116557
PSAP	60	3	0.18726354837417603	0.27801702270905176	2.679770894249959e-10	1.0	2.2389274508388405e-08
PSEN1	60	3	0.04131152853369713	0.05356180548357467	1.868005162193947e-07	0.95	2.4802957431352963e-06
PSG4	50	2	0.0	2.131968067260459e-05	1.0	0.0	1.0
PSG5	50	2	0.0	-3.805636311881244e-05	0.5146697234497355	0.0	0.657786437991908
PSG6	50	2	0.0	0.0003453925950452685	0.005062032126267864	0.0	0.017382552847385338
PSG7	21	1	0.0	0.00013670319735649086	0.17971249487899976	0.0	0.30723380741116557
PSG9	50	2	0.0	-8.32409644499421e-05	0.7150006546880893	0.0	0.7970389760748756
PSPN	60	3	0.002290567965246737	0.002469793995260261	0.006349248634299494	0.016666666666666666	0.021312786848280606
PTDSS1	60	3	0.008978161960840225	0.012946757456908623	0.0468523148194099	0.95	0.10871556545474724
PTGFRN	60	3	0.012887170538306236	0.029875676652106147	7.411079670049856e-05	0.8	0.0004636774976811297
PTGS2	60	3	0.05661436915397644	0.0851932153183346	2.477933636658811e-06	0.7166666666666667	2.2604051113032663e-05
PTH	21	1	0.0	5.8015298453115286e-06	0.31731050786291415	0.0	0.4669779025815054
PTH2	50	2	0.0	0.0001602559284219751	0.05462393825457164	0.0	0.12306479467150178
PTHLH	60	3	0.0014032855106052011	0.01112802115579446	0.02164734441973716	0.15	0.059019671973664194
PTN	60	3	0.0	0.014983956541012351	0.04111616848250061	0.2	0.09866229184053861
PTPRC	60	3	-0.007274654693901539	-0.0834561262493177	0.000141261633209595	0.31666666666666665	0.0007888208022685328
PTPRK	60	3	0.0544259212911129	0.0803773952027162	1.1046926684665963e-08	0.95	2.444643960773301e-07
PTPRM	60	3	0.0048819424118846655	0.017817513801855967	0.007372527255146432	0.4166666666666667	0.02407150292322401
PTPRZ1	60	3	0.004637548932805657	0.018767126505069124	0.00027150358592674135	0.25	0.001423012215712526
PVR	60	3	0.010539273731410503	0.02329023483519753	0.001295293378822421	0.6666666666666666	0.005649180976980996
PYY	50	2	0.0	0.00023537906090496108	0.9433920568226559	0.0	0.9685167593669018
PZP	60	3	0.0	0.02136478908942081	0.10586996251145879	0.06666666666666667	0.20911504991932767
QRFP	60	3	0.0	5.5716389033477755e-05	0.5076243443095237	0.0	0.6550875717601305
RAET1E	50	2	0.0	0.0041046379914041605	0.13715134230763004	0.04	0.2513612233564204
RAET1G	50	2	0.0001408509342581965	0.0024546442390419544	0.012491570420658574	0.02	0.03713290212111193
RARRES1	60	3	0.0005471865006256849	0.05330859357879187	0.0825577391087119	0.35	0.17157651866940996
RARRES2	60	3	0.0011823615641333163	0.012885238084224208	0.05339459061949088	0.48333333333333334	0.12102626657122867
RBP3	50	2	0.0	0.00010717418917920441	0.10880943004054568	0.0	0.21376739168251566
RBP4	60	3	-0.0004924664390273392	-0.012033949654626971	0.043259861173178045	0.1	0.10216508715799953
RECK	60	3	-5.119573324918747e-05	-0.0031683503873258206	0.4154250995875789	0.13333333333333333	0.5628491995545996
RELN	60	3	0.0	0.002844710916906479	0.29542405582364173	0.05	0.447442011038342
REN	50	2	0.0	0.0001851958961924538	0.6241950204767168	0.0	0.7414642638863584
RET	60	3	0.0	0.001351435850180375	0.029613896312068358	0.016666666666666666	0.07529490658068444
RETN	60	3	0.0	-0.0013175068714796603	0.47664753658604797	0.08333333333333333	0.6231879717946688
RGMA	60	3	0.010718767065554857	0.022575720849757393	2.9967380797109798e-06	0.36666666666666664	2.6526681520404598e-05
RLN1	60	3	0.0	0.000612305694570144	0.1027367744796051	0.0	0.2036921930951239
RLN2	60	3	0.0	0.000544948166255684	0.2982470644280546	0.05	0.45000661867616826
RLN3	21	1	0.0	0.0017484169632856112	0.07473549830588254	0.0	0.15834914977930786
ROBO1	60	3	0.007187545881606638	0.01906108905095607	7.64900353749632e-05	0.2833333333333333	0.0004736041050418705
RPS19	60	3	-0.08901751041412354	-0.11575681368509928	0.00017374503675681157	1.0	0.0009524097198366506
RSPO1	50	2	0.0	-0.00012270159379113466	0.027707849358079864	0.0	0.07090124193341636
RSPO2	50	2	0.0	-0.0024972441780846564	0.3078214719088427	0.0	0.46211891825510926
RSPO3	50	2	0.0	0.0027176564192632215	0.5376040906609355	0.12	0.6762493561471768
RSPO4	60	3	0.0	-0.0023620056461368224	0.9404809859004396	0.016666666666666666	0.9671899984087997
RTN4	60	3	0.16860204935073853	0.20420194615920384	5.779087742610451e-09	1.0	1.569547693731702e-07
S100A10	60	3	0.014632701873779297	0.052678534272126855	0.25079931925595766	0.9833333333333333	0.3974869847624263
S100A12	60	3	0.0	0.004800245167886411	0.2849191177528394	0.13333333333333333	0.4378329586711083
S100A4	60	3	0.0244760699570179	0.02221319155457119	0.17091859219156613	0.9666666666666667	0.2986077743697683
S100A8	60	3	-0.002325741050299257	-0.0023380152066238224	0.7684743761882565	0.6	0.8403467383350871
S100A9	60	3	-0.0031994404271245003	-0.07250966741897476	0.3613273432756863	0.8666666666666667	0.5132611715778772
S100B	60	3	-0.00037236716161714867	-0.005869543365406571	0.014603685675647246	0.06666666666666667	0.04195049130384245
SAA1	60	3	0.005701326357666403	0.06063182161063499	0.02499954597529782	0.5	0.0658027696926892
SARAF	60	3	0.0898851752281189	0.11756231561303139	2.6643918080655757e-07	1.0	3.3166127194149617e-06
SCGB1A1	60	3	0.0	0.06329357934300787	0.0528903491220569	0.31666666666666665	0.12038850895401525
SCGB3A1	60	3	-0.0006402087019523606	0.01916427595084921	0.556995472955734	0.43333333333333335	0.6919018608961561
SCGB3A2	60	3	0.00039077451219782233	0.07582266713288846	0.020092300003379925	0.45	0.055451035806094714
SCT	50	2	0.0	-0.0011414360869093799	0.9426105124576512	0.02	0.9685167593669018
SCUBE2	60	3	0.0	0.01310535403342025	0.0606518687195197	0.2	0.13471929947923056
SDC2	60	3	0.0	0.00766524915707123	0.7774867756686266	0.5333333333333333	0.8462565729906062
SDC4	60	3	0.23814687132835388	0.29855459940930207	2.1106868421131569e-10	1.0	2.101892313604352e-08
SDK2	60	3	0.0	0.002202699477978361	0.9591002329525975	0.08333333333333333	0.9798526433145259
SECTM1	60	3	0.031132825650274754	0.05062358009696861	1.4373720306251741e-09	0.6166666666666667	6.593841703111054e-08
SELE	60	3	0.0	0.00032963103215782517	0.9808326681373396	0.0	0.9949872991715797
SELL	60	3	-0.0008686435467097908	-0.03106306221501048	0.1281666667581566	0.11666666666666667	0.24006138993103
SELP	60	3	0.0	-7.17650761847229e-05	0.40804420568711997	0.0	0.5560009416147188
SELPLG	60	3	-0.0025340677239000797	-0.015106780099692211	0.13611857008188186	0.15	0.2498643490750366
SEMA3A	60	3	0.011958749033510685	0.024765198488360816	0.00012207574194658387	0.5	0.000697992878594104
SEMA3B	60	3	0.020948605611920357	0.04269543025487413	2.2066929212926177e-06	0.6333333333333333	2.0441845278640915e-05
SEMA3C	60	3	0.036362215876579285	0.08074522448975283	6.310856184922302e-09	0.6833333333333333	1.6045687534004576e-07
SEMA3D	60	3	0.0	0.011901264941843692	0.005834181815816049	0.08333333333333333	0.01985015789147152
SEMA3E	60	3	0.009592049987986684	0.031692901158870274	1.9059192881883843e-06	0.35	1.8551719851946673e-05
SEMA3F	60	3	0.005663324613124132	0.015220441949592593	1.9887049715740898e-05	0.35	0.00014669768154512578
SEMA3G	60	3	0.0	0.0005888051283060729	0.047752920558436655	0.0	0.11038900096182286
SEMA4A	60	3	0.007292191963642836	0.015123658722344165	0.0060058238194314025	0.7833333333333333	0.020331329926970326
SEMA4B	60	3	0.07077713869512081	0.10430970519470671	1.0424652717203269e-09	0.95	5.416286955242568e-08
SEMA4C	60	3	0.041187943890690804	0.04531872416846454	1.2130586782650348e-08	0.9	2.635645673684939e-07
SEMA4D	60	3	0.008787605911493301	-0.0032503382302820683	0.1186040324703133	0.7666666666666667	0.22749890658430885
SEMA4F	60	3	0.004364940337836742	0.0050440712599083785	0.022638028297847713	0.31666666666666665	0.061150386585443
SEMA4G	60	3	0.002540562069043517	0.007939602713061806	0.0013094925127759872	0.15	0.0056697230172728435
SEMA5A	60	3	0.0024682576186023653	0.007920223754626931	0.0081055302449332	0.21666666666666667	0.02576092724121057
SEMA5B	50	2	0.0	0.00023469014093279838	0.5813652373104127	0.02	0.7091580779461208
SEMA6A	60	3	0.0	0.002706986611398558	0.02144206316527819	0.16666666666666666	0.05863447478834655
SEMA6B	60	3	8.284253999590874e-05	0.0017933235241798684	0.014086075421814375	0.03333333333333333	0.040988657357670634
SEMA6C	60	3	0.0015535042039118707	0.004446266278197678	0.006503874988731879	0.11666666666666667	0.021709862043392727
SEMA6D	60	3	0.0	0.001103777062962763	0.15315542868290688	0.08333333333333333	0.2723522876132049
SEMA7A	60	3	0.003117580316029489	0.010398254854226251	0.0213276914004197	0.21666666666666667	0.05845548445757234
SERPINA1	60	3	0.004327700240537524	-0.035040487602479214	0.6964145709704024	0.7333333333333333	0.7825030380848766
SERPINA5	50	2	0.0	0.005071272243221756	0.18289563683046106	0.1	0.3117835749107004
SERPINC1	60	3	0.0	-0.0004964261116886822	0.32207523283525596	0.0	0.4722452800467864
SERPINE1	60	3	0.005333844339475036	0.021472564789777	0.00011692042093758798	0.26666666666666666	0.0006749753769102301
SERPINE2	60	3	0.0	0.003024057335278485	0.835197759590778	0.21666666666666667	0.8943201816406628
SERPINF1	60	3	0.00614301860332489	0.046976552581084734	0.0008839646985154313	0.43333333333333335	0.004062837748945924
SERPING1	60	3	0.011137082474306226	0.04734987738872102	0.010411991904238317	0.7333333333333333	0.03174063858562446
SFRP1	60	3	0.0	0.0029188038936505717	0.3308790087391338	0.11666666666666667	0.48160830139252725
SFRP2	60	3	0.0	0.0007510481766075828	0.5128136262533662	0.06666666666666667	0.657523909198254
SFTPA1	60	3	0.0	-0.1431288963649422	0.0394006265838471	0.5333333333333333	0.09529666533905219
SFTPA2	60	3	0.0	-0.11375891097244069	0.34858025507982393	0.5833333333333334	0.49946451417312904
SFTPD	60	3	-0.00034316570236114785	-0.048160566324319615	0.3197889319443936	0.4666666666666667	0.47004646208308776
SHBG	60	3	0.0	0.0004081671800425587	0.9054458470326758	0.0	0.9433372163941129
SHH	60	3	0.0021686397958546877	0.007523619077498249	0.010682107393123443	0.18333333333333332	0.03239877749944801
SHISA4	60	3	0.0018995259888470173	0.008295785161317326	0.14699277742428238	0.6833333333333333	0.2633528770944789
SI	29	1	0.0	-1.0034063397425002e-05	0.6547208460185769	0.0	0.7588665480040732
SIGLEC1	60	3	0.0	-0.0011779971259481196	0.2817749697566426	0.016666666666666666	0.43673292977845385
SIGLEC12	60	3	0.0	0.0007112535468574303	0.3155263919366913	0.0	0.4669779025815054
SIGLEC14	60	3	0.0	0.00015390829861037977	0.5097549306564958	0.0	0.6562048891692553
SIGLEC15	60	3	0.0	0.001437014351055647	0.051109876304358766	0.03333333333333333	0.11722898691690735
SIGLEC5	60	3	0.0	-0.0007461265745708563	0.6529181068049057	0.0	0.7588665480040732
SIGLEC6	60	3	0.0	0.00010949116840492934	0.7670968684102772	0.0	0.8403467383350871
SIGLEC7	60	3	-2.6585126761347055e-05	-0.0027507392244539614	0.060971566177986915	0.0	0.1351781476487836
SIGLEC8	60	3	0.0	-0.00042151917077717373	0.7089053094753638	0.0	0.7946921621229454
SIGLEC9	60	3	0.0	-0.001582422194769606	0.07382562562816318	0.0	0.157820434035161
SIRPA	60	3	7.878741598688066e-05	0.0025890059512069757	0.6670249731404518	0.16666666666666666	0.7681448047268792
SIRPB2	60	3	0.0	9.726023927214555e-05	0.7750969621959847	0.0	0.8458820728988143
SIRPG	60	3	-0.00016457861056551337	-0.012796545212040655	0.2235071583586664	0.0	0.36289545412854124
SLAMF6	60	3	0.0	-0.005777228913332996	0.009117632317817476	0.0	0.02859729821467686
SLAMF7	60	3	0.0	-0.0031157412648705456	0.5917501623233197	0.16666666666666666	0.7154998357012732
SLC6A8	60	3	0.024713126942515373	0.0528854639424632	2.319041279557301e-06	0.75	2.1317340992853653e-05
SLIT1	60	3	0.0	0.004357950928533682	0.09393171231920106	0.06666666666666667	0.19025151901939874
SLIT2	60	3	0.0007270342612173408	0.0038691053130605725	0.1425812978407091	0.08333333333333333	0.2577680044170157
SLIT3	60	3	0.0	0.000808583946491126	0.9659077667131454	0.016666666666666666	0.9848632945581985
SLITRK1	60	3	0.0	-0.00015226935162597025	0.463071015014588	0.0	0.6098369614932433
SLITRK2	60	3	0.0	-0.00021061628200792862	0.9291527647091152	0.0	0.9588407200581975
SLITRK3	50	2	0.0	0.00012964439229108394	0.06297905121445523	0.0	0.13783876593639927
SLITRK4	60	3	0.0	0.001991352023348251	0.23141097273990163	0.03333333333333333	0.37118941264990934
SLITRK5	60	3	0.0	-0.0004780650912531807	0.7137343184082604	0.016666666666666666	0.7970389760748756
SLITRK6	60	3	0.002609640476293862	0.014984389643116932	0.0026939432140706144	0.38333333333333336	0.010351325211621814
SLPI	60	3	0.10717937350273132	0.2773887144091229	2.804925885783873e-05	0.9333333333333333	0.00019716979020657224
SLURP1	50	2	0.0	0.0022289619050570764	0.018674874007415902	0.02	0.05214129541790187
SLURP2	21	1	0.001934624626301229	0.02412079249223184	0.0007377478079437867	0.19047619047619047	0.0034572887470306866
SNX14	60	3	0.028804723173379898	0.043915528679887454	2.7708920918073496e-07	0.95	3.41362479351524e-06
SORL1	60	3	0.040948908776044846	0.045381058337322124	1.6582963577412866e-05	0.9	0.0001230847296584371
SOST	60	3	0.0	-0.0012876951785680526	0.08840247992639415	0.0	0.18151368301037973
SOSTDC1	50	2	0.0	-0.002623959686607122	0.1789561131984324	0.06	0.30723380741116557
SPAG11B	50	2	0.0	0.0015439292992232368	0.7150006546880893	0.02	0.7970389760748756
SPARC	60	3	-0.0002921703126048669	0.007346472726688565	0.9674669611076139	0.31666666666666665	0.9856121215034941
SPINK1	60	3	0.013031809940002859	0.07352429102562989	6.613709470233193e-07	0.48333333333333334	7.456021525404402e-06
SPINT1	60	3	0.22997963428497314	0.2820636739333471	6.920030316998981e-11	1.0	9.188262476459759e-09
SPN	60	3	-0.003479723003692925	-0.034122843987400606	0.00034657713147471104	0.03333333333333333	0.001769913128684956
SPON1	60	3	0.0	-0.002591964315070072	0.4283084366757076	0.0	0.5796473180379056
SPON2	60	3	0.013687605736777186	0.05160743393547212	5.378103296945853e-06	0.5166666666666667	4.4019407122262294e-05
SPP1	60	3	0.0	0.018530610477318986	0.5699790326345511	0.5	0.7014675015430366
SPX	60	3	0.0	-0.005218739870300245	0.34958385515663226	0.05	0.5003026430085935
SST	50	2	0.0	0.0022955686098430307	0.9593536340401635	0.0	0.9798526433145259
ST14	60	3	0.18757172673940659	0.19759522633006174	4.22409488236999e-11	1.0	7.211133406331625e-09
ST6GAL1	60	3	0.008059851825237274	0.021326550627903392	0.011328744606644394	0.7333333333333333	0.03418648940641427
STX1A	60	3	0.01754179038107395	0.03044779997629424	4.605758308934212e-07	0.6	5.395961940369004e-06
SYT1	60	3	0.004031860502436757	0.01458883372300382	0.0038382636477843515	0.4	0.013691716594335223
TAC1	50	2	0.0	0.00047936618328094484	0.12348527214454898	0.0	0.23385879589974015
TAC3	50	2	0.0	0.02473089828286902	0.014097354120504295	0.06	0.040988657357670634
TAC4	50	2	0.0	-0.0006061159738601418	0.21147639221681047	0.0	0.3487016376364119
TAFA4	21	1	0.0	0.00017814532579255423	0.8589549227374824	0.0	0.9140259418266174
TARM1	50	2	0.0	-1.321683288551867e-05	0.6858304344516057	0.0	0.7753712101889014
TCN1	60	3	0.0016357817803509533	0.028380951601623867	4.632453082976357e-06	0.23333333333333334	3.8984376296878495e-05
TCN2	60	3	0.013411976397037506	0.02068482943189641	0.00020111681110313547	0.7333333333333333	0.0010924299512193039
TCTN1	60	3	0.01312187872827053	0.057746447467555605	0.007052676173054015	0.9	0.02321748767713374
TCTN3	60	3	0.017731763422489166	0.030387744369606177	0.00010785598324779055	0.9166666666666666	0.0006343007673274392
TDGF1	50	2	0.0	-2.89053117739968e-05	0.550923682773407	0.02	0.6865003137791672
TECTB	29	1	0.0	-0.00024389783482484776	0.17971249487899976	0.0	0.30723380741116557
TEX101	50	2	0.0	-9.229818882886321e-05	0.4445867389117455	0.02	0.5936102268151239
TF	60	3	0.0001653586805332452	0.004018352996596756	0.09978764078953349	0.08333333333333333	0.19974243005610137
TFF1	50	2	0.0	0.012399995113519253	0.14491119493216345	0.16	0.2607965029276134
TFF2	50	2	0.0	0.024696678364125545	0.006848047504925522	0.08	0.022668744510764536
TFPI	60	3	0.005130623758304864	0.040924866917096854	0.08526198031655641	0.8333333333333334	0.17597248096422263
TG	60	3	0.0	0.0030143778498313623	0.0005102960942727201	0.016666666666666666	0.0024991960354750022
TGFA	60	3	0.03211171366274357	0.0624262950795431	6.812207229672463e-08	0.7666666666666667	1.085411685261146e-06
TGFB1	60	3	0.0037145130336284637	-0.018407111898219832	0.19764832976309	0.7833333333333333	0.3306440746192084
TGFB2	60	3	0.00950855144765228	0.024883884237594127	0.00010737639732988656	0.43333333333333335	0.0006343007673274392
