cohort	ligand	n_patients	median_delta	mean_delta	paired_p	frac_patients_expressed_high	median_frac_high	median_frac_low	paired_fdr
GSE131907	HLA-A	29	0.16158604621887207	0.2046232346830697	2.780929207801819e-05	1.0	0.958904109589041	0.9096774193548387	0.0006569945253431797
GSE131907	HLA-B	29	0.1586148738861084	0.20327945207727366	0.00033221766352653503	1.0	0.9289940828402367	0.9071661237785016	0.004892660135572607
GSE131907	HLA-C	29	0.1672992706298828	0.20783593788229185	1.1928379535675049e-05	1.0	0.9218045112781955	0.8793103448275862	0.0003381695598363877
GSE131907	HLA-DMA	29	-0.0036777108907699585	0.02643769632639556	0.7013288475573063	0.9310344827586207	0.4794520547945205	0.5186991869918699	0.8797642844358246
GSE131907	HLA-DMB	29	-0.0007889047265052795	0.032744153306402006	0.7655419819056988	0.8275862068965517	0.1780821917808219	0.21172638436482086	0.9096383509174287
GSE131907	HLA-DOA	29	-0.0036937184631824493	-0.00807868990372738	0.02019607063179433	0.1724137931034483	0.0425531914893617	0.058394160583941604	0.11969595355913043
GSE131907	HLA-DOB	29	-0.0011487677693367004	-0.002827753482490842	0.08351810256109068	0.034482758620689655	0.011918951132300357	0.017241379310344827	0.283248303763902
GSE131907	HLA-DPB1	29	-0.029602348804473877	-0.03520089349356191	0.17574355751276016	0.9310344827586207	0.6097560975609756	0.6421818181818182	0.4373261141476089
GSE131907	HLA-DQA1	29	1.901201903820038e-05	0.026346660989882618	0.6855739243328571	0.896551724137931	0.2537313432835821	0.2764932562620424	0.867036468972264
GSE131907	HLA-DQA2	29	0.0	0.018241564513902693	0.3944257624523617	0.3793103448275862	0.0022172949002217295	0.003663003663003663	0.6726677077807266
GSE131907	HLA-DQB1	29	0.010264098644256592	0.028275059536099434	0.6391207613050938	0.9310344827586207	0.6896896896896897	0.6552567237163814	0.8569682574005325
GSE131907	HLA-DQB2	29	0.00035694483085535467	0.010656890795558113	0.09261734149401615	0.10344827586206896	0.02702702702702703	0.01485148514851485	0.2983751853812907
GSE131907	HLA-DRA	29	-0.009774252772331238	-0.03623572300220358	0.24702516570687294	1.0	0.851063829787234	0.8289902280130294	0.5376708981028674
GSE131907	HLA-DRB1	29	0.035067081451416016	0.07026563655456593	0.16885415464639664	0.9655172413793104	0.8170731707317073	0.7691056910569106	0.4371703455913557
GSE131907	HLA-DRB5	29	0.0016945218667387962	0.061637232606479866	0.4293668270111084	0.5517241379310345	0.23529411764705882	0.13636363636363635	0.700578391123161
GSE131907	HLA-E	29	0.12471306324005127	0.15976636163119612	1.1436641216278076e-06	1.0	0.7700348432055749	0.6923076923076923	5.403812974691391e-05
GSE131907	HLA-F	29	0.022684752941131592	0.07152671351675587	0.0013987235724925995	0.896551724137931	0.3617021276595745	0.3300370828182942	0.01555051501182949
GSE131907	HLA-G	29	0.0	-0.0026461753897882743	0.7317059346728588	0.1724137931034483	0.012145748987854251	0.012903225806451613	0.8895888304122409
GSE131907	HMGB1	29	0.0011066198348999023	-0.02511921422234897	0.4946499206125736	1.0	0.8837209302325582	0.8569105691056911	0.7509143373154732
GSE131907	HP	29	0.0	-0.015064362271945795	0.45371236574430684	0.20689655172413793	0.018518518518518517	0.029197080291970802	0.7255024321471588
GSE131907	HPX	29	0.0006224437966011465	0.0027667749351982414	0.026398980713274567	0.034482758620689655	0.0070921985815602835	0.003869303525365434	0.13988992583576337
GSE131907	HRG	29	0.0	-2.711607245648087e-05	0.779434528427275	0.0	0.0	0.0	0.9178387904844547
GSE131907	HSP90B1	29	0.05569702386856079	0.08908298508874302	0.04802640900015831	1.0	0.8150087260034904	0.7524972253052165	0.19527886358040228
GSE131907	HSPG2	29	0.021394267678260803	0.03369496489778675	0.004115123481833648	0.896551724137931	0.2835820895522388	0.22727272727272727	0.03674448841259336
GSE131907	IAPP	29	0.0	0.00012779963736679275	1.0	0.0	0.0	0.0	1.0
GSE131907	IBSP	29	0.0	-0.0004137500333760319	0.916511907863894	0.034482758620689655	0.0	0.0	0.9768087439075713
GSE131907	ICAM1	29	0.14304369688034058	0.1730023642423852	7.450580596923828e-09	0.9655172413793104	0.6190476190476191	0.5794621026894865	1.6897916793823243e-06
GSE131907	ICAM2	29	-0.001593668945133686	0.002314395888443587	0.346684567630291	0.41379310344827586	0.08013937282229965	0.06735751295336788	0.6230432641723455
GSE131907	ICAM3	29	-0.01320202648639679	-0.019342656407890648	0.038631681352853775	0.896551724137931	0.29411764705882354	0.2484548825710754	0.1766464784440975
GSE131907	ICAM4	29	0.04760504513978958	0.06769306869055386	1.6652047634124756e-06	0.7931034482758621	0.208955223880597	0.1575091575091575	6.993860006332397e-05
GSE131907	ICAM5	29	0.0018159806495532393	0.002056143766445718	0.21882562656238658	0.2413793103448276	0.0392156862745098	0.03663003663003663	0.5084042796340117
GSE131907	ICOSLG	29	0.0021786598954349756	0.0012438356503041397	0.14936558529734612	0.10344827586206896	0.020463847203274217	0.025278810408921933	0.40618842620429374
GSE131907	IFITM1	29	0.01140981912612915	0.017430723034616173	0.038631681352853775	0.6896551724137931	0.2	0.16774193548387098	0.1766464784440975
GSE131907	IFNA1	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	IFNA5	29	0.0	9.247309584491726e-06	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	IFNA6	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	IFNB1	29	0.0	-0.0008802628265051492	0.10880943004054568	0.0	0.0	0.0	0.3275011061555607
GSE131907	IFNE	29	0.0	0.0008697062575234229	0.9176315934670087	0.034482758620689655	0.0	0.0	0.9770837812127585
GSE131907	IFNG	29	0.0	-0.00048478565716730625	0.9090071978307225	0.034482758620689655	0.007751937984496124	0.0070921985815602835	0.974898019208536
GSE131907	IFNK	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	IFNL1	29	0.0	-0.0010593125931838334	0.050612432239184685	0.0	0.0	0.0	0.20221942301157494
GSE131907	IFNL2	29	0.0	-0.000462971820399679	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	IFNL3	29	0.0	-0.0005124363484230406	0.6547208460185769	0.0	0.0	0.0	0.8569682574005325
GSE131907	IFNW1	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	IGF1	29	0.0	-0.000988850634994692	0.9249707861129906	0.0	0.004739336492890996	0.010181818181818183	0.9821319021087372
GSE131907	IGF2	29	0.0015437128022313118	0.01365361123442136	0.15129116827130748	0.2413793103448276	0.024390243902439025	0.014634146341463415	0.4097588766823641
GSE131907	IGFBP3	29	0.026897119358181953	0.15231273788958788	0.001128690345679373	0.6551724137931034	0.2549019607843137	0.18513011152416356	0.013060559714289889
GSE131907	IGFBP4	29	0.046444594860076904	0.056541652386558464	0.012943167239427567	1.0	0.4781849912739965	0.4670846394984326	0.08387172371149064
GSE131907	IGFBP7	29	0.0028006751090288162	0.024777052185401834	0.3692382462322712	0.5862068965517241	0.17073170731707318	0.18315018315018314	0.649172358492086
GSE131907	IGFBPL1	29	0.0	0.00017349549231986548	0.7945864126678862	0.0	0.0	0.0009633911368015414	0.9262847677868304
GSE131907	IGFL1	29	0.0	-0.0012406300570703402	0.15485982528200376	0.0	0.0	0.0	0.4141769855419629
GSE131907	IGFL2	29	0.0	-0.006341661621639827	0.6148113070366257	0.20689655172413793	0.010452961672473868	0.014184397163120567	0.8461116774023465
GSE131907	IGFL3	29	0.0	-1.196415717552962e-05	0.6547208460185769	0.0	0.0	0.0	0.8569682574005325
GSE131907	IGSF10	29	0.0	0.0019062196992434047	0.7103183482536846	0.06896551724137931	0.0010783608914450035	0.004662004662004662	0.8813758694061108
GSE131907	IGSF11	29	0.0	0.0012542141214061271	0.34910194464272437	0.0	0.0	0.0	0.6254053795021317
GSE131907	IGSF21	29	0.0	0.0005407933776009956	0.700703412251682	0.0	0.0	0.0	0.8797642844358246
GSE131907	IGSF3	29	0.01170136034488678	0.024918487018520206	0.0009746924042701721	0.7586206896551724	0.20567375886524822	0.16153846153846155	0.01163474933097237
GSE131907	IHH	29	0.0	2.4829694603826722e-05	0.6495629244115453	0.0	0.0	0.0	0.8569682574005325
GSE131907	IL10	29	-0.00046643312089145184	0.001758917658348921	0.18637637586110412	0.034482758620689655	0.006980802792321117	0.0072992700729927005	0.44872783487577933
GSE131907	IL11	29	0.0	0.0032395704826018936	0.17787574967715358	0.06896551724137931	0.006139154160982265	0.003708281829419036	0.4373261141476089
GSE131907	IL12A	29	0.0	0.0014656117398709316	0.377758613852039	0.034482758620689655	0.0035945363048166786	0.004889975550122249	0.6560157245148732
GSE131907	IL12B	29	0.0	3.039033216392172e-05	0.17971249487899976	0.0	0.0	0.0	0.4373261141476089
GSE131907	IL13	29	0.0	-5.439744764489346e-06	0.7536837177261574	0.0	0.0	0.0	0.9034644142721591
GSE131907	IL15	29	0.0077505409717559814	0.006388451209580847	0.07598886638879776	0.4827586206896552	0.09075043630017451	0.05172413793103448	0.2684466494856594
GSE131907	IL16	29	-0.0008057969389483333	-0.004840669297444602	0.0622917003929615	0.034482758620689655	0.011848341232227487	0.018808777429467086	0.23546262748539448
GSE131907	IL17A	29	0.0	-3.298288933804323e-06	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	IL17B	29	0.0	0.0003321317981944644	0.0663160312989308	0.0	0.0	0.0	0.24575941010780236
GSE131907	IL17C	29	0.0	0.0004635353147148572	0.9090113066460508	0.0	0.002002002002002002	0.005947955390334572	0.974898019208536
GSE131907	IL17F	29	0.0	-2.9770518926068625e-06	1.0	0.0	0.0	0.0	1.0
GSE131907	IL18	29	0.0028382379096001387	0.014445046243932226	1.0	0.7931034482758621	0.20767888307155322	0.22744128553770088	1.0
GSE131907	IL18BP	29	0.0008389055728912354	0.0023839070124487423	0.966034073382616	0.0	0.016587677725118485	0.017915309446254073	1.0
GSE131907	IL19	29	0.0	-0.0011768765849912346	0.046826465481518996	0.0	0.0	0.0	0.1930953158401547
GSE131907	IL1A	29	0.0	0.002253855506343574	0.3615326171890033	0.0	0.005917159763313609	0.007326007326007326	0.6405906060817653
GSE131907	IL1B	29	0.002010054886341095	0.007110951512506039	0.40468135103583336	0.5862068965517241	0.13565891472868216	0.14772727272727273	0.6808733710306157
GSE131907	IL1F10	29	0.0	0.00014561484316925937	0.10974463874701328	0.0	0.0	0.0	0.3275011061555607
GSE131907	IL1RN	29	0.007795875892043114	0.005255597033377351	0.2053302302956581	0.3448275862068966	0.081203007518797	0.0625	0.48408416040597985
GSE131907	IL2	29	0.0	0.00147529954696877	0.8588630128278887	0.0	0.0	0.0	0.953918370760848
GSE131907	IL20	29	0.0	-0.00014313959500527587	0.7353166906373405	0.0	0.0	0.0	0.8895888304122409
GSE131907	IL21	29	0.0	3.5228777741049896e-05	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	IL22	29	0.0	-0.0001384733668287638	0.17971249487899976	0.0	0.0	0.0	0.4373261141476089
GSE131907	IL23A	29	0.0041599031537771225	0.016835893869624828	0.0006071217358112335	0.20689655172413793	0.03003003003003003	0.014652014652014652	0.008099718216587516
GSE131907	IL24	29	0.0	-4.9244223818873406e-05	0.5937116848746409	0.0	0.0	0.0	0.8305112229601987
GSE131907	IL25	29	0.0	1.1400884902506167e-05	0.17971249487899976	0.0	0.0	0.0	0.4373261141476089
GSE131907	IL26	29	0.0	0.0014554096761175655	0.6858304344516057	0.034482758620689655	0.0	0.0	0.867036468972264
GSE131907	IL27	29	0.0	8.396482032900355e-05	0.6050949464540121	0.0	0.0	0.0	0.8368020357059143
GSE131907	IL3	29	0.0	-2.196190099970534e-05	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	IL31	29	0.0	-8.853603302950745e-05	0.10880943004054568	0.0	0.0	0.0	0.3275011061555607
GSE131907	IL32	29	0.05699758231639862	0.07738731679474485	0.020265981554985046	0.9655172413793104	0.5161290322580645	0.4065934065934066	0.11969595355913043
GSE131907	IL33	29	0.0	-0.0028350605932465785	0.12392922503869737	0.06896551724137931	0.0	0.0017196904557179708	0.35551032600754584
GSE131907	IL34	29	0.0	0.0060227019993331415	0.1373547103361862	0.13793103448275862	0.010914051841746248	0.010309278350515464	0.3883478322651611
GSE131907	IL36B	29	0.0	-0.0005178715610186216	0.17971249487899976	0.0	0.0	0.0	0.4373261141476089
GSE131907	IL36G	29	0.0	0.0012291207997899118	0.6191537066890378	0.0	0.004313443565780014	0.003708281829419036	0.847971380900204
GSE131907	IL36RN	29	0.0	0.008438307448723835	0.0420199491044772	0.10344827586206896	0.011086474501108648	0.011363636363636364	0.18382975282637698
GSE131907	IL37	29	0.0	-0.0007011369031308027	0.9036267967285596	0.2413793103448276	0.02834008097165992	0.03757225433526012	0.974898019208536
GSE131907	IL4	29	0.0	0.0006144747558523547	0.6495629244115453	0.0	0.0	0.0	0.8569682574005325
GSE131907	IL5	29	0.0	-0.0002309842213811674	0.15485982528200376	0.0	0.0	0.0	0.4141769855419629
GSE131907	IL6	29	-0.0015792788472026587	-0.003144993481892643	0.6391207613050938	0.3103448275862069	0.05319148936170213	0.045454545454545456	0.8569682574005325
GSE131907	IL7	29	0.001101815258152783	0.0024583118823196352	0.6004574855558895	0.2413793103448276	0.05	0.043209876543209874	0.8319752467949496
GSE131907	ILDR2	29	0.0	-0.00023012967220234587	0.8139453463016609	0.0	0.0	0.0	0.9332801038484161
GSE131907	IMPG2	29	0.0	-0.00021056880158821828	0.8788507586415779	0.0	0.0	0.0	0.9650833629016788
GSE131907	INHA	29	0.0	-0.001491693342265127	0.7439495148870137	0.034482758620689655	0.0	0.0030094582975064487	0.8955825370295897
GSE131907	INHBA	29	0.00014049933815840632	0.003687622475714808	0.4237107971667934	0.034482758620689655	0.011834319526627219	0.005090909090909091	0.6999754474397959
GSE131907	INHBB	29	0.025929242372512817	0.0365887500771225	0.00028587438441443803	0.5517241379310345	0.13725490196078433	0.10557620817843866	0.004322420692346303
GSE131907	INHBC	29	0.0	-2.086451598282518e-05	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	INHBE	29	0.0	-0.0005549224814127103	0.789675102094056	0.0	0.0	0.0	0.9250945927424169
GSE131907	INSL3	29	0.0	0.00014357192186911688	0.4688451964332785	0.034482758620689655	0.0007189072609633358	0.0012360939431396785	0.727644012224316
GSE131907	INSL5	29	0.0	0.0002033997609095391	0.24886387493792206	0.0	0.0	0.0	0.5380627169588169
GSE131907	ITGA4	29	-0.0003068726509809494	0.0003518326175880843	0.22085246989634644	0.0	0.002369668246445498	0.007692307692307693	0.5102302878640774
GSE131907	ITGA9	29	0.0003080609312746674	0.0039137088089523	0.24181965823701845	0.1724137931034483	0.02127659574468085	0.01832460732984293	0.5324728008558814
GSE131907	ITGAL	29	0.0007262014696607366	0.0016850022371288325	0.5082960315048695	0.0	0.01804511278195489	0.017241379310344827	0.7614368556493024
GSE131907	ITGAM	29	0.0	-0.00044870597725846516	0.9636746235039864	0.06896551724137931	0.012195121951219513	0.017241379310344827	1.0
GSE131907	ITGB1	29	0.08096860349178314	0.12280362279250703	0.0004987679421901703	1.0	0.6603098927294399	0.5265454545454545	0.007070035580545664
GSE131907	ITGB2	29	0.001899300143122673	0.033471196311815034	0.0622917003929615	0.6896551724137931	0.291497975708502	0.20618556701030927	0.23546262748539448
GSE131907	ITIH2	29	0.0	-0.0002186941334190939	0.4703377962613965	0.034482758620689655	0.0	0.0	0.727644012224316
GSE131907	ITM2B	29	0.13458669185638428	0.14683167482244558	0.00021718069911003113	1.0	0.8954703832752613	0.8241758241758241	0.0034687734195883845
GSE131907	IZUMO1	29	0.0	0.0008124714378058782	0.7212766990291557	0.0	0.0	0.0	0.885203221535782
GSE131907	JAG1	29	0.009691733866930008	0.01774379358514501	0.0025420673191547394	0.4827586206896552	0.0967741935483871	0.07692307692307693	0.02551065787541128
GSE131907	JAG2	29	0.00413210503757	0.0070326357020129415	0.06849841201936427	0.3793103448275862	0.078125	0.07096774193548387	0.24951689333294907
GSE131907	JAM2	29	0.0	-0.001020888347833032	0.18408369354964227	0.0	0.0	0.0007272727272727272	0.44509788589614996
GSE131907	JAM3	29	0.0	-0.00036656346718042063	0.1771140408635976	0.0	0.0	0.0	0.4373261141476089
GSE131907	JAML	29	-0.00215897336602211	-0.0016116818296723068	0.4548785090446472	0.06896551724137931	0.02127659574468085	0.019230769230769232	0.7255024321471588
GSE131907	KCNA1	29	0.0	0.00015809544731445354	0.6858304344516057	0.0	0.0	0.0	0.867036468972264
GSE131907	KIAA0319L	29	0.03503738343715668	0.05370595023549836	0.00019468367099761963	1.0	0.4124124124124124	0.3620689655172414	0.0031995838103087053
GSE131907	KIRREL3	29	0.0	-0.0005261375647086393	0.20942675696103719	0.0	0.0	0.0	0.49271772280874726
GSE131907	KISS1	29	0.005310043692588806	0.008542836842464348	0.04269753537818267	0.41379310344827586	0.07142857142857142	0.05172413793103448	0.18382975282637698
GSE131907	KITLG	29	-0.001197516918182373	-0.0011184739494888947	0.9152156375348568	0.7931034482758621	0.18085106382978725	0.19708029197080293	0.9763448099384079
GSE131907	KL	29	0.0	-0.00047716546898049397	0.2659466461059248	0.0	0.0	0.0	0.5626557773957439
GSE131907	KLK3	29	0.0	0.00011935757758127975	0.6547208460185769	0.0	0.0	0.0	0.8569682574005325
GSE131907	KLKB1	29	0.0	0.001919117258913847	0.3155263919366913	0.0	0.0019520356943669827	0.003663003663003663	0.586998557775766
GSE131907	KNG1	29	0.0	0.00018914736273441593	0.6858304344516057	0.0	0.0	0.0	0.867036468972264
GSE131907	L1CAM	29	0.0	0.0011774708572343585	0.3811632511856291	0.0	0.0	0.0	0.6578982143751954
GSE131907	LACRT	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	LAIR2	29	0.0	0.0008069869800237939	0.7577599676939444	0.034482758620689655	0.002369668246445498	0.004439511653718091	0.9045261088051926
GSE131907	LAMA1	29	0.0	0.0002859229746812569	0.7775646168566407	0.0	0.0	0.0	0.9178387904844547
GSE131907	LAMA2	29	0.0	0.0018576701284097187	0.28709167639284705	0.0	0.004434589800443459	0.006269592476489028	0.5824006458488168
GSE131907	LAMA3	29	0.0006570742116309702	0.01398575044807111	0.522130947560072	0.3103448275862069	0.06382978723404255	0.06382978723404255	0.7739342896465237
GSE131907	LAMA4	29	0.0	0.003682653323329728	0.30365917904060846	0.13793103448275862	0.019520356943669825	0.017241379310344827	0.586998557775766
GSE131907	LAMA5	29	0.060757726430892944	0.08105270269102063	7.078051567077637e-08	1.0	0.35714285714285715	0.25806451612903225	7.296827706423673e-06
GSE131907	LAMB1	29	0.0001672515645623207	0.009418070236028269	0.3015688217495123	0.2413793103448276	0.022222222222222223	0.022764227642276424	0.586998557775766
GSE131907	LAMB2	29	0.03270232677459717	0.03881120951525096	9.822472929954529e-05	1.0	0.25	0.2048780487804878	0.0018879125936556672
GSE131907	LAMB3	29	0.06812500953674316	0.11770995532901123	2.384185791015625e-06	0.9655172413793104	0.5467289719626168	0.4364820846905538	9.322988575902479e-05
GSE131907	LAMC1	29	0.016477089375257492	0.030515461517819042	8.720904588699341e-05	1.0	0.2682926829268293	0.2178438661710037	0.0017050872075146644
GSE131907	LAMC2	29	0.03670484572649002	0.06637879933134236	4.697591066360474e-06	0.9310344827586207	0.24696356275303644	0.16123778501628663	0.0001718409119113799
GSE131907	LAMC3	29	0.0	-0.00028592445847482	0.11585149752593009	0.0	0.0	0.0	0.33859690256289876
GSE131907	LAYN	29	0.0011743322247639298	0.007961374081787653	0.09619888911292637	0.20689655172413793	0.016194331983805668	0.010309278350515464	0.3081625430905608
GSE131907	LCN1	29	0.0	0.00024745230370297515	0.10880943004054568	0.0	0.0	0.0	0.3275011061555607
GSE131907	LCN2	29	0.01482391357421875	0.0451435979961514	0.21324460953474045	0.8620689655172413	0.40336134453781514	0.37623762376237624	0.4992507576845997
GSE131907	LEAP2	29	0.0051232221303507686	0.004077368949796876	0.09195835143327713	0.13793103448275862	0.05325443786982249	0.03496503496503497	0.2983751853812907
GSE131907	LEFTY1	29	0.0	0.0016409039942965168	0.06418536322763828	0.0	0.0005577244841048522	0.0007272727272727272	0.2418146242529628
GSE131907	LEFTY2	29	0.0	-0.0006170327246293489	0.10974463874701328	0.0	0.0	0.0	0.3275011061555607
GSE131907	LEP	29	0.0	-0.00018887692191316905	0.21352435403618242	0.0	0.0	0.0	0.4992507576845997
GSE131907	LFNG	29	0.0262653399258852	0.03942043881799127	5.5246055126190186e-06	0.6206896551724138	0.14541120381406436	0.07709090909090908	0.00018984553488818082
GSE131907	LGALS1	29	-0.05513191223144531	-0.07241539836957536	0.04312055930495262	1.0	0.7741935483870968	0.7302504816955684	0.18382975282637698
GSE131907	LGALS3	29	0.04397130012512207	0.08408068788462672	0.008007697761058807	1.0	0.9272943980929678	0.8888888888888888	0.05896577442234213
GSE131907	LGALS3BP	29	0.1687307357788086	0.20285802077630471	9.313225746154785e-08	0.9655172413793104	0.8444444444444444	0.7677419354838709	7.543712854385376e-06
GSE131907	LGALS9	29	0.02460096776485443	0.04249299626701094	0.004787962883710861	0.7931034482758621	0.3	0.24087591240875914	0.040519029180060576
GSE131907	LGI1	29	0.0	0.0003021363297413135	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	LGI2	29	0.0	0.00394363970102357	0.44598168917699166	0.06896551724137931	0.0	0.002331002331002331	0.7163501919641764
GSE131907	LGI3	29	-0.00016066967509686947	-0.010011104139768325	0.002225180116411056	0.0	0.0003594536304816679	0.003134796238244514	0.02380522879254847
GSE131907	LGI4	29	0.0	-0.0010217012705056574	0.4140400034242331	0.0	0.0	0.0034393809114359416	0.6904725939457064
GSE131907	LHB	29	0.0	0.0011638855553585395	0.04804479976978151	0.0	0.004672897196261682	0.0016260162601626016	0.19527886358040228
GSE131907	LIF	29	0.011072400375269353	0.01520708534898686	0.012943167239427567	0.5517241379310345	0.10650887573964497	0.06181818181818182	0.08387172371149064
GSE131907	LILRA6	29	0.0	0.00020260357695374767	0.5097974849608639	0.0	0.0	0.0	0.7616737127083263
GSE131907	LILRB2	29	-0.00017709267558529973	-0.0006622721211270204	0.23013934044341644	0.0	0.0008365867261572784	0.003329633740288568	0.5209141957342001
GSE131907	LILRB4	29	-0.004798728972673416	-0.006472245089565243	0.028811461269779036	0.10344827586206896	0.008097165991902834	0.019559902200488997	0.14783799583678475
GSE131907	LIN7A	29	0.0	-0.0005659379550769668	0.40804420568711997	0.0	0.0	0.0	0.6834891126280561
GSE131907	LIN7B	29	0.004077420569956303	0.0025259379783227785	0.27462591975927353	0.5172413793103449	0.10011918951132301	0.0851063829787234	0.5693341736874153
GSE131907	LIN7C	29	0.008793339133262634	0.0067219445803042115	0.25600792095065117	0.896551724137931	0.2631578947368421	0.1935483870967742	0.545701094657967
GSE131907	LINGO4	29	-0.000853364821523428	-0.0019432622036125895	0.0005434218498942879	0.0	0.0	0.0037174721189591076	0.00760790589852003
GSE131907	LIPC	29	0.0	-0.0002854859319933016	0.836138661741041	0.0	0.0	0.0	0.9462886650841722
GSE131907	LIPH	29	0.068850576877594	0.11302442540382517	9.424984455108643e-07	0.9655172413793104	0.41935483870967744	0.2727272727272727	4.858151078224182e-05
GSE131907	LPA	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	LPL	29	-0.00044172070920467377	-0.007122529375543496	0.03845841807877782	0.0	0.01001001001001001	0.012363636363636363	0.1766464784440975
GSE131907	LRCH4	29	0.026802338659763336	0.04464159225081575	0.0001104697585105896	1.0	0.3089005235602094	0.23267326732673269	0.0020878784358501433
GSE131907	LRFN1	29	0.0	-0.001151880866582987	0.23554996872208356	0.0	0.007518796992481203	0.008130081300813009	0.5289379495660252
GSE131907	LRFN3	29	0.0013676322996616364	0.0034100904996538983	0.4293668270111084	0.3103448275862069	0.07801418439716312	0.07460732984293193	0.700578391123161
GSE131907	LRFN4	29	0.002856433391571045	0.011118297569517946	0.018550143984988478	0.4482758620689655	0.07801418439716312	0.08641975308641975	0.11249124748116009
GSE131907	LRFN5	29	0.0	7.805965965260463e-06	0.31731050786291415	0.0	0.0	0.0	0.586998557775766
GSE131907	LRIG1	29	0.008166078478097916	0.020152812952111507	0.0002461822175086417	0.7931034482758621	0.14925373134328357	0.14317425083240842	0.003877369925761107
GSE131907	LRIG2	29	0.0011937133967876434	0.0034174486866285062	0.6855739243328571	0.3103448275862069	0.07462686567164178	0.06394052044609666	0.867036468972264
GSE131907	LRP1B	29	0.0	-0.00029886541847974575	0.39802471950693785	0.0	0.0	0.0	0.6726677077807266
GSE131907	LRPAP1	29	0.06219965219497681	0.08429461923138849	3.1795352697372437e-05	1.0	0.5735735735735735	0.4791271347248577	0.0007358353052820479
GSE131907	LRRC4	29	0.005751393735408783	0.009773760349570036	0.025641445180224084	0.41379310344827586	0.07142857142857142	0.03870967741935484	0.1381850460157642
GSE131907	LRRC4B	29	0.0	6.131234213485029e-05	0.6784023758521882	0.0	0.0	0.0	0.867036468972264
GSE131907	LRRC4C	29	0.0	0.00556779887671743	0.05046060861109359	0.034482758620689655	0.0	0.0	0.20221942301157494
GSE131907	LRRC52	29	0.0	0.00022037118017986608	0.5939546753269146	0.0	0.0	0.0	0.8305112229601987
GSE131907	LRRN1	29	0.0	0.015412108390592039	0.07772065120493127	0.27586206896551724	0.02127659574468085	0.02127659574468085	0.27118528758889865
GSE131907	LRRN2	29	0.0	-0.00021501883346555304	0.9749599188317098	0.0	0.0	0.0	1.0
GSE131907	LRRTM2	29	0.0	0.0005243200390270494	0.6377666989276032	0.0	0.0	0.0	0.8569682574005325
GSE131907	LRRTM3	29	0.0	0.0018659508385663402	1.0	0.0	0.0	0.0	1.0
GSE131907	LRTM2	29	0.0	0.0		0.0	0.0	0.0	
GSE131907	LSAMP	29	0.0	0.0012936588348660234	0.09798930270791739	0.06896551724137931	0.0	0.0	0.31213446424375935
GSE131907	LTA	29	-0.0003148712567053735	-0.0008736697742153473	0.10842674449200547	0.0	0.0	0.001486988847583643	0.3275011061555607
GSE131907	LTB	29	0.00036663259379565716	0.005212118584213072	0.9490697756409645	0.4482758620689655	0.08376963350785341	0.08391608391608392	1.0
GSE131907	LTBP1	29	0.008780313655734062	0.02168698910250457	0.002277991115374747	0.4827586206896552	0.07462686567164178	0.03977272727272727	0.0241247333586216
GSE131907	LTBP3	29	0.07448580861091614	0.09164091585011318	8.83638858795166e-06	1.0	0.5759162303664922	0.4862453531598513	0.000270823369155059
GSE131907	LTF	29	0.0	-0.0006553871112530409	0.40743445607773554	0.06896551724137931	0.0	0.0	0.6834773272073257
GSE131907	LUM	29	6.827432662248611e-05	0.011506148116715284	0.1824026039723462	0.3103448275862069	0.024390243902439025	0.019636363636363636	0.4419755403945312
GSE131907	LVRN	29	0.0	0.0019747100776494964	0.5540338584644351	0.0	0.0	0.0	0.8085899555967431
GSE131907	LY6G5C	29	0.00234161876142025	-0.00023027164219268438	0.9152156375348568	0.2413793103448276	0.0538881309686221	0.05760963026655202	0.9763448099384079
GSE131907	LY6G6F	29	0.0	-8.923906515802031e-05	0.10880943004054568	0.0	0.0	0.0	0.3275011061555607
GSE131907	LY86	29	-0.002028645947575569	-0.002858541693120938	0.22136975452303886	0.13793103448275862	0.023255813953488372	0.02564102564102564	0.5102302878640774
GSE131907	LY9	29	-0.0003053684486076236	-0.004053295152422426	0.08190091552410375	0.0	0.0	0.005681818181818182	0.2805910519768388
GSE131907	LYPD6	29	0.0	-8.672777892507869e-05	0.5565794125211807	0.10344827586206896	0.0007189072609633358	0.0070921985815602835	0.8091808382038704
GSE131907	LYZ	29	0.0015959441661834717	0.005059548782120491	0.46793800592422485	0.7931034482758621	0.3333333333333333	0.29603729603729606	0.727644012224316
