compartment	program	gene	in_matrix	n_pos	n_neg	n_pos_detected	n_neg_detected	pct_pos	pct_neg	mean_pos	mean_neg	median_pos	median_neg	delta_mean	delta_median
QC_all	APM	B2M	True	6	15560	6	15499	100.0	99.60796915167094	4.040072441101074	4.541956424713135	4.512289047241211	4.6901774406433105	-0.5018839836120605	-0.1778883934020996
QC_all	APM	TAP1	True	6	15560	2	4340	33.33333333333333	27.892030848329046	0.2596551477909088	0.4339093863964081	0.0	0.0	-0.17425423860549927	0.0
QC_all	APM	TAP2	True	6	15560	4	2367	66.66666666666666	15.212082262210796	0.6079594492912292	0.20775428414344788	0.6722345352172852	0.0	0.40020516514778137	0.6722345352172852
QC_all	APM	TAPBP	True	6	15560	6	8571	100.0	55.08354755784062	1.4579662084579468	1.0314579010009766	1.6448477506637573	1.0118556022644043	0.4265083074569702	0.632992148399353
QC_all	APM	PSMB8	True	6	15560	4	6827	66.66666666666666	43.875321336760926	0.913766622543335	0.7751885056495667	1.092089295387268	0.0	0.1385781168937683	1.092089295387268
QC_all	APM	PSMB9	True	6	15560	5	6703	83.33333333333334	43.07840616966581	0.8163769841194153	0.7666054368019104	0.6069498062133789	0.0	0.04977154731750488	0.6069498062133789
QC_all	APM	PSMB10	True	6	15560	4	4367	66.66666666666666	28.06555269922879	0.6181564927101135	0.43347129225730896	0.6069498062133789	0.0	0.18468520045280457	0.6069498062133789
QC_all	APM	PSME1	True	6	15560	5	9503	83.33333333333334	61.073264781491	1.1624926328659058	1.2413238286972046	1.2888834476470947	1.4034876823425293	-0.07883119583129883	-0.11460423469543457
QC_all	APM	PSME2	True	6	15560	4	7624	66.66666666666666	48.9974293059126	1.06869375705719	0.9043718576431274	1.0346906185150146	0.0	0.1643218994140625	1.0346906185150146
QC_all	APM	NLRC5	True	6	15560	1	3013	16.666666666666664	19.36375321336761	0.17277979850769043	0.30615314841270447	0.0	0.0	-0.13337334990501404	0.0
QC_all	APM	ERAP1	True	6	15560	1	1737	16.666666666666664	11.163239074550129	0.10863691568374634	0.14772754907608032	0.0	0.0	-0.039090633392333984	0.0
QC_all	APM	ERAP2	True	6	15560	2	1958	33.33333333333333	12.583547557840616	0.1585765928030014	0.18597178161144257	0.0	0.0	-0.027395188808441162	0.0
QC_all	APM	CALR	True	6	15560	4	6762	66.66666666666666	43.457583547557846	1.5345178842544556	0.8113943934440613	2.1005499362945557	0.0	0.7231234908103943	2.1005499362945557
QC_all	APM	PDIA3	True	6	15560	5	5817	83.33333333333334	37.38431876606684	1.1470063924789429	0.5854154825210571	1.1740877628326416	0.0	0.5615909099578857	1.1740877628326416
QC_all	APM	CANX	True	6	15560	4	5488	66.66666666666666	35.26992287917738	0.7696347236633301	0.5617109537124634	0.7774035930633545	0.0	0.2079237699508667	0.7774035930633545
QC_all	APM	IRF1	True	6	15560	4	7604	66.66666666666666	48.868894601542415	0.9074592590332031	0.932852029800415	0.5865367650985718	0.0	-0.025392770767211914	0.5865367650985718
tumor_QC	NHEJ	XRCC6	True	5	11196	5	2949	100.0	26.339764201500536	1.3153940439224243	0.43494150042533875	1.3855448961257935	0.0	0.8804525434970856	1.3855448961257935
tumor_QC	NHEJ	XRCC5	True	5	11196	5	4507	100.0	40.25544837441943	1.4257514476776123	0.7560809254646301	1.1159297227859497	0.0	0.6696705222129822	1.1159297227859497
tumor_QC	NHEJ	PRKDC	True	5	11196	2	2415	40.0	21.570203644158628	0.8040822744369507	0.3507700562477112	0.0	0.0	0.4533122181892395	0.0
tumor_QC	NHEJ	XRCC4	True	5	11196	1	318	20.0	2.840300107181136	0.08604151010513306	0.03459510579705238	0.0	0.0	0.05144640430808067	0.0
tumor_QC	NHEJ	LIG4	True	5	11196	0	201	0.0	1.795284030010718	0.0	0.024014994502067566	0.0	0.0	-0.024014994502067566	0.0
tumor_QC	NHEJ	NHEJ1	True	5	11196	1	194	20.0	1.7327617006073597	0.08604151010513306	0.021876953542232513	0.0	0.0	0.06416455656290054	0.0
tumor_QC	NHEJ	PAXX	True	5	11196	2	1242	40.0	11.093247588424438	0.19029191136360168	0.17074234783649445	0.0	0.0	0.01954956352710724	0.0
tumor_QC	NHEJ	DCLRE1C	True	5	11196	2	929	40.0	8.297606287959985	0.3078386187553406	0.1280934065580368	0.0	0.0	0.17974521219730377	0.0
tumor_QC	STING	CGAS	True	5	11196	0	856	0.0	7.645587709896391	0.0	0.11160673946142197	0.0	0.0	-0.11160673946142197	0.0
tumor_QC	STING	STING1	True	5	11196	1	815	20.0	7.279385494819579	0.08604151010513306	0.11928956210613251	0.0	0.0	-0.03324805200099945	0.0
tumor_QC	STING	TBK1	True	5	11196	1	610	20.0	5.448374419435513	0.13852950930595398	0.07638423144817352	0.0	0.0	0.06214527785778046	0.0
tumor_QC	STING	IKBKE	True	5	11196	0	685	0.0	6.118256520185781	0.0	0.10427792370319366	0.0	0.0	-0.10427792370319366	0.0
tumor_QC	STING	IRF3	True	5	11196	0	1483	0.0	13.24580207216863	0.0	0.2031383514404297	0.0	0.0	-0.2031383514404297	0.0
tumor_QC	STING	TREX1	True	5	11196	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tumor_QC	STING	ENPP1	True	5	11196	0	49	0.0	0.43765630582350845	0.0	0.00473447609692812	0.0	0.0	-0.00473447609692812	0.0
tumor_QC	STING	IFI16	True	5	11196	4	3737	80.0	33.37799214005002	0.7755916714668274	0.623478889465332	0.9603955745697021	0.0	0.15211278200149536	0.9603955745697021
tumor_QC	STING	DDX41	True	5	11196	2	586	40.0	5.234012147195427	0.19029191136360168	0.06564131379127502	0.0	0.0	0.12465059757232666	0.0
tumor_QC	STING	ZBP1	True	5	11196	0	2304	0.0	20.578778135048232	0.0	0.32242241501808167	0.0	0.0	-0.32242241501808167	0.0
tumor_QC	IFN	ISG15	True	5	11196	3	4296	60.0	38.37084673097535	0.6599217057228088	0.7372986674308777	1.0431230068206787	0.0	-0.07737696170806885	1.0431230068206787
tumor_QC	IFN	IFI6	True	5	11196	3	2348	60.0	20.971775634155055	0.7204405665397644	0.31845253705978394	0.9603955745697021	0.0	0.40198802947998047	0.9603955745697021
tumor_QC	IFN	IFI27	True	5	11196	0	821	0.0	7.3329760628796	0.0	0.11602674424648285	0.0	0.0	-0.11602674424648285	0.0
tumor_QC	IFN	IFI44	True	5	11196	0	558	0.0	4.983922829581994	0.0	0.0921502560377121	0.0	0.0	-0.0921502560377121	0.0
tumor_QC	IFN	IFI44L	True	5	11196	0	882	0.0	7.877813504823152	0.0	0.17229165136814117	0.0	0.0	-0.17229165136814117	0.0
tumor_QC	IFN	IFIT1	True	5	11196	0	224	0.0	2.000714540907467	0.0	0.03428671509027481	0.0	0.0	-0.03428671509027481	0.0
tumor_QC	IFN	IFIT2	True	5	11196	0	136	0.0	1.2147195426938193	0.0	0.022334827110171318	0.0	0.0	-0.022334827110171318	0.0
tumor_QC	IFN	IFIT3	True	5	11196	1	393	20.0	3.510182207931404	0.1920791119337082	0.06266658753156662	0.0	0.0	0.12941252440214157	0.0
tumor_QC	IFN	IFIT5	True	5	11196	1	564	20.0	5.037513397642015	0.08604151010513306	0.08493257313966751	0.0	0.0	0.0011089369654655457	0.0
tumor_QC	IFN	IFITM1	True	5	11196	3	2833	60.0	25.303679885673453	0.5245933532714844	0.48535770177841187	0.651821494102478	0.0	0.03923565149307251	0.651821494102478
tumor_QC	IFN	IFITM2	True	5	11196	1	2536	20.0	22.650946766702393	0.10425040870904922	0.46235424280166626	0.0	0.0	-0.35810383409261703	0.0
tumor_QC	IFN	IFITM3	True	5	11196	1	283	20.0	2.5276884601643443	0.28822559118270874	0.033034685999155045	0.0	0.0	0.2551909051835537	0.0
tumor_QC	IFN	MX1	True	5	11196	4	4051	80.0	36.182565201857805	1.0154966115951538	0.6875770688056946	1.1089855432510376	0.0	0.32791954278945923	1.1089855432510376
tumor_QC	IFN	MX2	True	5	11196	0	598	0.0	5.34119328331547	0.0	0.10786893963813782	0.0	0.0	-0.10786893963813782	0.0
tumor_QC	IFN	OAS1	True	5	11196	1	1038	20.0	9.271168274383708	0.1303642988204956	0.14311474561691284	0.0	0.0	-0.012750446796417236	0.0
tumor_QC	IFN	OAS2	True	5	11196	3	1410	60.0	12.593783494105038	0.43959179520606995	0.2001630812883377	0.4302075505256653	0.0	0.23942871391773224	0.4302075505256653
tumor_QC	IFN	OAS3	True	5	11196	0	599	0.0	5.350125044658807	0.0	0.08623276650905609	0.0	0.0	-0.08623276650905609	0.0
tumor_QC	IFN	OASL	True	5	11196	1	508	20.0	4.537334762415148	0.22179710865020752	0.08047612756490707	0.0	0.0	0.14132098108530045	0.0
tumor_QC	IFN	RSAD2	True	5	11196	0	434	0.0	3.8763844230082176	0.0	0.07768220454454422	0.0	0.0	-0.07768220454454422	0.0
tumor_QC	IFN	USP18	True	5	11196	0	382	0.0	3.4119328331546983	0.0	0.048433929681777954	0.0	0.0	-0.048433929681777954	0.0
tumor_QC	IFN	BST2	True	5	11196	4	2593	80.0	23.160057163272597	1.1267688274383545	0.3592430353164673	1.305052638053894	0.0	0.7675257921218872	1.305052638053894
tumor_QC	IFN	XAF1	True	5	11196	2	1900	40.0	16.97034655234012	0.41858989000320435	0.30788442492485046	0.0	0.0	0.11070546507835388	0.0
tumor_QC	IFN	STAT1	True	5	11196	4	4802	80.0	42.890317970703826	0.9600247144699097	0.8578518033027649	0.651821494102478	0.0	0.10217291116714478	0.651821494102478
tumor_QC	IFN	STAT2	True	5	11196	2	1473	40.0	13.156484458735262	0.2946661114692688	0.20308084785938263	0.0	0.0	0.09158526360988617	0.0
tumor_QC	IFN	IRF7	True	5	11196	1	1118	20.0	9.98570918185066	0.20862460136413574	0.1423683762550354	0.0	0.0	0.06625622510910034	0.0
tumor_QC	IFN	IRF9	True	5	11196	3	2880	60.0	25.723472668810288	0.38062170147895813	0.43814364075660706	0.5212520360946655	0.0	-0.057521939277648926	0.5212520360946655
tumor_QC	IFN	DDX58	True	5	11196	1	272	20.0	2.4294390853876386	0.08604151010513306	0.04105094447731972	0.0	0.0	0.04499056562781334	0.0
tumor_QC	IFN	IFIH1	True	5	11196	2	857	40.0	7.654519471239729	0.19029191136360168	0.10676279664039612	0.0	0.0	0.08352911472320557	0.0
tumor_QC	IFN	SAMD9	True	5	11196	0	1083	0.0	9.673097534833868	0.0	0.1678289771080017	0.0	0.0	-0.1678289771080017	0.0
tumor_QC	IFN	SAMD9L	True	5	11196	3	1402	60.0	12.522329403358343	0.5149868726730347	0.19494403898715973	0.5212520360946655	0.0	0.32004283368587494	0.5212520360946655
tumor_QC	IFN	HERC5	True	5	11196	2	1245	40.0	11.120042872454448	0.19029191136360168	0.18215630948543549	0.0	0.0	0.008135601878166199	0.0
tumor_QC	IFN	HERC6	True	5	11196	0	441	0.0	3.938906752411576	0.0	0.06558416783809662	0.0	0.0	-0.06558416783809662	0.0
tumor_QC	IFN	EPSTI1	True	5	11196	3	1706	60.0	15.23758485173276	0.45641183853149414	0.2701948881149292	0.5212520360946655	0.0	0.18621695041656494	0.5212520360946655
tumor_QC	IFN	CMPK2	True	5	11196	0	486	0.0	4.340836012861737	0.0	0.07489906996488571	0.0	0.0	-0.07489906996488571	0.0
tumor_QC	IFN	PARP9	True	5	11196	1	1815	20.0	16.211146838156484	0.1920791119337082	0.2863699793815613	0.0	0.0	-0.09429086744785309	0.0
tumor_QC	IFN	DTX3L	True	5	11196	2	1153	40.0	10.298320828867451	0.330608606338501	0.17077796161174774	0.0	0.0	0.15983064472675323	0.0
tumor_QC	IFN	LY6E	True	5	11196	5	5848	100.0	52.23294033583422	1.4255071878433228	1.0520747900009155	1.305052638053894	0.8391903638839722	0.3734323978424072	0.4658622741699219
tumor_QC	IFN	SP100	True	5	11196	2	4440	40.0	39.657020364415864	0.5339741706848145	0.7677397727966309	0.0	0.0	-0.2337656021118164	0.0
tumor_QC	IFN	SP110	True	5	11196	2	2765	40.0	24.696320114326547	0.3078386187553406	0.47367018461227417	0.0	0.0	-0.1658315658569336	0.0
tumor_QC	IFN	PLSCR1	True	5	11196	2	754	40.0	6.734548052876027	0.330608606338501	0.10076701641082764	0.0	0.0	0.22984158992767334	0.0
tumor_QC	APM	HLA-A	True	5	11196	5	10002	100.0	89.33547695605574	2.704690933227539	2.631401538848877	2.8087832927703857	2.9197239875793457	0.07328939437866211	-0.11094069480895996
tumor_QC	APM	HLA-B	True	5	11196	5	10499	100.0	93.77456234369419	2.816063642501831	2.8881676197052	2.96427583694458	3.084432363510132	-0.07210397720336914	-0.12015652656555176
tumor_QC	APM	HLA-C	True	5	11196	4	9670	80.0	86.37013219006788	2.154407501220703	2.333294153213501	2.5608973503112793	2.5901780128479004	-0.17888665199279785	-0.029280662536621094
tumor_QC	APM	HLA-E	True	5	11196	5	8670	100.0	77.43837084673098	1.937706708908081	1.9220832586288452	1.8676519393920898	2.194385051727295	0.01562345027923584	-0.3267331123352051
tumor_QC	APM	HLA-F	True	5	11196	1	1379	20.0	12.316898892461593	0.08604151010513306	0.2271881103515625	0.0	0.0	-0.14114660024642944	0.0
tumor_QC	APM	B2M	True	5	11196	5	11144	100.0	99.53554841014648	3.8408703804016113	4.44421911239624	4.480832576751709	4.576295852661133	-0.6033487319946289	-0.09546327590942383
tumor_QC	APM	TAP1	True	5	11196	1	2294	20.0	20.489460521614863	0.10425040870904922	0.33763888478279114	0.0	0.0	-0.2333884760737419	0.0
tumor_QC	APM	TAP2	True	5	11196	4	1224	80.0	10.932475884244374	0.7295513153076172	0.16121120750904083	0.6926475167274475	0.0	0.5683401077985764	0.6926475167274475
tumor_QC	APM	TAPBP	True	5	11196	5	5367	100.0	47.936763129689176	1.3764487504959106	0.9215092062950134	1.6218730211257935	0.0	0.4549395442008972	1.6218730211257935
tumor_QC	APM	PSMB8	True	5	11196	3	4090	60.0	36.53090389424795	0.8891841769218445	0.6725010275840759	1.1474997997283936	0.0	0.21668314933776855	1.1474997997283936
tumor_QC	APM	PSMB9	True	5	11196	5	3918	100.0	34.994640943194	0.9796524047851562	0.660227358341217	0.6926475167274475	0.0	0.3194250464439392	0.6926475167274475
tumor_QC	APM	PSMB10	True	5	11196	3	2243	60.0	20.03394069310468	0.434859037399292	0.3313850164413452	0.5212520360946655	0.0	0.10347402095794678	0.5212520360946655
tumor_QC	APM	PSME1	True	5	11196	4	5984	80.0	53.44765987852804	1.0880625247955322	1.0856255292892456	1.0431230068206787	0.9102289080619812	0.002436995506286621	0.1328940987586975
tumor_QC	APM	PSME2	True	5	11196	4	4709	80.0	42.05966416577349	1.2824325561523438	0.7971710562705994	1.1089855432510376	0.0	0.4852614998817444	1.1089855432510376
tumor_QC	APM	NLRC5	True	5	11196	0	1504	0.0	13.433369060378705	0.0	0.24176304042339325	0.0	0.0	-0.24176304042339325	0.0
tumor_QC	APM	ERAP1	True	5	11196	1	1031	20.0	9.208645944980349	0.1303642988204956	0.1302039623260498	0.0	0.0	0.00016033649444580078	0.0
tumor_QC	APM	ERAP2	True	5	11196	2	1078	40.0	9.628438728117185	0.19029191136360168	0.15792515873908997	0.0	0.0	0.03236675262451172	0.0
tumor_QC	APM	CALR	True	5	11196	4	4672	80.0	41.72918899607003	1.8414214849472046	0.8342880606651306	2.122532844543457	0.0	1.007133424282074	2.122532844543457
tumor_QC	APM	PDIA3	True	5	11196	5	3831	100.0	34.21757770632369	1.3764076232910156	0.5620304942131042	1.305052638053894	0.0	0.8143771290779114	1.305052638053894
tumor_QC	APM	CANX	True	5	11196	4	3741	80.0	33.41371918542336	0.923561692237854	0.5587806701660156	0.8621597290039062	0.0	0.3647810220718384	0.8621597290039062
tumor_QC	APM	IRF1	True	5	11196	3	4792	60.0	42.80100035727045	0.6264601945877075	0.8554561734199524	0.5212520360946655	0.0	-0.22899597883224487	0.5212520360946655
PB_QC	NHEJ	XRCC6	True	1	4364	1	1962	100.0	44.958753437213566	1.8655532598495483	0.628064751625061	1.8655532598495483	0.0	1.2374885082244873	1.8655532598495483
PB_QC	NHEJ	XRCC5	True	1	4364	1	2644	100.0	60.586617781851515	2.1137638092041016	0.9716747403144836	2.1137638092041016	1.1575775146484375	1.142089068889618	0.9561862945556641
PB_QC	NHEJ	PRKDC	True	1	4364	1	1609	100.0	36.86984417965169	1.0366787910461426	0.5211207270622253	1.0366787910461426	0.0	0.5155580639839172	1.0366787910461426
PB_QC	NHEJ	XRCC4	True	1	4364	0	279	0.0	6.393217231897341	0.0	0.07324600219726562	0.0	0.0	-0.07324600219726562	0.0
PB_QC	NHEJ	LIG4	True	1	4364	0	259	0.0	5.9349220898258475	0.0	0.06678880006074905	0.0	0.0	-0.06678880006074905	0.0
PB_QC	NHEJ	NHEJ1	True	1	4364	0	172	0.0	3.9413382218148487	0.0	0.04179750755429268	0.0	0.0	-0.04179750755429268	0.0
PB_QC	NHEJ	PAXX	True	1	4364	1	878	100.0	20.11915673693859	1.0366787910461426	0.24862729012966156	1.0366787910461426	0.0	0.788051500916481	1.0366787910461426
PB_QC	NHEJ	DCLRE1C	True	1	4364	0	876	0.0	20.07332722273144	0.0	0.2495817095041275	0.0	0.0	-0.2495817095041275	0.0
PB_QC	STING	CGAS	True	1	4364	0	792	0.0	18.148487626031166	0.0	0.22375968098640442	0.0	0.0	-0.22375968098640442	0.0
