compartment	program	n_genes	n_pos	n_neg	mean_pos	mean_neg	median_pos	median_neg	delta_mean	delta_median	pct_score_gt0_pos	pct_score_gt0_neg
tumor_melanoma	NHEJ	8	2	308	0.5171042680740356	0.44769585132598877	0.5171042680740356	0.46118491888046265	0.06940841674804688	0.055919349193573	100.0	97.07792207792207
tumor_melanoma	STING	10	2	308	0.16030529141426086	0.15009121596813202	0.16030529141426086	0.14148874580860138	0.010214075446128845	0.018816545605659485	100.0	84.74025974025975
tumor_melanoma	IFN	40	2	308	0.28809991478919983	0.20195531845092773	0.28809991478919983	0.1884719729423523	0.0861445963382721	0.09962794184684753	100.0	98.05194805194806
tumor_melanoma	APM	21	2	308	0.965792179107666	0.7534339427947998	0.965792179107666	0.7503598928451538	0.2123582363128662	0.2154322862625122	100.0	99.35064935064936
tumor_epithelial	NHEJ	8	0	9		0.07771173864603043		0.0				33.33333333333333
tumor_epithelial	STING	10	0	9		0.08397719264030457		0.0				22.22222222222222
tumor_epithelial	IFN	40	0	9		0.2176033854484558		0.21392075717449188				100.0
tumor_epithelial	APM	21	0	9		0.7770578861236572		0.8942171931266785				100.0
tumor_other	NHEJ	8	0	464		0.16865108907222748		0.0				45.689655172413794
tumor_other	STING	10	0	464		0.1352241188287735		0.0				44.396551724137936
tumor_other	IFN	40	0	464		0.21552714705467224		0.19353151321411133				92.88793103448276
tumor_other	APM	21	0	464		0.9728001356124878		0.9846609830856323				99.78448275862068
PB_myeloid	NHEJ	8	0	78		0.2551569938659668		0.2628433108329773				80.76923076923077
PB_myeloid	STING	10	0	78		0.17931920289993286		0.16215747594833374				79.48717948717949
PB_myeloid	IFN	40	0	78		0.49769842624664307		0.4922521710395813				100.0
PB_myeloid	APM	21	0	78		1.2565515041351318		1.2719656229019165				100.0
PB_T	NHEJ	8	1	3803	0.7565843462944031	0.36304396390914917	0.7565843462944031	0.3539569079875946	0.3935403823852539	0.40262743830680847	100.0	87.82540099921114
PB_T	STING	10	1	3803	0.3608001172542572	0.28345435857772827	0.3608001172542572	0.2763001322746277	0.07734575867652893	0.08449998497962952	100.0	87.93058112016828
PB_T	IFN	40	1	3803	0.22056718170642853	0.48443540930747986	0.22056718170642853	0.4503811299800873	-0.26386822760105133	-0.22981394827365875	100.0	99.86852484880357
PB_T	APM	21	1	3803	1.2835702896118164	1.3800488710403442	1.2835702896118164	1.4049851894378662	-0.09647858142852783	-0.1214148998260498	100.0	100.0
PB_NK	NHEJ	8	0	175		0.27688512206077576		0.23999565839767456				76.0
PB_NK	STING	10	0	175		0.25229689478874207		0.24336497485637665				72.57142857142857
PB_NK	IFN	40	0	175		0.42727503180503845		0.37798887491226196				99.42857142857143
PB_NK	APM	21	0	175		1.3514165878295898		1.3832181692123413				100.0
PB_B	NHEJ	8	0	133		0.29105058312416077		0.2857656478881836				84.21052631578947
PB_B	STING	10	0	133		0.2586790919303894		0.23486486077308655				87.96992481203007
PB_B	IFN	40	0	133		0.45314422249794006		0.42889413237571716				100.0
PB_B	APM	21	0	133		1.3634028434753418		1.4094367027282715				100.0
PB_pDC	NHEJ	8	0	46		0.25862520933151245		0.26293525099754333				78.26086956521739
PB_pDC	STING	10	0	46		0.14566652476787567		0.13015158474445343				71.73913043478261
PB_pDC	IFN	40	0	46		0.5079377889633179		0.504122257232666				97.82608695652173
PB_pDC	APM	21	0	46		1.323825478553772		1.3577755689620972				100.0
PB_melanoma	NHEJ	8	0	5		0.23084577918052673		0.22790944576263428				60.0
PB_melanoma	STING	10	0	5		0.03550569340586662		0.0				20.0
PB_melanoma	IFN	40	0	5		0.39555418491363525		0.38775187730789185				100.0
PB_melanoma	APM	21	0	5		1.024340033531189		1.0992826223373413				100.0
PB_epithelial	NHEJ	8	0	5		0.16304923593997955		0.2037385255098343				60.0
PB_epithelial	STING	10	0	5		0.13963358104228973		0.16299082338809967				60.0
PB_epithelial	IFN	40	0	5		0.3837919235229492		0.3250114619731903				100.0
PB_epithelial	APM	21	0	5		1.0332006216049194		1.1410692930221558				100.0
PB_other	NHEJ	8	0	119		0.2210298478603363		0.19569067656993866				58.82352941176471
PB_other	STING	10	0	119		0.20136284828186035		0.20117893815040588				65.54621848739495
PB_other	IFN	40	0	119		0.40952473878860474		0.3841346204280853				100.0
PB_other	APM	21	0	119		1.085707664489746		1.1172763109207153				100.0
lineage_B	NHEJ	8	2	5072	0.2965017557144165	0.20158126950263977	0.2965017557144165	0.1733962595462799	0.09492048621177673	0.1231054961681366	100.0	62.6577287066246
lineage_B	STING	10	2	5072	0.08185908943414688	0.1580704152584076	0.08185908943414688	0.15627872943878174	-0.07621132582426071	-0.07441964000463486	50.0	66.7981072555205
lineage_B	IFN	40	2	5072	0.3471823036670685	0.22595179080963135	0.3471823036670685	0.20320197939872742	0.12123051285743713	0.14398032426834106	100.0	97.14116719242902
lineage_B	APM	21	2	5072	1.3819379806518555	0.9873324036598206	1.3819379806518555	0.9833039045333862	0.3946055769920349	0.39863407611846924	100.0	99.90141955835962
lineage_T	NHEJ	8	2	8871	0.8820116519927979	0.31268176436424255	0.8820116519927979	0.2976745665073395	0.5693298876285553	0.5843370854854584	100.0	74.54627437718409
lineage_T	STING	10	2	8871	0.23584933578968048	0.22191353142261505	0.23584933578968048	0.2174556702375412	0.01393580436706543	0.018393665552139282	100.0	72.33682786608048
lineage_T	IFN	40	2	8871	0.24567249417304993	0.37987539172172546	0.24567249417304993	0.3460330367088318	-0.13420289754867554	-0.10036054253578186	100.0	98.66982301882538
lineage_T	APM	21	2	8871	1.331284761428833	1.2830017805099487	1.331284761428833	1.2960513830184937	0.04828298091888428	0.035233378410339355	100.0	100.0
lineage_melanoma	NHEJ	8	2	313	0.5171042680740356	0.4442317485809326	0.5171042680740356	0.4604850709438324	0.07287251949310303	0.05661919713020325	100.0	96.48562300319489
lineage_melanoma	STING	10	2	313	0.16030529141426086	0.14826078712940216	0.16030529141426086	0.14050331711769104	0.012044504284858704	0.019801974296569824	100.0	83.70607028753993
lineage_melanoma	IFN	40	2	313	0.28809991478919983	0.20504797995090485	0.28809991478919983	0.1907878816127777	0.08305193483829498	0.09731203317642212	100.0	98.08306709265176
lineage_melanoma	APM	21	2	313	0.965792179107666	0.7577614784240723	0.965792179107666	0.7513353824615479	0.20803070068359375	0.21445679664611816	100.0	99.36102236421725
