sample,patient,unit,cut,metric,usable,n_high,n_low,n_fov_in_section,mean_high,mean_low,cyto,radius_um
LUAD-9 R1,Lung9,section,median,24,True,19428,19436,19,0.22621988882025942,0.3135418810454826,gzmb,40
LUAD-9 R1,Lung9,section,median,25,True,19428,19436,19,0.4152769199094091,0.5437332784523564,gzmb,50
LUAD-9 R1,Lung9,section,median,26,True,19428,19436,19,1.4336524603664813,1.707038485285038,gzmb,80
LUAD-9 R1,Lung9,section,median,27,True,19428,19436,19,2.52455219271155,2.8762090965219183,gzmb,100
LUAD-9 R2,Lung9,section,median,0,True,47430,47446,45,0.003436643474594139,0.008388483749947308,cd8,10
LUAD-9 R2,Lung9,section,median,1,True,47430,47446,45,0.020851781572844192,0.04436622686843991,cd8,20
LUAD-9 R2,Lung9,section,median,2,True,47430,47446,45,0.03569470799072317,0.07233486489904312,cd8,25
LUAD-9 R2,Lung9,section,median,3,True,47430,47446,45,0.11239721695129665,0.19601230872992453,cd8,40
LUAD-9 R2,Lung9,section,median,4,True,47430,47446,45,0.19072317098882563,0.31334569826750414,cd8,50
LUAD-9 R2,Lung9,section,median,5,True,47430,47446,45,0.597596457938014,0.8597563545925895,cd8,80
LUAD-9 R2,Lung9,section,median,6,True,47430,47446,45,1.0250263546278726,1.3871770012224423,cd8,100
LUAD-9 R2,Lung9,section,median,7,True,47430,47446,45,0.001644528779253637,0.005269148084137756,nk,10
LUAD-9 R2,Lung9,section,median,8,True,47430,47446,45,0.011975542905334176,0.030940437550056907,nk,20
LUAD-9 R2,Lung9,section,median,9,True,47430,47446,45,0.01948134092346616,0.048708004889769424,nk,25
LUAD-9 R2,Lung9,section,median,10,True,47430,47446,45,0.06097406704617331,0.1290730514690385,nk,40
LUAD-9 R2,Lung9,section,median,11,True,47430,47446,45,0.10383723381825849,0.20518062639632426,nk,50
LUAD-9 R2,Lung9,section,median,12,True,47430,47446,45,0.3253426101623445,0.5549888294060616,nk,80
LUAD-9 R2,Lung9,section,median,13,True,47430,47446,45,0.5671305081172254,0.8944062723938794,nk,100
LUAD-9 R2,Lung9,section,median,14,True,47430,47446,45,0.005081172253847775,0.013657631834085065,cd8nk,10
LUAD-9 R2,Lung9,section,median,15,True,47430,47446,45,0.03282732447817837,0.07530666441849682,cd8nk,20
LUAD-9 R2,Lung9,section,median,16,True,47430,47446,45,0.055176048914189334,0.12104286978881254,cd8nk,25
LUAD-9 R2,Lung9,section,median,17,True,47430,47446,45,0.17337128399746995,0.32508536019896306,cd8nk,40
LUAD-9 R2,Lung9,section,median,18,True,47430,47446,45,0.2945604048070841,0.5185263246638283,cd8nk,50
LUAD-9 R2,Lung9,section,median,19,True,47430,47446,45,0.9229390681003584,1.4147451839986511,cd8nk,80
LUAD-9 R2,Lung9,section,median,20,True,47430,47446,45,1.592156862745098,2.2815832736163215,cd8nk,100
LUAD-9 R2,Lung9,section,median,21,True,47430,47446,45,0.0020029517183217374,0.005205918307128104,gzmb,10
LUAD-9 R2,Lung9,section,median,22,True,47430,47446,45,0.01703563145688383,0.03555621127176158,gzmb,20
LUAD-9 R2,Lung9,section,median,23,True,47430,47446,45,0.029770187644950454,0.06036336045188214,gzmb,25
LUAD-9 R2,Lung9,section,median,24,True,47430,47446,45,0.10328905755850727,0.17896134552965476,gzmb,40
LUAD-9 R2,Lung9,section,median,25,True,47430,47446,45,0.18707569049125025,0.2980230156388315,gzmb,50
LUAD-9 R2,Lung9,section,median,26,True,47430,47446,45,0.6145899219903015,0.8531804577835855,gzmb,80
LUAD-9 R2,Lung9,section,median,27,True,47430,47446,45,1.0717900063251107,1.401972769042701,gzmb,100
LUAD-12,Lung12,section,median,0,True,7260,11007,28,0.0023415977961432507,0.009085127646043427,cd8,10
LUAD-12,Lung12,section,median,1,True,7260,11007,28,0.018044077134986226,0.05251203779413101,cd8,20
LUAD-12,Lung12,section,median,2,True,7260,11007,28,0.030578512396694214,0.08594530753157081,cd8,25
LUAD-12,Lung12,section,median,3,True,7260,11007,28,0.10192837465564739,0.23321522667393477,cd8,40
LUAD-12,Lung12,section,median,4,True,7260,11007,28,0.18016528925619835,0.37103661306441355,cd8,50
LUAD-12,Lung12,section,median,5,True,7260,11007,28,0.6,1.0139910965749068,cd8,80
LUAD-12,Lung12,section,median,6,True,7260,11007,28,1.0699724517906337,1.6345053147996729,cd8,100
LUAD-12,Lung12,section,median,7,True,7260,11007,28,0.00041322314049586776,0.005632779140546925,nk,10
LUAD-12,Lung12,section,median,8,True,7260,11007,28,0.007162534435261708,0.02979921867902244,nk,20
LUAD-12,Lung12,section,median,9,True,7260,11007,28,0.013774104683195593,0.047969473971109296,nk,25
LUAD-12,Lung12,section,median,10,True,7260,11007,28,0.046831955922865015,0.12464795130371582,nk,40
LUAD-12,Lung12,section,median,11,True,7260,11007,28,0.08292011019283746,0.19542109566639412,nk,50
LUAD-12,Lung12,section,median,12,True,7260,11007,28,0.2772727272727273,0.5205778141182884,nk,80
LUAD-12,Lung12,section,median,13,True,7260,11007,28,0.48787878787878786,0.8142091396384119,nk,100
LUAD-12,Lung12,section,median,14,True,7260,11007,28,0.0027548209366391185,0.014717906786590351,cd8nk,10
LUAD-12,Lung12,section,median,15,True,7260,11007,28,0.025206611570247933,0.08231125647315345,cd8nk,20
LUAD-12,Lung12,section,median,16,True,7260,11007,28,0.04435261707988981,0.1339147815026801,cd8nk,25
LUAD-12,Lung12,section,median,17,True,7260,11007,28,0.1487603305785124,0.3578631779776506,cd8nk,40
LUAD-12,Lung12,section,median,18,True,7260,11007,28,0.2630853994490358,0.5664577087308077,cd8nk,50
LUAD-12,Lung12,section,median,19,True,7260,11007,28,0.8772727272727273,1.5345689106931952,cd8nk,80
LUAD-12,Lung12,section,median,20,True,7260,11007,28,1.5578512396694215,2.4487144544380848,cd8nk,100
LUAD-12,Lung12,section,median,21,True,7260,11007,28,0.013636363636363636,0.030798582720087217,gzmb,10
LUAD-12,Lung12,section,median,22,True,7260,11007,28,0.10523415977961433,0.19233215226673936,gzmb,20
LUAD-12,Lung12,section,median,23,True,7260,11007,28,0.18732782369146006,0.3181611701644408,gzmb,25
LUAD-12,Lung12,section,median,24,True,7260,11007,28,0.5840220385674931,0.852730080857636,gzmb,40
LUAD-12,Lung12,section,median,25,True,7260,11007,28,1.0122589531680442,1.3625874443535932,gzmb,50
LUAD-12,Lung12,section,median,26,True,7260,11007,28,3.0198347107438015,3.608158444626147,gzmb,80
LUAD-12,Lung12,section,median,27,True,7260,11007,28,5.037741046831956,5.720814027437085,gzmb,100
LUAD-13,Lung13,section,median,0,True,13015,13015,20,0.022742988859008835,0.032116788321167884,cd8,10
LUAD-13,Lung13,section,median,1,True,13015,13015,20,0.16427199385324626,0.2145985401459854,cd8,20
LUAD-13,Lung13,section,median,2,True,13015,13015,20,0.28874375720322704,0.3585094122166731,cd8,25
LUAD-13,Lung13,section,median,3,True,13015,13015,20,0.8941990011525164,1.021744141375336,cd8,40
LUAD-13,Lung13,section,median,4,True,13015,13015,20,1.5084133691893968,1.6678447944679216,cd8,50
LUAD-13,Lung13,section,median,5,True,13015,13015,20,4.376642335766423,4.698732232039954,cd8,80
LUAD-13,Lung13,section,median,6,True,13015,13015,20,7.180407222435651,7.543603534383403,cd8,100
LUAD-13,Lung13,section,median,7,True,13015,13015,20,0.0003073376872839032,0.0004610065309258548,nk,10
LUAD-13,Lung13,section,median,8,True,13015,13015,20,0.002305032654629274,0.0036880522474068383,nk,20
LUAD-13,Lung13,section,median,9,True,13015,13015,20,0.004302727621974645,0.0066077602766039184,nk,25
LUAD-13,Lung13,section,median,10,True,13015,13015,20,0.020898962735305417,0.02174414137533615,nk,40
LUAD-13,Lung13,section,median,11,True,13015,13015,20,0.039723396081444484,0.03741836342681521,nk,50
LUAD-13,Lung13,section,median,12,True,13015,13015,20,0.11917018824433347,0.11940069150979639,nk,80
LUAD-13,Lung13,section,median,13,True,13015,13015,20,0.20991164041490587,0.2060699193238571,nk,100
LUAD-13,Lung13,section,median,14,True,13015,13015,20,0.02305032654629274,0.032577794852093736,cd8nk,10
LUAD-13,Lung13,section,median,15,True,13015,13015,20,0.16657702650787554,0.21828659239339224,cd8nk,20
LUAD-13,Lung13,section,median,16,True,13015,13015,20,0.2930464848252017,0.36511717249327696,cd8nk,25
LUAD-13,Lung13,section,median,17,True,13015,13015,20,0.9150979638878217,1.0434882827506724,cd8nk,40
LUAD-13,Lung13,section,median,18,True,13015,13015,20,1.5481367652708413,1.7052631578947368,cd8nk,50
LUAD-13,Lung13,section,median,19,True,13015,13015,20,4.4958125240107565,4.81813292354975,cd8nk,80
LUAD-13,Lung13,section,median,20,True,13015,13015,20,7.390318862850557,7.749673453707261,cd8nk,100
LUAD-13,Lung13,section,median,21,True,13015,13015,20,0.013599692662312717,0.0193622742988859,gzmb,10
LUAD-13,Lung13,section,median,22,True,13015,13015,20,0.12401075681905493,0.15758739915482137,gzmb,20
LUAD-13,Lung13,section,median,23,True,13015,13015,20,0.23127160968113714,0.2787552823665002,gzmb,25
LUAD-13,Lung13,section,median,24,True,13015,13015,20,0.8096811371494429,0.8771417595082597,gzmb,40
LUAD-13,Lung13,section,median,25,True,13015,13015,20,1.4170572416442566,1.4774490971955436,gzmb,50
LUAD-13,Lung13,section,median,26,True,13015,13015,20,4.309258547829428,4.386938148290434,gzmb,80
LUAD-13,Lung13,section,median,27,True,13015,13015,20,7.176642335766424,7.20706876680753,gzmb,100
LUAD-5 R1,Lung5,section,top10_vs_bottom,0,True,1791,5226,25,0.0,0.0003827018752391887,cd8,10
LUAD-5 R1,Lung5,section,top10_vs_bottom,1,True,1791,5226,25,0.003908431044109436,0.005549177190968236,cd8,20
LUAD-5 R1,Lung5,section,top10_vs_bottom,2,True,1791,5226,25,0.00893355667225014,0.009567546880979716,cd8,25
LUAD-5 R1,Lung5,section,top10_vs_bottom,3,True,1791,5226,25,0.04243439419318816,0.0371220818982013,cd8,40
LUAD-5 R1,Lung5,section,top10_vs_bottom,4,True,1791,5226,25,0.07761027359017308,0.07060849598163031,cd8,50
LUAD-5 R1,Lung5,section,top10_vs_bottom,5,True,1791,5226,25,0.3149078726968174,0.25832376578645233,cd8,80
LUAD-5 R1,Lung5,section,top10_vs_bottom,6,True,1791,5226,25,0.615857063093244,0.4707233065442021,cd8,100
LUAD-5 R1,Lung5,section,top10_vs_bottom,7,True,1791,5226,25,0.0011166945840312675,0.0019135093761959434,nk,10
LUAD-5 R1,Lung5,section,top10_vs_bottom,8,True,1791,5226,25,0.023450586264656615,0.013777267508610792,nk,20
LUAD-5 R1,Lung5,section,top10_vs_bottom,9,True,1791,5226,25,0.04522613065326633,0.025066972828166858,nk,25
LUAD-5 R1,Lung5,section,top10_vs_bottom,10,True,1791,5226,25,0.1423785594639866,0.07386146192116341,nk,40
LUAD-5 R1,Lung5,section,top10_vs_bottom,11,True,1791,5226,25,0.248464544946957,0.12476081132797551,nk,50
LUAD-5 R1,Lung5,section,top10_vs_bottom,12,True,1791,5226,25,0.8274706867671692,0.42058936088786836,nk,80
LUAD-5 R1,Lung5,section,top10_vs_bottom,13,True,1791,5226,25,1.390284757118928,0.7345962495216226,nk,100
LUAD-5 R1,Lung5,section,top10_vs_bottom,14,True,1791,5226,25,0.0011166945840312675,0.002296211251435132,cd8nk,10
LUAD-5 R1,Lung5,section,top10_vs_bottom,15,True,1791,5226,25,0.027359017308766054,0.01932644469957903,cd8nk,20
LUAD-5 R1,Lung5,section,top10_vs_bottom,16,True,1791,5226,25,0.05415968732551647,0.03463451970914658,cd8nk,25
LUAD-5 R1,Lung5,section,top10_vs_bottom,17,True,1791,5226,25,0.18481295365717476,0.11098354381936472,cd8nk,40
LUAD-5 R1,Lung5,section,top10_vs_bottom,18,True,1791,5226,25,0.3260748185371301,0.1953693073096058,cd8nk,50
LUAD-5 R1,Lung5,section,top10_vs_bottom,19,True,1791,5226,25,1.1423785594639866,0.6789131266743207,cd8nk,80
LUAD-5 R1,Lung5,section,top10_vs_bottom,20,True,1791,5226,25,2.006141820212172,1.2053195560658247,cd8nk,100
LUAD-5 R1,Lung5,section,top10_vs_bottom,21,True,1791,5226,25,0.005025125628140704,0.004592422502870264,gzmb,10
LUAD-5 R1,Lung5,section,top10_vs_bottom,22,True,1791,5226,25,0.053042992741485204,0.04477611940298507,gzmb,20
LUAD-5 R1,Lung5,section,top10_vs_bottom,23,True,1791,5226,25,0.10776102735901731,0.07864523536165327,gzmb,25
LUAD-5 R1,Lung5,section,top10_vs_bottom,24,True,1791,5226,25,0.3891680625348967,0.27898966704936856,gzmb,40
LUAD-5 R1,Lung5,section,top10_vs_bottom,25,True,1791,5226,25,0.6856504745951982,0.48851894374282434,gzmb,50
LUAD-5 R1,Lung5,section,top10_vs_bottom,26,True,1791,5226,25,2.297040759352317,1.574052812858783,gzmb,80
LUAD-5 R1,Lung5,section,top10_vs_bottom,27,True,1791,5226,25,3.882747068676717,2.671259089169537,gzmb,100
LUAD-5 R2,Lung5,section,top10_vs_bottom,0,True,1798,5537,25,0.0005561735261401557,0.0,cd8,10
LUAD-5 R2,Lung5,section,top10_vs_bottom,1,True,1798,5537,25,0.005005561735261402,0.0036120642947444466,cd8,20
LUAD-5 R2,Lung5,section,top10_vs_bottom,2,True,1798,5537,25,0.006674082313681869,0.007946541448437781,cd8,25
LUAD-5 R2,Lung5,section,top10_vs_bottom,3,True,1798,5537,25,0.0339265850945495,0.036843055806393354,cd8,40
LUAD-5 R2,Lung5,section,top10_vs_bottom,4,True,1798,5537,25,0.0728587319243604,0.07025465053277949,cd8,50
LUAD-5 R2,Lung5,section,top10_vs_bottom,5,True,1798,5537,25,0.3092324805339266,0.25772078743001625,cd8,80
LUAD-5 R2,Lung5,section,top10_vs_bottom,6,True,1798,5537,25,0.5556173526140156,0.451688640057793,cd8,100
LUAD-5 R2,Lung5,section,top10_vs_bottom,7,True,1798,5537,25,0.0011123470522803114,0.0028896514357955572,nk,10
LUAD-5 R2,Lung5,section,top10_vs_bottom,8,True,1798,5537,25,0.022803114571746386,0.011378002528445006,nk,20
LUAD-5 R2,Lung5,section,top10_vs_bottom,9,True,1798,5537,25,0.034482758620689655,0.021491782553729456,nk,25
LUAD-5 R2,Lung5,section,top10_vs_bottom,10,True,1798,5537,25,0.13459399332591768,0.07260249232436337,nk,40
LUAD-5 R2,Lung5,section,top10_vs_bottom,11,True,1798,5537,25,0.2374860956618465,0.12985371139606286,nk,50
LUAD-5 R2,Lung5,section,top10_vs_bottom,12,True,1798,5537,25,0.8092324805339266,0.432183492866173,nk,80
LUAD-5 R2,Lung5,section,top10_vs_bottom,13,True,1798,5537,25,1.4210233592880979,0.7590753115405454,nk,100
LUAD-5 R2,Lung5,section,top10_vs_bottom,14,True,1798,5537,25,0.0016685205784204673,0.0028896514357955572,cd8nk,10
LUAD-5 R2,Lung5,section,top10_vs_bottom,15,True,1798,5537,25,0.027808676307007785,0.014990066823189452,cd8nk,20
LUAD-5 R2,Lung5,section,top10_vs_bottom,16,True,1798,5537,25,0.041156840934371525,0.029438324002167237,cd8nk,25
LUAD-5 R2,Lung5,section,top10_vs_bottom,17,True,1798,5537,25,0.1685205784204672,0.10944554813075673,cd8nk,40
LUAD-5 R2,Lung5,section,top10_vs_bottom,18,True,1798,5537,25,0.3103448275862069,0.20010836192884232,cd8nk,50
LUAD-5 R2,Lung5,section,top10_vs_bottom,19,True,1798,5537,25,1.1184649610678532,0.6899042802961892,cd8nk,80
LUAD-5 R2,Lung5,section,top10_vs_bottom,20,True,1798,5537,25,1.9766407119021134,1.2107639515983384,cd8nk,100
LUAD-5 R2,Lung5,section,top10_vs_bottom,21,True,1798,5537,25,0.004449388209121246,0.0050568900126422255,gzmb,10
LUAD-5 R2,Lung5,section,top10_vs_bottom,22,True,1798,5537,25,0.08453837597330367,0.049124074408524475,gzmb,20
LUAD-5 R2,Lung5,section,top10_vs_bottom,23,True,1798,5537,25,0.15628476084538376,0.09427487809283006,gzmb,25
LUAD-5 R2,Lung5,section,top10_vs_bottom,24,True,1798,5537,25,0.6023359288097887,0.365540906628138,gzmb,40
LUAD-5 R2,Lung5,section,top10_vs_bottom,25,True,1798,5537,25,1.0528364849833147,0.6546866534224309,gzmb,50
LUAD-5 R2,Lung5,section,top10_vs_bottom,26,True,1798,5537,25,3.432146829810901,2.2252122087773163,gzmb,80
LUAD-5 R2,Lung5,section,top10_vs_bottom,27,True,1798,5537,25,5.85761957730812,3.9346216362651254,gzmb,100
LUAD-5 R3,Lung5,section,top10_vs_bottom,0,True,1595,5908,25,0.0006269592476489029,0.00016926201760324982,cd8,10
LUAD-5 R3,Lung5,section,top10_vs_bottom,1,True,1595,5908,25,0.009404388714733543,0.005924170616113744,cd8,20
LUAD-5 R3,Lung5,section,top10_vs_bottom,2,True,1595,5908,25,0.015047021943573668,0.013371699390656737,cd8,25
LUAD-5 R3,Lung5,section,top10_vs_bottom,3,True,1595,5908,25,0.05579937304075235,0.0499322951929587,cd8,40
LUAD-5 R3,Lung5,section,top10_vs_bottom,4,True,1595,5908,25,0.09968652037617555,0.08564658090724442,cd8,50
LUAD-5 R3,Lung5,section,top10_vs_bottom,5,True,1595,5908,25,0.3404388714733542,0.28452945159106297,cd8,80
LUAD-5 R3,Lung5,section,top10_vs_bottom,6,True,1595,5908,25,0.6200626959247649,0.4955991875423155,cd8,100
LUAD-5 R3,Lung5,section,top10_vs_bottom,7,True,1595,5908,25,0.0025078369905956114,0.002031144211238998,nk,10
LUAD-5 R3,Lung5,section,top10_vs_bottom,8,True,1595,5908,25,0.03385579937304075,0.012525389302640487,nk,20
LUAD-5 R3,Lung5,section,top10_vs_bottom,9,True,1595,5908,25,0.05141065830721003,0.022004062288422478,nk,25
LUAD-5 R3,Lung5,section,top10_vs_bottom,10,True,1595,5908,25,0.15862068965517243,0.06482735274204468,nk,40
LUAD-5 R3,Lung5,section,top10_vs_bottom,11,True,1595,5908,25,0.2689655172413793,0.10951252538930265,nk,50
LUAD-5 R3,Lung5,section,top10_vs_bottom,12,True,1595,5908,25,0.8294670846394985,0.32921462423832093,nk,80
LUAD-5 R3,Lung5,section,top10_vs_bottom,13,True,1595,5908,25,1.3899686520376175,0.579891672308734,nk,100
LUAD-5 R3,Lung5,section,top10_vs_bottom,14,True,1595,5908,25,0.003134796238244514,0.002200406228842248,cd8nk,10
LUAD-5 R3,Lung5,section,top10_vs_bottom,15,True,1595,5908,25,0.04326018808777429,0.018449559918754233,cd8nk,20
LUAD-5 R3,Lung5,section,top10_vs_bottom,16,True,1595,5908,25,0.0664576802507837,0.035375761679079215,cd8nk,25
LUAD-5 R3,Lung5,section,top10_vs_bottom,17,True,1595,5908,25,0.21442006269592476,0.11475964793500339,cd8nk,40
LUAD-5 R3,Lung5,section,top10_vs_bottom,18,True,1595,5908,25,0.3686520376175549,0.19515910629654706,cd8nk,50
LUAD-5 R3,Lung5,section,top10_vs_bottom,19,True,1595,5908,25,1.1699059561128526,0.6137440758293838,cd8nk,80
LUAD-5 R3,Lung5,section,top10_vs_bottom,20,True,1595,5908,25,2.0100313479623826,1.0754908598510495,cd8nk,100
LUAD-5 R3,Lung5,section,top10_vs_bottom,21,True,1595,5908,25,0.0025078369905956114,0.002200406228842248,gzmb,10
LUAD-5 R3,Lung5,section,top10_vs_bottom,22,True,1595,5908,25,0.05642633228840126,0.02843601895734597,gzmb,20
LUAD-5 R3,Lung5,section,top10_vs_bottom,23,True,1595,5908,25,0.09843260188087774,0.05839539607312119,gzmb,25
LUAD-5 R3,Lung5,section,top10_vs_bottom,24,True,1595,5908,25,0.3799373040752351,0.2224102911306703,gzmb,40
LUAD-5 R3,Lung5,section,top10_vs_bottom,25,True,1595,5908,25,0.6796238244514107,0.4057210561949898,gzmb,50
LUAD-5 R3,Lung5,section,top10_vs_bottom,26,True,1595,5908,25,2.143573667711599,1.3363236289776574,gzmb,80
LUAD-5 R3,Lung5,section,top10_vs_bottom,27,True,1595,5908,25,3.5492163009404387,2.295870006770481,gzmb,100
LUSC-6,Lung6,section,top10_vs_bottom,0,True,6621,49873,29,0.0007551729346020238,0.0008020371744230345,cd8,10
LUSC-6,Lung6,section,top10_vs_bottom,1,True,6621,49873,29,0.013442078235916024,0.007739658733182283,cd8,20
LUSC-6,Lung6,section,top10_vs_bottom,2,True,6621,49873,29,0.02431656849418517,0.014496821927696349,cd8,25
LUSC-6,Lung6,section,top10_vs_bottom,3,True,6621,49873,29,0.09318834012988975,0.05343572674593467,cd8,40
LUSC-6,Lung6,section,top10_vs_bottom,4,True,6621,49873,29,0.16704425313396767,0.09963306799270147,cd8,50
LUSC-6,Lung6,section,top10_vs_bottom,5,True,6621,49873,29,0.5346624376982329,0.34742245303069796,cd8,80
LUSC-6,Lung6,section,top10_vs_bottom,6,True,6621,49873,29,0.8969944117202839,0.6200749904758086,cd8,100
LUSC-6,Lung6,section,top10_vs_bottom,7,True,6621,49873,29,0.0007551729346020238,0.0006015278808172759,nk,10
LUSC-6,Lung6,section,top10_vs_bottom,8,True,6621,49873,29,0.005286210542214167,0.0034888617087402,nk,20
LUSC-6,Lung6,section,top10_vs_bottom,9,True,6621,49873,29,0.00981724814982631,0.005955126020091031,nk,25
LUSC-6,Lung6,section,top10_vs_bottom,10,True,6621,49873,29,0.027337260232593263,0.01870751709341728,nk,40
LUSC-6,Lung6,section,top10_vs_bottom,11,True,6621,49873,29,0.044102099380758195,0.03125939887313777,nk,50
LUSC-6,Lung6,section,top10_vs_bottom,12,True,6621,49873,29,0.13457181694608064,0.09395865498365849,nk,80
LUSC-6,Lung6,section,top10_vs_bottom,13,True,6621,49873,29,0.22594774203292553,0.1581617307962224,nk,100
LUSC-6,Lung6,section,top10_vs_bottom,14,True,6621,49873,29,0.0015103458692040477,0.0014035650552403104,cd8nk,10
LUSC-6,Lung6,section,top10_vs_bottom,15,True,6621,49873,29,0.01872828877813019,0.011228520441922483,cd8nk,20
LUSC-6,Lung6,section,top10_vs_bottom,16,True,6621,49873,29,0.03413381664401148,0.02045194794778738,cd8nk,25
LUSC-6,Lung6,section,top10_vs_bottom,17,True,6621,49873,29,0.12052560036248301,0.07214324383935196,cd8nk,40
LUSC-6,Lung6,section,top10_vs_bottom,18,True,6621,49873,29,0.21114635251472588,0.13089246686583922,cd8nk,50
LUSC-6,Lung6,section,top10_vs_bottom,19,True,6621,49873,29,0.6692342546443135,0.4413811080143565,cd8nk,80
LUSC-6,Lung6,section,top10_vs_bottom,20,True,6621,49873,29,1.1229421537532094,0.7782367212720309,cd8nk,100
LUSC-6,Lung6,section,top10_vs_bottom,21,True,6621,49873,29,0.0015103458692040477,0.0012431576203557034,gzmb,10
LUSC-6,Lung6,section,top10_vs_bottom,22,True,6621,49873,29,0.018275185017368977,0.011007960218956149,gzmb,20
LUSC-6,Lung6,section,top10_vs_bottom,23,True,6621,49873,29,0.031113124905603383,0.020211336795460468,gzmb,25
LUSC-6,Lung6,section,top10_vs_bottom,24,True,6621,49873,29,0.10240144993203444,0.07174222525214044,gzmb,40
LUSC-6,Lung6,section,top10_vs_bottom,25,True,6621,49873,29,0.18169460806524695,0.12632085497162793,gzmb,50
LUSC-6,Lung6,section,top10_vs_bottom,26,True,6621,49873,29,0.5527865881286814,0.40470795821386324,gzmb,80
LUSC-6,Lung6,section,top10_vs_bottom,27,True,6621,49873,29,0.9191964959975835,0.6958274016000642,gzmb,100
LUAD-9 R1,Lung9,section,top10_vs_bottom,0,True,3893,11030,19,0.006935525301823786,0.013417951042611061,cd8,10
LUAD-9 R1,Lung9,section,top10_vs_bottom,1,True,3893,11030,19,0.0434112509632674,0.07098821396192204,cd8,20
LUAD-9 R1,Lung9,section,top10_vs_bottom,2,True,3893,11030,19,0.07115335217056255,0.11260199456029012,cd8,25
LUAD-9 R1,Lung9,section,top10_vs_bottom,3,True,3893,11030,19,0.2108913434369381,0.3311876699909338,cd8,40
LUAD-9 R1,Lung9,section,top10_vs_bottom,4,True,3893,11030,19,0.3719496532237349,0.5490480507706256,cd8,50
LUAD-9 R1,Lung9,section,top10_vs_bottom,5,True,3893,11030,19,1.1756999743128693,1.6456935630099727,cd8,80
LUAD-9 R1,Lung9,section,top10_vs_bottom,6,True,3893,11030,19,2.0518880041099408,2.7368993653671803,cd8,100
LUAD-9 R1,Lung9,section,top10_vs_bottom,7,True,3893,11030,19,0.0017980991523246853,0.005349048050770626,nk,10
LUAD-9 R1,Lung9,section,top10_vs_bottom,8,True,3893,11030,19,0.007449267916773697,0.028921124206708976,nk,20
LUAD-9 R1,Lung9,section,top10_vs_bottom,9,True,3893,11030,19,0.016953506293347034,0.04560290117860381,nk,25
LUAD-9 R1,Lung9,section,top10_vs_bottom,10,True,3893,11030,19,0.05060364757256614,0.1171350861287398,nk,40
LUAD-9 R1,Lung9,section,top10_vs_bottom,11,True,3893,11030,19,0.09093244284613408,0.18939256572982774,nk,50
LUAD-9 R1,Lung9,section,top10_vs_bottom,12,True,3893,11030,19,0.31672232211661955,0.5329102447869447,nk,80
LUAD-9 R1,Lung9,section,top10_vs_bottom,13,True,3893,11030,19,0.5468790136141793,0.8600181323662738,nk,100
LUAD-9 R1,Lung9,section,top10_vs_bottom,14,True,3893,11030,19,0.008733624454148471,0.018766999093381687,cd8nk,10
LUAD-9 R1,Lung9,section,top10_vs_bottom,15,True,3893,11030,19,0.050860518880041096,0.09990933816863101,cd8nk,20
LUAD-9 R1,Lung9,section,top10_vs_bottom,16,True,3893,11030,19,0.08810685846390959,0.15820489573889393,cd8nk,25
LUAD-9 R1,Lung9,section,top10_vs_bottom,17,True,3893,11030,19,0.26149499100950424,0.4483227561196736,cd8nk,40
LUAD-9 R1,Lung9,section,top10_vs_bottom,18,True,3893,11030,19,0.462882096069869,0.7384406165004533,cd8nk,50
LUAD-9 R1,Lung9,section,top10_vs_bottom,19,True,3893,11030,19,1.4924222964294889,2.1786038077969176,cd8nk,80
LUAD-9 R1,Lung9,section,top10_vs_bottom,20,True,3893,11030,19,2.59876701772412,3.5969174977334544,cd8nk,100
LUAD-9 R1,Lung9,section,top10_vs_bottom,21,True,3893,11030,19,0.0030824556896994607,0.011967361740707162,gzmb,10
LUAD-9 R1,Lung9,section,top10_vs_bottom,22,True,3893,11030,19,0.03467762650911893,0.07071622846781506,gzmb,20
LUAD-9 R1,Lung9,section,top10_vs_bottom,23,True,3893,11030,19,0.06396095556126381,0.12121486854034451,gzmb,25
LUAD-9 R1,Lung9,section,top10_vs_bottom,24,True,3893,11030,19,0.22989982019008476,0.36881233000906616,gzmb,40
LUAD-9 R1,Lung9,section,top10_vs_bottom,25,True,3893,11030,19,0.4043154379655792,0.6212148685403445,gzmb,50
LUAD-9 R1,Lung9,section,top10_vs_bottom,26,True,3893,11030,19,1.3585923452350372,1.8311876699909337,gzmb,80
LUAD-9 R1,Lung9,section,top10_vs_bottom,27,True,3893,11030,19,2.365784741844336,3.014687216681777,gzmb,100
LUAD-9 R2,Lung9,section,top10_vs_bottom,0,True,9538,36954,45,0.005766408052002517,0.010310115278454294,cd8,10
LUAD-9 R2,Lung9,section,top10_vs_bottom,1,True,9538,36954,45,0.027469071084084713,0.052524760513070305,cd8,20
LUAD-9 R2,Lung9,section,top10_vs_bottom,2,True,9538,36954,45,0.04267141958481862,0.08461871515938735,cd8,25
LUAD-9 R2,Lung9,section,top10_vs_bottom,3,True,9538,36954,45,0.1271755084923464,0.22533419927477405,cd8,40
LUAD-9 R2,Lung9,section,top10_vs_bottom,4,True,9538,36954,45,0.21094569092052842,0.3553336580613736,cd8,50
LUAD-9 R2,Lung9,section,top10_vs_bottom,5,True,9538,36954,45,0.6504508282658839,0.9474481788169075,cd8,80
LUAD-9 R2,Lung9,section,top10_vs_bottom,6,True,9538,36954,45,1.0888026840008387,1.5095794771878552,cd8,100
