unit,cut,cyto,radius_um,continuous,n_sec_usable,n_sec_neg,n_sec_pos,n_sec_zero,n_don_usable,n_don_neg,n_don_pos,n_don_zero,mean_high,mean_low,pooled_ratio,pooled_delta,median_section_ratio,effect_log_ratio,effect_abs_delta,eligible_exclusion,eligible_enrichment,sign_p_section,sign_p_donor,wilcoxon_p,n_fov,n_fov_neg,n_fov_pos,donor_deltas_json
section,top20_vs_rest,nk,80,False,8,3,5,0,5,2,3,0,0.3979428552312066,0.3304118861170637,1.2043842003014895,0.06753096911414291,1.136042081814839,0.18596839922445857,0.06753096911414291,False,False,0.36328125,0.5,0.4609375,218,124,94,"[0.2721638896198474, 0.02125936798666664, -0.07297411352234295, -0.15651451491573387, 0.004959458027354424]"
section,top20_vs_rest,nk,100,False,8,3,5,0,5,2,3,0,0.6841519689463496,0.567547195940808,1.205453879147881,0.11660477300554155,1.1476883192231297,0.18685615921610804,0.11660477300554155,False,False,0.36328125,0.5,0.4609375,218,118,100,"[0.44241892787677994, 0.03215327626239975, -0.10573861623820113, -0.23329289480214577, 0.018198251430141088]"
section,top20_vs_rest,cd8nk,10,False,8,7,1,0,5,5,0,0,0.005953872068175339,0.008216167958271762,,-0.002262295890096424,,,0.002262295890096424,True,False,0.03515625,0.03125,0.0234375,218,132,48,"[-0.0004477858440504784, -0.0005669750345552991, -0.002377324033775139, -0.007332611271940604, -0.004100775214573773]"
section,top20_vs_rest,cd8nk,20,False,8,4,4,0,5,3,2,0,0.04492554999888825,0.054271184824054006,0.8277974793536552,-0.009345634825165755,0.760373590812517,0.18898674466651744,0.009345634825165755,False,False,0.63671875,0.5,0.3828125,218,130,84,"[0.008540839317331744, 0.002844167437891164, -0.013401375353453059, -0.033537670022184184, -0.042891343262122156]"
section,top20_vs_rest,cd8nk,25,False,8,4,4,0,5,3,2,0,0.07775362632161761,0.09294458604101266,0.8365589609200917,-0.015190959719395042,0.7470619826019187,0.17845827577910597,0.015190959719395042,False,False,0.63671875,0.5,0.3125,218,142,75,"[0.01273565048906335, 0.005160867295852967, -0.024208527638243105, -0.050836161610839994, -0.06564227963087715]"
section,top20_vs_rest,cd8nk,40,False,8,4,4,0,5,3,2,0,0.25217245279063705,0.28188705893512733,0.894586838229673,-0.029714606144490244,1.0729707891993363,0.11139330055565512,0.029714606144490244,False,False,0.63671875,0.5,0.3125,218,155,63,"[0.04881411056209668, 0.02027088884836148, -0.06922362605033439, -0.12383080983528139, -0.14215200775462322]"
section,top20_vs_rest,cd8nk,50,False,8,4,4,0,5,3,2,0,0.43831094506323987,0.47439585434542003,0.923935023985463,-0.03608490928218018,1.077259263170185,0.07911353017509849,0.03608490928218018,False,False,0.63671875,0.5,0.3125,218,148,70,"[0.08683870818054884, 0.03486736624718656, -0.10462533518831696, -0.18027438457649325, -0.19453771009314735]"
section,top20_vs_rest,cd8nk,80,False,8,4,4,0,5,3,2,0,1.3835898495835315,1.4331591533252204,0.9654125617335115,-0.04956930374168886,1.0798568139805806,0.03519974389352582,0.04956930374168886,False,False,0.63671875,0.5,0.7421875,218,128,90,"[0.3014267764961702, 0.10906787551949332, -0.26286097884358206, -0.44945163645463626, -0.43472904079971464]"
section,top20_vs_rest,cd8nk,100,False,8,4,4,0,5,3,2,0,2.367405419878792,2.404451283891136,0.9845927990887,-0.03704586401234394,1.0679251833717287,0.015527125224594013,0.03704586401234394,False,False,0.63671875,0.5,0.84375,218,130,88,"[0.5136177599244018, 0.15930117774719377, -0.38565327626924795, -0.6720018599579067, -0.5532129571227475]"
section,top20_vs_rest,gzmb,10,False,8,5,3,0,5,4,1,0,0.005805409139941484,0.0080074706680146,,-0.0022020615280731156,,,0.0022020615280731156,False,False,0.36328125,0.1875,0.4609375,218,123,65,"[0.0015993524661029241, -0.00020827677609788157, -0.0024488879245886134, -0.013237607190420355, -0.004070889807198231]"
section,top20_vs_rest,gzmb,20,False,8,4,4,0,5,3,2,0,0.05831715808729533,0.0642306416389998,0.9079336061292917,-0.005913483551704475,0.7297088243423828,0.09658402405729728,0.005913483551704475,False,False,0.63671875,0.5,0.7421875,218,126,90,"[0.019201905778504495, 0.0032405124165914238, -0.010378038473180168, -0.06017720413318657, -0.027220817086193783]"
section,top20_vs_rest,gzmb,25,False,8,4,4,0,5,3,2,0,0.10608609908787006,0.11512147817171209,0.9215143930799333,-0.009035379083842028,1.0940310741477326,0.08173688280820005,0.009035379083842028,False,False,0.63671875,0.5,0.9453125,218,132,85,"[0.03064182787935521, 0.004481282897792805, -0.019068823551030803, -0.09257801286389813, -0.03797413924063492]"
section,top20_vs_rest,gzmb,40,False,8,4,4,0,5,3,2,0,0.3635196581818586,0.3767979433125952,0.964760197431012,-0.013278285130736561,1.0398694178588181,0.0358757085959001,0.013278285130736561,False,False,0.63671875,0.5,0.9453125,218,142,76,"[0.09948525565530886, 0.014287033706290794, -0.05224934701228001, -0.21064960605172556, -0.10382078164182429]"
section,top20_vs_rest,gzmb,50,False,8,4,4,0,5,3,2,0,0.6402671201443417,0.6485839354907385,0.9871769637030804,-0.008316815346396916,1.0563142561185377,0.012905961088002755,0.008316815346396916,False,False,0.63671875,0.5,1.0,218,139,79,"[0.17348656624432368, 0.02712994076398431, -0.08598126851579507, -0.2905769079947209, -0.15158471724181988]"
section,top20_vs_rest,gzmb,80,False,8,4,4,0,5,3,2,0,2.027781260845063,1.9877456406381766,1.0201412189710715,0.040035620206886224,1.0674987209576778,0.019941067684505608,0.040035620206886224,False,False,0.63671875,0.5,0.84375,218,129,89,"[0.5339725550967558, 0.0850937445467917, -0.21163191809490267, -0.6109529923215935, -0.3325096196705699]"
section,top20_vs_rest,gzmb,100,False,8,4,4,0,5,3,2,0,3.4541623939172474,3.3370762578136035,1.0350864430590978,0.1170861361036441,1.0641828999307914,0.03448494309360537,0.1170861361036441,False,False,0.63671875,0.5,0.84375,218,123,95,"[0.878730420305708, 0.1301777160318145, -0.2897099642014924, -0.8233259817575354, -0.42693397795926824]"
section,top25_vs_rest,cd8,10,False,7,6,1,0,4,4,0,0,0.005323306282434201,0.007217263410612752,,-0.0018939571281785513,,,0.0018939571281785513,False,False,0.14453125,0.1875,0.046875,189,85,31,"[-2.527637833374906e-05, -0.002219574959412815, -0.003868868860869551, -0.0048738519825534295]"
section,top25_vs_rest,cd8,20,False,7,4,3,0,4,3,1,0,0.035701514233188396,0.04820190797540701,,-0.012500393742218617,0.774788081405219,,0.012500393742218617,False,False,0.63671875,0.5,0.21875,189,117,45,"[0.0007894760593674887, -0.010904834670690502, -0.022848297609477066, -0.045213217422774704]"
section,top25_vs_rest,cd8,25,False,7,5,2,0,4,4,0,0,0.06219439351604346,0.0821038018222552,0.7575093008565766,-0.01990940830621174,0.7063440662993405,0.27771946331547426,0.01990940830621174,False,False,0.36328125,0.1875,0.078125,189,126,46,"[-0.00013444243546662134, -0.019539342827513913, -0.03649901946525294, -0.06338482571680154]"
section,top25_vs_rest,cd8,40,False,7,5,2,0,4,3,1,0,0.1995816465118284,0.24663925981528495,0.8092046929645372,-0.04705761330345654,0.7477519756085724,0.21170337419407206,0.04705761330345654,False,False,0.36328125,0.5,0.15625,189,138,42,"[0.00041613720371606877, -0.050682142361049454, -0.09278185778969728, -0.13650556222354782]"
section,top25_vs_rest,cd8,50,False,7,4,3,0,4,3,1,0,0.3454947299768777,0.41158502723900636,0.8394249234344713,-0.06609029726212866,0.8924130278920136,0.17503823655957562,0.06609029726212866,False,False,0.63671875,0.5,0.21875,189,140,44,"[0.0021443398034773076, -0.07826175671900709, -0.13694835530679472, -0.17559323150052375]"
section,top25_vs_rest,cd8,80,False,7,4,3,0,4,3,1,0,1.0707949065822573,1.2193476180437888,0.8781703352979391,-0.14855271146153146,0.9129921740498814,0.12991470040712066,0.14855271146153146,False,False,0.63671875,0.5,0.21875,189,133,56,"[0.025688371788020636, -0.19747962214408177, -0.3183657434563091, -0.40360910785030946]"
section,top25_vs_rest,cd8,100,False,7,4,3,0,4,3,1,0,1.8227450362587574,2.023552202359412,0.9007650181366617,-0.20080716610065458,0.929253236349351,0.10451085656851682,0.20080716610065458,False,False,0.63671875,0.5,0.21875,189,129,59,"[0.05820621645352042, -0.2888116441762021, -0.47241283469638584, -0.5302326890163531]"
section,top25_vs_rest,nk,10,False,7,6,1,0,4,4,0,0,0.0009854428510101868,0.0022798001013308376,,-0.001294357250320651,,,0.001294357250320651,False,False,0.14453125,0.1875,0.03125,189,107,27,"[-0.0007687384065317964, -0.001099242606117159, -0.0044525707271620115, -0.00010322959325283833]"
section,top25_vs_rest,nk,20,False,7,4,3,0,4,3,1,0,0.011944544229512768,0.013581516153152588,,-0.0016369719236398203,,,0.0016369719236398203,False,False,0.63671875,0.5,0.8125,189,115,64,"[0.005910183843400205, -0.006495450351345106, -0.015475123825476004, -0.0007233304675131479]"
section,top25_vs_rest,nk,25,False,7,4,3,0,4,3,1,0,0.020974473508392436,0.023182966451904197,,-0.0022084929435117564,,,0.0022084929435117564,False,False,0.63671875,0.5,0.8125,189,124,57,"[0.009988479869236334, -0.010302789326146707, -0.023066940076301105, -0.0017523714836967727]"
section,top25_vs_rest,nk,40,False,7,4,3,0,4,3,1,0,0.07133447257502999,0.06931178918560355,1.0291823860441704,0.002022683389426456,1.100035384611773,0.02876468705841374,0.002022683389426456,False,False,0.63671875,0.5,0.9375,189,133,54,"[0.039231193775437954, -0.026159749633969748, -0.05080697929769099, -0.0004083190346981097]"
section,top25_vs_rest,nk,50,False,7,3,4,0,4,2,2,0,0.12617962416715717,0.11726746280654325,1.0759985860299233,0.008912161360613924,1.114148775807252,0.07324914764014492,0.008912161360613924,False,False,0.63671875,0.8125,0.578125,189,122,67,"[0.06757160141585652, -0.037294036446319734, -0.07015314562259561, 0.004411543791962916]"
section,top25_vs_rest,nk,80,False,7,3,4,0,4,2,2,0,0.4153985800463449,0.3672010438219681,1.1312565338124274,0.048197536224376725,1.0300390666244323,0.12332899176111145,0.048197536224376725,False,False,0.63671875,0.8125,0.46875,189,117,72,"[0.2261483234046679, -0.08853933397548785, -0.1675400165260461, 0.0035564678336548056]"
section,top25_vs_rest,nk,100,False,7,3,4,0,4,2,2,0,0.7197492551201246,0.6295512741259124,1.1432734468204289,0.09019798099421228,1.0752956161246272,0.13389559226365724,0.09019798099421228,False,False,0.63671875,0.8125,0.46875,189,116,73,"[0.3711136148987264, -0.12747672832508994, -0.24237246255667844, 0.015370941470165045]"
section,top25_vs_rest,cd8nk,10,False,7,6,1,0,4,4,0,0,0.006308749133444387,0.009497063511943588,,-0.003188314378499202,,,0.003188314378499202,False,False,0.14453125,0.1875,0.03125,189,118,38,"[-0.0007940147848655452, -0.0033188175655299752, -0.008321439588031563, -0.004977081575806265]"
section,top25_vs_rest,cd8nk,20,False,7,4,3,0,4,3,1,0,0.04764605846270115,0.06178342412855959,0.7711786637716734,-0.014137365665858433,0.7058356130610468,0.2598352023396899,0.014137365665858433,False,False,0.63671875,0.5,0.21875,189,122,64,"[0.006699659902767696, -0.01740028502203561, -0.03832342143495307, -0.04593654789028784]"
section,top25_vs_rest,cd8nk,25,False,7,4,3,0,4,3,1,0,0.08316886702443589,0.10528676827415939,0.789927057195544,-0.022117901249723508,0.6969280651106607,0.23581467044786103,0.022117901249723508,False,False,0.63671875,0.5,0.21875,189,133,55,"[0.009854037433769714, -0.029842132153660633, -0.05956595954155405, -0.06513719720049838]"
section,top25_vs_rest,cd8nk,40,False,7,4,3,0,4,3,1,0,0.2709161190868584,0.3159510490008885,0.8574623187470303,-0.045034929914030075,0.8649207758277895,0.15377804405972195,0.045034929914030075,False,False,0.63671875,0.5,0.21875,189,142,47,"[0.039647330979154016, -0.07684189199501923, -0.14358883708738823, -0.13691388125824588]"
section,top25_vs_rest,cd8nk,50,False,7,4,3,0,4,3,1,0,0.47167435414403486,0.5288524900455496,0.8918826383958407,-0.05717813590151473,0.8974696574403153,0.11442072636350245,0.05717813590151473,False,False,0.63671875,0.5,0.21875,189,135,54,"[0.06971594121933383, -0.11555579316532677, -0.20710150092939034, -0.1711816877085608]"
section,top25_vs_rest,cd8nk,80,False,7,4,3,0,4,3,1,0,1.486193486628602,1.5865486618657567,0.9367462356186802,-0.10035517523715468,0.9159051999163413,0.0653428598713331,0.10035517523715468,False,False,0.63671875,0.5,0.375,189,128,61,"[0.2518366951926889, -0.2860189561195696, -0.4859057599823552, -0.4000526400166544]"
section,top25_vs_rest,cd8nk,100,False,7,4,3,0,4,3,1,0,2.542494291378882,2.6531034764853243,0.9583095095661437,-0.11060918510644235,0.9331256237343145,0.0425844743109549,0.11060918510644235,False,False,0.63671875,0.5,0.46875,189,123,66,"[0.42931983135224683, -0.4162883725012927, -0.7147852972530642, -0.5148617475461883]"
section,top25_vs_rest,gzmb,10,False,7,4,3,0,4,3,1,0,0.0065397212783066,0.009132010687911547,,-0.002592289409604946,,,0.002592289409604946,False,False,0.63671875,0.5,0.375,189,111,52,"[0.0012873628700211274, -0.002533050181527243, -0.013577649241863641, -0.0033643648723798783]"
section,top25_vs_rest,gzmb,20,False,7,4,3,0,4,3,1,0,0.06388659965593091,0.07256562065616845,0.8803976191237912,-0.008679021000237543,0.7291960658640785,0.12738163364540075,0.008679021000237543,False,False,0.63671875,0.5,0.8125,189,120,67,"[0.017513552713842175, -0.012148845869966417, -0.06139501245846514, -0.02760110094479136]"
section,top25_vs_rest,gzmb,25,False,7,4,3,0,4,3,1,0,0.11638746867373052,0.12987950156579148,0.8961188430090605,-0.013492032892060952,1.0957548792628007,0.10968223751585587,0.013492032892060952,False,False,0.63671875,0.5,0.578125,189,123,65,"[0.02718452345868183, -0.0205480879580872, -0.09388290161568472, -0.04101872308861307]"
section,top25_vs_rest,gzmb,40,False,7,4,3,0,4,3,1,0,0.40041928552436534,0.42247693841948425,0.9477896876983674,-0.022057652895118827,0.8925205543338433,0.05362264975855972,0.022057652895118827,False,False,0.63671875,0.5,0.9375,189,127,62,"[0.08471724183251261, -0.05249523531049108, -0.21040789286519124, -0.09315693227719624]"
section,top25_vs_rest,gzmb,50,False,7,4,3,0,4,3,1,0,0.7044444603670552,0.7259090762240534,0.9704307101811562,-0.021464615856998232,0.9102021819866274,0.03001527492275731,0.021464615856998232,False,False,0.63671875,0.5,1.0,189,133,55,"[0.14627617398892545, -0.08572923614872541, -0.2846722520653562, -0.13295010860295697]"
section,top25_vs_rest,gzmb,80,False,7,4,3,0,4,3,1,0,2.2272864039003397,2.218386980607512,1.0040116640471766,0.008899423292827764,0.9360304117318333,0.004003638778923019,0.008899423292827764,False,False,0.63671875,0.5,0.8125,189,120,69,"[0.43769671541117083, -0.2104114271725741, -0.547296632937976, -0.2826746959005959]"
section,top25_vs_rest,gzmb,100,False,7,4,3,0,4,3,1,0,3.7947797748568624,3.718265164490948,1.020578040290569,0.07651461036591442,0.9544913248107691,0.020369172946105556,0.07651461036591442,False,False,0.63671875,0.5,0.8125,189,122,67,"[0.72003769772309, -0.2880399865964618, -0.7173657898059549, -0.33106505760899196]"
section,top30_vs_rest,cd8,10,False,7,5,2,0,4,3,1,0,0.005091280367490362,0.007451601688867979,,-0.0023603213213776167,,,0.0023603213213776167,False,False,0.36328125,0.5,0.078125,189,88,28,"[3.515453982653975e-05, -0.0026384106579322086, -0.0047194304868377265, -0.006631461066420794]"
section,top30_vs_rest,cd8,20,False,7,5,2,0,4,3,1,0,0.035636393251092684,0.04911952633547304,,-0.013483133084380362,0.7751824367571197,,0.013483133084380362,False,False,0.36328125,0.5,0.15625,189,123,39,"[0.001194849434677265, -0.013801810958424705, -0.02469351270302742, -0.0456693452748175]"
section,top30_vs_rest,cd8,25,False,7,6,1,0,4,3,1,0,0.062320062672558185,0.08346713892269321,0.7466418937670629,-0.021147076250135035,0.669906422063701,0.2921696013421036,0.021147076250135035,False,False,0.14453125,0.5,0.078125,189,131,41,"[0.0003439265927045517, -0.02270412519030794, -0.0394787727511558, -0.06417429039728723]"
section,top30_vs_rest,cd8,40,False,7,5,2,0,4,3,1,0,0.20028491884303506,0.24968711844309993,0.8021435790996847,-0.04940219960006487,0.7230794144671477,0.22046766083008604,0.04940219960006487,False,False,0.36328125,0.5,0.109375,189,141,39,"[0.0010009056877426162, -0.05680926035292219, -0.10172554632011904, -0.1334740472377185]"
section,top30_vs_rest,cd8,50,False,7,5,2,0,4,3,1,0,0.34591385973404315,0.41611063997314685,0.8313026068171827,-0.07019678023910361,0.8928884176168248,0.1847614026179619,0.07019678023910361,False,False,0.36328125,0.5,0.15625,189,140,45,"[0.002822449986513653, -0.08751337991055935, -0.14906193153413982, -0.1757561202780078]"
section,top30_vs_rest,cd8,80,False,7,4,3,0,4,3,1,0,1.075751269395549,1.227788113005187,0.8761701290318685,-0.15203684360963798,0.921405155121605,0.13219499567870968,0.15203684360963798,False,False,0.63671875,0.5,0.21875,189,138,51,"[0.023596581349572432, -0.21327096181884198, -0.34325258769019995, -0.36525313798829906]"
section,top30_vs_rest,cd8,100,False,7,4,3,0,4,3,1,0,1.832614247377034,2.033598578415097,0.9011681394886192,-0.20098433103806299,0.9392234901547298,0.10406342447928878,0.20098433103806299,False,False,0.63671875,0.5,0.21875,189,130,58,"[0.05139819815997615, -0.3050460456043609, -0.4952440541365928, -0.45574876640105444]"
section,top30_vs_rest,nk,10,False,7,7,0,0,4,4,0,0,0.0009836956229657585,0.0023731491135363532,,-0.0013894534905705947,,,0.0013894534905705947,True,False,0.03515625,0.1875,0.015625,189,106,28,"[-0.0007459417426301023, -0.0015017940268531962, -0.004301708277500766, -0.0001830528748966972]"
section,top30_vs_rest,nk,20,False,7,4,3,0,4,3,1,0,0.010957658794632648,0.014121535243105544,,-0.0031638764484728924,,,0.0031638764484728924,False,False,0.63671875,0.5,0.46875,189,124,55,"[0.004369976457567877, -0.008360730910541552, -0.01772969220662549, -0.0008059104843052751]"
section,top30_vs_rest,nk,25,False,7,4,3,0,4,3,1,0,0.01962028533885147,0.023920744767970754,,-0.0043004594291192804,,,0.0043004594291192804,False,False,0.63671875,0.5,0.578125,189,129,51,"[0.0076505030783902105, -0.012650727361216474, -0.026178228770503725, -0.0015750417460689255]"
section,top30_vs_rest,nk,40,False,7,3,4,0,4,2,2,0,0.0672772251949538,0.07090406952011927,0.9488485731536701,-0.00362684432516545,1.0154732208324186,0.052506057747130734,0.00362684432516545,False,False,0.63671875,0.8125,0.8125,189,140,47,"[0.03172931071740709, -0.03149032169655133, -0.058044679923674736, 0.00044948088839797187]"
section,top30_vs_rest,nk,50,False,7,3,4,0,4,2,2,0,0.11927734322832448,0.11958611225497288,0.9974180193600569,-0.000308769026648418,1.029066738771135,0.002585319700787627,0.000308769026648418,False,False,0.63671875,0.8125,0.9375,189,129,60,"[0.05578135484629444, -0.04550031870524868, -0.08394148772633861, 0.005436677411413668]"
section,top30_vs_rest,nk,80,False,7,3,4,0,4,2,2,0,0.3983963756036033,0.37103519562995635,1.07374281549542,0.02736117997364701,1.0676844320306682,0.07115050325358911,0.02736117997364701,False,False,0.63671875,0.8125,0.578125,189,118,71,"[0.1961329107705122, -0.10708420925327089, -0.19061510301659818, 0.007913049027132302]"
section,top30_vs_rest,nk,100,False,7,3,4,0,4,2,2,0,0.6938863225198716,0.6341795623847777,1.0941480357874855,0.059706760135093954,1.0906824931747696,0.08997601092170722,0.059706760135093954,False,False,0.63671875,0.8125,0.46875,189,114,75,"[0.32562734860539877, -0.15560565257604098, -0.26608489495429416, 0.018361475235837615]"
section,top30_vs_rest,cd8nk,10,False,7,6,1,0,4,4,0,0,0.006074975990456121,0.009824750802404332,,-0.0037497748119482118,,,0.0037497748119482118,False,False,0.14453125,0.1875,0.03125,189,122,34,"[-0.0007107872028035624, -0.004140204684785405, -0.009021138764338493, -0.006814513941317494]"
section,top30_vs_rest,cd8nk,20,False,7,4,3,0,4,3,1,0,0.04659405204572532,0.06324106157857859,0.736768973870419,-0.01664700953285326,0.6394107437769925,0.3054809042240525,0.01664700953285326,False,False,0.63671875,0.5,0.21875,189,127,59,"[0.005564825892245138, -0.02216254186896626, -0.042423204909652915, -0.046475255759122786]"
section,top30_vs_rest,cd8nk,25,False,7,4,3,0,4,3,1,0,0.08194034801140966,0.10738788369066397,0.7630315934658217,-0.025447535679254316,0.6522956597262666,0.270455841653452,0.025447535679254316,False,False,0.63671875,0.5,0.21875,189,137,50,"[0.007994429671094764, -0.0353548525515244, -0.06565700152165953, -0.06574933214335615]"
section,top30_vs_rest,cd8nk,40,False,7,4,3,0,4,3,1,0,0.2675621440379889,0.32059118796321917,0.8345898268067362,-0.0530290439252303,0.8694827629749438,0.1808149002031492,0.0530290439252303,False,False,0.63671875,0.5,0.21875,189,149,40,"[0.03273021640514971, -0.08829958204947352, -0.15977022624379375, -0.13302456634932047]"
section,top30_vs_rest,cd8nk,50,False,7,4,3,0,4,3,1,0,0.4651912029623677,0.5356967522281197,0.8683853337312597,-0.07050554926575205,0.8984869821517116,0.14111972996071542,0.07050554926575205,False,False,0.63671875,0.5,0.21875,189,144,45,"[0.05860380483280811, -0.13301369861580803, -0.23300341926047846, -0.17031944286659417]"
section,top30_vs_rest,cd8nk,80,False,7,4,3,0,4,3,1,0,1.4741476449991526,1.5988233086351435,0.9220203614979682,-0.12467566363599115,0.9249947685942981,0.08118797161519693,0.12467566363599115,False,False,0.63671875,0.5,0.21875,189,127,61,"[0.21972949212008452, -0.3203551710721131, -0.5338676907067982, -0.357340088961168]"
section,top30_vs_rest,cd8nk,100,False,7,4,3,0,4,3,1,0,2.5265005698969056,2.6677781407998746,0.9470429835441226,-0.1412775709029692,0.9432056456981441,0.05441079765597596,0.1412775709029692,False,False,0.63671875,0.5,0.21875,189,127,62,"[0.3770255467653747, -0.46065169818040186, -0.761328949090887, -0.43738729116521746]"
section,top30_vs_rest,gzmb,10,False,7,5,2,0,4,3,1,0,0.006600048557765996,0.009290684815351278,,-0.0026906362575852827,,,0.0026906362575852827,False,False,0.36328125,0.5,0.296875,189,115,48,"[0.001108806313416891, -0.0029375559668013704, -0.01157888464317371, -0.004706876166571202]"
section,top30_vs_rest,gzmb,20,False,7,4,3,0,4,3,1,0,0.06225027291901254,0.07388455157831096,0.8425343537888684,-0.011634278659298409,0.7204510464886419,0.17134084157641286,0.011634278659298409,False,False,0.63671875,0.5,0.375,189,126,60,"[0.013743523755420595, -0.014770540437453829, -0.0618913800680496, -0.031238060938393403]"
section,top30_vs_rest,gzmb,25,False,7,4,3,0,4,3,1,0,0.1137659072777453,0.1319632271099839,0.8621031007594854,-0.018197319832238584,0.8305438926194155,0.14838040902120603,0.018197319832238584,False,False,0.63671875,0.5,0.375,189,131,57,"[0.021223915771830526, -0.024300473518491295, -0.0969233248153619, -0.04552871428881722]"
section,top30_vs_rest,gzmb,40,False,7,4,3,0,4,3,1,0,0.39581765736148966,0.4260170026977909,0.9291123472888143,-0.030199345336301312,0.8911438542942455,0.07352561390771462,0.030199345336301312,False,False,0.63671875,0.5,0.6875,189,131,58,"[0.07163440529174359, -0.05758933066928193, -0.21620917137834883, -0.09491080051242717]"
section,top30_vs_rest,gzmb,50,False,7,4,3,0,4,3,1,0,0.6974115609444357,0.7304441560552057,0.9547773846406493,-0.03303259511077005,0.9228988089008882,0.04627707076294612,0.03303259511077005,False,False,0.63671875,0.5,0.9375,189,132,57,"[0.12192062352763211, -0.09251865569412732, -0.2977249764576422, -0.1142277485123897]"
section,top30_vs_rest,gzmb,80,False,7,4,3,0,4,3,1,0,2.21375767194696,2.2235129000838407,0.9956126955069553,-0.009755228136880631,0.9555471704709216,0.004396956955944098,0.009755228136880631,False,False,0.63671875,0.5,0.9375,189,125,64,"[0.3766500213389994, -0.21591213544707566, -0.5705139746871812, -0.19589841539382924]"
section,top30_vs_rest,gzmb,100,False,7,4,3,0,4,3,1,0,3.7746023615522497,3.721390551539313,1.014298905013054,0.05321181001293621,0.973042282031653,0.014197639849840482,0.05321181001293621,False,False,0.63671875,0.5,0.8125,189,120,69,"[0.6267395598416492, -0.292415289954185, -0.7274482875058936, -0.1954571420201292]"
fov,detected_absent,cd8,10,False,8,6,2,0,5,5,0,0,0.004906484962670349,0.01058128309586769,,-0.00567479813319734,,,0.00567479813319734,False,False,0.14453125,0.03125,0.0390625,217,117,19,"[-1.4240934538334169e-05, -0.0005794318236977442, -0.009759432316939291, -0.005250315227416725, -0.02000705057697067]"
fov,detected_absent,cd8,20,False,8,7,1,0,5,5,0,0,0.037280245314260635,0.05855597370429347,0.6366599845564033,-0.02127572839003284,0.4724378428866743,0.45151954212579565,0.02127572839003284,True,False,0.03515625,0.03125,0.015625,217,146,44,"[-0.00121280856498203, -0.0005022957194714926, -0.040772334231282514, -0.03774161817069033, -0.046778819072589795]"
fov,detected_absent,cd8,25,False,8,8,0,0,5,5,0,0,0.06618081033326158,0.09580491757248687,0.6907871955861616,-0.029624107239225286,0.5239992165469715,0.3699234685123187,0.029624107239225286,True,False,0.00390625,0.03125,0.0078125,217,151,48,"[-0.0032401634114371195, -0.001877002622103087, -0.05676465725344501, -0.05882646192025058, -0.05303958863024727]"
fov,detected_absent,cd8,40,False,8,6,2,0,5,4,1,0,0.21704321424751508,0.2755844092344616,0.787574358253551,-0.05854119498694656,0.7621578337803656,0.23879748956082428,0.05854119498694656,False,False,0.14453125,0.1875,0.0546875,217,149,59,"[-0.008475609809842945, 0.015423736250030337, -0.13267276663529856, -0.13368421941817266, -0.05929671402730419]"
fov,detected_absent,cd8,50,False,8,6,2,0,5,4,1,0,0.3758162507607785,0.454161409030546,0.8274949022264941,-0.0783451582697675,0.8470362628235434,0.18935233220126135,0.0783451582697675,False,False,0.14453125,0.1875,0.0546875,217,150,62,"[-0.011230466260110969, 0.02474886082137928, -0.19312668097515967, -0.18901070605880824, -0.042554660190058824]"
fov,detected_absent,cd8,80,False,8,3,5,0,5,2,3,0,1.189330442304843,1.3158950143620887,0.9038186400314003,-0.12656457205724553,1.0050410911054473,0.10112655815102285,0.12656457205724553,False,False,0.36328125,0.5,0.7421875,217,142,75,"[0.02342560230614532, 0.0717042802375919, -0.41190181155099337, -0.3710269730403126, 0.040332932528307275]"
fov,detected_absent,cd8,100,False,8,4,4,0,5,2,3,0,2.030709596504294,2.1604790395085334,0.9399348752609238,-0.12976944300423948,0.993178878950896,0.06194468775548608,0.12976944300423948,False,False,0.63671875,0.5,0.640625,217,136,80,"[0.0660130279289558, 0.12330333780506786, -0.5296469884520727, -0.4924674961142088, 0.19226350739250364]"
fov,detected_absent,nk,10,False,8,7,1,0,5,5,0,0,0.0014013661943102617,0.005020069670603908,,-0.003618703476293646,,,0.003618703476293646,True,False,0.03515625,0.03125,0.0390625,217,121,29,"[-0.004633512303029704, -0.00019567163681366903, -0.004470530801198038, -0.005633087648194517, -0.0002792700138557932]"
fov,detected_absent,nk,20,False,8,6,2,0,5,4,1,0,0.015623616435420465,0.024066405397601198,,-0.00844278896218073,,,0.00844278896218073,False,False,0.14453125,0.1875,0.1953125,217,146,60,"[0.0013402486417259107, -0.00035231400736581743, -0.022513707965198235, -0.02396811690825067, -0.0022152107766106196]"
fov,detected_absent,nk,25,False,8,7,1,0,5,5,0,0,0.026358536023762327,0.046255660249908556,,-0.019897124226146236,0.4694709948322597,,0.019897124226146236,True,False,0.03515625,0.03125,0.0390625,217,154,55,"[-0.014463434491086592, -0.000712284490046412, -0.036848051065715294, -0.03756950523012001, -0.003808798484313096]"
fov,detected_absent,nk,40,False,8,7,1,0,5,4,1,0,0.08952058009818017,0.1260745915683017,0.7100604410816738,-0.03655401147012151,0.6937297150759594,0.34240518428593514,0.03655401147012151,True,False,0.03515625,0.1875,0.015625,217,153,61,"[-0.014691041014744444, 0.0020117654936379417, -0.08177969664570314, -0.08024815754786324, -0.006563183371107218]"
