cohort	patient	receiver	gate	frac	expr_prop	family	ligand	receptor	axis	n_mal	n_high	n_low	n_recv	cldn_high	cldn_low	receptor_detected	cpdb_high	cpdb_low	d_cpdb	conn_high	conn_low	d_conn	both_pos	low_zero_high_pos
GSE123902	LX255B	TNK	q4q1	0.25	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	1583	2.0755112486527914	0.0	True	0.24379504250580358	0.0	0.24379504250580358	0.05845200026148512	0.0	0.05845200026148512	False	True
GSE123902	LX255B	TNK	q4q1	0.25	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	1583	2.0755112486527914	0.0	True	0.22002890820743198	0.2862485478760959	-0.0662196396686639	0.02269883413777042	0.07307667100257158	-0.050377836864801157	True	False
GSE123902	LX255B	TNK	q4q1	0.25	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	1583	2.0755112486527914	0.0	True	0.34854637094117746	0.4147660106098413	-0.06621963966866384	0.03803698422571486	0.12245634138395425	-0.0844193571582394	True	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	F11R	F11R	F11R	F11R-F11R	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	702	2.0755112486527914	0.0	True	0.1594009897334415	0.22562062940210537	-0.06621963966866387	0.015463085055170831	0.04978188625913687	-0.034318801203966035	True	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	702	2.0755112486527914	0.0	True	0.3889100672910439	0.4551297069597077	-0.06621963966866384	0.04285426290169595	0.1379650977718694	-0.09511083487017347	True	False
GSE123902	LX255B	MYE	q4q1	0.25	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	702	2.0755112486527914	0.0	True	0.33259527837439606	0.3988149180430599	-0.06621963966866384	0.03613327210246154	0.11632752685232586	-0.08019425474986433	True	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	F11R	F11R	F11R	F11R-F11R	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	1583	2.0755112486527914	0.0	True	0.0	0.2862485478760959	-0.2862485478760959	0.0	0.07307667100257158	-0.07307667100257158	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	1583	2.0755112486527914	0.0	True	0.0	0.4147660106098413	-0.4147660106098413	0.0	0.12245634138395425	-0.12245634138395425	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	F11R	F11R	F11R	F11R-F11R	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	702	2.0755112486527914	0.0	True	0.0	0.22562062940210537	-0.22562062940210537	0.0	0.04978188625913687	-0.04978188625913687	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	702	2.0755112486527914	0.0	True	0.0	0.4551297069597077	-0.4551297069597077	0.0	0.1379650977718694	-0.1379650977718694	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	702	2.0755112486527914	0.0	True	0.0	0.3988149180430599	-0.3988149180430599	0.0	0.11632752685232586	-0.11632752685232586	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	F11R	F11R	F11R	F11R-F11R	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	1583	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	q4q1	0.25	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	1583	2.0755112486527914	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	F11R	F11R	F11R	F11R-F11R	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	57	57	702	2.0755112486527914	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	228	57	57	702	2.0755112486527914	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	q4q1	0.25	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	57	57	702	2.0755112486527914	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	F11R	F11R	F11R	F11R-F11R	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	1583	2.2212758900221146	0.0	True	0.22247689287406977	0.0	0.22247689287406977	0.04648236775495771	0.0	0.04648236775495771	False	True
GSE123902	LX255B	TNK	quintile	0.2	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	1583	2.2212758900221146	0.0	True	0.2448995347165568	0.0	0.2448995347165568	0.05892124578687995	0.0	0.05892124578687995	False	True
GSE123902	LX255B	TNK	quintile	0.2	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	1583	2.2212758900221146	0.0	True	0.20591691180745564	0.2550179902248367	-0.04910107841738104	0.011962867345563698	0.04931743663608761	-0.037354569290523915	True	False
GSE123902	LX255B	TNK	quintile	0.2	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	1583	2.2212758900221146	0.0	True	0.33443437454120106	0.3835354529585821	-0.04910107841738104	0.02004646554777729	0.08264241890107112	-0.06259595335329382	True	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	F11R	F11R	F11R	F11R-F11R	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	702	2.2212758900221146	0.0	True	0.14528899333346515	0.19439007175084616	-0.04910107841738101	0.008149442131936165	0.03359642670536411	-0.02544698457342795	True	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	702	2.2212758900221146	0.0	True	0.3747980708910675	0.4238991493084485	-0.04910107841738104	0.022585294873442165	0.09310885230549659	-0.07052355743205443	True	False
GSE123902	LX255B	MYE	quintile	0.2	0.05	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	702	2.2212758900221146	0.0	True	0.31848328197441966	0.3675843603918007	-0.04910107841738104	0.019043160468036405	0.0785062504334725	-0.05946308996543609	True	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	F11R	F11R	F11R	F11R-F11R	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	1583	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	1583	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	F11R	F11R	F11R	F11R-F11R	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	702	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	702	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.1	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	702	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	F11R	F11R	F11R	F11R-F11R	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	1583	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	quintile	0.2	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	1583	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	F11R	F11R	F11R	F11R-F11R	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	CDH1	CDH1	CDH1	CDH1-CDH1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	LGALS9	LGALS9	HAVCR2	LGALS9-TIM3	228	45	45	702	2.2212758900221146	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	LGALS9	LGALS9	CD44	LGALS9-CD44	228	45	45	702	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	MYE	quintile	0.2	0.2	LGALS9	LGALS9	PTPRC	LGALS9-CD45	228	45	45	702	2.2212758900221146	0.0	True	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	d15	0.15	0.05	F11R	F11R	F11R	F11R-F11R	228	34	34	1583	2.3915985194085505	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	d15	0.15	0.05	F11R	F11R	ITGAL_ITGB2	F11R-LFA1	228	34	34	1583	2.3915985194085505	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	d15	0.15	0.05	NECTIN2	NECTIN2	TIGIT	NECTIN2-TIGIT	228	34	34	1583	2.3915985194085505	0.0	True	0.2495491185647257	0.13813265883697773	0.11141645972774797	0.05555592881618773	0.018213448662635846	0.03734248015355189	True	False
GSE123902	LX255B	TNK	d15	0.15	0.05	NECTIN2	NECTIN2	CD96	NECTIN2-CD96	228	34	34	1583	2.3915985194085505	0.0	True	0.2719717604072127	0.16055530067946477	0.11141645972774794	0.07042293013027218	0.023087444489387605	0.04733548564088457	True	False
GSE123902	LX255B	TNK	d15	0.15	0.05	CDH1	CDH1	CDH1	CDH1-CDH1	228	34	34	1583	2.3915985194085505	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	d15	0.15	0.05	CDH1	CDH1	ITGAE_ITGB7	CDH1-integrin	228	34	34	1583	2.3915985194085505	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
GSE123902	LX255B	TNK	d15	0.15	0.05	CDH1	CDH1	KLRG1	CDH1-KLRG1	228	34	34	1583	2.3915985194085505	0.0	False	0.0	0.0	0.0	0.0	0.0	0.0	False	False
