sig_id	pert_name	pert_type	cell_line	persistent_id	pert_time	pert_dose	cmap_id	sig_class	gene_group
13d6d6fc-e7ce-5920-8833-52b7b3aa1479	PRKDC	CRISPR Knockout	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_HT29.311_96H_O13_PRKDC.tsv	96 h		XPR015_HT29.311_96H:O13	NHEJ_CRISPR	PRKDC
f75b70e9-9e1f-510d-bca1-9c9e07c56233	PRKDC	CRISPR Knockout	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_MCF7.311_96H_K05_PRKDC.tsv	96 h		XPR015_MCF7.311_96H:K05	NHEJ_CRISPR	PRKDC
88d4b582-3971-5ded-9111-dcf9eb8bf527	PRKDC	CRISPR Knockout	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_MCF7.311_96H_O13_PRKDC.tsv	96 h		XPR015_MCF7.311_96H:O13	NHEJ_CRISPR	PRKDC
524e5bcf-4e60-51e3-8dc5-a3c288ead0c3	PRKDC	CRISPR Knockout	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_PC3.311B_96H_K05_PRKDC.tsv	96 h		XPR015_PC3.311B_96H:K05	NHEJ_CRISPR	PRKDC
53a8065c-ff32-5711-8251-07b8309793c1	PRKDC	CRISPR Knockout	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_PC3.311B_96H_O13_PRKDC.tsv	96 h		XPR015_PC3.311B_96H:O13	NHEJ_CRISPR	PRKDC
de4b7632-126d-5d8e-bde4-405d191c1d7d	PRKDC	CRISPR Knockout	U251MG	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_U251MG.311_96H_K05_PRKDC.tsv	96 h		XPR015_U251MG.311_96H:K05	NHEJ_CRISPR	PRKDC
9296b0c8-e9ed-5f7d-ac83-ec6034c0ef4c	PRKDC	CRISPR Knockout	U251MG	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_U251MG.311_96H_O13_PRKDC.tsv	96 h		XPR015_U251MG.311_96H:O13	NHEJ_CRISPR	PRKDC
1e1d9ae2-1a66-597b-905e-48563bcb9376	PRKDC	CRISPR Knockout	YAPC	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_YAPC.311_96H_K05_PRKDC.tsv	96 h		XPR015_YAPC.311_96H:K05	NHEJ_CRISPR	PRKDC
a5e5a03a-4179-56f9-a77a-0d07eae22819	PRKDC	CRISPR Knockout	YAPC	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR015_YAPC.311_96H_O13_PRKDC.tsv	96 h		XPR015_YAPC.311_96H:O13	NHEJ_CRISPR	PRKDC
eabfa4f2-4a6b-530a-a630-58d49a8c94b6	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_PC3_120H_A04_PRKDC_2uL.tsv	120 h	2 uL	EKW001_PC3_120H:TRCN0000197152:2	NHEJ_shRNA	PRKDC
ad0db7be-b147-525e-a00f-993f3d3109de	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_PC3_120H_A18_PRKDC_2uL.tsv	120 h	2 uL	EKW001_PC3_120H:TRCN0000196328:2	NHEJ_shRNA	PRKDC
535d8842-f113-5bbb-b357-b870644f68b6	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_PC3_120H_I08_PRKDC_2uL.tsv	120 h	2 uL	EKW001_PC3_120H:TRCN0000195491:2	NHEJ_shRNA	PRKDC
ed7ba6bd-5df2-5948-ad20-645fd728024b	PRKDC	shRNA	SHSY5Y	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_SHSY5Y_120H_A04_PRKDC_2uL.tsv	120 h	2 uL	EKW001_SHSY5Y_120H:TRCN0000197152:2	NHEJ_shRNA	PRKDC
a683c71a-4461-5e36-826b-cbf230e22964	PRKDC	shRNA	SHSY5Y	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_SHSY5Y_120H_A18_PRKDC_2uL.tsv	120 h	2 uL	EKW001_SHSY5Y_120H:TRCN0000196328:2	NHEJ_shRNA	PRKDC
be2faae7-ae0d-5981-bbb7-eab58211ea6b	PRKDC	shRNA	SHSY5Y	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_EKW001_SHSY5Y_120H_I08_PRKDC_2uL.tsv	120 h	2 uL	EKW001_SHSY5Y_120H:TRCN0000195491:2	NHEJ_shRNA	PRKDC
fcb63f29-c1f3-55d3-8df8-a1bac20362e5	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_B09_PRKDC.tsv	120 h		ERGK002_VCAP_120H:B09	NHEJ_shRNA	PRKDC
d3e44b91-00cc-58aa-ae9a-0fbaeb3ecd29	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_D19_PRKDC.tsv	120 h		ERGK002_VCAP_120H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
3a357924-208a-5c79-b012-24e712cae7eb	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_H13_PRKDC.tsv	120 h		ERGK002_VCAP_120H:H13	NHEJ_shRNA	PRKDC
fb70802d-bb58-5ead-b936-47cd76655602	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_N15_PRKDC.tsv	120 h		ERGK002_VCAP_120H:N15	NHEJ_shRNA	PRKDC
130ec237-c2ff-5e16-a8e1-3d13b6e907e8	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_P11_PRKDC.tsv	120 h		ERGK002_VCAP_120H:TRCN0000196328:-666	NHEJ_shRNA	PRKDC
72eb5324-0629-513e-b517-f47251096111	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_ERGK002_VCAP_120H_P15_PRKDC.tsv	120 h		ERGK002_VCAP_120H:P15	NHEJ_shRNA	PRKDC
9e757b4a-f8cf-5b59-b7b9-00cddd2c3f7b	PRKDC	shRNA	A375	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A375_96H_E05_PRKDC.tsv	96 h		KDA005_A375_96H:E05	NHEJ_shRNA	PRKDC
c17ee4ad-1653-562e-a801-3552b9380ef7	PRKDC	shRNA	A375	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A375_96H_K13_PRKDC.tsv	96 h		KDA005_A375_96H:K13	NHEJ_shRNA	PRKDC
b35b818f-f4fc-5fbd-ba9a-8ab958de4eca	PRKDC	shRNA	A375	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A375_96H_K17_PRKDC.tsv	96 h		KDA005_A375_96H:K17	NHEJ_shRNA	PRKDC
8821edc3-8337-5737-82e2-443dd2014af1	PRKDC	shRNA	A549	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A549_96H_E05_PRKDC.tsv	96 h		KDA005_A549_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
90793dc3-ae3f-5f5b-a9b5-0d8ac0cd462b	PRKDC	shRNA	A549	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A549_96H_K13_PRKDC.tsv	96 h		KDA005_A549_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
b8b4b65b-69ac-5f95-96c7-dadaf1bbe2f1	PRKDC	shRNA	A549	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_A549_96H_K17_PRKDC.tsv	96 h		KDA005_A549_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
16d94fd1-9bd3-5b86-b3d1-2b30d4e0b7bb	PRKDC	shRNA	HA1E	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HA1E_96H_E05_PRKDC.tsv	96 h		KDA005_HA1E_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
2c6c067e-4ef9-5efb-bdd6-1169552096ee	PRKDC	shRNA	HA1E	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HA1E_96H_K13_PRKDC.tsv	96 h		KDA005_HA1E_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
ac2ef372-76b6-518a-97e2-6130aaba9179	PRKDC	shRNA	HA1E	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HA1E_96H_K17_PRKDC.tsv	96 h		KDA005_HA1E_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
04f9a62d-8d41-51a7-8d58-3bcf4dfeffb1	PRKDC	shRNA	HCC515	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HCC515_96H_E05_PRKDC.tsv	96 h		KDA005_HCC515_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
70a0d646-fd33-57b5-bce6-8fcb929c1fe0	PRKDC	shRNA	HCC515	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HCC515_96H_K13_PRKDC.tsv	96 h		KDA005_HCC515_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
f4131ab7-7b42-5b0b-9402-48558b7601bb	PRKDC	shRNA	HCC515	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HCC515_96H_K17_PRKDC.tsv	96 h		KDA005_HCC515_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
975c95ab-74c9-5789-8663-749ea74bb5b0	PRKDC	shRNA	HEPG2	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HEPG2_96H_E05_PRKDC.tsv	96 h		KDA005_HEPG2_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
6d7f545d-ddcc-5713-963b-ac10ce7635a8	PRKDC	shRNA	HEPG2	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HEPG2_96H_K13_PRKDC.tsv	96 h		KDA005_HEPG2_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
4ef96846-b72f-50b5-bf6a-1e9f0602b650	PRKDC	shRNA	HEPG2	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HEPG2_96H_K17_PRKDC.tsv	96 h		KDA005_HEPG2_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
45f90f1a-e233-571f-bb1a-dff603bf2b41	PRKDC	shRNA	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HT29_96H_E05_PRKDC.tsv	96 h		KDA005_HT29_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
efdef636-718f-54d0-886c-5efd18b520d9	PRKDC	shRNA	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HT29_96H_K13_PRKDC.tsv	96 h		KDA005_HT29_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
fab6a8d7-f9d2-54e3-b5af-6a409140d4dd	PRKDC	shRNA	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_HT29_96H_K17_PRKDC.tsv	96 h		KDA005_HT29_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
fc93a485-3313-56fe-a55d-d7110136fe6f	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_144H_E05_PRKDC.tsv	144 h		KDA005_MCF7_144H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
35b18a1c-b289-50ce-bd6b-051900337472	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_144H_K13_PRKDC.tsv	144 h		KDA005_MCF7_144H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
55bc16ce-1922-5e24-98c8-8d7faa842053	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_144H_K17_PRKDC.tsv	144 h		KDA005_MCF7_144H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
f8e4f4c9-cd85-5743-901d-45944e7cc906	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_96H_E05_PRKDC.tsv	96 h		KDA005_MCF7_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
863e2e43-63e7-586e-b663-72210ba78e1c	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_96H_K13_PRKDC.tsv	96 h		KDA005_MCF7_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
3c9e463e-4d27-5b58-80d2-4d9b0d79acd4	PRKDC	shRNA	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_MCF7_96H_K17_PRKDC.tsv	96 h		KDA005_MCF7_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
3f9eee1c-d301-5509-9319-2f073606dcd8	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_144H_E05_PRKDC.tsv	144 h		KDA005_PC3_144H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
0ce0ae1c-d9a8-573a-b583-5a45fe3ffdea	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_144H_K13_PRKDC.tsv	144 h		KDA005_PC3_144H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
63e2c138-1877-56ac-8e22-a04c8198b812	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_144H_K17_PRKDC.tsv	144 h		KDA005_PC3_144H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
91d7a118-7f3b-5a5f-9eb6-a1d6526c3086	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_96H_E05_PRKDC.tsv	96 h		KDA005_PC3_96H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
a6c5606d-2c6b-573c-8aa6-3c8c733506f2	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_96H_K13_PRKDC.tsv	96 h		KDA005_PC3_96H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
5639f3a1-5558-57d0-8b89-b5eb668661ff	PRKDC	shRNA	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_PC3_96H_K17_PRKDC.tsv	96 h		KDA005_PC3_96H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
9d1cc97d-9d67-594e-93af-47d43a4a375d	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_VCAP_120H_E05_PRKDC.tsv	120 h		KDA005_VCAP_120H:TRCN0000006255:-666	NHEJ_shRNA	PRKDC
6d27353c-8c7a-54a5-8bc9-9c31f4684c6b	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_VCAP_120H_K13_PRKDC.tsv	120 h		KDA005_VCAP_120H:TRCN0000006258:-666	NHEJ_shRNA	PRKDC
20487715-0ca4-5195-9cd2-e15e0d1fc003	PRKDC	shRNA	VCAP	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/shRNA/L1000_LINCS_DCIC_KDA005_VCAP_120H_K17_PRKDC.tsv	120 h		KDA005_VCAP_120H:TRCN0000006256:-666	NHEJ_shRNA	PRKDC
561d2140-6711-523a-bf35-17fee69ab786	LIG4	CRISPR Knockout	A375	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_A375.311_96H_F17_LIG4.tsv	96 h		XPR019_A375.311_96H:F17	NHEJ_CRISPR	LIG4
de406ec8-3c78-57bd-bd26-0dff0c36eb95	LIG4	CRISPR Knockout	A375	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_A375.311_96H_J13_LIG4.tsv	96 h		XPR019_A375.311_96H:J13	NHEJ_CRISPR	LIG4
138b635d-4230-52f2-908a-ec20a9db1aad	LIG4	CRISPR Knockout	A549	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_A549.311_96H_F17_LIG4.tsv	96 h		XPR019_A549.311_96H:F17	NHEJ_CRISPR	LIG4
891cca89-b0eb-5f20-9982-382771022cbe	LIG4	CRISPR Knockout	A549	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_A549.311_96H_J13_LIG4.tsv	96 h		XPR019_A549.311_96H:J13	NHEJ_CRISPR	LIG4
288316d7-37a9-58d0-8104-0fe188984a82	LIG4	CRISPR Knockout	AGS	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_AGS.311_96H_F17_LIG4.tsv	96 h		XPR019_AGS.311_96H:F17	NHEJ_CRISPR	LIG4
87f52ff4-139c-5a9c-b358-e5c1a405d3c4	LIG4	CRISPR Knockout	AGS	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_AGS.311_96H_J13_LIG4.tsv	96 h		XPR019_AGS.311_96H:J13	NHEJ_CRISPR	LIG4
ad544513-6d8e-50e3-a8b4-4300453a430d	LIG4	CRISPR Knockout	BICR6	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_BICR6.311_96H_F17_LIG4.tsv	96 h		XPR019_BICR6.311_96H:F17	NHEJ_CRISPR	LIG4
87902f75-2763-58cf-aff8-7beeb42ef262	LIG4	CRISPR Knockout	BICR6	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_BICR6.311_96H_J13_LIG4.tsv	96 h		XPR019_BICR6.311_96H:J13	NHEJ_CRISPR	LIG4
e0f986e7-e683-5285-9e9d-59ee112b9342	LIG4	CRISPR Knockout	ES2	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_ES2.311_96H_F17_LIG4.tsv	96 h		XPR019_ES2.311_96H:F17	NHEJ_CRISPR	LIG4
70e87c59-8264-551e-8ed6-010da9d23381	LIG4	CRISPR Knockout	ES2	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_ES2.311_96H_J13_LIG4.tsv	96 h		XPR019_ES2.311_96H:J13	NHEJ_CRISPR	LIG4
d3cb5995-1034-5e4f-b53a-33427a8b2956	LIG4	CRISPR Knockout	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_HT29.311_96H_F17_LIG4.tsv	96 h		XPR019_HT29.311_96H:F17	NHEJ_CRISPR	LIG4
fe74a747-32c9-5dd7-b5c6-3c97e46587ff	LIG4	CRISPR Knockout	HT29	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_HT29.311_96H_J13_LIG4.tsv	96 h		XPR019_HT29.311_96H:J13	NHEJ_CRISPR	LIG4
31a8a169-74b7-5e14-8fc5-b8a015871afa	LIG4	CRISPR Knockout	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_MCF7.311_96H_F17_LIG4.tsv	96 h		XPR019_MCF7.311_96H:F17	NHEJ_CRISPR	LIG4
c603723e-b4b9-52b5-8b7f-d9eb359a7c87	LIG4	CRISPR Knockout	MCF7	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_MCF7.311_96H_J13_LIG4.tsv	96 h		XPR019_MCF7.311_96H:J13	NHEJ_CRISPR	LIG4
cc3b21f0-1374-5c23-bd0f-fd854c73f946	LIG4	CRISPR Knockout	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_PC3.311B_96H_F17_LIG4.tsv	96 h		XPR019_PC3.311B_96H:F17	NHEJ_CRISPR	LIG4
8a270602-6e74-5ae0-b20c-25f8d4f4f933	LIG4	CRISPR Knockout	PC3	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_PC3.311B_96H_J13_LIG4.tsv	96 h		XPR019_PC3.311B_96H:J13	NHEJ_CRISPR	LIG4
3c4cc8ef-960f-53f5-9fb7-1daed6b74651	LIG4	CRISPR Knockout	U251MG	https://lincs-dcic.s3.amazonaws.com/LINCS-sigs-2021/cd/xpr/L1000_LINCS_DCIC_XPR019_U251MG.311_96H_F17_LIG4.tsv	96 h		XPR019_U251MG.311_96H:F17	NHEJ_CRISPR	LIG4
