query	sig_class	cell_line	is_lung	n_sig	n_genes_median	median_spearman	median_cosine	median_wtcs
GSE22493_SKOV3	IFN_ligand	HCC515	True	7	8412.0	0.0004526783283257	-0.0014230221607092	0.0
GSE22493_SKOV3	IFN_ligand	HEPG2	False	8	8412.0	0.00402842982618145	0.00686249531173435	0.071624093854331
GSE22493_SKOV3	IFN_ligand	HS578T	False	20	8412.0	0.00539509943296035	0.0040821141835851	0.0
GSE22493_SKOV3	IFN_ligand	HT29	False	7	8412.0	0.0033733623566064	-0.0026906217423584	0.0
GSE22493_SKOV3	IFN_ligand	MCF10A	False	20	8412.0	0.00255781832387745	0.00441933557477485	0.0
GSE22493_SKOV3	IFN_ligand	MCF7	False	36	8412.0	-0.0036727147473715003	-0.0024741327604442	0.0
GSE22493_SKOV3	IFN_ligand	MDAMB231	False	20	8412.0	0.0010605134327342	-0.00307319003497125	0.0
GSE22493_SKOV3	IFN_ligand	PC3	False	8	8412.0	-0.0001758491446142501	0.0023401500312386497	0.0
GSE22493_SKOV3	IFN_ligand	SKBR3	False	20	8412.0	-0.00040206791025025	0.00012298227510370002	0.0
GSE22493_SKOV3	IFN_ligand	VCAP	False	8	8412.0	0.0054967989102089	0.0020779389568296395	0.0
GSE22493_SKOV3	NHEJ_CRISPR	A375	False	10	8412.0	0.00524102867111155	0.00296184786733225	0.0
GSE22493_SKOV3	NHEJ_CRISPR	A549	True	11	8412.0	0.0040401451961515	0.0014664987539998	0.0
GSE22493_SKOV3	NHEJ_CRISPR	AGS	False	10	8412.0	-0.00417157069679165	-0.00352134685505035	0.0
GSE22493_SKOV3	NHEJ_CRISPR	BICR6	False	10	8412.0	0.0009730201135768	-0.0053943925637634504	0.0
GSE22493_SKOV3	NHEJ_CRISPR	DANG	False	1	8412.0	-0.0172435441268299	-0.0054097971983956	0.0812703296694486
GSE22493_SKOV3	NHEJ_CRISPR	ES2	False	11	8412.0	-0.0031537515183006	0.0033040916445008	0.0
GSE22493_SKOV3	NHEJ_CRISPR	HCC1806	False	1	8412.0	-0.0112251201517873	-0.0093413660372977	0.0
GSE22493_SKOV3	NHEJ_CRISPR	HS944T	False	1	8412.0	-0.0034000046786153	0.0025251844621594	-0.0708575901412639
GSE22493_SKOV3	NHEJ_CRISPR	HT29	False	10	8412.0	0.01333325411324785	0.00728631926549585	0.0
GSE22493_SKOV3	NHEJ_CRISPR	IPC298	False	1	8412.0	0.0199149538502162	0.0116185091448135	0.0
GSE22493_SKOV3	NHEJ_CRISPR	KELLY	False	1	8412.0	0.0157749952611335	0.0123218362492764	0.0
GSE22493_SKOV3	NHEJ_CRISPR	KYSE30	False	1	8412.0	0.0149414270503636	0.0106201936687469	0.0
GSE22493_SKOV3	NHEJ_CRISPR	LCLC103H	True	1	8412.0	-0.0081098154166856	-0.0084376115401399	0.0713809535353238
GSE22493_SKOV3	NHEJ_CRISPR	MCF7	False	10	8412.0	0.0012655269675413	0.0059684814504050495	0.0
GSE22493_SKOV3	NHEJ_CRISPR	PC3	False	10	8412.0	0.01214818374665285	0.00849341014834315	0.0
GSE22493_SKOV3	NHEJ_CRISPR	SNGM	False	1	8412.0	0.0127619955891882	0.0133370430119825	0.0933427822817336
GSE22493_SKOV3	NHEJ_CRISPR	SNU761	False	1	8412.0	-9.411375544475464e-05	0.0007971838315921	0.0
GSE22493_SKOV3	NHEJ_CRISPR	U251MG	False	11	8412.0	0.0068043609533654	0.0037826225668499	0.0
GSE22493_SKOV3	NHEJ_CRISPR	YAPC	False	10	8412.0	-0.00339490301909445	-0.0037719274004462	0.0
GSE22493_SKOV3	NHEJ_shRNA	A375	False	27	8412.0	0.0016088661346287	0.0013374558436912	0.0
GSE22493_SKOV3	NHEJ_shRNA	A549	True	27	8412.0	-0.0013870477416541	-0.0054691067584174	0.0
GSE22493_SKOV3	NHEJ_shRNA	HA1E	False	26	8412.0	0.0029552166770315	0.00173539585981275	0.0
GSE22493_SKOV3	NHEJ_shRNA	HCC515	True	27	8412.0	-0.0009418530918556	-0.0005149093966174	0.0
GSE22493_SKOV3	NHEJ_shRNA	HEPG2	False	13	8412.0	0.0053696740823622	-0.0025068237755653	0.0
GSE22493_SKOV3	NHEJ_shRNA	HT29	False	20	8412.0	0.0001296675495276	-0.002029201810366	0.0
GSE22493_SKOV3	NHEJ_shRNA	MCF7	False	33	8412.0	-0.0009712513719753	-0.0006048109002784	0.0
GSE22493_SKOV3	NHEJ_shRNA	PC3	False	36	8412.0	-0.0035583289329989996	-0.0007616214611615999	0.0
GSE22493_SKOV3	NHEJ_shRNA	SHSY5Y	False	3	8412.0	-0.0131497341445917	-0.0041273848675649	-0.0916283383289508
GSE22493_SKOV3	NHEJ_shRNA	VCAP	False	33	8412.0	-0.0016579847823681	0.0010801922027175	0.0
GSE22493_SKOV3	STING_cGAS_KO	A375	False	4	8412.0	-0.01046099849545115	-0.00834109171075845	0.0
GSE22493_SKOV3	STING_cGAS_KO	A549	True	4	8412.0	-0.0014525953023120002	0.0020548336123677	0.0
GSE22493_SKOV3	STING_cGAS_KO	AGS	False	4	8412.0	-0.0072130325496615	-0.0054269539648633	0.0373256272214186
GSE22493_SKOV3	STING_cGAS_KO	BICR6	False	4	8412.0	-0.018503510023350902	-0.013112789247842399	0.0
GSE22493_SKOV3	STING_cGAS_KO	ES2	False	4	8412.0	0.0010939334842452997	0.00276308746284195	0.0313271949481311
GSE22493_SKOV3	STING_cGAS_KO	HT29	False	4	8412.0	0.0063476090157394	-0.00021675784377515005	-0.0377619648646831
GSE22493_SKOV3	STING_cGAS_KO	MCF7	False	4	8412.0	0.0034937890603381	0.0048309390204601	0.0
GSE22493_SKOV3	STING_cGAS_KO	PC3	False	4	8412.0	-0.01031165369265445	-0.011344851812616399	0.0
GSE22493_SKOV3	STING_cGAS_KO	U251MG	False	4	8412.0	0.0039178845520213	0.0123529002634196	0.0
GSE22493_SKOV3	STING_cGAS_KO	YAPC	False	4	8412.0	0.0157233583273956	0.009223226003266801	0.0
GSE50927_naive_lung	BG_CRISPR	A375	False	8	10620.0	-0.0072482538032686	-0.00022085179643985004	0.0
GSE50927_naive_lung	BG_CRISPR	A549	True	8	10620.0	-0.01774092245614915	-0.00736614060853275	0.0
GSE50927_naive_lung	BG_CRISPR	AGS	False	8	10620.0	0.00371439687529405	0.0052065903747379	0.0
GSE50927_naive_lung	BG_CRISPR	BICR6	False	8	10620.0	-0.0009112710902993	0.00316507885682135	0.0
GSE50927_naive_lung	BG_CRISPR	DANG	False	8	10620.0	-0.0046472910308123505	-0.0097485783478982	0.0
GSE50927_naive_lung	BG_CRISPR	ES2	False	8	10620.0	-0.0004306072405420001	0.007597537355651799	0.04906089643086945
GSE50927_naive_lung	BG_CRISPR	HCC1806	False	8	10620.0	-0.0017212528765540996	-0.00601218556362115	0.0
GSE50927_naive_lung	BG_CRISPR	HS944T	False	8	10620.0	-0.01180149337921505	-0.00244891189421855	0.0
GSE50927_naive_lung	BG_CRISPR	HT29	False	8	10620.0	-0.011875384382199799	-0.0010913727206320722	0.0
GSE50927_naive_lung	BG_CRISPR	IPC298	False	8	10620.0	0.01659511250620315	0.00351377006054105	0.0
GSE50927_naive_lung	BG_CRISPR	KELLY	False	8	10620.0	0.0075955584842190005	0.00033448557162570004	0.0
GSE50927_naive_lung	BG_CRISPR	KYSE30	False	8	10620.0	0.0024797826137380003	-0.0024517412576373	0.0
GSE50927_naive_lung	BG_CRISPR	LCLC103H	True	8	10620.0	-0.0062679377492315	-0.0004185540024235	0.0
GSE50927_naive_lung	BG_CRISPR	MCF7	False	8	10620.0	-0.00848440488219655	0.002107041285729985	0.049309197801138
GSE50927_naive_lung	BG_CRISPR	PC3	False	8	10620.0	0.012494454080070948	0.007184735732867849	0.0
GSE50927_naive_lung	BG_CRISPR	SNGM	False	8	10620.0	0.00486649576165385	0.00205581021150335	0.0
GSE50927_naive_lung	BG_CRISPR	SNU761	False	8	10620.0	-0.008990622030306	-0.01004084688755285	-0.086812920396642
GSE50927_naive_lung	BG_CRISPR	U251MG	False	8	10620.0	0.01686912885637575	0.006829647261907349	0.0
GSE50927_naive_lung	BG_CRISPR	YAPC	False	8	10620.0	0.00779653724477135	-0.00599557021410315	0.0
GSE50927_naive_lung	BG_ligand	A375	False	8	10620.0	0.004961098397593251	0.0006312183854776499	0.0
GSE50927_naive_lung	BG_ligand	A549	True	8	10620.0	0.01505846155965675	0.002007478436939	0.0
GSE50927_naive_lung	BG_ligand	BT20	False	8	10620.0	-0.0161111338149179	-0.0056697156629024505	0.0
GSE50927_naive_lung	BG_ligand	HA1E	False	8	10620.0	-0.0053190738115641	-0.0043508472374051005	0.0
GSE50927_naive_lung	BG_ligand	HCC515	True	8	10620.0	0.00187832160226905	0.00038444019684470004	0.0
GSE50927_naive_lung	BG_ligand	HEPG2	False	8	10620.0	-0.0077144228463933	-0.0035407305068124503	0.0
GSE50927_naive_lung	BG_ligand	HS578T	False	8	10620.0	0.0036549971141433997	0.0039553553307838	0.0
GSE50927_naive_lung	BG_ligand	HT29	False	8	10620.0	-0.0135432296942271	-0.0056927447984497	0.0
GSE50927_naive_lung	BG_ligand	MCF10A	False	8	10620.0	-0.0053869986804564	-0.0035834762106315	0.0
GSE50927_naive_lung	BG_ligand	MCF7	False	8	10620.0	0.01827680647614165	0.00791138983571105	0.0
GSE50927_naive_lung	BG_ligand	MDAMB231	False	8	10620.0	-0.008529588616642499	-0.0055486509483753995	0.0
GSE50927_naive_lung	BG_ligand	PC3	False	8	10620.0	2.264944626784995e-05	0.00685920935355105	0.0
GSE50927_naive_lung	BG_ligand	SKBR3	False	8	10620.0	0.00088156733750565	-0.00582322855999175	0.0
GSE50927_naive_lung	BG_ligand	VCAP	False	8	10620.0	-0.00473939436615705	0.00012852786439919998	0.0
GSE50927_naive_lung	BG_shRNA	A375	False	8	10620.0	0.0027240389282658	0.006209597157951651	0.0
GSE50927_naive_lung	BG_shRNA	A549	True	8	10620.0	-0.0026800976614343003	0.0042754622697194	0.0
GSE50927_naive_lung	BG_shRNA	HA1E	False	8	10620.0	-0.0034484051605046	-2.6046361663749785e-05	0.0
GSE50927_naive_lung	BG_shRNA	HCC515	True	8	10620.0	0.0003369951156639	0.0004798731867478	0.0
GSE50927_naive_lung	BG_shRNA	HEPG2	False	8	10620.0	-0.0004454217180663	0.00042215382881244997	0.0
GSE50927_naive_lung	BG_shRNA	HT29	False	8	10620.0	0.0026257743198582735	0.0023964964292229	0.0
GSE50927_naive_lung	BG_shRNA	MCF7	False	8	10620.0	0.00243990873301565	0.0060834799481765504	0.0
GSE50927_naive_lung	BG_shRNA	PC3	False	8	10620.0	0.0014927130588752	0.01090781811339705	0.0
GSE50927_naive_lung	BG_shRNA	SHSY5Y	False	8	10620.0	0.0014108333684153	8.7751896937e-05	0.0
GSE50927_naive_lung	BG_shRNA	VCAP	False	8	10620.0	0.002350558261419043	0.00274544857583095	0.0
GSE50927_naive_lung	IFN_ligand	A375	False	7	10620.0	-0.0082814009150937	-0.0050524324650409	0.0
GSE50927_naive_lung	IFN_ligand	A549	True	8	10620.0	0.0037283384087015	0.00875340482169985	0.0
GSE50927_naive_lung	IFN_ligand	BT20	False	24	10620.0	0.01292237106866235	0.014353733964277499	0.0
GSE50927_naive_lung	IFN_ligand	HA1E	False	8	10620.0	0.0069909080020015505	0.0006402678903614499	0.0
GSE50927_naive_lung	IFN_ligand	HCC515	True	7	10620.0	-0.010132080765542	0.0014496933540959	0.0
GSE50927_naive_lung	IFN_ligand	HEPG2	False	8	10620.0	0.0175376834693672	0.01546043814384285	0.0
GSE50927_naive_lung	IFN_ligand	HS578T	False	20	10620.0	-0.005340486134971	-0.00172986739565105	0.0
GSE50927_naive_lung	IFN_ligand	HT29	False	7	10620.0	0.0086971168374587	0.0120860316547607	0.0
GSE50927_naive_lung	IFN_ligand	MCF10A	False	20	10620.0	0.0101466697025943	0.0077782162131035506	0.0
GSE50927_naive_lung	IFN_ligand	MCF7	False	36	10620.0	-0.00197378941657385	0.008512572691750899	0.0
GSE50927_naive_lung	IFN_ligand	MDAMB231	False	20	10620.0	0.0108690932770293	0.013107341065746101	0.0
GSE50927_naive_lung	IFN_ligand	PC3	False	8	10620.0	0.012529343864247349	0.0158708600754478	0.0
GSE50927_naive_lung	IFN_ligand	SKBR3	False	20	10620.0	0.00529674454874225	0.0053673449360897504	0.0
GSE50927_naive_lung	IFN_ligand	VCAP	False	8	10620.0	0.0126421296412077	0.0048165067110705	0.0
GSE50927_naive_lung	NHEJ_CRISPR	A375	False	10	10620.0	0.0015177048176653	-0.0046791427569343996	0.0
GSE50927_naive_lung	NHEJ_CRISPR	A549	True	11	10620.0	0.0010240970260534	0.0021503994079266	0.0
GSE50927_naive_lung	NHEJ_CRISPR	AGS	False	10	10620.0	-0.0089373253793102	-0.00019438861904944992	0.0
GSE50927_naive_lung	NHEJ_CRISPR	BICR6	False	10	10620.0	-0.00323018051845	0.00382808673123905	0.0
GSE50927_naive_lung	NHEJ_CRISPR	DANG	False	1	10620.0	0.0109375020986861	0.0001647734653091	0.0
GSE50927_naive_lung	NHEJ_CRISPR	ES2	False	11	10620.0	0.0112972274702356	0.0074796256105459	0.0
GSE50927_naive_lung	NHEJ_CRISPR	HCC1806	False	1	10620.0	-0.0192377615883038	-0.0199684946039763	-0.1481857403460734
GSE50927_naive_lung	NHEJ_CRISPR	HS944T	False	1	10620.0	-0.006665659671284	-0.0047631918177651	0.0
GSE50927_naive_lung	NHEJ_CRISPR	HT29	False	10	10620.0	-0.0011342423742492	-0.0043202156831776	0.0
GSE50927_naive_lung	NHEJ_CRISPR	IPC298	False	1	10620.0	0.0331466639891934	0.0086762904321867	0.0
GSE50927_naive_lung	NHEJ_CRISPR	KELLY	False	1	10620.0	0.0163392567002441	0.0164227343856735	0.0
GSE50927_naive_lung	NHEJ_CRISPR	KYSE30	False	1	10620.0	-0.0281600429234311	-0.0087805292358666	-0.1095364516263181
GSE50927_naive_lung	NHEJ_CRISPR	LCLC103H	True	1	10620.0	0.0044436270885001	0.0088615518461982	0.0
GSE50927_naive_lung	NHEJ_CRISPR	MCF7	False	10	10620.0	0.00521310952963705	-0.00428298977039835	0.0
GSE50927_naive_lung	NHEJ_CRISPR	PC3	False	10	10620.0	0.008872510399872701	-0.0009167327016513498	0.0
GSE50927_naive_lung	NHEJ_CRISPR	SNGM	False	1	10620.0	-0.0364294625164233	-0.0160064047700934	0.0
GSE50927_naive_lung	NHEJ_CRISPR	SNU761	False	1	10620.0	-0.0206149678099691	-0.009790102210554	0.0
GSE50927_naive_lung	NHEJ_CRISPR	U251MG	False	11	10620.0	0.0125384478631685	0.0134710940239055	0.1080506933846568
GSE50927_naive_lung	NHEJ_CRISPR	YAPC	False	10	10620.0	-0.0068130856206697	-0.0043846576106218995	0.0
GSE50927_naive_lung	NHEJ_shRNA	A375	False	27	10620.0	-0.0011013324370091	0.0002236513486645	0.0
GSE50927_naive_lung	NHEJ_shRNA	A549	True	27	10620.0	-0.0015251085054398	-0.0017710877518065	0.0
GSE50927_naive_lung	NHEJ_shRNA	HA1E	False	26	10620.0	0.0022333407217512	-5.8368227137049994e-05	0.0
GSE50927_naive_lung	NHEJ_shRNA	HCC515	True	27	10620.0	-0.0016927119662797	-0.0029991445235084	0.0
GSE50927_naive_lung	NHEJ_shRNA	HEPG2	False	13	10620.0	0.0011656595508143	-0.0038281968037554	0.0
GSE50927_naive_lung	NHEJ_shRNA	HT29	False	20	10620.0	0.0023242623226839	0.00186558205627625	0.0
GSE50927_naive_lung	NHEJ_shRNA	MCF7	False	33	10620.0	-0.0001219782949962	-0.0017500702401638	0.0
GSE50927_naive_lung	NHEJ_shRNA	PC3	False	36	10620.0	0.00035001500001954997	-0.00245138728567785	0.0
GSE50927_naive_lung	NHEJ_shRNA	SHSY5Y	False	3	10620.0	-0.0019503628475712	-0.0029087543392924	0.0
GSE50927_naive_lung	NHEJ_shRNA	VCAP	False	33	10620.0	0.0006048206880078	0.002169562416269	0.0
GSE50927_naive_lung	STING_cGAS_KO	A375	False	4	10620.0	0.014423867494225199	0.0102475912262779	0.0
GSE50927_naive_lung	STING_cGAS_KO	A549	True	4	10620.0	-0.0014137589084622496	0.0007288781788198501	0.0436840207644887
GSE50927_naive_lung	STING_cGAS_KO	AGS	False	4	10620.0	-0.04706909006522265	-0.02895955024323825	0.0
GSE50927_naive_lung	STING_cGAS_KO	BICR6	False	4	10620.0	-0.014829709067822501	-0.0056870968918479505	0.0
GSE50927_naive_lung	STING_cGAS_KO	ES2	False	4	10620.0	-0.022970268120029398	-0.0001709561098422502	0.0
GSE50927_naive_lung	STING_cGAS_KO	HT29	False	4	10620.0	0.02695548344520905	-0.00179988419358705	0.09272394863952024
GSE50927_naive_lung	STING_cGAS_KO	MCF7	False	4	10620.0	0.0190413489229966	0.01237864179247755	0.0
GSE50927_naive_lung	STING_cGAS_KO	PC3	False	4	10620.0	-0.0291454883122546	-0.01207096648301145	0.0
GSE50927_naive_lung	STING_cGAS_KO	U251MG	False	4	10620.0	-0.02918982170630735	-0.01754844669893945	0.0
GSE50927_naive_lung	STING_cGAS_KO	YAPC	False	4	10620.0	-0.01124672135934435	-0.0065380657338256	0.0
