interaction_name	pathway_name	annotation	ligand	receptor	ligand_genes	receptor_genes	direction	partner	prob_high	prob_low	pval_high	pval_low	sig_high	sig_low	delta_prob	ligand_class	sig_either	sig_diff	contrast	absd
NECTIN2_CD226	NECTIN	Cell-Cell Contact	NECTIN2	CD226	NECTIN2	CD226	outgoing	TNK	0.0680824740613008	0.0403832477656793	0.0099009900990099	1.0	True	False	0.0276992262956215	barrier|inhibitory	True	True	outgoing	0.0276992262956215
LGALS9_CD44	GALECTIN	Secreted Signaling	LGALS9	CD44	LGALS9	CD44	outgoing	TNK	0.2431169421010048	0.2181310736358591	0.0198019801980198	0.99009900990099	True	False	0.0249858684651457	inhibitory	True	True	outgoing	0.0249858684651457
HLA-E_CD8B	MHC-I	Cell-Cell Contact	HLA-E	CD8B	HLA-E	CD8B	outgoing	TNK	0.4292475138700112	0.4073928679850896	0.0099009900990099	1.0	True	False	0.0218546458849215	inhibitory	True	True	outgoing	0.0218546458849215
HLA-E_CD8A	MHC-I	Cell-Cell Contact	HLA-E	CD8A	HLA-E	CD8A	outgoing	TNK	0.8165739782432269	0.8027346347510942	0.0099009900990099	1.0	True	False	0.0138393434921326	inhibitory	True	True	outgoing	0.0138393434921326
LGALS9_P4HB	GALECTIN	Secreted Signaling	LGALS9	P4HB	LGALS9	P4HB	outgoing	TNK	0.0637032086631664	0.0557969323860885	0.0198019801980198	0.99009900990099	True	False	0.0079062762770778	inhibitory	True	True	outgoing	0.0079062762770778
LGALS9_HAVCR2	GALECTIN	Secreted Signaling	LGALS9	HAVCR2	LGALS9	HAVCR2	outgoing	TNK	0.0595477954381253	0.0521285385796722	0.0198019801980198	0.99009900990099	True	False	0.007419256858453	inhibitory	True	True	outgoing	0.007419256858453
CDH1_KLRG1	CDH1	Cell-Cell Contact	CDH1	KLRG1	CDH1	KLRG1	outgoing	TNK	0.0151006622221045	0.0097924898404214	0.0099009900990099	1.0	True	False	0.0053081723816831	barrier|inhibitory	True	True	outgoing	0.0053081723816831
PVR_CD226	PVR	Cell-Cell Contact	PVR	CD226	PVR	CD226	outgoing	TNK	0.0022378867500753	0.0050214938554043	1.0	0.0099009900990099	False	True	-0.0027836071053289	barrier|inhibitory	True	True	outgoing	0.0027836071053289
CXCL16_CXCR6	CXCL	Secreted Signaling	CXCL16	CXCR6	CXCL16	CXCR6	outgoing	TNK	0.1428373082928902	0.1552994690748151	0.9702970297029704	0.0297029702970297	False	True	-0.0124621607819249	recruit	True	True	outgoing	0.0124621607819249
PVR_TIGIT	PVR	Cell-Cell Contact	PVR	TIGIT	PVR	TIGIT	outgoing	TNK	0.0228270621158258	0.0499388229403256	1.0	0.0099009900990099	False	True	-0.0271117608244998	barrier|inhibitory	True	True	outgoing	0.0271117608244998
HLA-DQA1_CD4	MHC-II	Cell-Cell Contact	HLA-DQA1	CD4	HLA-DQA1	CD4	outgoing	TNK	0.1515964358494542	0.2354932966089394	1.0	0.0099009900990099	False	True	-0.0838968607594852	other	True	True	outgoing	0.0838968607594852
LAMB3_ITGA1_ITGB1	LAMININ	ECM-Receptor	LAMB3	ITGA1_ITGB1	LAMB3	ITGB1|ITGA1	outgoing	TNK	0.0827748210673247	0.1707851011939476	1.0	0.0099009900990099	False	True	-0.0880102801266228	other	True	True	outgoing	0.0880102801266228
HLA-DMA_CD4	MHC-II	Cell-Cell Contact	HLA-DMA	CD4	HLA-DMA	CD4	outgoing	TNK	0.0	0.1063058345847081	1.0	0.0099009900990099	False	True	-0.1063058345847081	other	True	True	outgoing	0.1063058345847081
HLA-DQB1_CD4	MHC-II	Cell-Cell Contact	HLA-DQB1	CD4	HLA-DQB1	CD4	outgoing	TNK	0.0003478058797213	0.1134615118200886	1.0	0.0099009900990099	False	True	-0.1131137059403672	other	True	True	outgoing	0.1131137059403672
ICAM1_SPN	ICAM	Cell-Cell Contact	ICAM1	SPN	ICAM1	SPN	outgoing	TNK	0.0360577947250106	0.1602116186572946	1.0	0.0099009900990099	False	True	-0.124153823932284	other	True	True	outgoing	0.124153823932284
CD55_ADGRE5	ADGRE	Cell-Cell Contact	CD55	ADGRE5	CD55	ADGRE5	outgoing	TNK	0.2742087949184746	0.3998462247081828	1.0	0.0099009900990099	False	True	-0.1256374297897081	other	True	True	outgoing	0.1256374297897081
ICAM1_ITGAL	ICAM	Cell-Cell Contact	ICAM1	ITGAL	ICAM1	ITGAL	outgoing	TNK	0.0456558134689188	0.1961332042126597	1.0	0.0099009900990099	False	True	-0.1504773907437408	other	True	True	outgoing	0.1504773907437408
LAMB3_CD44	LAMININ	ECM-Receptor	LAMB3	CD44	LAMB3	CD44	outgoing	TNK	0.1871146739991044	0.3444077817836822	1.0	0.0099009900990099	False	True	-0.1572931077845777	other	True	True	outgoing	0.1572931077845777
ICAM1_ITGAL_ITGB2	ICAM	Cell-Cell Contact	ICAM1	ITGAL_ITGB2	ICAM1	ITGAL|ITGB2	outgoing	TNK	0.0488582280787594	0.2075945286650347	1.0	0.0099009900990099	False	True	-0.1587363005862752	other	True	True	outgoing	0.1587363005862752
SFTPD_ADGRE5	ADGRE	Cell-Cell Contact	SFTPD	ADGRE5	SFTPD	ADGRE5	outgoing	TNK	0.0	0.198855879350241	1.0	0.0099009900990099	False	True	-0.198855879350241	other	True	True	outgoing	0.198855879350241
HLA-DPB1_CD4	MHC-II	Cell-Cell Contact	HLA-DPB1	CD4	HLA-DPB1	CD4	outgoing	TNK	0.0256516563958317	0.2771555246644832	1.0	0.0099009900990099	False	True	-0.2515038682686514	other	True	True	outgoing	0.2515038682686514
HLA-DPA1_CD4	MHC-II	Cell-Cell Contact	HLA-DPA1	CD4	HLA-DPA1	CD4	outgoing	TNK	0.0415717984643214	0.32114685716364	1.0	0.0099009900990099	False	True	-0.2795750586993185	other	True	True	outgoing	0.2795750586993185
HLA-DRB1_CD4	MHC-II	Cell-Cell Contact	HLA-DRB1	CD4	HLA-DRB1	CD4	outgoing	TNK	0.023797782495837	0.333199201790428	1.0	0.0099009900990099	False	True	-0.3094014192945909	other	True	True	outgoing	0.3094014192945909
HLA-DRA_CD4	MHC-II	Cell-Cell Contact	HLA-DRA	CD4	HLA-DRA	CD4	outgoing	TNK	0.1209075031560031	0.4600331471276862	1.0	0.0099009900990099	False	True	-0.339125643971683	other	True	True	outgoing	0.339125643971683
