definition	histology	min_mal	min_tnk	x	y	n	rho	p	worst_loo_donor	worst_loo_rho	worst_loo_p	t13_in_set	rho_without_t13	p_without_t13	stable_inverse	fragile_to_t13
author_drop_normal_q75	luad_incl_mucinous	1	50	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	1	50	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	1	50	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	1	100	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	1	100	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	1	100	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	1	100	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	1	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	1	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	1	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	1	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	10	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	10	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	10	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	10	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	20	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	20	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	20	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	20	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	30	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	30	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	30	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	30	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	50	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	50	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	50	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	50	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	20	100	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	20	100	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	20	100	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	20	100	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	1	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	1	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	1	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	1	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	10	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	10	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	10	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	10	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	20	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	20	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	20	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	20	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	30	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	30	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	30	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	30	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	50	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	50	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	50	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	50	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	30	100	cldn4_mean	tnk_frac	12	-0.6503496503496504	0.022034190932365316	T13	-0.5454545454545455	0.08265095734417503	True	-0.5454545454545455	0.08265095734417503	False	True
author_drop_normal_q75	luad_incl_mucinous	30	100	cldn4_pct0	tnk_frac	12	-0.7622377622377624	0.003950448972542647	T24	-0.690909090909091	0.01856503338159501	True	-0.7090909090909092	0.014552051953727713	True	False
author_drop_normal_q75	luad_incl_mucinous	30	100	cldn4_pct1	tnk_frac	12	-0.7272727272727274	0.0073550288578051294	T13	-0.6454545454545455	0.03196279932801746	True	-0.6454545454545455	0.03196279932801746	True	False
author_drop_normal_q75	luad_incl_mucinous	30	100	cldn4_mean	cd8_frac	12	-0.4825174825174825	0.11210929146889187	T13	-0.3272727272727273	0.3258949410128415	True	-0.3272727272727273	0.3258949410128415	False	False
author_drop_normal_q75	luad_incl_mucinous	50	1	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	1	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	1	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	1	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	50	10	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	10	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	10	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	10	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	50	20	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	20	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	20	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	20	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	50	30	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	30	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	30	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	30	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	50	50	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	50	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	50	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	50	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	50	100	cldn4_mean	tnk_frac	11	-0.5818181818181819	0.06041989621564838	T13	-0.4424242424242424	0.20042268671194213	True	-0.4424242424242424	0.20042268671194213	False	False
author_drop_normal_q75	luad_incl_mucinous	50	100	cldn4_pct0	tnk_frac	11	-0.7272727272727273	0.011204967253592074	T13	-0.6363636363636362	0.04791172612997544	True	-0.6363636363636362	0.04791172612997544	True	False
author_drop_normal_q75	luad_incl_mucinous	50	100	cldn4_pct1	tnk_frac	11	-0.6727272727272727	0.023313039833185983	T13	-0.5636363636363636	0.0897240283170912	True	-0.5636363636363636	0.0897240283170912	False	True
author_drop_normal_q75	luad_incl_mucinous	50	100	cldn4_mean	cd8_frac	11	-0.48181818181818187	0.13343383825682875	T13	-0.309090909090909	0.38484123026128353	True	-0.309090909090909	0.38484123026128353	False	False
author_drop_normal_q75	luad_incl_mucinous	100	1	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	1	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	1	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	1	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	10	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	10	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	10	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	10	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	20	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	20	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	20	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	20	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	30	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	30	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	30	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	30	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	50	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	50	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	50	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	50	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	100	cldn4_mean	tnk_frac	8	-0.28571428571428575	0.49272624501695717	T16	0.07142857142857144	0.879048193148154	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	100	cldn4_pct0	tnk_frac	8	-0.5476190476190477	0.16002564253889653	T16	-0.3214285714285715	0.48207203829967776	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	100	cldn4_pct1	tnk_frac	8	-0.4285714285714286	0.2894032248467901	T16	-0.14285714285714288	0.7599453002180927	False			False	False
author_drop_normal_q75	luad_incl_mucinous	100	100	cldn4_mean	cd8_frac	8	-0.09523809523809526	0.8225054302036114	T33	-0.10714285714285716	0.8191508555699912	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	1	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	1	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	1	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	1	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	10	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	10	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	10	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	10	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	20	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	20	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	20	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	20	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	30	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	30	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	30	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	30	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	50	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	50	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	50	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	50	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	100	cldn4_mean	tnk_frac	7	-0.28571428571428575	0.5345092286010406	T24	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	100	cldn4_pct0	tnk_frac	7	-0.6071428571428572	0.14823116148116164	T16	-0.3714285714285715	0.4684781341107872	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	100	cldn4_pct1	tnk_frac	7	-0.4642857142857144	0.29393410760025196	T16	-0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	200	100	cldn4_mean	cd8_frac	7	-0.10714285714285716	0.8191508555699912	T24	0.14285714285714288	0.7871720116618076	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	1	cldn4_mean	tnk_frac	5	0.3	0.623837664781073	T02	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	1	cldn4_pct0	tnk_frac	5	-0.39999999999999997	0.5046315754686912	T24	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	1	cldn4_pct1	tnk_frac	5	-0.09999999999999999	0.8728885715695384	T01	-0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	1	cldn4_mean	cd8_frac	5	0.39999999999999997	0.5046315754686912	T12	-0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	10	cldn4_mean	tnk_frac	5	0.3	0.623837664781073	T02	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	10	cldn4_pct0	tnk_frac	5	-0.39999999999999997	0.5046315754686912	T24	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	10	cldn4_pct1	tnk_frac	5	-0.09999999999999999	0.8728885715695384	T01	-0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	10	cldn4_mean	cd8_frac	5	0.39999999999999997	0.5046315754686912	T12	-0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	20	cldn4_mean	tnk_frac	5	0.3	0.623837664781073	T02	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	20	cldn4_pct0	tnk_frac	5	-0.39999999999999997	0.5046315754686912	T24	0.19999999999999998	0.8	False			False	False
author_drop_normal_q75	luad_incl_mucinous	500	20	cldn4_pct1	tnk_frac	5	-0.09999999999999999	0.8728885715695384	T01	-0.19999999999999998	0.8	False			False	False
