gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
LOC100128343	siRNA4_vs_negctrl	8.273	8.581	-0.307997	-1.8013	-3.08374	0.0213211	0.195818	0.0363636	3	9
GNAS	siRNA4_vs_negctrl	16.7067	16.4119	0.294834	2.94265	4.28658	0.021415	0.19658	0.00909091	3	9
PCDH10	siRNA4_vs_negctrl	7.10149	7.47646	-0.374964	-2.0999	-3.39809	0.0214445	0.19675	0.0363636	3	9
RGPD7	siRNA4_vs_negctrl	6.93738	7.06107	-0.123686	-1.33987	-2.77582	0.0214685	0.196841	0.0636364	3	9
URB2	siRNA4_vs_negctrl	10.9596	11.3434	-0.38382	-4.17714	-5.511	0.0214763	0.196841	0.00909091	3	9
GCGR	siRNA4_vs_negctrl	6.84609	6.94601	-0.0999178	-1.34191	-2.83837	0.0214916	0.19688	0.0784706	3	9
POLDIP3	siRNA4_vs_negctrl	12.2017	12.4997	-0.29803	-3.20478	-4.55197	0.0215378	0.197203	0.00909091	3	9
ARL6IP1	siRNA4_vs_negctrl	14.0082	14.2552	-0.246979	-1.56882	-2.84788	0.0216183	0.197839	0.1	3	9
MRC2	siRNA4_vs_negctrl	7.1334	7.00343	0.129969	1.67102	2.94574	0.0216654	0.198169	0.0636364	3	9
LMLN	siRNA4_vs_negctrl	9.69279	9.8967	-0.203909	-1.5389	-2.81968	0.0216939	0.198328	0.1	3	9
NTN4	siRNA4_vs_negctrl	6.83684	6.66635	0.170483	1.4283	2.73442	0.021724	0.198493	0.209091	3	9
P2RX6P	siRNA4_vs_negctrl	7.43664	7.74507	-0.30843	-2.25177	-3.55527	0.0217439	0.198493	0.0181818	3	9
SEPHS1	siRNA4_vs_negctrl	13.8368	13.7548	0.08203	2.05097	3.34138	0.021745	0.198493	0.0363636	3	9
SLC16A2	siRNA4_vs_negctrl	8.00875	7.38617	0.622577	3.13503	4.47609	0.0217592	0.19852	0.00909091	3	9
PTRF	siRNA4_vs_negctrl	15.3417	14.8428	0.498902	3.08218	4.42198	0.021772	0.198536	0.00909091	3	9
WDR45L	siRNA4_vs_negctrl	14.33	13.9953	0.334704	3.82884	5.16394	0.0218472	0.19896	0.00909091	3	9
UGCGL1	siRNA4_vs_negctrl	11.6957	11.4804	0.215289	1.92519	3.20623	0.0218563	0.19896	0.0181818	3	9
MLL4	siRNA4_vs_negctrl	10.7258	10.8769	-0.151081	-1.39818	-2.71717	0.0218579	0.19896	0.1	3	9
RPA2	siRNA4_vs_negctrl	13.5047	13.689	-0.184321	-2.80807	-4.13826	0.0218628	0.19896	0.016044	3	9
CHGB	siRNA4_vs_negctrl	9.20532	7.83896	1.36636	4.19523	5.51562	0.0218758	0.198978	0.00909091	3	9
KIAA1217	siRNA4_vs_negctrl	7.95111	7.67541	0.2757	1.79056	3.06336	0.0219746	0.199775	0.0363636	3	9
ZNF740	siRNA4_vs_negctrl	6.88773	6.74505	0.142674	1.70668	2.97675	0.0220117	0.199923	0.0636364	3	9
SAMD8	siRNA4_vs_negctrl	8.05114	8.26326	-0.212124	-1.65077	-2.92064	0.0220209	0.199923	0.0363636	3	9
RAD23B	siRNA4_vs_negctrl	14.5955	14.3818	0.213723	1.43405	2.73216	0.0220321	0.199923	0.0636364	3	9
C3orf20	siRNA4_vs_negctrl	6.72508	6.96339	-0.238317	-1.70134	-2.97095	0.0220399	0.199923	0.00909091	3	9
TLR2	siRNA4_vs_negctrl	7.98288	7.67619	0.306693	2.62372	3.94282	0.0220465	0.199923	0.0181818	3	9
C17orf61	siRNA4_vs_negctrl	12.6395	13.0407	-0.401158	-4.27723	-5.58735	0.0220656	0.199995	0.00909091	3	9
NSMAF	siRNA4_vs_negctrl	12.3362	12.0258	0.310428	3.08839	4.42137	0.022088	0.200096	0.00909091	3	9
ZNF416	siRNA4_vs_negctrl	10.2342	10.0408	0.193454	2.82086	4.14658	0.02211	0.200195	0.00909091	3	9
HARS2	siRNA4_vs_negctrl	11.8575	11.9471	-0.0896189	-1.41313	-2.71836	0.0221257	0.200236	0.145455	3	9
CNOT6L	siRNA4_vs_negctrl	10.0103	9.85841	0.151913	1.7811	3.05129	0.0221383	0.200249	0.0636364	3	9
ZNF91	siRNA4_vs_negctrl	10.1247	9.77518	0.34956	2.58164	3.89552	0.0222266	0.200946	0.0181818	3	9
TGFB1	siRNA4_vs_negctrl	9.2193	8.71045	0.508858	2.01815	3.29859	0.0222813	0.201339	0.0363636	3	9
CLN6	siRNA4_vs_negctrl	11.854	11.9833	-0.129344	-1.55912	-2.82907	0.0222939	0.201352	0.0636364	3	9
LPCAT4	siRNA4_vs_negctrl	8.09116	8.25379	-0.162629	-1.92584	-3.20002	0.0223406	0.201611	0.0181818	3	9
EGFR	siRNA4_vs_negctrl	9.45442	8.93497	0.519454	2.23347	3.52629	0.022345	0.201611	0.00909091	3	9
C1orf86	siRNA4_vs_negctrl	10.3993	10.5223	-0.123009	-1.77646	-3.04318	0.022378	0.201807	0.1	3	9
C14orf1	siRNA4_vs_negctrl	10.9873	11.2257	-0.238426	-2.42649	-3.72955	0.0223989	0.201823	0.00909091	3	9
VAMP7	siRNA4_vs_negctrl	12.9296	12.7011	0.228501	2.33303	3.63069	0.022412	0.201823	0.00909091	3	9
CBS	siRNA4_vs_negctrl	14.5317	14.1474	0.384327	3.2073	4.53423	0.0224228	0.201823	0.00909091	3	9
TNIP1	siRNA4_vs_negctrl	12.8638	12.66	0.203872	1.71309	2.97757	0.0224248	0.201823	0.1	3	9
COX17	siRNA4_vs_negctrl	14.1781	14.515	-0.336907	-3.09543	-4.42024	0.0224671	0.202102	0.016044	3	9
CPAMD8	siRNA4_vs_negctrl	7.65008	7.52232	0.127756	1.3393	2.70397	0.0225593	0.20283	0.1	3	9
RAI14	siRNA4_vs_negctrl	9.86377	10.0166	-0.152831	-1.92527	-3.19609	0.0225774	0.202889	0.0363636	3	9
DCTN5	siRNA4_vs_negctrl	9.63791	9.91215	-0.274238	-2.39667	-3.69497	0.0225884	0.202889	0.0181818	3	9
PRICKLE2	siRNA4_vs_negctrl	6.58965	6.48018	0.109466	2.74934	4.06238	0.0226392	0.203243	0.00909091	3	9
DOCK11	siRNA4_vs_negctrl	8.59127	8.40198	0.189292	1.34266	2.69647	0.0226778	0.203397	0.209091	3	9
TFDP3	siRNA4_vs_negctrl	8.23444	8.73117	-0.496736	-4.01462	-5.31883	0.0226879	0.203397	0.00909091	3	9
HFE2	siRNA4_vs_negctrl	7.00579	7.30448	-0.298697	-2.23603	-3.52331	0.0227111	0.203397	0.0363636	3	9
NPTXR	siRNA4_vs_negctrl	8.12929	8.40704	-0.277756	-1.32508	-2.72839	0.0227121	0.203397	0.145455	3	9
RPP14	siRNA4_vs_negctrl	11.7086	11.6494	0.0591889	1.32572	2.72525	0.022713	0.203397	0.209091	3	9
TRIM45	siRNA4_vs_negctrl	9.55803	9.39454	0.163488	2.70002	4.009	0.0227633	0.203746	0.00909091	3	9
STARD3NL	siRNA4_vs_negctrl	13.611	13.2765	0.33451	3.35366	4.67217	0.0227911	0.203893	0.00909091	3	9
RPP21	siRNA4_vs_negctrl	13.295	12.8355	0.459504	4.38303	5.66287	0.0228044	0.203911	0.00909091	3	9
CCDC44	siRNA4_vs_negctrl	10.5659	10.832	-0.266089	-2.02898	-3.30236	0.0228161	0.203913	0.0363636	3	9
BYSL	siRNA4_vs_negctrl	12.4694	12.7134	-0.243951	-1.91343	-3.17992	0.0228428	0.203976	0.1	3	9
ZNF436	siRNA4_vs_negctrl	9.4009	9.24534	0.155561	1.66988	2.92831	0.0228459	0.203976	0.1	3	9
WISP1	siRNA4_vs_negctrl	7.25059	7.03597	0.214612	2.0941	3.37056	0.0228697	0.204088	0.0636364	3	9
ST7	siRNA4_vs_negctrl	11.3668	11.4604	-0.0936678	-1.33706	-2.69288	0.0229033	0.204286	0.0636364	3	9
CYTSA	siRNA4_vs_negctrl	12.5554	12.3598	0.195642	2.2945	3.5817	0.0229302	0.204424	0.00909091	3	9
TYMS	siRNA4_vs_negctrl	13.5103	14.2359	-0.725531	-4.86779	-6.10209	0.0229825	0.204772	0.00909091	3	9
BEX2	siRNA4_vs_negctrl	13.8817	13.3899	0.491868	2.703	4.00762	0.0230043	0.204772	0.00909091	3	9
UQCRB	siRNA4_vs_negctrl	12.5687	12.7294	-0.16072	-1.61836	-2.87525	0.0230107	0.204772	0.1	3	9
FAM49B	siRNA4_vs_negctrl	12.4792	12.2576	0.221582	1.6247	2.88127	0.0230226	0.204772	0.0363636	3	9
TBC1D3	siRNA4_vs_negctrl	11.7714	11.5983	0.173102	1.82084	3.08043	0.0230268	0.204772	0.0636364	3	9
ELL2	siRNA4_vs_negctrl	10.796	10.4042	0.391798	3.29491	4.60774	0.0230467	0.204772	0.00909091	3	9
SNX4	siRNA4_vs_negctrl	11.4139	11.0434	0.37046	3.42871	4.74015	0.0230591	0.204772	0.00909091	3	9
DGCR6	siRNA4_vs_negctrl	11.5779	11.4654	0.112491	1.45339	2.7281	0.0230633	0.204772	0.0636364	3	9
TM4SF1	siRNA4_vs_negctrl	12.983	12.2643	0.718647	2.50387	3.79936	0.0230719	0.204772	0.00909091	3	9
BEND7	siRNA4_vs_negctrl	9.37758	9.05547	0.322102	1.89024	3.15225	0.0230835	0.204773	0.0363636	3	9
GTPBP2	siRNA4_vs_negctrl	11.101	11.2527	-0.151738	-1.64224	-2.89727	0.0231131	0.204934	0.0363636	3	9
AMPD2	siRNA4_vs_negctrl	10.2125	10.5931	-0.380586	-2.4546	-3.74534	0.0232193	0.205775	0.0181818	3	9
JAK1	siRNA4_vs_negctrl	9.80755	9.46329	0.344257	2.97937	4.28607	0.0232495	0.205941	0.00909091	3	9
PLCH1	siRNA4_vs_negctrl	7.06763	6.93403	0.133603	1.77347	3.02706	0.0233474	0.206706	0.0363636	3	9
SLC24A4	siRNA4_vs_negctrl	7.24352	7.62364	-0.380118	-2.11092	-3.38038	0.0234178	0.207167	0.0636364	3	9
B4GALNT3	siRNA4_vs_negctrl	9.29026	9.50967	-0.219417	-2.45122	-3.73835	0.0234273	0.207167	0.0181818	3	9
GNG4	siRNA4_vs_negctrl	14.9219	14.3426	0.579301	4.04767	5.32854	0.0234341	0.207167	0.00909091	3	9
OXR1	siRNA4_vs_negctrl	12.0956	12.3171	-0.221459	-1.9636	-3.22416	0.0234673	0.207262	0.0363636	3	9
SH3BP4	siRNA4_vs_negctrl	9.06669	9.27371	-0.207024	-1.59753	-2.84896	0.0234679	0.207262	0.0636364	3	9
SEMA6A	siRNA4_vs_negctrl	10.1281	9.2095	0.918629	2.87252	4.1723	0.0235028	0.207386	0.00909091	3	9
GNAL	siRNA4_vs_negctrl	9.48582	9.30827	0.177547	1.45623	2.72332	0.0235072	0.207386	0.0636364	3	9
FN3K	siRNA4_vs_negctrl	7.25076	7.56008	-0.309316	-1.6018	-2.85242	0.0235175	0.207386	0.0636364	3	9
SACS	siRNA4_vs_negctrl	12.1354	12.5958	-0.460402	-2.96755	-4.26824	0.0235376	0.207386	0.00909091	3	9
PCBP2	siRNA4_vs_negctrl	11.3025	11.6409	-0.338413	-3.08033	-4.38199	0.0235444	0.207386	0.00909091	3	9
C17orf100	siRNA4_vs_negctrl	8.56389	8.28487	0.27902	2.2539	3.52927	0.0235514	0.207386	0.00909091	3	9
HSPB11	siRNA4_vs_negctrl	13.12	13.3535	-0.233454	-2.22644	-3.49937	0.0236162	0.20774	0.0181818	3	9
LOC643684	siRNA4_vs_negctrl	7.96591	7.60968	0.356234	1.96775	3.22641	0.0236218	0.20774	0.0636364	3	9
TMEM64	siRNA4_vs_negctrl	9.56735	9.1007	0.466647	3.56361	4.85864	0.0236263	0.20774	0.016044	3	9
AP1M1	siRNA4_vs_negctrl	11.5789	11.7194	-0.140494	-1.6614	-2.90933	0.0236395	0.207755	0.0636364	3	9
RBM22	siRNA4_vs_negctrl	11.0075	10.6719	0.335539	1.7658	3.01456	0.0236977	0.208082	0.0363636	3	9
S100A3	siRNA4_vs_negctrl	11.459	11.9579	-0.498918	-3.60566	-4.89744	0.0237105	0.208082	0.00909091	3	9
EIF3I	siRNA4_vs_negctrl	13.9979	14.2663	-0.268423	-3.48749	-4.78218	0.0237137	0.208082	0.00909091	3	9
CPNE3	siRNA4_vs_negctrl	10.7649	11.0178	-0.252942	-3.3025	-4.5997	0.0237309	0.208082	0.00909091	3	9
FBP1	siRNA4_vs_negctrl	7.59737	7.27137	0.326008	2.76638	4.05934	0.0237363	0.208082	0.00909091	3	9
ZFAND2A	siRNA4_vs_negctrl	11.3193	10.7372	0.582106	3.60804	4.89852	0.0237593	0.208082	0.00909091	3	9
KDELC1	siRNA4_vs_negctrl	10.0633	9.78476	0.278536	2.01829	3.27767	0.023767	0.208082	0.0363636	3	9
UBXN4	siRNA4_vs_negctrl	10.4823	10.2925	0.189748	1.64958	2.89562	0.0237891	0.208082	0.0636364	3	9
ALDH4A1	siRNA4_vs_negctrl	12.0663	12.1557	-0.08938	-1.34585	-2.66224	0.0238098	0.208082	0.145455	3	9
C6orf162	siRNA4_vs_negctrl	10.1097	10.2005	-0.09078	-1.3534	-2.66192	0.0238337	0.208082	0.1	3	9
GPR176	siRNA4_vs_negctrl	7.54339	7.43531	0.108072	1.52766	2.77875	0.0238393	0.208082	0.0636364	3	9
LOC284912	siRNA4_vs_negctrl	7.18176	7.07262	0.109144	1.46265	2.72318	0.0238492	0.208082	0.1	3	9
SIRT5	siRNA4_vs_negctrl	10.4813	10.0966	0.384767	2.92272	4.21651	0.0238538	0.208082	0.0181818	3	9
RPL22L1	siRNA4_vs_negctrl	15.3846	15.0187	0.365876	2.28647	3.5589	0.0238547	0.208082	0.0181818	3	9
FUT4	siRNA4_vs_negctrl	10.4128	10.1652	0.247568	2.30199	3.5751	0.0238609	0.208082	0.0181818	3	9
SMCR7L	siRNA4_vs_negctrl	13.4432	13.2249	0.218321	1.90531	3.15755	0.0238622	0.208082	0.0363636	3	9
TMEM107	siRNA4_vs_negctrl	11.3538	11.7326	-0.378743	-3.52701	-4.81656	0.0238877	0.208202	0.00909091	3	9
SLC5A3	siRNA4_vs_negctrl	8.56007	8.83683	-0.276762	-1.37155	-2.66446	0.0239268	0.208442	0.145455	3	9
C19orf66	siRNA4_vs_negctrl	10.9916	10.5669	0.424647	4.15746	5.41694	0.0239436	0.208487	0.00909091	3	9
LOC284033	siRNA4_vs_negctrl	6.48878	6.62836	-0.139587	-1.70012	-2.94258	0.0240776	0.209552	0.0363636	3	9
SMPDL3A	siRNA4_vs_negctrl	8.2854	7.87768	0.407712	2.50938	3.78783	0.0240995	0.209641	0.0181818	3	9
BEAN	siRNA4_vs_negctrl	7.86786	7.34323	0.524636	3.6862	4.96512	0.0241138	0.209664	0.00909091	3	9
G0S2	siRNA4_vs_negctrl	11.3959	10.7685	0.627371	3.30378	4.58999	0.0242196	0.210375	0.00909091	3	9
ZNF217	siRNA4_vs_negctrl	11.0755	10.8028	0.272692	1.50334	2.75195	0.0242201	0.210375	0.0363636	3	9
KIAA1881	siRNA4_vs_negctrl	6.70906	6.80578	-0.0967244	-1.30781	-2.68251	0.0242307	0.210375	0.209091	3	9
ZMIZ2	siRNA4_vs_negctrl	13.3039	13.1126	0.191326	1.97944	3.23001	0.024262	0.210484	0.0181818	3	9
SPOCK2	siRNA4_vs_negctrl	9.95359	10.6341	-0.680512	-2.95729	-4.24337	0.0242668	0.210484	0.00909091	3	9
PDHX	siRNA4_vs_negctrl	11.5564	11.6884	-0.132007	-2.59347	-3.87155	0.0242959	0.210635	0.00909091	3	9
VAMP3	siRNA4_vs_negctrl	10.6258	10.8664	-0.240542	-1.87804	-3.12282	0.0243318	0.210844	0.0636364	3	9
TMOD3	siRNA4_vs_negctrl	10.6033	10.4303	0.173054	1.30174	2.71401	0.02436	0.210871	0.145455	3	9
CCDC21	siRNA4_vs_negctrl	9.45331	9.76784	-0.314529	-2.6283	-3.90622	0.0243676	0.210871	0.00909091	3	9
FAM92A1	siRNA4_vs_negctrl	11.4893	11.1509	0.33839	2.39086	3.66009	0.0243744	0.210871	0.0181818	3	9
FBLN1	siRNA4_vs_negctrl	9.58149	9.03035	0.551139	2.50703	3.78071	0.0243828	0.210871	0.00909091	3	9
MPL	siRNA4_vs_negctrl	8.44283	8.70242	-0.25959	-1.62889	-2.86741	0.0243936	0.210871	0.1	3	9
BRWD1	siRNA4_vs_negctrl	10.0221	9.43836	0.583702	3.95983	5.21789	0.0244143	0.210948	0.00909091	3	9
NTN1	siRNA4_vs_negctrl	9.92834	9.33879	0.589552	3.22766	4.5093	0.0244699	0.21113	0.00909091	3	9
SERPINA1	siRNA4_vs_negctrl	10.9443	10.5272	0.417098	1.98568	3.23373	0.0244722	0.21113	0.0181818	3	9
ASAM	siRNA4_vs_negctrl	7.02071	6.79227	0.228437	3.00548	4.28777	0.0244735	0.21113	0.00909091	3	9
UNC119B	siRNA4_vs_negctrl	11.59	11.7388	-0.148866	-1.73878	-2.97675	0.0244825	0.21113	0.0363636	3	9
MYO1B	siRNA4_vs_negctrl	10.4154	10.817	-0.401628	-2.60134	-3.87536	0.0245488	0.211601	0.00909091	3	9
C17orf79	siRNA4_vs_negctrl	14.9527	15.0977	-0.144996	-2.07193	-3.3227	0.024593	0.21187	0.0363636	3	9
PRDX5	siRNA4_vs_negctrl	14.2153	13.9552	0.260084	2.7956	4.07307	0.0246098	0.21187	0.00909091	3	9
RABL2A	siRNA4_vs_negctrl	12.1872	12.5932	-0.405986	-4.03554	-5.28348	0.0246154	0.21187	0.00909091	3	9
HTR1E	siRNA4_vs_negctrl	7.81693	8.61666	-0.799729	-2.31779	-3.57993	0.0246288	0.211883	0.0181818	3	9
VMO1	siRNA4_vs_negctrl	8.41532	8.27693	0.138398	1.30621	2.66101	0.0246901	0.212187	0.0636364	3	9
NSF	siRNA4_vs_negctrl	12.0738	12.5304	-0.4566	-3.61102	-4.87815	0.0246985	0.212187	0.00909091	3	9
RBM34	siRNA4_vs_negctrl	12.927	12.7842	0.142773	1.6806	2.91501	0.0246995	0.212187	0.1	3	9
TTC39A	siRNA4_vs_negctrl	8.80374	8.55631	0.247429	1.97394	3.21767	0.0247532	0.212546	0.0363636	3	9
RAB11FIP3	siRNA4_vs_negctrl	11.2409	11.3302	-0.0893167	-1.62595	-2.85938	0.0247997	0.212844	0.1	3	9
GGA1	siRNA4_vs_negctrl	14.2991	14.4155	-0.116422	-1.494	-2.73538	0.0248398	0.212912	0.0636364	3	9
MRM1	siRNA4_vs_negctrl	10.9396	11.3708	-0.431212	-2.57224	-3.84022	0.0248559	0.212912	0.0181818	3	9
PTPN12	siRNA4_vs_negctrl	12.8423	12.6187	0.223627	2.31768	3.57638	0.0248564	0.212912	0.0363636	3	9
ASAP3	siRNA4_vs_negctrl	7.71715	7.56312	0.154037	1.34841	2.63853	0.0248644	0.212912	0.1	3	9
URG4	siRNA4_vs_negctrl	10.9401	11.3727	-0.432622	-2.75828	-4.03036	0.0248714	0.212912	0.00909091	3	9
CCT6A	siRNA4_vs_negctrl	15.7469	15.8871	-0.140216	-1.94	-3.18047	0.0248789	0.212912	0.1	3	9
C11orf60	siRNA4_vs_negctrl	10.4959	10.9088	-0.412929	-2.66877	-3.9379	0.0249364	0.213303	0.00909091	3	9
LOC731852	siRNA4_vs_negctrl	7.01425	7.61932	-0.605068	-2.03481	-3.27851	0.0249773	0.213419	0.00909091	3	9
HEBP2	siRNA4_vs_negctrl	14.1026	13.9372	0.165446	1.71826	2.9495	0.0249886	0.213419	0.0363636	3	9
RGL1	siRNA4_vs_negctrl	9.26277	8.97169	0.29108	2.9856	4.25765	0.0249901	0.213419	0.00909091	3	9
ALG6	siRNA4_vs_negctrl	10.615	10.7367	-0.121697	-1.59584	-2.82755	0.0249976	0.213419	0.145455	3	9
FGFR1	siRNA4_vs_negctrl	11.1275	10.7574	0.370122	1.88666	3.12234	0.0250656	0.213758	0.0363636	3	9
ARF1	siRNA4_vs_negctrl	14.8037	14.9379	-0.134173	-2.62418	-3.88995	0.0250713	0.213758	0.00909091	3	9
GBL	siRNA4_vs_negctrl	10.0179	10.1866	-0.168668	-1.5981	-2.82868	0.0250814	0.213758	0.0636364	3	9
GSC	siRNA4_vs_negctrl	7.68562	7.37098	0.314641	3.63289	4.88971	0.0250849	0.213758	0.00909091	3	9
BAK1	siRNA4_vs_negctrl	10.805	11.1565	-0.351474	-2.25562	-3.50779	0.0251143	0.213906	0.0363636	3	9
SOX10	siRNA4_vs_negctrl	7.15585	7.40543	-0.249581	-1.79142	-3.02183	0.0252005	0.21453	0.0636364	3	9
C14orf133	siRNA4_vs_negctrl	10.9652	10.8215	0.143759	1.69116	2.91915	0.0252234	0.21453	0.0363636	3	9
CASP8AP2	siRNA4_vs_negctrl	9.49402	9.74287	-0.248843	-2.22729	-3.47664	0.0252234	0.21453	0.00909091	3	9
RPN1	siRNA4_vs_negctrl	14.6987	14.5975	0.101197	1.52775	2.76023	0.0252436	0.214601	0.1	3	9
FOLR4	siRNA4_vs_negctrl	7.32149	7.62975	-0.308256	-1.35437	-2.63218	0.025273	0.214697	0.209091	3	9
NHLRC2	siRNA4_vs_negctrl	8.47056	8.69929	-0.228733	-1.43199	-2.67853	0.0252804	0.214697	0.1	3	9
TEF	siRNA4_vs_negctrl	9.21185	8.97765	0.2342	1.70742	2.93476	0.0252908	0.214697	0.0636364	3	9
C20orf24	siRNA4_vs_negctrl	16.0122	15.8469	0.165333	2.85826	4.12261	0.0253661	0.215159	0.00909091	3	9
ADHFE1	siRNA4_vs_negctrl	7.38666	7.85038	-0.463721	-2.00668	-3.24382	0.0253693	0.215159	0.0181818	3	9
HSH2D	siRNA4_vs_negctrl	8.4603	8.9081	-0.447798	-2.11261	-3.35415	0.0254086	0.215381	0.00909091	3	9
NF2	siRNA4_vs_negctrl	13.7218	14.0716	-0.349806	-2.949	-4.21272	0.0254194	0.215381	0.00909091	3	9
SLC16A1	siRNA4_vs_negctrl	12.0635	11.8338	0.229662	2.25032	3.49737	0.0254521	0.215556	0.0363636	3	9
XIAP	siRNA4_vs_negctrl	9.10804	9.43204	-0.323996	-2.65393	-3.91323	0.0254927	0.215798	0.00909091	3	9
FAM129A	siRNA4_vs_negctrl	10.7588	10.0538	0.705032	3.11347	4.37423	0.0255287	0.216	0.00909091	3	9
DLEU2	siRNA4_vs_negctrl	9.35565	9.69813	-0.342482	-2.42159	-3.67385	0.0255406	0.216	0.00909091	3	9
KIAA1715	siRNA4_vs_negctrl	9.25923	8.86894	0.390291	3.3517	4.60696	0.0255725	0.216168	0.00909091	3	9
RAG1	siRNA4_vs_negctrl	7.38354	7.04216	0.341386	1.2874	2.70568	0.0255887	0.216202	0.209091	3	9
LPCAT1	siRNA4_vs_negctrl	11.0624	11.2583	-0.1959	-1.80984	-3.03584	0.0256033	0.216224	0.0636364	3	9
OR4K17	siRNA4_vs_negctrl	6.7318	6.92793	-0.196126	-1.34065	-2.62122	0.0256257	0.216312	0.145455	3	9
RPP30	siRNA4_vs_negctrl	11.1539	11.3321	-0.178257	-2.11799	-3.35653	0.0256466	0.216387	0.0181818	3	9
TSPAN33	siRNA4_vs_negctrl	10.6809	10.8614	-0.180491	-2.06514	-3.30016	0.0257314	0.217	0.0181818	3	9
LOC100129742	siRNA4_vs_negctrl	16.0022	16.1481	-0.145874	-1.65422	-2.87525	0.0257861	0.217359	0.1	3	9
FLJ14213	siRNA4_vs_negctrl	8.19982	7.59746	0.602366	2.66674	3.91856	0.0259483	0.218624	0.00909091	3	9
FLJ40142	siRNA4_vs_negctrl	10.8612	10.4906	0.370552	3.21783	4.46783	0.0259718	0.218682	0.00909091	3	9
WDR55	siRNA4_vs_negctrl	10.8092	10.9278	-0.1186	-2.44575	-3.692	0.0259796	0.218682	0.0181818	3	9
LRRC42	siRNA4_vs_negctrl	13.4662	13.193	0.273189	2.14618	3.38108	0.0260041	0.218687	0.0416034	3	9
PPIL3	siRNA4_vs_negctrl	12.7781	12.5718	0.206273	2.11176	3.34518	0.0260045	0.218687	0.0181818	3	9
MRPS25	siRNA4_vs_negctrl	13.8347	13.6846	0.150141	2.15666	3.39158	0.026035	0.218692	0.0363636	3	9
CLIP2	siRNA4_vs_negctrl	10.1303	9.87336	0.256978	1.51067	2.73456	0.0260438	0.218692	0.145455	3	9
TKT	siRNA4_vs_negctrl	15.5021	15.335	0.167131	1.75731	2.97625	0.0260607	0.218692	0.0636364	3	9
DOK3	siRNA4_vs_negctrl	8.55577	8.95299	-0.397228	-2.38414	-3.62724	0.0260616	0.218692	0.0181818	3	9
RECK	siRNA4_vs_negctrl	9.37772	9.12787	0.249851	2.20877	3.4454	0.0260661	0.218692	0.0181818	3	9
SNIP1	siRNA4_vs_negctrl	9.15675	9.28251	-0.125761	-1.79536	-3.01482	0.0261021	0.218892	0.0363636	3	9
CCDC122	siRNA4_vs_negctrl	9.2126	8.69354	0.51906	2.76214	4.01184	0.0261409	0.219021	0.00909091	3	9
PSAT1	siRNA4_vs_negctrl	14.2555	13.7744	0.481127	3.63955	4.87038	0.0261481	0.219021	0.00909091	3	9
BCL6	siRNA4_vs_negctrl	8.3408	8.00559	0.335211	1.29938	2.61392	0.0261624	0.219021	0.145455	3	9
TUBA1A	siRNA4_vs_negctrl	15.6012	15.8274	-0.226171	-1.9012	-3.12358	0.0261664	0.219021	0.0363636	3	9
MGC27345	siRNA4_vs_negctrl	10.5569	10.4267	0.130248	1.28026	2.67003	0.0261899	0.219116	0.209091	3	9
LOC100128616	siRNA4_vs_negctrl	6.78184	6.68437	0.0974644	1.97545	3.1992	0.0262982	0.219718	0.0363636	3	9
LOC729608	siRNA4_vs_negctrl	13.7521	13.5405	0.211619	2.34597	3.58426	0.0263021	0.219718	0.0181818	3	9
KIAA0226	siRNA4_vs_negctrl	12.3589	12.1291	0.229839	1.89514	3.11561	0.0263022	0.219718	0.0181818	3	9
ADD2	siRNA4_vs_negctrl	7.41226	7.32621	0.0860511	1.47047	2.69562	0.0263217	0.219718	0.209091	3	9
SLC7A13	siRNA4_vs_negctrl	6.55197	6.6965	-0.144534	-1.35197	-2.61225	0.026323	0.219718	0.1	3	9
C17orf76	siRNA4_vs_negctrl	11.8343	11.6548	0.179571	2.29087	3.52583	0.026403	0.22028	0.0181818	3	9
PRKAB1	siRNA4_vs_negctrl	10.2031	10.3482	-0.145049	-1.29853	-2.60689	0.0264149	0.22028	0.145455	3	9
SSR1	siRNA4_vs_negctrl	9.35841	9.00067	0.357741	2.36436	3.60131	0.0264337	0.220334	0.0181818	3	9
PSMB10	siRNA4_vs_negctrl	13.4345	13.2402	0.194308	2.34071	3.57628	0.0264761	0.220585	0.00909091	3	9
LOC649839	siRNA4_vs_negctrl	15.4349	15.6682	-0.233382	-2.54549	-3.78549	0.0265391	0.221007	0.00909091	3	9
NETO2	siRNA4_vs_negctrl	12.3706	12.1714	0.199289	3.09238	4.33136	0.0266405	0.221688	0.00909091	3	9
TJP3	siRNA4_vs_negctrl	7.77096	7.96586	-0.194894	-1.86113	-3.07614	0.0266455	0.221688	0.0636364	3	9
CABP7	siRNA4_vs_negctrl	8.57631	7.37638	1.19993	2.93663	4.17667	0.0266871	0.22193	0.00909091	3	9
NEDD4	siRNA4_vs_negctrl	10.0511	9.18464	0.866471	4.14459	5.32619	0.0267094	0.222013	0.00909091	3	9
CGB1	siRNA4_vs_negctrl	6.96293	6.64936	0.313576	2.88123	4.12049	0.0267464	0.222218	0.0181818	3	9
LCLAT1	siRNA4_vs_negctrl	12.3888	12.1913	0.197536	2.50658	3.742	0.0267803	0.222396	0.00909091	3	9
