gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
CYTH1	KDpooled_vs_negctrl	12.1613	12.0708	0.0905156	0.703279	1.35109	0.201997	0.521813	0.272128	6	9
CDH18	KDpooled_vs_negctrl	7.61964	7.72722	-0.10758	-0.788085	-1.41356	0.202125	0.522068	0.0663337	6	9
CCDC66	KDpooled_vs_negctrl	9.17699	8.89566	0.281327	0.758075	1.38801	0.202263	0.52235	0.144655	6	9
TMEM9	KDpooled_vs_negctrl	12.1304	12.211	-0.0805456	-0.747778	-1.3797	0.202348	0.52236	0.272128	6	9
BRWD3	KDpooled_vs_negctrl	8.8171	9.04408	-0.226982	-0.790262	-1.41497	0.202398	0.52236	0.223776	6	9
TCEAL8	KDpooled_vs_negctrl	12.7999	13.0177	-0.217813	-0.82014	-1.44175	0.202444	0.52236	0.327672	6	9
ARFGEF1	KDpooled_vs_negctrl	10.4245	10.5592	-0.134698	-0.808598	-1.43119	0.202467	0.52236	0.272128	6	9
TMEM20	KDpooled_vs_negctrl	7.5154	7.64441	-0.129013	-0.783751	-1.40915	0.202471	0.52236	0.223776	6	9
PSPC1	KDpooled_vs_negctrl	11.2358	11.32	-0.0841922	-0.739452	-1.37305	0.202516	0.52236	0.223776	6	9
CDCP1	KDpooled_vs_negctrl	11.1547	10.9746	0.180064	0.778443	1.40449	0.202521	0.52236	0.223776	6	9
ANKAR	KDpooled_vs_negctrl	6.93271	6.8641	0.0686089	0.794974	1.41886	0.202544	0.52236	0.181019	6	9
SH3GL2	KDpooled_vs_negctrl	7.4846	7.29713	0.187469	0.812943	1.43496	0.202564	0.52236	0.181019	6	9
SEMA3F	KDpooled_vs_negctrl	7.79158	8.06389	-0.272307	-0.802026	-1.42508	0.202577	0.52236	0.181019	6	9
FIBIN	KDpooled_vs_negctrl	8.6709	8.83476	-0.163852	-0.735791	-1.37022	0.202587	0.52236	0.144655	6	9
KLHL9	KDpooled_vs_negctrl	12.1099	12.2292	-0.11928	-0.738082	-1.37161	0.202732	0.522577	0.272128	6	9
FRRS1	KDpooled_vs_negctrl	6.86017	6.9183	-0.0581322	-0.669783	-1.34264	0.202746	0.522577	0.327672	6	9
PPARGC1A	KDpooled_vs_negctrl	6.61214	6.66654	-0.0543967	-0.763908	-1.39174	0.202807	0.522577	0.388412	6	9
TBKBP1	KDpooled_vs_negctrl	11.6712	11.894	-0.222807	-0.781926	-1.40695	0.202815	0.522577	0.113487	6	9
RPS19BP1	KDpooled_vs_negctrl	13.7897	13.7203	0.0693994	0.744806	1.3765	0.202817	0.522577	0.327672	6	9
SLC7A14	KDpooled_vs_negctrl	7.02869	7.17488	-0.146188	-0.76661	-1.39371	0.202947	0.522836	0.455944	6	9
RNGTT	KDpooled_vs_negctrl	10.1846	10.2885	-0.103864	-0.770835	-1.39716	0.202992	0.522879	0.181019	6	9
CNOT10	KDpooled_vs_negctrl	12.2186	12.2733	-0.054715	-0.742425	-1.37423	0.203049	0.522886	0.181019	6	9
PLA2G2E	KDpooled_vs_negctrl	6.68028	6.76687	-0.0865867	-0.716348	-1.35603	0.203053	0.522886	0.272128	6	9
ABCC13	KDpooled_vs_negctrl	7.10437	7.30978	-0.205417	-0.653516	-1.37234	0.203192	0.523169	0.223776	6	9
LSM14A	KDpooled_vs_negctrl	13.4376	13.671	-0.233381	-0.832672	-1.45194	0.203239	0.523215	0.606993	6	9
TMBIM4	KDpooled_vs_negctrl	11.8596	12.0762	-0.216517	-0.817249	-1.43746	0.203369	0.523431	0.0879121	6	9
PSG5	KDpooled_vs_negctrl	8.22418	8.39876	-0.174577	-0.729835	-1.36433	0.203382	0.523431	0.144655	6	9
USP6	KDpooled_vs_negctrl	9.46929	9.3154	0.153891	0.751501	1.38055	0.203415	0.523443	0.144655	6	9
AHSA2	KDpooled_vs_negctrl	12.1767	12.0063	0.170433	0.809533	1.43006	0.203579	0.523761	0.327672	6	9
SNHG8	KDpooled_vs_negctrl	14.4953	14.4104	0.0848656	0.746886	1.37657	0.203599	0.523761	0.272128	6	9
LOC147804	KDpooled_vs_negctrl	9.84971	9.72044	0.12927	0.756242	1.38394	0.203626	0.523761	0.223776	6	9
TMF1	KDpooled_vs_negctrl	9.3916	9.2296	0.162002	0.668949	1.3391	0.203782	0.524022	0.327672	6	9
ZNF593	KDpooled_vs_negctrl	13.3701	13.2744	0.0957578	0.736179	1.36809	0.203786	0.524022	0.144655	6	9
ZNF707	KDpooled_vs_negctrl	10.2727	10.1287	0.143956	0.804321	1.42478	0.203896	0.524229	0.327672	6	9
FHL1	KDpooled_vs_negctrl	9.61637	9.46215	0.154212	0.740726	1.37119	0.203936	0.524256	0.181019	6	9
RBM42	KDpooled_vs_negctrl	13.5215	13.6366	-0.115152	-0.702342	-1.34586	0.20401	0.524327	0.223776	6	9
NEIL3	KDpooled_vs_negctrl	8.63316	8.86599	-0.232828	-0.801173	-1.4217	0.204037	0.524327	0.181019	6	9
GPR82	KDpooled_vs_negctrl	6.9451	7.07994	-0.134839	-0.678659	-1.33751	0.204051	0.524327	0.272128	6	9
C21orf30	KDpooled_vs_negctrl	7.45461	7.71348	-0.258869	-0.656827	-1.34766	0.204253	0.5247	0.606993	6	9
PITPNM2	KDpooled_vs_negctrl	7.63389	7.8593	-0.225411	-0.747662	-1.37591	0.204255	0.5247	0.144655	6	9
CES3	KDpooled_vs_negctrl	7.0618	7.15194	-0.0901439	-0.787464	-1.40897	0.204353	0.52477	0.272128	6	9
LRRC41	KDpooled_vs_negctrl	8.16178	8.3482	-0.186414	-0.749734	-1.37732	0.20437	0.52477	0.144655	6	9
NCOR1	KDpooled_vs_negctrl	11.6387	11.5638	0.0749161	0.691906	1.3402	0.204371	0.52477	0.238173	6	9
LOC100128760	KDpooled_vs_negctrl	14.594	14.713	-0.118969	-0.737276	-1.36769	0.204399	0.52477	0.144655	6	9
B3GNT3	KDpooled_vs_negctrl	10.8816	11.118	-0.236409	-0.824067	-1.4417	0.204526	0.525007	0.327672	6	9
ARL11	KDpooled_vs_negctrl	6.53545	6.62101	-0.0855661	-0.736708	-1.36696	0.20455	0.525007	0.272128	6	9
FLJ40125	KDpooled_vs_negctrl	11.1403	10.7659	0.374366	0.834997	1.45166	0.204636	0.52513	0.954645	6	9
EEF1DP3	KDpooled_vs_negctrl	11.0587	11.2001	-0.141339	-0.761666	-1.38637	0.204685	0.52513	0.223776	6	9
PFKL	KDpooled_vs_negctrl	12.0643	13.0194	-0.955042	-0.810094	-1.42861	0.204686	0.52513	0.144655	6	9
PRPF3	KDpooled_vs_negctrl	9.66216	9.80207	-0.139904	-0.767171	-1.39089	0.204715	0.52513	0.223776	6	9
LOC441208	KDpooled_vs_negctrl	7.23528	7.08682	0.148452	0.748008	1.37519	0.20477	0.525196	0.144655	6	9
NTAN1	KDpooled_vs_negctrl	10.8326	10.7128	0.119796	0.744188	1.37197	0.204897	0.525375	0.181019	6	9
MGC16075	KDpooled_vs_negctrl	8.52635	8.60031	-0.07396	-0.707664	-1.34672	0.204912	0.525375	0.388412	6	9
LOC339843	KDpooled_vs_negctrl	8.9856	9.10194	-0.116339	-0.773386	-1.39575	0.204927	0.525375	0.144655	6	9
RGS1	KDpooled_vs_negctrl	6.84808	6.67352	0.174558	0.809472	1.4275	0.204993	0.525468	0.181019	6	9
TTBK2	KDpooled_vs_negctrl	8.19077	8.31897	-0.128202	-0.803526	-1.42204	0.205041	0.525515	0.223776	6	9
HS6ST2	KDpooled_vs_negctrl	6.74314	6.68386	0.05928	0.763704	1.38728	0.205099	0.52559	0.181019	6	9
RPL35A	KDpooled_vs_negctrl	17.6069	17.6898	-0.0829311	-0.725567	-1.35776	0.205128	0.52559	0.215515	6	9
GTF2H5	KDpooled_vs_negctrl	11.9549	11.8191	0.135831	0.828102	1.4443	0.205172	0.52559	0.455944	6	9
GNRH1	KDpooled_vs_negctrl	6.92669	7.06509	-0.138392	-0.659836	-1.33857	0.205208	0.52559	0.388412	6	9
TMEM45A	KDpooled_vs_negctrl	9.94333	9.79374	0.149593	0.721986	1.35512	0.205216	0.52559	0.144655	6	9
ZNF689	KDpooled_vs_negctrl	9.51798	9.40997	0.108011	0.750852	1.37625	0.205395	0.525973	0.327672	6	9
CYBRD1	KDpooled_vs_negctrl	11.9736	11.7378	0.235893	0.788229	1.40759	0.205496	0.526156	0.327672	6	9
FAM3A	KDpooled_vs_negctrl	9.08757	9.1983	-0.110734	-0.724144	-1.35589	0.205557	0.526238	0.181019	6	9
VPS37A	KDpooled_vs_negctrl	10.9817	10.8821	0.0996411	0.709163	1.34604	0.205621	0.526327	0.272128	6	9
RAC3	KDpooled_vs_negctrl	8.35399	8.45097	-0.0969739	-0.692578	-1.33719	0.205696	0.526444	0.327672	6	9
KRT17	KDpooled_vs_negctrl	8.29552	7.89326	0.402258	0.823482	1.43905	0.205727	0.526447	0.327672	6	9
CLCNKB	KDpooled_vs_negctrl	7.57904	7.72755	-0.148511	-0.734912	-1.3632	0.205776	0.526497	0.272128	6	9
LOC152719	KDpooled_vs_negctrl	7.55228	7.3409	0.211375	0.684457	1.33371	0.205868	0.526647	0.0663337	6	9
LRRC18	KDpooled_vs_negctrl	8.03324	8.16318	-0.129937	-0.65873	-1.33645	0.205893	0.526647	0.272128	6	9
HBA2	KDpooled_vs_negctrl	10.1867	9.8561	0.330613	0.743068	1.3691	0.205932	0.526671	0.223776	6	9
ABCE1	KDpooled_vs_negctrl	11.4393	11.327	0.112313	0.735812	1.36324	0.206101	0.527028	0.223776	6	9
C4orf17	KDpooled_vs_negctrl	6.80689	6.90605	-0.0991606	-0.724252	-1.35472	0.206168	0.527031	0.327672	6	9
INPP4A	KDpooled_vs_negctrl	9.37125	9.47871	-0.107457	-0.769238	-1.38995	0.206174	0.527031	0.327672	6	9
NISCH	KDpooled_vs_negctrl	11.1327	11.1984	-0.0656622	-0.756455	-1.37926	0.206199	0.527031	0.223776	6	9
GALNT7	KDpooled_vs_negctrl	11.0889	11.4795	-0.390523	-0.83531	-1.44918	0.206223	0.527031	0.863936	6	9
GJB6	KDpooled_vs_negctrl	7.19256	7.09194	0.100614	0.785982	1.40408	0.206353	0.527031	0.272128	6	9
AP1S1	KDpooled_vs_negctrl	11.0608	11.3284	-0.267657	-0.720394	-1.35167	0.20636	0.527031	0.181019	6	9
ZNF512B	KDpooled_vs_negctrl	11.2926	11.1745	0.118086	0.715145	1.34816	0.206373	0.527031	0.181019	6	9
ZNF322A	KDpooled_vs_negctrl	11.3936	11.5947	-0.201179	-0.799603	-1.41615	0.206374	0.527031	0.327672	6	9
LOC645683	KDpooled_vs_negctrl	17.2123	17.3045	-0.0921239	-0.758966	-1.38097	0.206392	0.527031	0.315606	6	9
LOC100129502	KDpooled_vs_negctrl	6.99359	7.13709	-0.143492	-0.769209	-1.38952	0.206396	0.527031	0.272128	6	9
DPY19L2P4	KDpooled_vs_negctrl	7.57005	7.78688	-0.216829	-0.782421	-1.40053	0.206595	0.527292	0.272128	6	9
FAM27L	KDpooled_vs_negctrl	6.64505	6.73636	-0.0913111	-0.747163	-1.37101	0.206613	0.527292	0.388412	6	9
LOC440888	KDpooled_vs_negctrl	8.90807	8.78467	0.123405	0.791877	1.40874	0.206659	0.527292	0.327672	6	9
TBX19	KDpooled_vs_negctrl	9.02898	9.24162	-0.212643	-0.797329	-1.41358	0.206674	0.527292	0.0879121	6	9
NCALD	KDpooled_vs_negctrl	7.69276	7.8627	-0.169939	-0.769522	-1.38921	0.206714	0.527292	0.327672	6	9
HSD17B14	KDpooled_vs_negctrl	7.70152	7.81548	-0.113964	-0.717987	-1.34929	0.206726	0.527292	0.181019	6	9
CDC42SE1	KDpooled_vs_negctrl	9.87495	10.0302	-0.155291	-0.732757	-1.35972	0.206731	0.527292	0.223776	6	9
TTYH2	KDpooled_vs_negctrl	6.94032	7.0292	-0.088885	-0.668069	-1.32906	0.206733	0.527292	0.0879121	6	9
IL1F5	KDpooled_vs_negctrl	7.05342	6.95178	0.101639	0.747801	1.37118	0.206789	0.527362	0.223776	6	9
NFKBIA	KDpooled_vs_negctrl	13.3035	13.155	0.148517	0.764514	1.38464	0.206903	0.527507	0.223776	6	9
HIST1H4A	KDpooled_vs_negctrl	7.51149	7.47089	0.0405961	0.737058	1.36261	0.206905	0.527507	0.388412	6	9
MCOLN1	KDpooled_vs_negctrl	9.70014	9.63087	0.0692667	0.743678	1.3676	0.206962	0.527576	0.113487	6	9
TTTY13	KDpooled_vs_negctrl	7.93539	7.80425	0.131146	0.755353	1.37678	0.207048	0.527686	0.327672	6	9
PGCP	KDpooled_vs_negctrl	7.4053	7.31849	0.0868128	0.726611	1.35457	0.207068	0.527686	0.327672	6	9
NFAM1	KDpooled_vs_negctrl	6.94509	6.87456	0.0705317	0.683689	1.33025	0.207093	0.527686	0.223776	6	9
PGS1	KDpooled_vs_negctrl	10.1095	10.2704	-0.160867	-0.782886	-1.39996	0.207142	0.527736	0.272128	6	9
SEC22C	KDpooled_vs_negctrl	11.3653	11.1089	0.256411	0.760287	1.3806	0.207178	0.527753	0.223776	6	9
NAB2	KDpooled_vs_negctrl	11.2645	11.3857	-0.121167	-0.785797	-1.40232	0.20725	0.52786	0.272128	6	9
TRIM69	KDpooled_vs_negctrl	9.61092	9.77823	-0.167317	-0.74004	-1.3641	0.207314	0.527874	0.388412	6	9
EIF3B	KDpooled_vs_negctrl	15.6407	15.7358	-0.0951444	-0.722086	-1.35087	0.207319	0.527874	0.194452	6	9
LOC154822	KDpooled_vs_negctrl	6.83869	6.77119	0.0675017	0.738764	1.36306	0.207343	0.527874	0.181019	6	9
FOXS1	KDpooled_vs_negctrl	9.61633	9.87288	-0.256553	-0.795091	-1.4101	0.20751	0.528162	0.0663337	6	9
UBXN6	KDpooled_vs_negctrl	12.3416	12.2103	0.1313	0.782143	1.39864	0.207516	0.528162	0.327672	6	9
OR52K3P	KDpooled_vs_negctrl	6.4268	6.47039	-0.043595	-0.748947	-1.37057	0.207601	0.528305	0.272128	6	9
WDR92	KDpooled_vs_negctrl	12.0237	12.0862	-0.0624089	-0.690852	-1.33158	0.207692	0.528462	0.0986588	6	9
ZNF546	KDpooled_vs_negctrl	7.43477	7.52587	-0.0911022	-0.673052	-1.32603	0.207728	0.528479	0.327672	6	9
PRRT1	KDpooled_vs_negctrl	9.43626	9.67808	-0.241822	-0.77085	-1.38839	0.20779	0.528562	0.0663337	6	9
PSMD10	KDpooled_vs_negctrl	12.5913	12.9531	-0.361765	-0.820773	-1.43288	0.207833	0.528596	0.181019	6	9
SBK1	KDpooled_vs_negctrl	7.64176	7.84384	-0.202078	-0.770914	-1.38821	0.207915	0.52873	0.181019	6	9
DNMBP	KDpooled_vs_negctrl	9.2554	8.96302	0.292374	0.744433	1.36628	0.207968	0.528789	0.388412	6	9
CHEK1	KDpooled_vs_negctrl	13.6635	13.5381	0.125384	0.776739	1.393	0.208042	0.52884	0.0879121	6	9
TSEN2	KDpooled_vs_negctrl	11.07	11.147	-0.0770783	-0.796363	-1.41026	0.208066	0.52884	0.327672	6	9
LOC646808	KDpooled_vs_negctrl	12.0085	12.091	-0.0824628	-0.676803	-1.3257	0.208076	0.52884	0.388412	6	9
KRAS	KDpooled_vs_negctrl	13.9138	14.0701	-0.156329	-0.795693	-1.40952	0.208144	0.528936	0.144655	6	9
CHRNB4	KDpooled_vs_negctrl	6.65131	6.59264	0.0586667	0.771691	1.38841	0.208178	0.528949	0.181019	6	9
MAP2K5	KDpooled_vs_negctrl	8.15075	8.44536	-0.294607	-0.781178	-1.39651	0.208239	0.529029	0.223776	6	9
NFKBID	KDpooled_vs_negctrl	7.2508	7.33395	-0.083155	-0.728528	-1.35351	0.2083	0.529109	0.144655	6	9
OR3A3	KDpooled_vs_negctrl	8.61972	8.78853	-0.168807	-0.742679	-1.36409	0.208399	0.529183	0.262464	6	9
TSFM	KDpooled_vs_negctrl	14.342	14.4292	-0.0872228	-0.800685	-1.41343	0.208472	0.529183	0.327672	6	9
OR5F1	KDpooled_vs_negctrl	8.16994	8.37959	-0.209652	-0.765584	-1.38264	0.208491	0.529183	0.0663337	6	9
SOCS1	KDpooled_vs_negctrl	9.7464	9.53401	0.212396	0.777343	1.39271	0.208497	0.529183	0.455944	6	9
MBTPS1	KDpooled_vs_negctrl	11.9581	11.8856	0.0724644	0.722495	1.34866	0.208556	0.529183	0.272128	6	9
POPDC2	KDpooled_vs_negctrl	7.30251	7.19306	0.10945	0.781911	1.39658	0.208558	0.529183	0.272128	6	9
ERICH1	KDpooled_vs_negctrl	10.3172	10.5227	-0.205537	-0.803017	-1.41536	0.208573	0.529183	0.388412	6	9
NDST2	KDpooled_vs_negctrl	9.45549	9.30968	0.145817	0.812416	1.42389	0.208588	0.529183	0.327672	6	9
LOC100130264	KDpooled_vs_negctrl	6.63219	6.67736	-0.0451622	-0.70312	-1.33595	0.208595	0.529183	0.144655	6	9
KCNK13	KDpooled_vs_negctrl	7.57329	7.68842	-0.115137	-0.766733	-1.38337	0.208626	0.529187	0.272128	6	9
OR4K17	KDpooled_vs_negctrl	6.79525	6.92793	-0.132676	-0.696773	-1.33219	0.208685	0.529261	0.223776	6	9
DENND2A	KDpooled_vs_negctrl	7.84665	7.72743	0.119225	0.742479	1.36319	0.208791	0.529457	0.223776	6	9
SMC2	KDpooled_vs_negctrl	10.9967	10.8732	0.123449	0.683513	1.32555	0.208912	0.529689	0.327672	6	9
LOC100131170	KDpooled_vs_negctrl	7.09059	7.12873	-0.0381333	-0.681924	-1.32486	0.208959	0.529732	0.223776	6	9
IRAK2	KDpooled_vs_negctrl	6.91707	7.00168	-0.08461	-0.643919	-1.36477	0.2091	0.530015	0.954645	6	9
DYX1C1	KDpooled_vs_negctrl	8.37398	8.11865	0.255327	0.74591	1.36521	0.209165	0.530104	0.327672	6	9
C8orf17	KDpooled_vs_negctrl	6.67182	6.63669	0.0351317	0.745404	1.3646	0.209274	0.530306	0.327672	6	9
LOXL2	KDpooled_vs_negctrl	10.8687	10.5755	0.293137	0.815676	1.42546	0.20941	0.530475	0.455944	6	9
LONRF2	KDpooled_vs_negctrl	6.61279	6.55878	0.0540072	0.802414	1.4133	0.209445	0.530475	0.0879121	6	9
C15orf52	KDpooled_vs_negctrl	12.5848	12.7077	-0.12293	-0.666272	-1.32049	0.209448	0.530475	0.272128	6	9
SERPINB10	KDpooled_vs_negctrl	6.26838	6.46796	-0.199579	-0.647811	-1.33313	0.209459	0.530475	0.0663337	6	9
FLYWCH2	KDpooled_vs_negctrl	10.5764	10.4674	0.109001	0.725939	1.34918	0.209541	0.530544	0.327672	6	9
PRSS33	KDpooled_vs_negctrl	7.83379	8.00958	-0.175786	-0.705081	-1.33502	0.209569	0.530544	0.272128	6	9
EIF2A	KDpooled_vs_negctrl	11.8804	12.0029	-0.122497	-0.746991	-1.36531	0.209575	0.530544	0.223776	6	9
ZNF426	KDpooled_vs_negctrl	8.70187	8.52278	0.179091	0.658638	1.32124	0.209632	0.530615	0.388412	6	9
TEAD3	KDpooled_vs_negctrl	10.6162	10.8134	-0.197214	-0.756972	-1.37326	0.209683	0.530635	0.223776	6	9
ELAVL1	KDpooled_vs_negctrl	13.0172	13.1482	-0.130954	-0.754642	-1.3713	0.209705	0.530635	0.272128	6	9
HAPLN1	KDpooled_vs_negctrl	6.90472	6.82684	0.0778811	0.804988	1.41509	0.209755	0.530635	0.223776	6	9
CEBPE	KDpooled_vs_negctrl	9.6946	9.48314	0.21146	0.761662	1.37696	0.209802	0.530635	0.223776	6	9
RNF146	KDpooled_vs_negctrl	10.0559	9.89187	0.164067	0.782803	1.39509	0.209842	0.530635	0.223776	6	9
LOC283454	KDpooled_vs_negctrl	8.99629	8.81475	0.18154	0.767586	1.38181	0.209897	0.530635	0.113487	6	9
FANCA	KDpooled_vs_negctrl	9.89358	9.80897	0.0846139	0.709336	1.33694	0.209928	0.530635	0.223776	6	9
IGSF21	KDpooled_vs_negctrl	8.63281	8.96948	-0.336674	-0.734266	-1.35465	0.209933	0.530635	0.223776	6	9
C5orf22	KDpooled_vs_negctrl	9.15537	9.28357	-0.128202	-0.789017	-1.40042	0.209934	0.530635	0.327672	6	9
EFCAB2	KDpooled_vs_negctrl	11.0885	10.8363	0.252184	0.790325	1.40158	0.209936	0.530635	0.223776	6	9
RNF5	KDpooled_vs_negctrl	12.6987	12.5514	0.147219	0.699625	1.33073	0.210051	0.530851	0.223776	6	9
HYPK	KDpooled_vs_negctrl	15.885	15.8067	0.0782961	0.759035	1.37424	0.210091	0.530878	0.144655	6	9
PBOV1	KDpooled_vs_negctrl	8.13417	8.33118	-0.197006	-0.726721	-1.3485	0.210182	0.530973	0.144655	6	9
SCML2	KDpooled_vs_negctrl	7.29395	7.23361	0.0603411	0.743811	1.36162	0.210188	0.530973	0.181019	6	9
DEFA6	KDpooled_vs_negctrl	8.46263	7.99127	0.471365	0.774521	1.38704	0.210305	0.531195	0.223776	6	9
CEACAM5	KDpooled_vs_negctrl	6.98515	7.05786	-0.0727128	-0.714485	-1.33941	0.210385	0.531322	0.327672	6	9
DCTN6	KDpooled_vs_negctrl	12.4685	12.543	-0.0744878	-0.734449	-1.35342	0.210652	0.531876	0.140359	6	9
PSG11	KDpooled_vs_negctrl	7.86728	8.28901	-0.421731	-0.799165	-1.40824	0.210664	0.531876	0.388412	6	9
CAV3	KDpooled_vs_negctrl	7.91332	7.69735	0.21597	0.795991	1.4053	0.210711	0.53192	0.388412	6	9
TRPV1	KDpooled_vs_negctrl	8.96123	9.08262	-0.121391	-0.760539	-1.37419	0.210816	0.532109	0.113487	6	9
GRIPAP1	KDpooled_vs_negctrl	11.7474	11.6677	0.0797067	0.733161	1.35205	0.210854	0.532131	0.181019	6	9
ZNF653	KDpooled_vs_negctrl	8.86517	8.98749	-0.122324	-0.774911	-1.38618	0.210985	0.532387	0.272128	6	9
PAX8	KDpooled_vs_negctrl	11.1546	11.0658	0.0887889	0.787187	1.39688	0.211032	0.53243	0.181019	6	9
SLC1A6	KDpooled_vs_negctrl	6.57931	6.42358	0.155737	0.82222	1.42863	0.211074	0.532463	0.113487	6	9
SYT11	KDpooled_vs_negctrl	7.48263	7.31803	0.164605	0.772816	1.38407	0.211149	0.532501	0.223776	6	9
JPH3	KDpooled_vs_negctrl	10.2083	10.0356	0.172669	0.804189	1.41195	0.211149	0.532501	0.455944	6	9
LOC51233	KDpooled_vs_negctrl	10.872	10.7183	0.153705	0.783344	1.39313	0.211228	0.532568	0.388412	6	9
MT1F	KDpooled_vs_negctrl	9.63818	9.96448	-0.326304	-0.803971	-1.41161	0.211235	0.532568	0.181019	6	9
CSRNP3	KDpooled_vs_negctrl	7.05119	6.96353	0.0876556	0.728387	1.34759	0.211291	0.532635	0.223776	6	9
C3orf32	KDpooled_vs_negctrl	8.10301	7.96565	0.137364	0.787976	1.39686	0.211442	0.532875	0.181019	6	9
FGF11	KDpooled_vs_negctrl	6.66762	6.91144	-0.243814	-0.640358	-1.35004	0.211446	0.532875	0.181019	6	9
CCNB1IP1	KDpooled_vs_negctrl	13.1875	13.1139	0.0735444	0.682192	1.31863	0.21151	0.532913	0.144655	6	9
KRT4	KDpooled_vs_negctrl	7.31992	7.43261	-0.112687	-0.712939	-1.33606	0.21152	0.532913	0.223776	6	9
PELO	KDpooled_vs_negctrl	12.5045	12.5809	-0.0764361	-0.753145	-1.36635	0.211739	0.533389	0.272128	6	9
OPN3	KDpooled_vs_negctrl	7.85299	7.62594	0.227045	0.783266	1.39211	0.211774	0.533403	0.272128	6	9
AMT	KDpooled_vs_negctrl	8.0218	8.13438	-0.112581	-0.697357	-1.32558	0.211814	0.533428	0.181019	6	9
EPB41L4B	KDpooled_vs_negctrl	10.471	10.2223	0.248626	0.790851	1.39863	0.2119	0.533548	0.327672	6	9
PGLYRP3	KDpooled_vs_negctrl	7.42332	7.35054	0.0727756	0.72881	1.3467	0.211921	0.533548	0.181019	6	9
ZNF718	KDpooled_vs_negctrl	6.76685	6.70178	0.0650667	0.783005	1.39157	0.211951	0.533549	0.144655	6	9
ZFAND1	KDpooled_vs_negctrl	11.8913	12.1154	-0.224055	-0.816217	-1.42141	0.212051	0.533725	0.775624	6	9
TBC1D20	KDpooled_vs_negctrl	11.29	11.118	0.172002	0.773305	1.38277	0.212122	0.53379	0.181019	6	9
HIGD2A	KDpooled_vs_negctrl	11.8577	11.9644	-0.106707	-0.78539	-1.39336	0.212137	0.53379	0.144655	6	9
CCDC110	KDpooled_vs_negctrl	6.51654	6.6201	-0.103556	-0.767924	-1.37805	0.212166	0.53379	0.327672	6	9
CLPX	KDpooled_vs_negctrl	12.0413	12.1875	-0.146148	-0.783074	-1.39114	0.212231	0.53388	0.272128	6	9
UGT2B28	KDpooled_vs_negctrl	6.69376	6.78195	-0.0881889	-0.766562	-1.37664	0.212305	0.533907	0.272128	6	9
RPL12	KDpooled_vs_negctrl	17.5407	17.4832	0.0574378	0.730527	1.3472	0.212346	0.533907	0.174168	6	9
LOC90586	KDpooled_vs_negctrl	6.90805	6.83879	0.0692572	0.676835	1.31451	0.212348	0.533907	0.223776	6	9
CC2D2B	KDpooled_vs_negctrl	8.67868	8.87248	-0.193802	-0.677128	-1.31454	0.212377	0.533907	0.327672	6	9
UBE4B	KDpooled_vs_negctrl	10.6266	10.7402	-0.113588	-0.72538	-1.34323	0.212391	0.533907	0.272128	6	9
SERPINI1	KDpooled_vs_negctrl	10.8008	10.3058	0.494986	0.768668	1.37819	0.212448	0.533976	0.144655	6	9
LOC202181	KDpooled_vs_negctrl	8.0907	8.01104	0.0796578	0.685183	1.31755	0.212523	0.53409	0.113487	6	9
IL1RAPL2	KDpooled_vs_negctrl	7.10077	7.24556	-0.144796	-0.646483	-1.31773	0.212582	0.534165	0.455944	6	9
ISLR	KDpooled_vs_negctrl	9.41811	9.59279	-0.17468	-0.716074	-1.33593	0.212675	0.534323	0.181019	6	9
HTRA2	KDpooled_vs_negctrl	12.6448	12.7275	-0.0826828	-0.712079	-1.33297	0.212764	0.534472	0.272128	6	9
APOA1BP	KDpooled_vs_negctrl	13.6386	13.5705	0.0680961	0.78252	1.38964	0.212813	0.534519	0.237753	6	9
PRDM1	KDpooled_vs_negctrl	7.89213	7.60228	0.289851	0.804011	1.40864	0.212983	0.534871	0.528671	6	9
HELB	KDpooled_vs_negctrl	8.01273	7.88001	0.132716	0.739806	1.35292	0.213159	0.535238	0.181019	6	9
ASPHD2	KDpooled_vs_negctrl	8.81758	8.71553	0.102052	0.740228	1.35304	0.213275	0.535378	0.223776	6	9
NOC4L	KDpooled_vs_negctrl	10.5395	10.6251	-0.0855706	-0.671006	-1.31008	0.213363	0.535378	0.194452	6	9
KRT16	KDpooled_vs_negctrl	7.21174	7.08127	0.130467	0.709074	1.32965	0.213403	0.535378	0.181019	6	9
PRNT	KDpooled_vs_negctrl	7.57343	7.80637	-0.232943	-0.75394	-1.36393	0.213446	0.535378	0.327672	6	9
MYO1E	KDpooled_vs_negctrl	9.3069	9.10164	0.205262	0.716752	1.33485	0.213469	0.535378	0.327672	6	9
MTF1	KDpooled_vs_negctrl	12.3104	12.0934	0.216922	0.753911	1.36381	0.213498	0.535378	0.223776	6	9
GARNL4	KDpooled_vs_negctrl	7.64058	7.55712	0.0834583	0.759358	1.36838	0.213499	0.535378	0.272128	6	9
OK/SW-CL.58	KDpooled_vs_negctrl	7.32225	7.41505	-0.0927983	-0.737778	-1.35067	0.213503	0.535378	0.223776	6	9
GRAMD1C	KDpooled_vs_negctrl	8.4114	8.15642	0.254975	0.779257	1.38555	0.213506	0.535378	0.455944	6	9
PPP2R5B	KDpooled_vs_negctrl	9.64473	9.73428	-0.0895506	-0.706354	-1.32761	0.213513	0.535378	0.272128	6	9
