gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
GPR124	siRNA1_vs_negctrl	8.5731	8.35775	0.215347	1.76503	2.55936	0.0810208	0.332191	0.0181818	3	9
EDARADD	siRNA1_vs_negctrl	15.8444	16.0755	-0.231048	-1.94662	-2.71183	0.081046	0.332218	0.00909091	3	9
CHRNA6	siRNA1_vs_negctrl	7.13056	7.18552	-0.0549633	-1.12331	-2.01302	0.081163	0.332622	0.209091	3	9
MPV17	siRNA1_vs_negctrl	10.0739	10.3294	-0.255526	-1.81096	-2.59709	0.0812303	0.332805	0.0363636	3	9
RNF220	siRNA1_vs_negctrl	13.9283	13.7062	0.222094	1.83459	2.61694	0.0812449	0.332805	0.0416034	3	9
MCM7	siRNA1_vs_negctrl	17.2479	17.5396	-0.291733	-2.2232	-2.93484	0.0812949	0.332809	0.00909091	3	9
BCKDHA	siRNA1_vs_negctrl	13.2487	13.0028	0.245961	1.90595	2.67643	0.0812978	0.332809	0.0363636	3	9
FZD3	siRNA1_vs_negctrl	8.02898	8.97867	-0.949694	-2.22762	-2.93823	0.081312	0.332809	0.00909091	3	9
GPIHBP1	siRNA1_vs_negctrl	8.66656	8.41058	0.255977	1.85095	2.63025	0.0813206	0.332809	0.0181818	3	9
SNRK	siRNA1_vs_negctrl	8.10203	7.85136	0.250668	1.47469	2.30726	0.0813384	0.332809	0.0363636	3	9
C10orf88	siRNA1_vs_negctrl	6.90232	7.3906	-0.488288	-2.20708	-2.92145	0.0813732	0.332875	0.00909091	3	9
CCNG1	siRNA1_vs_negctrl	10.8269	12.5354	-1.70851	-2.5247	-3.16754	0.0814578	0.333145	0.00909091	3	9
NNT	siRNA1_vs_negctrl	8.87812	9.31556	-0.437441	-2.38266	-3.05847	0.0814919	0.333209	0.00909091	3	9
FLCN	siRNA1_vs_negctrl	11.5551	11.0873	0.467778	2.10168	2.83553	0.0815577	0.333402	0.00909091	3	9
MAST4	siRNA1_vs_negctrl	9.70244	9.19997	0.502471	2.00363	2.75492	0.0816638	0.33376	0.0363636	3	9
CRYZ	siRNA1_vs_negctrl	11.3132	11.5824	-0.269222	-1.83797	-2.61689	0.0817318	0.333881	0.0363636	3	9
C5orf34	siRNA1_vs_negctrl	8.06885	8.74481	-0.675959	-2.23946	-2.9445	0.0817365	0.333881	0.0181818	3	9
SERPINB10	siRNA1_vs_negctrl	6.19745	6.46796	-0.270502	-0.938312	-1.98869	0.0817492	0.333881	0.0181818	3	9
CCDC87	siRNA1_vs_negctrl	8.119	7.56808	0.550919	2.18365	2.89963	0.0818096	0.334051	0.0181818	3	9
BIRC2	siRNA1_vs_negctrl	10.8417	10.9779	-0.136176	-1.05031	-1.96039	0.0818582	0.334131	0.209091	3	9
LIF	siRNA1_vs_negctrl	10.3154	10.9061	-0.590732	-2.07431	-2.81126	0.0818664	0.334131	0.0181818	3	9
ZNF207	siRNA1_vs_negctrl	12.3322	12.4614	-0.129243	-1.36387	-2.2082	0.0819391	0.334352	0.0636364	3	9
KLHDC10	siRNA1_vs_negctrl	10.1969	10.0153	0.181629	1.33274	2.18102	0.0820115	0.334557	0.0636364	3	9
FLJ13197	siRNA1_vs_negctrl	6.85052	6.49684	0.353679	2.47953	3.12827	0.0820551	0.334557	0.00909091	3	9
NUDT16P	siRNA1_vs_negctrl	8.19333	7.90222	0.291114	2.45504	3.10956	0.082061	0.334557	0.00909091	3	9
GBX2	siRNA1_vs_negctrl	7.8985	7.64773	0.250766	2.10052	2.83112	0.082064	0.334557	0.0181818	3	9
CASP6	siRNA1_vs_negctrl	11.4008	11.804	-0.403217	-2.44948	-3.10514	0.0820826	0.334557	0.00909091	3	9
ESPL1	siRNA1_vs_negctrl	12.5198	12.7119	-0.192103	-2.02188	-2.76682	0.0821291	0.334671	0.0181818	3	9
VAMP1	siRNA1_vs_negctrl	7.06682	6.76844	0.29838	2.30258	2.99072	0.0821948	0.334795	0.00909091	3	9
WDR45	siRNA1_vs_negctrl	11.8023	11.4776	0.324723	2.19125	2.90287	0.0822022	0.334795	0.0181818	3	9
CCDC151	siRNA1_vs_negctrl	6.96127	6.79531	0.165956	2.1073	2.83555	0.0822157	0.334795	0.0181818	3	9
A1CF	siRNA1_vs_negctrl	6.89958	6.98754	-0.0879667	-0.950722	-1.94214	0.0822975	0.335053	0.209091	3	9
TWF1	siRNA1_vs_negctrl	13.3986	13.6611	-0.262466	-1.69723	-2.49399	0.0823758	0.335295	0.0636364	3	9
KIF19	siRNA1_vs_negctrl	8.77671	8.0808	0.695911	1.88091	2.64858	0.0824351	0.335444	0.0363636	3	9
MNS1	siRNA1_vs_negctrl	8.83051	8.41519	0.415323	1.89323	2.65875	0.0824498	0.335444	0.0363636	3	9
MAGEA1	siRNA1_vs_negctrl	6.61143	6.1853	0.426127	2.51407	3.15077	0.0824972	0.335561	0.00909091	3	9
TRPV4	siRNA1_vs_negctrl	7.1489	7.37362	-0.224714	-1.24513	-2.10402	0.0825612	0.335642	0.1	3	9
EEF1B2	siRNA1_vs_negctrl	17.2371	17.1283	0.108779	1.74265	2.53154	0.0825729	0.335642	0.0636364	3	9
FLJ77644	siRNA1_vs_negctrl	9.63524	9.3206	0.314633	2.08402	2.81434	0.0825732	0.335642	0.0181818	3	9
PDAP1	siRNA1_vs_negctrl	14.2745	14.4827	-0.208221	-1.92926	-2.68763	0.0826105	0.33567	0.0181818	3	9
KIAA1143	siRNA1_vs_negctrl	11.1029	10.8231	0.279781	2.00585	2.75054	0.0826176	0.33567	0.0363636	3	9
TRIAP1	siRNA1_vs_negctrl	12.0982	11.9387	0.159544	1.67562	2.47396	0.0826654	0.335788	0.0363636	3	9
NFKBIE	siRNA1_vs_negctrl	11.8701	11.5811	0.289001	1.89411	2.65773	0.0827369	0.335818	0.0363636	3	9
MYST1	siRNA1_vs_negctrl	9.87772	10.3758	-0.498076	-2.49326	-3.13299	0.0827437	0.335818	0.00909091	3	9
HAS2	siRNA1_vs_negctrl	8.95878	8.73971	0.219062	2.21392	2.91695	0.0827448	0.335818	0.00909091	3	9
SLC39A5	siRNA1_vs_negctrl	7.88522	7.5544	0.33082	2.22808	2.92802	0.0827602	0.335818	0.00909091	3	9
AHCY	siRNA1_vs_negctrl	16.8669	16.6509	0.216073	1.98147	2.72963	0.0827663	0.335818	0.0262367	3	9
TMEM220	siRNA1_vs_negctrl	6.92975	7.02342	-0.0936689	-1.41372	-2.24731	0.0827925	0.335849	0.1	3	9
FBXL20	siRNA1_vs_negctrl	9.98223	9.63727	0.344954	1.94573	2.69983	0.082833	0.335937	0.0363636	3	9
HICE1	siRNA1_vs_negctrl	12.7578	12.9476	-0.189772	-1.90388	-2.665	0.0828735	0.336025	0.0363636	3	9
CTBS	siRNA1_vs_negctrl	9.52341	9.20267	0.32074	1.96192	2.71237	0.0829581	0.336292	0.0363636	3	9
GSC	siRNA1_vs_negctrl	7.60919	7.37098	0.238214	2.26944	2.95807	0.0830935	0.336765	0.00909091	3	9
C1orf111	siRNA1_vs_negctrl	6.69212	6.7406	-0.0484867	-1.02743	-1.94048	0.0832526	0.337334	0.1	3	9
CD8A	siRNA1_vs_negctrl	8.67086	8.14644	0.524416	2.13743	2.85219	0.0833099	0.337446	0.00909091	3	9
EGFL8	siRNA1_vs_negctrl	9.09226	9.35456	-0.262297	-1.90589	-2.66395	0.0833178	0.337446	0.0636364	3	9
LETM2	siRNA1_vs_negctrl	8.63593	8.40281	0.233121	1.73221	2.51839	0.0833425	0.33747	0.0636364	3	9
GKN1	siRNA1_vs_negctrl	6.72891	6.82775	-0.09884	-1.04718	-1.95066	0.0833819	0.337553	0.281818	3	9
ATP5G1	siRNA1_vs_negctrl	13.8958	14.25	-0.35412	-2.23798	-2.93051	0.0834887	0.337909	0.00909091	3	9
ZNF527	siRNA1_vs_negctrl	7.88006	8.25256	-0.372502	-2.30748	-2.98436	0.0835422	0.337983	0.0181818	3	9
PFKM	siRNA1_vs_negctrl	12.9847	13.2435	-0.258819	-2.09996	-2.82059	0.0835446	0.337983	0.00909091	3	9
CARKD	siRNA1_vs_negctrl	12.8133	12.6766	0.136688	1.21664	2.07576	0.0835758	0.338012	0.145455	3	9
TMOD1	siRNA1_vs_negctrl	6.65703	6.56326	0.0937667	1.87402	2.63589	0.0835895	0.338012	0.00909091	3	9
LOC100128809	siRNA1_vs_negctrl	6.6277	6.77193	-0.14423	-1.65812	-2.45358	0.0836773	0.338266	0.0363636	3	9
CDC20	siRNA1_vs_negctrl	12.6834	12.8998	-0.2164	-1.77054	-2.54871	0.0837073	0.338266	0.0636364	3	9
JAZF1	siRNA1_vs_negctrl	7.45764	7.87979	-0.422143	-1.86023	-2.62369	0.0837151	0.338266	0.0181818	3	9
ABCF3	siRNA1_vs_negctrl	11.5665	11.6975	-0.130991	-1.20628	-2.06657	0.0837277	0.338266	0.1	3	9
STK10	siRNA1_vs_negctrl	11.5688	11.4068	0.162047	1.85479	2.61891	0.0837566	0.338306	0.0181818	3	9
CLIP4	siRNA1_vs_negctrl	7.81856	7.43572	0.382839	1.81633	2.58651	0.0838132	0.338459	0.0363636	3	9
ABHD4	siRNA1_vs_negctrl	9.48846	9.83917	-0.350709	-2.37562	-3.03432	0.0838806	0.338655	0.00909091	3	9
POLR3GL	siRNA1_vs_negctrl	12.569	12.2904	0.278576	1.91298	2.66596	0.0839458	0.338842	0.0636364	3	9
HIST1H3I	siRNA1_vs_negctrl	13.0386	13.3399	-0.301303	-1.44963	-2.27264	0.0839969	0.338972	0.1	3	9
ZDHHC8P	siRNA1_vs_negctrl	7.26719	7.1419	0.125293	1.00043	1.92437	0.0840167	0.338976	0.1	3	9
PCGF5	siRNA1_vs_negctrl	10.1936	11.0125	-0.818938	-2.54574	-3.16138	0.0840615	0.33908	0.00909091	3	9
GTF3C2	siRNA1_vs_negctrl	11.9568	12.6231	-0.66629	-2.26346	-2.9461	0.0840827	0.339089	0.00909091	3	9
C8orf76	siRNA1_vs_negctrl	12.0932	11.8673	0.225961	1.53793	2.3479	0.0841861	0.33943	0.0636364	3	9
hCG_1776259	siRNA1_vs_negctrl	7.52688	7.8331	-0.306212	-2.02724	-2.7575	0.0842251	0.339511	0.00909091	3	9
TM7SF2	siRNA1_vs_negctrl	14.6526	14.2564	0.396233	1.65636	2.44896	0.0842647	0.339595	0.1	3	9
CKAP2L	siRNA1_vs_negctrl	9.87006	10.5457	-0.675667	-2.21229	-2.90419	0.084343	0.339783	0.00909091	3	9
SNTB1	siRNA1_vs_negctrl	10.3007	11.2744	-0.973648	-2.49566	-3.12146	0.0843628	0.339783	0.00909091	3	9
MTA1	siRNA1_vs_negctrl	14.869	15.2576	-0.388661	-2.30408	-2.97524	0.084407	0.339783	0.00909091	3	9
UBE2H	siRNA1_vs_negctrl	11.6429	11.2776	0.365329	2.01372	2.74536	0.0844096	0.339783	0.0181818	3	9
G3BP1	siRNA1_vs_negctrl	13.959	13.697	0.261968	1.86734	2.62527	0.0844397	0.339783	0.0636364	3	9
ADNP2	siRNA1_vs_negctrl	10.3067	10.4815	-0.174763	-1.29308	-2.13601	0.084446	0.339783	0.209091	3	9
IGFN1	siRNA1_vs_negctrl	7.57344	7.76029	-0.186846	-1.50863	-2.32128	0.0844685	0.339783	0.1	3	9
AGAP8	siRNA1_vs_negctrl	9.57014	9.75811	-0.18797	-1.56619	-2.37071	0.0844825	0.339783	0.0363636	3	9
ELOVL5	siRNA1_vs_negctrl	11.8862	11.7252	0.16098	1.56771	2.37197	0.0844911	0.339783	0.0636364	3	9
SPANXA1	siRNA1_vs_negctrl	17.0255	16.8158	0.20969	1.2493	2.09875	0.0845142	0.339783	0.145455	3	9
CXCR3	siRNA1_vs_negctrl	8.48882	8.67452	-0.185698	-1.17789	-2.03998	0.0845198	0.339783	0.145455	3	9
MORC4	siRNA1_vs_negctrl	11.6032	11.7755	-0.172316	-1.57366	-2.37673	0.0845612	0.339826	0.0636364	3	9
ZRANB3	siRNA1_vs_negctrl	8.7108	9.15943	-0.44863	-2.23942	-2.9238	0.0845683	0.339826	0.00909091	3	9
GSPT1	siRNA1_vs_negctrl	11.4149	11.2483	0.166691	1.81364	2.57974	0.0845948	0.339856	0.0636364	3	9
LPHN2	siRNA1_vs_negctrl	9.10281	8.8984	0.204417	1.97404	2.71165	0.0846417	0.339969	0.00909091	3	9
LOC388333	siRNA1_vs_negctrl	6.74549	6.95106	-0.205567	-1.1778	-2.03871	0.0847894	0.340342	0.145455	3	9
CCDC47	siRNA1_vs_negctrl	13.1111	12.796	0.315143	2.01534	2.74421	0.0847908	0.340342	0.00909091	3	9
NLN	siRNA1_vs_negctrl	9.31096	10.1537	-0.842748	-2.53225	-3.14523	0.0847917	0.340342	0.00909091	3	9
OTUD4	siRNA1_vs_negctrl	9.37972	9.54932	-0.169599	-1.56461	-2.36749	0.0848523	0.34051	0.0636364	3	9
LPIN3	siRNA1_vs_negctrl	7.47238	7.54821	-0.0758311	-1.1811	-2.04088	0.0848986	0.34062	0.145455	3	9
C6orf170	siRNA1_vs_negctrl	6.96328	6.80912	0.154168	1.93347	2.67645	0.0849779	0.340861	0.0181818	3	9
CAT	siRNA1_vs_negctrl	10.2027	10.427	-0.224346	-2.21808	-2.90383	0.0850265	0.34098	0.00909091	3	9
SFRS9	siRNA1_vs_negctrl	13.6163	13.839	-0.222688	-1.94149	-2.68252	0.0850572	0.341027	0.0181818	3	9
LOC340947	siRNA1_vs_negctrl	11.6789	11.8394	-0.16056	-1.84254	-2.60083	0.0850988	0.341117	0.0181818	3	9
ZIC4	siRNA1_vs_negctrl	7.48236	7.64894	-0.166588	-1.1825	-2.04091	0.0851465	0.341233	0.1	3	9
FBXO24	siRNA1_vs_negctrl	8.17493	7.82329	0.35164	2.34758	3.00241	0.0852389	0.341527	0.0181818	3	9
ANKRD1	siRNA1_vs_negctrl	8.58717	9.18638	-0.599214	-1.87171	-2.6239	0.0852776	0.341584	0.0181818	3	9
PLEKHG3	siRNA1_vs_negctrl	13.1584	13.3755	-0.217133	-2.27292	-2.94458	0.0852914	0.341584	0.00909091	3	9
MGC14425	siRNA1_vs_negctrl	7.99704	8.26476	-0.267721	-2.20273	-2.88967	0.0853295	0.341638	0.0363636	3	9
KCNIP3	siRNA1_vs_negctrl	8.6419	8.33162	0.310279	1.87415	2.62536	0.0853717	0.341638	0.0181818	3	9
LOC440311	siRNA1_vs_negctrl	15.2952	16.0977	-0.802504	-2.56008	-3.16094	0.0853792	0.341638	0.00909091	3	9
SERINC5	siRNA1_vs_negctrl	9.27882	9.13543	0.143394	1.19304	2.04841	0.0853808	0.341638	0.209091	3	9
PRPH	siRNA1_vs_negctrl	10.7332	10.1093	0.623936	2.3878	3.03129	0.0854679	0.34191	0.00909091	3	9
LOC100129510	siRNA1_vs_negctrl	6.5428	6.62969	-0.0868889	-1.35273	-2.18157	0.0856378	0.342513	0.1	3	9
LOC730102	siRNA1_vs_negctrl	7.40722	7.28314	0.124076	1.67209	2.45441	0.085753	0.342849	0.0636364	3	9
XAGE1D	siRNA1_vs_negctrl	7.69858	6.72523	0.973352	2.58676	3.17735	0.0857601	0.342849	0.00909091	3	9
HECTD1	siRNA1_vs_negctrl	12.403	12.7421	-0.339081	-1.86962	-2.6191	0.0857965	0.342918	0.00909091	3	9
USP24	siRNA1_vs_negctrl	10.4654	10.2614	0.204028	1.7415	2.51236	0.0858468	0.343043	0.0363636	3	9
MGC16075	siRNA1_vs_negctrl	8.52535	8.60031	-0.0749567	-0.961896	-1.90478	0.0859519	0.343387	0.481818	3	9
MCM6	siRNA1_vs_negctrl	14.0628	14.4357	-0.372897	-2.11991	-2.8197	0.0860255	0.343604	0.00909091	3	9
TICAM1	siRNA1_vs_negctrl	11.5255	11.8135	-0.288059	-2.04195	-2.75733	0.0860755	0.343727	0.00909091	3	9
MICAL2	siRNA1_vs_negctrl	12.0175	11.298	0.719499	2.11335	2.81399	0.0861026	0.34374	0.0181818	3	9
KCNH5	siRNA1_vs_negctrl	6.37328	6.63021	-0.256936	-0.930798	-1.92285	0.0861552	0.34374	0.209091	3	9
LOC649395	siRNA1_vs_negctrl	8.49115	9.45259	-0.961444	-2.48849	-3.10125	0.0861851	0.34374	0.00909091	3	9
FASTKD1	siRNA1_vs_negctrl	10.8268	11.212	-0.38521	-2.46463	-3.0833	0.0862059	0.34374	0.00909091	3	9
TACC2	siRNA1_vs_negctrl	9.6647	9.96394	-0.299241	-1.79474	-2.55477	0.086211	0.34374	0.0636364	3	9
ACTR3	siRNA1_vs_negctrl	14.0794	14.4783	-0.398984	-2.18513	-2.86968	0.0862157	0.34374	0.00909091	3	9
FLJ21075	siRNA1_vs_negctrl	6.73188	6.62916	0.102723	1.58924	2.38162	0.0862263	0.34374	0.0363636	3	9
SLC25A25	siRNA1_vs_negctrl	12.5147	12.1849	0.329797	1.99886	2.72172	0.0862318	0.34374	0.0181818	3	9
HSPB11	siRNA1_vs_negctrl	13.1363	13.3535	-0.217174	-1.74182	-2.51028	0.0862741	0.343796	0.0636364	3	9
TSPAN9	siRNA1_vs_negctrl	8.56368	8.92718	-0.363498	-1.93819	-2.67228	0.0862842	0.343796	0.0363636	3	9
UBE2A	siRNA1_vs_negctrl	13.0152	13.1463	-0.131011	-1.92793	-2.66348	0.0863593	0.344019	0.0181818	3	9
FAM116A	siRNA1_vs_negctrl	11.7223	11.5745	0.147731	1.6169	2.40435	0.0863831	0.344037	0.0363636	3	9
SLC43A1	siRNA1_vs_negctrl	10.4651	10.7789	-0.313812	-2.20716	-2.88554	0.0864038	0.344043	0.00909091	3	9
LOC646791	siRNA1_vs_negctrl	13.0262	12.9116	0.114639	1.55525	2.35158	0.0864354	0.344093	0.0639911	3	9
RBM12	siRNA1_vs_negctrl	10.4142	10.9596	-0.545383	-2.43412	-3.05847	0.0864585	0.344108	0.00909091	3	9
C9orf102	siRNA1_vs_negctrl	9.31459	9.85726	-0.542664	-2.49734	-3.10544	0.0864782	0.34411	0.00909091	3	9
LPPR4	siRNA1_vs_negctrl	7.02592	6.70685	0.319072	2.15854	2.84685	0.0865059	0.344144	0.0181818	3	9
PLEKHA6	siRNA1_vs_negctrl	7.59099	7.90493	-0.313933	-2.23425	-2.90512	0.0866078	0.344473	0.00909091	3	9
PECI	siRNA1_vs_negctrl	13.4714	13.8392	-0.367773	-2.34224	-2.98763	0.086652	0.344555	0.00909091	3	9
WDR4	siRNA1_vs_negctrl	13.2758	13.5608	-0.284994	-2.3334	-2.98052	0.0867041	0.344555	0.00909091	3	9
CAPN6	siRNA1_vs_negctrl	6.95519	7.14708	-0.191889	-0.968679	-1.89951	0.0867538	0.344555	0.145455	3	9
SLC7A7	siRNA1_vs_negctrl	8.87288	9.12085	-0.247974	-1.69032	-2.46438	0.0867713	0.344555	0.0636364	3	9
NPHP3	siRNA1_vs_negctrl	8.38456	8.49669	-0.112133	-0.95128	-1.8999	0.0867981	0.344555	0.1	3	9
UQCR	siRNA1_vs_negctrl	14.717	14.8461	-0.129126	-1.76215	-2.52435	0.0868006	0.344555	0.0181818	3	9
FBXL5	siRNA1_vs_negctrl	10.4948	10.7963	-0.30149	-1.84317	-2.59139	0.0868099	0.344555	0.016044	3	9
APBB1	siRNA1_vs_negctrl	9.275	9.18027	0.0947333	1.28788	2.12108	0.0868134	0.344555	0.145455	3	9
NSUN6	siRNA1_vs_negctrl	9.95923	9.7247	0.234532	1.70983	2.4804	0.0868406	0.344555	0.0363636	3	9
PNPT1	siRNA1_vs_negctrl	12.7553	12.9014	-0.146138	-1.61673	-2.40185	0.0868435	0.344555	0.0636364	3	9
CRTAC1	siRNA1_vs_negctrl	6.78706	6.63884	0.148221	1.8248	2.576	0.0868532	0.344555	0.0363636	3	9
TMBIM1	siRNA1_vs_negctrl	10.7466	10.5798	0.166789	1.54583	2.34145	0.0868586	0.344555	0.0636364	3	9
PMS2L11	siRNA1_vs_negctrl	11.8586	11.7055	0.153079	1.67283	2.44828	0.0870323	0.345167	0.0636364	3	9
PPOX	siRNA1_vs_negctrl	11.8812	11.6512	0.230061	1.73151	2.49732	0.0870663	0.345226	0.0636364	3	9
MYT1	siRNA1_vs_negctrl	10.5621	9.93144	0.63065	1.75596	2.51742	0.0871222	0.345371	0.1	3	9
WDR73	siRNA1_vs_negctrl	12.449	12.2789	0.170034	1.292	2.12313	0.0871417	0.345372	0.1	3	9
FAM105B	siRNA1_vs_negctrl	9.0822	9.33	-0.247808	-2.18569	-2.8634	0.0871793	0.345445	0.00909091	3	9
ARID5B	siRNA1_vs_negctrl	10.083	9.84747	0.235522	1.3421	2.16531	0.0872331	0.345582	0.1	3	9
GGA3	siRNA1_vs_negctrl	10.8454	10.6038	0.241574	1.57637	2.36549	0.0872569	0.345598	0.0363636	3	9
ZNF625	siRNA1_vs_negctrl	10.5233	10.2989	0.224407	2.04637	2.75309	0.0872758	0.345598	0.0262367	3	9
MLL4	siRNA1_vs_negctrl	10.6463	10.8769	-0.230571	-1.58242	-2.37042	0.0873003	0.345619	0.1	3	9
RPN2	siRNA1_vs_negctrl	13.753	13.8604	-0.107317	-1.84055	-2.58615	0.0873442	0.345622	0.0517926	3	9
IL15	siRNA1_vs_negctrl	9.0642	9.47934	-0.415137	-2.1312	-2.81955	0.0873652	0.345622	0.00909091	3	9
FARSB	siRNA1_vs_negctrl	14.3301	14.628	-0.297867	-2.24377	-2.90695	0.0873804	0.345622	0.00909091	3	9
ZNF783	siRNA1_vs_negctrl	9.86161	9.57158	0.290031	2.00257	2.71743	0.0873841	0.345622	0.0181818	3	9
LOC100133781	siRNA1_vs_negctrl	8.23668	8.49135	-0.254668	-1.95719	-2.68085	0.0873972	0.345622	0.0363636	3	9
COMT	siRNA1_vs_negctrl	10.719	10.972	-0.253053	-1.59394	-2.37955	0.0874287	0.34567	0.1	3	9
GPD1L	siRNA1_vs_negctrl	10.8692	10.9501	-0.0809311	-1.08359	-1.95494	0.0874606	0.34572	0.209091	3	9
PCP2	siRNA1_vs_negctrl	9.13722	8.85195	0.285271	2.12004	2.80976	0.0875185	0.345872	0.00909091	3	9
TIMP3	siRNA1_vs_negctrl	9.73934	8.93684	0.8025	2.29012	2.94115	0.0875657	0.345908	0.0181818	3	9
METTL10	siRNA1_vs_negctrl	10.8132	11.0356	-0.222443	-1.65684	-2.432	0.0875694	0.345908	0.0636364	3	9
FAM125B	siRNA1_vs_negctrl	7.09935	7.2728	-0.173442	-1.05026	-1.93183	0.0875853	0.345908	0.145455	3	9
LOC730091	siRNA1_vs_negctrl	10.8962	10.4787	0.417488	1.9749	2.69382	0.0876065	0.345915	0.0363636	3	9
FAM161A	siRNA1_vs_negctrl	10.1841	10.5655	-0.381476	-2.25203	-2.91115	0.0876807	0.346107	0.0181818	3	9
IDI2	siRNA1_vs_negctrl	9.00591	9.72551	-0.719607	-2.33698	-2.97578	0.0877004	0.346107	0.00909091	3	9
UBL3	siRNA1_vs_negctrl	11.4756	11.2711	0.204539	1.46755	2.27044	0.0877129	0.346107	0.0636364	3	9
NQO1	siRNA1_vs_negctrl	10.2975	9.55134	0.746177	2.19851	2.86927	0.0877655	0.346239	0.00909091	3	9
TRIM36	siRNA1_vs_negctrl	9.36277	10.1904	-0.827627	-2.26526	-2.92017	0.0878363	0.346442	0.00909091	3	9
PPP2R3B	siRNA1_vs_negctrl	11.2647	11.5291	-0.264434	-1.6441	-2.41976	0.0878615	0.346465	0.1	3	9
TOMM70A	siRNA1_vs_negctrl	9.24228	9.41359	-0.171302	-1.40148	-2.21283	0.0879503	0.346724	0.145455	3	9
ZNF346	siRNA1_vs_negctrl	8.63364	8.7914	-0.157768	-1.30956	-2.13439	0.0879658	0.346724	0.145455	3	9
SP3	siRNA1_vs_negctrl	12.7902	12.5321	0.25815	2.08249	2.77705	0.0879917	0.346746	0.00909091	3	9
ZNF821	siRNA1_vs_negctrl	7.76937	8.08606	-0.316693	-2.12342	-2.80909	0.0880133	0.346746	0.00909091	3	9
MCM5	siRNA1_vs_negctrl	12.8543	13.0714	-0.217158	-1.66577	-2.43704	0.0880426	0.346746	0.0363636	3	9
CCDC134	siRNA1_vs_negctrl	9.48417	9.08043	0.403739	1.9592	2.6784	0.0880596	0.346746	0.0181818	3	9
PLP2	siRNA1_vs_negctrl	12.8957	13.2507	-0.355052	-2.17045	-2.84532	0.0880826	0.346746	0.00909091	3	9
ABCA11P	siRNA1_vs_negctrl	8.16634	7.6922	0.474137	2.18888	2.85947	0.0881042	0.346746	0.0181818	3	9
PDE6H	siRNA1_vs_negctrl	6.42916	6.61828	-0.189113	-1.38116	-2.19465	0.0881282	0.346746	0.145455	3	9
CCDC11	siRNA1_vs_negctrl	6.63848	6.45545	0.183027	2.17268	2.84665	0.0881405	0.346746	0.00909091	3	9
PLK1	siRNA1_vs_negctrl	13.4647	13.9827	-0.518003	-2.29544	-2.94096	0.0881453	0.346746	0.00909091	3	9
ZNF154	siRNA1_vs_negctrl	7.91559	7.68914	0.226449	1.82561	2.56913	0.0881725	0.346777	0.0363636	3	9
PTK2B	siRNA1_vs_negctrl	7.50413	7.62436	-0.120234	-0.942243	-1.89117	0.0882304	0.346929	0.0636364	3	9
ADAM9	siRNA1_vs_negctrl	10.0333	10.2894	-0.256182	-1.50785	-2.30222	0.0882693	0.347006	0.0636364	3	9
WASF2	siRNA1_vs_negctrl	11.377	11.2452	0.131874	1.02314	1.91207	0.0882932	0.347024	0.281818	3	9
C9orf75	siRNA1_vs_negctrl	9.79578	9.54247	0.253306	2.20146	2.8657	0.0886057	0.348175	0.00909091	3	9
EZH2	siRNA1_vs_negctrl	13.6055	13.527	0.0784756	1.10245	1.96327	0.0886536	0.348256	0.209091	3	9
PAFAH1B2	siRNA1_vs_negctrl	13.214	13.1288	0.08523	0.919717	1.90983	0.0886843	0.348256	0.481818	3	9
C14orf28	siRNA1_vs_negctrl	8.58134	8.17284	0.408499	1.93694	2.65668	0.0886844	0.348256	0.0363636	3	9
PELI1	siRNA1_vs_negctrl	9.70951	9.17267	0.53684	1.89472	2.6224	0.0887105	0.348263	0.0363636	3	9
NDUFS1	siRNA1_vs_negctrl	13.893	14.0988	-0.20581	-1.88434	-2.6139	0.0887251	0.348263	0.0363636	3	9
LOC727820	siRNA1_vs_negctrl	7.78497	8.3279	-0.542937	-2.21535	-2.87515	0.0887853	0.348424	0.0181818	3	9
ZNF485	siRNA1_vs_negctrl	8.39071	8.1688	0.221913	1.86361	2.5962	0.0888692	0.348665	0.0363636	3	9
UTX	siRNA1_vs_negctrl	10.9992	10.8193	0.179916	1.20641	2.04412	0.0888892	0.348665	0.1	3	9
SIGMAR1	siRNA1_vs_negctrl	13.9069	13.7196	0.187353	1.59918	2.37658	0.0889052	0.348665	0.0636364	3	9
KLF8	siRNA1_vs_negctrl	7.09952	6.74708	0.352438	2.2522	2.90238	0.0889256	0.348669	0.0181818	3	9
TSPAN14	siRNA1_vs_negctrl	9.50553	9.45279	0.0527411	1.49028	2.28367	0.089022	0.348922	0.1	3	9
UNC5B	siRNA1_vs_negctrl	10.7235	10.5313	0.192202	1.25603	2.08466	0.089029	0.348922	0.209091	3	9
MAL2	siRNA1_vs_negctrl	11.316	11.8939	-0.57783	-2.20664	-2.8665	0.0890658	0.34899	0.00909091	3	9
GRIK4	siRNA1_vs_negctrl	7.58313	7.41007	0.173066	1.59758	2.3743	0.0890922	0.348991	0.0363636	3	9
HP1BP3	siRNA1_vs_negctrl	12.6609	13.3598	-0.698897	-2.24634	-2.89664	0.0891049	0.348991	0.00909091	3	9
KRT74	siRNA1_vs_negctrl	8.49884	8.14159	0.357253	2.09753	2.78095	0.0891997	0.349286	0.0205964	3	9
