gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
UBQLN2	KDpooled_vs_matchedreps	10.9611	11.0607	-0.099675	-0.586355	-1.01012	0.356977	0.682429	0.714286	6	3
FAM73B	KDpooled_vs_matchedreps	9.47104	9.62489	-0.153853	-0.911189	-1.14984	0.356995	0.682429	0.380952	6	3
UHMK1	KDpooled_vs_matchedreps	10.1044	10.2038	-0.0994267	-0.648576	-0.993487	0.357059	0.682429	0.714286	6	3
FAM169B	KDpooled_vs_matchedreps	7.46431	7.35177	0.11254	0.620021	0.986058	0.357076	0.682429	0.547619	6	3
PCDHB1	KDpooled_vs_matchedreps	7.15934	7.4808	-0.321457	-0.935969	-1.1657	0.357076	0.682429	0.380952	6	3
HIST3H3	KDpooled_vs_matchedreps	16.9901	17.0476	-0.057545	-0.634053	-0.988714	0.357086	0.682429	0.714286	6	3
AGXT	KDpooled_vs_matchedreps	6.74269	6.70407	0.0386217	0.58619	1.00987	0.357096	0.682429	1	6	3
LMO3	KDpooled_vs_matchedreps	6.22512	6.15844	0.0666767	0.592336	0.995292	0.357128	0.682429	0.904762	6	3
PSMC5	KDpooled_vs_matchedreps	13.1349	13.0356	0.0993183	0.590093	0.998688	0.357138	0.682429	0.380952	6	3
UNQ6167	KDpooled_vs_matchedreps	8.10953	8.36532	-0.255797	-0.685802	-1.01033	0.357148	0.682429	0.380952	6	3
FAM136A	KDpooled_vs_matchedreps	15.2917	15.1869	0.104842	0.600693	0.988124	0.357254	0.68256	0.261905	6	3
OR2C3	KDpooled_vs_matchedreps	7.05657	6.96828	0.0882917	0.605942	0.98606	0.357357	0.682677	0.380952	6	3
COQ5	KDpooled_vs_matchedreps	12.1168	12.1865	-0.0697067	-0.658859	-0.997088	0.357393	0.682677	0.380952	6	3
RAD21	KDpooled_vs_matchedreps	14.3264	14.2133	0.11302	0.632406	0.987628	0.357444	0.682677	0.547619	6	3
MUS81	KDpooled_vs_matchedreps	13.5964	13.4684	0.12807	0.756571	1.05055	0.357468	0.682677	0.714286	6	3
ACTB	KDpooled_vs_matchedreps	17.665	17.7593	-0.0942817	-0.785208	-1.0682	0.357576	0.682775	0.299677	6	3
TSN	KDpooled_vs_matchedreps	12.7244	12.8164	-0.0920133	-0.703167	-1.01897	0.357604	0.682775	0.261905	6	3
SLC35E2	KDpooled_vs_matchedreps	9.57305	9.73875	-0.165697	-0.699441	-1.01688	0.357633	0.682775	0.380952	6	3
NSDHL	KDpooled_vs_matchedreps	10.6828	10.6128	0.0700283	0.637014	0.988362	0.357753	0.682908	0.261905	6	3
ITGA7	KDpooled_vs_matchedreps	12.2184	12.3987	-0.180278	-0.660807	-0.997306	0.357788	0.682908	0.714286	6	3
SLC30A2	KDpooled_vs_matchedreps	9.69753	9.51566	0.18187	0.697687	1.01565	0.357817	0.682908	0.714286	6	3
ABI2	KDpooled_vs_matchedreps	12.0769	11.9805	0.0964483	0.609731	0.984241	0.357866	0.68293	0.166667	6	3
ENOX1	KDpooled_vs_matchedreps	8.5207	8.34213	0.178573	0.601269	0.985746	0.358026	0.683162	0.380952	6	3
NEUROG1	KDpooled_vs_matchedreps	14.0002	14.296	-0.295765	-0.59565	-0.988667	0.358078	0.683187	0.547619	6	3
ARHGAP4	KDpooled_vs_matchedreps	14.5846	14.5028	0.08174	0.599135	0.986379	0.358134	0.683222	0.714286	6	3
MAGEB2	KDpooled_vs_matchedreps	7.61946	7.66381	-0.04435	-0.59838	-0.986301	0.358295	0.683289	0.547619	6	3
PSMC3	KDpooled_vs_matchedreps	14.2818	14.3468	-0.0649733	-0.588726	-0.995628	0.358335	0.683289	1	6	3
KIT	KDpooled_vs_matchedreps	7.15758	6.81183	0.345757	0.584169	1.00867	0.358363	0.683289	0.714286	6	3
KRTAP13-3	KDpooled_vs_matchedreps	6.76429	6.92331	-0.159025	-0.695648	-1.01375	0.358363	0.683289	0.547619	6	3
ZFP36L1	KDpooled_vs_matchedreps	15.5208	15.1991	0.321743	0.78309	1.06577	0.358374	0.683289	0.261905	6	3
KRT8	KDpooled_vs_matchedreps	16.6214	16.73	-0.108565	-0.713254	-1.02344	0.358447	0.683289	0.380952	6	3
LETM1P2	KDpooled_vs_matchedreps	7.93844	8.13448	-0.196043	-0.775749	-1.06105	0.358461	0.683289	0.380952	6	3
PRKAG3	KDpooled_vs_matchedreps	6.53267	6.36946	0.16321	0.583883	1.00919	0.358474	0.683289	1	6	3
C3orf54	KDpooled_vs_matchedreps	9.55026	9.74087	-0.190607	-0.584796	-1.00405	0.358585	0.683378	0.380952	6	3
SCRG1	KDpooled_vs_matchedreps	6.41626	6.33694	0.07932	0.604561	0.98329	0.358597	0.683378	0.904762	6	3
TMEM209	KDpooled_vs_matchedreps	11.6525	11.8087	-0.156267	-0.592677	-0.989291	0.358647	0.683402	0.547619	6	3
SNTB1	KDpooled_vs_matchedreps	10.9052	11.2271	-0.321932	-0.587845	-0.995529	0.3587	0.683431	0.904762	6	3
SEMA5A	KDpooled_vs_matchedreps	6.60869	6.53133	0.0773633	0.619927	0.982621	0.358768	0.683486	0.714286	6	3
GPRC5B	KDpooled_vs_matchedreps	8.5896	8.81109	-0.221485	-0.739911	-1.03834	0.358981	0.68376	0.261905	6	3
KCNH3	KDpooled_vs_matchedreps	7.90523	8.06278	-0.157543	-0.716091	-1.02429	0.358995	0.68376	0.380952	6	3
PYY	KDpooled_vs_matchedreps	8.44388	8.55702	-0.113138	-0.614907	-0.981619	0.359025	0.68376	0.547619	6	3
ANKRD13D	KDpooled_vs_matchedreps	8.21758	8.42775	-0.210168	-0.764827	-1.05337	0.359109	0.683814	0.166667	6	3
LOC729029	KDpooled_vs_matchedreps	7.43228	7.57442	-0.142143	-0.713248	-1.02247	0.35913	0.683814	0.380952	6	3
CAPN5	KDpooled_vs_matchedreps	7.91501	7.98645	-0.0714383	-0.619049	-0.981523	0.35926	0.683989	0.380952	6	3
ZMYND15	KDpooled_vs_matchedreps	9.31865	9.39276	-0.07411	-0.73437	-1.03457	0.359304	0.684001	0.261905	6	3
DEPDC6	KDpooled_vs_matchedreps	7.60686	7.50101	0.10585	0.675337	1.00141	0.359561	0.68426	0.380952	6	3
KRT86	KDpooled_vs_matchedreps	11.7964	11.642	0.154392	0.763765	1.05207	0.359578	0.68426	0.380952	6	3
DLAT	KDpooled_vs_matchedreps	11.5141	11.6793	-0.165123	-0.606209	-0.98064	0.359581	0.68426	0.714286	6	3
MYD88	KDpooled_vs_matchedreps	10.5279	10.4078	0.120033	0.582635	1.00423	0.359721	0.68426	0.547619	6	3
JPH2	KDpooled_vs_matchedreps	7.98379	8.08188	-0.0980883	-0.594849	-0.983996	0.359761	0.68426	0.380952	6	3
ZNF142	KDpooled_vs_matchedreps	10.3607	10.4675	-0.106772	-0.707852	-1.01843	0.359814	0.68426	0.380952	6	3
TIMM8B	KDpooled_vs_matchedreps	15.6115	15.5446	0.0668317	0.747128	1.04153	0.359826	0.68426	0.243305	6	3
C2orf29	KDpooled_vs_matchedreps	11.4082	11.3768	0.0314783	0.612194	0.979764	0.35985	0.68426	0.904762	6	3
CDSN	KDpooled_vs_matchedreps	9.41545	9.54254	-0.127085	-0.70625	-1.01743	0.359883	0.68426	0.261905	6	3
PFKM	KDpooled_vs_matchedreps	13.0954	13.1661	-0.0707383	-0.584666	-0.996236	0.359903	0.68426	0.380952	6	3
DOCK10	KDpooled_vs_matchedreps	6.79531	6.93389	-0.138578	-0.759703	-1.04911	0.359912	0.68426	0.380952	6	3
C1orf49	KDpooled_vs_matchedreps	6.62801	6.57351	0.0545	0.594379	0.983803	0.359924	0.68426	0.714286	6	3
GGT8P	KDpooled_vs_matchedreps	6.51975	6.63395	-0.114203	-0.84866	-1.10535	0.359947	0.68426	0.380952	6	3
DEDD	KDpooled_vs_matchedreps	9.15772	9.26871	-0.11099	-0.600635	-0.980824	0.359975	0.68426	0.714286	6	3
FLJ14100	KDpooled_vs_matchedreps	7.11875	7.07954	0.0392133	0.610641	0.97937	0.360024	0.68428	0.547619	6	3
ALOX5	KDpooled_vs_matchedreps	7.36294	7.2004	0.162543	0.654177	0.990796	0.360077	0.68428	0.547619	6	3
SHISA5	KDpooled_vs_matchedreps	14.2661	14.1006	0.165492	0.788562	1.06681	0.360119	0.68428	0.714286	6	3
BCL2L14	KDpooled_vs_matchedreps	7.51594	7.64071	-0.124772	-0.769185	-1.05466	0.360138	0.68428	0.261905	6	3
CEP27	KDpooled_vs_matchedreps	10.3627	10.4185	-0.05589	-0.708527	-1.0183	0.360176	0.68428	0.166667	6	3
LGALS14	KDpooled_vs_matchedreps	6.88526	6.82554	0.0597267	0.662045	0.993973	0.360264	0.684305	0.547619	6	3
FAM149B1	KDpooled_vs_matchedreps	10.9445	10.7959	0.148575	0.594783	0.982531	0.360265	0.684305	0.714286	6	3
CLIC5	KDpooled_vs_matchedreps	8.88589	8.68468	0.201208	0.673475	0.999228	0.360394	0.684357	0.714286	6	3
PBXIP1	KDpooled_vs_matchedreps	8.30616	8.18473	0.12143	0.762264	1.05001	0.360404	0.684357	0.380952	6	3
FXC1	KDpooled_vs_matchedreps	11.3576	11.2189	0.1387	0.618884	0.979196	0.360421	0.684357	0.547619	6	3
LGALS9C	KDpooled_vs_matchedreps	9.07132	8.90479	0.166528	0.672278	0.998561	0.360445	0.684357	0.547619	6	3
PHF8	KDpooled_vs_matchedreps	11.6278	11.7116	-0.0837883	-0.683936	-1.00375	0.36094	0.685192	0.380952	6	3
CCDC19	KDpooled_vs_matchedreps	7.32818	7.14184	0.186337	0.669234	0.996289	0.360964	0.685192	0.380952	6	3
KHDC1	KDpooled_vs_matchedreps	6.8159	6.839	-0.0231083	-0.593097	-0.981362	0.360999	0.685192	0.714286	6	3
DNAJB12	KDpooled_vs_matchedreps	12.0682	11.9849	0.0833317	0.700759	1.01267	0.361066	0.6852	0.547619	6	3
TSC2	KDpooled_vs_matchedreps	9.57491	9.52084	0.05407	0.627806	0.979727	0.361124	0.6852	0.380952	6	3
DERL1	KDpooled_vs_matchedreps	12.4172	12.2907	0.12648	0.582551	0.994794	0.361128	0.6852	1	6	3
LOC751071	KDpooled_vs_matchedreps	10.0698	9.87319	0.196653	0.580843	1.00029	0.361183	0.6852	0.904762	6	3
MGC24103	KDpooled_vs_matchedreps	7.05881	6.42562	0.633193	0.580062	1.00431	0.361194	0.6852	1	6	3
PARD3	KDpooled_vs_matchedreps	9.81019	9.73348	0.0767033	0.720466	1.02338	0.361448	0.685609	0.547619	6	3
TRAF3	KDpooled_vs_matchedreps	11.7386	11.8585	-0.119865	-0.58279	-0.991907	0.361541	0.685713	0.714286	6	3
LOC440292	KDpooled_vs_matchedreps	10.0759	10.1476	-0.0717583	-0.596268	-0.978043	0.361602	0.685741	0.261905	6	3
FAM22D	KDpooled_vs_matchedreps	7.40507	7.57123	-0.16616	-0.710302	-1.01721	0.361657	0.685741	0.380952	6	3
BICD2	KDpooled_vs_matchedreps	10.962	11.0698	-0.10774	-0.643795	-0.983999	0.36168	0.685741	0.714286	6	3
TMEM98	KDpooled_vs_matchedreps	11.7181	11.6353	0.082815	0.691542	1.00666	0.361724	0.685741	0.380952	6	3
AXIN2	KDpooled_vs_matchedreps	14.2982	14.2272	0.0710183	0.677072	0.999016	0.361747	0.685741	0.547619	6	3
RCN3	KDpooled_vs_matchedreps	6.9148	6.88173	0.0330733	0.611669	0.975453	0.361886	0.685741	0.547619	6	3
SPAG1	KDpooled_vs_matchedreps	6.78481	6.66486	0.119948	0.646319	0.984586	0.361924	0.685741	0.547619	6	3
ABCD1	KDpooled_vs_matchedreps	9.4787	9.33609	0.142608	0.612767	0.975362	0.361972	0.685741	0.714286	6	3
ETV6	KDpooled_vs_matchedreps	9.54379	9.41885	0.124938	0.676515	0.998395	0.361974	0.685741	0.380952	6	3
C14orf181	KDpooled_vs_matchedreps	8.60983	8.70169	-0.09186	-0.581402	-0.992847	0.362001	0.685741	0.547619	6	3
INSL5	KDpooled_vs_matchedreps	7.01758	6.84328	0.174293	0.581149	0.993527	0.362006	0.685741	0.904762	6	3
MPP7	KDpooled_vs_matchedreps	7.47453	7.35168	0.122847	0.751762	1.04131	0.362042	0.685741	0.380952	6	3
LOC100129196	KDpooled_vs_matchedreps	7.9322	7.83457	0.097635	0.623566	0.97695	0.36207	0.685741	0.380952	6	3
ZZEF1	KDpooled_vs_matchedreps	11.2751	11.1506	0.12443	0.728011	1.02692	0.362091	0.685741	0.380952	6	3
PUS1	KDpooled_vs_matchedreps	14.4089	14.5278	-0.118908	-0.586143	-0.983345	0.36223	0.685854	0.714286	6	3
RAB11FIP4	KDpooled_vs_matchedreps	12.1052	12.0207	0.0844883	0.586516	0.982662	0.362298	0.685854	0.547619	6	3
COL21A1	KDpooled_vs_matchedreps	7.01773	7.11972	-0.101995	-0.603647	-0.974627	0.3623	0.685854	0.547619	6	3
HAO2	KDpooled_vs_matchedreps	6.68134	6.42173	0.25961	0.57858	1.00157	0.362335	0.685854	0.547619	6	3
EIF2B3	KDpooled_vs_matchedreps	10.771	10.8614	-0.0903817	-0.582737	-0.98794	0.36236	0.685854	1	6	3
KIN	KDpooled_vs_matchedreps	11.6802	11.5465	0.133705	0.862142	1.11061	0.36238	0.685854	0.261905	6	3
IMPG2	KDpooled_vs_matchedreps	8.42348	8.27908	0.144408	0.669585	0.994044	0.362566	0.686133	0.547619	6	3
FLJ10213	KDpooled_vs_matchedreps	8.99445	9.10442	-0.109975	-0.579775	-0.992936	0.362771	0.686364	0.714286	6	3
ZNF556	KDpooled_vs_matchedreps	9.58315	9.22038	0.362775	0.812828	1.07852	0.362782	0.686364	0.380952	6	3
DKFZp547G183	KDpooled_vs_matchedreps	7.7414	7.60154	0.139858	0.682007	1.00001	0.362803	0.686364	0.547619	6	3
HAB1	KDpooled_vs_matchedreps	6.72951	6.76188	-0.0323633	-0.613379	-0.973666	0.362841	0.686364	0.714286	6	3
GPR150	KDpooled_vs_matchedreps	16.0062	16.2268	-0.220652	-0.628581	-0.97642	0.363092	0.686768	0.547619	6	3
LOC401351	KDpooled_vs_matchedreps	7.4073	7.55637	-0.149073	-0.650222	-0.984246	0.363135	0.686773	0.380952	6	3
ATP1B1	KDpooled_vs_matchedreps	12.8451	12.7017	0.143358	0.680124	0.99849	0.363172	0.686773	0.547619	6	3
ONECUT1	KDpooled_vs_matchedreps	7.27273	7.6751	-0.40237	-0.929693	-1.15261	0.363275	0.686897	0.380952	6	3
CHAF1A	KDpooled_vs_matchedreps	13.3463	13.3901	-0.0438133	-0.724799	-1.02329	0.363342	0.686951	0.547619	6	3
RPS3A	KDpooled_vs_matchedreps	17.2447	17.209	0.0356517	0.630971	0.976301	0.363576	0.687274	0.547619	6	3
C1orf61	KDpooled_vs_matchedreps	8.99421	8.79047	0.203743	0.584994	0.979643	0.36359	0.687274	0.547619	6	3
SGCZ	KDpooled_vs_matchedreps	6.50031	6.4213	0.079015	0.645165	0.981229	0.36371	0.687367	0.547619	6	3
LMAN1L	KDpooled_vs_matchedreps	9.12742	9.36984	-0.242413	-0.682879	-0.999143	0.363716	0.687367	0.547619	6	3
SAMD3	KDpooled_vs_matchedreps	6.97662	7.04331	-0.0666933	-0.803331	-1.07107	0.363824	0.687499	0.714286	6	3
TAS2R3	KDpooled_vs_matchedreps	6.79574	6.85183	-0.056095	-0.634934	-0.977051	0.363906	0.687582	0.547619	6	3
LOC646609	KDpooled_vs_matchedreps	9.13169	8.91447	0.21722	0.804539	1.07163	0.363972	0.687606	0.380952	6	3
CYorf16	KDpooled_vs_matchedreps	6.65289	6.70185	-0.048965	-0.800507	-1.06904	0.364005	0.687606	0.261905	6	3
PSMC1	KDpooled_vs_matchedreps	16.0069	15.9355	0.0713367	0.777892	1.05476	0.364033	0.687606	0.380952	6	3
ADRB3	KDpooled_vs_matchedreps	8.18791	8.31613	-0.128223	-0.853285	-1.10242	0.364177	0.687806	0.261905	6	3
KIAA2022	KDpooled_vs_matchedreps	6.72912	6.6782	0.0509183	0.630494	0.97499	0.364248	0.687866	0.714286	6	3
FOXQ1	KDpooled_vs_matchedreps	16.2333	16.3955	-0.162185	-0.604663	-0.969912	0.364402	0.687908	0.547619	6	3
C1orf92	KDpooled_vs_matchedreps	6.64201	6.71878	-0.07677	-0.752326	-1.03837	0.364443	0.687908	0.380952	6	3
SPRYD4	KDpooled_vs_matchedreps	10.8784	10.7598	0.11864	0.607792	0.969808	0.364494	0.687908	0.547619	6	3
VBP1	KDpooled_vs_matchedreps	11.9149	11.7678	0.147153	0.593783	0.971232	0.364521	0.687908	0.547619	6	3
SPIRE1	KDpooled_vs_matchedreps	9.90814	10.1501	-0.241985	-0.577697	-0.988283	0.364537	0.687908	1	6	3
FAM76A	KDpooled_vs_matchedreps	7.88559	8.02384	-0.13825	-0.845902	-1.09719	0.364548	0.687908	0.547619	6	3
CLTC	KDpooled_vs_matchedreps	15.0741	14.9734	0.100712	0.797806	1.06656	0.364564	0.687908	0.547619	6	3
NDUFV3	KDpooled_vs_matchedreps	13.8947	13.8293	0.0654167	0.636234	0.976386	0.364577	0.687908	0.714286	6	3
GABRA3	KDpooled_vs_matchedreps	6.90652	6.99132	-0.084795	-0.694426	-1.004	0.364688	0.688045	0.714286	6	3
UNQ6975	KDpooled_vs_matchedreps	6.6764	6.21795	0.458447	0.575361	0.996442	0.364744	0.688073	0.904762	6	3
BAAT	KDpooled_vs_matchedreps	6.65851	6.63726	0.0212517	0.762047	1.04389	0.364779	0.688073	0.261905	6	3
SNRPA1	KDpooled_vs_matchedreps	14.4434	14.575	-0.13166	-0.585581	-0.974802	0.364837	0.688086	0.714286	6	3
MBD4	KDpooled_vs_matchedreps	10.3785	10.5123	-0.133842	-0.591926	-0.971001	0.364863	0.688086	1	6	3
ZNF628	KDpooled_vs_matchedreps	10.6851	10.7499	-0.0647717	-0.592363	-0.970646	0.364934	0.688147	0.714286	6	3
LHX1	KDpooled_vs_matchedreps	11.2465	11.4995	-0.25302	-0.579948	-0.980906	0.365004	0.688152	0.547619	6	3
C1S	KDpooled_vs_matchedreps	8.01056	7.83068	0.179877	0.638821	0.976623	0.365013	0.688152	0.547619	6	3
DNASE2	KDpooled_vs_matchedreps	10.526	10.4415	0.0845267	0.581452	0.97823	0.365103	0.688249	0.380952	6	3
LYPD3	KDpooled_vs_matchedreps	12.2363	12.5564	-0.320133	-0.577071	-0.985934	0.365233	0.688409	0.547619	6	3
SOX12	KDpooled_vs_matchedreps	8.18957	8.07794	0.11163	0.577798	0.983927	0.365264	0.688409	0.261905	6	3
KLF6	KDpooled_vs_matchedreps	13.5408	13.2809	0.259928	0.723489	1.01973	0.365358	0.688409	0.380952	6	3
LCN12	KDpooled_vs_matchedreps	7.02143	7.41016	-0.388738	-0.93016	-1.14983	0.365389	0.688409	0.166667	6	3
C10orf95	KDpooled_vs_matchedreps	9.4051	9.25968	0.145417	0.597063	0.968235	0.365412	0.688409	0.547619	6	3
ZBTB8OS	KDpooled_vs_matchedreps	12.0328	12.255	-0.222182	-0.593569	-0.969002	0.365417	0.688409	0.904762	6	3
ADAT3	KDpooled_vs_matchedreps	7.98403	8.06451	-0.0804783	-0.625087	-0.971224	0.365466	0.688427	0.380952	6	3
SH3BP2	KDpooled_vs_matchedreps	10.344	10.6026	-0.25858	-0.696904	-1.00395	0.365691	0.688602	0.261905	6	3
BAT1	KDpooled_vs_matchedreps	12.5081	12.5699	-0.06187	-0.644885	-0.977714	0.365834	0.688602	0.380952	6	3
TRNAU1AP	KDpooled_vs_matchedreps	10.9504	10.8616	0.0887033	0.702443	1.00684	0.365853	0.688602	0.380952	6	3
HNF1A	KDpooled_vs_matchedreps	11.9114	12.1144	-0.202995	-0.618501	-0.968789	0.365864	0.688602	0.261905	6	3
KIF13B	KDpooled_vs_matchedreps	11.1057	11.0004	0.105285	0.604641	0.966789	0.365871	0.688602	0.380952	6	3
TENC1	KDpooled_vs_matchedreps	8.18715	8.40094	-0.213785	-0.783422	-1.05565	0.365928	0.688602	0.380952	6	3
MUC12	KDpooled_vs_matchedreps	7.13295	7.31729	-0.18434	-0.782455	-1.05501	0.365949	0.688602	0.380952	6	3
MRPL2	KDpooled_vs_matchedreps	10.2152	10.1404	0.074805	0.590599	0.96859	0.36596	0.688602	0.904762	6	3
NEK6	KDpooled_vs_matchedreps	10.6334	10.7357	-0.102315	-0.601283	-0.966543	0.365981	0.688602	0.380952	6	3
ESRRA	KDpooled_vs_matchedreps	13.8802	13.959	-0.0788217	-0.575275	-0.986189	0.366069	0.688602	0.547619	6	3
HSPC159	KDpooled_vs_matchedreps	12.3941	12.1363	0.257758	0.607598	0.966363	0.366173	0.688602	0.380952	6	3
MYRIP	KDpooled_vs_matchedreps	7.63827	7.4947	0.143572	0.611116	0.966679	0.366231	0.688602	0.714286	6	3
COX8A	KDpooled_vs_matchedreps	15.7214	15.8157	-0.094275	-0.581909	-0.973452	0.366245	0.688602	0.547619	6	3
C14orf65	KDpooled_vs_matchedreps	12.7025	12.6065	0.09605	0.607388	0.96614	0.366274	0.688602	0.714286	6	3
TRAM1L1	KDpooled_vs_matchedreps	8.50937	8.2117	0.297665	0.641687	0.975696	0.366277	0.688602	0.547619	6	3
FZD2	KDpooled_vs_matchedreps	10.3916	10.4695	-0.07786	-0.674131	-0.99083	0.366285	0.688602	0.547619	6	3
POLR1A	KDpooled_vs_matchedreps	8.05912	8.16113	-0.102018	-0.750952	-1.03501	0.366285	0.688602	0.380952	6	3
DOCK8	KDpooled_vs_matchedreps	7.94756	7.86163	0.0859367	0.580619	0.974494	0.366353	0.688602	0.166667	6	3
SYT14	KDpooled_vs_matchedreps	6.72117	6.80262	-0.081445	-0.726215	-1.0198	0.36648	0.688602	0.547619	6	3
ELFN1	KDpooled_vs_matchedreps	14.6161	14.8032	-0.187095	-0.575864	-0.98202	0.366492	0.688602	0.547619	6	3
GBX2	KDpooled_vs_matchedreps	7.55329	7.72065	-0.167353	-0.576781	-0.97994	0.366493	0.688602	0.904762	6	3
ZNFX1	KDpooled_vs_matchedreps	9.18601	9.01849	0.16752	0.806336	1.06928	0.366525	0.688602	0.380952	6	3
CCL15	KDpooled_vs_matchedreps	7.72925	7.62862	0.10063	0.603332	0.965344	0.366539	0.688602	0.547619	6	3
ZNF800	KDpooled_vs_matchedreps	9.04325	9.17375	-0.130498	-0.605325	-0.965424	0.366545	0.688602	0.547619	6	3
FAM178A	KDpooled_vs_matchedreps	8.94013	8.80802	0.13211	0.801201	1.06599	0.366553	0.688602	0.261905	6	3
FOXI3	KDpooled_vs_matchedreps	7.99884	8.25693	-0.258087	-0.664651	-0.985639	0.366562	0.688602	0.547619	6	3
GIN1	KDpooled_vs_matchedreps	10.4519	10.5627	-0.110827	-0.574924	-0.983897	0.366609	0.688602	0.380952	6	3
ALDOC	KDpooled_vs_matchedreps	8.0081	7.72354	0.284563	0.659608	0.983087	0.366633	0.688602	0.380952	6	3
CHKA	KDpooled_vs_matchedreps	13.1315	13.0535	0.0780383	0.605556	0.965007	0.366756	0.688762	0.380952	6	3
FNDC5	KDpooled_vs_matchedreps	6.87106	6.79739	0.0736717	0.572668	0.990871	0.366896	0.688791	0.714286	6	3
SLC5A12	KDpooled_vs_matchedreps	10.9495	11.0693	-0.119742	-0.574956	-0.98211	0.366898	0.688791	0.261905	6	3
TMSB15A	KDpooled_vs_matchedreps	12.325	12.6979	-0.372915	-0.635924	-0.972434	0.3669	0.688791	0.547619	6	3
LOC100131310	KDpooled_vs_matchedreps	16.5005	16.615	-0.114515	-0.593159	-0.96536	0.366925	0.688791	0.714286	6	3
INSRR	KDpooled_vs_matchedreps	6.68681	6.73299	-0.04618	-0.652886	-0.979329	0.36704	0.688935	0.380952	6	3
RFNG	KDpooled_vs_matchedreps	9.31409	9.27012	0.0439633	0.614635	0.96566	0.367098	0.688971	0.516853	6	3
ARL4A	KDpooled_vs_matchedreps	11.9741	11.8396	0.134487	0.780735	1.05232	0.367142	0.688982	0.261905	6	3
ZBTB45	KDpooled_vs_matchedreps	13.1956	13.2489	-0.05331	-0.613315	-0.965117	0.367246	0.689101	0.380952	6	3
FAM18B	KDpooled_vs_matchedreps	12.1219	12.2735	-0.151627	-0.784857	-1.0547	0.367292	0.689101	0.547619	6	3
S100PBP	KDpooled_vs_matchedreps	10.7401	10.8183	-0.0781883	-0.636782	-0.972075	0.367321	0.689101	0.380952	6	3
CCNDBP1	KDpooled_vs_matchedreps	13.0436	12.939	0.104605	0.678643	0.991546	0.367418	0.689142	0.261905	6	3
DIS3L	KDpooled_vs_matchedreps	11.741	11.8534	-0.112388	-0.604986	-0.963541	0.367455	0.689142	0.547619	6	3
ADAM10	KDpooled_vs_matchedreps	8.35123	8.1911	0.160132	0.710038	1.00891	0.367492	0.689142	0.380952	6	3
ACCN3	KDpooled_vs_matchedreps	6.79137	6.86895	-0.0775817	-0.629327	-0.969033	0.367519	0.689142	0.261905	6	3
BGN	KDpooled_vs_matchedreps	6.79904	6.83991	-0.0408733	-0.724775	-1.0175	0.367535	0.689142	0.547619	6	3
CCR4	KDpooled_vs_matchedreps	7.06124	7.12292	-0.0616817	-0.668971	-0.986226	0.367627	0.689242	0.261905	6	3
DNAJC9	KDpooled_vs_matchedreps	14.4481	14.4173	0.0307417	0.581137	0.969332	0.367666	0.689243	0.547619	6	3
RNF135	KDpooled_vs_matchedreps	6.77587	6.8494	-0.0735367	-0.790889	-1.05783	0.367776	0.68925	0.380952	6	3
PPM1J	KDpooled_vs_matchedreps	8.09819	8.00646	0.09173	0.571407	0.989521	0.367781	0.68925	1	6	3
CCL21	KDpooled_vs_matchedreps	8.28021	8.55886	-0.278645	-0.762326	-1.03998	0.367784	0.68925	0.261905	6	3
GPATCH4	KDpooled_vs_matchedreps	13.6119	13.5485	0.0633833	0.574611	0.977937	0.36783	0.689264	0.380952	6	3
CREBZF	KDpooled_vs_matchedreps	9.92591	10.087	-0.161072	-0.581904	-0.967975	0.367882	0.689284	0.714286	6	3
SP140	KDpooled_vs_matchedreps	7.94723	8.11513	-0.167897	-0.758954	-1.03772	0.367918	0.689284	0.380952	6	3
OTUD7B	KDpooled_vs_matchedreps	7.07786	7.00539	0.0724683	0.703702	1.00457	0.367996	0.689359	0.380952	6	3
GABRB3	KDpooled_vs_matchedreps	6.58597	6.45229	0.133675	0.597033	0.96176	0.368245	0.689711	0.547619	6	3
HICE1	KDpooled_vs_matchedreps	12.9238	13.0053	-0.0815083	-0.571332	-0.984962	0.368332	0.689711	0.714286	6	3
TAAR2	KDpooled_vs_matchedreps	9.6666	9.88052	-0.213915	-0.882064	-1.11497	0.368341	0.689711	0.0952381	6	3
NEU2	KDpooled_vs_matchedreps	7.04816	6.99743	0.050725	0.683499	0.992815	0.368346	0.689711	0.380952	6	3
LOC642550	KDpooled_vs_matchedreps	12.9412	12.8304	0.110797	0.614797	0.963269	0.368413	0.689711	0.380952	6	3
RPUSD2	KDpooled_vs_matchedreps	12.8414	12.9216	-0.080205	-0.570827	-0.986712	0.368415	0.689711	0.547619	6	3
CCDC134	KDpooled_vs_matchedreps	9.3184	9.11667	0.201728	0.691257	0.99687	0.368485	0.689771	0.380952	6	3
TMEM129	KDpooled_vs_matchedreps	12.5487	12.4081	0.140583	0.612269	0.962444	0.368564	0.689772	0.547619	6	3
CLN5	KDpooled_vs_matchedreps	9.5628	9.36825	0.194552	0.584545	0.964042	0.36862	0.689772	0.714286	6	3
FRAG1	KDpooled_vs_matchedreps	11.0429	11.1419	-0.09897	-0.578087	-0.969084	0.368624	0.689772	0.714286	6	3
LOC100131149	KDpooled_vs_matchedreps	11.1956	11.1096	0.0860083	0.57292	0.977691	0.36864	0.689772	0.714286	6	3
