gene	contrast	mean_KD	mean_CTRL	log2FC	cohens_d	t_stat	p_welch	q_welch_BH	p_mannwhitney	n_a	n_b
GYG1	KDpooled_vs_mock	12.9982	13.2384	-0.240255	-0.763285	-1.28737	0.245235	0.472767	0.547619	6	3
BCL6B	KDpooled_vs_mock	7.03535	7.09029	-0.054935	-0.921341	-1.3303	0.245318	0.472851	0.261905	6	3
THTPA	KDpooled_vs_mock	9.58375	9.78036	-0.196607	-0.760851	-1.29564	0.24535	0.472851	0.380952	6	3
SIRPB2	KDpooled_vs_mock	7.09814	7.28246	-0.184322	-1.06594	-1.43239	0.245358	0.472851	0.166667	6	3
PTPN18	KDpooled_vs_mock	11.9368	11.8181	0.118665	0.8311	1.27836	0.245456	0.472951	0.380952	6	3
PSMA7	KDpooled_vs_mock	15.5996	15.6956	-0.0960917	-0.859346	-1.29222	0.245476	0.472951	0.261905	6	3
LOC339524	KDpooled_vs_mock	6.73969	6.92667	-0.186977	-1.19917	-1.53082	0.245489	0.472951	0.380952	6	3
DLEU2	KDpooled_vs_mock	9.64885	9.85546	-0.20661	-0.774868	-1.27067	0.245617	0.473098	0.380952	6	3
PHOX2A	KDpooled_vs_mock	16.43	16.6142	-0.184218	-0.761079	-1.29134	0.245618	0.473098	0.547619	6	3
ZBTB6	KDpooled_vs_mock	8.39897	8.19554	0.203428	0.959397	1.35504	0.245891	0.473525	0.166667	6	3
AIM1	KDpooled_vs_mock	7.99283	8.28415	-0.291313	-0.760597	-1.29038	0.245896	0.473525	0.547619	6	3
VEZF1	KDpooled_vs_mock	12.2194	12.085	0.134395	0.75849	1.30911	0.245952	0.473525	1	6	3
SLC39A4	KDpooled_vs_mock	11.4987	11.5987	-0.10003	-0.776781	-1.2684	0.245969	0.473525	0.380952	6	3
LOC284542	KDpooled_vs_mock	16.048	16.3918	-0.343827	-0.759526	-1.29486	0.245971	0.473525	0.547619	6	3
DAPK2	KDpooled_vs_mock	6.77799	6.88154	-0.10355	-0.847892	-1.285	0.24607	0.47365	0.380952	6	3
ASB13	KDpooled_vs_mock	11.9702	12.0468	-0.076565	-1.00021	-1.38344	0.246089	0.47365	0.261905	6	3
LPPR2	KDpooled_vs_mock	8.00641	8.33673	-0.330322	-0.973166	-1.36418	0.24615	0.473693	0.166667	6	3
ZCCHC12	KDpooled_vs_mock	7.20745	7.05967	0.147778	0.760402	1.28831	0.246172	0.473693	0.261905	6	3
C11orf82	KDpooled_vs_mock	11.1803	11.4366	-0.256353	-0.758041	-1.30606	0.246215	0.473693	1	6	3
TUBAL3	KDpooled_vs_mock	7.53887	7.47593	0.0629433	0.766023	1.27552	0.246249	0.473693	0.380952	6	3
FAM126A	KDpooled_vs_mock	8.18378	8.06956	0.114213	0.765141	1.27674	0.246254	0.473693	0.380952	6	3
FAM48A	KDpooled_vs_mock	10.092	10.1758	-0.0838067	-0.789512	-1.26525	0.24627	0.473693	0.547619	6	3
KIAA2018	KDpooled_vs_mock	8.84749	8.78132	0.06617	0.757681	1.31011	0.246394	0.473881	0.904762	6	3
TRAPPC5	KDpooled_vs_mock	13.6913	13.8267	-0.135468	-0.980022	-1.36842	0.24649	0.473884	0.261905	6	3
C17orf90	KDpooled_vs_mock	12.5577	12.6983	-0.140627	-0.849368	-1.2849	0.246495	0.473884	0.261905	6	3
THBD	KDpooled_vs_mock	7.37409	7.19863	0.175462	0.920722	1.32779	0.246498	0.473884	0.380952	6	3
GMPPB	KDpooled_vs_mock	10.3654	10.4941	-0.128713	-0.757489	-1.3065	0.246501	0.473884	0.547619	6	3
KLC1	KDpooled_vs_mock	12.9034	13.1365	-0.233128	-0.757276	-1.30235	0.246677	0.474138	0.904762	6	3
PDLIM3	KDpooled_vs_mock	9.73027	9.46061	0.269657	0.758999	1.28861	0.246688	0.474138	0.714286	6	3
EBAG9	KDpooled_vs_mock	11.1706	11.3009	-0.130292	-0.757117	-1.3048	0.246714	0.474138	1	6	3
CCDC68	KDpooled_vs_mock	6.61376	6.51758	0.0961867	0.824773	1.27285	0.246762	0.474138	0.380952	6	3
FAM131C	KDpooled_vs_mock	14.2996	14.6958	-0.396197	-0.767466	-1.27112	0.246788	0.474138	0.380952	6	3
NKX6-3	KDpooled_vs_mock	7.76978	7.93878	-0.169003	-0.954115	-1.34982	0.246792	0.474138	0.261905	6	3
FAM150A	KDpooled_vs_mock	6.34484	6.93608	-0.591235	-1.31323	-1.61255	0.246903	0.474301	0.166667	6	3
KCNK6	KDpooled_vs_mock	10.4446	10.2893	0.155285	0.767313	1.27028	0.246997	0.47443	0.380952	6	3
SLC25A20	KDpooled_vs_mock	9.4314	9.58573	-0.154332	-0.772876	-1.26591	0.247095	0.474547	0.714286	6	3
CXCR3	KDpooled_vs_mock	8.50772	8.34209	0.165632	0.860586	1.2897	0.24711	0.474547	0.261905	6	3
PARP16	KDpooled_vs_mock	10.5847	10.3138	0.270912	0.756196	1.30892	0.247211	0.47469	0.904762	6	3
BBX	KDpooled_vs_mock	12.1758	12.016	0.159847	0.770001	1.26702	0.24724	0.474695	0.380952	6	3
SCAND3	KDpooled_vs_mock	7.69973	7.55069	0.149033	0.776029	1.26333	0.247443	0.475004	0.261905	6	3
TBC1D26	KDpooled_vs_mock	6.78622	6.95737	-0.171155	-1.00668	-1.38559	0.247524	0.475004	0.261905	6	3
RPL18A	KDpooled_vs_mock	16.351	16.5085	-0.15755	-0.885669	-1.30359	0.247528	0.475004	0.547619	6	3
NAIP	KDpooled_vs_mock	8.25922	8.50844	-0.249215	-0.773369	-1.26394	0.24755	0.475004	0.714286	6	3
PRRG2	KDpooled_vs_mock	7.85999	7.96081	-0.100823	-0.758523	-1.28188	0.247561	0.475004	0.261905	6	3
RPSA	KDpooled_vs_mock	17.4801	17.4045	0.0755367	0.755472	1.30488	0.247591	0.475004	0.904762	6	3
SAMD13	KDpooled_vs_mock	6.88547	7.02833	-0.142858	-0.755992	-1.29417	0.247597	0.475004	0.547619	6	3
LOC729652	KDpooled_vs_mock	6.64877	6.34949	0.299273	0.756642	1.28917	0.247613	0.475004	0.547619	6	3
KIAA1462	KDpooled_vs_mock	7.25247	7.12915	0.12332	0.897143	1.31043	0.247685	0.475091	0.261905	6	3
OTUD5	KDpooled_vs_mock	12.7911	12.8464	-0.0553167	-0.795571	-1.2614	0.247852	0.475362	0.261905	6	3
TRIM74	KDpooled_vs_mock	7.57985	7.68465	-0.1048	-0.852678	-1.28375	0.247948	0.475495	0.261905	6	3
CDC14C	KDpooled_vs_mock	8.54701	8.28676	0.260248	0.758642	1.27806	0.247988	0.475521	0.547619	6	3
LILRP2	KDpooled_vs_mock	8.28785	8.18677	0.101075	0.849522	1.28191	0.248028	0.475545	0.547619	6	3
NTF3	KDpooled_vs_mock	9.6141	9.42417	0.18993	0.779573	1.2601	0.24816	0.475714	0.380952	6	3
CSPP1	KDpooled_vs_mock	10.2515	9.86495	0.38653	1.03193	1.40262	0.248213	0.475714	0.166667	6	3
RPL28	KDpooled_vs_mock	16.9304	17.0062	-0.075845	-0.806898	-1.26314	0.248218	0.475714	0.380952	6	3
SPON1	KDpooled_vs_mock	7.51937	7.17327	0.3461	0.754787	1.29198	0.248267	0.475714	0.904762	6	3
DICER1	KDpooled_vs_mock	10.9352	10.6144	0.32076	0.754373	1.29717	0.248271	0.475714	1	6	3
HEATR3	KDpooled_vs_mock	12.0118	12.1274	-0.11559	-0.764525	-1.26695	0.248275	0.475714	0.380952	6	3
EXOC3L2	KDpooled_vs_mock	16.8935	16.8012	0.092305	0.755367	1.28644	0.24836	0.475808	0.380952	6	3
C17orf42	KDpooled_vs_mock	12.0162	11.931	0.085175	0.856043	1.28473	0.248377	0.475808	0.380952	6	3
TAS2R5	KDpooled_vs_mock	7.12897	7.05654	0.072425	0.760306	1.27174	0.248415	0.475812	0.547619	6	3
FGFBP1	KDpooled_vs_mock	7.71439	7.93518	-0.220783	-1.15962	-1.49611	0.248432	0.475812	0.261905	6	3
THOC5	KDpooled_vs_mock	10.8197	10.9169	-0.0971967	-0.782031	-1.25884	0.248475	0.475812	0.547619	6	3
SCGN	KDpooled_vs_mock	8.5481	8.8551	-0.307003	-0.812775	-1.26441	0.248485	0.475812	0.166667	6	3
CEP192	KDpooled_vs_mock	11.0124	11.2712	-0.258803	-0.759705	-1.27203	0.248537	0.475861	0.547619	6	3
RPS15	KDpooled_vs_mock	16.1608	16.2572	-0.096415	-0.775438	-1.25926	0.248665	0.476055	0.380952	6	3
STMN1	KDpooled_vs_mock	16.1079	16.2304	-0.122442	-0.7701	-1.2611	0.2487	0.476071	0.380952	6	3
KIAA1407	KDpooled_vs_mock	7.48651	7.25079	0.235712	0.866742	1.28999	0.248776	0.476105	0.380952	6	3
BNIP2	KDpooled_vs_mock	11.5693	11.9319	-0.362592	-0.757743	-1.27437	0.248784	0.476105	0.547619	6	3
GNL3	KDpooled_vs_mock	13.7121	13.8035	-0.0914167	-1.25123	-1.56314	0.248817	0.476105	0.0952381	6	3
CPSF2	KDpooled_vs_mock	11.9513	11.878	0.0732767	0.757378	1.27494	0.248824	0.476105	0.380952	6	3
BEX5	KDpooled_vs_mock	10.7855	10.9399	-0.154398	-0.764197	-1.26438	0.248889	0.476179	0.547619	6	3
CARTPT	KDpooled_vs_mock	6.91654	7.00523	-0.08869	-0.994646	-1.37435	0.249062	0.476414	0.261905	6	3
VAC14	KDpooled_vs_mock	10.663	10.7709	-0.10788	-0.766274	-1.26191	0.249065	0.476414	0.714286	6	3
TIMM23	KDpooled_vs_mock	13.2041	13.3087	-0.104535	-0.83126	-1.27054	0.24916	0.476455	0.547619	6	3
OR2C3	KDpooled_vs_mock	7.05657	6.92107	0.135498	0.837291	1.2734	0.249165	0.476455	0.380952	6	3
JAGN1	KDpooled_vs_mock	13.4601	13.3728	0.0873533	0.803479	1.25983	0.249179	0.476455	0.261905	6	3
GOLPH3	KDpooled_vs_mock	10.2746	10.6385	-0.363885	-0.756278	-1.27494	0.249192	0.476455	0.904762	6	3
LOC730747	KDpooled_vs_mock	16.4446	16.485	-0.0403183	-0.824804	-1.2675	0.249226	0.476469	0.261905	6	3
ENPP4	KDpooled_vs_mock	10.7425	10.8923	-0.149817	-0.772991	-1.25761	0.249342	0.47664	0.380952	6	3
APC2	KDpooled_vs_mock	10.6155	10.9412	-0.32571	-0.754313	-1.27841	0.249503	0.476846	0.547619	6	3
SPO11	KDpooled_vs_mock	6.71965	6.60855	0.111098	0.757758	1.26937	0.249528	0.476846	0.380952	6	3
RABAC1	KDpooled_vs_mock	14.7039	14.6296	0.0742767	1.0706	1.42854	0.24953	0.476846	0.166667	6	3
PCDHB15	KDpooled_vs_mock	6.38659	6.30576	0.0808283	1.04388	1.40887	0.249621	0.476934	0.261905	6	3
LBP	KDpooled_vs_mock	6.75897	6.85551	-0.0965333	-1.00285	-1.37924	0.249629	0.476934	0.166667	6	3
NEU2	KDpooled_vs_mock	7.04816	6.95811	0.090045	1.0108	1.38464	0.249805	0.47722	0.261905	6	3
HIST1H2AH	KDpooled_vs_mock	13.2429	13.3313	-0.0884833	-1.00136	-1.37778	0.249861	0.477234	0.299677	6	3
GPR155	KDpooled_vs_mock	9.93239	10.1264	-0.19398	-0.758596	-1.26599	0.249866	0.477234	0.714286	6	3
SPTBN1	KDpooled_vs_mock	8.77479	8.64572	0.129065	0.828971	1.26792	0.249905	0.477259	0.380952	6	3
KRT34	KDpooled_vs_mock	7.46997	7.09949	0.37048	0.750846	1.2967	0.250126	0.47763	1	6	3
HDHD3	KDpooled_vs_mock	7.5219	7.63477	-0.112873	-0.981561	-1.36314	0.250182	0.477686	0.380952	6	3
AOC2	KDpooled_vs_mock	6.7115	7.2356	-0.524098	-1.24918	-1.55895	0.250232	0.47773	0.0952381	6	3
COMMD10	KDpooled_vs_mock	12.2087	12.0628	0.145903	0.751474	1.28299	0.250294	0.477766	0.166667	6	3
CHEK1	KDpooled_vs_mock	13.6635	13.545	0.118523	0.768819	1.25562	0.250314	0.477766	0.261905	6	3
UBFD1	KDpooled_vs_mock	11.8831	12.1579	-0.27475	-0.753844	-1.2726	0.250331	0.477766	0.904762	6	3
GHRL	KDpooled_vs_mock	7.68659	8.00115	-0.31456	-0.876595	-1.29271	0.250438	0.477904	0.261905	6	3
ATG16L1	KDpooled_vs_mock	11.1331	10.9283	0.204788	0.810659	1.25916	0.250456	0.477904	0.547619	6	3
SNX3	KDpooled_vs_mock	14.0175	14.1171	-0.0995533	-0.75855	-1.2619	0.250637	0.478199	0.547619	6	3
ZNF409	KDpooled_vs_mock	9.79972	9.84723	-0.0475067	-0.93358	-1.32882	0.2508	0.478458	0.380952	6	3
LOC100131323	KDpooled_vs_mock	15.0074	15.1154	-0.107995	-1.00173	-1.37629	0.250885	0.478569	0.380952	6	3
ELK4	KDpooled_vs_mock	6.93026	6.82892	0.101338	0.788582	1.25212	0.250954	0.47865	0.547619	6	3
CGB1	KDpooled_vs_mock	7.15743	6.73661	0.42082	0.808372	1.2571	0.251007	0.478701	0.380952	6	3
GOLM1	KDpooled_vs_mock	11.2718	11.3962	-0.124463	-1.19124	-1.5146	0.251116	0.478858	0.166667	6	3
FAM170A	KDpooled_vs_mock	7.60611	7.86623	-0.260118	-0.901263	-1.30661	0.251277	0.479113	0.261905	6	3
NAP1L1	KDpooled_vs_mock	15.1764	15.3011	-0.124625	-0.750067	-1.27667	0.251369	0.479239	0.904762	6	3
ZSCAN4	KDpooled_vs_mock	6.63931	6.8508	-0.211487	-1.0794	-1.43172	0.251417	0.479271	0.261905	6	3
PLSCR3	KDpooled_vs_mock	14.0427	13.9501	0.0925867	0.911099	1.31271	0.251442	0.479271	0.261905	6	3
C6orf58	KDpooled_vs_mock	7.25326	7.17074	0.0825283	0.886108	1.29667	0.251466	0.479271	0.380952	6	3
CDC42EP5	KDpooled_vs_mock	17.0224	17.183	-0.160543	-0.847227	-1.27376	0.251553	0.479376	0.261905	6	3
C21orf33	KDpooled_vs_mock	13.9774	14.1374	-0.160022	-0.748179	-1.29482	0.251599	0.479376	1	6	3
RPS3A	KDpooled_vs_mock	17.2447	17.2834	-0.0387383	-0.757623	-1.25812	0.251602	0.479376	0.547619	6	3
DENND4C	KDpooled_vs_mock	10.153	10.2385	-0.0854783	-0.865431	-1.2838	0.251667	0.479427	0.261905	6	3
CPT1C	KDpooled_vs_mock	8.70529	9.05329	-0.347992	-0.748021	-1.29295	0.251682	0.479427	0.547619	6	3
RNF141	KDpooled_vs_mock	11.2463	11.5924	-0.346125	-0.747842	-1.29459	0.251788	0.479578	1	6	3
APC	KDpooled_vs_mock	7.22091	7.55271	-0.331795	-1.07461	-1.42749	0.251834	0.479609	0.380952	6	3
LOC100128056	KDpooled_vs_mock	9.22655	9.13671	0.089845	1.00291	1.37547	0.251857	0.479609	0.380952	6	3
EFNA2	KDpooled_vs_mock	7.80257	7.90544	-0.102872	-0.831851	-1.26515	0.251911	0.479618	0.166667	6	3
SDF4	KDpooled_vs_mock	14.168	14.1082	0.05982	0.756983	1.25728	0.251916	0.479618	0.166667	6	3
NAP1L5	KDpooled_vs_mock	7.05903	7.17298	-0.11395	-0.808699	-1.25506	0.25196	0.479651	0.380952	6	3
TRAF3	KDpooled_vs_mock	11.7386	11.8926	-0.153932	-0.74868	-1.27466	0.252118	0.479901	0.714286	6	3
MARK1	KDpooled_vs_mock	9.50643	9.6747	-0.168265	-0.754178	-1.25971	0.252156	0.479918	0.547619	6	3
HIST1H2AE	KDpooled_vs_mock	11.9868	11.7404	0.246432	0.753824	1.26013	0.25218	0.479918	0.714286	6	3
NFIA	KDpooled_vs_mock	8.47558	8.69306	-0.217478	-0.75348	-1.26036	0.252235	0.479951	0.714286	6	3
STAT5A	KDpooled_vs_mock	7.82867	7.67249	0.156178	0.780313	1.24778	0.252251	0.479951	0.380952	6	3
YWHAZ	KDpooled_vs_mock	13.8551	13.7269	0.128242	0.944612	1.33359	0.252397	0.480177	0.380952	6	3
C9orf31	KDpooled_vs_mock	7.57651	7.66338	-0.0868667	-0.81102	-1.25486	0.25244	0.480208	0.380952	6	3
TTK	KDpooled_vs_mock	10.9183	11.2485	-0.330172	-0.74652	-1.29271	0.252522	0.480314	0.547619	6	3
LOC100131482	KDpooled_vs_mock	13.7354	13.945	-0.209603	-0.747249	-1.27692	0.25258	0.480329	0.904762	6	3
TCL1A	KDpooled_vs_mock	7.84224	8.17099	-0.328745	-1.05543	-1.41217	0.252594	0.480329	0.261905	6	3
CCDC17	KDpooled_vs_mock	7.37826	7.28157	0.0966933	0.749468	1.26669	0.25261	0.480329	0.380952	6	3
FMO3	KDpooled_vs_mock	7.08469	7.00418	0.0805033	0.774921	1.2465	0.252697	0.480405	0.547619	6	3
SQRDL	KDpooled_vs_mock	12.1492	11.9521	0.197075	0.746534	1.28054	0.252725	0.480405	0.714286	6	3
ZBTB16	KDpooled_vs_mock	8.90161	8.74248	0.159132	0.748772	1.26789	0.252731	0.480405	0.380952	6	3
BIK	KDpooled_vs_mock	12.5303	12.3761	0.154173	0.754147	1.25631	0.252785	0.480407	0.547619	6	3
GGNBP1	KDpooled_vs_mock	6.93504	6.86095	0.074095	0.998013	1.37039	0.252786	0.480407	0.261905	6	3
HERC5	KDpooled_vs_mock	8.0503	8.2398	-0.189495	-0.756747	-1.25324	0.252812	0.480407	0.380952	6	3
GRAP2	KDpooled_vs_mock	6.66007	6.56578	0.0942883	1.11213	1.45293	0.253019	0.48075	0.166667	6	3
MUL1	KDpooled_vs_mock	11.3928	11.5176	-0.124855	-0.752872	-1.25644	0.253089	0.480831	0.380952	6	3
ELAVL4	KDpooled_vs_mock	6.79087	6.73627	0.0545967	0.851525	1.27307	0.253141	0.480879	0.380952	6	3
ARRDC1	KDpooled_vs_mock	10.8656	11.0236	-0.157983	-0.791892	-1.247	0.253206	0.480953	0.380952	6	3
CHCHD8	KDpooled_vs_mock	15.5991	15.7362	-0.137072	-0.883254	-1.2917	0.253237	0.48096	0.380952	6	3
HDDC3	KDpooled_vs_mock	12.3132	12.5023	-0.189165	-1.00837	-1.37699	0.253267	0.480966	0.0952381	6	3
SLC29A3	KDpooled_vs_mock	8.9743	8.81597	0.158332	0.968334	1.34843	0.25335	0.481073	0.261905	6	3
PCNXL3	KDpooled_vs_mock	9.46927	9.6067	-0.137427	-0.76717	-1.24524	0.253443	0.481199	0.547619	6	3
C6orf25	KDpooled_vs_mock	7.3942	7.65375	-0.259555	-0.901273	-1.3027	0.253493	0.481243	0.261905	6	3
NUCKS1	KDpooled_vs_mock	14.5961	14.6588	-0.0627333	-0.744801	-1.28284	0.253523	0.481248	0.166667	6	3
MGAM	KDpooled_vs_mock	6.68812	6.89655	-0.20843	-1.14662	-1.47724	0.253611	0.481365	0.261905	6	3
NFYB	KDpooled_vs_mock	11.5732	11.6951	-0.121878	-0.75865	-1.24804	0.253665	0.481417	0.547619	6	3
FXYD6	KDpooled_vs_mock	8.79438	8.89499	-0.100617	-0.75234	-1.25287	0.253891	0.481795	0.547619	6	3
LELP1	KDpooled_vs_mock	6.79728	6.90548	-0.108203	-1.03102	-1.39212	0.25396	0.481875	0.261905	6	3
INSM2	KDpooled_vs_mock	6.83627	6.79321	0.0430583	0.814994	1.25305	0.254024	0.481933	0.380952	6	3
PCDHGA7	KDpooled_vs_mock	10.144	10.488	-0.344008	-0.744201	-1.27627	0.254045	0.481933	0.547619	6	3
TRAIP	KDpooled_vs_mock	12.3477	12.2161	0.131685	1.13008	1.46425	0.254085	0.481955	0.261905	6	3
NKD2	KDpooled_vs_mock	14.5726	14.9178	-0.345188	-0.744467	-1.27271	0.25411	0.481955	0.547619	6	3
SYCP3	KDpooled_vs_mock	6.73774	6.78666	-0.048925	-0.769846	-1.24251	0.254148	0.481976	0.380952	6	3
ZNF132	KDpooled_vs_mock	7.20717	7.10383	0.103343	0.841515	1.26556	0.254208	0.482035	0.380952	6	3
BACH2	KDpooled_vs_mock	7.46925	7.62228	-0.153028	-1.04681	-1.4031	0.254233	0.482035	0.166667	6	3
PRTFDC1	KDpooled_vs_mock	8.6763	9.16597	-0.48967	-0.743074	-1.28641	0.254434	0.482324	1	6	3
SSX3	KDpooled_vs_mock	7.53409	7.73061	-0.19652	-1.10893	-1.44811	0.254439	0.482324	0.380952	6	3
APLF	KDpooled_vs_mock	8.21538	8.67907	-0.463688	-0.913324	-1.30889	0.254473	0.482338	0.261905	6	3
OCA2	KDpooled_vs_mock	7.16778	7.38744	-0.219665	-0.743472	-1.27305	0.254552	0.482354	1	6	3
STXBP2	KDpooled_vs_mock	7.57735	7.7088	-0.13145	-1.146	-1.47507	0.254578	0.482354	0.166667	6	3
ZNF28	KDpooled_vs_mock	8.44899	8.27164	0.177347	0.808811	1.24929	0.254594	0.482354	0.380952	6	3
SHANK1	KDpooled_vs_mock	7.42999	7.64847	-0.218478	-0.869552	-1.2808	0.254623	0.482354	0.261905	6	3
SHISA2	KDpooled_vs_mock	7.3497	7.508	-0.158293	-0.749254	-1.25332	0.254627	0.482354	0.547619	6	3
CASP8	KDpooled_vs_mock	12.9713	13.3428	-0.371485	-0.743533	-1.27059	0.25467	0.482354	0.547619	6	3
RAB5C	KDpooled_vs_mock	12.1376	12.0144	0.123168	0.748048	1.25515	0.25468	0.482354	0.547619	6	3
SSX2	KDpooled_vs_mock	8.39305	8.67609	-0.283035	-0.742653	-1.28065	0.254697	0.482354	0.547619	6	3
ABI2	KDpooled_vs_mock	12.0769	12.1904	-0.113485	-0.749394	-1.25246	0.254737	0.48238	0.166667	6	3
ROBLD3	KDpooled_vs_mock	12.9746	13.0952	-0.120598	-0.742426	-1.27928	0.254842	0.482528	0.547619	6	3
ZSCAN5A	KDpooled_vs_mock	10.5122	10.7689	-0.256697	-0.743466	-1.26689	0.254967	0.482682	0.904762	6	3
RPS8	KDpooled_vs_mock	18.0419	18.101	-0.0591033	-0.824751	-1.25551	0.254977	0.482682	0.299677	6	3
LHFPL5	KDpooled_vs_mock	8.05146	8.32152	-0.270057	-0.96493	-1.34317	0.255042	0.482753	0.166667	6	3
PDLIM7	KDpooled_vs_mock	9.73853	9.57142	0.167117	0.84507	1.26576	0.255108	0.482827	0.547619	6	3
GUCA1B	KDpooled_vs_mock	10.5845	10.7839	-0.199388	-0.742793	-1.26761	0.255207	0.482964	0.547619	6	3
UTF1	KDpooled_vs_mock	11.0892	11.5677	-0.478517	-0.747807	-1.25207	0.255252	0.482998	0.547619	6	3
HOXA5	KDpooled_vs_mock	10.5893	10.4246	0.164733	1.04955	1.40325	0.255306	0.48305	0.166667	6	3
FLJ35379	KDpooled_vs_mock	6.96444	7.0257	-0.0612583	-0.759382	-1.24118	0.255353	0.483054	0.714286	6	3
SLC38A9	KDpooled_vs_mock	10.6302	10.3266	0.303577	0.742603	1.26663	0.255363	0.483054	1	6	3
ZNF394	KDpooled_vs_mock	12.1972	12.0919	0.10534	0.785971	1.24014	0.255437	0.4831	0.547619	6	3
ZDBF2	KDpooled_vs_mock	9.00161	8.78185	0.219765	0.965452	1.34286	0.25544	0.4831	0.261905	6	3
LOC653390	KDpooled_vs_mock	7.25362	7.10393	0.149687	1.13836	1.46784	0.255492	0.483123	0.0952381	6	3
DZIP1L	KDpooled_vs_mock	7.53497	7.33729	0.197678	1.03958	1.39562	0.255539	0.483123	0.166667	6	3
EN2	KDpooled_vs_mock	15.8321	16.1256	-0.293478	-0.754628	-1.24301	0.255559	0.483123	0.547619	6	3
MAP7D1	KDpooled_vs_mock	13.0668	12.9916	0.0752933	0.958513	1.33781	0.25556	0.483123	0.261905	6	3
LOC100128079	KDpooled_vs_mock	9.60708	9.78329	-0.176213	-0.751221	-1.24436	0.255894	0.483703	0.166667	6	3
PHLDA3	KDpooled_vs_mock	12.0037	11.7564	0.247245	0.743143	1.25753	0.256017	0.483884	0.714286	6	3
ZNF146	KDpooled_vs_mock	11.7143	11.5875	0.126758	0.944494	1.3269	0.256271	0.484313	0.547619	6	3
PKD1	KDpooled_vs_mock	9.39349	9.53045	-0.136965	-0.865691	-1.27516	0.256455	0.48461	0.380952	6	3
KIF17	KDpooled_vs_mock	8.17483	8.09346	0.0813683	0.816491	1.24845	0.256549	0.484727	0.380952	6	3
CHMP1A	KDpooled_vs_mock	12.0939	12.2717	-0.1778	-0.749703	-1.24272	0.256571	0.484727	0.261905	6	3
WFDC2	KDpooled_vs_mock	10.3223	10.5035	-0.181132	-0.806288	-1.24395	0.2566	0.48473	0.547619	6	3
WNT10A	KDpooled_vs_mock	10.5995	10.8569	-0.257358	-0.745662	-1.24748	0.25665	0.484734	0.547619	6	3
RBP4	KDpooled_vs_mock	6.58313	6.83005	-0.24692	-1.19114	-1.50438	0.256688	0.484734	0.166667	6	3
BYSL	KDpooled_vs_mock	12.5523	12.6408	-0.0884583	-0.869948	-1.27727	0.256711	0.484734	0.261905	6	3
BRWD2	KDpooled_vs_mock	9.25055	9.12395	0.1266	0.766587	1.23492	0.256747	0.484734	0.380952	6	3
SLC2A4RG	KDpooled_vs_mock	15.4821	15.6151	-0.133063	-0.745069	-1.24788	0.256753	0.484734	0.714286	6	3
DSCAM	KDpooled_vs_mock	7.33441	7.19954	0.134873	0.771919	1.23478	0.256764	0.484734	0.547619	6	3
HEPH	KDpooled_vs_mock	8.87881	9.17119	-0.292377	-1.12787	-1.45753	0.256982	0.485096	0.380952	6	3
CYP4F2	KDpooled_vs_mock	12.6822	13.0672	-0.385	-0.741596	-1.25197	0.257265	0.485577	0.547619	6	3
PRSS16	KDpooled_vs_mock	8.90911	9.02365	-0.114535	-0.784421	-1.2352	0.257306	0.485604	0.380952	6	3
KRT35	KDpooled_vs_mock	7.66653	7.82768	-0.161148	-0.744897	-1.24425	0.257435	0.485798	0.714286	6	3
ZFAND6	KDpooled_vs_mock	12.366	12.4698	-0.10379	-0.774645	-1.23287	0.257542	0.485948	0.547619	6	3
NFKBIB	KDpooled_vs_mock	12.193	12.0708	0.12228	0.839836	1.2581	0.257633	0.486069	0.547619	6	3
ARFRP1	KDpooled_vs_mock	10.1765	10.1204	0.056055	0.737794	1.26398	0.257735	0.48621	0.166667	6	3
GLIPR2	KDpooled_vs_mock	11.2406	10.887	0.353608	0.736927	1.27395	0.257886	0.486443	1	6	3
EXOSC2	KDpooled_vs_mock	10.1335	10.2699	-0.136438	-0.941406	-1.32182	0.25802	0.486645	0.261905	6	3
CCL4	KDpooled_vs_mock	6.76946	6.88799	-0.118532	-1.09787	-1.43356	0.258158	0.48683	0.166667	6	3
KIAA1652	KDpooled_vs_mock	8.37814	8.17454	0.203592	1.04622	1.39596	0.258176	0.48683	0.261905	6	3
TAOK2	KDpooled_vs_mock	11.3343	11.6162	-0.281948	-0.738165	-1.25543	0.2582	0.48683	0.380952	6	3
SERF1B	KDpooled_vs_mock	13.2413	13.5005	-0.259183	-0.74097	-1.2465	0.258238	0.48683	0.904762	6	3
ZIC5	KDpooled_vs_mock	7.94229	8.06008	-0.11779	-0.770979	-1.23062	0.258254	0.48683	0.547619	6	3
LOC391655	KDpooled_vs_mock	16.4155	16.5603	-0.144848	-0.736277	-1.26755	0.258344	0.486899	0.547619	6	3
IGHG1	KDpooled_vs_mock	6.70035	6.72567	-0.0253167	-0.742242	-1.2432	0.258368	0.486899	0.166667	6	3
LOC440419	KDpooled_vs_mock	9.33129	9.48121	-0.149915	-0.815489	-1.24424	0.25839	0.486899	0.380952	6	3
CEPT1	KDpooled_vs_mock	8.16101	8.0089	0.152108	0.790963	1.23444	0.258399	0.486899	0.547619	6	3
CARS	KDpooled_vs_mock	11.1201	10.9933	0.12683	0.755272	1.23181	0.258443	0.486931	0.547619	6	3
C1orf123	KDpooled_vs_mock	11.673	11.5954	0.0775717	0.764638	1.22939	0.258657	0.487257	0.380952	6	3
