gene	cohort_key	tismo_label	gse_id	n_baseline	n_treated	mean_baseline	mean_treated	median_baseline	median_treated	delta_mean	delta_median	dir_mean	dir_median	tismo_pvalue	is_lung	shared_baseline_risk
Cldn4	KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1	KPB25L_GSE124821_UV_end_antiCTLA4&antiPD1(n=10)	GSE124821	6	4	6.758494650473035	5.6035902436552005	7.5766482367570696	6.02748638329944	-1.1549044068178347	-1.5491618534576297	DOWN	DOWN	0.889105932989905	False	0
Cldn4	KPB25L_GSE124821_day3_antiCTLA4&antiPD1	KPB25L_GSE124821_day3_antiCTLA4&antiPD1(n=10)	GSE124821	5	5	6.488255875465209	5.035062679020874	6.5597071918641	4.09155284944799	-1.4531931964443352	-2.46815434241611	DOWN	DOWN	0.53813495325332	False	0
Cldn4	KPB25L_GSE124821_day7_antiCTLA4&antiPD1	KPB25L_GSE124821_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	6.60477798042025	6.220481558311325	6.731727721928889	6.153254709008355	-0.38429642210892556	-0.5784730129205347	DOWN	DOWN	0.999861192789984	False	0
Cldn4	KPB25L_GSE124821_end_antiCTLA4&antiPD1	KPB25L_GSE124821_end_antiCTLA4&antiPD1(n=9)	GSE124821	6	3	7.042788403929737	6.677427960786484	6.797814259503889	6.61265884722995	-0.36536044314325267	-0.1851554122739394	DOWN	DOWN	0.999910030472736	False	0
Cldn4	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1	LLC_GSE155972_Setdb1_KO_antiCTLA4&antiPD1(n=17)	GSE155972	10	7	0.26720103590172417	0.6008010386252158	0.13742334990546	0.138449148826943	0.33360000272349166	0.0010257989214829955	UP	UP	0.617583278510816	True	0
Cldn4	LLC_GSE155972_antiCTLA4&antiPD1	LLC_GSE155972_antiCTLA4&antiPD1(n=16)	GSE155972	10	6	0.12803456322983156	0.20872810220200658	0.0929870451034409	0.20070759537315302	0.08069353897217502	0.10772055026971213	UP	UP	0.627346374288726	True	0
Cldn4	MC38_GSE172162_antiPD1	MC38_GSE172162_antiPD1(n=8)	GSE172162	4	4	0.00729893102448615	0.0	0.0	0.0	-0.00729893102448615	0.0	DOWN	TIE		False	0
Cldn4	MC38_GSE172162_exercise_antiPD1	MC38_GSE172162_exercise_antiPD1(n=8)	GSE172162	4	4	0.01227009468723	0.008352666095568225	0.0	0.0	-0.003917428591661776	0.0	DOWN	TIE		False	0
Cldn4	MC38_GSE93017_antiPDL1	MC38_GSE93017_antiPDL1(n=6)	GSE93017	3	3	0.08786849771900233	0.0806197927224359	0.0	0.0991324192003727	-0.007248704996566435	0.0991324192003727	DOWN	UP		False	0
Cldn4	MOC22_RU31562203_antiPD1	MOC22_RU31562203_antiPD1(n=6)	RU31562203	3	3	7.024313305980783	6.345834165330583	7.04869258028266	6.56575765761271	-0.6784791406502002	-0.4829349226699504	DOWN	DOWN	0.432380611634145	False	0
Cldn4	T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1	T11_GSE124821_Apobec_day3_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.43886252111421586	0.5133300696725511	0.3994574914370145	0.546173315237498	0.07446754855833526	0.14671582380048354	UP	UP	0.652915639202253	False	0
Cldn4	T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1	T11_GSE124821_Apobec_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.0687192597445351	0.21920802218765834	0.0791922607965437	0.2064253732064587	0.15048876244312323	0.127233112409915	UP	UP	0.042032818767114	False	0
Cldn4	T11_GSE124821_Apobec_end_antiCTLA4&antiPD1	T11_GSE124821_Apobec_end_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.21360330766742103	0.6973077323139635	0.12344802595222384	0.5215886282212195	0.48370442464654245	0.3981406022689957	UP	UP	0.999300924725397	False	0
Cldn4	T11_GSE124821_UV_day3_antiCTLA4&antiPD1	T11_GSE124821_UV_day3_antiCTLA4&antiPD1(n=7)	GSE124821	4	3	0.1460028748812642	0.3650869964384477	0.12989840914805587	0.40496087237685	0.21908412155718351	0.27506246322879413	UP	UP	0.139418502044318	False	0
Cldn4	T11_GSE124821_UV_day7_antiCTLA4&antiPD1	T11_GSE124821_UV_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.48075480872890597	0.7730771214372439	0.3880316039153	0.8339207701112805	0.292322312708338	0.4458891661959805	UP	UP	0.577835901699376	False	0
Cldn4	T11_GSE124821_UV_end_antiCTLA4&antiPD1	T11_GSE124821_UV_end_antiCTLA4&antiPD1(n=9)	GSE124821	4	5	0.553389462325364	0.408287305294665	0.6412169930905975	0.3415303869973	-0.145102157030699	-0.29968660609329756	DOWN	DOWN	0.567387735053989	False	0
Cldn4	T11_GSE124821_day3_antiCTLA4&antiPD1	T11_GSE124821_day3_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.38341037208189027	0.10824127226688234	0.1386172103701514	0.06371769782288761	-0.2751690998150079	-0.07489951254726379	DOWN	DOWN		False	0
Cldn4	T11_GSE124821_day7_antiCTLA4&antiPD1	T11_GSE124821_day7_antiCTLA4&antiPD1(n=8)	GSE124821	4	4	0.29420518717486	0.7654152631990858	0.272059894797978	0.802872662137829	0.4712100760242258	0.530812767339851	UP	UP	0.815609708973067	False	0
Cldn4	T11_GSE124821_end_antiCTLA4&antiPD1	T11_GSE124821_end_antiCTLA4&antiPD1(n=10)	GSE124821	5	5	0.2905390590170265	0.20306492981144392	0.0568734254532085	0.040843346627065	-0.08747412920558256	-0.016030078826143497	DOWN	DOWN	0.96790140221435	False	0
Cldn4	YTN16_GSE146027_anti_IL17_day10_antiPD1	YTN16_GSE146027_anti_IL17_day10_antiPD1(n=8)	GSE146027	4	4	0.9864255019440428	1.2754117868132027	0.9029634119815745	1.30995992312823	0.2889862848691599	0.40699651114665547	UP	UP	0.431582498296806	False	0
Cldn4	YTN16_GSE146027_day10_antiPD1	YTN16_GSE146027_day10_antiPD1(n=8)	GSE146027	4	4	1.5323433375286375	1.0878747763168308	1.55676392723924	1.091529689442325	-0.44446856121180667	-0.465234237796915	DOWN	DOWN	0.275654846253517	False	0
Cldn4	YTN16_GSE146027_day14_antiCTLA4	YTN16_GSE146027_day14_antiCTLA4(n=9)	GSE146027	4	5	2.1198041382353887	3.9712919617959046	2.23819823327546	4.0777397372373	1.8514878235605159	1.83954150396184	UP	UP	0.0178314156676923	False	0
Cldn4	YTN16_GSE146027_day21_antiCTLA4	YTN16_GSE146027_day21_antiCTLA4(n=10)	GSE146027	5	5	6.065160740408489	4.344375541065988	6.23081676614005	4.45032966097183	-1.720785199342501	-1.7804871051682198	DOWN	DOWN	4.9775224865536e-07	False	0
Cldn4	YTN16_GSE146027_day7_antiCTLA4	YTN16_GSE146027_day7_antiCTLA4(n=9)	GSE146027	4	5	1.6592985325519836	3.7022047505238502	1.5223377592462048	3.55899455449509	2.0429062179718667	2.036656795248885	UP	UP	6.21962096871058e-06	False	0
Cldn4	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2	YUMM1.7_GSE103725_BRAF.inhibitor_antiPDL2(n=7)	GSE103725	3	4	0.07508670675454167	0.0536043475666061	0.0	0.0338198692588792	-0.02148235918793557	0.0338198692588792	DOWN	UP		False	0
Cldn4	p53-2225L_GSE124821_day3_antiCTLA4&antiPD1	p53-2225L_GSE124821_day3_antiCTLA4&antiPD1(n=13)	GSE124821	8	5	6.989574430276287	7.509093416883822	7.15319223645996	7.83853904395933	0.5195189866075349	0.6853468074993705	UP	UP	0.735460062643864	False	0
Cldn4	p53-2225L_GSE124821_end_antiCTLA4&antiPD1	p53-2225L_GSE124821_end_antiCTLA4&antiPD1(n=9)	GSE124821	6	3	7.1924304029985	7.094858643919037	6.998770803938545	7.24561790414055	-0.09757175907946358	0.24684710020200562	DOWN	UP	0.997707392100415	False	0
Cldn4	p53-2336R_GSE124821_day3_antiCTLA4&antiPD1	p53-2336R_GSE124821_day3_antiCTLA4&antiPD1(n=8)	GSE124821	3	5	1.3966837133176833	1.7834035121096157	1.40668142223428	1.70730611724121	0.3867197987919324	0.30062469500693	UP	UP	0.99965767764384	False	0
Cldn4	p53-2336R_GSE124821_end_antiCTLA4&antiPD1	p53-2336R_GSE124821_end_antiCTLA4&antiPD1(n=13)	GSE124821	8	5	2.3698386213059734	4.89586858502922	1.270607697105615	5.70570022526118	2.5260299637232464	4.435092528155565	UP	UP	0.370937180303095	False	0
