ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	n_high	n_low	n_tnk
COL22A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL22A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL22A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL22A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL24A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL24A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL24A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL24A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL26A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL26A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL26A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL26A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL27A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL27A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL27A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL27A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL28A1	ITGA1+ITGB1	other	0.0013906309613958001	False	0.0016155088852988692	0.0	619	269	0.00688705884385854	False	0.0016155088852988692	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL28A1	ITGA10+ITGB1	other	0.0018238325137645006	False	0.0016155088852988692	0.0037174721189591076	619	269	0.002741360105574131	False	0.0016155088852988692	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL28A1	ITGA11+ITGB1	other	0.005572646507062018	False	0.0016155088852988692	0.026022304832713755	619	269	0.011134236701764166	False	0.0016155088852988692	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL28A1	ITGA2+ITGB1	other	0.1344613233814016	False	0.0016155088852988692	0.3643122676579926	619	269	0.13937095797155052	False	0.0016155088852988692	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL2A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL2A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL2A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL2A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL3A1	ADGRG1	other	0.09823221014812589	False	0.006462035541195477	0.35315985130111527	619	269	0.09535104082897305	False	0.006462035541195477	0.3177257525083612	619	299	0.002881169319152832	False	False	BD_immune01	269	299	619
COL3A1	ITGA1+ITGB1	other	0.0045307655818760395	False	0.006462035541195477	0.0	619	269	0.01002719346433878	False	0.006462035541195477	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL3A1	ITGA10+ITGB1	other	0.00496396713424474	False	0.006462035541195477	0.0037174721189591076	619	269	0.00588149472605437	False	0.006462035541195477	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL3A1	ITGA11+ITGB1	other	0.008712781127542257	False	0.006462035541195477	0.026022304832713755	619	269	0.014274371322244406	False	0.006462035541195477	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL3A1	ITGA2+ITGB1	other	0.13760145800188184	False	0.006462035541195477	0.3643122676579926	619	269	0.14251109259203076	False	0.006462035541195477	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A1	ADGRG6	other	0.012455032207071781	False	0.0	0.05947955390334572	619	269	0.009181179106235504	False	0.0	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A2	ADGRG6	other	0.015828151255846024	False	0.0032310177705977385	0.05947955390334572	619	269	0.012554298155009747	False	0.0032310177705977385	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A2	ITGA1+ITGB1	other	0.0033731190487742424	False	0.0032310177705977385	0.0	619	269	0.008869546931236982	False	0.0032310177705977385	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A2	ITGA10+ITGB1	other	0.003806320601142943	False	0.0032310177705977385	0.0037174721189591076	619	269	0.004723848192952573	False	0.0032310177705977385	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A2	ITGA11+ITGB1	other	0.00755513459444046	False	0.0032310177705977385	0.026022304832713755	619	269	0.013116724789142609	False	0.0032310177705977385	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A2	ITGA2+ITGB1	other	0.13644381146878004	False	0.0032310177705977385	0.3643122676579926	619	269	0.14135344605892897	False	0.0032310177705977385	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A3	ADGRG6	other	0.012455032207071781	False	0.0	0.05947955390334572	619	269	0.009181179106235504	False	0.0	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A3	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A3	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A3	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A3	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A4	ADGRG6	other	0.012455032207071781	False	0.0	0.05947955390334572	619	269	0.009181179106235504	False	0.0	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A4	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A4	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A4	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A4	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A5	ADGRG6	other	0.015278107719495893	False	0.0032310177705977385	0.05947955390334572	619	269	0.012004254618659616	False	0.0032310177705977385	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A5	ITGA1+ITGB1	other	0.0028230755124241114	False	0.0032310177705977385	0.0	619	269	0.008319503394886851	False	0.0032310177705977385	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A5	ITGA10+ITGB1	other	0.003256277064792812	False	0.0032310177705977385	0.0037174721189591076	619	269	0.004173804656602442	False	0.0032310177705977385	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A5	ITGA11+ITGB1	other	0.007005091058090329	False	0.0032310177705977385	0.026022304832713755	619	269	0.012566681252792478	False	0.0032310177705977385	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A5	ITGA2+ITGB1	other	0.1358937679324299	False	0.0032310177705977385	0.3643122676579926	619	269	0.14080340252257884	False	0.0032310177705977385	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL4A6	ADGRG6	other	0.012455032207071781	False	0.0	0.05947955390334572	619	269	0.009181179106235504	False	0.0	0.03678929765886288	619	299	0.003273853100836277	False	False	BD_immune01	269	299	619
COL4A6	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL4A6	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL4A6	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL4A6	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL5A1	ITGA1+ITGB1	other	0.00793163850903511	False	0.009693053311793215	0.0	619	269	0.01342806639149785	False	0.009693053311793215	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL5A1	ITGA10+ITGB1	other	0.008364840061403811	False	0.009693053311793215	0.0037174721189591076	619	269	0.009282367653213441	False	0.009693053311793215	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL5A1	ITGA11+ITGB1	other	0.012113654054701328	False	0.009693053311793215	0.026022304832713755	619	269	0.017675244249403477	False	0.009693053311793215	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL5A1	ITGA2+ITGB1	other	0.1410023309290409	False	0.009693053311793215	0.3643122676579926	619	269	0.14591196551918983	False	0.009693053311793215	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL5A2	ITGA1+ITGB1	other	0.0012171603739261627	False	0.0016155088852988692	0.0	619	269	0.006713588256388903	False	0.0016155088852988692	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL5A2	ITGA10+ITGB1	other	0.0016503619262948632	False	0.0016155088852988692	0.0037174721189591076	619	269	0.0025678895181044936	False	0.0016155088852988692	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL5A2	ITGA11+ITGB1	other	0.0053991759195923805	False	0.0016155088852988692	0.026022304832713755	619	269	0.010960766114294529	False	0.0016155088852988692	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL5A2	ITGA2+ITGB1	other	0.13428785279393196	False	0.0016155088852988692	0.3643122676579926	619	269	0.1391974873840809	False	0.0016155088852988692	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL5A3	ITGA1+ITGB1	other	0.0012413478689268231	False	0.0016155088852988692	0.0	619	269	0.006737775751389563	False	0.0016155088852988692	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL5A3	ITGA10+ITGB1	other	0.0016745494212955236	False	0.0016155088852988692	0.0037174721189591076	619	269	0.002592077013105154	False	0.0016155088852988692	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL5A3	ITGA11+ITGB1	other	0.005423363414593041	False	0.0016155088852988692	0.026022304832713755	619	269	0.01098495360929519	False	0.0016155088852988692	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL5A3	ITGA2+ITGB1	other	0.13431204028893262	False	0.0016155088852988692	0.3643122676579926	619	269	0.13922167487908155	False	0.0016155088852988692	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL6A1	ITGA1+ITGB1	other	0.00023606953618582338	False	0.0016155088852988692	0.0	619	269	0.005732497418648563	False	0.0016155088852988692	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL6A1	ITGA10+ITGB1	other	0.0006692710885545239	False	0.0016155088852988692	0.0037174721189591076	619	269	0.0015867986803641543	False	0.0016155088852988692	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL6A1	ITGA11+ITGB1	other	0.004418085081852041	False	0.0016155088852988692	0.026022304832713755	619	269	0.00997967527655419	False	0.0016155088852988692	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL6A1	ITGA2+ITGB1	other	0.13330676195619162	False	0.0016155088852988692	0.3643122676579926	619	269	0.13821639654634055	False	0.0016155088852988692	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL6A2	ITGA1+ITGB1	other	0.0836881622672081	False	0.09046849757673667	0.0	619	269	0.08918459014967084	False	0.09046849757673667	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL6A2	ITGA10+ITGB1	other	0.0841213638195768	False	0.09046849757673667	0.0037174721189591076	619	269	0.08503889141138643	False	0.09046849757673667	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL6A2	ITGA11+ITGB1	other	0.08787017781287432	False	0.09046849757673667	0.026022304832713755	619	269	0.09343176800757647	False	0.09046849757673667	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL6A2	ITGA2+ITGB1	other	0.2167588546872139	False	0.09046849757673667	0.3643122676579926	619	269	0.22166848927736282	False	0.09046849757673667	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL6A3	ITGA1+ITGB1	other	0.0035637645050883293	False	0.004846526655896607	0.0	619	269	0.00906019238755107	False	0.004846526655896607	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL6A3	ITGA10+ITGB1	other	0.00399696605745703	False	0.004846526655896607	0.0037174721189591076	619	269	0.00491449364926666	False	0.004846526655896607	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL6A3	ITGA11+ITGB1	other	0.007745780050754547	False	0.004846526655896607	0.026022304832713755	619	269	0.013307370245456696	False	0.004846526655896607	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL6A3	ITGA2+ITGB1	other	0.13663445692509413	False	0.004846526655896607	0.3643122676579926	619	269	0.14154409151524305	False	0.004846526655896607	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL6A5	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL6A5	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL6A5	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL6A5	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL6A6	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL6A6	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL6A6	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL6A6	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL7A1	ITGA1+ITGB1	other	0.005289629567414522	False	0.006462035541195477	0.0	619	269	0.010786057449877262	False	0.006462035541195477	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL7A1	ITGA10+ITGB1	other	0.005722831119783223	False	0.006462035541195477	0.0037174721189591076	619	269	0.006640358711592853	False	0.006462035541195477	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL7A1	ITGA11+ITGB1	other	0.00947164511308074	False	0.006462035541195477	0.026022304832713755	619	269	0.015033235307782888	False	0.006462035541195477	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL7A1	ITGA2+ITGB1	other	0.13836032198742032	False	0.006462035541195477	0.3643122676579926	619	269	0.14326995657756925	False	0.006462035541195477	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL8A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL8A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL8A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL8A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL8A2	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL8A2	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL8A2	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL8A2	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL9A1	ITGA1+ITGB1	other	0.0	False	0.0	0.0	619	269	0.00549642788246274	False	0.0	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL9A1	ITGA10+ITGB1	other	0.0004332015523687005	False	0.0	0.0037174721189591076	619	269	0.001350729144178331	False	0.0	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL9A1	ITGA11+ITGB1	other	0.004182015545666218	False	0.0	0.026022304832713755	619	269	0.009743605740368366	False	0.0	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL9A1	ITGA2+ITGB1	other	0.1330706924200058	False	0.0	0.3643122676579926	619	269	0.13798032701015472	False	0.0	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL9A2	ITGA1+ITGB1	other	0.009848485700786114	False	0.011308562197092083	0.0	619	269	0.015344913583248854	False	0.011308562197092083	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL9A2	ITGA10+ITGB1	other	0.010281687253154814	False	0.011308562197092083	0.0037174721189591076	619	269	0.011199214844964445	False	0.011308562197092083	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL9A2	ITGA11+ITGB1	other	0.014030501246452332	False	0.011308562197092083	0.026022304832713755	619	269	0.01959209144115448	False	0.011308562197092083	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL9A2	ITGA2+ITGB1	other	0.1429191781207919	False	0.011308562197092083	0.3643122676579926	619	269	0.14782881271094084	False	0.011308562197092083	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
COL9A3	ITGA1+ITGB1	other	0.0014466289430856705	False	0.0016155088852988692	0.0	619	269	0.00694305682554841	False	0.0016155088852988692	0.023411371237458192	619	299	-0.00549642788246274	False	False	BD_immune01	269	299	619
COL9A3	ITGA10+ITGB1	other	0.001879830495454371	False	0.0016155088852988692	0.0037174721189591076	619	269	0.0027973580872640014	False	0.0016155088852988692	0.006688963210702341	619	299	-0.0009175275918096304	False	False	BD_immune01	269	299	619
COL9A3	ITGA11+ITGB1	other	0.005628644488751888	False	0.0016155088852988692	0.026022304832713755	619	269	0.011190234683454037	False	0.0016155088852988692	0.05016722408026756	619	299	-0.0055615901947021484	False	False	BD_immune01	269	299	619
COL9A3	ITGA2+ITGB1	other	0.13451732136309147	False	0.0016155088852988692	0.3643122676579926	619	269	0.1394269559532404	False	0.0016155088852988692	0.3712374581939799	619	299	-0.004909634590148926	False	False	BD_immune01	269	299	619
CRLF2	CRLF2+IL7R	other	0.0	False	0.0	0.0	619	269	0.0003143342328257859	False	0.0	0.0033444816053511705	619	299	-0.0003143342328257859	False	False	BD_immune01	269	299	619
CRTAM	CADM1	other	0.09097351133823395	False	0.0630048465266559	0.10780669144981413	619	269	0.12526607885956764	False	0.0630048465266559	0.18394648829431437	619	299	-0.034292567521333694	False	False	BD_immune01	269	299	619
CSF1	CSF1R	other	0.059393126517534256	False	0.0420032310177706	0.07063197026022305	619	269	0.05283881537616253	False	0.0420032310177706	0.033444816053511704	619	299	0.006554311141371727	False	False	BD_immune01	269	299	619
CSF2	CSF2RA+CSF2RB	other	0.0016246576560661197	False	0.0	0.007434944237918215	619	269	0.001066375058144331	False	0.0	0.006688963210702341	619	299	0.0005582825979217887	False	False	BD_immune01	269	299	619
CSF3	CSF3R	other	0.04314937815070152	False	0.0	0.22676579925650558	619	269	0.054933369159698486	False	0.0	0.23745819397993312	619	299	-0.011783991008996964	False	False	BD_immune01	269	299	619
CSPG4	ITGA3+ITGB1	other	0.03922436758875847	False	0.0	0.15613382899628253	619	269	0.07631903886795044	False	0.0	0.26755852842809363	619	299	-0.03709467127919197	False	False	BD_immune01	269	299	619
CTSG	FPR1	other	0.022432632744312286	False	0.0	0.10408921933085502	619	269	0.02665782906115055	False	0.0	0.12374581939799331	619	299	-0.0042251963168382645	False	False	BD_immune01	269	299	619
CXCL1	ACKR1	other	0.013394968584179878	False	0.01615508885298869	0.0	619	269	0.013394968584179878	False	0.01615508885298869	0.0	619	299	0.0	False	False	BD_immune01	269	299	619
CXCL1	CXCR1	other	0.03315984271466732	False	0.01615508885298869	0.06319702602230483	619	269	0.022591283544898033	False	0.01615508885298869	0.043478260869565216	619	299	0.010568559169769287	False	False	BD_immune01	269	299	619
CXCL1	CXCR2	other	0.02236509509384632	False	0.01615508885298869	0.04460966542750929	619	269	0.022801226936280727	False	0.01615508885298869	0.05016722408026756	619	299	-0.0004361318424344063	False	False	BD_immune01	269	299	619
CXCL2	CXCR2	other	0.0530766099691391	False	0.050080775444264945	0.04460966542750929	619	269	0.053512741811573505	False	0.050080775444264945	0.05016722408026756	619	299	-0.0004361318424344063	False	False	BD_immune01	269	299	619
CXCL2	DPP4	other	0.04445997215225361	False	0.050080775444264945	0.0037174721189591076	619	269	0.04754445026628673	False	0.050080775444264945	0.023411371237458192	619	299	-0.003084478114033118	False	False	BD_immune01	269	299	619
CXCL3	CXCR2	other	0.01336025819182396	False	0.004846526655896607	0.04460966542750929	619	269	0.013796390034258366	False	0.004846526655896607	0.05016722408026756	619	299	-0.0004361318424344063	False	False	BD_immune01	269	299	619
CXCL5	CXCR1	other	0.021042875479906797	False	0.0016155088852988692	0.06319702602230483	619	269	0.01047431631013751	False	0.0016155088852988692	0.043478260869565216	619	299	0.010568559169769287	False	False	BD_immune01	269	299	619
