ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	n_high	n_low	n_tnk
GAD1+SLC6A11	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A11	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A11	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A11	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A11	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A11	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A12	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A13	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABBR1	other	0.027912100311368704	False	0.03571428571428571	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABBR2	other	0.021953360846964642	False	0.03571428571428571	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA1+GABRB2	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA1+GABRB2+GABRD	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA1+GABRB2+GABRG2	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA1+GABRB3	other	0.021796592700411566	False	0.03571428571428571	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA1+GABRB3+GABRG2	other	0.021796592700411566	False	0.03571428571428571	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA2+GABRB3+GABRG2	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA3+GABRB3+GABRE	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA3+GABRB3+GABRG2	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA3+GABRB3+GABRQ	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA4+GABRB2+GABRD	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA4+GABRB3+GABRD	other	0.021774698019726202	False	0.03571428571428571	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA4+GABRB3+GABRG2	other	0.021792285406263545	False	0.03571428571428571	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A6	GABRA5+GABRB3+GABRG2	other	0.021645616739988327	False	0.03571428571428571	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.021645616739988327	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD1+SLC6A8	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A1	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A11	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A12	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA4+GABRB3+GABRD	other	0.00012908127973787487	False	0.0	0.00018709073900841907	28	5345	0.00012908127973787487	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA4+GABRB3+GABRG2	other	0.00014666866627521813	False	0.0	0.00018709073900841907	28	5345	0.00014666866627521813	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A13	GABRA5+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABBR1	other	0.006266483571380377	False	0.0	0.00804490177736202	28	5345	0.006266483571380377	False	0.0	0.00804490177736202	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABBR2	other	0.0003077441069763154	False	0.0	0.00037418147801683815	28	5345	0.0003077441069763154	False	0.0	0.00037418147801683815	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA1+GABRB2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA1+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA1+GABRB2+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA1+GABRB3	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA1+GABRB3+GABRG2	other	0.00015097596042323858	False	0.0	0.00018709073900841907	28	5345	0.00015097596042323858	False	0.0	0.00018709073900841907	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA2+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA3+GABRB3+GABRE	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA3+GABRB3+GABRG2	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA3+GABRB3+GABRQ	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
GAD2+SLC6A6	GABRA4+GABRB2+GABRD	other	0.0	False	0.0	0.0	28	5345	0.0	False	0.0	0.0	23	5345	0.0	False	False	BD_immune04	28	23	5345
