ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both
CXCL11	DPP4	T_recruit_partial	0.05146648082882166	False	0.012070006035003017	0.05016105497893896	3314	36323	0.048602818977087736	False	0.009658919408391186	0.05016105497893896	3313	36323	0.002863661851733923	False	False
CXCL12	DPP4	T_recruit_partial	0.04378075699787587	False	0.004828002414001207	0.05016105497893896	3314	36323	0.06165817379951477	False	0.06157561122849381	0.05016105497893896	3313	36323	-0.0178774168016389	False	False
CXCL13	ACKR4	T_recruit_partial	0.005447200615890324	False	0.012371756185878094	0.0006882691407648047	3314	36323	0.009994378895498812	False	0.03229701177180803	0.0006882691407648047	3313	36323	-0.004547178279608488	False	False
CXCL14	CXCR4	T_recruit_partial	1.5647655129432678	True	0.5413397706698854	0.8209949618698896	3314	36323	1.593576818704605	True	0.5822517355870812	0.8209949618698896	3313	36323	-0.02881130576133728	True	True
CXCL9	DPP4	T_recruit_partial	0.05347015894949436	False	0.02172601086300543	0.05016105497893896	3314	36323	0.056757088750600815	False	0.033202535466344704	0.05016105497893896	3313	36323	-0.003286929801106453	False	False
PF4	CXCR3	T_recruit_partial	0.18711286899633706	False	0.006638503319251659	0.2054070423698483	3314	36323	0.18570080492645502	False	0.004225777241171144	0.2054070423698483	3313	36323	0.0014120640698820353	False	False
ADCYAP1	VIPR1	other	0.008140617341268808	False	0.0009052504526252263	0.008919968064311869	3314	36323	0.008639969804789871	False	0.0018110473890733474	0.008919968064311869	3313	36323	-0.0004993524635210633	False	False
ADCYAP1	VIPR2	other	0.0015302914544008672	False	0.0009052504526252263	0.0015141921096825702	3314	36323	0.0020296439179219306	False	0.0018110473890733474	0.0015141921096825702	3313	36323	-0.0004993524635210633	False	False
ADM2	CALCRL+RAMP2	other	0.05532184298499487	False	0.16385033192516596	0.0005230845469812516	3314	36323	0.03971611018641852	False	0.12345306368849984	0.0005230845469812516	3313	36323	0.015605732798576355	False	False
AGRN	PTPRS	other	0.06142785510746762	False	0.19493059746529873	0.0006882691407648047	3314	36323	0.06585115304915234	False	0.24479323875641412	0.0006882691407648047	3313	36323	-0.004423297941684723	False	False
AKR1B1	PTGFR	other	0.3650270255311625	False	0.6237175618587809	0.00027530765630592185	3314	36323	0.300813928435673	False	0.5713854512526411	0.00027530765630592185	3313	36323	0.0642130970954895	False	False
AKR1C3	PTGDR	other	0.6620807908475399	False	0.6674713337356669	0.034716295460176745	3314	36323	0.7371762655675411	False	0.6860851192272864	0.034716295460176745	3313	36323	-0.07509547472000122	False	False
AKR1C3	PTGFR	other	0.6295660885079997	False	0.6674713337356669	0.00027530765630592185	3314	36323	0.7046615632280009	False	0.6860851192272864	0.00027530765630592185	3313	36323	-0.07509547472000122	False	False
ALCAM	CD6	other	0.7061838060617447	True	0.7266143633071817	0.23527792307904083	3314	36323	0.6891045421361923	True	0.6634470268638696	0.23527792307904083	3313	36323	0.017079263925552368	True	True
ALDH1A1	CRABP2+RARA	other	0.5632908085826784	False	0.656004828002414	0.004377391735264157	3314	36323	0.5356644729617983	False	0.5961364322366435	0.004377391735264157	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RARA+RXRA	other	0.5632908085826784	False	0.656004828002414	0.004377391735264157	3314	36323	0.5356644729617983	False	0.5961364322366435	0.004377391735264157	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RARB	other	0.5599309386161622	False	0.656004828002414	0.0005230845469812516	3314	36323	0.532304602995282	False	0.5961364322366435	0.0005230845469812516	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RARB+RXRB	other	0.5599309386161622	False	0.656004828002414	0.0005230845469812516	3314	36323	0.532304602995282	False	0.5961364322366435	0.0005230845469812516	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RARG	other	0.5632908085826784	False	0.656004828002414	0.004377391735264157	3314	36323	0.5356644729617983	False	0.5961364322366435	0.004377391735264157	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RXRA	other	0.5632908085826784	False	0.656004828002414	0.004377391735264157	3314	36323	0.5356644729617983	False	0.5961364322366435	0.004377391735264157	3313	36323	0.027626335620880127	False	False
ALDH1A1	CRABP2+RXRB	other	0.5632908085826784	False	0.656004828002414	0.004377391735264157	3314	36323	0.5356644729617983	False	0.5961364322366435	0.004377391735264157	3313	36323	0.027626335620880127	False	False
ALDH1A1	RORB	other	0.5611239351565018	False	0.656004828002414	0.001927153594141453	3314	36323	0.5334975995356217	False	0.5961364322366435	0.001927153594141453	3313	36323	0.027626335620880127	False	False
ALDH1A2	CRABP2+RARA	other	0.0051318861078470945	False	0.005733252866626433	0.004377391735264157	3314	36323	0.0053223042050376534	False	0.005131300935707818	0.004377391735264157	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RARA+RXRA	other	0.0051318861078470945	False	0.005733252866626433	0.004377391735264157	3314	36323	0.0053223042050376534	False	0.005131300935707818	0.004377391735264157	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RARB	other	0.0017720161413308233	False	0.005733252866626433	0.0005230845469812516	3314	36323	0.001962434238521382	False	0.005131300935707818	0.0005230845469812516	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RARB+RXRB	other	0.0017720161413308233	False	0.005733252866626433	0.0005230845469812516	3314	36323	0.001962434238521382	False	0.005131300935707818	0.0005230845469812516	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RARG	other	0.0051318861078470945	False	0.005733252866626433	0.004377391735264157	3314	36323	0.0053223042050376534	False	0.005131300935707818	0.004377391735264157	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RXRA	other	0.0051318861078470945	False	0.005733252866626433	0.004377391735264157	3314	36323	0.0053223042050376534	False	0.005131300935707818	0.004377391735264157	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	CRABP2+RXRB	other	0.0051318861078470945	False	0.005733252866626433	0.004377391735264157	3314	36323	0.0053223042050376534	False	0.005131300935707818	0.004377391735264157	3313	36323	-0.0001904180971905589	False	False
ALDH1A2	RORB	other	0.002965012681670487	False	0.005733252866626433	0.001927153594141453	3314	36323	0.003155430778861046	False	0.005131300935707818	0.001927153594141453	3313	36323	-0.0001904180971905589	False	False
ALDH1A3	CRABP2+RARA	other	0.02273742319084704	False	0.0540132770066385	0.004377391735264157	3314	36323	0.016044897260144353	False	0.04527618472683369	0.004377391735264157	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RARA+RXRA	other	0.02273742319084704	False	0.0540132770066385	0.004377391735264157	3314	36323	0.016044897260144353	False	0.04527618472683369	0.004377391735264157	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RARB	other	0.019377553224330768	False	0.0540132770066385	0.0005230845469812516	3314	36323	0.012685027293628082	False	0.04527618472683369	0.0005230845469812516	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RARB+RXRB	other	0.019377553224330768	False	0.0540132770066385	0.0005230845469812516	3314	36323	0.012685027293628082	False	0.04527618472683369	0.0005230845469812516	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RARG	other	0.02273742319084704	False	0.0540132770066385	0.004377391735264157	3314	36323	0.016044897260144353	False	0.04527618472683369	0.004377391735264157	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RXRA	other	0.02273742319084704	False	0.0540132770066385	0.004377391735264157	3314	36323	0.016044897260144353	False	0.04527618472683369	0.004377391735264157	3313	36323	0.006692525930702686	False	False
ALDH1A3	CRABP2+RXRB	other	0.02273742319084704	False	0.0540132770066385	0.004377391735264157	3314	36323	0.016044897260144353	False	0.04527618472683369	0.004377391735264157	3313	36323	0.006692525930702686	False	False
ALDH1A3	RORB	other	0.02057054976467043	False	0.0540132770066385	0.001927153594141453	3314	36323	0.013878023833967745	False	0.04527618472683369	0.001927153594141453	3313	36323	0.006692525930702686	False	False
ALOX5+ALOX5AP+LTC4S	CYSLTR1	other	0.03783242776989937	False	0.003922751961375981	0.04140627150841065	3314	36323	0.0380705728312023	False	0.005131300935707818	0.04140627150841065	3313	36323	-0.00023814506130293012	False	False
ALOX5+ALOX5AP+LTC4S	CYSLTR2	other	0.010080147534608841	False	0.003922751961375981	0.011149960080389836	3314	36323	0.010318292595911771	False	0.005131300935707818	0.011149960080389836	3313	36323	-0.00023814506130293012	False	False
ALOX5+ALOX5AP+LTC4S	FPR2	other	0.002122878795489669	False	0.003922751961375981	0.0017069074690967156	3314	36323	0.002361023856792599	False	0.005131300935707818	0.0017069074690967156	3313	36323	-0.00023814506130293012	False	False
ALOX5+ALOX5AP+LTC4S	OXER1	other	0.0008574272360419855	False	0.003922751961375981	0.0001651845937835531	3314	36323	0.0010955722973449156	False	0.005131300935707818	0.0001651845937835531	3313	36323	-0.00023814506130293012	False	False
AMH	ACVR1+AMHR2	other	0.005864564824150875	False	0.022933011466505733	0.00013765382815296093	3314	36323	0.007557055942015722	False	0.027467552067612436	0.00013765382815296093	3313	36323	-0.0016924911178648472	False	False
AMH	AMHR2+BMPR1A	other	0.005864564824150875	False	0.022933011466505733	0.00013765382815296093	3314	36323	0.007557055942015722	False	0.027467552067612436	0.00013765382815296093	3313	36323	-0.0016924911178648472	False	False
AMH	AMHR2+BMPR1B	other	0.005864564824150875	False	0.022933011466505733	0.00013765382815296093	3314	36323	0.007557055942015722	False	0.027467552067612436	0.00013765382815296093	3313	36323	-0.0016924911178648472	False	False
ANXA1	FPR1	other	1.272838443517685	False	0.9167169583584792	0.008837375767420092	3314	36323	0.819165974855423	False	0.7784485360700272	0.008837375767420092	3313	36323	0.45367246866226196	False	False
ANXA1	FPR2	other	1.2670232539530843	False	0.9167169583584792	0.0017069074690967156	3314	36323	0.8133507852908224	False	0.7784485360700272	0.0017069074690967156	3313	36323	0.45367246866226196	False	False
ANXA1	FPR3	other	1.2690835115499794	False	0.9167169583584792	0.004790353219723041	3314	36323	0.8154110428877175	False	0.7784485360700272	0.004790353219723041	3313	36323	0.45367246866226196	False	False
APLN	APLNR	other	0.0004904916640953161	False	0.002112251056125528	8.259229689177656e-05	3314	36323	0.0025794039029278792	False	0.011771808028976758	8.259229689177656e-05	3313	36323	-0.002088912238832563	False	False
APLP2	PIGR	other	0.618842211086303	False	0.8485214242607121	0.004377391735264157	3314	36323	0.5210604933090508	False	0.7446423181406581	0.004377391735264157	3313	36323	0.0977817177772522	False	False
APLP2	PLXNA4	other	0.616485376143828	False	0.8485214242607121	0.0018170305316190843	3314	36323	0.5187036583665758	False	0.7446423181406581	0.0018170305316190843	3313	36323	0.0977817177772522	False	False
APOA1	ABCA1	other	0.02047331134963315	False	0.0006035003017501509	0.023263496957850398	3314	36323	0.02042340130719822	False	0.0006036824630244491	0.023263496957850398	3313	36323	4.99100424349308e-05	False	False
APOA1	AMN+CUBN	other	0.0011185771290911362	False	0.0006035003017501509	0.0012113536877460562	3314	36323	0.0010686670866562054	False	0.0006036824630244491	0.0012113536877460562	3313	36323	4.99100424349308e-05	False	False
APOA1	TREM2+TYROBP	other	0.002266361072543077	False	0.0006035003017501509	0.0026980150317980345	3314	36323	0.0022164510301081464	False	0.0006036824630244491	0.0026980150317980345	3313	36323	4.99100424349308e-05	False	False
APOB	APOBR	other	0.03650972424657084	False	0.0009052504526252263	0.04410428654020868	3314	36323	0.03620829605642939	False	0.0009055236945366737	0.04410428654020868	3313	36323	0.0003014281901414506	False	False
APOB	TREM2+TYROBP	other	0.002540519373724237	False	0.0009052504526252263	0.0026980150317980345	3314	36323	0.0022390911835827865	False	0.0009055236945366737	0.0026980150317980345	3313	36323	0.0003014281901414506	False	False
APOE	TREM2+TYROBP	other	0.026205655187368393	False	0.08026554013277007	0.0026980150317980345	3314	36323	0.03158143348991871	False	0.1068517959553275	0.0026980150317980345	3313	36323	-0.005375778302550316	False	False
APP	CD74	other	1.8832603693008423	True	0.8255884127942064	0.8731382319742312	3314	36323	1.8350413143634796	True	0.7455478418351947	0.8731382319742312	3313	36323	0.04821905493736267	True	True
APP	FPR2	other	0.5441105847712606	False	0.8255884127942064	0.0017069074690967156	3314	36323	0.49589152983389795	False	0.7455478418351947	0.0017069074690967156	3313	36323	0.04821905493736267	False	False
APP	PLXNA4	other	0.5442209432367235	False	0.8255884127942064	0.0018170305316190843	3314	36323	0.49600188829936087	False	0.7455478418351947	0.0018170305316190843	3313	36323	0.04821905493736267	False	False
APP	SORL1	other	0.7127804458141327	True	0.8255884127942064	0.17718800759849132	3314	36323	0.66456139087677	True	0.7455478418351947	0.17718800759849132	3313	36323	0.04821905493736267	True	True
APP	TNFRSF21	other	0.5459644526708871	False	0.8255884127942064	0.00440492250089475	3314	36323	0.49774539773352444	False	0.7455478418351947	0.00440492250089475	3313	36323	0.04821905493736267	False	False
APP	TREM2+TYROBP	other	0.5448203347623348	False	0.8255884127942064	0.0026980150317980345	3314	36323	0.49660127982497215	False	0.7455478418351947	0.0026980150317980345	3313	36323	0.04821905493736267	False	False
AREG	EGFR	other	0.23504931153729558	False	0.4315027157513579	0.004845414750984225	3314	36323	0.1368887615390122	False	0.2837307576214911	0.004845414750984225	3313	36323	0.09816054999828339	False	False
ARTN	GFRA1+RET	other	0.18203639397688676	False	0.4375377187688594	0.00022024612504473748	3314	36323	0.1442620695597725	False	0.38031995170540295	0.00022024612504473748	3313	36323	0.03777432441711426	False	False
ARTN	GFRA3+RET	other	0.18214019303559326	False	0.4375377187688594	0.0004129614844588828	3314	36323	0.144365868618479	False	0.38031995170540295	0.0004129614844588828	3313	36323	0.03777432441711426	False	False
