ligand	receptor	pathway	cpdb_mean_score_high	pass_expr_prop_high	ligand_frac_high	receptor_frac_high	n_sender_high	n_receiver_high	cpdb_mean_score_low	pass_expr_prop_low	ligand_frac_low	receptor_frac_low	n_sender_low	n_receiver_low	delta_high_minus_low	pass_either	pass_both	Sample	n_high	n_low	n_tnk
GLS+SLC1A2	GRIK2	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIK2+GRIK4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIK2+GRIK5	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIK3	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIK3+GRIK4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIK3+GRIK5	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIN1+GRIN2A	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIN1+GRIN2B	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIN1+GRIN2C	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRIN1+GRIN2D	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM1	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM2	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM3	other	0.0020509134337771684	False	0.0037174721189591076	0.0016155088852988692	269	619	0.0020636203116737306	False	0.0033444816053511705	0.0016155088852988692	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM6	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A2	GRM7	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIA1	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIA3	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIA4	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK1	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK1+GRIK4	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK1+GRIK5	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK2	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK2+GRIK4	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK2+GRIK5	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK3	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK3+GRIK4	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIK3+GRIK5	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIN1+GRIN2A	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIN1+GRIN2B	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIN1+GRIN2C	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRIN1+GRIN2D	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM1	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM2	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM3	other	0.050249404506757855	False	0.15613382899628253	0.0016155088852988692	269	619	0.07034048368223011	False	0.24414715719063546	0.0016155088852988692	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM4	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM6	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A3	GRM7	other	0.048574864864349365	False	0.15613382899628253	0.0	269	619	0.06866594403982162	False	0.24414715719063546	0.0	299	619	-0.02009107917547226	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIA1	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIA3	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIA4	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK1	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK1+GRIK4	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK1+GRIK5	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK2	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK2+GRIK4	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK2+GRIK5	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK3	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK3+GRIK4	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIK3+GRIK5	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIN1+GRIN2A	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIN1+GRIN2B	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIN1+GRIN2C	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRIN1+GRIN2D	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM1	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM2	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM3	other	0.0016745396424084902	False	0.0	0.0016155088852988692	269	619	0.0016745396424084902	False	0.0	0.0016155088852988692	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM4	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM6	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS+SLC1A7	GRM7	other	0.0	False	0.0	0.0	269	619	0.0	False	0.0	0.0	299	619	0.0	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIA1	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIA3	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIA4	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK1	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK1+GRIK4	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK1+GRIK5	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK2	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK2+GRIK4	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK2+GRIK5	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK3	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK3+GRIK4	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIK3+GRIK5	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIN1+GRIN2A	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIN1+GRIN2B	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIN1+GRIN2C	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRIN1+GRIN2D	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM1	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM2	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM3	other	0.002136404626071453	False	0.0037174721189591076	0.0016155088852988692	269	619	0.005794093711301684	False	0.010033444816053512	0.0016155088852988692	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM4	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM6	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC17A7	GRM7	other	0.0004618649836629629	False	0.0037174721189591076	0.0	269	619	0.004119554068893194	False	0.010033444816053512	0.0	299	619	-0.0036576890852302313	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIA1	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIA3	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIA4	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK1	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK1+GRIK4	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK1+GRIK5	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK2	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK2+GRIK4	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK2+GRIK5	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK3	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK3+GRIK4	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIK3+GRIK5	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIN1+GRIN2A	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIN1+GRIN2B	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIN1+GRIN2C	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRIN1+GRIN2D	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM1	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM2	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM3	other	0.0070774557534605265	False	0.02973977695167286	0.0016155088852988692	269	619	0.004760801093652844	False	0.010033444816053512	0.0016155088852988692	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM4	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM6	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A1	GRM7	other	0.005402916111052036	False	0.02973977695167286	0.0	269	619	0.0030862614512443542	False	0.010033444816053512	0.0	299	619	0.002316654659807682	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIA1	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIA3	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIA4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK1	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK1+GRIK4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK1+GRIK5	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK2	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK2+GRIK4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK2+GRIK5	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK3	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK3+GRIK4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIK3+GRIK5	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIN1+GRIN2A	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIN1+GRIN2B	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIN1+GRIN2C	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRIN1+GRIN2D	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM1	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM2	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM3	other	0.0020509134337771684	False	0.0037174721189591076	0.0016155088852988692	269	619	0.0020636203116737306	False	0.0033444816053511705	0.0016155088852988692	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM4	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM6	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A2	GRM7	other	0.0003763737913686782	False	0.0037174721189591076	0.0	269	619	0.00038908066926524043	False	0.0033444816053511705	0.0	299	619	-1.2706877896562219e-05	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIA1	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIA3	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIA4	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIK1	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIK1+GRIK4	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIK1+GRIK5	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
GLS2+SLC1A3	GRIK2	other	0.0076344250701367855	False	0.048327137546468404	0.0	269	619	0.031075024977326393	False	0.12040133779264214	0.0	299	619	-0.023440599907189608	False	False	BD_immune01	269	299	619
