graph	nhood	n_cells	n_tnk	n_malig	frac_tnk	frac_malig	cldn4_all_mean	cldn4_malig_mean	dominant_lineage	n_samples_present	n_cells_da	cldn4_rho	cldn4_p	cldn4_testable	cldn4_BH_FDR	cldn4_SpatialFDR
GSE205335	885	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	886	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	887	31	0	31	0.0	1.0	2.219104051589966	2.219104051589966	Epithelial cells	1	31			False		
GSE205335	888	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	1	31			False		
GSE205335	889	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	890	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	891	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	892	31	31	0	1.0	0.0	0.03323427960276604		T/NK cells	1	31			False		
GSE205335	893	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	894	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	895	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	896	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	897	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	898	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.14285714285714288	0.7871720116618076	True	0.9501089752289928	0.9494130709426671
GSE205335	899	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False		
GSE205335	900	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	901	31	0	31	0.0	1.0	2.661376714706421	2.661376714706421	Epithelial cells	3	31			False		
GSE205335	902	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	903	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	904	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	905	31	26	0	0.8387096774193549	0.0	0.07633142173290253		T/NK cells	2	31			False		
GSE205335	906	31	28	0	0.9032258064516129	0.0	0.06468020379543304		T/NK cells	7	31	0.3214285714285715	0.48207203829967776	True	0.9501089752289928	0.9494130709426671
GSE205335	907	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	908	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	909	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	910	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	911	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	912	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	913	31	0	31	0.0	1.0	2.101933479309082	2.101933479309082	Epithelial cells	1	31			False		
GSE205335	914	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	2	31			False		
GSE205335	915	31	0	24	0.0	0.7741935483870968	0.0996745154261589	0.12874625623226166	Epithelial cells	1	31			False		
GSE205335	916	31	31	0	1.0	0.0	0.0		T/NK cells	2	31			False		
GSE205335	917	31	2	8	0.06451612903225806	0.25806451612903225	0.36046966910362244	1.239315390586853	Myeloid cells	7	31	0.10714285714285716	0.8191508555699912	True	0.9501089752289928	0.9494130709426671
GSE205335	918	31	0	0	0.0	0.0	0.0		Mast cells	6	31	-0.08571428571428573	0.8717434402332361	True	0.9501089752289928	0.9494130709426671
GSE205335	919	31	0	31	0.0	1.0	0.22206366062164307	0.22206366062164307	Epithelial cells	1	31			False		
GSE205335	920	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	921	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	922	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	3	31			False		
GSE205335	923	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	924	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	925	31	0	31	0.0	1.0	0.03996795788407326	0.03996795788407326	Epithelial cells	1	31			False		
GSE205335	926	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	927	31	0	31	0.0	1.0	1.7479355335235596	1.7479355335235596	Epithelial cells	1	31			False		
GSE205335	928	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	929	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	930	31	1	30	0.03225806451612903	0.967741935483871	0.18381419777870178	0.18994134664535522	Epithelial cells	1	31			False		
GSE205335	931	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	932	31	27	1	0.8709677419354839	0.03225806451612903	0.0	0.0	T/NK cells	6	31	0.6	0.208	True	0.9501089752289928	0.9494130709426671
GSE205335	933	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	934	31	0	31	0.0	1.0	0.0	0.0	Epithelial cells	1	31			False		
GSE205335	935	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	936	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	937	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	938	31	31	0	1.0	0.0	0.03255805745720863		T/NK cells	1	31			False		
GSE205335	939	31	0	0	0.0	0.0	0.05210396647453308		Endothelial cells	7	31	-0.10714285714285716	0.8191508555699912	True	0.9501089752289928	0.9494130709426671
GSE205335	940	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	941	31	0	31	0.0	1.0	0.0935477465391159	0.0935477465391159	Epithelial cells	1	31			False		
GSE205335	942	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	943	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	3	31			False		
GSE205335	944	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	945	31	0	31	0.0	1.0	2.2017688751220703	2.2017688751220703	Epithelial cells	1	31			False		
GSE205335	946	31	1	30	0.03225806451612903	0.967741935483871	0.3652600944042206	0.3774354159832001	Epithelial cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9501089752289928	0.9494130709426671
GSE205335	947	31	0	0	0.0	0.0	0.039533618837594986		Myeloid cells	3	31			False		
GSE205335	948	31	0	31	0.0	1.0	2.3726658821105957	2.3726658821105957	Epithelial cells	1	31			False		
GSE205335	949	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9501089752289928	0.9494130709426671
GSE205335	950	31	0	31	0.0	1.0	2.555495023727417	2.555495023727417	Epithelial cells	1	31			False		
GSE205335	951	31	0	31	0.0	1.0	0.09858209639787674	0.09858209639787674	Epithelial cells	1	31			False		
GSE205335	952	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	953	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	954	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	955	31	0	0	0.0	0.0	0.08453182876110077		B/Plasma cells	2	31			False		
GSE205335	956	31	0	31	0.0	1.0	1.8895699977874756	1.8895699977874756	Epithelial cells	1	31			False		
GSE205335	957	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.6	0.208	True	0.9501089752289928	0.9494130709426671
GSE205335	958	31	0	0	0.0	0.0	0.053523894399404526		Myeloid cells	3	31			False		
GSE205335	959	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	2	31			False		
GSE205335	960	31	29	1	0.9354838709677419	0.03225806451612903	0.09790477901697159	0.0	T/NK cells	3	31			False		
GSE205335	961	31	0	31	0.0	1.0	2.325093984603882	2.325093984603882	Epithelial cells	1	31			False		
GSE205335	962	31	0	31	0.0	1.0	1.6951836347579956	1.6951836347579956	Epithelial cells	1	31			False		
GSE205335	963	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	964	31	31	0	1.0	0.0	0.030803905799984932		T/NK cells	1	31			False		
GSE205335	965	31	0	31	0.0	1.0	2.3316855430603027	2.3316855430603027	Epithelial cells	1	31			False		
GSE205335	966	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	967	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	968	31	0	31	0.0	1.0	2.2381575107574463	2.2381575107574463	Epithelial cells	1	31			False		
GSE205335	969	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	970	31	0	31	0.0	1.0	0.14442063868045807	0.14442063868045807	Epithelial cells	1	31			False		
GSE205335	971	31	0	31	0.0	1.0	2.222005605697632	2.222005605697632	Epithelial cells	1	31			False		
GSE205335	972	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	973	31	0	31	0.0	1.0	2.099916934967041	2.099916934967041	Epithelial cells	1	31			False		
GSE205335	974	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	975	31	0	31	0.0	1.0	2.322427749633789	2.322427749633789	Epithelial cells	1	31			False		
GSE205335	976	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	977	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.48571428571428577	0.3287230320699708	True	0.9501089752289928	0.9494130709426671
GSE205335	978	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	979	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	980	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	981	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	982	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	983	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	984	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	985	31	0	0	0.0	0.0	0.009493219666182995		Myeloid cells	6	31	0.3142857142857143	0.5440932944606415	True	0.9501089752289928	0.9494130709426671
GSE205335	986	31	31	0	1.0	0.0	0.022688744589686394		T/NK cells	2	31			False		
GSE205335	987	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	988	31	0	31	0.0	1.0	1.7319982051849365	1.7319982051849365	Epithelial cells	1	31			False		
GSE205335	989	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	990	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	991	31	31	0	1.0	0.0	0.03323427960276604		T/NK cells	1	31			False		
GSE205335	992	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	993	31	0	31	0.0	1.0	2.558811902999878	2.558811902999878	Epithelial cells	1	31			False		
GSE205335	994	31	0	0	0.0	0.0	0.0		Mast cells	9	31	0.41666666666666663	0.26458604674749636	True	0.9501089752289928	0.9494130709426671
GSE205335	995	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	996	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	997	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	998	31	0	29	0.0	0.9354838709677419	0.0	0.0	Epithelial cells	1	31			False		
GSE205335	999	31	0	31	0.0	1.0	2.509023904800415	2.509023904800415	Epithelial cells	1	31			False		
GSE205335	1000	31	31	0	1.0	0.0	0.029352206736803055		T/NK cells	1	31			False		
GSE205335	1001	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1002	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	1003	31	0	0	0.0	0.0	0.011983318254351616		Myeloid cells	3	31			False		
GSE205335	1004	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1005	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	2	31			False		
GSE205335	1006	31	0	31	0.0	1.0	2.0598936080932617	2.0598936080932617	Epithelial cells	1	31			False		
GSE205335	1007	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1008	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	1009	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1010	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1011	31	0	31	0.0	1.0	2.040940999984741	2.040940999984741	Epithelial cells	1	31			False		
GSE205335	1012	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1013	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1014	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1015	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1016	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1017	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1018	31	0	31	0.0	1.0	2.2725918292999268	2.2725918292999268	Epithelial cells	1	31			False		
GSE205335	1019	31	0	0	0.0	0.0	0.053523894399404526		Myeloid cells	1	31			False		
GSE205335	1020	31	31	0	1.0	0.0	0.027630530297756195		T/NK cells	1	31			False		
GSE205335	1021	31	0	0	0.0	0.0	0.0		Mast cells	4	31			False		
GSE205335	1022	31	0	0	0.0	0.0	0.01855590008199215		Myeloid cells	6	31	-0.2	0.7040000000000001	True	0.9501089752289928	0.9494130709426671
GSE205335	1023	31	0	31	0.0	1.0	0.23885531723499298	0.23885531723499298	Epithelial cells	2	31			False		
GSE205335	1024	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1025	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1026	31	0	31	0.0	1.0	1.8901649713516235	1.8901649713516235	Epithelial cells	1	31			False		
GSE205335	1027	31	0	0	0.0	0.0	0.0		Myeloid cells	2	31			False		
GSE205335	1028	31	0	31	0.0	1.0	2.2397067546844482	2.2397067546844482	Epithelial cells	1	31			False		
GSE205335	1029	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1030	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1031	31	2	28	0.06451612903225806	0.9032258064516129	0.3090972602367401	0.34221482276916504	Epithelial cells	7	31	0.07142857142857144	0.879048193148154	True	0.9501089752289928	0.9494130709426671
GSE205335	1032	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	1	31			False		
GSE205335	1033	31	0	0	0.0	0.0	0.0		Mast cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	1034	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1035	31	0	31	0.0	1.0	2.195068359375	2.195068359375	Epithelial cells	1	31			False		
GSE205335	1036	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1037	31	0	31	0.0	1.0	2.384152412414551	2.384152412414551	Epithelial cells	1	31			False		
GSE205335	1038	31	0	0	0.0	0.0	0.026845084503293037		Fibroblasts	3	31			False		
GSE205335	1039	31	0	31	0.0	1.0	2.277909517288208	2.277909517288208	Epithelial cells	1	31			False		
GSE205335	1040	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1041	31	2	28	0.06451612903225806	0.9032258064516129	0.0	0.0	Epithelial cells	2	31			False		
GSE205335	1042	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1043	31	0	0	0.0	0.0	0.015074578113853931		Myeloid cells	5	31	0.19999999999999998	0.7470600781046621	True	0.9501089752289928	0.9494130709426671
GSE205335	1044	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1045	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	1046	31	0	31	0.0	1.0	0.39437881112098694	0.39437881112098694	Epithelial cells	3	31			False		
GSE205335	1047	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1048	31	31	0	1.0	0.0	0.04955074191093445		T/NK cells	1	31			False		
GSE205335	1049	31	31	0	1.0	0.0	0.09199260175228119		T/NK cells	1	31			False		
GSE205335	1050	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1051	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1052	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1053	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1054	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1055	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1056	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1057	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1058	31	0	0	0.0	0.0	0.0		Fibroblasts	5	31	-0.3	0.623837664781073	True	0.9501089752289928	0.9494130709426671
GSE205335	1059	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1060	31	0	0	0.0	0.0	0.0		Mast cells	3	31			False		
GSE205335	1061	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	1062	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1063	31	0	31	0.0	1.0	0.2579815089702606	0.2579815089702606	Epithelial cells	1	31			False		
GSE205335	1064	31	0	0	0.0	0.0	0.014449980109930038		Myeloid cells	4	31			False		
GSE205335	1065	31	1	30	0.03225806451612903	0.967741935483871	0.18381419777870178	0.18994134664535522	Epithelial cells	2	31			False		
GSE205335	1066	31	31	0	1.0	0.0	0.03425804153084755		T/NK cells	1	31			False		
GSE205335	1067	31	0	31	0.0	1.0	1.947718858718872	1.947718858718872	Epithelial cells	1	31			False		
GSE205335	1068	31	31	0	1.0	0.0	0.027630530297756195		T/NK cells	1	31			False		
GSE205335	1069	31	29	1	0.9354838709677419	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	1070	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1071	31	0	31	0.0	1.0	2.353739023208618	2.353739023208618	Epithelial cells	1	31			False		
GSE205335	1072	31	0	31	0.0	1.0	0.023725174367427826	0.023725174367427826	Epithelial cells	1	31			False		
GSE205335	1073	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1074	31	0	31	0.0	1.0	0.0	0.0	Epithelial cells	1	31			False		
GSE205335	1075	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1076	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	1077	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1078	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1079	31	0	31	0.0	1.0	1.9473096132278442	1.9473096132278442	Epithelial cells	1	31			False		
GSE205335	1080	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.0	1.0	True	1.0	1.0
GSE205335	1081	31	0	29	0.0	0.9354838709677419	0.03537043556571007	0.03780977427959442	Epithelial cells	1	31			False		
GSE205335	1082	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1083	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1084	31	30	0	0.967741935483871	0.0	0.0		T/NK cells	2	31			False		
GSE205335	1085	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1086	31	0	31	0.0	1.0	2.1616508960723877	2.1616508960723877	Epithelial cells	1	31			False		
GSE205335	1087	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1088	31	31	0	1.0	0.0	0.07129456847906113		T/NK cells	1	31			False		
GSE205335	1089	31	0	0	0.0	0.0	0.0		Mast cells	7	31	0.25	0.5887244480896832	True	0.9501089752289928	0.9494130709426671
GSE205335	1090	31	31	0	1.0	0.0	0.03873651474714279		T/NK cells	1	31			False		
GSE205335	1091	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	1092	31	0	0	0.0	0.0	0.09709978103637695		Myeloid cells	8	31	0.6904761904761906	0.057990318164572716	True	0.9501089752289928	0.9494130709426671
GSE205335	1093	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1094	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1095	31	31	0	1.0	0.0	0.033407192677259445		T/NK cells	1	31			False		
GSE205335	1096	31	31	0	1.0	0.0	0.030803905799984932		T/NK cells	1	31			False		
GSE205335	1097	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1098	31	0	0	0.0	0.0	0.04501524195075035		Myeloid cells	6	31	0.028571428571428574	0.9571545189504373	True	0.9900652760490196	0.9880449521323934
GSE205335	1099	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1100	31	0	0	0.0	0.0	0.011983318254351616		Myeloid cells	4	31			False		
GSE205335	1101	31	0	31	0.0	1.0	2.19437313079834	2.19437313079834	Epithelial cells	1	31			False		
GSE205335	1102	31	0	0	0.0	0.0	0.039533618837594986		Myeloid cells	1	31			False		
GSE205335	1103	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1104	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1105	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1106	31	31	0	1.0	0.0	0.04955074191093445		T/NK cells	1	31			False		
GSE205335	1107	31	0	31	0.0	1.0	2.206615686416626	2.206615686416626	Epithelial cells	1	31			False		
GSE205335	1108	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1109	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	4	31			False		
GSE205335	1110	31	0	29	0.0	0.9354838709677419	0.03537043556571007	0.03780977427959442	Epithelial cells	1	31			False		
GSE205335	1111	31	0	0	0.0	0.0	0.0		B/Plasma cells	1	31			False		
GSE205335	1112	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	1113	31	31	0	1.0	0.0	0.06468020379543304		T/NK cells	3	31			False		
GSE205335	1114	31	0	0	0.0	0.0	0.0		Myeloid cells	3	31			False		
GSE205335	1115	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1116	31	0	0	0.0	0.0	0.0333845280110836		B/Plasma cells	1	31			False		
GSE205335	1117	31	30	1	0.967741935483871	0.03225806451612903	0.0	0.0	T/NK cells	3	31			False		
GSE205335	1118	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1119	31	0	0	0.0	0.0	0.0		B/Plasma cells	2	31			False		
GSE205335	1120	31	31	0	1.0	0.0	0.060622621327638626		T/NK cells	1	31			False		
GSE205335	1121	31	0	0	0.0	0.0	0.0		B/Plasma cells	4	31			False		
GSE205335	1122	31	31	0	1.0	0.0	0.03116362728178501		T/NK cells	1	31			False		
GSE205335	1123	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1124	31	0	0	0.0	0.0	0.0		Mast cells	7	31	0.0	1.0	True	1.0	1.0
GSE205335	1125	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	-0.3	0.623837664781073	True	0.9501089752289928	0.9494130709426671
GSE205335	1126	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1127	31	0	0	0.0	0.0	0.0		Myeloid cells	7	31	0.0	1.0	True	1.0	1.0
GSE205335	1128	31	0	0	0.0	0.0	0.039533618837594986		Myeloid cells	2	31			False		
GSE205335	1129	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1130	31	0	31	0.0	1.0	1.9917473793029785	1.9917473793029785	Epithelial cells	1	31			False		
GSE205335	1131	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1132	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1133	31	0	0	0.0	0.0	0.0		Myeloid cells	5	31	0.49999999999999994	0.3910022189557703	True	0.9501089752289928	0.9494130709426671
GSE205335	1134	31	31	0	1.0	0.0	0.060515835881233215		T/NK cells	1	31			False		
GSE205335	1135	31	31	0	1.0	0.0	0.06468020379543304		T/NK cells	2	31			False		
GSE205335	1136	31	0	0	0.0	0.0	0.031572602689266205		Myeloid cells	3	31			False		
GSE205335	1137	31	0	31	0.0	1.0	2.226877212524414	2.226877212524414	Epithelial cells	1	31			False		
GSE205335	1138	31	0	0	0.0	0.0	0.0		Mast cells	3	31			False		
GSE205335	1139	31	0	31	0.0	1.0	2.133284091949463	2.133284091949463	Epithelial cells	1	31			False		
GSE205335	1140	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1141	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.028571428571428574	0.9571545189504373	True	0.9900652760490196	0.9880449521323934
GSE205335	1142	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1143	31	0	31	0.0	1.0	2.2691597938537598	2.2691597938537598	Epithelial cells	1	31			False		
GSE205335	1144	31	30	1	0.967741935483871	0.03225806451612903	0.060622621327638626	0.0	T/NK cells	1	31			False		
GSE205335	1145	31	31	0	1.0	0.0	0.030113570392131805		T/NK cells	1	31			False		
GSE205335	1146	31	0	0	0.0	0.0	0.02755030058324337		Myeloid cells	8	31	0.3571428571428572	0.38512064355625614	True	0.9501089752289928	0.9494130709426671
GSE205335	1147	31	0	0	0.0	0.0	0.0		Mast cells	7	31	0.25	0.5887244480896832	True	0.9501089752289928	0.9494130709426671
GSE205335	1148	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	-0.3142857142857143	0.5440932944606415	True	0.9501089752289928	0.9494130709426671
GSE205335	1149	31	0	0	0.0	0.0	0.0		B/Plasma cells	3	31			False		
GSE205335	1150	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1151	31	31	0	1.0	0.0	0.028568577021360397		T/NK cells	1	31			False		
GSE205335	1152	31	0	31	0.0	1.0	2.3127307891845703	2.3127307891845703	Epithelial cells	1	31			False		
GSE205335	1153	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	1154	31	0	0	0.0	0.0	0.04506579786539078		Myeloid cells	5	31	0.09999999999999999	0.8728885715695384	True	0.9501089752289928	0.9494130709426671
GSE205335	1155	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1156	31	31	0	1.0	0.0	0.04955074191093445		T/NK cells	1	31			False		
GSE205335	1157	31	30	0	0.967741935483871	0.0	0.03991745784878731		T/NK cells	1	31			False		
GSE205335	1158	31	31	0	1.0	0.0	0.09041363000869751		T/NK cells	1	31			False		
GSE205335	1159	31	0	31	0.0	1.0	1.5349186658859253	1.5349186658859253	Epithelial cells	1	31			False		
GSE205335	1160	31	31	0	1.0	0.0	0.016853220760822296		T/NK cells	1	31			False		
GSE205335	1161	31	31	0	1.0	0.0	0.0		T/NK cells	1	31			False		
GSE205335	1162	31	0	0	0.0	0.0	0.0		Myeloid cells	1	31			False		
GSE205335	1163	31	0	0	0.0	0.0	0.0		Myeloid cells	6	31	0.6571428571428573	0.1561749271137024	True	0.9501089752289928	0.9494130709426671
