stratum,x,y,n,rho,p,rho_ci95_lo,rho_ci95_hi,q_bh_within_barrier
tumour_aoi,PanCk,CD68,47,0.07701202590194264,0.6068911841795382,-0.21490752976625205,0.356299175109577,0.8663276829666036
tumour_aoi,PanCk,HLA-DR,47,-0.06822386679000925,0.6486371917185871,-0.34856178478400224,0.22331811069356003,0.8663276829666036
tumour_aoi,PanCk,PD-L1,47,0.22710453283996299,0.12474394397592944,-0.06425263549326848,0.4827855734301126,0.4725099251075936
tumour_aoi,PanCk,CD56,47,0.02035152636447734,0.891995214109404,-0.2683837960948148,0.30573155626571585,0.891995214109404
stroma_aoi,EpCAM,CD8,48,-0.2034303082935302,0.1655011124154319,-0.46092291989178674,0.08565541036448945,0.24825166862314785
stroma_aoi,EpCAM,CD3,48,-0.22742075553625704,0.12005743981988545,-0.4805060521873502,0.060631859825162074,0.24825166862314785
stroma_aoi,EpCAM,PD-1,48,-0.1836734693877551,0.21142842724021507,-0.44460511326916935,0.1059927805553936,0.2819045696536201
stroma_aoi,EpCAM,CD45,48,-0.32468519322622663,0.024349142860705983,-0.5573975538146678,-0.044671648059545106,0.24825166862314785
stroma_aoi,EpCAM,CD4,48,-0.20353886235345203,0.1652706666565285,-0.46101209976578084,0.08554299712446366,0.24825166862314785
stroma_aoi,EpCAM,GZMB,48,0.11105080330004342,0.4523935608695888,-0.17872321755407625,0.38309747860186183,0.5428722730435066
stroma_aoi,EpCAM,CD20,48,-0.2210160660008684,0.13114059121841012,-0.475302555833937,0.06734797251635709,0.24825166862314785
stroma_aoi,EpCAM,FOXP3,48,-0.27930959617889706,0.054535267296017396,-0.5220162747449262,0.005241038878061535,0.24825166862314785
stroma_aoi,EpCAM,CD68,48,0.21819366044290053,0.13626126656872325,-0.07029934313924405,0.4730038287790201,0.24825166862314785
stroma_aoi,EpCAM,HLA-DR,48,0.08022145028224056,0.5878082612266738,-0.208669599559046,0.35623620799785105,0.6412453758836442
stroma_aoi,EpCAM,PD-L1,48,0.0224706904038211,0.8795049239011835,-0.2633453897520298,0.30466022351095584,0.8795049239011835
stroma_aoi,EpCAM,CD56,48,-0.2645462440295267,0.0692108666821634,-0.5103217090385503,0.021180525715263316,0.24825166862314785
stroma_aoi,PanCk,CD8,48,-0.03343465045592705,0.8215132890824213,-0.31458084801729896,0.253104526551356,0.8961963153626413
stroma_aoi,PanCk,CD3,48,-0.06458966565349543,0.6627275118458799,-0.34243985105235003,0.22364948472566923,0.7952730142150559
stroma_aoi,PanCk,PD-1,48,0.002713851498046027,0.9853943297756254,-0.28163801750111656,0.28662753128708773,0.9853943297756254
stroma_aoi,PanCk,CD45,48,-0.1648936170212766,0.2627179220052305,-0.4289319941498332,0.1251023774266692,0.5686147508197711
stroma_aoi,PanCk,CD4,48,-0.10822839774207556,0.46403552809378035,-0.3806573335029035,0.18148729663671864,0.6259501798405245
stroma_aoi,PanCk,GZMB,48,0.11506730351715154,0.4361049225804555,-0.1747818185963039,0.38656345872279835,0.6259501798405245
stroma_aoi,PanCk,CD20,48,-0.15946591402518456,0.2789700257318029,-0.4243723845365261,0.13058559099909864,0.5686147508197711
stroma_aoi,PanCk,FOXP3,48,-0.25206252713851496,0.08392789579984226,-0.5003614810451015,0.03454637211527083,0.5035673747990536
stroma_aoi,PanCk,CD68,48,0.3644159791576205,0.010883251423716768,0.08955398991572981,0.5876984816025211,0.13059901708460123
stroma_aoi,PanCk,HLA-DR,48,0.1577290490664351,0.28430737540988554,-0.13233647985108637,0.4229104666231319,0.5686147508197711
stroma_aoi,PanCk,PD-L1,48,0.1947459834997829,0.1847023426689023,-0.09462468558432979,0.45377164026059263,0.5686147508197711
stroma_aoi,PanCk,CD56,48,-0.10692574902301347,0.46946263488039336,-0.37952983159837267,0.18276148334839135,0.6259501798405245
tumour_patient,EpCAM,CD8,40,-0.16060037523452161,0.32219245572577243,-0.44961609705606626,0.1588563200630371,0.7898927971791557
tumour_patient,EpCAM,CD3,40,-0.0906191369606004,0.5781437238076236,-0.3910885610059544,0.2273067890729569,0.7898927971791557
tumour_patient,EpCAM,PD-1,40,-0.05984990619136961,0.7137307598796416,-0.36456242430453856,0.2564404689633097,0.7898927971791557
tumour_patient,EpCAM,CD45,40,-0.475984990619137,0.0019062327140596713,-0.6858071280989957,-0.19310857964438702,0.022874792568716055
tumour_patient,EpCAM,CD4,40,-0.3088180112570357,0.05251487400224414,-0.5658890086996213,0.002977801304815468,0.31508924401346483
tumour_patient,EpCAM,GZMB,40,-0.0628517823639775,0.7000256231980619,-0.367172295153149,0.2536232350862243,0.7898927971791557
tumour_patient,EpCAM,CD20,40,-0.05872420262664166,0.7188934069633879,-0.36358248694816675,0.25749554797690466,0.7898927971791557
tumour_patient,EpCAM,FOXP3,40,-0.08911819887429645,0.5844816166436043,-0.38980608191622645,0.22874127133039718,0.7898927971791557
tumour_patient,EpCAM,CD68,40,0.019512195121951223,0.9048760601702754,-0.29378283384129283,0.32902167429263807,0.9048760601702753
tumour_patient,EpCAM,HLA-DR,40,-0.21632270168855536,0.18001820307236605,-0.4945088109328448,0.1020644155120081,0.7200728122894642
tumour_patient,EpCAM,PD-L1,40,-0.05759849906191371,0.724068397414226,-0.36260187444190456,0.25854987350798714,0.7898927971791557
tumour_patient,EpCAM,CD56,40,0.10881801125703565,0.5038840003394047,-0.20980321084181763,0.406546322967332,0.7898927971791557
tumour_patient,PanCk,CD8,40,-0.06510318949343341,0.6898076826706845,-0.36912655877356465,0.2515067804138837,0.8277692192048214
tumour_patient,PanCk,CD3,40,-0.1429643527204503,0.37883379214648216,-0.4350967828846486,0.17640096608342967,0.7576675842929643
tumour_patient,PanCk,PD-1,40,0.07560975609756097,0.6428632845317107,-0.24158979250964277,0.378211045147574,0.8277692192048214
tumour_patient,PanCk,CD45,40,-0.33001876172607886,0.03755293955714287,-0.5817245418471773,-0.020630287358977355,0.2253176373428572
tumour_patient,PanCk,CD4,40,-0.38424015009380863,0.014370061171795737,-0.6213744568945649,-0.08261994588586173,0.17244073406154886
tumour_patient,PanCk,GZMB,40,-0.15647279549718576,0.3349474097651005,-0.44623159448310035,0.16298067807732228,0.7576675842929643
tumour_patient,PanCk,CD20,40,0.12120075046904316,0.4562797187091413,-0.19777565122322222,0.4169674247434884,0.782193803501385
tumour_patient,PanCk,FOXP3,40,0.037335834896810506,0.819083100404856,-0.27739980182906937,0.34483459831183455,0.8935452004416611
tumour_patient,PanCk,CD68,40,0.07467166979362101,0.6470028501821438,-0.242477939932307,0.377402293000568,0.8277692192048214
tumour_patient,PanCk,HLA-DR,40,-0.14896810506566605,0.3589254511473214,-0.4400566442025462,0.17045101605448085,0.7576675842929643
tumour_patient,PanCk,PD-L1,40,0.1962476547842402,0.22487540553102064,-0.12276679405758155,0.4785045924718055,0.7576675842929643
tumour_patient,PanCk,CD56,40,-0.016510318949343343,0.9194583447410325,-0.32634125610679326,0.29652408861467716,0.9194583447410324
stroma_patient,EpCAM,CD8,41,-0.24651567944250877,0.12024555779126532,-0.5151005584403028,0.06615175789236125,0.24049111558253064
stroma_patient,EpCAM,CD3,41,-0.27804878048780496,0.07837105178096387,-0.5395455138449717,0.03237071413201652,0.24049111558253064
stroma_patient,EpCAM,PD-1,41,-0.14181184668989552,0.37645920076360234,-0.4306726970129336,0.1734039480499818,0.4881135377414839
stroma_patient,EpCAM,CD45,41,-0.4003484320557492,0.009495213870351902,-0.6303591908927972,-0.10571913583341652,0.11394256644422282
stroma_patient,EpCAM,CD4,41,-0.2695121951219513,0.0883728038937324,-0.5329710533659056,0.04158640919364858,0.24049111558253064
stroma_patient,EpCAM,GZMB,41,0.13310104529616726,0.40676128145123663,-0.18200213085001266,0.4234133093253235,0.4881135377414839
stroma_patient,EpCAM,CD20,41,-0.24738675958188155,0.11889910804861421,-0.5157817529222473,0.06522810789154772,0.24049111558253064
stroma_patient,EpCAM,FOXP3,41,-0.2710801393728224,0.08646524765656242,-0.5341809969258637,0.03989768963496619,0.24049111558253064
stroma_patient,EpCAM,CD68,41,0.2212543554006969,0.16446643253362606,-0.09270652992221438,0.49519721991780874,0.2466996488004391
stroma_patient,EpCAM,HLA-DR,41,0.08937282229965159,0.5784284133748546,-0.2244489789305022,0.3863989988932956,0.5784284133748546
stroma_patient,EpCAM,PD-L1,41,0.09547038327526133,0.5526708785063655,-0.2186006927145879,0.3916184054547192,0.5784284133748546
stroma_patient,EpCAM,CD56,41,-0.23327526132404186,0.14214899535955589,-0.504704460723313,0.08012557428746597,0.24368399204495295
stroma_patient,PanCk,CD8,41,-0.1285714285714286,0.42305496594827113,-0.41962363613010073,0.186454223353784,0.5640732879310282
stroma_patient,PanCk,CD3,41,-0.1355400696864112,0.39813899967819794,-0.42544970286888045,0.17959948708881726,0.5640732879310282
stroma_patient,PanCk,PD-1,41,0.0029616724738675965,0.9853376943397917,-0.30496664535529155,0.31032935728774,0.9853376943397917
stroma_patient,PanCk,CD45,41,-0.28728222996515684,0.06857323953255885,-0.5466209455731537,0.022342939476722893,0.41143943719535314
stroma_patient,PanCk,CD4,41,-0.2106271777003485,0.18621832424697876,-0.4867372686993327,0.1037459575958631,0.5640732879310282
stroma_patient,PanCk,GZMB,41,0.1555749128919861,0.331404071530535,-0.15972016866868952,0.4420668483497846,0.5640732879310282
stroma_patient,PanCk,CD20,41,-0.13466898954703838,0.40120616390409813,-0.42472275632970474,0.18045800595979586,0.5640732879310282
stroma_patient,PanCk,FOXP3,41,-0.14407665505226483,0.3688058703513313,-0.4325540350872076,0.17116052181299332,0.5640732879310282
stroma_patient,PanCk,CD68,41,0.34668989547038337,0.02637650586000023,0.04370051764560589,0.5912753271758573,0.31651807032000273
stroma_patient,PanCk,HLA-DR,41,0.09407665505226483,0.55851036028851,-0.21993943596799423,0.39042707612218736,0.6399644637862376
stroma_patient,PanCk,PD-L1,41,0.193205574912892,0.2261620969689869,-0.12167734424662227,0.47275553397461956,0.5640732879310282
stroma_patient,PanCk,CD56,41,-0.08745644599303137,0.5866340918040511,-0.3847546755854727,0.22628235478711695,0.6399644637862376
