family	row	interaction_name	ligand	receptor	axis	thesis_expect	split	n_units	n_gse131907	n_gse189357	mean_delta	median_delta	se	wilcoxon_p	meta_p	I2	n_pos	n_neg	observed_direction	agrees_thesis
ifn_recruit_mhci	pair	HLA-B_CD8A	HLA-B	CD8A	HLA-CD8	low>high	median	25	17	8	0.022452266465951366	0.02000388310508938	0.009747959176878191	0.0041751861572265625	0.021263168861635377	0.0	21	4	high>low	opposite
ifn_recruit_mhci	pair	HLA-C_CD8A	HLA-C	CD8A	HLA-CD8	low>high	median	25	17	8	0.024524359763355423	0.018972483314394883	0.013294312602677518	0.017312347888946533	0.06507745432087783	0.0	19	6	high>low	opposite
ifn_recruit_mhci	FAMILY_AGGREGATE	FAMILY:ifn_recruit_mhci	CCL5|CXCL10|CXCL9|HLA-A|HLA-B|HLA-C	T/NK	family	low>high	median	25	17	8	0.02143692890396201	0.018346013445650716	0.00962171630278696	0.0041751861572265625	0.025882282490894287	1.4802973661668752e-14	20	5	high>low	opposite
ifn_recruit_mhci	pair	CXCL9_CXCR3	CXCL9	CXCR3	CXCL9/10-CXCR3	low>high	tertile	0	0	0							0	0	flat/NA	thin
ifn_recruit_mhci	pair	CXCL10_CXCR3	CXCL10	CXCR3	CXCL9/10-CXCR3	low>high	tertile	5	5	0	0.0021019505885701817	-1.1799834342312524e-05	0.0032381656993227424	1.0	0.5162623184622319	2.2204460492503124e-14	2	3	high>low	no
ifn_recruit_mhci	pair	CCL5_CCR5	CCL5	CCR5	CCL5	low>high	tertile	2	2	0	0.007680217912262962	0.007680217912262961	0.007061552388544441	0.5	0.27676713167926337	0.0	2	0	high>low	thin
ifn_recruit_mhci	pair	CCL5_CCR1	CCL5	CCR1	CCL5	low>high	tertile	2	2	0	0.006674119174607694	0.006674119174607694	0.003813108240002367	0.5	0.08006494072824756	0.0	2	0	high>low	thin
ifn_recruit_mhci	pair	HLA-A_CD8A	HLA-A	CD8A	HLA-CD8	low>high	tertile	27	19	8	0.026714766918107938	0.025196313518561886	0.007867406400537003	0.00038070976734161377	0.0006847193953672477	0.0	22	5	high>low	opposite
ifn_recruit_mhci	pair	HLA-B_CD8A	HLA-B	CD8A	HLA-CD8	low>high	tertile	27	19	8	0.02801063690639393	0.02534718438092942	0.009956827732249578	0.0008278489112854004	0.004904976671691844	0.0	23	4	high>low	opposite
ifn_recruit_mhci	pair	HLA-C_CD8A	HLA-C	CD8A	HLA-CD8	low>high	tertile	27	19	8	0.030479430489484777	0.029280122358562297	0.013853762906071904	0.007585808634757996	0.027800995344322444	0.0	19	8	high>low	opposite
ifn_recruit_mhci	FAMILY_AGGREGATE	FAMILY:ifn_recruit_mhci	CCL5|CXCL10|CXCL9|HLA-A|HLA-B|HLA-C	T/NK	family	low>high	tertile	27	19	8	0.02649665694554685	0.026273435972318623	0.010119498997286577	0.001529410481452942	0.008834930201804909	0.0	22	5	high>low	opposite
ifn_recruit_mhci	pair	CXCL9_CXCR3	CXCL9	CXCR3	CXCL9/10-CXCR3	low>high	q4q1	0	0	0							0	0	flat/NA	thin
ifn_recruit_mhci	pair	CXCL10_CXCR3	CXCL10	CXCR3	CXCL9/10-CXCR3	low>high	q4q1	5	5	0	0.001984161208981233	-1.1799834342312524e-05	0.004814899675573753	1.0	0.6802751017434523	0.0	2	3	high>low	no
ifn_recruit_mhci	pair	CCL5_CCR5	CCL5	CCR5	CCL5	low>high	q4q1	2	2	0	0.007997269504254754	0.007997269504254756	0.007528629805635181	0.5	0.2881232619094808	0.0	2	0	high>low	thin
ifn_recruit_mhci	pair	CCL5_CCR1	CCL5	CCR1	CCL5	low>high	q4q1	2	2	0	0.006608660314607302	0.006608660314607303	0.0044389303743697164	0.5	0.13654118326019038	2.2204460492503124e-14	2	0	high>low	thin
ifn_recruit_mhci	pair	HLA-A_CD8A	HLA-A	CD8A	HLA-CD8	low>high	q4q1	27	19	8	0.0330882169342668	0.030344159381292812	0.009154189146607384	0.0003008991479873657	0.0003008770366939278	0.0	22	5	high>low	opposite
ifn_recruit_mhci	pair	HLA-B_CD8A	HLA-B	CD8A	HLA-CD8	low>high	q4q1	27	19	8	0.03448744025062939	0.031061394402519538	0.010813284551749673	0.0005356669425964355	0.001425889602903559	0.0	23	4	high>low	opposite
ifn_recruit_mhci	pair	HLA-C_CD8A	HLA-C	CD8A	HLA-CD8	low>high	q4q1	27	19	8	0.036251809379273914	0.035241431985835736	0.01505003725410596	0.005023345351219177	0.016007165164811057	4.099285014000576e-14	20	7	high>low	opposite
ifn_recruit_mhci	FAMILY_AGGREGATE	FAMILY:ifn_recruit_mhci	CCL5|CXCL10|CXCL9|HLA-A|HLA-B|HLA-C	T/NK	family	low>high	q4q1	27	19	8	0.0327582187701855	0.029837529751380914	0.011266102886718362	0.0012526363134384155	0.0036412106249366413	0.0	22	5	high>low	opposite
