gene,spearman_rank,spearman_r,spearman_p,pearson_r,pearson_p,mean_log2_expr,median_log2_expr,pct_expressed,spearman_q,pearson_q,pearson_rank
VCAM1,166,0.40592020592020595,0.014035423160414721,0.3913307824120593,0.018269428900760894,8.566574999999998,8.6784,100.0,0.16696938561783847,0.19688041925690913,187
M6PR,167,0.4043758043758044,0.014440326020037277,0.42628295874447114,0.009529731666475373,11.586177777777781,11.5968,100.0,0.16696938561783847,0.14170296651889466,138
OR2K2,168,0.4040459187141667,0.0145280763980042,0.40603907297525393,0.014004659784609876,0.46331944444444445,0.0,47.22222222222222,0.16696938561783847,0.1775778175800894,159
NRXN3,169,0.4038610038610039,0.014577460216258144,0.35707506301456843,0.03252638650624163,4.865599999999999,5.19365,100.0,0.16696938561783847,0.2485481384972327,259
SLC17A7,170,0.4038610038610039,0.014577460216258144,0.3810102503701333,0.021869637621275643,2.695663888888888,2.5345500000000003,97.22222222222221,0.16696938561783847,0.21235155752863102,205
TGFBR3,171,0.4038610038610039,0.014577460216258144,0.41679415451282925,0.011446521884956137,8.801775,8.80095,100.0,0.16696938561783847,0.15748835283094823,149
TSPAN2,172,0.4038610038610039,0.014577460216258144,0.42865337697778777,0.00909602962655387,5.36933888888889,5.1548,100.0,0.16696938561783847,0.13807069442230777,133
MCAM,173,0.4036036036036036,0.014646437334898113,0.2934815553957816,0.08234654960342978,11.153497222222223,11.269400000000001,100.0,0.16696938561783847,0.3886335220729616,408
GPR176,174,0.40308880308880307,0.014785215843499564,0.39333549312176225,0.017631033099518016,6.03641111111111,6.5049,100.0,0.16775263852766803,0.1918576965465733,185
LMBR1L,175,0.40257400257400255,0.014925099039493519,0.2945514940260639,0.08118350446390266,9.023269444444447,9.01025,100.0,0.16854097688937492,0.38679597425768464,404
CADM1,176,0.40025740025740025,0.015568427200682869,0.40119164254424616,0.015306236770375523,9.493011111111112,9.5536,100.0,0.17498035079077365,0.1831708871972627,167
CNTNAP5,177,0.3976076989354833,0.016332660480913974,0.5246327923624106,0.0010207008857425733,1.9736277777777778,0.5776,58.333333333333336,0.18186227530840957,0.04874151843182202,45
LYPD3,178,0.39716859716859715,0.016462297198770126,0.3282611437440879,0.05063012102429929,5.302647222222222,5.1021,100.0,0.1824571272863689,0.3095973817095589,327
IGF1R,179,0.39562419562419565,0.016925128885012606,0.4456809169182746,0.006446992874216791,9.352374999999999,9.68675,100.0,0.18504004316391548,0.11964419334011626,109
ABCC5,180,0.39536679536679536,0.017003317497835235,0.34393624431148595,0.039983249264862034,9.476425,9.341999999999999,100.0,0.18504004316391548,0.27505718028758536,290
ATP2B4,181,0.39510939510939513,0.01708180849591701,0.386437308081353,0.01990929623335352,10.457072222222221,10.59015,100.0,0.18504004316391548,0.2088837778129366,191
IL20RA,182,0.39510939510939513,0.01708180849591701,0.5112778094774131,0.00143860844570175,6.993880555555557,7.7261500000000005,100.0,0.18504004316391548,0.060421554719473504,52
NPTN,183,0.39423386399931165,0.017351066443790312,0.4035251604463577,0.014667512756695079,10.936680555555554,10.96555,100.0,0.18711014894790093,0.17915319152820416,164
CLEC5A,184,0.3933075933075933,0.017639787910199878,0.41735342523399666,0.011325125246271918,5.484052777777777,5.758800000000001,97.22222222222221,0.1893706379238498,0.15671878519985533,148
GPRC5D,185,0.39305019305019306,0.01772073045429605,0.40259965203290643,0.014918103235209397,3.3148277777777784,3.08385,100.0,0.18939030673028903,0.17946703087985574,166
AXL,186,0.39253539253539255,0.01788354802815778,0.3972780832990264,0.016429892951852813,9.110991666666667,9.0631,100.0,0.1894389999088926,0.1887052145064604,175
ROR2,187,0.39253539253539255,0.01788354802815778,0.4127494315204349,0.012357738395211624,5.62076388888889,5.630750000000001,100.0,0.1894389999088926,0.16620463886593612,152
ADAM23,188,0.39227799227799226,0.017965424883680196,0.3520907558143709,0.03520853501882091,3.1624,2.8222,97.22222222222221,0.1894679611080634,0.25935148564633004,270
PLXNA4,189,0.39176319176319174,0.01813011930786329,0.34761612823470245,0.03776742591968393,5.0661000000000005,4.75265,100.0,0.19036625273256458,0.2698961720946965,280
IZUMO1,190,0.3914276810040789,0.018238133487849577,0.37055752481083304,0.026097968042155476,0.8853583333333332,0.5668,61.111111111111114,0.19066415532712613,0.23071322522315232,224
ITGA1,191,0.3907335907335907,0.018463296731048632,0.3768291218690327,0.0234870305895544,9.313155555555557,9.553,100.0,0.1921788364092627,0.21964043449762982,214
CORIN,192,0.38944658944658944,0.018886948256189418,0.3487523037513726,0.03710380431970889,3.7885444444444443,3.9836,97.22222222222221,0.19573746374596307,0.26735209525077835,277
SCARF2,193,0.3886743886743887,0.01914501294210911,0.3807110873737843,0.021982203512738656,7.613427777777779,7.72905,100.0,0.19755672837676383,0.21235155752863102,206
DSCAM,194,0.38748889436587336,0.019546920471040143,0.3768913854859138,0.023462237762260526,1.757566666666667,1.3279,83.33333333333334,0.20083831591274723,0.21964043449762982,213
SLC2A10,195,0.3866151866151866,0.019847608959709682,0.3955046137518056,0.016961415853394723,8.256450000000001,8.767299999999999,100.0,0.20305630704933753,0.1887052145064604,179
FPR2,196,0.38507078507078507,0.020388548672743638,0.3620107793993164,0.030037414363008847,2.880725,2.6220499999999998,97.22222222222221,0.20770291711722666,0.24542515353257058,243
GML,197,0.38442014242400835,0.020620089075837792,0.3350289934097657,0.04578451294581237,0.02975833333333333,0.0,5.555555555555555,0.20917158155743928,0.2967049459121679,309
CD1A,198,0.3822168122085328,0.02142049406115793,0.36221818417368046,0.02993634788428734,3.6832249999999993,4.0174,86.11111111111111,0.21543299024000684,0.24542515353257058,241
PTPRR,199,0.38198198198198197,0.02150730353690962,0.25035787072292975,0.14083101185951916,3.2967944444444446,2.74565,97.22222222222221,0.21543299024000684,0.4837151253826239,547
ITGB1,200,0.38172458172458174,0.021602792204729437,0.4330526101287044,0.00833560615550188,14.442666666666664,14.62355,100.0,0.21548785224217612,0.1320908373742865,129
